snapshot,cluster,cohort,run_id,arm,init_state_id,fold,fork_query,budget,candidate,success,grammar_surprise,clock_surprise,local1_surprise,no_prefix_surprise,candidate_phase,candidate_belief_entropy,next_word_rms,action_novelty,route_novelty,phenotype_entropy_mean,phenotype_entropy_terminal_late_layers,phenotype_entropy_late_flow_late_layers,phenotype_entropy_flow_slope_late_layers,phenotype_margin_mean,phenotype_margin_terminal_late_layers,phenotype_margin_flow_slope_late_layers,phenotype_top1_terminal_late_layers,phenotype_top4_terminal_late_layers,phenotype_soft_consensus_mean,phenotype_soft_consensus_terminal_late_layers,phenotype_top4_consensus_terminal_late_layers,phenotype_effective_rank_mean,phenotype_effective_rank_terminal_late_layers,phenotype_velocity_mean,phenotype_velocity_late_flow_late_layers,phenotype_support_switch_mean,phenotype_support_switch_late_flow_late_layers,phenotype_acceleration_mean,phenotype_acceleration_late_flow_late_layers,phenotype_layer_profile_disagreement_mean,phenotype_layer_profile_disagreement_terminal
cap52/i2_s0/triggered,cap52/i2_s0,cap52,i2_s0,triggered,2,1,39,16,2,0,0.12887787818908691,0.22308410704135895,0.0769791454076767,0.3016367554664612,0.5715749263763428,1.8974251747131348,0.8819096311742111,0.061850144122733694,0.17735388795917023,0.9821955561637878,0.9956561326980591,0.9961522221565247,-0.00021754756744485348,0.01857774890959263,0.003010162618011236,1.5049913599796128e-05,0.04361544921994209,0.16127395629882812,0.9158943295478821,0.9421055316925049,0.3170562982559204,0.24260875582695007,0.22245602309703827,0.006927973125129938,0.010352624580264091,0.22939391434192657,0.29581528902053833,0.009445356205105782,0.008826267905533314,0.036597318947315216,0.03346925601363182
cap52/i2_s0/triggered,cap52/i2_s0,cap52,i2_s0,triggered,2,1,39,16,3,0,0.01426940131932497,0.0925273448228836,-0.13751405477523804,0.0817803367972374,0.5358185172080994,2.130002498626709,0.8333810664443557,0.06217084892104688,0.16306344182391333,0.9822233319282532,0.9957919120788574,0.9962437748908997,-0.00020968119497410953,0.01860579289495945,0.0028201728127896786,2.5370187358930707e-05,0.043236635625362396,0.16057005524635315,0.916534423828125,0.9425920844078064,0.3096969723701477,0.24102309346199036,0.22409600019454956,0.007062661461532116,0.010468389838933945,0.2310822308063507,0.2545454502105713,0.009578204713761806,0.009000024758279324,0.03627144917845726,0.03211832419037819
cap52/i2_s0/delayed_+4,cap52/i2_s0,cap52,i2_s0,delayed_+4,2,1,43,16,0,0,0.013060406781733036,-0.007941070012748241,0.017167087644338608,0.4865016043186188,0.9338268637657166,0.3887033462524414,0.5215535381234412,0.17370623432544297,0.3403403015730776,0.9884970784187317,0.9952197074890137,0.9958863854408264,-0.00026111025363206863,0.012831161729991436,0.0019558954518288374,0.00012088593939552084,0.043225593864917755,0.16142359375953674,0.9199522733688354,0.9314662218093872,0.22060605883598328,0.26363834738731384,0.258220374584198,0.008080914616584778,0.013844036497175694,0.23206710815429688,0.32424241304397583,0.01023857481777668,0.01082118134945631,0.027552280575037003,0.02669736184179783
cap52/i2_s0/delayed_+4,cap52/i2_s0,cap52,i2_s0,delayed_+4,2,1,43,16,1,0,-0.09301803261041641,-0.1167999804019928,-0.08764181286096573,0.4029843211174011,0.9516111016273499,0.10909014940261841,0.4801656229490087,0.06315308047877181,0.2268910708666505,0.9885269999504089,0.9953309893608093,0.9960805773735046,-0.00023884628899395466,0.013055277988314629,0.002187589881941676,-3.4009586670435965e-05,0.04277476668357849,0.16030126810073853,0.921507716178894,0.9329933524131775,0.19792208075523376,0.2579117715358734,0.25602489709854126,0.00795297883450985,0.013129159808158875,0.24300865828990936,0.2969696819782257,0.010178028605878353,0.009493683464825153,0.026965957134962082,0.027364414185285568
cap52/i2_s0/delayed_+4,cap52/i2_s0,cap52,i2_s0,delayed_+4,2,1,43,16,2,0,-0.05590897798538208,-0.07666213810443878,-0.05889124795794487,0.4114612638950348,0.9286206364631653,0.39460596442222595,0.44518178725528257,0.06315478609348393,0.25178535230471516,0.9885927438735962,0.9953895807266235,0.9960340857505798,-0.00024373026099056005,0.012967842631042004,0.002224992262199521,5.525542292161845e-06,0.04275636747479439,0.16006556153297424,0.9223867654800415,0.9343852400779724,0.23437228798866272,0.25528955459594727,0.25053080916404724,0.008124837651848793,0.013186258263885975,0.23428571224212646,0.2646464407444,0.010359017178416252,0.009940345771610737,0.026648208498954773,0.029223622754216194
cap52/i2_s0/delayed_+4,cap52/i2_s0,cap52,i2_s0,delayed_+4,2,1,43,16,3,0,-0.030602173879742622,-0.05311848223209381,-0.02917099930346012,0.44863471388816833,0.9412767291069031,0.23496033251285553,0.6486605726734888,0.06281657967280813,0.30555212845229407,0.9884349703788757,0.9954826831817627,0.9962102770805359,-0.00020806283282581717,0.013134926557540894,0.001817179610952735,-0.00012769759632647038,0.04257340729236603,0.1600896418094635,0.9192100763320923,0.9332739114761353,0.20277056097984314,0.26400691270828247,0.2559159994125366,0.008171248249709606,0.013370881788432598,0.2304328978061676,0.30995669960975647,0.010284561663866043,0.009836223907768726,0.02710753306746483,0.02792118862271309
cap52/i2_s0/control,cap52/i2_s0,cap52,i2_s0,control,2,1,32,16,0,0,0.01466758456081152,0.01536564715206623,0.1554720103740692,0.2865048050880432,0.9506745338439941,0.21409444510936737,0.7345093001240994,0.007938418072804826,0.21304442344259789,0.9863074421882629,0.9960111379623413,0.9966230988502502,-0.0002228476805612445,0.015756193548440933,0.004576161503791809,0.00029276180430315435,0.04464918002486229,0.16034337878227234,0.9208178520202637,0.9402955770492554,0.2271861433982849,0.2512545883655548,0.22805175185203552,0.0074150352738797665,0.011779449880123138,0.24333330988883972,0.2888888716697693,0.009992511011660099,0.010543796233832836,0.028401512652635574,0.022297251969575882
cap52/i2_s0/control,cap52/i2_s0,cap52,i2_s0,control,2,1,32,16,1,0,0.060451310127973557,0.060373347252607346,0.10336577892303467,0.3813227415084839,0.9508649706840515,0.17907708883285522,0.6826924446852558,0.009401080975491556,0.2102404345390458,0.9861472249031067,0.9960286617279053,0.9966192245483398,-0.00020972742640879005,0.015865014865994453,0.004493020474910736,0.0002619918086566031,0.0445098951458931,0.16031436622142792,0.9175723791122437,0.9392817616462708,0.24978354573249817,0.2598717212677002,0.23604512214660645,0.007646920625120401,0.012053295038640499,0.23372292518615723,0.23434342443943024,0.009963211603462696,0.010921996086835861,0.02669907547533512,0.02280205301940441
cap52/i2_s0/control,cap52/i2_s0,cap52,i2_s0,control,2,1,32,16,2,0,-0.026515362784266472,-0.02556556463241577,0.1103024110198021,0.18123716115951538,0.9531621336936951,0.20598366856575012,0.6614741153130592,0.008528266329825012,0.2056136593327443,0.9863368272781372,0.9960769414901733,0.9966862797737122,-0.00020947889424860477,0.015665268525481224,0.004334884230047464,0.00026684041949920356,0.04400867968797684,0.159193217754364,0.9210830926895142,0.9408804178237915,0.2056277096271515,0.2492409646511078,0.2274145483970642,0.007120148278772831,0.011596270836889744,0.22902598977088928,0.27561327815055847,0.009862072765827179,0.01045948639512062,0.026707494631409645,0.022577421739697456
cap52/i2_s0/control,cap52/i2_s0,cap52,i2_s0,control,2,1,32,16,3,0,0.017861129716038704,0.018120435997843742,0.1410035341978073,0.22578291594982147,0.956959068775177,0.06183450296521187,0.6022914179758788,0.008828596387810458,0.2517518627986857,0.9863409996032715,0.9960432052612305,0.9966537356376648,-0.00020473942277021706,0.01567249558866024,0.004352881573140621,0.00018009419727604836,0.044215939939022064,0.1599862277507782,0.9227740168571472,0.9403371810913086,0.2452813982963562,0.23911821842193604,0.22337235510349274,0.007209365721791983,0.012006155215203762,0.24783548712730408,0.23636363446712494,0.010116560384631157,0.01108767930418253,0.026917433366179466,0.022543037310242653
cap52/i2_s1/triggered,cap52/i2_s1,cap52,i2_s1,triggered,2,1,38,16,0,0,0.027333492413163185,0.12172126024961472,0.1700017750263214,0.4259112775325775,0.5359798073768616,1.3048454523086548,0.8400749775454074,0.10576285789198536,0.551642598774046,0.9823415875434875,0.9955573678016663,0.9961240887641907,-0.00024473018129356205,0.018907131627202034,0.002373472787439823,-2.039572791545652e-05,0.04313960671424866,0.16062453389167786,0.9127172231674194,0.9361271858215332,0.2770562767982483,0.2543230652809143,0.24590547382831573,0.00776391988620162,0.01179206371307373,0.2354978322982788,0.2493506520986557,0.010046334937214851,0.009574401192367077,0.0355154350399971,0.03567887470126152
cap52/i2_s1/triggered,cap52/i2_s1,cap52,i2_s1,triggered,2,1,38,16,1,0,1.1872776746749878,1.1109217405319214,1.4760692119598389,1.6504703760147095,0.9441551566123962,0.1577918976545334,1.5440833897791968,0.10434838570122743,1.0773120023345042,0.9823482632637024,0.9928017854690552,0.9949033856391907,-0.0004276449035387486,0.0188224408775568,0.009059295989573002,0.00047086711856536567,0.05028291791677475,0.16804596781730652,0.9136061668395996,0.9223090410232544,0.29757577180862427,0.24870166182518005,0.27096349000930786,0.007823317311704159,0.013179571367800236,0.24549782276153564,0.24646465480327606,0.010311366990208626,0.011357453651726246,0.034121401607990265,0.03270779177546501
cap52/i2_s1/triggered,cap52/i2_s1,cap52,i2_s1,triggered,2,1,38,16,2,0,0.16673073172569275,0.25729432702064514,0.24968278408050537,0.5192643404006958,0.5873141884803772,1.455248475074768,0.8733853743346908,0.10750182123898565,0.5245960508012629,0.9824021458625793,0.9954924583435059,0.996068000793457,-0.0002432158507872373,0.01878998428583145,0.003702334128320217,8.5816478531342e-05,0.04434477537870407,0.16140314936637878,0.9137012362480164,0.9356327056884766,0.29636362195014954,0.2527613043785095,0.2486685812473297,0.007674827240407467,0.012172321788966656,0.23766234517097473,0.31515148282051086,0.010024914517998695,0.010510009713470936,0.03435155004262924,0.03701470047235489
cap52/i2_s1/triggered,cap52/i2_s1,cap52,i2_s1,triggered,2,1,38,16,3,0,0.016807986423373222,0.15355020761489868,0.03384309634566307,0.3266950249671936,0.5744625329971313,1.4899921417236328,0.8245304912447753,0.12744136237380999,0.5412914600310096,0.982421875,0.9957106709480286,0.996213972568512,-0.00022114261810202152,0.018838578835129738,0.0031572184525430202,-1.435683952877298e-05,0.043440766632556915,0.15971094369888306,0.9149302244186401,0.9386597871780396,0.29116880893707275,0.24681265652179718,0.23510220646858215,0.007097053341567516,0.010920952074229717,0.22099566459655762,0.26868686079978943,0.009542753919959068,0.008786014281213284,0.034777186810970306,0.0351218543946743
cap52/i2_s1/delayed_+4,cap52/i2_s1,cap52,i2_s1,delayed_+4,2,1,42,16,0,0,-0.10179291665554047,-0.1015513464808464,-0.07391414791345596,0.40329086780548096,0.9577713012695312,0.011889567598700523,0.4428923225658912,0.25085155011690263,0.1839083758035596,0.9892940521240234,0.9949832558631897,0.9957918524742126,-0.00028492321143858135,0.01195392943918705,0.0023900638334453106,-2.2247173546929844e-05,0.0436052531003952,0.16267740726470947,0.9194595217704773,0.9303285479545593,0.18043290078639984,0.26810362935066223,0.2651459574699402,0.008466546423733234,0.013804222457110882,0.2437012940645218,0.2929292917251587,0.01065991260111332,0.01050067413598299,0.026807278394699097,0.02398824878036976
cap52/i2_s1/delayed_+4,cap52/i2_s1,cap52,i2_s1,delayed_+4,2,1,42,16,1,0,-0.04097771644592285,-0.04072227329015732,-0.0124816307798028,0.47335362434387207,0.9578543901443481,0.009328285232186317,0.48557682351984544,0.08844278937621688,0.1748416253541196,0.9892405271530151,0.9952213764190674,0.9959473609924316,-0.0002494754153303802,0.012374090030789375,0.0031738532707095146,-2.8306720196269453e-05,0.043388113379478455,0.16015097498893738,0.9187425374984741,0.9322203397750854,0.1725541055202484,0.27007564902305603,0.2606051564216614,0.008669085800647736,0.01394833717495203,0.24179653823375702,0.32121211290359497,0.010914064943790436,0.010223744437098503,0.026654765009880066,0.02335289679467678
cap52/i2_s1/delayed_+4,cap52/i2_s1,cap52,i2_s1,delayed_+4,2,1,42,16,2,0,-0.0885109081864357,-0.08825273811817169,-0.05697168782353401,0.4231448769569397,0.9577821493148804,0.012033403851091862,0.4522583161937831,0.08807494987913606,0.24457614066892713,0.9893525838851929,0.9951607584953308,0.9956300854682922,-0.00030644156504422426,0.01221239659935236,0.002840911503881216,5.5650947615504265e-05,0.042956963181495667,0.15982471406459808,0.9208300709724426,0.9320758581161499,0.19168832898139954,0.2609490752220154,0.26088905334472656,0.008308744058012962,0.01409051101654768,0.23389610648155212,0.31717172265052795,0.010653088800609112,0.012222416698932648,0.027458906173706055,0.02360873483121395
cap52/i2_s1/delayed_+4,cap52/i2_s1,cap52,i2_s1,delayed_+4,2,1,42,16,3,0,-0.1886768490076065,-0.18843086063861847,-0.16369758546352386,0.31044551730155945,0.9575583934783936,0.015120316296815872,0.5601015456728177,0.08837765581057673,0.22516671654458753,0.9892996549606323,0.9951995015144348,0.9958429336547852,-0.000270687451120466,0.012476268224418163,0.0026121181435883045,-0.00010279186972184107,0.042918890714645386,0.15961240231990814,0.920065701007843,0.9311652183532715,0.17316019535064697,0.2627268433570862,0.2626728415489197,0.008166885934770107,0.013352957554161549,0.24662336707115173,0.33015871047973633,0.010468186810612679,0.01070128008723259,0.025238197296857834,0.022645583376288414
cap52/i2_s1/control,cap52/i2_s1,cap52,i2_s1,control,2,1,18,16,0,0,-0.0793486014008522,-0.09160087257623672,0.06514204293489456,0.02016873098909855,0.8944477438926697,0.8958523273468018,0.5312992428987231,0.06431004620571756,0.2660144237209027,0.9954062700271606,0.9969195127487183,0.9973133206367493,-0.00016630924073979259,0.005464594345539808,0.001284523867070675,-2.2524285668623634e-05,0.040079522877931595,0.1526678502559662,0.9362702369689941,0.9476140141487122,0.2041558474302292,0.2509612739086151,0.22470808029174805,0.007673499174416065,0.010565885342657566,0.22668831050395966,0.27070704102516174,0.010046693496406078,0.009159616194665432,0.01944202370941639,0.018575983121991158
cap52/i2_s1/control,cap52/i2_s1,cap52,i2_s1,control,2,1,18,16,1,0,-0.12770718336105347,-0.1444074958562851,0.11630356311798096,0.09015552699565887,0.905695378780365,0.7334623336791992,0.7261775491655293,0.0639310175473401,0.3011101857501349,0.9955024719238281,0.9968661069869995,0.9972975254058838,-0.0001564546109875664,0.00532522052526474,0.001305300509557128,-0.00011723837087629363,0.03987734392285347,0.15219220519065857,0.9378670454025269,0.9472967982292175,0.231601744890213,0.2453775405883789,0.22179286181926727,0.007703816052526236,0.011093084700405598,0.2469588816165924,0.325252503156662,0.010288238525390625,0.009287577122449875,0.017837965860962868,0.017528129741549492
cap52/i2_s1/control,cap52/i2_s1,cap52,i2_s1,control,2,1,18,16,2,0,-0.11053170263767242,-0.1312911957502365,0.15218061208724976,0.2534217834472656,0.9148136973381042,0.7910652160644531,0.45600768620627485,0.17432120541463889,0.3348143459064971,0.9954072833061218,0.9967325925827026,0.9971821904182434,-0.00018351583275943995,0.005678677931427956,0.002001693472266197,5.8557816373649985e-05,0.04077150300145149,0.15350905060768127,0.9360310435295105,0.9413914680480957,0.14943723380565643,0.25297418236732483,0.24261540174484253,0.007671033032238483,0.01129591092467308,0.24673159420490265,0.268398255109787,0.010258571244776249,0.009879945777356625,0.019199978560209274,0.017547588795423508
cap52/i2_s1/control,cap52/i2_s1,cap52,i2_s1,control,2,1,18,16,3,0,-0.09865303337574005,-0.12131620943546295,0.1757243573665619,0.34336745738983154,0.9193532466888428,0.7131274938583374,0.6520915999141935,0.06385455711038027,0.2384307214008995,0.9954228401184082,0.9968875050544739,0.9972774982452393,-0.00016431519179604948,0.005487200804054737,0.001165221561677754,-8.630438969703391e-05,0.03999750316143036,0.15334001183509827,0.936552882194519,0.9474265575408936,0.16935065388679504,0.25277188420295715,0.23097564280033112,0.007633808068931103,0.011252331547439098,0.24125540256500244,0.31111109256744385,0.010117297992110252,0.009214349091053009,0.019132891669869423,0.017944807186722755
cap52/i2_s2/triggered,cap52/i2_s2,cap52,i2_s2,triggered,2,1,30,16,0,0,0.13510623574256897,0.17824961245059967,0.10032625496387482,0.05057289078831673,0.7672641277313232,0.7746070623397827,0.6824458467058361,0.005508351390201243,0.24511216788783258,0.9945113062858582,0.9969069361686707,0.9974326491355896,-0.0001874461304396391,0.006304302718490362,0.0022042198106646538,5.0818616728065535e-05,0.040369369089603424,0.15259681642055511,0.940544605255127,0.9575787782669067,0.3451082408428192,0.2313111275434494,0.1959870457649231,0.006576884537935257,0.009202606044709682,0.24885277450084686,0.2784992754459381,0.009132767096161842,0.008205153048038483,0.020657973363995552,0.026685625314712524
cap52/i2_s2/triggered,cap52/i2_s2,cap52,i2_s2,triggered,2,1,30,16,1,0,0.12605690956115723,0.1824111044406891,0.319587379693985,0.29345089197158813,0.7430307865142822,0.7286941409111023,0.6791025901552985,0.006477717373343812,0.23657059293773913,0.9944514036178589,0.9969469308853149,0.9974219799041748,-0.00015819433610886335,0.006519937422126532,0.002735511399805546,-6.193254375830293e-05,0.04067593812942505,0.1525093913078308,0.9384220242500305,0.9557817578315735,0.3171428442001343,0.23987558484077454,0.2026364952325821,0.0066801561042666435,0.009736776351928711,0.2455844134092331,0.24444442987442017,0.009228496812283993,0.008606971241533756,0.022543538361787796,0.028016453608870506
cap52/i2_s2/triggered,cap52/i2_s2,cap52,i2_s2,triggered,2,1,30,16,2,0,-0.05604862794280052,0.04366462677717209,0.06911016255617142,0.022517835721373558,0.7781134247779846,0.5275982022285461,0.6682382139390272,0.006884156407202633,0.21002142200855684,0.9945731163024902,0.9970247745513916,0.9975411295890808,-0.00016659822722431272,0.006401962600648403,0.0023775899317115545,-1.115874601964606e-05,0.04037299379706383,0.151915043592453,0.9409023523330688,0.9560121297836304,0.3152381181716919,0.22982299327850342,0.19975455105304718,0.006634357385337353,0.00949328113347292,0.25754326581954956,0.24848484992980957,0.009317363612353802,0.008262705989181995,0.020654458552598953,0.025499990209937096
cap52/i2_s2/triggered,cap52/i2_s2,cap52,i2_s2,triggered,2,1,30,16,3,0,-0.05384208261966705,-0.05094948038458824,-0.08878536522388458,-0.059251006692647934,0.7902104258537292,0.967381477355957,0.5273862063413518,0.006146830793050942,0.29957092074837444,0.9943937063217163,0.9970423579216003,0.9975357055664062,-0.00015630433335900307,0.006507354322820902,0.0024691838771104813,7.77581226429902e-05,0.040424659848213196,0.15197452902793884,0.9378081560134888,0.9569160342216492,0.28268396854400635,0.23958830535411835,0.20281149446964264,0.006648277398198843,0.008924863301217556,0.23295454680919647,0.21414141356945038,0.009149039164185524,0.008023123256862164,0.022688616067171097,0.023664606735110283
cap52/i2_s2/delayed_+4,cap52/i2_s2,cap52,i2_s2,delayed_+4,2,1,34,16,0,0,-0.04686448723077774,-0.032468561083078384,-0.12337228655815125,-0.1733619123697281,0.8306604623794556,1.1746950149536133,0.7461801641928932,0.0058017302928810455,0.2287524625024899,0.9945777058601379,0.9969965219497681,0.9975106120109558,-0.00016867897647898644,0.0056412843987345695,0.0015647616237401962,-1.5728355720057152e-05,0.039863355457782745,0.15201249718666077,0.9424158334732056,0.9581686854362488,0.28822511434555054,0.22620606422424316,0.1937452256679535,0.006527547724545002,0.009020689874887466,0.26781386137008667,0.26753246784210205,0.009263807907700539,0.00816322024911642,0.018808513879776,0.019717318937182426
cap52/i2_s2/delayed_+4,cap52/i2_s2,cap52,i2_s2,delayed_+4,2,1,34,16,1,0,-0.16689370572566986,-0.16698487102985382,-0.21688640117645264,-0.2575209140777588,0.8622416257858276,1.1518635749816895,0.5808618108328871,0.006215788126796258,0.2575026330120431,0.9944704174995422,0.9970704317092896,0.9975347518920898,-0.00016524574311915785,0.005940150003880262,0.00180057215038687,9.79852193268016e-05,0.04011336714029312,0.15209287405014038,0.9397494196891785,0.9576174020767212,0.2801731824874878,0.2336246222257614,0.19789789617061615,0.00655694305896759,0.00884833000600338,0.2459307461977005,0.2505050599575043,0.0091346250846982,0.008085367269814014,0.019721057265996933,0.01984030194580555
cap52/i2_s2/delayed_+4,cap52/i2_s2,cap52,i2_s2,delayed_+4,2,1,34,16,2,0,-0.03435414656996727,-0.009790725074708462,-0.047841060906648636,-0.09686724841594696,0.834862232208252,1.072098970413208,0.6825639026762278,0.0072280099188460935,0.2741778223380765,0.9945516586303711,0.997085452079773,0.9975764155387878,-0.0001629973849048838,0.005813709460198879,0.001652126433327794,5.7117827964248136e-05,0.03998924046754837,0.1521041989326477,0.9411913752555847,0.9578514099121094,0.29705628752708435,0.23267340660095215,0.19653967022895813,0.006522592157125473,0.008974273689091206,0.25292205810546875,0.2049061805009842,0.009214314632117748,0.008074519224464893,0.020321635529398918,0.021397540345788002
cap52/i2_s2/delayed_+4,cap52/i2_s2,cap52,i2_s2,delayed_+4,2,1,34,16,3,0,-0.06748228520154953,-0.03251718729734421,-0.04766818508505821,-0.09447536617517471,0.8243966698646545,1.0527541637420654,0.7557917364039809,0.005436003098244979,0.28500687825973997,0.9945901036262512,0.9971363544464111,0.9976365566253662,-0.0001544778933748603,0.005816417746245861,0.0013608317822217941,-1.1525105946930125e-05,0.039757631719112396,0.15186436474323273,0.9422639608383179,0.9580115079879761,0.24926409125328064,0.22784951329231262,0.19682148098945618,0.006575970910489559,0.009125563316047192,0.2709740102291107,0.3010101020336151,0.009325938299298286,0.008133226074278355,0.019669199362397194,0.020534424111247063
cap52/i2_s2/control,cap52/i2_s2,cap52,i2_s2,control,2,1,19,16,0,0,-0.1233818307518959,-0.12305081635713577,-0.08258245140314102,-0.06781180948019028,0.9580945372581482,0.008429673500359058,0.7389890820341795,0.007816909143582785,0.2272674814134785,0.9959176778793335,0.9973170161247253,0.9975221753120422,-0.00010199113603448495,0.00367349898442626,0.0015508178621530533,-1.1528000868565869e-05,0.03981785476207733,0.15148818492889404,0.941936194896698,0.9511061906814575,0.21238096058368683,0.23596009612083435,0.21036770939826965,0.006810276303440332,0.00968079548329115,0.23487012088298798,0.2161616086959839,0.009403318166732788,0.00833654124289751,0.017597848549485207,0.01609748788177967
cap52/i2_s2/control,cap52/i2_s2,cap52,i2_s2,control,2,1,19,16,1,0,-0.16724833846092224,-0.16694244742393494,-0.13560432195663452,-0.23258425295352936,0.9573317170143127,0.015767822042107582,0.6781654926225543,0.007281724131659908,0.17395075290670411,0.9958405494689941,0.9972531199455261,0.9975067973136902,-0.00010837207810254768,0.0038804993964731693,0.0014689936069771647,6.395341915776953e-05,0.0399802029132843,0.1521625518798828,0.9398753046989441,0.9494377374649048,0.22735929489135742,0.2416970431804657,0.2179703563451767,0.006993477698415518,0.009730899706482887,0.2326515018939972,0.23434342443943024,0.009568710811436176,0.008507135324180126,0.016271088272333145,0.014219902455806732
cap52/i2_s2/control,cap52/i2_s2,cap52,i2_s2,control,2,1,19,16,2,0,-0.20653623342514038,-0.206314817070961,-0.1841534525156021,-0.3038460612297058,0.9564054608345032,0.027721740305423737,0.7548497227641896,0.007663439458224069,0.26957588052758286,0.9959376454353333,0.997298002243042,0.9975770115852356,-0.00011211164382984862,0.0037904013879597187,0.0015813622158020735,7.071946311043575e-05,0.04001504182815552,0.15172895789146423,0.9423750638961792,0.9510261416435242,0.26969701051712036,0.2330538034439087,0.21306943893432617,0.006773772183805704,0.009534901939332485,0.2506709694862366,0.27878788113594055,0.009384773671627045,0.008169191889464855,0.016365284100174904,0.014391602948307991
cap52/i2_s2/control,cap52/i2_s2,cap52,i2_s2,control,2,1,19,16,3,0,-0.19971439242362976,-0.19943425059318542,-0.16217978298664093,-0.18173281848430634,0.9579243063926697,0.015589176677167416,0.6693899361163357,0.0070304864932251,0.2017584894782527,0.9959151148796082,0.9972689151763916,0.9975223541259766,-0.00010547060082899407,0.003777991281822324,0.002100207842886448,7.725311297690496e-05,0.04060696065425873,0.15203090012073517,0.9417880773544312,0.9501849412918091,0.20623376965522766,0.23469147086143494,0.21563243865966797,0.00658856425434351,0.009517324157059193,0.22702381014823914,0.2525252401828766,0.00935919675976038,0.008333740755915642,0.017179904505610466,0.014162716455757618
k8_routed/i0_s3/triggered,k8_routed/i0_s3,k8_routed,i0_s3,triggered,0,2,37,20,0,1,-0.19939245283603668,-0.17756184935569763,-0.1544388085603714,-0.03165862336754799,0.9094123244285583,0.8176404237747192,0.7532782547873627,0.006586055612993419,0.19118824278737945,0.9871134757995605,0.9968923926353455,0.9973194003105164,-0.00016958641936071217,0.015149014070630074,0.001882412238046527,2.6963927666656673e-05,0.0398620069026947,0.15153002738952637,0.9298123121261597,0.951928973197937,0.2384415566921234,0.22880825400352478,0.20566624402999878,0.006245489232242107,0.009655118919909,0.24183984100818634,0.28282827138900757,0.008978531695902348,0.008713651448488235,0.03265451639890671,0.02707490883767605
k8_routed/i0_s3/triggered,k8_routed/i0_s3,k8_routed,i0_s3,triggered,0,2,37,20,1,1,-0.07457119226455688,-0.06427201628684998,0.04014090076088905,0.1908963918685913,0.918999969959259,0.8342012166976929,0.8140122160657142,0.006145912012267482,0.17593453331888498,0.9870033264160156,0.9969167709350586,0.9973143935203552,-0.00017011816089507192,0.015263129957020283,0.0011805202811956406,-7.967492820171174e-06,0.039204683154821396,0.15106737613677979,0.9274865388870239,0.9504184126853943,0.21402597427368164,0.23404288291931152,0.2056310772895813,0.00653045903891325,0.009983711875975132,0.25029218196868896,0.268398255109787,0.009272808209061623,0.009103326126933098,0.03342800587415695,0.029162567108869553
k8_routed/i0_s3/triggered,k8_routed/i0_s3,k8_routed,i0_s3,triggered,0,2,37,20,2,0,0.0007758551510050893,0.0037346873432397842,0.1658729463815689,0.3681780993938446,0.9298357963562012,0.7169174551963806,0.8402237972681681,0.007117107544483519,0.19628405356357076,0.9870601892471313,0.9968692660331726,0.9972832798957825,-0.00017942370322998613,0.015223288908600807,0.0014426661655306816,3.679057044791989e-05,0.039569079875946045,0.15133213996887207,0.9291071891784668,0.9516428709030151,0.22251081466674805,0.23069067299365997,0.2019030749797821,0.0063140904530882835,0.009755698032677174,0.23601730167865753,0.29870128631591797,0.008996417745947838,0.009054231457412243,0.03486286476254463,0.031077224761247635
k8_routed/i0_s3/triggered,k8_routed/i0_s3,k8_routed,i0_s3,triggered,0,2,37,20,3,1,-0.06498599797487259,-0.060370124876499176,0.06169063225388527,0.24073025584220886,0.9264526963233948,0.7695909142494202,0.8413362728768665,0.007233092025179985,0.17348937816870919,0.9870244860649109,0.9967554807662964,0.9972231984138489,-0.00018841715063899755,0.015191818587481976,0.0011708083329722285,-4.6568497964472044e-06,0.03954865783452988,0.1518370658159256,0.9285740852355957,0.9512871503829956,0.24909090995788574,0.23205450177192688,0.20401397347450256,0.006279390305280685,0.00974487978965044,0.2359740287065506,0.27157288789749146,0.008978999219834805,0.008779820054769516,0.034886278212070465,0.030326208099722862
k8_routed/i0_s3/triggered,k8_routed/i0_s3,k8_routed,i0_s3,triggered,0,2,37,20,4,1,-0.06515862047672272,-0.050043556839227676,-0.013317063450813293,0.21794308722019196,0.8867929577827454,1.2590607404708862,0.840929218931532,0.007095408869254014,0.16274853060570182,0.9870176315307617,0.9968972206115723,0.9973161220550537,-0.0001685633760644123,0.015159009024500847,0.0015911208465695381,3.976578000219888e-07,0.03957635164260864,0.1514776051044464,0.927851676940918,0.9515547752380371,0.22614717483520508,0.23447731137275696,0.20829632878303528,0.006441272795200348,0.009849965572357178,0.24326840043067932,0.29379507899284363,0.008978785015642643,0.008797300048172474,0.033254049718379974,0.033323440700769424
k8_routed/i0_s3/triggered,k8_routed/i0_s3,k8_routed,i0_s3,triggered,0,2,37,20,5,1,-0.07674990594387054,-0.0818631649017334,-0.00948256440460682,0.18115560710430145,0.940761923789978,0.5507034659385681,0.8757398636849513,0.006744885453789156,0.18113085365736775,0.9871037602424622,0.9968804717063904,0.9973037838935852,-0.00018030802311841398,0.015226495452225208,0.0014010665472596884,-4.63568139821291e-05,0.03961120545864105,0.1513008177280426,0.9304701089859009,0.9522307515144348,0.24424242973327637,0.22619596123695374,0.20126670598983765,0.006408524699509144,0.009852110408246517,0.2545779347419739,0.2836940586566925,0.009219507686793804,0.009158599190413952,0.033876825124025345,0.02992541901767254
