window,task,suite,query,method,auc,failures,successes
early_q7_q13,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,12,v7,0.8409090909090909,1,352
through_50pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,12,v7,0.8409090909090909,1,352
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,12,v7,0.8409090909090909,1,352
early_q7_q13,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,12,v8_fixed,0.8295454545454546,1,352
through_50pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,12,v8_fixed,0.8295454545454546,1,352
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,12,v8_fixed,0.8295454545454546,1,352
early_q7_q13,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,12,v82,0.8210227272727273,1,352
through_50pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,12,v82,0.8210227272727273,1,352
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,12,v82,0.8210227272727273,1,352
early_q7_q13,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,12,eef_motion_low,0.9886363636363636,1,352
through_50pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,12,eef_motion_low,0.9886363636363636,1,352
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,12,eef_motion_low,0.9886363636363636,1,352
early_q7_q13,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,12,clock,0.5,1,352
through_50pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,12,clock,0.5,1,352
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,12,clock,0.5,1,352
early_q7_q13,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,13,v7,0.8757062146892656,1,177
through_50pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,13,v7,0.8757062146892656,1,177
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,13,v7,0.8757062146892656,1,177
early_q7_q13,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,13,v8_fixed,0.7909604519774012,1,177
through_50pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,13,v8_fixed,0.7909604519774012,1,177
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,13,v8_fixed,0.7909604519774012,1,177
early_q7_q13,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,13,v82,0.7627118644067796,1,177
through_50pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,13,v82,0.7627118644067796,1,177
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,13,v82,0.7627118644067796,1,177
early_q7_q13,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,13,eef_motion_low,0.9378531073446328,1,177
through_50pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,13,eef_motion_low,0.9378531073446328,1,177
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,13,eef_motion_low,0.9378531073446328,1,177
early_q7_q13,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,13,clock,0.5,1,177
through_50pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,13,clock,0.5,1,177
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,13,clock,0.5,1,177
through_50pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,14,v7,0.6268656716417911,1,67
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,14,v7,0.6268656716417911,1,67
through_50pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,14,v8_fixed,0.8059701492537313,1,67
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,14,v8_fixed,0.8059701492537313,1,67
through_50pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,14,v82,0.835820895522388,1,67
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,14,v82,0.835820895522388,1,67
through_50pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,14,eef_motion_low,0.4925373134328358,1,67
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,14,eef_motion_low,0.4925373134328358,1,67
through_50pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,14,clock,0.5,1,67
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,14,clock,0.5,1,67
through_50pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,15,v7,0.7619047619047619,1,42
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,15,v7,0.7619047619047619,1,42
band_50_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,15,v7,0.7619047619047619,1,42
through_50pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,15,v8_fixed,0.8571428571428571,1,42
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,15,v8_fixed,0.8571428571428571,1,42
band_50_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,15,v8_fixed,0.8571428571428571,1,42
through_50pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,15,v82,0.8571428571428571,1,42
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,15,v82,0.8571428571428571,1,42
band_50_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,15,v82,0.8571428571428571,1,42
through_50pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,15,eef_motion_low,0.3333333333333333,1,42
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,15,eef_motion_low,0.3333333333333333,1,42
band_50_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,15,eef_motion_low,0.3333333333333333,1,42
through_50pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,15,clock,0.5,1,42
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,15,clock,0.5,1,42
band_50_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,15,clock,0.5,1,42
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,16,v7,0.8918918918918919,1,37
band_50_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,16,v7,0.8918918918918919,1,37
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,16,v8_fixed,1.0,1,37
band_50_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,16,v8_fixed,1.0,1,37
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,16,v82,1.0,1,37
band_50_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,16,v82,1.0,1,37
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,16,eef_motion_low,0.2702702702702703,1,37
band_50_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,16,eef_motion_low,0.2702702702702703,1,37
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,16,clock,0.5,1,37
band_50_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,16,clock,0.5,1,37
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,17,v7,0.7058823529411765,1,34
band_50_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,17,v7,0.7058823529411765,1,34
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,17,v8_fixed,1.0,1,34
band_50_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,17,v8_fixed,1.0,1,34
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,17,v82,1.0,1,34
band_50_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,17,v82,1.0,1,34
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,17,eef_motion_low,0.3235294117647059,1,34
band_50_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,17,eef_motion_low,0.3235294117647059,1,34
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,17,clock,0.5,1,34
band_50_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,17,clock,0.5,1,34
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,18,v7,0.8823529411764706,1,34
band_50_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,18,v7,0.8823529411764706,1,34
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,18,v8_fixed,1.0,1,34
band_50_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,18,v8_fixed,1.0,1,34
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,18,v82,1.0,1,34
band_50_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,18,v82,1.0,1,34
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,18,eef_motion_low,1.0,1,34
band_50_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,18,eef_motion_low,1.0,1,34
through_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,18,clock,0.5,1,34
band_50_60pct,libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,18,clock,0.5,1,34
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,7,v7,0.3041329739442947,18,371
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,7,v7,0.3041329739442947,18,371
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,7,v7,0.3041329739442947,18,371
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,7,v8_fixed,0.8559448936807428,18,371
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,7,v8_fixed,0.8559448936807428,18,371
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,7,v8_fixed,0.8559448936807428,18,371
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,7,v82,0.8613357292602576,18,371
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,7,v82,0.8613357292602576,18,371
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,7,v82,0.8613357292602576,18,371
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,7,eef_motion_low,0.4362084456424079,18,371
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,7,eef_motion_low,0.4362084456424079,18,371
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,7,eef_motion_low,0.4362084456424079,18,371
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,7,clock,0.5,18,371
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,7,clock,0.5,18,371
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,7,clock,0.5,18,371
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,8,v7,0.28888888888888886,18,5
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,8,v7,0.28888888888888886,18,5
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,8,v7,0.28888888888888886,18,5
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,8,v8_fixed,0.8444444444444444,18,5
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,8,v8_fixed,0.8444444444444444,18,5
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,8,v8_fixed,0.8444444444444444,18,5
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,8,v82,0.8444444444444444,18,5
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,8,v82,0.8444444444444444,18,5
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,8,v82,0.8444444444444444,18,5
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,8,eef_motion_low,0.5555555555555556,18,5
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,8,eef_motion_low,0.5555555555555556,18,5
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,8,eef_motion_low,0.5555555555555556,18,5
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,8,clock,0.5,18,5
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,8,clock,0.5,18,5
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,8,clock,0.5,18,5
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,9,v7,0.7222222222222222,18,1
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,9,v7,0.7222222222222222,18,1
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,9,v7,0.7222222222222222,18,1
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,9,v8_fixed,0.2777777777777778,18,1
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,9,v8_fixed,0.2777777777777778,18,1
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,9,v8_fixed,0.2777777777777778,18,1
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,9,v82,0.2777777777777778,18,1
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,9,v82,0.2777777777777778,18,1
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,9,v82,0.2777777777777778,18,1
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,9,eef_motion_low,0.6666666666666666,18,1
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,9,eef_motion_low,0.6666666666666666,18,1
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,9,eef_motion_low,0.6666666666666666,18,1
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,9,clock,0.5,18,1
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,9,clock,0.5,18,1
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,9,clock,0.5,18,1
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,10,v7,0.6666666666666666,18,1
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,10,v7,0.6666666666666666,18,1
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,10,v7,0.6666666666666666,18,1
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,10,v8_fixed,0.3888888888888889,18,1
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,10,v8_fixed,0.3888888888888889,18,1
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,10,v8_fixed,0.3888888888888889,18,1
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,10,v82,0.3888888888888889,18,1
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,10,v82,0.3888888888888889,18,1
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,10,v82,0.3888888888888889,18,1
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,10,eef_motion_low,0.9444444444444444,18,1
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,10,eef_motion_low,0.9444444444444444,18,1
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,10,eef_motion_low,0.9444444444444444,18,1
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,10,clock,0.5,18,1
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,10,clock,0.5,18,1
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,10,clock,0.5,18,1
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,11,v7,0.8888888888888888,18,1
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,11,v7,0.8888888888888888,18,1
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,11,v7,0.8888888888888888,18,1
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,11,v8_fixed,0.5555555555555556,18,1
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,11,v8_fixed,0.5555555555555556,18,1
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,11,v8_fixed,0.5555555555555556,18,1
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,11,v82,0.5555555555555556,18,1
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,11,v82,0.5555555555555556,18,1
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,11,v82,0.5555555555555556,18,1
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,11,eef_motion_low,1.0,18,1
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,11,eef_motion_low,1.0,18,1
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,11,eef_motion_low,1.0,18,1
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,11,clock,0.5,18,1
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,11,clock,0.5,18,1
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,11,clock,0.5,18,1
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,12,v7,0.7777777777777778,18,1
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,12,v7,0.7777777777777778,18,1
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,12,v7,0.7777777777777778,18,1
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,12,v8_fixed,0.5555555555555556,18,1
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,12,v8_fixed,0.5555555555555556,18,1
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,12,v8_fixed,0.5555555555555556,18,1
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,12,v82,0.5555555555555556,18,1
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,12,v82,0.5555555555555556,18,1
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,12,v82,0.5555555555555556,18,1
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,12,eef_motion_low,0.8333333333333334,18,1
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,12,eef_motion_low,0.8333333333333334,18,1
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,12,eef_motion_low,0.8333333333333334,18,1
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,12,clock,0.5,18,1
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,12,clock,0.5,18,1
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,12,clock,0.5,18,1
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,13,v7,0.6111111111111112,18,1
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,13,v7,0.6111111111111112,18,1
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,13,v7,0.6111111111111112,18,1
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,13,v8_fixed,0.16666666666666666,18,1
through_50pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,13,v8_fixed,0.16666666666666666,18,1
through_60pct,libero_goal/put_the_bowl_on_the_plate,libero_goal,13,v8_fixed,0.16666666666666666,18,1
early_q7_q13,libero_goal/put_the_bowl_on_the_plate,libero_goal,13,v82,0.16666666666666666,18,1
