window,target,cv,scope,model,control_reference,n,positive,brier,brier_gain_vs_rate,brier_gain_vs_rate_ci95_low,brier_gain_vs_rate_ci95_high,brier_gain_vs_controls,brier_gain_vs_controls_ci95_low,brier_gain_vs_controls_ci95_high
fixed_q24_q31,eventual_failure,leave_one_worker_out,within_snapshot,controls+moe,controls,352,235,0.3579520693550528,-0.026685285167071096,-0.08291552626284333,0.02999848160969976,-0.018801054172455835,-0.03709098983500653,-0.0034835277948900337
fixed_q24_q31,eventual_failure,leave_one_worker_out,within_snapshot,controls_sparse_base,controls,352,235,0.33771481956079535,-0.00644803537281364,-0.04454849359389473,0.03541837257406875,0.0014361956218016227,0.0005702778952463349,0.0019541258919219396
fixed_q24_q31,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_trap,controls,352,235,0.3432524340695799,-0.011985649881598176,-0.03648372157285123,0.013648533527092171,-0.004101418886982914,-0.021097715936843318,0.012894878162877483
fixed_q24_q31,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_nontrap,controls,352,235,0.34766941782289407,-0.016402633634912372,-0.03751136262782176,0.0032102036960329067,-0.008518402640297114,-0.03544763945082205,0.024780577331612173
fixed_q24_q31,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_full,controls,352,235,0.35339332150822134,-0.02212653732023962,-0.04213294441562712,-0.0018786746897765313,-0.014242306325624359,-0.03673509917817745,0.00825048652692874
fixed_q24_q31,eventual_failure,leave_one_worker_out,within_snapshot,controls+moe_sparse,controls_sparse_base,352,235,0.34484289223736014,-0.01357610804937845,-0.05236787103186434,0.02814495969113277,-0.0071280726765648094,-0.008479007274602048,-0.005208374729813893
fixed_q24_q31,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,rate_only,controls,352,199,0.24651342699389123,0.0,0.0,0.0,-0.15025720932809222,-0.19001600315634906,-0.10733572281683683
fixed_q24_q31,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,physical,controls,352,199,0.09136924193239605,0.15514418506149522,0.11300528614365678,0.1939210944414394,0.004886975733402947,-0.0007268887712836173,0.010034983609884224
fixed_q24_q31,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,noise_action,controls,352,199,0.11718745812687127,0.12932596886701997,0.08073881355193101,0.17497738555715933,-0.020931240461072274,-0.038410462805252905,-0.0045853476310384784
fixed_q24_q31,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls,controls,352,199,0.09625621766579902,0.15025720932809222,0.10574640084479697,0.18943615542834696,0.0,0.0,0.0
fixed_q24_q31,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_trap_only,controls,352,199,0.15066950979513452,0.09584391719875675,0.04170823331195384,0.14595535715015065,-0.0544132921293355,-0.07686601498628401,-0.03207304039224021
fixed_q24_q31,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_nontrap,controls,352,199,0.13354331030321678,0.11297011669067447,0.06171321981659843,0.16239071839694638,-0.037287092637417765,-0.06607222937153942,-0.012275082409488769
fixed_q24_q31,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_full,controls,352,199,0.13398728853954217,0.11252613845434906,0.058902154084989354,0.16343919511263275,-0.03773107087374317,-0.06481961770588422,-0.01385199404186622
fixed_q24_q31,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls+moe,controls,352,199,0.10146357379990979,0.14504985319398145,0.10085093236804911,0.1883843475618101,-0.005207356134110789,-0.02508811161632736,0.01359893321767364
fixed_q24_q31,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls_sparse_base,controls,352,199,0.09585471148829594,0.1506587155055953,0.1066618018657029,0.1896427852209397,0.0004015061775030634,-0.0017111004624272524,0.0022324543300823326
fixed_q24_q31,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_trap,controls,352,199,0.1703062359729704,0.07620719102092086,0.02841415686796334,0.11941140004500131,-0.07405001830717138,-0.09717696988577043,-0.05109009841936614
fixed_q24_q31,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,controls,352,199,0.20708683438236578,0.039426592611525466,-0.0073212754552746066,0.0816701452848044,-0.11083061671656678,-0.15508949875913422,-0.0706318448384973
fixed_q24_q31,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_full,controls,352,199,0.16645960975506727,0.08005381723882399,0.022948439586235807,0.12881635786385814,-0.07020339208926824,-0.11034653399757448,-0.036476323002119976
fixed_q24_q31,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls+moe_sparse,controls_sparse_base,352,199,0.09092022030435497,0.15559320668953625,0.11603954775973406,0.19349908605029992,0.004934491183940964,-0.002751552432251261,0.012933315137893867
fixed_q24_q31,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,rate_only,controls,352,199,0.24651342699389123,0.0,0.0,0.0,-0.03490054707540127,-0.06434449652993902,-0.007700117503828564
fixed_q24_q31,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,physical,controls,352,199,0.21145644561674148,0.03505698137714975,0.007709923804971628,0.06576976564828084,0.0001564343017484797,-0.0051118414008122426,0.0052534398126875695
fixed_q24_q31,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,noise_action,controls,352,199,0.22421402893489883,0.02229939805899241,0.002626723303774795,0.044218054191756034,-0.01260114901640886,-0.028159583162520343,0.0010561193757059669
fixed_q24_q31,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,controls,controls,352,199,0.21161287991848995,0.03490054707540127,0.007012027199645416,0.06557812749298302,0.0,0.0,0.0
fixed_q24_q31,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_trap_only,controls,352,199,0.2361794220503633,0.010334004943527922,-0.009710427656863899,0.03377133727000731,-0.024566542131873346,-0.04116674088716603,-0.006350922531999894
fixed_q24_q31,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_nontrap,controls,352,199,0.22358031156489522,0.022933115428996023,0.005570773300742515,0.042211284555088366,-0.011967431646405242,-0.027905788035287298,0.003738617932545681
fixed_q24_q31,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_full,controls,352,199,0.2184063746414611,0.028107052352430165,0.007256972191865279,0.05125716930807731,-0.006793494722971103,-0.017564705592931305,0.00461782619664525
fixed_q24_q31,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,controls+moe,controls,352,199,0.20594189988358946,0.04057152711030177,0.01569565553542972,0.0679146807348365,0.005670980034900504,-0.004669360534556642,0.017378647289225155
fixed_q24_q31,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,controls_sparse_base,controls,352,199,0.21133470963978548,0.035178717354105764,0.007936175693901678,0.0652803813308098,0.00027817027870450045,-0.0008443936863158767,0.0012917029115657854
fixed_q24_q31,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_trap,controls,352,199,0.23913377953099532,0.007379647462895895,-0.006738664723170431,0.02129875326909514,-0.02752089961250537,-0.04946828404194481,-0.007910670462674189
fixed_q24_q31,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,controls,352,199,0.23758421866395782,0.008929208329933406,-0.0010556332769807806,0.019367410165240788,-0.02597133874546786,-0.04780692471349359,-0.005636109494313894
fixed_q24_q31,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,controls,352,199,0.2272660614339899,0.01924736555990131,0.003428550174628167,0.03529591532600126,-0.015653181515499954,-0.03207978245987683,-0.00026800667404295193
fixed_q24_q31,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,controls_sparse_base,352,199,0.20599040815374636,0.04052301884014487,0.012928941177456,0.07058873104657169,0.00534430148603911,0.0012565394455885414,0.009845869130225735
fixed_q24_q31,eventual_stagnation_or_loop,leave_one_worker_out,absolute,rate_only,controls,352,199,0.3405869907836338,0.0,0.0,0.0,-0.21529109939245747,-0.37581035609021674,-0.05477184269469826
fixed_q24_q31,eventual_stagnation_or_loop,leave_one_worker_out,absolute,physical,controls,352,199,0.1579172461231319,0.1826697446605019,0.0029129522685407768,0.362426537052463,-0.03262135473195555,-0.05185889042615752,-0.006582361993548192
fixed_q24_q31,eventual_stagnation_or_loop,leave_one_worker_out,absolute,noise_action,controls,352,199,0.17177872457224924,0.1688082662113846,0.00963609370846746,0.32798043871430166,-0.046482833181072866,-0.048105527026254556,-0.04462180236851173
fixed_q24_q31,eventual_stagnation_or_loop,leave_one_worker_out,absolute,controls,controls,352,199,0.12529589139117633,0.21529109939245747,0.05477184269469826,0.37581035609021674,0.0,0.0,0.0
fixed_q24_q31,eventual_stagnation_or_loop,leave_one_worker_out,absolute,moe_trap_only,controls,352,199,0.269230710065742,0.07135628071789174,-0.09298559960769634,0.20682113170081948,-0.14393481867456573,-0.22176989384649873,-0.06609974350263276
fixed_q24_q31,eventual_stagnation_or_loop,leave_one_worker_out,absolute,moe_nontrap,controls,352,199,0.21022369494724966,0.13036329583638417,-0.02461152944448093,0.2853381211172494,-0.0849278035560733,-0.10434831506251015,-0.06550729204963647
fixed_q24_q31,eventual_stagnation_or_loop,leave_one_worker_out,absolute,moe_full,controls,352,199,0.25049359474701544,0.09009339603661838,-0.06019142397056767,0.2326208826804508,-0.1251977033558391,-0.17775659259553345,-0.07263881411614477
fixed_q24_q31,eventual_stagnation_or_loop,leave_one_worker_out,absolute,controls+moe,controls,352,199,0.14253617085219286,0.19805081993144097,0.04906242352658982,0.3552436252137207,-0.017240279461016497,-0.03870621357913828,-0.0012788899425326531
fixed_q24_q31,eventual_stagnation_or_loop,leave_one_worker_out,absolute,controls_sparse_base,controls,352,199,0.12255668367251253,0.21803030711112126,0.06290758962798844,0.37315302459425426,0.0027392077186638047,-0.0028929744173178005,0.011373859673187683
fixed_q24_q31,eventual_stagnation_or_loop,leave_one_worker_out,absolute,moe_sparse_trap,controls,352,199,0.26295895584236556,0.07762803494126823,-0.038278799924450914,0.1935348698069874,-0.13766306445118923,-0.22987831199544698,-0.06854239479425521
fixed_q24_q31,eventual_stagnation_or_loop,leave_one_worker_out,absolute,moe_sparse_nontrap,controls,352,199,0.31793415403737274,0.022652836746261125,-0.023083922378700633,0.06935212482128944,-0.19263826264619635,-0.3535437740685943,-0.06082994037709628
fixed_q24_q31,eventual_stagnation_or_loop,leave_one_worker_out,absolute,moe_sparse_full,controls,352,199,0.2608753970497639,0.07971159373386992,-0.026905848316546976,0.1863290357842868,-0.13557950565858753,-0.21805001479223032,-0.07451653959045937
fixed_q24_q31,eventual_stagnation_or_loop,leave_one_worker_out,absolute,controls+moe_sparse,controls_sparse_base,352,199,0.1045156859927062,0.23607130479092756,0.08838269398637552,0.3837599155954796,0.018040997679806325,0.0087420893913645,0.02937913426845429
fixed_q24_q31,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,rate_only,controls,352,199,0.3405869907836338,0.0,0.0,0.0,0.03749202390950895,-0.03679680165229416,0.12198793315868306
fixed_q24_q31,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,physical,controls,352,199,0.38189933697301126,-0.04131234618937744,-0.11106457273658661,0.0297855918457322,-0.003820322279868488,-0.02157093925343019,0.010923360422096485
fixed_q24_q31,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,noise_action,controls,352,199,0.36546454651173177,-0.024877555728097953,-0.05316766885530873,0.0013903430874590138,0.012614468181410992,-0.036464802537550536,0.0688202643033743
fixed_q24_q31,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls,controls,352,199,0.3780790146931428,-0.03749202390950895,-0.12198793315868305,0.03679680165229416,0.0,0.0,0.0
fixed_q24_q31,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,moe_trap_only,controls,352,199,0.3643781753587079,-0.02379118457507411,-0.05940267453511801,0.013150719261938613,0.013700839334434832,-0.025688042542610104,0.07197982919358904
fixed_q24_q31,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,moe_nontrap,controls,352,199,0.3619457755044346,-0.021358784720800748,-0.07338862457726025,0.024385847571726915,0.016133239188708192,-0.015187731167428392,0.0474542095448448
fixed_q24_q31,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,moe_full,controls,352,199,0.37767796729000486,-0.03709097650637107,-0.07813193972302182,-0.0019330291039674392,0.0004010474031378643,-0.038729830756261616,0.04385599343566122
fixed_q24_q31,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls+moe,controls,352,199,0.3728837875185585,-0.03229679673492472,-0.12249637715009529,0.047317891897033906,0.005195227174584215,-0.0024695138152474546,0.013273757983670201
fixed_q24_q31,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls_sparse_base,controls,352,199,0.3791602632257503,-0.03857327244211653,-0.12061793735099187,0.03174510128123168,-0.0010812485326075858,-0.0050517003710624855,0.0017918495982749984
fixed_q24_q31,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,moe_sparse_trap,controls,352,199,0.3519731487054516,-0.011386157921817791,-0.039461016166434014,0.009321880558934662,0.026105865987691153,-0.029372195449380155,0.10458886349711823
fixed_q24_q31,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,moe_sparse_nontrap,controls,352,199,0.3498954912728473,-0.009308500489213448,-0.03198150955985145,0.012151220036264801,0.028183523420295488,-0.027223318687783292,0.10638434697813035
fixed_q24_q31,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,moe_sparse_full,controls,352,199,0.35110848573090914,-0.010521494947275346,-0.04168378786852687,0.01284917550810531,0.02697052896223359,-0.027235612376688523,0.10529514765580567
fixed_q24_q31,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls+moe_sparse,controls_sparse_base,352,199,0.3704821000502033,-0.02989510926656944,-0.1141540508069037,0.04602092552445845,0.008678163175547092,0.004787271073893357,0.014400743615509548
relative_tail_50_90,eventual_failure,grouped_5fold_snapshot,absolute,rate_only,controls,352,235,0.22324790885110238,0.0,0.0,0.0,-0.21481490232532388,-0.27290738931728226,-0.16374036415755616
relative_tail_50_90,eventual_failure,grouped_5fold_snapshot,absolute,physical,controls,352,235,0.008176022737179217,0.2150718861139231,0.1638591707102047,0.27197762131624403,0.00025698378859922055,-0.002917943284052535,0.004356283147800488
relative_tail_50_90,eventual_failure,grouped_5fold_snapshot,absolute,noise_action,controls,352,235,0.011757002311255317,0.21149090653984703,0.16003643293783384,0.26916995611923084,-0.00332399578547688,-0.006485304555592913,-0.0007544012838359341
relative_tail_50_90,eventual_failure,grouped_5fold_snapshot,absolute,controls,controls,352,235,0.00843300652577844,0.21481490232532388,0.1631196168144186,0.2726787113574828,0.0,0.0,0.0
relative_tail_50_90,eventual_failure,grouped_5fold_snapshot,absolute,moe_trap_only,controls,352,235,0.035939653021128316,0.18730825582997399,0.13602086586253068,0.24581158382880766,-0.027506646495349882,-0.04080541816074303,-0.015245398400177199
relative_tail_50_90,eventual_failure,grouped_5fold_snapshot,absolute,moe_nontrap,controls,352,235,0.01814510015019587,0.20510280870090647,0.1509371912469074,0.26210045106344165,-0.009712093624417436,-0.020791835439060203,0.0016365211485556612
relative_tail_50_90,eventual_failure,grouped_5fold_snapshot,absolute,moe_full,controls,352,235,0.01478671044186496,0.20846119840923735,0.1549024699578907,0.2662048229593838,-0.006353703916086523,-0.018006960418197295,0.004930607660170526
relative_tail_50_90,eventual_failure,grouped_5fold_snapshot,absolute,controls+moe,controls,352,235,0.008326461168988086,0.21492144768211424,0.16316829310909214,0.2718358378979606,0.00010654535679035298,-0.004832891318336075,0.005451069642444929
relative_tail_50_90,eventual_failure,grouped_5fold_snapshot,absolute,controls_sparse_base,controls,352,235,0.008411131700309675,0.21483677715079263,0.16398336353175796,0.27098477163022505,2.1874825468764392e-05,-0.00021126535581949114,0.00023373621417169816
relative_tail_50_90,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_trap,controls,352,235,0.07326214356675818,0.14998576528434412,0.10520000096427616,0.19970402110719768,-0.06482913704097976,-0.08535184177577493,-0.04586014785602365
relative_tail_50_90,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,controls,352,235,0.03694655649747228,0.18630135235363007,0.13503938666997906,0.24258400610886927,-0.028513549971693843,-0.04078349825302156,-0.01650115704601571
relative_tail_50_90,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_full,controls,352,235,0.03694655649747228,0.18630135235363007,0.13520449708260793,0.24213632950235303,-0.028513549971693843,-0.04100130528847998,-0.016324642477188
relative_tail_50_90,eventual_failure,grouped_5fold_snapshot,absolute,controls+moe_sparse,controls_sparse_base,352,235,0.008257990611208273,0.21498991823989402,0.1630028172253251,0.27215530441409813,0.0001531410891013995,2.7034342680819822e-05,0.00035794740065543576
relative_tail_50_90,eventual_failure,grouped_5fold_snapshot,within_snapshot,rate_only,controls,352,235,0.22324790885110238,0.0,0.0,0.0,-0.0896627555394916,-0.13622517917417123,-0.04624497677500433
relative_tail_50_90,eventual_failure,grouped_5fold_snapshot,within_snapshot,physical,controls,352,235,0.13091609361794856,0.09233181523315376,0.04105414762543921,0.14069966202213133,0.002669059693662153,-0.008530320752107695,0.01324875327855682
relative_tail_50_90,eventual_failure,grouped_5fold_snapshot,within_snapshot,noise_action,controls,352,235,0.14666204767401,0.07658586117709233,0.03869358214833459,0.11827006248914804,-0.013076894362399262,-0.031236024159010063,0.0046426214289776386
relative_tail_50_90,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls,controls,352,235,0.13358515331161075,0.0896627555394916,0.04424583162720533,0.13551894708920362,0.0,0.0,0.0
relative_tail_50_90,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_trap_only,controls,352,235,0.18515689746897077,0.03809101138213159,0.01022383356114842,0.06783941943336881,-0.05157174415736001,-0.08602306228413352,-0.019107159218003315
relative_tail_50_90,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_nontrap,controls,352,235,0.16899195838117087,0.05425595046993147,0.02226628706574662,0.08850153559335441,-0.035406805069560135,-0.056577514019995376,-0.014586811919199768
relative_tail_50_90,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_full,controls,352,235,0.16453612239647797,0.058711786454624354,0.026651263127497972,0.09349418018874356,-0.030950969084867254,-0.05111312994077191,-0.010421725574659082
relative_tail_50_90,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe,controls,352,235,0.14144278878916314,0.08180512006193923,0.04045674164919903,0.12720992612499765,-0.00785763547755239,-0.02156254348622167,0.006107854570614579
relative_tail_50_90,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls_sparse_base,controls,352,235,0.13408326800629786,0.08916464084480445,0.04298765044291378,0.13486600869706447,-0.0004981146946871434,-0.0014113732293356796,0.00035012025424478813
relative_tail_50_90,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_trap,controls,352,235,0.1931744373056776,0.0300734715454247,0.01089856543619716,0.05195618526664642,-0.059589283994066905,-0.09967416898460177,-0.023391896355399323
relative_tail_50_90,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,controls,352,235,0.16802515679269933,0.05522275205840301,0.02753009656133646,0.08489396776576366,-0.034440003481088596,-0.059472953283228214,-0.008396252196826959
relative_tail_50_90,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,controls,352,235,0.16802515679269933,0.05522275205840301,0.028321520339946508,0.08590916600433549,-0.034440003481088596,-0.05784819079202532,-0.009465059229534742
relative_tail_50_90,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,controls_sparse_base,352,235,0.13372463977034688,0.08952326908075546,0.04545696509225509,0.13593860901681656,0.0003586282359509968,-0.002331823790897621,0.0030602271389949314
relative_tail_50_90,eventual_failure,leave_one_worker_out,absolute,rate_only,controls,352,235,0.33126678418798167,0.0,0.0,0.0,-0.3225501557992081,-0.5885933957995535,-0.17058142760137662
relative_tail_50_90,eventual_failure,leave_one_worker_out,absolute,physical,controls,352,235,0.017360013846990263,0.3139067703409914,0.15914069112629733,0.5876529420867089,-0.00864338545821667,-0.02198372046500125,0.0007298728992254735
relative_tail_50_90,eventual_failure,leave_one_worker_out,absolute,noise_action,controls,352,235,0.015588309920466543,0.31567847426751516,0.16322816101745932,0.57637317608459,-0.006871681531692945,-0.011705529152437144,-0.0018428765409451084
relative_tail_50_90,eventual_failure,leave_one_worker_out,absolute,controls,controls,352,235,0.008716628388773595,0.3225501557992081,0.17058142760137662,0.5885933957995535,0.0,0.0,0.0
relative_tail_50_90,eventual_failure,leave_one_worker_out,absolute,moe_trap_only,controls,352,235,0.07291304898901894,0.25835373519896276,0.12929048678390154,0.47617373632404314,-0.06419642060024536,-0.11094903623990642,-0.03718300767869848
relative_tail_50_90,eventual_failure,leave_one_worker_out,absolute,moe_nontrap,controls,352,235,0.07169841490627725,0.25956836928170446,0.09656077162900902,0.5272940207142484,-0.06298178651750365,-0.08059656331294708,-0.04349834028346648
relative_tail_50_90,eventual_failure,leave_one_worker_out,absolute,moe_full,controls,352,235,0.05684326416162746,0.27442352002635423,0.12525700479718174,0.5382477025696231,-0.04812663577285386,-0.05316297282070065,-0.04208303131543768
relative_tail_50_90,eventual_failure,leave_one_worker_out,absolute,controls+moe,controls,352,235,0.033291876831820104,0.2979749073561616,0.15213452790237245,0.5556253178812505,-0.024575248443046507,-0.03648251800980012,-0.010286524962942181
relative_tail_50_90,eventual_failure,leave_one_worker_out,absolute,controls_sparse_base,controls,352,235,0.008806861335291074,0.32245992285269065,0.17053023526822061,0.5885098552799771,-9.023294651747727e-05,-0.0001236032499953883,-4.2731794752670895e-05
relative_tail_50_90,eventual_failure,leave_one_worker_out,absolute,moe_sparse_trap,controls,352,235,0.17993695851367802,0.15132982567430367,0.056975155098726527,0.30186070566963286,-0.17122033012490442,-0.2832653737440089,-0.08527100608087645
relative_tail_50_90,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,controls,352,235,0.061964142798752044,0.26930264138922966,0.11549646517010648,0.5249905912463234,-0.05324751440997844,-0.06247570016415664,-0.03733721448162564
relative_tail_50_90,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,controls,352,235,0.06669084512187969,0.264575939066102,0.11549646517010648,0.511427010666914,-0.0579742167331061,-0.07543806290928012,-0.03733721448162564
relative_tail_50_90,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,controls_sparse_base,352,235,0.008827854776641532,0.3224389294113401,0.17057133231844043,0.5883740765546922,-2.0993441350459347e-05,-0.00015857219423905762,0.00014410106211585868
relative_tail_50_90,eventual_failure,leave_one_worker_out,within_snapshot,rate_only,controls,352,235,0.33126678418798167,0.0,0.0,0.0,0.010348010268930148,-0.11597989334002871,0.1115484510365369
relative_tail_50_90,eventual_failure,leave_one_worker_out,within_snapshot,physical,controls,352,235,0.3497992220941102,-0.018532437906128508,-0.12494191439576145,0.11378458626827805,-0.008184427637198358,-0.03738018704663063,0.016151409860437307
relative_tail_50_90,eventual_failure,leave_one_worker_out,within_snapshot,noise_action,controls,352,235,0.312238225734542,0.019028558453439617,-0.06330768867215751,0.12297339319732487,0.029376568722369777,0.0010448380944166602,0.05700338830800762
relative_tail_50_90,eventual_failure,leave_one_worker_out,within_snapshot,controls,controls,352,235,0.34161479445691184,-0.010348010268930148,-0.1115484510365369,0.11597989334002871,0.0,0.0,0.0
relative_tail_50_90,eventual_failure,leave_one_worker_out,within_snapshot,moe_trap_only,controls,352,235,0.35810741044650823,-0.026840626258526568,-0.12031324426559535,0.0701287367046274,-0.016492615989596417,-0.06272664320668965,0.058712857928449214
relative_tail_50_90,eventual_failure,leave_one_worker_out,within_snapshot,moe_nontrap,controls,352,235,0.36767298149568517,-0.03640619730770348,-0.110599978504133,0.03867227419552901,-0.026058187038773325,-0.07570417440260234,0.005000086024570539
relative_tail_50_90,eventual_failure,leave_one_worker_out,within_snapshot,moe_full,controls,352,235,0.3696263552992736,-0.03835957111129194,-0.13189404119981277,0.05746990476231647,-0.028011560842361793,-0.05850998857771221,0.0069535168979463725
relative_tail_50_90,eventual_failure,leave_one_worker_out,within_snapshot,controls+moe,controls,352,235,0.3532431457828332,-0.02197636159485158,-0.12090289617459052,0.08543247420941194,-0.01162835132592143,-0.030547419130616774,0.006710345025264354
relative_tail_50_90,eventual_failure,leave_one_worker_out,within_snapshot,controls_sparse_base,controls,352,235,0.3409114634050567,-0.009644679217075024,-0.11101678868228256,0.11583330361211117,0.0007033310518551274,-0.0001580098915062617,0.0015646719952165172
relative_tail_50_90,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_trap,controls,352,235,0.33367564737199645,-0.0024088631840147767,-0.044138115303346,0.03802654832416754,0.007939147084915367,-0.0799135127523752,0.08255942261578467
relative_tail_50_90,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_nontrap,controls,352,235,0.3107968358152991,0.020469948372682577,-0.008984922494976236,0.06689679282941341,0.03081795864161272,-0.049083100510615284,0.10844576252200158
relative_tail_50_90,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_full,controls,352,235,0.31505785713249596,0.016208927055485736,-0.012571243457170662,0.06689679282941341,0.026556937324415886,-0.04908310051061528,0.09992371988760791
relative_tail_50_90,eventual_failure,leave_one_worker_out,within_snapshot,controls+moe_sparse,controls_sparse_base,352,235,0.340291689451407,-0.009024905263425283,-0.11486662960601218,0.11585936988636768,0.0006197739536497406,-0.003849840923729622,0.005952478902620792
relative_tail_50_90,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,rate_only,controls,352,199,0.24651342699389123,0.0,0.0,0.0,-0.17466337903133658,-0.2088090571459499,-0.14208525783397336
relative_tail_50_90,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,physical,controls,352,199,0.06679534402660497,0.17971808296728628,0.1461497185798192,0.21087427972111764,0.005054703935949672,-0.00878928627052181,0.01907989255139712
relative_tail_50_90,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,noise_action,controls,352,199,0.08143069950534239,0.16508272748854885,0.12159906089867213,0.20650969193934965,-0.00958065154278773,-0.02765303717788679,0.006270268961442314
relative_tail_50_90,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls,controls,352,199,0.07185004796255465,0.17466337903133658,0.14147049708829007,0.20873649636878233,0.0,0.0,0.0
relative_tail_50_90,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_trap_only,controls,352,199,0.09502182214306924,0.151491604850822,0.11419627220466927,0.1899180674497079,-0.023171774180514585,-0.039712798861381106,-0.005681530846277921
relative_tail_50_90,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_nontrap,controls,352,199,0.09261007162199993,0.15390335537189131,0.11575785763930888,0.19325913419080942,-0.02076002365944529,-0.04294688845753841,0.0013596365570237735
relative_tail_50_90,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_full,controls,352,199,0.09400120322540494,0.15251222376848628,0.10863253649743221,0.19602142234126163,-0.02215115526285029,-0.04257297464878461,0.0005191069696035136
relative_tail_50_90,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls+moe,controls,352,199,0.0709436994920951,0.1755697275017961,0.13982608094245347,0.21128943687881052,0.0009063484704595555,-0.013506762883649841,0.01650710939746534
relative_tail_50_90,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls_sparse_base,controls,352,199,0.07053949071011277,0.17597393628377847,0.14313843084736497,0.2103602311639388,0.0013105572524418796,-0.0004596068504541479,0.0034660711254960066
