window,target,scope,model,control_reference,worker,n,positive,brier,brier_gain_vs_rate,brier_gain_vs_controls
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,moe_nontrap,controls,1,80,78,0.32779142138605605,-0.022360517406817278,0.022493926114398426
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,moe_nontrap,controls,2,80,63,0.30248526745529986,-0.05248526745529982,0.012244685877938274
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,moe_nontrap,controls,3,96,6,0.6607786503249083,-0.12414229778584591,0.011264195267816862
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,moe_full,controls,0,96,52,0.24720728556305657,0.0021162414551725833,-0.037249516159527325
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,moe_full,controls,1,80,78,0.32580404819774944,-0.020373144218510626,0.024481299302705074
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,moe_full,controls,2,80,63,0.3041438412790938,-0.054143841279093774,0.010586112054144331
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,moe_full,controls,3,96,6,0.6587990282871553,-0.12216267574809288,0.013243817305569928
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,controls+moe,controls,0,96,52,0.2282960856136027,0.02102744140462647,-0.018338316210073438
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,controls+moe,controls,1,80,78,0.3280269880736385,-0.02259608409439974,0.022258359426815956
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,controls+moe,controls,2,80,63,0.3252972352816166,-0.07529723528161658,-0.01056728194837847
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,controls+moe,controls,3,96,6,0.6704662414455965,-0.133829888906534,0.0015766041471288138
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,controls_sparse_base,controls,0,96,52,0.20819447305526215,0.041129053962967003,0.0017632963482670978
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,controls_sparse_base,controls,1,80,78,0.34915512901515433,-0.04372422503591554,0.0011302184853001522
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,controls_sparse_base,controls,2,80,63,0.31461708189647236,-0.06461708189647238,0.00011287143676573554
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,controls_sparse_base,controls,3,96,6,0.6737486800081011,-0.1371123274690385,-0.001705834415375704
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,moe_sparse_trap,controls,0,96,52,0.25325686316742996,-0.003933336149200817,-0.043299093763900724
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,moe_sparse_trap,controls,1,80,78,0.31437289142611075,-0.008941987446872,0.03591245607434371
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,moe_sparse_trap,controls,2,80,63,0.2686292566100038,-0.01862925661000381,0.046100696723234295
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,moe_sparse_trap,controls,3,96,6,0.5552581512813649,-0.01862179874230239,0.1167846943113604
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,moe_sparse_nontrap,controls,0,96,52,0.21594446756412466,0.033379059454104486,-0.00598669816059542
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,moe_sparse_nontrap,controls,1,80,78,0.31577547708290077,-0.01034457310366198,0.034509870417553726
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,moe_sparse_nontrap,controls,2,80,63,0.2596594181723034,-0.009659418172303464,0.055070535160934644
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,moe_sparse_nontrap,controls,3,96,6,0.5889344956429293,-0.05229814310386672,0.08310834994979609
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,moe_sparse_full,controls,0,96,52,0.22415116087709644,0.025172366141132736,-0.014193391473567166
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,moe_sparse_full,controls,1,80,78,0.31467457518151304,-0.009243671202274253,0.035610772318941455
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,moe_sparse_full,controls,2,80,63,0.2596594181723034,-0.009659418172303464,0.055070535160934644
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,moe_sparse_full,controls,3,96,6,0.5949583806610512,-0.058322028121988785,0.07708446493167402
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,controls+moe_sparse,controls_sparse_base,0,96,52,0.20836532606314964,0.04095820095507952,-0.0001708530078874792
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,controls+moe_sparse,controls_sparse_base,1,80,78,0.354390467808528,-0.04895956382928919,-0.005235338793373635
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,controls+moe_sparse,controls_sparse_base,2,80,63,0.31570397511531817,-0.06570397511531816,-0.001086893218845797
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,controls+moe_sparse,controls_sparse_base,3,96,6,0.6790666731634009,-0.14243032062433839,-0.0053179931552998945
fixed_q24_q31,eventual_failure,absolute,rate_only,controls,0,96,71,0.202392578125,0.0,-0.053326508291110165
fixed_q24_q31,eventual_failure,absolute,rate_only,controls,1,80,80,0.18502649221453288,0.0,-0.1838291692766831
fixed_q24_q31,eventual_failure,absolute,rate_only,controls,2,80,75,0.18057958477508645,0.0,-0.10333196740381481
fixed_q24_q31,eventual_failure,absolute,rate_only,controls,3,96,9,0.70758056640625,0.0,-0.5245059725120429
fixed_q24_q31,eventual_failure,absolute,physical,controls,0,96,71,0.18791240781587307,0.014480170309126914,-0.03884633798198326
fixed_q24_q31,eventual_failure,absolute,physical,controls,1,80,80,0.0005085813125003509,0.18451791090203257,0.0006887416253494265
fixed_q24_q31,eventual_failure,absolute,physical,controls,2,80,75,0.15324394475266728,0.02733564002241922,-0.07599632738139558
fixed_q24_q31,eventual_failure,absolute,physical,controls,3,96,9,0.5640646574352683,0.14351590897098165,-0.3809900635410613
fixed_q24_q31,eventual_failure,absolute,noise_action,controls,0,96,71,0.14846433462969716,0.05392824349530284,0.0006017352041926735
fixed_q24_q31,eventual_failure,absolute,noise_action,controls,1,80,80,0.018296421016372983,0.1667300711981599,-0.017099098078523202
fixed_q24_q31,eventual_failure,absolute,noise_action,controls,2,80,75,0.10504828431148813,0.07553130046359836,-0.027800666940216445
fixed_q24_q31,eventual_failure,absolute,noise_action,controls,3,96,9,0.1573027162017601,0.5502778502044898,0.025771877692446963
fixed_q24_q31,eventual_failure,absolute,controls,controls,0,96,71,0.1490660698338898,0.053326508291110165,0.0
fixed_q24_q31,eventual_failure,absolute,controls,controls,1,80,80,0.0011973229378497772,0.1838291692766831,0.0
fixed_q24_q31,eventual_failure,absolute,controls,controls,2,80,75,0.07724761737127168,0.10333196740381481,0.0
fixed_q24_q31,eventual_failure,absolute,controls,controls,3,96,9,0.1830745938942071,0.5245059725120429,0.0
fixed_q24_q31,eventual_failure,absolute,moe_trap_only,controls,0,96,71,0.1618215387750902,0.04057103934990979,-0.012755468941200382
fixed_q24_q31,eventual_failure,absolute,moe_trap_only,controls,1,80,80,0.060749147302520526,0.1242773449120124,-0.05955182436467075
fixed_q24_q31,eventual_failure,absolute,moe_trap_only,controls,2,80,75,0.2968730953708763,-0.11629351059578981,-0.2196254779996046
fixed_q24_q31,eventual_failure,absolute,moe_trap_only,controls,3,96,9,0.5194189395433254,0.18816162686292462,-0.33634434564911825
fixed_q24_q31,eventual_failure,absolute,moe_nontrap,controls,0,96,71,0.17373386061951732,0.028658717505482684,-0.0246677907856275
fixed_q24_q31,eventual_failure,absolute,moe_nontrap,controls,1,80,80,0.03677287750195428,0.14825361471257864,-0.0355755545641045
fixed_q24_q31,eventual_failure,absolute,moe_nontrap,controls,2,80,75,0.22943455385983963,-0.04885496908475313,-0.15218693648856793
fixed_q24_q31,eventual_failure,absolute,moe_nontrap,controls,3,96,9,0.2683818698038692,0.43919869660238087,-0.0853072759096621
fixed_q24_q31,eventual_failure,absolute,moe_full,controls,0,96,71,0.17924192371135236,0.023150654413647675,-0.030175853877462498
fixed_q24_q31,eventual_failure,absolute,moe_full,controls,1,80,80,0.07429547166516821,0.1107310205493647,-0.07309814872731843
fixed_q24_q31,eventual_failure,absolute,moe_full,controls,2,80,75,0.27346490515596367,-0.09288532038087716,-0.196217287784692
fixed_q24_q31,eventual_failure,absolute,moe_full,controls,3,96,9,0.39197109963782095,0.315609466768429,-0.20889650574361393
fixed_q24_q31,eventual_failure,absolute,controls+moe,controls,0,96,71,0.18054722194764936,0.021845356177350648,-0.03148115211375952
fixed_q24_q31,eventual_failure,absolute,controls+moe,controls,1,80,80,0.034931868370796294,0.15009462384373662,-0.03373454543294653
fixed_q24_q31,eventual_failure,absolute,controls+moe,controls,2,80,75,0.1025971013443506,0.07798248343073588,-0.02534948397307892
fixed_q24_q31,eventual_failure,absolute,controls+moe,controls,3,96,9,0.17431236635260164,0.5332682000536484,0.008762227541605454
fixed_q24_q31,eventual_failure,absolute,controls_sparse_base,controls,0,96,71,0.148516978011878,0.053875600113122035,0.0005490918220118641
fixed_q24_q31,eventual_failure,absolute,controls_sparse_base,controls,1,80,80,0.0011807847081511892,0.1838457075063817,1.6538229698588126e-05
fixed_q24_q31,eventual_failure,absolute,controls_sparse_base,controls,2,80,75,0.07555695449378859,0.10502263028129795,0.001690662877483116
fixed_q24_q31,eventual_failure,absolute,controls_sparse_base,controls,3,96,9,0.22479374520516915,0.48278682120108085,-0.04171915131096208
fixed_q24_q31,eventual_failure,absolute,moe_sparse_trap,controls,0,96,71,0.1382871575512105,0.0641054205737895,0.01077891228267934
fixed_q24_q31,eventual_failure,absolute,moe_sparse_trap,controls,1,80,80,0.10297583541448758,0.08205065680004534,-0.1017785124766378
fixed_q24_q31,eventual_failure,absolute,moe_sparse_trap,controls,2,80,75,0.23117633566494572,-0.05059675088985923,-0.15392871829367402
fixed_q24_q31,eventual_failure,absolute,moe_sparse_trap,controls,3,96,9,0.5253099084799108,0.1822706579263393,-0.3422353145857036
fixed_q24_q31,eventual_failure,absolute,moe_sparse_nontrap,controls,0,96,71,0.20042483963415317,0.001967738490846802,-0.051358769800263375
fixed_q24_q31,eventual_failure,absolute,moe_sparse_nontrap,controls,1,80,80,0.11044171493938752,0.07458477727514537,-0.10924439200153775
fixed_q24_q31,eventual_failure,absolute,moe_sparse_nontrap,controls,2,80,75,0.16862835576928448,0.011951229005802014,-0.09138073839801278
fixed_q24_q31,eventual_failure,absolute,moe_sparse_nontrap,controls,3,96,9,0.4774489484220387,0.2301316179842113,-0.2943743545278316
fixed_q24_q31,eventual_failure,absolute,moe_sparse_full,controls,0,96,71,0.20042483963415317,0.001967738490846802,-0.051358769800263375
fixed_q24_q31,eventual_failure,absolute,moe_sparse_full,controls,1,80,80,0.09485794055894108,0.09016855165559183,-0.09366061762109129
fixed_q24_q31,eventual_failure,absolute,moe_sparse_full,controls,2,80,75,0.19503918384254035,-0.014459599067453852,-0.11779156647126868
fixed_q24_q31,eventual_failure,absolute,moe_sparse_full,controls,3,96,9,0.4001677045194773,0.3074128618867727,-0.21709311062527023
fixed_q24_q31,eventual_failure,absolute,controls+moe_sparse,controls_sparse_base,0,96,71,0.15245669873985787,0.04993587938514211,-0.003939720727979916
fixed_q24_q31,eventual_failure,absolute,controls+moe_sparse,controls_sparse_base,1,80,80,0.001199116172774075,0.18382737604175886,-1.8331464622885794e-05
fixed_q24_q31,eventual_failure,absolute,controls+moe_sparse,controls_sparse_base,2,80,75,0.07322055892909379,0.1073590258459927,0.00233639556469479
fixed_q24_q31,eventual_failure,absolute,controls+moe_sparse,controls_sparse_base,3,96,9,0.22378625772959979,0.48379430867665024,0.001007487475569355
fixed_q24_q31,eventual_failure,within_snapshot,rate_only,controls,0,96,71,0.202392578125,0.0,-0.0463904314541864
fixed_q24_q31,eventual_failure,within_snapshot,rate_only,controls,1,80,80,0.18502649221453288,0.0,0.01065980243703463
fixed_q24_q31,eventual_failure,within_snapshot,rate_only,controls,2,80,75,0.18057958477508645,0.0,0.012988309973957973
fixed_q24_q31,eventual_failure,within_snapshot,rate_only,controls,3,96,9,0.70758056640625,0.0,0.05559251809194853
fixed_q24_q31,eventual_failure,within_snapshot,physical,controls,0,96,71,0.16437415508113234,0.038018423043867634,-0.008372008410318758
fixed_q24_q31,eventual_failure,within_snapshot,physical,controls,1,80,80,0.19675038810142467,-0.011723895886891756,-0.001064093449857116
fixed_q24_q31,eventual_failure,within_snapshot,physical,controls,2,80,75,0.20992508187698658,-0.029345497101900108,-0.01635718712794213
fixed_q24_q31,eventual_failure,within_snapshot,physical,controls,3,96,9,0.7747014743542593,-0.06712090794800933,-0.0115283898560608
fixed_q24_q31,eventual_failure,within_snapshot,noise_action,controls,0,96,71,0.1703235140598017,0.03206906406519832,-0.014321367388988086
fixed_q24_q31,eventual_failure,within_snapshot,noise_action,controls,1,80,80,0.19351775407800326,-0.008491261863470372,0.0021685405735642634
fixed_q24_q31,eventual_failure,within_snapshot,noise_action,controls,2,80,75,0.1988238908584976,-0.018244306083411106,-0.005255996109453131
fixed_q24_q31,eventual_failure,within_snapshot,noise_action,controls,3,96,9,0.6892223594411977,0.018358206965052203,0.07395072505700073
fixed_q24_q31,eventual_failure,within_snapshot,controls,controls,0,96,71,0.1560021466708136,0.0463904314541864,0.0
fixed_q24_q31,eventual_failure,within_snapshot,controls,controls,1,80,80,0.19568629465156756,-0.01065980243703463,0.0
fixed_q24_q31,eventual_failure,within_snapshot,controls,controls,2,80,75,0.19356789474904448,-0.012988309973957973,0.0
fixed_q24_q31,eventual_failure,within_snapshot,controls,controls,3,96,9,0.7631730844981987,-0.05559251809194853,0.0
fixed_q24_q31,eventual_failure,within_snapshot,moe_trap_only,controls,0,96,71,0.17549784454523223,0.026894733579767748,-0.01949569787441865
fixed_q24_q31,eventual_failure,within_snapshot,moe_trap_only,controls,1,80,80,0.1901636242109051,-0.005137131996372208,0.005522670440662429
fixed_q24_q31,eventual_failure,within_snapshot,moe_trap_only,controls,2,80,75,0.24197361317830984,-0.06139402840322339,-0.04840571842926541
fixed_q24_q31,eventual_failure,within_snapshot,moe_trap_only,controls,3,96,9,0.7654623700479671,-0.05788180364171704,-0.0022892855497685222
fixed_q24_q31,eventual_failure,within_snapshot,moe_nontrap,controls,0,96,71,0.19132321024459223,0.011069367880407764,-0.035321063573778635
fixed_q24_q31,eventual_failure,within_snapshot,moe_nontrap,controls,1,80,80,0.21792479663731248,-0.03289830442277959,-0.022238501985744962
fixed_q24_q31,eventual_failure,within_snapshot,moe_nontrap,controls,2,80,75,0.20231067876515346,-0.02173109399006693,-0.008742784016108956
fixed_q24_q31,eventual_failure,within_snapshot,moe_nontrap,controls,3,96,9,0.803619143751253,-0.09603857734500314,-0.040446059253054605
fixed_q24_q31,eventual_failure,within_snapshot,moe_full,controls,0,96,71,0.20384071974759652,-0.0014481416225964993,-0.04783857307678289
fixed_q24_q31,eventual_failure,within_snapshot,moe_full,controls,1,80,80,0.20666110892764206,-0.021634616713109112,-0.010974814276074486
fixed_q24_q31,eventual_failure,within_snapshot,moe_full,controls,2,80,75,0.23326192555995515,-0.05268234078486862,-0.03969403081091064
fixed_q24_q31,eventual_failure,within_snapshot,moe_full,controls,3,96,9,0.8183267941392579,-0.11074622773300792,-0.0551537096410594
fixed_q24_q31,eventual_failure,within_snapshot,controls+moe,controls,0,96,71,0.15497375825744145,0.04741881986755855,0.0010283884133721426
fixed_q24_q31,eventual_failure,within_snapshot,controls+moe,controls,1,80,80,0.20672543549638012,-0.02169894328184719,-0.011039140844812561
fixed_q24_q31,eventual_failure,within_snapshot,controls+moe,controls,2,80,75,0.21329432089367834,-0.032714736118591825,-0.01972642614463386
fixed_q24_q31,eventual_failure,within_snapshot,controls+moe,controls,3,96,9,0.8075006990527033,-0.09992013264645339,-0.04432761455450487
fixed_q24_q31,eventual_failure,within_snapshot,controls_sparse_base,controls,0,96,71,0.1540820659969074,0.048310512128092585,0.001920080673906182
fixed_q24_q31,eventual_failure,within_snapshot,controls_sparse_base,controls,1,80,80,0.19559091750908603,-0.010564425294553136,9.537714248149713e-05
fixed_q24_q31,eventual_failure,within_snapshot,controls_sparse_base,controls,2,80,75,0.19157291459550363,-0.010993329820417123,0.001994980153540848
fixed_q24_q31,eventual_failure,within_snapshot,controls_sparse_base,controls,3,96,9,0.7615690789721841,-0.053988512565934045,0.0016040055260144812
fixed_q24_q31,eventual_failure,within_snapshot,moe_sparse_trap,controls,0,96,71,0.17467673582724433,0.02771584229775566,-0.018674589156430742
fixed_q24_q31,eventual_failure,within_snapshot,moe_sparse_trap,controls,1,80,80,0.19075817499059902,-0.005731682776066091,0.00492811966096855
fixed_q24_q31,eventual_failure,within_snapshot,moe_sparse_trap,controls,2,80,75,0.21757336282238288,-0.03699377804729638,-0.02400546807333841
fixed_q24_q31,eventual_failure,within_snapshot,moe_sparse_trap,controls,3,96,9,0.7436392409170636,-0.03605867451081358,0.019533843581134944
fixed_q24_q31,eventual_failure,within_snapshot,moe_sparse_nontrap,controls,0,96,71,0.19290553046197342,0.009487047663026589,-0.03690338379115981
fixed_q24_q31,eventual_failure,within_snapshot,moe_sparse_nontrap,controls,1,80,80,0.20441292679967726,-0.019386434585144347,-0.008726632148109708
fixed_q24_q31,eventual_failure,within_snapshot,moe_sparse_nontrap,controls,2,80,75,0.22726864099146118,-0.04668905621637471,-0.033700746242416736
fixed_q24_q31,eventual_failure,within_snapshot,moe_sparse_nontrap,controls,3,96,9,0.7221476950626896,-0.014567128656439414,0.0410253894355091
fixed_q24_q31,eventual_failure,within_snapshot,moe_sparse_full,controls,0,96,71,0.19290553046197342,0.009487047663026589,-0.03690338379115981
fixed_q24_q31,eventual_failure,within_snapshot,moe_sparse_full,controls,1,80,80,0.20107523590483947,-0.016048743690306573,-0.005388941253271939
fixed_q24_q31,eventual_failure,within_snapshot,moe_sparse_full,controls,2,80,75,0.23010105239164308,-0.049521467616556604,-0.03653315764259863
fixed_q24_q31,eventual_failure,within_snapshot,moe_sparse_full,controls,3,96,9,0.7435564081544359,-0.03597584174818589,0.019616676343762626
fixed_q24_q31,eventual_failure,within_snapshot,controls+moe_sparse,controls_sparse_base,0,96,71,0.16113113706087018,0.04126144106412983,-0.007049071063962757
fixed_q24_q31,eventual_failure,within_snapshot,controls+moe_sparse,controls_sparse_base,1,80,80,0.19984173600509142,-0.014815243790558489,-0.00425081849600535
fixed_q24_q31,eventual_failure,within_snapshot,controls+moe_sparse,controls_sparse_base,2,80,75,0.19965395802674316,-0.019074373251656646,-0.008081043431239521
fixed_q24_q31,eventual_failure,within_snapshot,controls+moe_sparse,controls_sparse_base,3,96,9,0.7703797227829217,-0.06279915637667154,-0.008810643810737486
fixed_q24_q31,eventual_stagnation_or_loop,absolute,rate_only,controls,0,96,52,0.24932352701822916,0.0,-0.08635070805162352
fixed_q24_q31,eventual_stagnation_or_loop,absolute,rate_only,controls,1,80,78,0.3054309039792387,0.0,-0.2803845250111102
fixed_q24_q31,eventual_stagnation_or_loop,absolute,rate_only,controls,2,80,63,0.25,0.0,-0.016877204266387974
fixed_q24_q31,eventual_stagnation_or_loop,absolute,rate_only,controls,3,96,6,0.5366363525390625,0.0,-0.455331881989472
fixed_q24_q31,eventual_stagnation_or_loop,absolute,physical,controls,0,96,52,0.21125975968737265,0.03806376733085651,-0.04828694072076702
fixed_q24_q31,eventual_stagnation_or_loop,absolute,physical,controls,1,80,78,0.015107784935317387,0.2903231190439214,0.009938594032811119
fixed_q24_q31,eventual_stagnation_or_loop,absolute,physical,controls,2,80,63,0.2892680258062381,-0.0392680258062381,-0.05614523007262608
fixed_q24_q31,eventual_stagnation_or_loop,absolute,physical,controls,3,96,6,0.11412363381281472,0.4225127187262478,-0.0328191632632242
fixed_q24_q31,eventual_stagnation_or_loop,absolute,noise_action,controls,0,96,52,0.2093360857639902,0.039987441254238976,-0.04636326679738454
fixed_q24_q31,eventual_stagnation_or_loop,absolute,noise_action,controls,1,80,78,0.07384881008593105,0.2315820938933077,-0.04880243111780255
fixed_q24_q31,eventual_stagnation_or_loop,absolute,noise_action,controls,2,80,63,0.27678552334645834,-0.02678552334645835,-0.04366272761284634
fixed_q24_q31,eventual_stagnation_or_loop,absolute,noise_action,controls,3,96,6,0.12832395980726571,0.4083123927317967,-0.04701948925767522
fixed_q24_q31,eventual_stagnation_or_loop,absolute,controls,controls,0,96,52,0.16297281896660562,0.08635070805162352,0.0
fixed_q24_q31,eventual_stagnation_or_loop,absolute,controls,controls,1,80,78,0.025046378968128502,0.2803845250111102,0.0
fixed_q24_q31,eventual_stagnation_or_loop,absolute,controls,controls,2,80,63,0.23312279573361203,0.016877204266387974,0.0
fixed_q24_q31,eventual_stagnation_or_loop,absolute,controls,controls,3,96,6,0.0813044705495905,0.455331881989472,0.0
fixed_q24_q31,eventual_stagnation_or_loop,absolute,moe_trap_only,controls,0,96,52,0.2102794075080596,0.03904411951016958,-0.04730658854145394
fixed_q24_q31,eventual_stagnation_or_loop,absolute,moe_trap_only,controls,1,80,78,0.11369790842417585,0.19173299555506293,-0.08865152945604733
fixed_q24_q31,eventual_stagnation_or_loop,absolute,moe_trap_only,controls,2,80,63,0.43789179799528266,-0.18789179799528272,-0.2047690022616707
fixed_q24_q31,eventual_stagnation_or_loop,absolute,moe_trap_only,controls,3,96,6,0.31724177405011256,0.21939457848894994,-0.23593730350052203
fixed_q24_q31,eventual_stagnation_or_loop,absolute,moe_nontrap,controls,0,96,52,0.21750038268355218,0.031823144334676985,-0.05452756371694654
fixed_q24_q31,eventual_stagnation_or_loop,absolute,moe_nontrap,controls,1,80,78,0.1037293450169929,0.2017015589622459,-0.07868296604886439
fixed_q24_q31,eventual_stagnation_or_loop,absolute,moe_nontrap,controls,2,80,63,0.3423331379794704,-0.0923331379794704,-0.10921034224585839
fixed_q24_q31,eventual_stagnation_or_loop,absolute,moe_nontrap,controls,3,96,6,0.18160109629264376,0.35503525624641874,-0.10029662574305324
fixed_q24_q31,eventual_stagnation_or_loop,absolute,moe_full,controls,0,96,52,0.22455255170735486,0.024770975310874296,-0.06157973274074922
fixed_q24_q31,eventual_stagnation_or_loop,absolute,moe_full,controls,1,80,78,0.11095609073474791,0.1944748132444909,-0.08590971176661939
fixed_q24_q31,eventual_stagnation_or_loop,absolute,moe_full,controls,2,80,63,0.39508016970892046,-0.14508016970892046,-0.16195737397530846
fixed_q24_q31,eventual_stagnation_or_loop,absolute,moe_full,controls,3,96,6,0.27222707866197815,0.26440927387708435,-0.1909226081123876
fixed_q24_q31,eventual_stagnation_or_loop,absolute,controls+moe,controls,0,96,52,0.1601903904523605,0.08913313656586869,0.002782428514245159
fixed_q24_q31,eventual_stagnation_or_loop,absolute,controls+moe,controls,1,80,78,0.07468117375500191,0.23074973022423687,-0.04963479478687342
fixed_q24_q31,eventual_stagnation_or_loop,absolute,controls+moe,controls,2,80,63,0.24902243212054484,0.0009775678794551699,-0.015899636386932803
fixed_q24_q31,eventual_stagnation_or_loop,absolute,controls+moe,controls,3,96,6,0.09268923110939098,0.4439471214296715,-0.011384760559800478
fixed_q24_q31,eventual_stagnation_or_loop,absolute,controls_sparse_base,controls,0,96,52,0.14743700193223067,0.10188652508599849,0.015535817034374962
fixed_q24_q31,eventual_stagnation_or_loop,absolute,controls_sparse_base,controls,1,80,78,0.02865556579521501,0.2767753381840238,-0.0036091868270865133
fixed_q24_q31,eventual_stagnation_or_loop,absolute,controls_sparse_base,controls,2,80,63,0.23386713292162367,0.016132867078376318,-0.0007443371880116609
fixed_q24_q31,eventual_stagnation_or_loop,absolute,controls_sparse_base,controls,3,96,6,0.08316858926961639,0.45346776326944616,-0.001864118720025866
fixed_q24_q31,eventual_stagnation_or_loop,absolute,moe_sparse_trap,controls,0,96,52,0.22797638680179966,0.021347140216429503,-0.06500356783519402
fixed_q24_q31,eventual_stagnation_or_loop,absolute,moe_sparse_trap,controls,1,80,78,0.09783536611325713,0.20759553786598164,-0.07278898714512863
fixed_q24_q31,eventual_stagnation_or_loop,absolute,moe_sparse_trap,controls,2,80,63,0.35982992809350745,-0.10982992809350742,-0.12670713235989542
fixed_q24_q31,eventual_stagnation_or_loop,absolute,moe_sparse_trap,controls,3,96,6,0.3548187061145704,0.18181764642449216,-0.2735142355649798
fixed_q24_q31,eventual_stagnation_or_loop,absolute,moe_sparse_nontrap,controls,0,96,52,0.2255864314820976,0.023737095536131583,-0.06261361251549193
fixed_q24_q31,eventual_stagnation_or_loop,absolute,moe_sparse_nontrap,controls,1,80,78,0.21629159014694319,0.08913931383229558,-0.1912452111788147
fixed_q24_q31,eventual_stagnation_or_loop,absolute,moe_sparse_nontrap,controls,2,80,63,0.29181232954463354,-0.041812329544633514,-0.05868953381102149
fixed_q24_q31,eventual_stagnation_or_loop,absolute,moe_sparse_nontrap,controls,3,96,6,0.5167522002452883,0.019884152293774143,-0.43544772969569784
fixed_q24_q31,eventual_stagnation_or_loop,absolute,moe_sparse_full,controls,0,96,52,0.2255864314820976,0.023737095536131583,-0.06261361251549193
fixed_q24_q31,eventual_stagnation_or_loop,absolute,moe_sparse_full,controls,1,80,78,0.14241345602847072,0.16301744795076803,-0.11736707706034222
fixed_q24_q31,eventual_stagnation_or_loop,absolute,moe_sparse_full,controls,2,80,63,0.3376773809397612,-0.08767738093976121,-0.10455458520614917
fixed_q24_q31,eventual_stagnation_or_loop,absolute,moe_sparse_full,controls,3,96,6,0.3308809935601767,0.20575535897888578,-0.2495765230105862
fixed_q24_q31,eventual_stagnation_or_loop,absolute,controls+moe_sparse,controls_sparse_base,0,96,52,0.11414586090010509,0.1351776661181241,0.03329114103212559
fixed_q24_q31,eventual_stagnation_or_loop,absolute,controls+moe_sparse,controls_sparse_base,1,80,78,0.013359655875977414,0.29207124810326135,0.015295909919237604
fixed_q24_q31,eventual_stagnation_or_loop,absolute,controls+moe_sparse,controls_sparse_base,2,80,63,0.21777127257172274,0.03222872742827724,0.01609586034990092
fixed_q24_q31,eventual_stagnation_or_loop,absolute,controls+moe_sparse,controls_sparse_base,3,96,6,0.07646921403340089,0.46016713850566165,0.006699375236215495
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,rate_only,controls,0,96,52,0.24932352701822916,0.0,-0.057803835835597374
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,rate_only,controls,1,80,78,0.3054309039792387,0.0,0.012679233930467288
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,rate_only,controls,2,80,63,0.25,0.0,0.03882852140759733
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,rate_only,controls,3,96,6,0.5366363525390625,0.0,0.1523514607220763
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,physical,controls,0,96,52,0.1921610193561889,0.05716250766204025,-0.0006413281735571293
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,physical,controls,1,80,78,0.322379427687188,-0.016948523707949265,-0.004269289777481978
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,physical,controls,2,80,63,0.31877130509297674,-0.06877130509297674,-0.029942783685379414
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,physical,controls,3,96,6,0.6738442722280483,-0.13720791968898582,0.015143541033090499
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,noise_action,controls,0,96,52,0.23906614009633712,0.010257386921892089,-0.0475464489137053
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,noise_action,controls,1,80,78,0.31468101349309946,-0.009250109513860684,0.003429124416606603
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,noise_action,controls,2,80,63,0.28407961092252093,-0.03407961092252096,0.004748910485076367
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,noise_action,controls,3,96,6,0.6020033434336624,-0.06536699089459988,0.08698446982747644
