window,target,cv,scope,model,fold,heldout_groups,rank,feature_index,feature,family,training_effect_sigma
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_full,3,1,2,769,action_token_dispersion|front_2_5|d8|phase_late,token_disagreement,2.320161409056357
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_full,3,1,3,1200,action_denoise_motion|front_2_5|d4_to_d5|phase_mean,denoise_soft_motion,2.073411493955148
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_full,3,1,4,219,state_top1|back_12_15|d6|phase_std,state_confidence,-1.970873909900274
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,controls+moe_sparse,0,3,1,1399,hard_route|state|front_2_5|d0|adjacent_late,query_persistence,-1.9754002501175687
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,controls+moe_sparse,0,3,2,649,action_top4|front_2_5|d8|phase_late,action_confidence,1.8561526672793915
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,controls+moe_sparse,0,3,3,769,action_token_dispersion|front_2_5|d8|phase_late,token_disagreement,1.7655642334330153
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,controls+moe_sparse,0,3,4,1184,action_denoise_motion|front_2_5|d1_to_d2|late_minus_early,denoise_soft_motion,1.7027466760480043
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,controls+moe_sparse,1,0,1,1207,action_denoise_motion|front_2_5|d5_to_d6|phase_late,denoise_soft_motion,2.6831214139464383
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,controls+moe_sparse,1,0,2,219,state_top1|back_12_15|d6|phase_std,state_confidence,-2.5861782710996457
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,controls+moe_sparse,1,0,3,763,action_token_dispersion|front_2_5|d7|phase_late,token_disagreement,2.5533926912812777
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,controls+moe_sparse,1,0,4,649,action_top4|front_2_5|d8|phase_late,action_confidence,2.5412585353725374
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,controls+moe_sparse,2,2,1,414,action_entropy|front_2_5|d9|phase_mean,action_confidence,-3.026205478501157
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,controls+moe_sparse,2,2,2,1266,action_denoise_motion|back_12_15|d6_to_d7|phase_mean,denoise_soft_motion,2.975495091628675
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,controls+moe_sparse,2,2,3,769,action_token_dispersion|front_2_5|d8|phase_late,token_disagreement,2.960840178016221
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,controls+moe_sparse,2,2,4,237,state_top1|back_12_15|d9|phase_std,state_confidence,-2.3462070180289616
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,controls+moe_sparse,3,1,1,649,action_top4|front_2_5|d8|phase_late,action_confidence,2.4093712116093338
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,controls+moe_sparse,3,1,2,769,action_token_dispersion|front_2_5|d8|phase_late,token_disagreement,2.320161409056357
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,controls+moe_sparse,3,1,3,1200,action_denoise_motion|front_2_5|d4_to_d5|phase_mean,denoise_soft_motion,2.073411493955148
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,controls+moe_sparse,3,1,4,219,state_top1|back_12_15|d6|phase_std,state_confidence,-1.970873909900274
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_trap,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,1,1509,hard_route|state|front_2_5|d9|return_advantage_mean,query_recurrence,0.8573740128584664
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_trap,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,2,1663,hard_route|action|front_2_5|d2|adjacent_late,query_persistence,-0.7087356456502802
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_trap,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,1,1495,hard_route|state|front_2_5|d8|adjacent_late,query_persistence,-1.0035335711266784
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_trap,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,2,1449,hard_route|state|front_2_5|d4|return_advantage_mean,query_recurrence,0.856059730956517
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_trap,2,w00_s004;w01_s003;w02_s003;w03_s003,1,1494,hard_route|state|front_2_5|d8|adjacent_mean,query_persistence,-0.975638558307919
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_trap,2,w00_s004;w01_s003;w02_s003;w03_s003,2,1449,hard_route|state|front_2_5|d4|return_advantage_mean,query_recurrence,0.6703511799493346
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_trap,3,w00_s003;w01_s002;w02_s002;w03_s002,1,1758,hard_route|action|back_12_15|d0|adjacent_mean,query_persistence,-0.8052206795610822
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_trap,3,w00_s003;w01_s002;w02_s002;w03_s002,2,1611,soft_route|state|back_12_15|d8|return_advantage_mean,query_recurrence,0.7484608769633291
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_trap,4,w00_s002;w01_s001;w02_s001;w03_s001,1,1470,hard_route|state|front_2_5|d6|adjacent_mean,query_persistence,-0.8386862214982855
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_trap,4,w00_s002;w01_s001;w02_s001;w03_s001,2,1497,hard_route|state|front_2_5|d8|return_advantage_mean,query_recurrence,0.725824278899219
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,1,954,state_action_gap|back_12_15|d9|phase_mean,state_action_mismatch,-1.021699179261478
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,2,1184,action_denoise_motion|front_2_5|d1_to_d2|late_minus_early,denoise_soft_motion,0.9404511300882449
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,3,768,action_token_dispersion|front_2_5|d8|phase_mean,token_disagreement,0.914198326349795
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,4,408,action_entropy|front_2_5|d8|phase_mean,action_confidence,-0.9064939097713186
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,1,775,action_token_dispersion|front_2_5|d9|phase_late,token_disagreement,1.1240864455289576
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,2,954,state_action_gap|back_12_15|d9|phase_mean,state_action_mismatch,-1.1179381895889327
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,3,529,action_top1|front_2_5|d8|phase_late,action_confidence,1.0980332673668765
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,4,1184,action_denoise_motion|front_2_5|d1_to_d2|late_minus_early,denoise_soft_motion,1.0471482317808654
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,2,w00_s004;w01_s003;w02_s003;w03_s003,1,237,state_top1|back_12_15|d9|phase_std,state_confidence,-1.1358296653691695
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,2,w00_s004;w01_s003;w02_s003;w03_s003,2,414,action_entropy|front_2_5|d9|phase_mean,action_confidence,-1.0605527262839192
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,2,w00_s004;w01_s003;w02_s003;w03_s003,3,948,state_action_gap|back_12_15|d8|phase_mean,state_action_mismatch,-1.0220585420184167
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,2,w00_s004;w01_s003;w02_s003;w03_s003,4,1184,action_denoise_motion|front_2_5|d1_to_d2|late_minus_early,denoise_soft_motion,0.9225272448497766
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,3,w00_s003;w01_s002;w02_s002;w03_s002,1,954,state_action_gap|back_12_15|d9|phase_mean,state_action_mismatch,-1.3297753159899475
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,3,w00_s003;w01_s002;w02_s002;w03_s002,2,102,state_entropy|back_12_15|d7|phase_mean,state_confidence,1.1612831374782473
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,3,w00_s003;w01_s002;w02_s002;w03_s002,3,1184,action_denoise_motion|front_2_5|d1_to_d2|late_minus_early,denoise_soft_motion,1.1117818608830463
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,3,w00_s003;w01_s002;w02_s002;w03_s002,4,529,action_top1|front_2_5|d8|phase_late,action_confidence,1.0781132072510604
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,4,w00_s002;w01_s001;w02_s001;w03_s001,1,954,state_action_gap|back_12_15|d9|phase_mean,state_action_mismatch,-1.0040540719478068
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,4,w00_s002;w01_s001;w02_s001;w03_s001,2,1184,action_denoise_motion|front_2_5|d1_to_d2|late_minus_early,denoise_soft_motion,0.9762952785452073
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,4,w00_s002;w01_s001;w02_s001;w03_s001,3,219,state_top1|back_12_15|d6|phase_std,state_confidence,-0.9154943765557424
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,4,w00_s002;w01_s001;w02_s001;w03_s001,4,414,action_entropy|front_2_5|d9|phase_mean,action_confidence,-0.8932797255046439
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_full,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,1,954,state_action_gap|back_12_15|d9|phase_mean,state_action_mismatch,-1.021699179261478
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_full,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,2,1184,action_denoise_motion|front_2_5|d1_to_d2|late_minus_early,denoise_soft_motion,0.9404511300882449
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_full,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,3,768,action_token_dispersion|front_2_5|d8|phase_mean,token_disagreement,0.914198326349795
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_full,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,4,408,action_entropy|front_2_5|d8|phase_mean,action_confidence,-0.9064939097713186
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_full,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,1,775,action_token_dispersion|front_2_5|d9|phase_late,token_disagreement,1.1240864455289576
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_full,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,2,954,state_action_gap|back_12_15|d9|phase_mean,state_action_mismatch,-1.1179381895889327
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_full,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,3,529,action_top1|front_2_5|d8|phase_late,action_confidence,1.0980332673668765
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_full,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,4,1184,action_denoise_motion|front_2_5|d1_to_d2|late_minus_early,denoise_soft_motion,1.0471482317808654
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_full,2,w00_s004;w01_s003;w02_s003;w03_s003,1,237,state_top1|back_12_15|d9|phase_std,state_confidence,-1.1358296653691695
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_full,2,w00_s004;w01_s003;w02_s003;w03_s003,2,414,action_entropy|front_2_5|d9|phase_mean,action_confidence,-1.0605527262839192
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_full,2,w00_s004;w01_s003;w02_s003;w03_s003,3,948,state_action_gap|back_12_15|d8|phase_mean,state_action_mismatch,-1.0220585420184167
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_full,2,w00_s004;w01_s003;w02_s003;w03_s003,4,1494,hard_route|state|front_2_5|d8|adjacent_mean,query_persistence,-0.975638558307919
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_full,3,w00_s003;w01_s002;w02_s002;w03_s002,1,954,state_action_gap|back_12_15|d9|phase_mean,state_action_mismatch,-1.3297753159899475
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_full,3,w00_s003;w01_s002;w02_s002;w03_s002,2,102,state_entropy|back_12_15|d7|phase_mean,state_confidence,1.1612831374782473
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_full,3,w00_s003;w01_s002;w02_s002;w03_s002,3,1184,action_denoise_motion|front_2_5|d1_to_d2|late_minus_early,denoise_soft_motion,1.1117818608830463
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_full,3,w00_s003;w01_s002;w02_s002;w03_s002,4,529,action_top1|front_2_5|d8|phase_late,action_confidence,1.0781132072510604
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_full,4,w00_s002;w01_s001;w02_s001;w03_s001,1,954,state_action_gap|back_12_15|d9|phase_mean,state_action_mismatch,-1.0040540719478068
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_full,4,w00_s002;w01_s001;w02_s001;w03_s001,2,1184,action_denoise_motion|front_2_5|d1_to_d2|late_minus_early,denoise_soft_motion,0.9762952785452073
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_full,4,w00_s002;w01_s001;w02_s001;w03_s001,3,219,state_top1|back_12_15|d6|phase_std,state_confidence,-0.9154943765557424
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_full,4,w00_s002;w01_s001;w02_s001;w03_s001,4,414,action_entropy|front_2_5|d9|phase_mean,action_confidence,-0.8932797255046439
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls+moe_sparse,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,1,954,state_action_gap|back_12_15|d9|phase_mean,state_action_mismatch,-1.021699179261478
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls+moe_sparse,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,2,1184,action_denoise_motion|front_2_5|d1_to_d2|late_minus_early,denoise_soft_motion,0.9404511300882449
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls+moe_sparse,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,3,768,action_token_dispersion|front_2_5|d8|phase_mean,token_disagreement,0.914198326349795
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls+moe_sparse,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,4,408,action_entropy|front_2_5|d8|phase_mean,action_confidence,-0.9064939097713186
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls+moe_sparse,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,1,775,action_token_dispersion|front_2_5|d9|phase_late,token_disagreement,1.1240864455289576
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls+moe_sparse,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,2,954,state_action_gap|back_12_15|d9|phase_mean,state_action_mismatch,-1.1179381895889327
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls+moe_sparse,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,3,529,action_top1|front_2_5|d8|phase_late,action_confidence,1.0980332673668765
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls+moe_sparse,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,4,1184,action_denoise_motion|front_2_5|d1_to_d2|late_minus_early,denoise_soft_motion,1.0471482317808654
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls+moe_sparse,2,w00_s004;w01_s003;w02_s003;w03_s003,1,237,state_top1|back_12_15|d9|phase_std,state_confidence,-1.1358296653691695
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls+moe_sparse,2,w00_s004;w01_s003;w02_s003;w03_s003,2,414,action_entropy|front_2_5|d9|phase_mean,action_confidence,-1.0605527262839192
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls+moe_sparse,2,w00_s004;w01_s003;w02_s003;w03_s003,3,948,state_action_gap|back_12_15|d8|phase_mean,state_action_mismatch,-1.0220585420184167
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls+moe_sparse,2,w00_s004;w01_s003;w02_s003;w03_s003,4,1494,hard_route|state|front_2_5|d8|adjacent_mean,query_persistence,-0.975638558307919
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls+moe_sparse,3,w00_s003;w01_s002;w02_s002;w03_s002,1,954,state_action_gap|back_12_15|d9|phase_mean,state_action_mismatch,-1.3297753159899475
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls+moe_sparse,3,w00_s003;w01_s002;w02_s002;w03_s002,2,102,state_entropy|back_12_15|d7|phase_mean,state_confidence,1.1612831374782473
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls+moe_sparse,3,w00_s003;w01_s002;w02_s002;w03_s002,3,1184,action_denoise_motion|front_2_5|d1_to_d2|late_minus_early,denoise_soft_motion,1.1117818608830463
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls+moe_sparse,3,w00_s003;w01_s002;w02_s002;w03_s002,4,529,action_top1|front_2_5|d8|phase_late,action_confidence,1.0781132072510604
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls+moe_sparse,4,w00_s002;w01_s001;w02_s001;w03_s001,1,954,state_action_gap|back_12_15|d9|phase_mean,state_action_mismatch,-1.0040540719478068
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls+moe_sparse,4,w00_s002;w01_s001;w02_s001;w03_s001,2,1184,action_denoise_motion|front_2_5|d1_to_d2|late_minus_early,denoise_soft_motion,0.9762952785452073
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls+moe_sparse,4,w00_s002;w01_s001;w02_s001;w03_s001,3,219,state_top1|back_12_15|d6|phase_std,state_confidence,-0.9154943765557424
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls+moe_sparse,4,w00_s002;w01_s001;w02_s001;w03_s001,4,414,action_entropy|front_2_5|d9|phase_mean,action_confidence,-0.8932797255046439
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_trap,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,1,1509,hard_route|state|front_2_5|d9|return_advantage_mean,query_recurrence,0.8573740128584664
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_trap,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,2,1663,hard_route|action|front_2_5|d2|adjacent_late,query_persistence,-0.7087356424636316
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_trap,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,1,1495,hard_route|state|front_2_5|d8|adjacent_late,query_persistence,-1.0035335789289554
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_trap,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,2,1449,hard_route|state|front_2_5|d4|return_advantage_mean,query_recurrence,0.856059730956517
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_trap,2,w00_s004;w01_s003;w02_s003;w03_s003,1,1494,hard_route|state|front_2_5|d8|adjacent_mean,query_persistence,-0.9756385566182192
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_trap,2,w00_s004;w01_s003;w02_s003;w03_s003,2,1449,hard_route|state|front_2_5|d4|return_advantage_mean,query_recurrence,0.6703511799493346
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_trap,3,w00_s003;w01_s002;w02_s002;w03_s002,1,1758,hard_route|action|back_12_15|d0|adjacent_mean,query_persistence,-0.8052206789608709
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_trap,3,w00_s003;w01_s002;w02_s002;w03_s002,2,1611,soft_route|state|back_12_15|d8|return_advantage_mean,query_recurrence,0.7484608663551275
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_trap,4,w00_s002;w01_s001;w02_s001;w03_s001,1,1470,hard_route|state|front_2_5|d6|adjacent_mean,query_persistence,-0.8386862204608815
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_trap,4,w00_s002;w01_s001;w02_s001;w03_s001,2,1497,hard_route|state|front_2_5|d8|return_advantage_mean,query_recurrence,0.725824278899219
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,1,954,state_action_gap|back_12_15|d9|phase_mean,state_action_mismatch,-1.021699177740677
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,2,1184,action_denoise_motion|front_2_5|d1_to_d2|late_minus_early,denoise_soft_motion,0.9404511299972182
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,3,768,action_token_dispersion|front_2_5|d8|phase_mean,token_disagreement,0.914198330089802
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,4,408,action_entropy|front_2_5|d8|phase_mean,action_confidence,-0.9064939097713186
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,1,775,action_token_dispersion|front_2_5|d9|phase_late,token_disagreement,1.124086456712594
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,2,954,state_action_gap|back_12_15|d9|phase_mean,state_action_mismatch,-1.1179381879348647
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,3,529,action_top1|front_2_5|d8|phase_late,action_confidence,1.0980332682324225
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,4,1184,action_denoise_motion|front_2_5|d1_to_d2|late_minus_early,denoise_soft_motion,1.0471482241114047
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,2,w00_s004;w01_s003;w02_s003;w03_s003,1,237,state_top1|back_12_15|d9|phase_std,state_confidence,-1.135829667375468
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,2,w00_s004;w01_s003;w02_s003;w03_s003,2,414,action_entropy|front_2_5|d9|phase_mean,action_confidence,-1.0605527262839192
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,2,w00_s004;w01_s003;w02_s003;w03_s003,3,948,state_action_gap|back_12_15|d8|phase_mean,state_action_mismatch,-1.02205853077546
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,2,w00_s004;w01_s003;w02_s003;w03_s003,4,1184,action_denoise_motion|front_2_5|d1_to_d2|late_minus_early,denoise_soft_motion,0.922527235507258
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,3,w00_s003;w01_s002;w02_s002;w03_s002,1,954,state_action_gap|back_12_15|d9|phase_mean,state_action_mismatch,-1.3297753158420171
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,3,w00_s003;w01_s002;w02_s002;w03_s002,2,102,state_entropy|back_12_15|d7|phase_mean,state_confidence,1.1612831374782473
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,3,w00_s003;w01_s002;w02_s002;w03_s002,3,1184,action_denoise_motion|front_2_5|d1_to_d2|late_minus_early,denoise_soft_motion,1.1117818541717686
