cohort,group,detector,episodes,risk_n,timely_n,late_n,persistent_n,tp,fp,fn,tn,risk_recall,timely_fpr,precision,late_recall,persistent_recall,detected_risk_lead_median,risk_recall_ci_low,risk_recall_ci_high,timely_fpr_ci_low,timely_fpr_ci_high,precision_ci_low,precision_ci_high,early2_risk_recall,early4_risk_recall,early8_risk_recall,early12_risk_recall
external_8b,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,instability_L5_q80_k8,400,4,396,0,4,0,0,4,396,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,dual_regime_or,400,4,396,0,4,4,4,0,392,1.0,0.010101010101010102,0.5,,1.0,25.5,1.0,1.0,0.010101010101010102,0.010101010101010102,0.5,0.5,1.0,1.0,1.0,1.0
external_8b,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,legacy_back_mean_q95_k2,400,1,399,0,1,1,7,0,392,1.0,0.017543859649122806,0.125,,1.0,22.0,1.0,1.0,0.017543859649122806,0.017543859649122806,0.125,0.125,1.0,1.0,1.0,1.0
external_8b,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,lock_layer_median_q75_k4,400,1,399,0,1,1,6,0,393,1.0,0.015037593984962405,0.14285714285714285,,1.0,22.0,1.0,1.0,0.015037593984962405,0.015037593984962405,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,1.0
external_8b,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,instability_L5_q80_k8,400,1,399,0,1,0,0,1,399,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,dual_regime_or,400,1,399,0,1,1,6,0,393,1.0,0.015037593984962405,0.14285714285714285,,1.0,22.0,1.0,1.0,0.015037593984962405,0.015037593984962405,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,1.0
external_8b,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,legacy_back_mean_q95_k2,400,1,399,0,1,1,16,0,383,1.0,0.040100250626566414,0.058823529411764705,,1.0,11.0,1.0,1.0,0.040100250626566414,0.040100250626566414,0.058823529411764705,0.058823529411764705,1.0,1.0,1.0,0.0
external_8b,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,lock_layer_median_q75_k4,400,1,399,0,1,1,14,0,385,1.0,0.03508771929824561,0.06666666666666667,,1.0,18.0,1.0,1.0,0.03508771929824561,0.03508771929824561,0.06666666666666667,0.06666666666666667,1.0,1.0,1.0,1.0
external_8b,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,instability_L5_q80_k8,400,1,399,0,1,0,0,1,399,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,dual_regime_or,400,1,399,0,1,1,14,0,385,1.0,0.03508771929824561,0.06666666666666667,,1.0,18.0,1.0,1.0,0.03508771929824561,0.03508771929824561,0.06666666666666667,0.06666666666666667,1.0,1.0,1.0,1.0
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,legacy_back_mean_q95_k2,400,151,249,18,133,25,0,126,249,0.16556291390728478,0.0,1.0,0.05555555555555555,0.18045112781954886,7.0,0.16556291390728478,0.16556291390728478,0.0,0.0,1.0,1.0,0.15894039735099338,0.15894039735099338,0.0728476821192053,0.026490066225165563
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,lock_layer_median_q75_k4,400,151,249,18,133,89,5,62,244,0.5894039735099338,0.020080321285140562,0.9468085106382979,0.4444444444444444,0.6090225563909775,16.0,0.5894039735099338,0.5894039735099338,0.020080321285140562,0.020080321285140562,0.9468085106382979,0.9468085106382979,0.5761589403973509,0.5562913907284768,0.5496688741721855,0.543046357615894
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,instability_L5_q80_k8,400,151,249,18,133,0,0,151,249,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,dual_regime_or,400,151,249,18,133,89,5,62,244,0.5894039735099338,0.020080321285140562,0.9468085106382979,0.4444444444444444,0.6090225563909775,16.0,0.5894039735099338,0.5894039735099338,0.020080321285140562,0.020080321285140562,0.9468085106382979,0.9468085106382979,0.5761589403973509,0.5562913907284768,0.5496688741721855,0.543046357615894
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,legacy_back_mean_q95_k2,400,30,370,0,30,20,1,10,369,0.6666666666666666,0.002702702702702703,0.9523809523809523,,0.6666666666666666,35.0,0.6666666666666666,0.6666666666666666,0.002702702702702703,0.002702702702702703,0.9523809523809523,0.9523809523809523,0.6333333333333333,0.6333333333333333,0.6,0.5666666666666667
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,lock_layer_median_q75_k4,400,30,370,0,30,29,6,1,364,0.9666666666666667,0.016216216216216217,0.8285714285714286,,0.9666666666666667,42.0,0.9666666666666667,0.9666666666666667,0.016216216216216217,0.016216216216216217,0.8285714285714286,0.8285714285714286,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9333333333333333
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,instability_L5_q80_k8,400,30,370,0,30,0,0,30,370,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,dual_regime_or,400,30,370,0,30,29,6,1,364,0.9666666666666667,0.016216216216216217,0.8285714285714286,,0.9666666666666667,42.0,0.9666666666666667,0.9666666666666667,0.016216216216216217,0.016216216216216217,0.8285714285714286,0.8285714285714286,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9333333333333333
external_8b,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,legacy_back_mean_q95_k2,400,10,390,4,6,8,2,2,388,0.8,0.005128205128205128,0.8,1.0,0.6666666666666666,44.0,0.8,0.8,0.005128205128205128,0.005128205128205128,0.8,0.8,0.8,0.8,0.8,0.8
external_8b,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,lock_layer_median_q75_k4,400,10,390,4,6,8,2,2,388,0.8,0.005128205128205128,0.8,1.0,0.6666666666666666,43.0,0.8,0.8,0.005128205128205128,0.005128205128205128,0.8,0.8,0.8,0.8,0.8,0.8
external_8b,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,instability_L5_q80_k8,400,10,390,4,6,0,0,10,390,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,dual_regime_or,400,10,390,4,6,8,2,2,388,0.8,0.005128205128205128,0.8,1.0,0.6666666666666666,43.0,0.8,0.8,0.005128205128205128,0.005128205128205128,0.8,0.8,0.8,0.8,0.8,0.8
external_8b,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,legacy_back_mean_q95_k2,400,4,396,2,2,2,14,2,382,0.5,0.03535353535353535,0.125,0.0,1.0,36.5,0.5,0.5,0.03535353535353535,0.03535353535353535,0.125,0.125,0.5,0.5,0.5,0.5
external_8b,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,lock_layer_median_q75_k4,400,4,396,2,2,2,4,2,392,0.5,0.010101010101010102,0.3333333333333333,0.0,1.0,23.5,0.5,0.5,0.010101010101010102,0.010101010101010102,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.5
external_8b,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,instability_L5_q80_k8,400,4,396,2,2,1,2,3,394,0.25,0.005050505050505051,0.3333333333333333,0.5,0.0,7.0,0.25,0.25,0.005050505050505051,0.005050505050505051,0.3333333333333333,0.3333333333333333,0.25,0.25,0.0,0.0
external_8b,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,dual_regime_or,400,4,396,2,2,3,6,1,390,0.75,0.015151515151515152,0.3333333333333333,0.5,1.0,18.0,0.75,0.75,0.015151515151515152,0.015151515151515152,0.3333333333333333,0.3333333333333333,0.75,0.75,0.5,0.5
external_8b,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,legacy_back_mean_q95_k2,400,20,380,1,19,18,1,2,379,0.9,0.002631578947368421,0.9473684210526315,1.0,0.8947368421052632,20.5,0.9,0.9,0.002631578947368421,0.002631578947368421,0.9473684210526315,0.9473684210526315,0.9,0.9,0.9,0.9
external_8b,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,lock_layer_median_q75_k4,400,20,380,1,19,19,1,1,379,0.95,0.002631578947368421,0.95,1.0,0.9473684210526315,19.0,0.95,0.95,0.002631578947368421,0.002631578947368421,0.95,0.95,0.95,0.95,0.9,0.85
external_8b,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,instability_L5_q80_k8,400,20,380,1,19,0,0,20,380,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,dual_regime_or,400,20,380,1,19,19,1,1,379,0.95,0.002631578947368421,0.95,1.0,0.9473684210526315,19.0,0.95,0.95,0.002631578947368421,0.002631578947368421,0.95,0.95,0.95,0.95,0.9,0.85
external_8b,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,legacy_back_mean_q95_k2,400,47,353,1,46,11,1,36,352,0.23404255319148937,0.0028328611898017,0.9166666666666666,1.0,0.21739130434782608,15.0,0.23404255319148937,0.23404255319148937,0.0028328611898017,0.0028328611898017,0.9166666666666666,0.9166666666666666,0.23404255319148937,0.23404255319148937,0.1702127659574468,0.1276595744680851
external_8b,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,lock_layer_median_q75_k4,400,47,353,1,46,32,10,15,343,0.6808510638297872,0.028328611898016998,0.7619047619047619,1.0,0.6739130434782609,16.0,0.6808510638297872,0.6808510638297872,0.028328611898016998,0.028328611898016998,0.7619047619047619,0.7619047619047619,0.6382978723404256,0.6382978723404256,0.5957446808510638,0.48936170212765956
external_8b,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,instability_L5_q80_k8,400,47,353,1,46,4,0,43,353,0.0851063829787234,0.0,1.0,0.0,0.08695652173913043,13.0,0.0851063829787234,0.0851063829787234,0.0,0.0,1.0,1.0,0.0851063829787234,0.06382978723404255,0.06382978723404255,0.06382978723404255
external_8b,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,dual_regime_or,400,47,353,1,46,36,10,11,343,0.7659574468085106,0.028328611898016998,0.782608695652174,1.0,0.7608695652173914,16.0,0.7659574468085106,0.7659574468085106,0.028328611898016998,0.028328611898016998,0.782608695652174,0.782608695652174,0.723404255319149,0.7021276595744681,0.6595744680851063,0.5531914893617021
external_8b,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,legacy_back_mean_q95_k2,400,6,394,0,6,6,10,0,384,1.0,0.025380710659898477,0.375,,1.0,23.0,1.0,1.0,0.025380710659898477,0.025380710659898477,0.375,0.375,1.0,1.0,1.0,1.0
external_8b,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,lock_layer_median_q75_k4,400,6,394,0,6,6,17,0,377,1.0,0.04314720812182741,0.2608695652173913,,1.0,24.0,1.0,1.0,0.04314720812182741,0.04314720812182741,0.2608695652173913,0.2608695652173913,1.0,1.0,1.0,1.0
external_8b,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,instability_L5_q80_k8,400,6,394,0,6,0,0,6,394,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,dual_regime_or,400,6,394,0,6,6,17,0,377,1.0,0.04314720812182741,0.2608695652173913,,1.0,24.0,1.0,1.0,0.04314720812182741,0.04314720812182741,0.2608695652173913,0.2608695652173913,1.0,1.0,1.0,1.0
external_8b,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,legacy_back_mean_q95_k2,400,3,397,0,3,2,1,1,396,0.6666666666666666,0.0025188916876574307,0.6666666666666666,,0.6666666666666666,5.0,0.6666666666666666,0.6666666666666666,0.0025188916876574307,0.0025188916876574307,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0
external_8b,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,lock_layer_median_q75_k4,400,3,397,0,3,2,0,1,397,0.6666666666666666,0.0,1.0,,0.6666666666666666,3.5,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0
external_8b,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,instability_L5_q80_k8,400,3,397,0,3,1,0,2,397,0.3333333333333333,0.0,1.0,,0.3333333333333333,12.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
external_8b,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,dual_regime_or,400,3,397,0,3,3,0,0,397,1.0,0.0,1.0,,1.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333
external_8b,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,legacy_back_mean_q95_k2,400,10,390,0,10,5,1,5,389,0.5,0.002564102564102564,0.8333333333333334,,0.5,8.0,0.5,0.5,0.002564102564102564,0.002564102564102564,0.8333333333333334,0.8333333333333334,0.5,0.4,0.3,0.1
external_8b,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,lock_layer_median_q75_k4,400,10,390,0,10,5,0,5,390,0.5,0.0,1.0,,0.5,6.0,0.5,0.5,0.0,0.0,1.0,1.0,0.4,0.3,0.1,0.0
external_8b,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,instability_L5_q80_k8,400,10,390,0,10,4,1,6,389,0.4,0.002564102564102564,0.8,,0.4,6.5,0.4,0.4,0.002564102564102564,0.002564102564102564,0.8,0.8,0.4,0.4,0.0,0.0
external_8b,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,dual_regime_or,400,10,390,0,10,9,1,1,389,0.9,0.002564102564102564,0.9,,0.9,6.0,0.9,0.9,0.002564102564102564,0.002564102564102564,0.9,0.9,0.8,0.7,0.1,0.0
external_8b,libero_object/pick_up_the_butter_and_place_it_in_the_basket,legacy_back_mean_q95_k2,400,0,400,0,0,0,0,0,400,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
external_8b,libero_object/pick_up_the_butter_and_place_it_in_the_basket,lock_layer_median_q75_k4,400,0,400,0,0,0,0,0,400,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
external_8b,libero_object/pick_up_the_butter_and_place_it_in_the_basket,instability_L5_q80_k8,400,0,400,0,0,0,0,0,400,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
external_8b,libero_object/pick_up_the_butter_and_place_it_in_the_basket,dual_regime_or,400,0,400,0,0,0,0,0,400,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
external_8b,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,legacy_back_mean_q95_k2,400,7,393,0,7,0,2,7,391,0.0,0.005089058524173028,0.0,,0.0,,0.0,0.0,0.005089058524173028,0.005089058524173028,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,lock_layer_median_q75_k4,400,7,393,0,7,0,0,7,393,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,instability_L5_q80_k8,400,7,393,0,7,5,0,2,393,0.7142857142857143,0.0,1.0,,0.7142857142857143,7.0,0.7142857142857143,0.7142857142857143,0.0,0.0,1.0,1.0,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.14285714285714285
external_8b,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,dual_regime_or,400,7,393,0,7,5,0,2,393,0.7142857142857143,0.0,1.0,,0.7142857142857143,7.0,0.7142857142857143,0.7142857142857143,0.0,0.0,1.0,1.0,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.14285714285714285
external_8b,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,legacy_back_mean_q95_k2,400,1,399,0,1,1,3,0,396,1.0,0.007518796992481203,0.25,,1.0,7.0,1.0,1.0,0.007518796992481203,0.007518796992481203,0.25,0.25,1.0,1.0,0.0,0.0
external_8b,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,lock_layer_median_q75_k4,400,1,399,0,1,1,0,0,399,1.0,0.0,1.0,,1.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
external_8b,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,instability_L5_q80_k8,400,1,399,0,1,0,0,1,399,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,dual_regime_or,400,1,399,0,1,1,0,0,399,1.0,0.0,1.0,,1.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
external_8b,libero_object/pick_up_the_milk_and_place_it_in_the_basket,legacy_back_mean_q95_k2,400,7,393,3,4,5,1,2,392,0.7142857142857143,0.002544529262086514,0.8333333333333334,0.6666666666666666,0.75,9.0,0.7142857142857143,0.7142857142857143,0.002544529262086514,0.002544529262086514,0.8333333333333334,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.0
external_8b,libero_object/pick_up_the_milk_and_place_it_in_the_basket,lock_layer_median_q75_k4,400,7,393,3,4,3,0,4,393,0.42857142857142855,0.0,1.0,0.6666666666666666,0.25,4.0,0.42857142857142855,0.42857142857142855,0.0,0.0,1.0,1.0,0.42857142857142855,0.2857142857142857,0.0,0.0
external_8b,libero_object/pick_up_the_milk_and_place_it_in_the_basket,instability_L5_q80_k8,400,7,393,3,4,0,0,7,393,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_object/pick_up_the_milk_and_place_it_in_the_basket,dual_regime_or,400,7,393,3,4,3,0,4,393,0.42857142857142855,0.0,1.0,0.6666666666666666,0.25,4.0,0.42857142857142855,0.42857142857142855,0.0,0.0,1.0,1.0,0.42857142857142855,0.2857142857142857,0.0,0.0
external_8b,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,legacy_back_mean_q95_k2,400,5,395,0,5,1,5,4,390,0.2,0.012658227848101266,0.16666666666666666,,0.2,12.0,0.2,0.2,0.012658227848101266,0.012658227848101266,0.16666666666666666,0.16666666666666666,0.2,0.2,0.2,0.2
external_8b,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,lock_layer_median_q75_k4,400,5,395,0,5,1,1,4,394,0.2,0.002531645569620253,0.5,,0.2,10.0,0.2,0.2,0.002531645569620253,0.002531645569620253,0.5,0.5,0.2,0.2,0.2,0.0
external_8b,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,instability_L5_q80_k8,400,5,395,0,5,2,0,3,395,0.4,0.0,1.0,,0.4,3.0,0.4,0.4,0.0,0.0,1.0,1.0,0.2,0.2,0.0,0.0
external_8b,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,dual_regime_or,400,5,395,0,5,3,1,2,394,0.6,0.002531645569620253,0.75,,0.6,6.0,0.6,0.6,0.002531645569620253,0.002531645569620253,0.75,0.75,0.4,0.4,0.2,0.0
external_8b,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,legacy_back_mean_q95_k2,400,4,396,0,4,3,3,1,393,0.75,0.007575757575757576,0.5,,0.75,5.0,0.75,0.75,0.007575757575757576,0.007575757575757576,0.5,0.5,0.75,0.75,0.25,0.25
external_8b,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,lock_layer_median_q75_k4,400,4,396,0,4,3,0,1,396,0.75,0.0,1.0,,0.75,3.0,0.75,0.75,0.0,0.0,1.0,1.0,0.75,0.25,0.25,0.0
external_8b,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,instability_L5_q80_k8,400,4,396,0,4,0,0,4,396,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,dual_regime_or,400,4,396,0,4,3,0,1,396,0.75,0.0,1.0,,0.75,3.0,0.75,0.75,0.0,0.0,1.0,1.0,0.75,0.25,0.25,0.0
external_8b,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,legacy_back_mean_q95_k2,400,7,393,3,4,3,4,4,389,0.42857142857142855,0.010178117048346057,0.42857142857142855,0.3333333333333333,0.5,13.0,0.42857142857142855,0.42857142857142855,0.010178117048346057,0.010178117048346057,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855
external_8b,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,lock_layer_median_q75_k4,400,7,393,3,4,2,0,5,393,0.2857142857142857,0.0,1.0,0.3333333333333333,0.25,11.0,0.2857142857142857,0.2857142857142857,0.0,0.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285
external_8b,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,instability_L5_q80_k8,400,7,393,3,4,2,0,5,393,0.2857142857142857,0.0,1.0,0.0,0.5,7.0,0.2857142857142857,0.2857142857142857,0.0,0.0,1.0,1.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0
external_8b,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,dual_regime_or,400,7,393,3,4,4,0,3,393,0.5714285714285714,0.0,1.0,0.3333333333333333,0.75,10.0,0.5714285714285714,0.5714285714285714,0.0,0.0,1.0,1.0,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.14285714285714285
external_8b,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,legacy_back_mean_q95_k2,400,1,399,0,1,0,1,1,398,0.0,0.002506265664160401,0.0,,0.0,,0.0,0.0,0.002506265664160401,0.002506265664160401,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,lock_layer_median_q75_k4,400,1,399,0,1,0,0,1,399,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,instability_L5_q80_k8,400,1,399,0,1,0,0,1,399,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,dual_regime_or,400,1,399,0,1,0,0,1,399,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,legacy_back_mean_q95_k2,400,3,397,0,3,3,0,0,397,1.0,0.0,1.0,,1.0,7.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,lock_layer_median_q75_k4,400,3,397,0,3,3,0,0,397,1.0,0.0,1.0,,1.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,instability_L5_q80_k8,400,3,397,0,3,0,0,3,397,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,dual_regime_or,400,3,397,0,3,3,0,0,397,1.0,0.0,1.0,,1.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,legacy_back_mean_q95_k2,400,14,386,0,14,14,3,0,383,1.0,0.007772020725388601,0.8235294117647058,,1.0,4.0,1.0,1.0,0.007772020725388601,0.007772020725388601,0.8235294117647058,0.8235294117647058,0.9285714285714286,0.8571428571428571,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,lock_layer_median_q75_k4,400,14,386,0,14,12,0,2,386,0.8571428571428571,0.0,1.0,,0.8571428571428571,2.0,0.8571428571428571,0.8571428571428571,0.0,0.0,1.0,1.0,0.5,0.21428571428571427,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,instability_L5_q80_k8,400,14,386,0,14,0,0,14,386,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,dual_regime_or,400,14,386,0,14,12,0,2,386,0.8571428571428571,0.0,1.0,,0.8571428571428571,2.0,0.8571428571428571,0.8571428571428571,0.0,0.0,1.0,1.0,0.5,0.21428571428571427,0.0,0.0
