calibration,method,suite,task,auc,reference_auc,delta,raw_v82_auc,queries,first_query,last_query,window
task_init,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,0.6542558944705192,0.5057176260163302,0.14853826845418908,0.514298737583332,6,8,13,q7_13
task_init,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0.7570592342399621,0.8263764510662099,-0.06931721682624775,0.8307040915357415,6,8,13,q7_13
task_init,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0.6538461538461539,0.46723048193636424,0.18661567190978956,0.477743661567191,6,8,13,q7_13
task_init,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0.7539346785639308,0.7593406694804856,-0.005405990916554748,0.7527449584342537,6,8,13,q7_13
task_init,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0.740886107511365,0.6567481427493971,0.08413796476196793,0.6727228343530479,6,8,13,q7_13
task_init,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,0.5752478784361522,0.6360977350151694,-0.0608498565790171,0.6422263654457411,6,8,13,q7_13
task_init,v82_integrated,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0.5633462554076072,0.5234122302216015,0.039934025186005646,0.5367075196840914,7,7,13,q7_13
task_init,v82_integrated,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,0.6842133795169191,0.5650871724490624,0.11912620706785677,0.53237024779095,7,7,13,q7_13
task_init,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_the_plate,0.6880952380952381,0.5185555983399649,0.16953963975527314,0.5214606597355924,7,7,13,q7_13
task_init,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_the_stove,0.5419798098324625,0.4624438870574097,0.07953592277505289,0.4453011870447933,3,7,9,q7_13
task_init,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,0.5,0.6199524556263437,-0.11995245562634367,0.6287822786396885,3,7,9,q7_13
task_init,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,0.5020888510269869,0.5763969582793438,-0.07430810725235695,0.582742634308833,7,7,13,q7_13
task_init,v82_integrated,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,0.4766661933507191,0.05112449479294735,0.4255416985577717,0.04748408495740898,7,7,13,q7_13
task_init,v82_integrated,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,0.5,0.5854371026905011,-0.08543710269050109,0.6259149529452771,4,7,10,q7_13
task_init,v82_integrated,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.5460407647907648,0.5441017316017316,0.0019390331890331886,0.5913600288600289,7,7,13,q7_13
task_init,v82_integrated,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0.4974937343358396,0.3802363050483351,0.11725742928750447,0.39312567132116,7,7,13,q7_13
task_init,v82_integrated,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0.5327604726100966,0.7617257429287505,-0.22896527031865377,0.7916219119226637,7,7,13,q7_13
task_init,v82_integrated,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0.5352497976769899,0.5481034829953685,-0.012853685318378525,0.5467698609005559,7,7,13,q7_13
task_init,v82_integrated,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0.8785907335907336,0.9369433719433718,-0.05835263835263834,0.9415444015444016,7,7,13,q7_13
task_init,v82_integrated,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,0.8657692307692307,0.8954212454212455,-0.029652014652014662,0.9021611721611722,7,7,13,q7_13
task_init,v82_integrated,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,0.5901424963924964,0.509920634920635,0.08022186147186147,0.4823232323232323,7,7,13,q7_13
task_init,v82_integrated,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,0.4820770676691729,0.4707330827067669,0.011343984962406009,0.4799812030075188,7,7,13,q7_13
task_init,v82_integrated,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.5220041847128822,0.6382246829175887,-0.11622049820470652,0.6327440867251608,7,7,13,q7_13
task_init,v82_integrated,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0.46712593666908386,0.46498066231568774,0.002145274353396176,0.468153251148175,7,7,13,q7_13
task_init,v82_integrated,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.5277489870269048,0.3386392038784986,0.18910978314840612,0.33322876395924256,7,7,13,q7_13
task_init,v82_integrated,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.5875448230100911,0.7740879270740866,-0.1865431040639954,0.776341050575469,7,7,13,q7_13
task_init,v82_integrated,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,0.7975996822537026,0.9559039034609264,-0.15830422120722368,0.9588213024347642,7,7,13,q7_13
task_init,v82_integrated,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,0.5045904578679073,0.5024422301557699,0.0021482277121374865,0.4764531619986183,7,7,13,q7_13
task_init,v82_integrated,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,0.4841421267943988,0.48336514255438573,0.0007769842400130376,0.49085014408567357,7,7,13,q7_13
task_init,v82_integrated,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,0.7108085319784108,0.4467138979944309,0.26409463398397987,0.44215409834163877,7,7,13,q7_13
task_init,v82_integrated,libero_object,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,0.5522952170504378,0.6984367968085018,-0.14614157975806386,0.7045058411670873,7,7,13,q7_13
task_init,v82_integrated,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,0.5895876295918807,0.8252513598086593,-0.23566373021677853,0.824073677305608,7,7,13,q7_13
task_init,v82_integrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0.6868882110937722,0.8490205159431291,-0.1621323048493569,0.5361126566723106,7,7,13,q7_13
task_init,v82_integrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,0.5,0.4355010326490827,0.06449896735091731,0.4473153440072575,4,7,10,q7_13
task_init,v82_integrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,0.5914159995630398,0.8311663759240211,-0.23975037636098126,0.827095413252238,7,7,13,q7_13
task_init,v82_integrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,0.7152777777777778,0.8610860358138096,-0.14580825803603178,0.8518324257413418,6,7,12,q7_13
task_init,v82_integrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,0.5365206420307297,0.49244198238076525,0.04407865964996437,0.5034857973611945,7,7,13,q7_13
task_init,v82_integrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0.6357027196413402,0.7968567466864889,-0.16115402704514883,0.8014089006166414,7,7,13,q7_13
task_init,v82_integrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0.5769230769230769,0.4760433690470821,0.10087970787599478,0.4874398775610423,7,7,13,q7_13
task_init,v82_integrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0.7555477252483699,0.7694354732022228,-0.013887747953852931,0.7640428067875342,7,7,13,q7_13
task_init,v82_integrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0.6835116334986304,0.6230436411515753,0.06046799234705507,0.6408805372361775,7,7,13,q7_13
task_init,v82_integrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,0.5746894555909832,0.6432827390001329,-0.06859328340914952,0.6479435294365035,7,7,13,q7_13
task_init,v82_reference,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0.5234122302216015,0.5234122302216015,0.0,0.5367075196840914,7,7,13,q7_13
task_init,v82_reference,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,0.5650871724490624,0.5650871724490624,0.0,0.53237024779095,7,7,13,q7_13
task_init,v82_reference,libero_goal,libero_goal/put_the_bowl_on_the_plate,0.5185555983399649,0.5185555983399649,0.0,0.5214606597355924,7,7,13,q7_13
task_init,v82_reference,libero_goal,libero_goal/put_the_bowl_on_the_stove,0.4624438870574097,0.4624438870574097,0.0,0.4453011870447933,3,7,9,q7_13
task_init,v82_reference,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,0.6199524556263437,0.6199524556263437,0.0,0.6287822786396885,3,7,9,q7_13
task_init,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,0.5763969582793438,0.5763969582793438,0.0,0.582742634308833,7,7,13,q7_13
task_init,v82_reference,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,0.05112449479294735,0.05112449479294735,0.0,0.04748408495740898,7,7,13,q7_13
task_init,v82_reference,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,0.5854371026905011,0.5854371026905011,0.0,0.6259149529452771,4,7,10,q7_13
task_init,v82_reference,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.5441017316017316,0.5441017316017316,0.0,0.5913600288600289,7,7,13,q7_13
task_init,v82_reference,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0.3802363050483351,0.3802363050483351,0.0,0.39312567132116,7,7,13,q7_13
task_init,v82_reference,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0.7617257429287505,0.7617257429287505,0.0,0.7916219119226637,7,7,13,q7_13
task_init,v82_reference,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0.5481034829953685,0.5481034829953685,0.0,0.5467698609005559,7,7,13,q7_13
task_init,v82_reference,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0.9369433719433718,0.9369433719433718,0.0,0.9415444015444016,7,7,13,q7_13
task_init,v82_reference,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,0.8954212454212455,0.8954212454212455,0.0,0.9021611721611722,7,7,13,q7_13
task_init,v82_reference,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,0.509920634920635,0.509920634920635,0.0,0.4823232323232323,7,7,13,q7_13
task_init,v82_reference,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,0.4707330827067669,0.4707330827067669,0.0,0.4799812030075188,7,7,13,q7_13
task_init,v82_reference,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.6382246829175887,0.6382246829175887,0.0,0.6327440867251608,7,7,13,q7_13
task_init,v82_reference,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0.46498066231568774,0.46498066231568774,0.0,0.468153251148175,7,7,13,q7_13
task_init,v82_reference,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.3386392038784986,0.3386392038784986,0.0,0.33322876395924256,7,7,13,q7_13
task_init,v82_reference,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.7740879270740866,0.7740879270740866,0.0,0.776341050575469,7,7,13,q7_13
task_init,v82_reference,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,0.9559039034609264,0.9559039034609264,0.0,0.9588213024347642,7,7,13,q7_13
task_init,v82_reference,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,0.5024422301557699,0.5024422301557699,0.0,0.4764531619986183,7,7,13,q7_13
task_init,v82_reference,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,0.48336514255438573,0.48336514255438573,0.0,0.49085014408567357,7,7,13,q7_13
task_init,v82_reference,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,0.4467138979944309,0.4467138979944309,0.0,0.44215409834163877,7,7,13,q7_13
task_init,v82_reference,libero_object,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,0.6984367968085018,0.6984367968085018,0.0,0.7045058411670873,7,7,13,q7_13
task_init,v82_reference,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,0.8252513598086593,0.8252513598086593,0.0,0.824073677305608,7,7,13,q7_13
task_init,v82_reference,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0.8490205159431291,0.8490205159431291,0.0,0.5361126566723106,7,7,13,q7_13
task_init,v82_reference,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,0.4355010326490827,0.4355010326490827,0.0,0.4473153440072575,4,7,10,q7_13
task_init,v82_reference,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,0.8311663759240211,0.8311663759240211,0.0,0.827095413252238,7,7,13,q7_13
task_init,v82_reference,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,0.8610860358138096,0.8610860358138096,0.0,0.8518324257413418,6,7,12,q7_13
task_init,v82_reference,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,0.49244198238076525,0.49244198238076525,0.0,0.5034857973611945,7,7,13,q7_13
task_init,v82_reference,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0.7968567466864889,0.7968567466864889,0.0,0.8014089006166414,7,7,13,q7_13
task_init,v82_reference,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0.4760433690470821,0.4760433690470821,0.0,0.4874398775610423,7,7,13,q7_13
task_init,v82_reference,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0.7694354732022228,0.7694354732022228,0.0,0.7640428067875342,7,7,13,q7_13
task_init,v82_reference,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0.6230436411515753,0.6230436411515753,0.0,0.6408805372361775,7,7,13,q7_13
task_init,v82_reference,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,0.6432827390001329,0.6432827390001329,0.0,0.6479435294365035,7,7,13,q7_13
episode,dynamics_only,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0.5515713886997123,0.6058386319753774,-0.05426724327566504,0.6073432180078235,22,8,29,all_comparable_queries
episode,dynamics_only,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,0.9789179614812545,0.8330475537559681,0.14587040772528642,0.8219553282194748,15,8,22,all_comparable_queries
episode,dynamics_only,libero_goal,libero_goal/put_the_bowl_on_the_plate,0.5372549019607843,0.4908496732026144,0.04640522875816992,0.48758169934640516,17,8,24,all_comparable_queries
episode,dynamics_only,libero_goal,libero_goal/put_the_bowl_on_the_stove,0.6250488922414997,0.4829121615958427,0.142136730645657,0.4660478305813986,2,8,9,all_comparable_queries
episode,dynamics_only,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,0.7486174197734781,0.6531935759792356,0.09542384379424257,0.6565523242095328,2,8,9,all_comparable_queries
episode,dynamics_only,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,0.854831333878808,0.4983594081129078,0.35647192576590025,0.49545979650970523,13,8,20,all_comparable_queries
episode,dynamics_only,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,0.21279502174682857,0.3715033697686749,-0.15870834802184633,0.3777136772542319,17,8,24,all_comparable_queries
episode,dynamics_only,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,0.6215289880329964,0.6535073887810033,-0.031978400748006876,0.6691397367591163,3,8,10,all_comparable_queries
episode,dynamics_only,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.6131082659341357,0.5822538143667173,0.030854451567418395,0.5847414133045038,22,8,29,all_comparable_queries
episode,dynamics_only,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0.7539296702842018,0.6715375810930008,0.08239208919120111,0.6735060046277923,27,8,34,all_comparable_queries
episode,dynamics_only,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0.7633236390432613,0.7149872701764867,0.04833636886677454,0.7214595386535223,38,8,45,all_comparable_queries
episode,dynamics_only,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0.5772440108568774,0.657935360382807,-0.0806913495259296,0.6587447934367213,43,8,50,all_comparable_queries
episode,dynamics_only,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0.7959298552658769,0.8437038091963988,-0.047773953930521924,0.8459432898813045,38,8,45,all_comparable_queries
episode,dynamics_only,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,0.7512953011943198,0.7820504272203813,-0.030755126026061595,0.778357616904937,39,8,46,all_comparable_queries
episode,dynamics_only,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,0.6872289115953037,0.786212419331536,-0.09898350773623225,0.7803114431201543,40,8,47,all_comparable_queries
episode,dynamics_only,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,0.5504116854146089,0.6283630094461142,-0.07795132403150538,0.6285923219120164,33,8,40,all_comparable_queries
episode,dynamics_only,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.5887599605921614,0.6004717058506401,-0.011711745258478654,0.5966393010292691,31,8,38,all_comparable_queries
episode,dynamics_only,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0.44887572218833277,0.514583218407066,-0.06570749621873322,0.4951316302309661,37,8,44,all_comparable_queries
episode,dynamics_only,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.5198598426858624,0.5830896850280164,-0.06322984234215398,0.583393480822554,20,8,27,all_comparable_queries
episode,dynamics_only,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.8860048067536703,0.9010511553045845,-0.015046348550914072,0.9003251120383664,16,8,23,all_comparable_queries
episode,dynamics_only,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,0.9176335754732143,0.9617351170010563,-0.04410154152784189,0.9641696909530287,15,8,22,all_comparable_queries
episode,dynamics_only,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,0.4649667366231541,0.561551417974051,-0.09658468135089683,0.5504864036281516,8,8,15,all_comparable_queries
episode,dynamics_only,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,0.7241217205110432,0.6491691876029166,0.07495253290812659,0.6436270869438274,13,8,20,all_comparable_queries
episode,dynamics_only,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,0.9345663377963503,0.39659137108418935,0.5379749667121609,0.38182381129360865,15,8,22,all_comparable_queries
episode,dynamics_only,libero_object,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,0.8830723757204415,0.7686467118981669,0.11442566382227456,0.7705886153292864,13,8,20,all_comparable_queries
episode,dynamics_only,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,0.7290298047892777,0.9256160810810304,-0.19658627629175285,0.9253827221144655,18,8,25,all_comparable_queries
episode,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0.47254043126684636,0.6136996382465598,-0.14115920697971343,0.41944779401333526,14,8,21,all_comparable_queries
episode,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,0.5,0.3971881190666911,0.10281188093330888,0.40638407468529936,3,8,10,all_comparable_queries
episode,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,0.6437327727732941,0.8699205312832069,-0.22618775850991282,0.8765251832225456,8,8,15,all_comparable_queries
episode,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,0.9134760705289672,0.9368275710600935,-0.023351500531126244,0.9352131846091736,5,8,12,all_comparable_queries
episode,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,0.4306148673748428,0.35214776381047425,0.07846710356436858,0.34318160182142804,14,8,21,all_comparable_queries
episode,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0.8454003188730953,0.851302624210664,-0.005902305337568795,0.8548892213163499,7,8,14,all_comparable_queries
episode,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0.6916074121956476,0.33208539826186884,0.35952201393377864,0.3414359333476981,12,8,19,all_comparable_queries
episode,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0.763022562288734,0.7429187073570788,0.020103854931655167,0.7047337738960271,7,8,14,all_comparable_queries
episode,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0.796602678095974,0.6109198662183091,0.18568281187766497,0.6019729872524386,11,8,18,all_comparable_queries
episode,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,0.5112119058332074,0.6760295014962453,-0.16481759566303783,0.671537153683404,9,8,16,all_comparable_queries
episode,v82_integrated,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0.5601661340198014,0.5985316220297043,-0.038365488009902964,0.5998266698448314,23,7,29,all_comparable_queries
episode,v82_integrated,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,0.8544269443496182,0.7848981217464707,0.0695288226031475,0.7762222179501185,16,7,22,all_comparable_queries
episode,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_the_plate,0.6000000000000001,0.5134246780473196,0.08657532195268043,0.508345812119397,18,7,24,all_comparable_queries
episode,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_the_stove,0.538672598925302,0.45933842884451465,0.07933417008078729,0.4453011870447933,3,7,9,all_comparable_queries
episode,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,0.5520833333333334,0.6260548319028237,-0.07397149856949033,0.6287822786396885,3,7,9,all_comparable_queries
episode,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,0.6422827909144316,0.5326685308923232,0.10961426002210846,0.5302602060433054,14,7,20,all_comparable_queries
episode,v82_integrated,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,0.5068744667980407,0.3545540736759847,0.15232039312205606,0.3628560112525,18,7,24,all_comparable_queries
episode,v82_integrated,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,0.5,0.6141906919616923,-0.1141906919616923,0.6259149529452771,4,7,10,all_comparable_queries
episode,v82_integrated,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.6087881988480749,0.5827262001276725,0.026061998720402442,0.5832803241884976,23,7,29,all_comparable_queries
episode,v82_integrated,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0.7168681708322971,0.663755313383002,0.05311285744929523,0.6652058886372366,28,7,34,all_comparable_queries
episode,v82_integrated,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0.7206733666330408,0.7157404402297983,0.004932926403242437,0.7228179117707542,39,7,45,all_comparable_queries
episode,v82_integrated,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0.6480162528113861,0.6553523542976396,-0.0073361014862535125,0.6561322085466329,44,7,50,all_comparable_queries
episode,v82_integrated,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0.8406334216275212,0.8446391007600855,-0.004005679132564335,0.8471884492306174,39,7,45,all_comparable_queries
episode,v82_integrated,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,0.7900153711881187,0.7856113460270513,0.004404025161067403,0.7816230354566726,40,7,46,all_comparable_queries
episode,v82_integrated,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,0.7863362201108625,0.7800169205599613,0.006319299550901276,0.7729202549287537,41,7,47,all_comparable_queries
episode,v82_integrated,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,0.662655728824677,0.6273681995707642,0.035287529253912875,0.6277397613604245,34,7,40,all_comparable_queries
episode,v82_integrated,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.5794834773465299,0.6003070343574962,-0.020823557010966318,0.5957486776427632,32,7,38,all_comparable_queries
episode,v82_integrated,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0.45790234248660644,0.5071028692184216,-0.04920052673181517,0.48828004979341594,38,7,44,all_comparable_queries
episode,v82_integrated,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.5813243596462139,0.5901082042848087,-0.008783844638594869,0.5905174808361616,21,7,27,all_comparable_queries
episode,v82_integrated,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.8085960131920595,0.8879501069533343,-0.07935409376127488,0.8876212215866375,17,7,23,all_comparable_queries
episode,v82_integrated,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,0.8861167176521558,0.9583674028318927,-0.07225068517973685,0.9611155556428738,16,7,22,all_comparable_queries
