corpus,group,relative,episode_id,query,event_value,control_mean,n_controls,signal
A,w02_s000,-2,300000004,21,0.0,0.0,1,physical_progress
A,w02_s000,-2,300000006,38,-0.38235294117647056,-0.32352941176470584,1,physical_progress
A,w02_s000,-2,300000007,35,0.2647058823529411,-0.4411764705882353,1,physical_progress
A,w02_s000,-2,300000008,36,0.32352941176470584,-0.32352941176470584,1,physical_progress
A,w02_s000,-2,300000009,36,0.02941176470588236,-0.32352941176470584,1,physical_progress
A,w02_s000,-2,300000010,21,0.0,0.0,1,physical_progress
A,w02_s000,-2,300000011,37,-0.08823529411764708,-0.2647058823529412,1,physical_progress
A,w02_s000,-2,300000012,38,0.0,-0.32352941176470584,1,physical_progress
A,w02_s000,-2,300000013,12,0.0,0.0,1,physical_progress
A,w02_s000,-2,300000014,37,0.32352941176470584,-0.2647058823529412,1,physical_progress
A,w02_s000,-2,300000015,34,0.2647058823529411,-0.4411764705882353,1,physical_progress
A,w02_s001,-2,300000100,39,0.2647058823529411,0.0,2,physical_progress
A,w02_s001,-2,300000101,20,0.0,0.0,2,physical_progress
A,w02_s001,-2,300000102,20,0.0,0.0,2,physical_progress
A,w02_s001,-2,300000105,38,0.20588235294117652,0.38235294117647056,2,physical_progress
A,w02_s001,-2,300000106,20,0.0,0.0,2,physical_progress
A,w02_s001,-2,300000107,45,-0.4411764705882353,0.38235294117647056,2,physical_progress
A,w02_s001,-2,300000108,11,0.0,0.0,2,physical_progress
A,w02_s001,-2,300000109,35,-0.2647058823529412,0.3529411764705882,2,physical_progress
A,w02_s001,-2,300000110,37,0.2647058823529411,0.23529411764705882,2,physical_progress
A,w02_s001,-2,300000111,20,0.0,0.0,2,physical_progress
A,w02_s001,-2,300000112,37,-0.38235294117647056,0.23529411764705882,2,physical_progress
A,w02_s001,-2,300000113,39,-0.32352941176470584,0.0,2,physical_progress
A,w02_s001,-2,300000114,39,0.0,0.0,2,physical_progress
A,w02_s001,-2,300000115,46,0.38235294117647056,0.38235294117647056,2,physical_progress
A,w02_s002,-2,300000200,35,-0.14705882352941174,-0.12745098039215685,3,physical_progress
A,w02_s002,-2,300000203,33,0.38235294117647056,0.08823529411764706,3,physical_progress
A,w02_s002,-2,300000204,32,-0.38235294117647056,0.18627450980392157,3,physical_progress
A,w02_s002,-2,300000205,19,0.0,0.0,3,physical_progress
A,w02_s002,-2,300000206,38,0.20588235294117652,-0.12745098039215685,3,physical_progress
A,w02_s002,-2,300000207,35,0.38235294117647056,-0.12745098039215685,3,physical_progress
A,w02_s002,-2,300000208,33,0.2647058823529411,0.08823529411764706,3,physical_progress
A,w02_s002,-2,300000209,19,0.0,0.0,3,physical_progress
A,w02_s002,-2,300000210,19,0.0,0.0,3,physical_progress
A,w02_s002,-2,300000212,35,-0.32352941176470584,-0.12745098039215685,3,physical_progress
A,w02_s002,-2,300000213,10,0.0,0.0,3,physical_progress
A,w02_s002,-2,300000214,34,-0.08823529411764708,-0.009803921568627453,3,physical_progress
A,w02_s002,-2,300000215,20,0.0,0.0,3,physical_progress
A,w02_s003,-2,300000300,32,-0.38235294117647056,0.05882352941176471,6,physical_progress
A,w02_s003,-2,300000305,43,-0.125,0.25,5,physical_progress
A,w02_s003,-2,300000306,18,0.0,0.0,6,physical_progress
A,w02_s003,-2,300000308,18,0.0,0.0,6,physical_progress
A,w02_s003,-2,300000309,32,0.4411764705882353,0.05882352941176471,6,physical_progress
A,w02_s003,-2,300000311,32,0.02941176470588236,0.05882352941176471,6,physical_progress
A,w02_s003,-2,300000312,30,0.08823529411764708,0.12745098039215685,6,physical_progress
A,w02_s003,-2,300000313,18,0.0,0.0,6,physical_progress
A,w02_s003,-2,300000314,31,-0.20588235294117646,0.1372549019607843,6,physical_progress
A,w02_s003,-2,300000315,33,0.1470588235294118,-0.07843137254901959,6,physical_progress
A,w03_s004,-2,400000409,38,-0.09999999999999998,0.2,2,physical_progress
A,w03_s004,-2,400000411,40,0.0,0.0,1,physical_progress
A,w03_s005,-2,400000507,30,-0.4411764705882353,0.05462184873949579,14,physical_progress
A,w00_s000,-1,100000000,21,0.0,0.0,10,physical_progress
A,w00_s000,-1,100000001,21,0.0,0.0,10,physical_progress
A,w00_s000,-1,100000002,20,0.0,0.0,10,physical_progress
A,w00_s000,-1,100000010,21,0.0,0.0,10,physical_progress
A,w00_s000,-1,100000011,45,-0.40909090909090906,0.02272727272727272,4,physical_progress
A,w00_s000,-1,100000015,20,0.0,0.0,10,physical_progress
A,w00_s001,-1,100000102,20,0.0,0.0,3,physical_progress
A,w00_s001,-1,100000103,21,0.0,0.0,3,physical_progress
A,w00_s001,-1,100000104,20,0.0,0.0,3,physical_progress
A,w00_s001,-1,100000105,22,0.0,0.0,3,physical_progress
A,w00_s001,-1,100000106,21,0.0,0.0,3,physical_progress
A,w00_s001,-1,100000108,20,0.0,0.0,3,physical_progress
A,w00_s001,-1,100000109,19,0.0,0.0,3,physical_progress
A,w00_s001,-1,100000110,21,0.0,0.0,3,physical_progress
A,w00_s001,-1,100000111,21,0.0,0.0,3,physical_progress
A,w00_s001,-1,100000112,21,0.0,0.0,3,physical_progress
A,w00_s001,-1,100000113,20,0.0,0.0,3,physical_progress
A,w00_s001,-1,100000114,23,0.0,0.0,3,physical_progress
A,w00_s001,-1,100000115,24,0.0,0.0,3,physical_progress
A,w00_s002,-1,100000201,17,0.0,0.0,8,physical_progress
A,w00_s002,-1,100000202,23,0.0,0.0,8,physical_progress
A,w00_s002,-1,100000205,20,0.0,0.0,8,physical_progress
A,w00_s002,-1,100000206,19,0.0,0.0,8,physical_progress
A,w00_s002,-1,100000210,18,0.0,0.0,8,physical_progress
A,w00_s002,-1,100000211,21,0.0,0.0,8,physical_progress
A,w00_s002,-1,100000212,19,0.0,0.0,8,physical_progress
A,w00_s002,-1,100000213,21,0.0,0.0,8,physical_progress
A,w00_s003,-1,100000300,17,0.0,0.0,3,physical_progress
A,w00_s003,-1,100000302,19,0.0,0.0,3,physical_progress
A,w00_s003,-1,100000303,34,-0.14705882352941174,-0.029411764705882342,3,physical_progress
A,w00_s003,-1,100000304,33,0.38235294117647056,-0.029411764705882342,3,physical_progress
A,w00_s003,-1,100000305,18,0.0,0.0,3,physical_progress
A,w00_s003,-1,100000306,18,0.0,0.0,3,physical_progress
A,w00_s003,-1,100000307,18,0.0,0.0,3,physical_progress
A,w00_s003,-1,100000308,17,0.0,0.0,3,physical_progress
A,w00_s003,-1,100000309,16,0.0,0.0,3,physical_progress
A,w00_s003,-1,100000310,17,0.0,0.0,3,physical_progress
A,w00_s003,-1,100000311,20,0.0,0.0,3,physical_progress
A,w00_s003,-1,100000314,43,-0.375,0.234375,2,physical_progress
A,w00_s003,-1,100000315,39,-0.38235294117647056,0.3627450980392157,3,physical_progress
A,w00_s004,-1,100000400,16,0.0,0.0,8,physical_progress
A,w00_s004,-1,100000402,16,0.0,0.0,8,physical_progress
A,w00_s004,-1,100000403,18,0.0,0.0,8,physical_progress
A,w00_s004,-1,100000405,37,0.125,0.026785714285714284,7,physical_progress
A,w00_s004,-1,100000406,18,0.0,0.0,8,physical_progress
A,w00_s004,-1,100000407,18,0.0,0.0,8,physical_progress
A,w00_s004,-1,100000411,16,0.0,0.0,8,physical_progress
A,w00_s004,-1,100000415,16,0.0,0.0,8,physical_progress
A,w00_s005,-1,100000500,16,0.0,0.0,8,physical_progress
A,w00_s005,-1,100000502,16,0.0,0.0,8,physical_progress
A,w00_s005,-1,100000504,32,-0.38235294117647056,0.23529411764705882,8,physical_progress
A,w00_s005,-1,100000507,28,-0.02941176470588236,0.15441176470588236,8,physical_progress
A,w00_s005,-1,100000509,16,0.0,0.0,8,physical_progress
A,w00_s005,-1,100000513,42,-0.3181818181818182,-0.04545454545454547,2,physical_progress
A,w00_s005,-1,100000514,18,0.0,0.0,8,physical_progress
A,w00_s005,-1,100000515,38,-0.041666666666666685,0.3333333333333333,3,physical_progress
A,w01_s000,-1,200000000,24,0.0,0.0,1,physical_progress
A,w01_s000,-1,200000001,24,0.0,0.0,1,physical_progress
A,w01_s000,-1,200000002,23,0.0,0.0,1,physical_progress
A,w01_s000,-1,200000003,23,0.0,0.0,1,physical_progress
A,w01_s000,-1,200000004,25,0.0,0.0,1,physical_progress
A,w01_s000,-1,200000005,24,0.0,0.0,1,physical_progress
A,w01_s000,-1,200000006,14,0.0,0.0,1,physical_progress
A,w01_s000,-1,200000008,27,0.0,0.0,1,physical_progress
A,w01_s000,-1,200000009,24,0.0,0.0,1,physical_progress
A,w01_s000,-1,200000010,23,0.0,0.0,1,physical_progress
A,w01_s000,-1,200000011,26,0.0,0.0,1,physical_progress
A,w01_s000,-1,200000012,25,0.0,0.0,1,physical_progress
A,w01_s000,-1,200000013,25,0.0,0.0,1,physical_progress
A,w01_s000,-1,200000014,23,0.0,0.0,1,physical_progress
A,w01_s000,-1,200000015,25,0.0,0.0,1,physical_progress
A,w02_s000,-1,300000000,22,0.0,0.0,1,physical_progress
A,w02_s000,-1,300000001,12,0.0,0.0,1,physical_progress
A,w02_s000,-1,300000002,39,0.38235294117647056,-0.32352941176470584,1,physical_progress
A,w02_s000,-1,300000003,37,0.4411764705882353,-0.2647058823529412,1,physical_progress
A,w02_s000,-1,300000004,22,0.0,0.0,1,physical_progress
A,w02_s000,-1,300000006,39,-0.38235294117647056,-0.32352941176470584,1,physical_progress
A,w02_s000,-1,300000007,36,-0.20588235294117646,-0.32352941176470584,1,physical_progress
A,w02_s000,-1,300000008,37,0.38235294117647056,-0.2647058823529412,1,physical_progress
A,w02_s000,-1,300000009,37,0.11764705882352944,-0.2647058823529412,1,physical_progress
A,w02_s000,-1,300000010,22,0.0,0.0,1,physical_progress
A,w02_s000,-1,300000011,38,-0.2647058823529412,-0.32352941176470584,1,physical_progress
A,w02_s000,-1,300000012,39,-0.08823529411764708,-0.32352941176470584,1,physical_progress
A,w02_s000,-1,300000013,13,0.0,0.0,1,physical_progress
A,w02_s000,-1,300000014,38,0.32352941176470584,-0.32352941176470584,1,physical_progress
A,w02_s000,-1,300000015,35,-0.38235294117647056,-0.4411764705882353,1,physical_progress
A,w02_s001,-1,300000100,40,-0.20588235294117646,0.05882352941176472,2,physical_progress
A,w02_s001,-1,300000101,21,0.0,0.0,2,physical_progress
A,w02_s001,-1,300000102,21,0.0,0.0,2,physical_progress
A,w02_s001,-1,300000105,39,0.20588235294117652,0.0,2,physical_progress
A,w02_s001,-1,300000106,21,0.0,0.0,2,physical_progress
A,w02_s001,-1,300000107,46,-0.4411764705882353,0.38235294117647056,2,physical_progress
A,w02_s001,-1,300000108,12,0.0,0.0,2,physical_progress
A,w02_s001,-1,300000109,36,-0.2647058823529412,0.2941176470588235,2,physical_progress
A,w02_s001,-1,300000110,38,0.2647058823529411,0.38235294117647056,2,physical_progress
A,w02_s001,-1,300000111,21,0.0,0.0,2,physical_progress
A,w02_s001,-1,300000112,38,-0.32352941176470584,0.38235294117647056,2,physical_progress
A,w02_s001,-1,300000113,40,-0.38235294117647056,0.05882352941176472,2,physical_progress
A,w02_s001,-1,300000114,40,0.11764705882352944,0.05882352941176472,2,physical_progress
A,w02_s001,-1,300000115,47,0.375,0.4375,1,physical_progress
A,w02_s002,-1,300000200,36,-0.2647058823529412,-0.18627450980392155,3,physical_progress
A,w02_s002,-1,300000203,34,0.4411764705882353,-0.009803921568627453,3,physical_progress
A,w02_s002,-1,300000204,33,-0.38235294117647056,0.08823529411764706,3,physical_progress
A,w02_s002,-1,300000205,20,0.0,0.0,3,physical_progress
A,w02_s002,-1,300000206,39,0.1470588235294118,-0.04901960784313725,3,physical_progress
A,w02_s002,-1,300000207,36,0.32352941176470584,-0.18627450980392155,3,physical_progress
A,w02_s002,-1,300000208,34,0.2647058823529411,-0.009803921568627453,3,physical_progress
A,w02_s002,-1,300000209,20,0.0,0.0,3,physical_progress
A,w02_s002,-1,300000210,20,0.0,0.0,3,physical_progress
A,w02_s002,-1,300000212,36,0.38235294117647056,-0.18627450980392155,3,physical_progress
A,w02_s002,-1,300000213,11,0.0,0.0,3,physical_progress
A,w02_s002,-1,300000214,35,0.20588235294117652,-0.12745098039215685,3,physical_progress
A,w02_s002,-1,300000215,21,0.0,0.0,3,physical_progress
A,w02_s003,-1,300000300,33,0.20588235294117652,-0.07843137254901959,6,physical_progress
A,w02_s003,-1,300000305,44,-0.09375,0.11875,5,physical_progress
A,w02_s003,-1,300000306,19,0.0,0.0,6,physical_progress
A,w02_s003,-1,300000308,19,0.0,0.0,6,physical_progress
A,w02_s003,-1,300000309,33,0.02941176470588236,-0.07843137254901959,6,physical_progress
A,w02_s003,-1,300000311,33,0.38235294117647056,-0.07843137254901959,6,physical_progress
A,w02_s003,-1,300000312,31,0.20588235294117652,0.1372549019607843,6,physical_progress
A,w02_s003,-1,300000313,19,0.0,0.0,6,physical_progress
A,w02_s003,-1,300000314,32,-0.08823529411764708,0.05882352941176471,6,physical_progress
A,w02_s003,-1,300000315,34,0.08823529411764708,-0.14705882352941174,6,physical_progress
A,w03_s004,-1,400000409,39,-0.2,0.2,2,physical_progress
A,w03_s004,-1,400000411,41,0.0,0.0,1,physical_progress
A,w03_s005,-1,400000507,31,-0.4411764705882353,0.05462184873949579,14,physical_progress
A,w00_s000,0,100000000,22,0.0,0.0,10,physical_progress
A,w00_s000,0,100000001,22,0.0,0.0,10,physical_progress
A,w00_s000,0,100000002,21,0.0,0.0,10,physical_progress
A,w00_s000,0,100000010,22,0.0,0.0,10,physical_progress
A,w00_s000,0,100000011,46,-0.4,0.05000000000000003,4,physical_progress
A,w00_s000,0,100000015,21,0.0,0.0,10,physical_progress
A,w00_s001,0,100000102,21,0.0,0.0,3,physical_progress
A,w00_s001,0,100000103,22,0.0,0.0,3,physical_progress
A,w00_s001,0,100000104,21,0.0,0.0,3,physical_progress
A,w00_s001,0,100000105,23,0.0,0.0,3,physical_progress
A,w00_s001,0,100000106,22,0.0,0.0,3,physical_progress
A,w00_s001,0,100000108,21,0.0,0.0,3,physical_progress
A,w00_s001,0,100000109,20,0.0,0.0,3,physical_progress
A,w00_s001,0,100000110,22,0.0,0.0,3,physical_progress
A,w00_s001,0,100000111,22,0.0,0.0,3,physical_progress
A,w00_s001,0,100000112,22,0.0,0.0,3,physical_progress
A,w00_s001,0,100000113,21,0.0,0.0,3,physical_progress
A,w00_s001,0,100000114,24,0.0,0.0,3,physical_progress
A,w00_s001,0,100000115,25,0.0,0.0,3,physical_progress
A,w00_s002,0,100000201,18,0.0,0.0,8,physical_progress
A,w00_s002,0,100000202,24,0.0,0.0,8,physical_progress
A,w00_s002,0,100000205,21,0.0,0.0,8,physical_progress
A,w00_s002,0,100000206,20,0.0,0.0,8,physical_progress
A,w00_s002,0,100000210,19,0.0,0.0,8,physical_progress
A,w00_s002,0,100000211,22,0.0,0.0,8,physical_progress
A,w00_s002,0,100000212,20,0.0,0.0,8,physical_progress
A,w00_s002,0,100000213,22,0.0,0.0,8,physical_progress
A,w00_s003,0,100000300,18,0.0,0.0,3,physical_progress
A,w00_s003,0,100000302,20,0.0,0.0,3,physical_progress
A,w00_s003,0,100000303,35,-0.14705882352941174,-0.009803921568627453,3,physical_progress
A,w00_s003,0,100000304,34,0.38235294117647056,-0.029411764705882342,3,physical_progress
A,w00_s003,0,100000305,19,0.0,0.0,3,physical_progress
A,w00_s003,0,100000306,19,0.0,0.0,3,physical_progress
A,w00_s003,0,100000307,19,0.0,0.0,3,physical_progress
A,w00_s003,0,100000308,18,0.0,0.0,3,physical_progress
A,w00_s003,0,100000309,17,0.0,0.0,3,physical_progress
A,w00_s003,0,100000310,18,0.0,0.0,3,physical_progress
A,w00_s003,0,100000311,21,0.0,0.0,3,physical_progress
A,w00_s003,0,100000314,44,-0.3125,-0.203125,2,physical_progress
A,w00_s003,0,100000315,40,-0.32352941176470584,0.38235294117647056,3,physical_progress
A,w00_s004,0,100000400,17,0.0,0.0,8,physical_progress
A,w00_s004,0,100000402,17,0.0,0.0,8,physical_progress
A,w00_s004,0,100000403,19,0.0,0.0,8,physical_progress
A,w00_s004,0,100000405,38,-0.3125,0.08928571428571429,7,physical_progress
A,w00_s004,0,100000406,19,0.0,0.0,8,physical_progress
A,w00_s004,0,100000407,19,0.0,0.0,8,physical_progress
A,w00_s004,0,100000411,17,0.0,0.0,8,physical_progress
A,w00_s004,0,100000415,17,0.0,0.0,8,physical_progress
A,w00_s005,0,100000500,17,0.0,0.0,8,physical_progress
A,w00_s005,0,100000502,17,0.0,0.0,8,physical_progress
A,w00_s005,0,100000504,33,-0.38235294117647056,0.23529411764705882,8,physical_progress
A,w00_s005,0,100000507,29,-0.14705882352941174,0.22058823529411764,8,physical_progress
A,w00_s005,0,100000509,17,0.0,0.0,8,physical_progress
A,w00_s005,0,100000513,43,-0.3181818181818182,0.25,2,physical_progress
A,w00_s005,0,100000514,19,0.0,0.0,8,physical_progress
A,w00_s005,0,100000515,39,0.0,0.25,3,physical_progress
A,w01_s000,0,200000000,25,0.0,0.0,1,physical_progress
A,w01_s000,0,200000001,25,0.0,0.0,1,physical_progress
A,w01_s000,0,200000002,24,0.0,0.0,1,physical_progress
A,w01_s000,0,200000003,24,0.0,0.0,1,physical_progress
A,w01_s000,0,200000004,26,0.0,0.0,1,physical_progress
A,w01_s000,0,200000005,25,0.0,0.0,1,physical_progress
A,w01_s000,0,200000006,15,0.0,0.0,1,physical_progress
A,w01_s000,0,200000008,28,0.0,0.0,1,physical_progress
A,w01_s000,0,200000009,25,0.0,0.0,1,physical_progress
A,w01_s000,0,200000010,24,0.0,0.0,1,physical_progress
A,w01_s000,0,200000011,27,0.0,0.0,1,physical_progress
A,w01_s000,0,200000012,26,0.0,0.0,1,physical_progress
A,w01_s000,0,200000013,26,0.0,0.0,1,physical_progress
A,w01_s000,0,200000014,24,0.0,0.0,1,physical_progress
A,w01_s000,0,200000015,26,0.0,0.0,1,physical_progress
A,w02_s000,0,300000000,23,0.0,0.0,1,physical_progress
A,w02_s000,0,300000001,13,0.0,0.0,1,physical_progress
A,w02_s000,0,300000002,40,0.4411764705882353,-0.32352941176470584,1,physical_progress
A,w02_s000,0,300000003,38,0.4411764705882353,-0.32352941176470584,1,physical_progress
A,w02_s000,0,300000004,23,0.0,0.0,1,physical_progress
A,w02_s000,0,300000006,40,-0.38235294117647056,-0.32352941176470584,1,physical_progress
A,w02_s000,0,300000007,37,-0.20588235294117646,-0.2647058823529412,1,physical_progress
A,w02_s000,0,300000008,38,0.38235294117647056,-0.32352941176470584,1,physical_progress
A,w02_s000,0,300000009,38,0.0,-0.32352941176470584,1,physical_progress
A,w02_s000,0,300000010,23,0.0,0.0,1,physical_progress
A,w02_s000,0,300000011,39,0.20588235294117652,-0.32352941176470584,1,physical_progress
A,w02_s000,0,300000012,40,-0.02941176470588236,-0.32352941176470584,1,physical_progress
A,w02_s000,0,300000013,14,0.0,0.0,1,physical_progress
A,w02_s000,0,300000014,39,0.2647058823529411,-0.32352941176470584,1,physical_progress
A,w02_s000,0,300000015,36,-0.38235294117647056,-0.32352941176470584,1,physical_progress
A,w02_s001,0,300000100,41,-0.2647058823529412,0.11764705882352941,2,physical_progress
A,w02_s001,0,300000101,22,0.0,0.0,2,physical_progress
A,w02_s001,0,300000102,22,0.0,0.0,2,physical_progress
A,w02_s001,0,300000105,40,-0.08823529411764708,0.05882352941176472,2,physical_progress
A,w02_s001,0,300000106,22,0.0,0.0,2,physical_progress
A,w02_s001,0,300000107,47,-0.4375,0.4375,1,physical_progress
A,w02_s001,0,300000108,13,0.0,0.0,2,physical_progress
A,w02_s001,0,300000109,37,-0.2647058823529412,0.23529411764705882,2,physical_progress
A,w02_s001,0,300000110,39,0.32352941176470584,0.0,2,physical_progress
A,w02_s001,0,300000111,22,0.0,0.0,2,physical_progress
A,w02_s001,0,300000112,39,-0.20588235294117646,0.0,2,physical_progress
A,w02_s001,0,300000113,41,-0.32352941176470584,0.11764705882352941,2,physical_progress
A,w02_s001,0,300000114,41,0.32352941176470584,0.11764705882352941,2,physical_progress
A,w02_s001,0,300000115,48,0.375,0.4375,1,physical_progress
A,w02_s002,0,300000200,37,0.1470588235294118,0.10784313725490195,3,physical_progress
A,w02_s002,0,300000203,35,0.4411764705882353,-0.12745098039215685,3,physical_progress
A,w02_s002,0,300000204,34,-0.32352941176470584,-0.009803921568627453,3,physical_progress
A,w02_s002,0,300000205,21,0.0,0.0,3,physical_progress
A,w02_s002,0,300000206,40,0.1470588235294118,0.12745098039215685,3,physical_progress
A,w02_s002,0,300000207,37,0.38235294117647056,0.10784313725490195,3,physical_progress
A,w02_s002,0,300000208,35,0.2647058823529411,-0.12745098039215685,3,physical_progress
A,w02_s002,0,300000209,21,0.0,0.0,3,physical_progress
A,w02_s002,0,300000210,21,0.0,0.0,3,physical_progress
A,w02_s002,0,300000212,37,0.20588235294117652,0.10784313725490195,3,physical_progress
A,w02_s002,0,300000213,12,0.0,0.0,3,physical_progress
A,w02_s002,0,300000214,36,0.2647058823529411,-0.18627450980392155,3,physical_progress
A,w02_s002,0,300000215,22,0.0,0.0,3,physical_progress
A,w02_s003,0,300000300,34,0.2647058823529411,-0.14705882352941174,6,physical_progress
A,w02_s003,0,300000305,45,-0.03125,-0.01875,5,physical_progress
A,w02_s003,0,300000306,20,0.0,0.0,6,physical_progress
A,w02_s003,0,300000308,20,0.0,0.0,6,physical_progress
A,w02_s003,0,300000309,34,-0.02941176470588236,-0.14705882352941174,6,physical_progress
A,w02_s003,0,300000311,34,0.32352941176470584,-0.14705882352941174,6,physical_progress
A,w02_s003,0,300000312,32,0.08823529411764708,0.05882352941176471,6,physical_progress
A,w02_s003,0,300000313,20,0.0,0.0,6,physical_progress
A,w02_s003,0,300000314,33,0.08823529411764708,-0.07843137254901959,6,physical_progress
A,w02_s003,0,300000315,35,0.08823529411764708,-0.0588235294117647,6,physical_progress
A,w03_s004,0,400000409,40,0.0,0.0,1,physical_progress
A,w03_s004,0,400000411,42,0.0,0.0,1,physical_progress
A,w03_s005,0,400000507,32,-0.4411764705882353,0.05462184873949579,14,physical_progress
A,w00_s000,1,100000000,23,0.0,0.0,10,physical_progress
A,w00_s000,1,100000001,23,0.0,0.0,10,physical_progress
A,w00_s000,1,100000002,22,0.0,0.0,10,physical_progress
A,w00_s000,1,100000010,23,0.0,0.0,10,physical_progress
A,w00_s000,1,100000011,47,-0.4,0.15000000000000002,4,physical_progress
A,w00_s000,1,100000015,22,0.0,0.0,10,physical_progress
A,w00_s001,1,100000102,22,0.0,0.0,3,physical_progress
A,w00_s001,1,100000103,23,0.0,0.0,3,physical_progress
A,w00_s001,1,100000104,22,0.0,0.0,3,physical_progress
A,w00_s001,1,100000105,24,0.0,0.0,3,physical_progress
A,w00_s001,1,100000106,23,0.0,0.0,3,physical_progress
A,w00_s001,1,100000108,22,0.0,0.0,3,physical_progress
A,w00_s001,1,100000109,21,0.0,0.0,3,physical_progress
A,w00_s001,1,100000110,23,0.0,0.0,3,physical_progress
A,w00_s001,1,100000111,23,0.0,0.0,3,physical_progress
A,w00_s001,1,100000112,23,0.0,0.0,3,physical_progress
A,w00_s001,1,100000113,22,0.0,0.0,3,physical_progress
A,w00_s001,1,100000114,25,0.0,0.0,3,physical_progress
A,w00_s001,1,100000115,26,0.0,0.0,3,physical_progress
A,w00_s002,1,100000201,19,0.0,0.0,8,physical_progress
A,w00_s002,1,100000202,25,0.0,0.0,8,physical_progress
A,w00_s002,1,100000205,22,0.0,0.0,8,physical_progress
A,w00_s002,1,100000206,21,0.0,0.0,8,physical_progress
A,w00_s002,1,100000210,20,0.0,0.0,8,physical_progress
A,w00_s002,1,100000211,23,0.0,0.0,8,physical_progress
A,w00_s002,1,100000212,21,0.0,0.0,8,physical_progress
A,w00_s002,1,100000213,23,0.0,0.0,8,physical_progress
A,w00_s003,1,100000300,19,0.0,0.0,3,physical_progress
A,w00_s003,1,100000302,21,0.0,0.0,3,physical_progress
A,w00_s003,1,100000303,36,-0.2647058823529412,0.16666666666666666,3,physical_progress
A,w00_s003,1,100000304,35,0.38235294117647056,-0.009803921568627453,3,physical_progress
A,w00_s003,1,100000305,20,0.0,0.0,3,physical_progress
A,w00_s003,1,100000306,20,0.0,0.0,3,physical_progress
A,w00_s003,1,100000307,20,0.0,0.0,3,physical_progress
A,w00_s003,1,100000308,19,0.0,0.0,3,physical_progress
A,w00_s003,1,100000309,18,0.0,0.0,3,physical_progress
A,w00_s003,1,100000310,19,0.0,0.0,3,physical_progress
A,w00_s003,1,100000311,22,0.0,0.0,3,physical_progress
A,w00_s003,1,100000314,45,-0.375,-0.171875,2,physical_progress
A,w00_s003,1,100000315,41,-0.4411764705882353,0.38235294117647056,3,physical_progress
A,w00_s004,1,100000400,18,0.0,0.0,8,physical_progress
A,w00_s004,1,100000402,18,0.0,0.0,8,physical_progress
A,w00_s004,1,100000403,20,0.0,0.0,8,physical_progress
A,w00_s004,1,100000405,39,-0.3666666666666667,0.14444444444444443,6,physical_progress
A,w00_s004,1,100000406,20,0.0,0.0,8,physical_progress
A,w00_s004,1,100000407,20,0.0,0.0,8,physical_progress
A,w00_s004,1,100000411,18,0.0,0.0,8,physical_progress
A,w00_s004,1,100000415,18,0.0,0.0,8,physical_progress
A,w00_s005,1,100000500,18,0.0,0.0,8,physical_progress
A,w00_s005,1,100000502,18,0.0,0.0,8,physical_progress
A,w00_s005,1,100000504,34,-0.38235294117647056,0.23529411764705882,8,physical_progress
A,w00_s005,1,100000507,30,-0.08823529411764708,0.19852941176470587,8,physical_progress
A,w00_s005,1,100000509,18,0.0,0.0,8,physical_progress
A,w00_s005,1,100000513,44,-0.3181818181818182,-0.06818181818181818,2,physical_progress
A,w00_s005,1,100000514,20,0.0,0.0,8,physical_progress
A,w00_s005,1,100000515,40,0.0,0.25,3,physical_progress
A,w01_s000,1,200000000,26,0.0,0.0,1,physical_progress
A,w01_s000,1,200000001,26,0.0,0.0,1,physical_progress
A,w01_s000,1,200000002,25,0.0,0.0,1,physical_progress
A,w01_s000,1,200000003,25,0.0,0.0,1,physical_progress
A,w01_s000,1,200000004,27,0.0,0.0,1,physical_progress
A,w01_s000,1,200000005,26,0.0,0.0,1,physical_progress
A,w01_s000,1,200000006,16,0.0,0.0,1,physical_progress
A,w01_s000,1,200000008,29,0.0,0.0,1,physical_progress
A,w01_s000,1,200000009,26,0.0,0.0,1,physical_progress
A,w01_s000,1,200000010,25,0.0,0.0,1,physical_progress
A,w01_s000,1,200000011,28,0.0,0.0,1,physical_progress
A,w01_s000,1,200000012,27,0.0,0.0,1,physical_progress
A,w01_s000,1,200000013,27,0.0,0.0,1,physical_progress
A,w01_s000,1,200000014,25,0.0,0.0,1,physical_progress
A,w01_s000,1,200000015,27,0.0,0.0,1,physical_progress
A,w02_s000,1,300000000,24,0.0,0.0,1,physical_progress
A,w02_s000,1,300000001,14,0.0,0.0,1,physical_progress
A,w02_s000,1,300000002,41,0.38235294117647056,0.4411764705882353,1,physical_progress
A,w02_s000,1,300000003,39,0.4411764705882353,-0.32352941176470584,1,physical_progress
A,w02_s000,1,300000004,24,0.0,0.0,1,physical_progress
A,w02_s000,1,300000006,41,-0.4411764705882353,0.4411764705882353,1,physical_progress
A,w02_s000,1,300000007,38,0.2647058823529411,-0.32352941176470584,1,physical_progress
A,w02_s000,1,300000008,39,0.32352941176470584,-0.32352941176470584,1,physical_progress
A,w02_s000,1,300000009,39,-0.08823529411764708,-0.32352941176470584,1,physical_progress
A,w02_s000,1,300000010,24,0.0,0.0,1,physical_progress
A,w02_s000,1,300000011,40,0.32352941176470584,-0.32352941176470584,1,physical_progress
A,w02_s000,1,300000012,41,-0.32352941176470584,0.4411764705882353,1,physical_progress
A,w02_s000,1,300000013,15,0.0,0.0,1,physical_progress
