corpus,group,relative,concordant,pairs,n_events,auc_trap_high,event_kind,signal,variant,control_kind
B,7,-2,7.0,8,3,0.875,loop,top12_margin,residual_route_mobility,all_no_event
B,0,-1,77.0,112,4,0.6875,loop,top12_margin,residual_route_mobility,all_no_event
B,10,-1,126.0,192,17,0.65625,loop,top12_margin,residual_route_mobility,all_no_event
B,16,-1,0.0,3,1,0.0,loop,top12_margin,residual_route_mobility,all_no_event
B,20,-1,32.0,37,2,0.8648648648648649,loop,top12_margin,residual_route_mobility,all_no_event
B,26,-1,68.0,113,6,0.6017699115044248,loop,top12_margin,residual_route_mobility,all_no_event
B,3,-1,124.0,180,10,0.6888888888888889,loop,top12_margin,residual_route_mobility,all_no_event
B,39,-1,79.0,130,5,0.6076923076923076,loop,top12_margin,residual_route_mobility,all_no_event
B,42,-1,73.0,150,8,0.4866666666666667,loop,top12_margin,residual_route_mobility,all_no_event
B,7,-1,7.0,7,3,1.0,loop,top12_margin,residual_route_mobility,all_no_event
B,0,0,91.0,112,4,0.8125,loop,top12_margin,residual_route_mobility,all_no_event
B,10,0,111.0,190,17,0.5842105263157895,loop,top12_margin,residual_route_mobility,all_no_event
B,16,0,2.0,3,1,0.6666666666666666,loop,top12_margin,residual_route_mobility,all_no_event
B,20,0,28.0,37,2,0.7567567567567568,loop,top12_margin,residual_route_mobility,all_no_event
B,26,0,63.0,112,6,0.5625,loop,top12_margin,residual_route_mobility,all_no_event
B,3,0,100.0,180,10,0.5555555555555556,loop,top12_margin,residual_route_mobility,all_no_event
B,39,0,59.0,124,5,0.47580645161290325,loop,top12_margin,residual_route_mobility,all_no_event
B,42,0,50.0,150,8,0.3333333333333333,loop,top12_margin,residual_route_mobility,all_no_event
B,7,0,2.0,6,3,0.3333333333333333,loop,top12_margin,residual_route_mobility,all_no_event
B,0,1,89.0,112,4,0.7946428571428571,loop,top12_margin,residual_route_mobility,all_no_event
B,10,1,102.0,187,17,0.5454545454545454,loop,top12_margin,residual_route_mobility,all_no_event
B,20,1,26.0,37,2,0.7027027027027027,loop,top12_margin,residual_route_mobility,all_no_event
B,26,1,68.0,111,6,0.6126126126126126,loop,top12_margin,residual_route_mobility,all_no_event
B,3,1,115.0,180,10,0.6388888888888888,loop,top12_margin,residual_route_mobility,all_no_event
B,39,1,59.0,124,5,0.47580645161290325,loop,top12_margin,residual_route_mobility,all_no_event
B,42,1,40.0,150,8,0.26666666666666666,loop,top12_margin,residual_route_mobility,all_no_event
B,7,1,1.0,6,3,0.16666666666666666,loop,top12_margin,residual_route_mobility,all_no_event
B,0,2,79.0,108,4,0.7314814814814815,loop,top12_margin,residual_route_mobility,all_no_event
B,10,2,104.0,178,16,0.5842696629213483,loop,top12_margin,residual_route_mobility,all_no_event
B,20,2,21.0,37,2,0.5675675675675675,loop,top12_margin,residual_route_mobility,all_no_event
B,26,2,62.0,110,6,0.5636363636363636,loop,top12_margin,residual_route_mobility,all_no_event
B,3,2,103.0,180,10,0.5722222222222222,loop,top12_margin,residual_route_mobility,all_no_event
B,39,2,67.0,119,5,0.5630252100840336,loop,top12_margin,residual_route_mobility,all_no_event
B,42,2,85.0,149,8,0.5704697986577181,loop,top12_margin,residual_route_mobility,all_no_event
B,7,2,1.0,5,3,0.2,loop,top12_margin,residual_route_mobility,all_no_event
B,0,3,77.0,102,4,0.7549019607843137,loop,top12_margin,residual_route_mobility,all_no_event
B,10,3,99.0,175,16,0.5657142857142857,loop,top12_margin,residual_route_mobility,all_no_event
B,20,3,18.0,37,2,0.4864864864864865,loop,top12_margin,residual_route_mobility,all_no_event
B,26,3,58.0,107,6,0.5420560747663551,loop,top12_margin,residual_route_mobility,all_no_event
B,3,3,62.0,126,7,0.49206349206349204,loop,top12_margin,residual_route_mobility,all_no_event
B,39,3,70.0,94,4,0.7446808510638298,loop,top12_margin,residual_route_mobility,all_no_event
B,42,3,97.0,149,8,0.6510067114093959,loop,top12_margin,residual_route_mobility,all_no_event
B,7,3,2.0,4,3,0.5,loop,top12_margin,residual_route_mobility,all_no_event
B,0,4,64.0,88,4,0.7272727272727273,loop,top12_margin,residual_route_mobility,all_no_event
B,10,4,109.0,166,16,0.6566265060240963,loop,top12_margin,residual_route_mobility,all_no_event
B,20,4,10.0,33,2,0.30303030303030304,loop,top12_margin,residual_route_mobility,all_no_event
B,26,4,42.0,70,4,0.6,loop,top12_margin,residual_route_mobility,all_no_event
B,3,4,72.0,126,7,0.5714285714285714,loop,top12_margin,residual_route_mobility,all_no_event
B,39,4,24.0,48,2,0.5,loop,top12_margin,residual_route_mobility,all_no_event
B,42,4,92.0,144,8,0.6388888888888888,loop,top12_margin,residual_route_mobility,all_no_event
B,7,4,2.0,3,3,0.6666666666666666,loop,top12_margin,residual_route_mobility,all_no_event
B,0,-8,42.0,112,4,0.375,loop,state_action_gap,residual_route_mobility,all_no_event
B,10,-8,82.0,231,17,0.354978354978355,loop,state_action_gap,residual_route_mobility,all_no_event
B,16,-8,1.0,3,1,0.3333333333333333,loop,state_action_gap,residual_route_mobility,all_no_event
B,20,-8,24.0,51,2,0.47058823529411764,loop,state_action_gap,residual_route_mobility,all_no_event
B,23,-8,1.0,8,1,0.125,loop,state_action_gap,residual_route_mobility,all_no_event
B,26,-8,47.0,139,6,0.3381294964028777,loop,state_action_gap,residual_route_mobility,all_no_event
B,3,-8,77.0,205,10,0.375609756097561,loop,state_action_gap,residual_route_mobility,all_no_event
B,39,-8,36.0,135,5,0.26666666666666666,loop,state_action_gap,residual_route_mobility,all_no_event
B,42,-8,102.0,172,8,0.5930232558139535,loop,state_action_gap,residual_route_mobility,all_no_event
B,7,-8,57.0,65,3,0.8769230769230769,loop,state_action_gap,residual_route_mobility,all_no_event
B,0,-7,35.0,112,4,0.3125,loop,state_action_gap,residual_route_mobility,all_no_event
B,10,-7,84.0,227,17,0.3700440528634361,loop,state_action_gap,residual_route_mobility,all_no_event
B,16,-7,1.5,3,1,0.5,loop,state_action_gap,residual_route_mobility,all_no_event
B,20,-7,7.0,39,2,0.1794871794871795,loop,state_action_gap,residual_route_mobility,all_no_event
B,23,-7,0.0,5,1,0.0,loop,state_action_gap,residual_route_mobility,all_no_event
B,26,-7,45.0,135,6,0.3333333333333333,loop,state_action_gap,residual_route_mobility,all_no_event
B,3,-7,85.0,201,10,0.4228855721393035,loop,state_action_gap,residual_route_mobility,all_no_event
B,39,-7,87.0,135,5,0.6444444444444445,loop,state_action_gap,residual_route_mobility,all_no_event
B,42,-7,103.0,166,8,0.6204819277108434,loop,state_action_gap,residual_route_mobility,all_no_event
B,7,-7,36.0,44,3,0.8181818181818182,loop,state_action_gap,residual_route_mobility,all_no_event
B,0,-6,42.0,112,4,0.375,loop,state_action_gap,residual_route_mobility,all_no_event
B,10,-6,94.0,221,17,0.4253393665158371,loop,state_action_gap,residual_route_mobility,all_no_event
B,16,-6,1.0,3,1,0.3333333333333333,loop,state_action_gap,residual_route_mobility,all_no_event
B,20,-6,13.0,38,2,0.34210526315789475,loop,state_action_gap,residual_route_mobility,all_no_event
B,23,-6,0.0,3,1,0.0,loop,state_action_gap,residual_route_mobility,all_no_event
B,26,-6,51.0,130,6,0.3923076923076923,loop,state_action_gap,residual_route_mobility,all_no_event
B,3,-6,84.0,194,10,0.4329896907216495,loop,state_action_gap,residual_route_mobility,all_no_event
B,39,-6,110.0,135,5,0.8148148148148148,loop,state_action_gap,residual_route_mobility,all_no_event
B,42,-6,111.0,163,8,0.6809815950920245,loop,state_action_gap,residual_route_mobility,all_no_event
B,7,-6,18.0,25,3,0.72,loop,state_action_gap,residual_route_mobility,all_no_event
B,0,-5,45.0,112,4,0.4017857142857143,loop,state_action_gap,residual_route_mobility,all_no_event
B,10,-5,72.0,211,17,0.3412322274881517,loop,state_action_gap,residual_route_mobility,all_no_event
B,16,-5,3.0,3,1,1.0,loop,state_action_gap,residual_route_mobility,all_no_event
B,20,-5,12.0,38,2,0.3157894736842105,loop,state_action_gap,residual_route_mobility,all_no_event
B,23,-5,0.0,3,1,0.0,loop,state_action_gap,residual_route_mobility,all_no_event
B,26,-5,38.0,126,6,0.30158730158730157,loop,state_action_gap,residual_route_mobility,all_no_event
B,3,-5,81.0,188,10,0.4308510638297872,loop,state_action_gap,residual_route_mobility,all_no_event
B,39,-5,119.0,135,5,0.8814814814814815,loop,state_action_gap,residual_route_mobility,all_no_event
B,42,-5,87.0,163,8,0.5337423312883436,loop,state_action_gap,residual_route_mobility,all_no_event
B,7,-5,7.0,14,3,0.5,loop,state_action_gap,residual_route_mobility,all_no_event
B,0,-4,26.0,112,4,0.23214285714285715,loop,state_action_gap,residual_route_mobility,all_no_event
B,10,-4,55.0,200,17,0.275,loop,state_action_gap,residual_route_mobility,all_no_event
B,16,-4,0.0,3,1,0.0,loop,state_action_gap,residual_route_mobility,all_no_event
B,20,-4,12.0,37,2,0.32432432432432434,loop,state_action_gap,residual_route_mobility,all_no_event
B,23,-4,0.0,3,1,0.0,loop,state_action_gap,residual_route_mobility,all_no_event
B,26,-4,43.0,122,6,0.3524590163934426,loop,state_action_gap,residual_route_mobility,all_no_event
B,3,-4,73.0,184,10,0.3967391304347826,loop,state_action_gap,residual_route_mobility,all_no_event
B,39,-4,113.0,135,5,0.837037037037037,loop,state_action_gap,residual_route_mobility,all_no_event
B,42,-4,79.0,161,8,0.4906832298136646,loop,state_action_gap,residual_route_mobility,all_no_event
B,7,-4,3.0,9,3,0.3333333333333333,loop,state_action_gap,residual_route_mobility,all_no_event
B,0,-3,12.0,112,4,0.10714285714285714,loop,state_action_gap,residual_route_mobility,all_no_event
B,10,-3,54.0,194,17,0.27835051546391754,loop,state_action_gap,residual_route_mobility,all_no_event
B,16,-3,0.0,3,1,0.0,loop,state_action_gap,residual_route_mobility,all_no_event
B,20,-3,8.0,37,2,0.21621621621621623,loop,state_action_gap,residual_route_mobility,all_no_event
B,23,-3,0.0,3,1,0.0,loop,state_action_gap,residual_route_mobility,all_no_event
B,26,-3,38.0,120,6,0.31666666666666665,loop,state_action_gap,residual_route_mobility,all_no_event
B,3,-3,63.0,181,10,0.34806629834254144,loop,state_action_gap,residual_route_mobility,all_no_event
B,39,-3,108.0,134,5,0.8059701492537313,loop,state_action_gap,residual_route_mobility,all_no_event
B,42,-3,76.0,156,8,0.48717948717948717,loop,state_action_gap,residual_route_mobility,all_no_event
B,7,-3,3.0,9,3,0.3333333333333333,loop,state_action_gap,residual_route_mobility,all_no_event
B,0,-2,20.0,112,4,0.17857142857142858,loop,state_action_gap,residual_route_mobility,all_no_event
B,10,-2,61.0,192,17,0.3177083333333333,loop,state_action_gap,residual_route_mobility,all_no_event
B,16,-2,0.0,3,1,0.0,loop,state_action_gap,residual_route_mobility,all_no_event
B,20,-2,5.0,37,2,0.13513513513513514,loop,state_action_gap,residual_route_mobility,all_no_event
B,23,-2,0.0,3,1,0.0,loop,state_action_gap,residual_route_mobility,all_no_event
B,26,-2,52.0,117,6,0.4444444444444444,loop,state_action_gap,residual_route_mobility,all_no_event
B,3,-2,88.0,180,10,0.4888888888888889,loop,state_action_gap,residual_route_mobility,all_no_event
B,39,-2,107.0,132,5,0.8106060606060606,loop,state_action_gap,residual_route_mobility,all_no_event
B,42,-2,77.0,152,8,0.506578947368421,loop,state_action_gap,residual_route_mobility,all_no_event
B,7,-2,5.0,8,3,0.625,loop,state_action_gap,residual_route_mobility,all_no_event
B,0,-1,34.0,112,4,0.30357142857142855,loop,state_action_gap,residual_route_mobility,all_no_event
B,10,-1,64.0,192,17,0.3333333333333333,loop,state_action_gap,residual_route_mobility,all_no_event
B,16,-1,1.0,3,1,0.3333333333333333,loop,state_action_gap,residual_route_mobility,all_no_event
B,20,-1,1.0,37,2,0.02702702702702703,loop,state_action_gap,residual_route_mobility,all_no_event
B,26,-1,50.0,113,6,0.4424778761061947,loop,state_action_gap,residual_route_mobility,all_no_event
B,3,-1,107.0,180,10,0.5944444444444444,loop,state_action_gap,residual_route_mobility,all_no_event
B,39,-1,109.0,130,5,0.8384615384615385,loop,state_action_gap,residual_route_mobility,all_no_event
B,42,-1,54.0,150,8,0.36,loop,state_action_gap,residual_route_mobility,all_no_event
B,7,-1,3.0,7,3,0.42857142857142855,loop,state_action_gap,residual_route_mobility,all_no_event
B,0,0,45.0,112,4,0.4017857142857143,loop,state_action_gap,residual_route_mobility,all_no_event
B,10,0,79.0,190,17,0.41578947368421054,loop,state_action_gap,residual_route_mobility,all_no_event
B,16,0,1.0,3,1,0.3333333333333333,loop,state_action_gap,residual_route_mobility,all_no_event
B,20,0,2.0,37,2,0.05405405405405406,loop,state_action_gap,residual_route_mobility,all_no_event
B,26,0,40.0,112,6,0.35714285714285715,loop,state_action_gap,residual_route_mobility,all_no_event
B,3,0,120.0,180,10,0.6666666666666666,loop,state_action_gap,residual_route_mobility,all_no_event
B,39,0,101.0,124,5,0.8145161290322581,loop,state_action_gap,residual_route_mobility,all_no_event
B,42,0,23.0,150,8,0.15333333333333332,loop,state_action_gap,residual_route_mobility,all_no_event
B,7,0,5.0,6,3,0.8333333333333334,loop,state_action_gap,residual_route_mobility,all_no_event
B,0,1,56.0,112,4,0.5,loop,state_action_gap,residual_route_mobility,all_no_event
B,10,1,88.0,187,17,0.47058823529411764,loop,state_action_gap,residual_route_mobility,all_no_event
B,20,1,2.0,37,2,0.05405405405405406,loop,state_action_gap,residual_route_mobility,all_no_event
B,26,1,25.0,111,6,0.22522522522522523,loop,state_action_gap,residual_route_mobility,all_no_event
B,3,1,119.0,180,10,0.6611111111111111,loop,state_action_gap,residual_route_mobility,all_no_event
B,39,1,115.0,124,5,0.9274193548387096,loop,state_action_gap,residual_route_mobility,all_no_event
B,42,1,28.0,150,8,0.18666666666666668,loop,state_action_gap,residual_route_mobility,all_no_event
B,7,1,5.0,6,3,0.8333333333333334,loop,state_action_gap,residual_route_mobility,all_no_event
B,0,2,48.0,108,4,0.4444444444444444,loop,state_action_gap,residual_route_mobility,all_no_event
B,10,2,95.0,178,16,0.5337078651685393,loop,state_action_gap,residual_route_mobility,all_no_event
B,20,2,2.0,37,2,0.05405405405405406,loop,state_action_gap,residual_route_mobility,all_no_event
B,26,2,19.0,110,6,0.17272727272727273,loop,state_action_gap,residual_route_mobility,all_no_event
B,3,2,117.0,180,10,0.65,loop,state_action_gap,residual_route_mobility,all_no_event
B,39,2,112.0,119,5,0.9411764705882353,loop,state_action_gap,residual_route_mobility,all_no_event
B,42,2,37.0,149,8,0.2483221476510067,loop,state_action_gap,residual_route_mobility,all_no_event
B,7,2,4.0,5,3,0.8,loop,state_action_gap,residual_route_mobility,all_no_event
B,0,3,34.0,102,4,0.3333333333333333,loop,state_action_gap,residual_route_mobility,all_no_event
B,10,3,93.0,175,16,0.5314285714285715,loop,state_action_gap,residual_route_mobility,all_no_event
B,20,3,0.0,37,2,0.0,loop,state_action_gap,residual_route_mobility,all_no_event
B,26,3,20.0,107,6,0.18691588785046728,loop,state_action_gap,residual_route_mobility,all_no_event
B,3,3,88.0,126,7,0.6984126984126984,loop,state_action_gap,residual_route_mobility,all_no_event
B,39,3,85.0,94,4,0.9042553191489362,loop,state_action_gap,residual_route_mobility,all_no_event
B,42,3,63.0,149,8,0.4228187919463087,loop,state_action_gap,residual_route_mobility,all_no_event
B,7,3,3.0,4,3,0.75,loop,state_action_gap,residual_route_mobility,all_no_event
B,0,4,24.0,88,4,0.2727272727272727,loop,state_action_gap,residual_route_mobility,all_no_event
B,10,4,103.0,166,16,0.6204819277108434,loop,state_action_gap,residual_route_mobility,all_no_event
B,20,4,5.0,33,2,0.15151515151515152,loop,state_action_gap,residual_route_mobility,all_no_event
B,26,4,25.0,70,4,0.35714285714285715,loop,state_action_gap,residual_route_mobility,all_no_event
B,3,4,92.0,126,7,0.7301587301587301,loop,state_action_gap,residual_route_mobility,all_no_event
B,39,4,37.0,48,2,0.7708333333333334,loop,state_action_gap,residual_route_mobility,all_no_event
B,42,4,78.0,144,8,0.5416666666666666,loop,state_action_gap,residual_route_mobility,all_no_event
B,7,4,3.0,3,3,1.0,loop,state_action_gap,residual_route_mobility,all_no_event
B,0,-8,48.0,112,4,0.42857142857142855,loop,macro_stickiness,residual_route_mobility,all_no_event
B,10,-8,118.0,231,17,0.5108225108225108,loop,macro_stickiness,residual_route_mobility,all_no_event
B,16,-8,1.0,3,1,0.3333333333333333,loop,macro_stickiness,residual_route_mobility,all_no_event
B,20,-8,51.0,51,2,1.0,loop,macro_stickiness,residual_route_mobility,all_no_event
B,23,-8,7.0,8,1,0.875,loop,macro_stickiness,residual_route_mobility,all_no_event
B,26,-8,88.0,139,6,0.6330935251798561,loop,macro_stickiness,residual_route_mobility,all_no_event
B,3,-8,148.0,205,10,0.7219512195121951,loop,macro_stickiness,residual_route_mobility,all_no_event
B,39,-8,46.0,135,5,0.34074074074074073,loop,macro_stickiness,residual_route_mobility,all_no_event
B,42,-8,94.0,172,8,0.5465116279069767,loop,macro_stickiness,residual_route_mobility,all_no_event
B,7,-8,41.0,65,3,0.6307692307692307,loop,macro_stickiness,residual_route_mobility,all_no_event
B,0,-7,56.0,112,4,0.5,loop,macro_stickiness,residual_route_mobility,all_no_event
B,10,-7,119.0,227,17,0.5242290748898678,loop,macro_stickiness,residual_route_mobility,all_no_event
B,16,-7,1.0,3,1,0.3333333333333333,loop,macro_stickiness,residual_route_mobility,all_no_event
B,20,-7,38.0,39,2,0.9743589743589743,loop,macro_stickiness,residual_route_mobility,all_no_event
B,23,-7,5.0,5,1,1.0,loop,macro_stickiness,residual_route_mobility,all_no_event
B,26,-7,90.0,135,6,0.6666666666666666,loop,macro_stickiness,residual_route_mobility,all_no_event
B,3,-7,125.0,201,10,0.6218905472636815,loop,macro_stickiness,residual_route_mobility,all_no_event
B,39,-7,71.0,135,5,0.5259259259259259,loop,macro_stickiness,residual_route_mobility,all_no_event
B,42,-7,62.0,166,8,0.37349397590361444,loop,macro_stickiness,residual_route_mobility,all_no_event
B,7,-7,26.0,44,3,0.5909090909090909,loop,macro_stickiness,residual_route_mobility,all_no_event
B,0,-6,45.0,112,4,0.4017857142857143,loop,macro_stickiness,residual_route_mobility,all_no_event
B,10,-6,100.0,221,17,0.45248868778280543,loop,macro_stickiness,residual_route_mobility,all_no_event
B,16,-6,1.0,3,1,0.3333333333333333,loop,macro_stickiness,residual_route_mobility,all_no_event
B,20,-6,33.0,38,2,0.868421052631579,loop,macro_stickiness,residual_route_mobility,all_no_event
B,23,-6,2.0,3,1,0.6666666666666666,loop,macro_stickiness,residual_route_mobility,all_no_event
B,26,-6,79.0,130,6,0.6076923076923076,loop,macro_stickiness,residual_route_mobility,all_no_event
B,3,-6,137.0,194,10,0.7061855670103093,loop,macro_stickiness,residual_route_mobility,all_no_event
B,39,-6,54.0,135,5,0.4,loop,macro_stickiness,residual_route_mobility,all_no_event
B,42,-6,49.0,163,8,0.3006134969325153,loop,macro_stickiness,residual_route_mobility,all_no_event
B,7,-6,13.0,25,3,0.52,loop,macro_stickiness,residual_route_mobility,all_no_event
B,0,-5,56.0,112,4,0.5,loop,macro_stickiness,residual_route_mobility,all_no_event
B,10,-5,85.0,211,17,0.4028436018957346,loop,macro_stickiness,residual_route_mobility,all_no_event
B,16,-5,1.0,3,1,0.3333333333333333,loop,macro_stickiness,residual_route_mobility,all_no_event
B,20,-5,31.0,38,2,0.8157894736842105,loop,macro_stickiness,residual_route_mobility,all_no_event
B,23,-5,0.0,3,1,0.0,loop,macro_stickiness,residual_route_mobility,all_no_event
B,26,-5,80.0,126,6,0.6349206349206349,loop,macro_stickiness,residual_route_mobility,all_no_event
B,3,-5,133.0,188,10,0.7074468085106383,loop,macro_stickiness,residual_route_mobility,all_no_event
B,39,-5,56.0,135,5,0.4148148148148148,loop,macro_stickiness,residual_route_mobility,all_no_event
B,42,-5,39.0,163,8,0.2392638036809816,loop,macro_stickiness,residual_route_mobility,all_no_event
B,7,-5,9.0,14,3,0.6428571428571429,loop,macro_stickiness,residual_route_mobility,all_no_event
B,0,-4,28.0,112,4,0.25,loop,macro_stickiness,residual_route_mobility,all_no_event
B,10,-4,74.0,200,17,0.37,loop,macro_stickiness,residual_route_mobility,all_no_event
B,16,-4,0.0,3,1,0.0,loop,macro_stickiness,residual_route_mobility,all_no_event
B,20,-4,30.0,37,2,0.8108108108108109,loop,macro_stickiness,residual_route_mobility,all_no_event
B,23,-4,0.0,3,1,0.0,loop,macro_stickiness,residual_route_mobility,all_no_event
B,26,-4,71.0,122,6,0.5819672131147541,loop,macro_stickiness,residual_route_mobility,all_no_event
B,3,-4,109.0,184,10,0.592391304347826,loop,macro_stickiness,residual_route_mobility,all_no_event
B,39,-4,75.0,135,5,0.5555555555555556,loop,macro_stickiness,residual_route_mobility,all_no_event
B,42,-4,30.0,161,8,0.18633540372670807,loop,macro_stickiness,residual_route_mobility,all_no_event
B,7,-4,6.0,9,3,0.6666666666666666,loop,macro_stickiness,residual_route_mobility,all_no_event
B,0,-3,6.0,112,4,0.05357142857142857,loop,macro_stickiness,residual_route_mobility,all_no_event
B,10,-3,62.0,194,17,0.31958762886597936,loop,macro_stickiness,residual_route_mobility,all_no_event
B,16,-3,0.0,3,1,0.0,loop,macro_stickiness,residual_route_mobility,all_no_event
B,20,-3,36.0,37,2,0.972972972972973,loop,macro_stickiness,residual_route_mobility,all_no_event
B,23,-3,0.0,3,1,0.0,loop,macro_stickiness,residual_route_mobility,all_no_event
B,26,-3,51.0,120,6,0.425,loop,macro_stickiness,residual_route_mobility,all_no_event
B,3,-3,98.0,181,10,0.5414364640883977,loop,macro_stickiness,residual_route_mobility,all_no_event
B,39,-3,80.0,134,5,0.5970149253731343,loop,macro_stickiness,residual_route_mobility,all_no_event
B,42,-3,34.0,156,8,0.21794871794871795,loop,macro_stickiness,residual_route_mobility,all_no_event
B,7,-3,7.0,9,3,0.7777777777777778,loop,macro_stickiness,residual_route_mobility,all_no_event
B,0,-2,2.0,112,4,0.017857142857142856,loop,macro_stickiness,residual_route_mobility,all_no_event
B,10,-2,78.0,192,17,0.40625,loop,macro_stickiness,residual_route_mobility,all_no_event
B,16,-2,0.0,3,1,0.0,loop,macro_stickiness,residual_route_mobility,all_no_event
B,20,-2,33.0,37,2,0.8918918918918919,loop,macro_stickiness,residual_route_mobility,all_no_event
B,23,-2,0.0,3,1,0.0,loop,macro_stickiness,residual_route_mobility,all_no_event
B,26,-2,46.0,117,6,0.39316239316239315,loop,macro_stickiness,residual_route_mobility,all_no_event
B,3,-2,83.0,180,10,0.46111111111111114,loop,macro_stickiness,residual_route_mobility,all_no_event
B,39,-2,83.0,132,5,0.6287878787878788,loop,macro_stickiness,residual_route_mobility,all_no_event
B,42,-2,49.0,152,8,0.3223684210526316,loop,macro_stickiness,residual_route_mobility,all_no_event
B,7,-2,3.0,8,3,0.375,loop,macro_stickiness,residual_route_mobility,all_no_event
B,0,-1,40.0,112,4,0.35714285714285715,loop,macro_stickiness,residual_route_mobility,all_no_event
B,10,-1,85.0,192,17,0.4427083333333333,loop,macro_stickiness,residual_route_mobility,all_no_event
B,16,-1,1.0,3,1,0.3333333333333333,loop,macro_stickiness,residual_route_mobility,all_no_event
B,20,-1,21.0,37,2,0.5675675675675675,loop,macro_stickiness,residual_route_mobility,all_no_event
B,26,-1,40.0,113,6,0.35398230088495575,loop,macro_stickiness,residual_route_mobility,all_no_event
B,3,-1,82.0,180,10,0.45555555555555555,loop,macro_stickiness,residual_route_mobility,all_no_event
B,39,-1,84.0,130,5,0.6461538461538462,loop,macro_stickiness,residual_route_mobility,all_no_event
B,42,-1,53.0,150,8,0.35333333333333333,loop,macro_stickiness,residual_route_mobility,all_no_event
B,7,-1,4.0,7,3,0.5714285714285714,loop,macro_stickiness,residual_route_mobility,all_no_event
B,0,0,66.0,112,4,0.5892857142857143,loop,macro_stickiness,residual_route_mobility,all_no_event
B,10,0,79.0,190,17,0.41578947368421054,loop,macro_stickiness,residual_route_mobility,all_no_event
B,16,0,1.0,3,1,0.3333333333333333,loop,macro_stickiness,residual_route_mobility,all_no_event
B,20,0,9.0,37,2,0.24324324324324326,loop,macro_stickiness,residual_route_mobility,all_no_event
B,26,0,54.0,112,6,0.48214285714285715,loop,macro_stickiness,residual_route_mobility,all_no_event
B,3,0,97.0,180,10,0.5388888888888889,loop,macro_stickiness,residual_route_mobility,all_no_event
B,39,0,93.0,124,5,0.75,loop,macro_stickiness,residual_route_mobility,all_no_event
B,42,0,74.0,150,8,0.49333333333333335,loop,macro_stickiness,residual_route_mobility,all_no_event
B,7,0,5.0,6,3,0.8333333333333334,loop,macro_stickiness,residual_route_mobility,all_no_event
B,0,1,83.0,112,4,0.7410714285714286,loop,macro_stickiness,residual_route_mobility,all_no_event
B,10,1,113.0,187,17,0.6042780748663101,loop,macro_stickiness,residual_route_mobility,all_no_event
B,20,1,0.5,37,2,0.013513513513513514,loop,macro_stickiness,residual_route_mobility,all_no_event
B,26,1,68.0,111,6,0.6126126126126126,loop,macro_stickiness,residual_route_mobility,all_no_event
B,3,1,107.0,180,10,0.5944444444444444,loop,macro_stickiness,residual_route_mobility,all_no_event
B,39,1,76.0,124,5,0.6129032258064516,loop,macro_stickiness,residual_route_mobility,all_no_event
B,42,1,91.0,150,8,0.6066666666666667,loop,macro_stickiness,residual_route_mobility,all_no_event
B,7,1,5.0,6,3,0.8333333333333334,loop,macro_stickiness,residual_route_mobility,all_no_event
B,0,2,79.0,108,4,0.7314814814814815,loop,macro_stickiness,residual_route_mobility,all_no_event
B,10,2,106.0,178,16,0.5955056179775281,loop,macro_stickiness,residual_route_mobility,all_no_event
B,20,2,1.0,37,2,0.02702702702702703,loop,macro_stickiness,residual_route_mobility,all_no_event
B,26,2,69.0,110,6,0.6272727272727273,loop,macro_stickiness,residual_route_mobility,all_no_event
B,3,2,93.0,180,10,0.5166666666666667,loop,macro_stickiness,residual_route_mobility,all_no_event
B,39,2,78.0,119,5,0.6554621848739496,loop,macro_stickiness,residual_route_mobility,all_no_event
B,42,2,81.0,149,8,0.5436241610738255,loop,macro_stickiness,residual_route_mobility,all_no_event
B,7,2,5.0,5,3,1.0,loop,macro_stickiness,residual_route_mobility,all_no_event
B,0,3,60.0,102,4,0.5882352941176471,loop,macro_stickiness,residual_route_mobility,all_no_event
B,10,3,110.0,175,16,0.6285714285714286,loop,macro_stickiness,residual_route_mobility,all_no_event
B,20,3,21.0,37,2,0.5675675675675675,loop,macro_stickiness,residual_route_mobility,all_no_event
B,26,3,55.0,107,6,0.514018691588785,loop,macro_stickiness,residual_route_mobility,all_no_event
B,3,3,58.0,126,7,0.4603174603174603,loop,macro_stickiness,residual_route_mobility,all_no_event
B,39,3,48.0,94,4,0.5106382978723404,loop,macro_stickiness,residual_route_mobility,all_no_event
B,42,3,72.0,149,8,0.48322147651006714,loop,macro_stickiness,residual_route_mobility,all_no_event
B,7,3,4.0,4,3,1.0,loop,macro_stickiness,residual_route_mobility,all_no_event
B,0,4,47.0,88,4,0.5340909090909091,loop,macro_stickiness,residual_route_mobility,all_no_event
B,10,4,108.0,166,16,0.6506024096385542,loop,macro_stickiness,residual_route_mobility,all_no_event
B,20,4,24.0,33,2,0.7272727272727273,loop,macro_stickiness,residual_route_mobility,all_no_event
B,26,4,34.0,70,4,0.4857142857142857,loop,macro_stickiness,residual_route_mobility,all_no_event
B,3,4,51.0,126,7,0.40476190476190477,loop,macro_stickiness,residual_route_mobility,all_no_event
B,39,4,32.0,48,2,0.6666666666666666,loop,macro_stickiness,residual_route_mobility,all_no_event
B,42,4,48.0,144,8,0.3333333333333333,loop,macro_stickiness,residual_route_mobility,all_no_event
B,7,4,2.0,3,3,0.6666666666666666,loop,macro_stickiness,residual_route_mobility,all_no_event
B,0,-8,70.0,112,4,0.625,loop,route_mobility,comparator,all_no_event
