cohort,task,layer,metric,queries,median,q25,q75,cohort_group
external_8b,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,L3,conditional_query_d1,10002,0.04610810428857803,0.02047446370124817,0.09169335663318634,external_8b
external_8b,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,L4,conditional_query_d1,10002,0.03723761811852455,0.017170734703540802,0.0760519951581955,external_8b
external_8b,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,L5,conditional_query_d1,10002,0.05805516242980957,0.026857253164052963,0.11471585184335709,external_8b
external_8b,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,L12,conditional_query_d1,10002,0.006712180562317371,0.00408330000936985,0.010513151064515114,external_8b
external_8b,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,L13,conditional_query_d1,10002,0.007222041487693787,0.004497087560594082,0.01103135198354721,external_8b
external_8b,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,L14,conditional_query_d1,10002,0.005722784902900457,0.0036747311241924763,0.0092207882553339,external_8b
external_8b,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,L15,conditional_query_d1,10002,0.005664220545440912,0.0036534040700644255,0.008701412938535213,external_8b
external_8b,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,L2,partial_query_d1,10002,0.004972004797309637,0.0030463668517768383,0.007690225727856159,external_8b
external_8b,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,L3,partial_query_d1,10002,0.007432436570525169,0.004089203663170338,0.011973170563578606,external_8b
external_8b,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,L4,partial_query_d1,10002,0.00813261792063713,0.004655701108276844,0.01285582035779953,external_8b
external_8b,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,L5,partial_query_d1,10002,0.010813981294631958,0.0044325958006083965,0.021211879327893257,external_8b
external_8b,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,L12,partial_query_d1,10002,0.043674979358911514,0.02828819677233696,0.0678829550743103,external_8b
external_8b,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,L13,partial_query_d1,10002,0.05260084569454193,0.030651692301034927,0.08473466336727142,external_8b
external_8b,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,L14,partial_query_d1,10002,0.05521651729941368,0.034103862941265106,0.0866377204656601,external_8b
external_8b,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,L15,partial_query_d1,10002,0.07116871327161789,0.04852250590920448,0.10822013020515442,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L2,flow_path,17667,0.0797092542052269,0.0769604817032814,0.08281373232603073,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L3,flow_path,17667,0.08285035192966461,0.07820598036050797,0.08813631534576416,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L4,flow_path,17667,0.08251599222421646,0.07936342060565948,0.08680791407823563,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L5,flow_path,17667,0.0900450348854065,0.08593165129423141,0.09582704305648804,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L12,flow_path,17667,0.05636510252952576,0.0521031990647316,0.06312842667102814,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L13,flow_path,17667,0.05640791356563568,0.052813708782196045,0.0632064938545227,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L14,flow_path,17667,0.05508948862552643,0.0510934554040432,0.06022655591368675,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L15,flow_path,17667,0.06296274811029434,0.05783146247267723,0.06896091997623444,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L2,flow_settling_log_ratio,17667,0.5137107372283936,0.43964964151382446,0.5726398229598999,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L3,flow_settling_log_ratio,17667,0.5522091388702393,0.45617973804473877,0.6532495021820068,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L4,flow_settling_log_ratio,17667,0.5457960367202759,0.48397108912467957,0.6027363538742065,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L5,flow_settling_log_ratio,17667,0.5949745178222656,0.5183062553405762,0.6795645952224731,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L12,flow_settling_log_ratio,17667,0.8157712817192078,0.7660037279129028,0.8699479103088379,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L13,flow_settling_log_ratio,17667,0.9016153216362,0.8525537252426147,0.9585270285606384,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L14,flow_settling_log_ratio,17667,0.8691763281822205,0.7928133010864258,0.9568872451782227,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L15,flow_settling_log_ratio,17667,0.8908230066299438,0.8267594575881958,0.9693484306335449,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L2,flow_endpoint,17667,0.036340925842523575,0.034437067806720734,0.03840654343366623,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L3,flow_endpoint,17667,0.040206898003816605,0.036421991884708405,0.04598361626267433,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L4,flow_endpoint,17667,0.03699203208088875,0.034999482333660126,0.039837367832660675,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L5,flow_endpoint,17667,0.04077642783522606,0.037846896797418594,0.045026637613773346,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L12,flow_endpoint,17667,0.03224598243832588,0.02923295833170414,0.036308638751506805,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L13,flow_endpoint,17667,0.033190399408340454,0.03030620887875557,0.03745686262845993,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L14,flow_endpoint,17667,0.0326097309589386,0.029162712395191193,0.03659746050834656,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L15,flow_endpoint,17667,0.03844454884529114,0.03391993045806885,0.044920116662979126,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L2,action_consensus,17667,0.9985166788101196,0.9982715845108032,0.9987913370132446,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L3,action_consensus,17667,0.9984102249145508,0.998096227645874,0.9986318349838257,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L4,action_consensus,17667,0.9981557726860046,0.9978767037391663,0.998437762260437,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L5,action_consensus,17667,0.9978713393211365,0.9974581003189087,0.9981862902641296,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L12,action_consensus,17667,0.9986889362335205,0.9983229637145996,0.9989639520645142,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L13,action_consensus,17667,0.9984836578369141,0.9980216026306152,0.9987461566925049,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L14,action_consensus,17667,0.9986401200294495,0.9982482194900513,0.9989190101623535,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L15,action_consensus,17667,0.9983566403388977,0.9979486465454102,0.9986761808395386,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L2,state_action_alignment,17667,0.930869996547699,0.9062005281448364,0.9465346336364746,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L3,state_action_alignment,17667,0.951490044593811,0.9351178407669067,0.9615659713745117,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L4,state_action_alignment,17667,0.886385440826416,0.8299764394760132,0.9282364845275879,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L5,state_action_alignment,17667,0.9380136728286743,0.7557696104049683,0.9588773250579834,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L12,state_action_alignment,17667,0.9857980012893677,0.982810914516449,0.9881992936134338,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L13,state_action_alignment,17667,0.9876367449760437,0.9845081567764282,0.9901450872421265,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L14,state_action_alignment,17667,0.9885789752006531,0.9855467081069946,0.9906408786773682,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L15,state_action_alignment,17667,0.9904104471206665,0.988863468170166,0.9916150569915771,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L2,conditional_energy,17667,0.1334771364927292,0.10406751930713654,0.17878372967243195,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L3,conditional_energy,17667,0.09465848654508591,0.07538798451423645,0.12554819881916046,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L4,conditional_energy,17667,0.21430908143520355,0.1383601576089859,0.3111128509044647,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L5,conditional_energy,17667,0.12011722475290298,0.08055011928081512,0.4286677837371826,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L12,conditional_energy,17667,0.02819966711103916,0.023460933938622475,0.03408072516322136,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L13,conditional_energy,17667,0.024572152644395828,0.019611770287156105,0.030741414055228233,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L14,conditional_energy,17667,0.02271128259599209,0.018630389124155045,0.028693759813904762,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L15,conditional_energy,17667,0.019086426123976707,0.01669875532388687,0.022147681564092636,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L2,conditional_effective_rank,17667,0.10702838003635406,0.10493278503417969,0.10929838567972183,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L3,conditional_effective_rank,17667,0.11012163013219833,0.10761124640703201,0.11314977705478668,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L4,conditional_effective_rank,17667,0.10552370548248291,0.10392409563064575,0.10827899724245071,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L5,conditional_effective_rank,17667,0.1098332554101944,0.10430451482534409,0.11696777492761612,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L12,conditional_effective_rank,17667,0.12436708062887192,0.11777552962303162,0.13483068346977234,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L13,conditional_effective_rank,17667,0.13043548166751862,0.12372612208127975,0.14275693893432617,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L14,conditional_effective_rank,17667,0.12963025271892548,0.12351998686790466,0.13750356435775757,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L15,conditional_effective_rank,17667,0.1414148211479187,0.133554607629776,0.15410324931144714,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L2,partial_edge_std,17667,0.008621670305728912,0.005620763637125492,0.01194356381893158,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L3,partial_edge_std,17667,0.011890950612723827,0.00843510776758194,0.016353409737348557,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L4,partial_edge_std,17667,0.0063262521289289,0.004372020717710257,0.009926857426762581,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L5,partial_edge_std,17667,0.011318836361169815,0.004389324225485325,0.02015773579478264,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L12,partial_edge_std,17667,0.03190923109650612,0.021726056933403015,0.04891864210367203,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L13,partial_edge_std,17667,0.04677461460232735,0.03505593538284302,0.06547905504703522,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L14,partial_edge_std,17667,0.043667878955602646,0.03340014070272446,0.056430384516716,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L15,partial_edge_std,17667,0.05931633710861206,0.04603257775306702,0.07867340743541718,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L2,expert_load_effective_rank,17667,0.9980964064598083,0.9976672530174255,0.9984176754951477,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L3,expert_load_effective_rank,17667,0.9970009326934814,0.9955834746360779,0.9979864954948425,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L4,expert_load_effective_rank,17667,0.9971530437469482,0.9966477751731873,0.9975706338882446,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L5,expert_load_effective_rank,17667,0.9962173104286194,0.99527907371521,0.9971597194671631,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L12,expert_load_effective_rank,17667,0.9967546463012695,0.9958910942077637,0.9974273443222046,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L13,expert_load_effective_rank,17667,0.9957973957061768,0.9947555065155029,0.99666827917099,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L14,expert_load_effective_rank,17667,0.9962117671966553,0.9950394034385681,0.9970889687538147,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L15,expert_load_effective_rank,17667,0.9937352538108826,0.9916184544563293,0.9951640963554382,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L2,conditional_query_d1,17267,0.022954264655709267,0.009189600124955177,0.043046750128269196,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L3,conditional_query_d1,17267,0.015005826950073242,0.006914400029927492,0.030662620440125465,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L4,conditional_query_d1,17267,0.043872762471437454,0.01694151945412159,0.08737844228744507,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L5,conditional_query_d1,17267,0.022277677431702614,0.00838490016758442,0.06025942414999008,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L12,conditional_query_d1,17267,0.0047896928153932095,0.00241892714984715,0.008724398910999298,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L13,conditional_query_d1,17267,0.004520206246525049,0.002306815469637513,0.00865078717470169,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L14,conditional_query_d1,17267,0.004027168266475201,0.002164197154343128,0.007387734949588776,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L15,conditional_query_d1,17267,0.0034045276697725058,0.0020024380646646023,0.00555663276463747,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L2,partial_query_d1,17267,0.005200033076107502,0.0033083297312259674,0.008817756548523903,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L3,partial_query_d1,17267,0.007445482537150383,0.005106784403324127,0.012443781830370426,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L4,partial_query_d1,17267,0.003813785733655095,0.002228710101917386,0.008574098348617554,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L5,partial_query_d1,17267,0.008060147054493427,0.0032257267739623785,0.017809679731726646,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L12,partial_query_d1,17267,0.021053992211818695,0.011872060596942902,0.041637420654296875,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L13,partial_query_d1,17267,0.02930459938943386,0.015568551607429981,0.05626454949378967,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L14,partial_query_d1,17267,0.027756646275520325,0.016751538962125778,0.05118203163146973,external_8b
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L15,partial_query_d1,17267,0.04128449410200119,0.02674984559416771,0.06579835712909698,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L2,flow_path,10909,0.0828341543674469,0.0792662650346756,0.0872555673122406,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L3,flow_path,10909,0.08773888647556305,0.08223613351583481,0.0943242609500885,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L4,flow_path,10909,0.08791214972734451,0.08367471396923065,0.09458691626787186,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L5,flow_path,10909,0.09661223739385605,0.09061472862958908,0.10709865391254425,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L12,flow_path,10909,0.06651366502046585,0.05975306034088135,0.07547161728143692,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L13,flow_path,10909,0.06646193563938141,0.059737399220466614,0.07622080296278,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L14,flow_path,10909,0.06352599710226059,0.0581175796687603,0.07091836631298065,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L15,flow_path,10909,0.0703883022069931,0.06378816068172455,0.0832814872264862,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L2,flow_settling_log_ratio,10909,0.4791732430458069,0.4039824903011322,0.5399719476699829,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L3,flow_settling_log_ratio,10909,0.5385837554931641,0.43232959508895874,0.6633878350257874,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L4,flow_settling_log_ratio,10909,0.5448496341705322,0.4735912084579468,0.6241462230682373,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L5,flow_settling_log_ratio,10909,0.6159049868583679,0.5349242687225342,0.7225419282913208,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L12,flow_settling_log_ratio,10909,0.841428816318512,0.7815890908241272,0.9007462859153748,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L13,flow_settling_log_ratio,10909,0.9190222024917603,0.8552343249320984,0.982698917388916,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L14,flow_settling_log_ratio,10909,0.8981257677078247,0.8343013525009155,0.9615751504898071,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L15,flow_settling_log_ratio,10909,0.9142538905143738,0.839576244354248,0.9958831071853638,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L2,flow_endpoint,10909,0.039000049233436584,0.03683032840490341,0.04153140261769295,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L3,flow_endpoint,10909,0.04331974312663078,0.03868018463253975,0.048590514808893204,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L4,flow_endpoint,10909,0.03935692086815834,0.03672129288315773,0.04396021366119385,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L5,flow_endpoint,10909,0.04475975036621094,0.04059417173266411,0.05292695388197899,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L12,flow_endpoint,10909,0.038997091352939606,0.034404125064611435,0.043723490089178085,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L13,flow_endpoint,10909,0.03935496136546135,0.035369519144296646,0.04462475702166557,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L14,flow_endpoint,10909,0.038753338158130646,0.03486756607890129,0.04290364310145378,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L15,flow_endpoint,10909,0.04430491849780083,0.039501652121543884,0.05236540362238884,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L2,action_consensus,10909,0.9982367753982544,0.9978398680686951,0.9984802603721619,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L3,action_consensus,10909,0.9981461763381958,0.9973536133766174,0.998448371887207,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L4,action_consensus,10909,0.9977264404296875,0.997105598449707,0.9981029033660889,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L5,action_consensus,10909,0.9972822666168213,0.9956124424934387,0.9977685213088989,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L12,action_consensus,10909,0.9977074861526489,0.9969184398651123,0.9982473254203796,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L13,action_consensus,10909,0.9974767565727234,0.9966474175453186,0.9980491995811462,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L14,action_consensus,10909,0.9974492788314819,0.9966761469841003,0.9980462193489075,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L15,action_consensus,10909,0.9971301555633545,0.9963902235031128,0.9977468252182007,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L2,state_action_alignment,10909,0.9365118145942688,0.8986690640449524,0.9556630253791809,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L3,state_action_alignment,10909,0.9523297548294067,0.9245356917381287,0.965366542339325,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L4,state_action_alignment,10909,0.944096028804779,0.8884555101394653,0.9629730582237244,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L5,state_action_alignment,10909,0.9299821257591248,0.8810383677482605,0.9540302157402039,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L12,state_action_alignment,10909,0.985329270362854,0.9821266531944275,0.9877292513847351,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L13,state_action_alignment,10909,0.985726535320282,0.9825288653373718,0.9883795976638794,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L14,state_action_alignment,10909,0.9876564145088196,0.9851325154304504,0.9900522232055664,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L15,state_action_alignment,10909,0.9873404502868652,0.9845851063728333,0.9895063638687134,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L2,conditional_energy,10909,0.12293960899114609,0.08670707792043686,0.192365363240242,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L3,conditional_energy,10909,0.09306319802999496,0.06806420534849167,0.14523190259933472,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L4,conditional_energy,10909,0.10867436975240707,0.07267307490110397,0.21064315736293793,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L5,conditional_energy,10909,0.13510803878307343,0.08982094377279282,0.22375181317329407,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L12,conditional_energy,10909,0.029125094413757324,0.02439013682305813,0.03542163968086243,external_8b
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L13,conditional_energy,10909,0.028341853991150856,0.02310245670378208,0.0346357524394989,external_8b
