corpus,event,horizon,feature_block,metric,value,n_pos,n_neg
A,whichpot,4,tier1->routing,delta_auc_grouped_boot95,7.754102984092182e-05,3192,
A,whichpot,4,tier1->tier1+routing,delta_auc_grouped_boot95,0.0011898773959663,3192,
A,whichpot,4,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0009991127384815,3192,
A,whichpot,4,phase->tier1,delta_auc_grouped_boot95,0.0208369216073912,3192,
B,disp1,1,phase->routing,delta_auc_grouped_boot95,0.024941442586268,2537,
B,disp1,1,tier1->routing,delta_auc_grouped_boot95,-0.0009741895400134,2537,
B,disp1,1,tier1->tier1+routing,delta_auc_grouped_boot95,-0.0001401136276322,2537,
B,disp1,1,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0002819656377411,2537,
B,disp1,1,phase->tier1,delta_auc_grouped_boot95,0.0259156321262815,2537,
B,disp1,2,phase->routing,delta_auc_grouped_boot95,0.0310263502207965,2903,
B,disp1,2,tier1->routing,delta_auc_grouped_boot95,-0.0009191758036384,2903,
B,disp1,2,tier1->tier1+routing,delta_auc_grouped_boot95,0.0005503325916343,2903,
B,disp1,2,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0013337000159575,2903,
B,disp1,2,tier2->tier2+routing,delta_auc_grouped_boot95,0.0006636091261996,2903,
B,disp1,2,phase->tier1,delta_auc_grouped_boot95,0.031945526024435,2903,
B,disp1,4,phase->routing,delta_auc_grouped_boot95,0.0301311222490174,3421,
B,disp1,4,tier1->routing,delta_auc_grouped_boot95,-0.0024931675757665,3421,
B,disp1,4,tier1->tier1+routing,delta_auc_grouped_boot95,0.0013646870222799,3421,
B,disp1,4,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0023071618963009,3421,
B,disp1,4,phase->tier1,delta_auc_grouped_boot95,0.032624289824784,3421,
B,disp2,1,phase->routing,delta_auc_grouped_boot95,0.0120958371057002,3566,
B,disp2,1,tier1->routing,delta_auc_grouped_boot95,-0.0001377838268887,3566,
B,disp2,1,tier1->tier1+routing,delta_auc_grouped_boot95,0.0002075751125714,3566,
B,disp2,1,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0003969229477823,3566,
B,disp2,1,phase->tier1,delta_auc_grouped_boot95,0.012233620932589,3566,
B,disp2,2,phase->routing,delta_auc_grouped_boot95,0.0135738455097506,4169,
B,disp2,2,tier1->routing,delta_auc_grouped_boot95,-0.0008942858499603,4169,
B,disp2,2,tier1->tier1+routing,delta_auc_grouped_boot95,0.0003305514011241,4169,
B,disp2,2,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0003530964225516,4169,
B,disp2,2,phase->tier1,delta_auc_grouped_boot95,0.0144681313597109,4169,
B,disp2,4,phase->routing,delta_auc_grouped_boot95,0.011269518803035,5244,
B,disp2,4,tier1->routing,delta_auc_grouped_boot95,-0.0070554547480842,5244,
B,disp2,4,tier1->tier1+routing,delta_auc_grouped_boot95,2.933314288044997e-05,5244,
B,disp2,4,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0009499425502057,5244,
B,disp2,4,phase->tier1,delta_auc_grouped_boot95,0.0183249735511192,5244,
B,dispnc1,4,phase->routing,delta_auc_grouped_boot95,0.0065888691793062,423,
B,dispnc1,4,tier1->routing,delta_auc_grouped_boot95,-0.0019465981038938,423,
B,dispnc1,4,tier1->tier1+routing,delta_auc_grouped_boot95,-0.0009135059361276,423,
B,dispnc1,4,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,-0.0002026322258319,423,
B,dispnc1,4,tier2->tier2+routing,delta_auc_grouped_boot95,-0.0001195862316385,423,
B,dispnc1,4,phase->tier1,delta_auc_grouped_boot95,0.0085354672832,423,
B,drop1,1,phase->routing,delta_auc_grouped_boot95,0.0347162510748064,322,
B,drop1,1,tier1->routing,delta_auc_grouped_boot95,-0.0040603802426674,322,
B,drop1,1,tier1->tier1+routing,delta_auc_grouped_boot95,-0.0008359606381962,322,
B,drop1,1,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0061383395433266,322,
B,drop1,1,phase->tier1,delta_auc_grouped_boot95,0.0387766313174738,322,
B,drop1,2,phase->routing,delta_auc_grouped_boot95,0.0353623701866655,511,
B,drop1,2,tier1->routing,delta_auc_grouped_boot95,-0.0025021589424503,511,
B,drop1,2,tier1->tier1+routing,delta_auc_grouped_boot95,0.0001328579969442,511,
B,drop1,2,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.000996434977082,511,
B,drop1,2,phase->tier1,delta_auc_grouped_boot95,0.0378645291291158,511,
B,drop1,4,phase->routing,delta_auc_grouped_boot95,0.0557273861848174,373,
B,drop1,4,tier1->routing,delta_auc_grouped_boot95,-0.0084649194204785,373,
B,drop1,4,tier1->tier1+routing,delta_auc_grouped_boot95,-0.0011395083835259,373,
B,drop1,4,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0003255738238645,373,
B,drop1,4,phase->tier1,delta_auc_grouped_boot95,0.0641923056052959,373,
B,drop2,2,phase->routing,delta_auc_grouped_boot95,0.2271001575061227,1162,
B,drop2,2,tier1->routing,delta_auc_grouped_boot95,0.0008467092145634,1162,
B,drop2,2,tier1->tier1+routing,delta_auc_grouped_boot95,0.0013929732239591,1162,
B,drop2,2,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.002185056037583,1162,
B,drop2,2,tier2->tier2+routing,delta_auc_grouped_boot95,0.0002276100039149,1162,
B,drop2,2,phase->tier1,delta_auc_grouped_boot95,0.2262534482915593,1162,
B,drop2,4,phase->routing,delta_auc_grouped_boot95,0.2820456652640374,1769,
B,drop2,4,tier1->routing,delta_auc_grouped_boot95,-0.002445261795841,1769,
B,drop2,4,tier1->tier1+routing,delta_auc_grouped_boot95,-8.150872652812335e-05,1769,
B,drop2,4,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0011105563989444,1769,
B,drop2,4,phase->tier1,delta_auc_grouped_boot95,0.2844909270598784,1769,
B,dropfail1,1,phase->routing,delta_auc_grouped_boot95,0.0410582939949499,60,
B,dropfail1,1,tier1->routing,delta_auc_grouped_boot95,-0.0358985618618948,60,
B,dropfail1,1,tier1->tier1+routing,delta_auc_grouped_boot95,-0.0194313316500165,60,
B,dropfail1,1,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0283236359644307,60,
B,dropfail1,1,phase->tier1,delta_auc_grouped_boot95,0.0769568558568448,60,
B,dropfail1,2,phase->routing,delta_auc_grouped_boot95,0.0257658754311219,167,
B,dropfail1,2,tier1->routing,delta_auc_grouped_boot95,-0.0325623858794886,167,
B,dropfail1,2,tier1->tier1+routing,delta_auc_grouped_boot95,0.0036518563603165,167,
B,dropfail1,2,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.008216676810712,167,
B,dropfail1,2,phase->tier1,delta_auc_grouped_boot95,0.0583282613106106,167,
B,dropfail2,1,phase->routing,delta_auc_grouped_boot95,0.2771019194376859,65,
B,dropfail2,1,tier1->routing,delta_auc_grouped_boot95,-0.0088312156438676,65,
B,dropfail2,1,tier1->tier1+routing,delta_auc_grouped_boot95,0.0020726322429485,65,
B,dropfail2,1,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0031540055870955,65,
B,dropfail2,1,phase->tier1,delta_auc_grouped_boot95,0.2859331350815536,65,
B,dropfail2,2,phase->routing,delta_auc_grouped_boot95,0.2596061862244897,73,
B,dropfail2,2,tier1->routing,delta_auc_grouped_boot95,-0.0050223214285715,73,
B,dropfail2,2,tier1->tier1+routing,delta_auc_grouped_boot95,0.0002391581632652,73,
B,dropfail2,2,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0003985969387755,73,
B,dropfail2,2,phase->tier1,delta_auc_grouped_boot95,0.2646285076530612,73,
B,grip,1,phase->routing,delta_auc_grouped_boot95,0.1411298992889217,1240,
B,grip,1,tier1->routing,delta_auc_grouped_boot95,-0.0090484953344868,1240,
B,grip,1,tier1->tier1+routing,delta_auc_grouped_boot95,0.000163142945724,1240,
B,grip,1,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0004381731990519,1240,
B,grip,1,phase->tier1,delta_auc_grouped_boot95,0.1501783946234085,1240,
B,grip,2,phase->routing,delta_auc_grouped_boot95,0.1165146407790674,2464,
B,grip,2,tier1->routing,delta_auc_grouped_boot95,-0.0089529756971106,2464,
B,grip,2,tier1->tier1+routing,delta_auc_grouped_boot95,0.0003601980933584,2464,
B,grip,2,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0016528570517743,2464,
B,grip,2,phase->tier1,delta_auc_grouped_boot95,0.1254676164761781,2464,
B,grip,4,phase->routing,delta_auc_grouped_boot95,0.0850042840005599,4855,
B,grip,4,tier1->routing,delta_auc_grouped_boot95,-0.0134781755497507,4855,
B,grip,4,tier1->tier1+routing,delta_auc_grouped_boot95,0.000307758029452,4855,
B,grip,4,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0045015517553194,4855,
B,grip,4,phase->tier1,delta_auc_grouped_boot95,0.0984824595503106,4855,
B,jext,1,phase->routing,delta_auc_grouped_boot95,0.0931376944104455,448,
B,jext,1,tier1->routing,delta_auc_grouped_boot95,0.0162659432724966,448,
B,jext,1,tier1->tier1+routing,delta_auc_grouped_boot95,0.0103880181237762,448,
B,jext,1,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0205258230450529,448,
B,jext,1,phase->tier1,delta_auc_grouped_boot95,0.0768717511379488,448,
B,jext,2,phase->routing,delta_auc_grouped_boot95,0.076454935090236,438,
B,jext,2,tier1->routing,delta_auc_grouped_boot95,-0.0063437560880577,438,
B,jext,2,tier1->tier1+routing,delta_auc_grouped_boot95,0.0068130899881337,438,
B,jext,2,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0146312629509589,438,
B,jext,2,phase->tier1,delta_auc_grouped_boot95,0.0827986911782937,438,
B,jext,4,phase->routing,delta_auc_grouped_boot95,0.0793239859031192,414,
B,jext,4,tier1->routing,delta_auc_grouped_boot95,-0.0329979097032182,414,
B,jext,4,tier1->tier1+routing,delta_auc_grouped_boot95,-0.0030698078340687,414,
B,jext,4,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,-0.0024967433782022,414,
B,jext,4,phase->tier1,delta_auc_grouped_boot95,0.1123218956063375,414,
B,jlim,1,phase->routing,delta_auc_grouped_boot95,0.1665322314049585,59,
B,jlim,1,tier1->routing,delta_auc_grouped_boot95,-0.0488991735537189,59,
B,jlim,1,tier1->tier1+routing,delta_auc_grouped_boot95,-0.0638677685950411,59,
B,jlim,1,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,-0.0287338842975205,59,
B,jlim,1,phase->tier1,delta_auc_grouped_boot95,0.2154314049586775,59,
B,jlim,2,phase->routing,delta_auc_grouped_boot95,0.1979316979316979,89,
B,jlim,2,tier1->routing,delta_auc_grouped_boot95,0.0045463795463795,89,
B,jlim,2,tier1->tier1+routing,delta_auc_grouped_boot95,0.0167378917378917,89,
B,jlim,2,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0371942871942873,89,
B,jlim,2,phase->tier1,delta_auc_grouped_boot95,0.1933853183853183,89,
B,jlim,4,phase->routing,delta_auc_grouped_boot95,0.165150092092263,149,
B,jlim,4,tier1->routing,delta_auc_grouped_boot95,-3.9642364880521086e-05,149,
B,jlim,4,tier1->tier1+routing,delta_auc_grouped_boot95,0.0129386580144663,149,
B,jlim,4,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.03381798665577,149,
B,jlim,4,phase->tier1,delta_auc_grouped_boot95,0.1651897344571435,149,
B,tilt1,1,phase->routing,delta_auc_grouped_boot95,0.084310644086879,59,
B,tilt1,1,tier1->routing,delta_auc_grouped_boot95,-0.0562461884880611,59,
B,tilt1,1,tier1->tier1+routing,delta_auc_grouped_boot95,0.002462823098935,59,
B,tilt1,1,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0416920767462588,59,
B,tilt1,1,phase->tier1,delta_auc_grouped_boot95,0.1405568325749402,59,
B,tilt1,2,phase->routing,delta_auc_grouped_boot95,0.1169472279603278,219,
B,tilt1,2,tier1->routing,delta_auc_grouped_boot95,-0.004814662749073,219,
B,tilt1,2,tier1->tier1+routing,delta_auc_grouped_boot95,0.0039165244614377,219,
B,tilt1,2,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0143958736960956,219,
B,tilt1,2,phase->tier1,delta_auc_grouped_boot95,0.1217618907094009,219,
B,tilt1,4,phase->routing,delta_auc_grouped_boot95,0.0746063609560253,734,
B,tilt1,4,tier1->routing,delta_auc_grouped_boot95,-0.0066348827969805,734,
B,tilt1,4,tier1->tier1+routing,delta_auc_grouped_boot95,0.0024130648432761,734,
B,tilt1,4,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0048292662526399,734,
B,tilt1,4,tier2->tier2+routing,delta_auc_grouped_boot95,-0.0005415804110991,734,
B,tilt1,4,phase->tier1,delta_auc_grouped_boot95,0.0812412437530059,734,
B,tilt2,1,phase->routing,delta_auc_grouped_boot95,0.1733496913091656,45,
B,tilt2,1,tier1->routing,delta_auc_grouped_boot95,-0.0457020737691944,45,
B,tilt2,1,tier1->tier1+routing,delta_auc_grouped_boot95,-0.019946176982745,45,
B,tilt2,1,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,-0.0036884597118884,45,
B,tilt2,1,phase->tier1,delta_auc_grouped_boot95,0.2190517650783601,45,
B,tilt2,2,phase->routing,delta_auc_grouped_boot95,0.1899105906999363,140,
B,tilt2,2,tier1->routing,delta_auc_grouped_boot95,-0.0106778112090296,140,
B,tilt2,2,tier1->tier1+routing,delta_auc_grouped_boot95,-0.0028217639231069,140,
B,tilt2,2,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0040723183890293,140,
B,tilt2,2,phase->tier1,delta_auc_grouped_boot95,0.2005884019089659,140,
B,tilt2,4,phase->routing,delta_auc_grouped_boot95,0.1907177366653254,280,
B,tilt2,4,tier1->routing,delta_auc_grouped_boot95,-0.0014825024755936,280,
B,tilt2,4,tier1->tier1+routing,delta_auc_grouped_boot95,0.005922875626746,280,
B,tilt2,4,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0185491166339916,280,
B,tilt2,4,phase->tier1,delta_auc_grouped_boot95,0.1922002391409191,280,
B,twist,4,phase->routing,delta_auc_grouped_boot95,0.0304019220668054,74,
B,twist,4,tier1->routing,delta_auc_grouped_boot95,-0.01306343987705,74,
B,twist,4,tier1->tier1+routing,delta_auc_grouped_boot95,0.0097270587319805,74,
B,twist,4,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0197751104021166,74,
B,twist,4,phase->tier1,delta_auc_grouped_boot95,0.0434653619438555,74,
B,whichpot,1,phase->routing,delta_auc_grouped_boot95,0.0001975555331215,3563,
B,whichpot,1,tier1->routing,delta_auc_grouped_boot95,-1.0443464306009176e-05,3563,
B,whichpot,1,tier1->tier1+routing,delta_auc_grouped_boot95,1.7405773843237604e-05,3563,
B,whichpot,1,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,1.566519645890274e-05,3563,
B,whichpot,1,phase->tier1,delta_auc_grouped_boot95,0.0002079989974275,3563,
B,whichpot,2,phase->routing,delta_auc_grouped_boot95,0.0004512250629288,4165,
B,whichpot,2,tier1->routing,delta_auc_grouped_boot95,-3.14808183439208e-05,4165,
B,whichpot,2,tier1->tier1+routing,delta_auc_grouped_boot95,-1.311700764328183e-05,4165,
B,whichpot,2,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,-1.049360611460326e-05,4165,
B,whichpot,2,tier2->tier2+routing,delta_auc_grouped_boot95,0.0,4165,
B,whichpot,2,phase->tier1,delta_auc_grouped_boot95,0.0004827058812727,4165,
B,whichpot,4,phase->routing,delta_auc_grouped_boot95,-0.0012116892373486,5236,
B,whichpot,4,tier1->routing,delta_auc_grouped_boot95,-0.0024861903064861,5236,
B,whichpot,4,tier1->tier1+routing,delta_auc_grouped_boot95,-4.009265858873068e-05,5236,
B,whichpot,4,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,-1.781895937247313e-06,5236,
B,whichpot,4,phase->tier1,delta_auc_grouped_boot95,0.0012745010691375,5236,
