dataset,snapshot,layer_group,view,flow,median_dispersion,mean_dispersion,candidates
fork_pilot_n32,episode3_q11,all,edge_state,3,0.0006907457136549056,0.0007535075419582427,32
fork_pilot_n32,episode3_q11,all,edge_state,4,0.0007279622950591147,0.0007779266452416778,32
fork_pilot_n32,episode3_q11,all,edge_state,5,0.0007665471057407558,0.000855649181175977,32
fork_pilot_n32,episode3_q11,all,edge_state,6,0.0007112368475645781,0.0007543137180618942,32
fork_pilot_n32,episode3_q11,all,edge_state,7,0.0011604647152125835,0.0008860130328685045,32
fork_pilot_n32,episode3_q11,all,edge_state,8,0.0007282425067387521,0.0007610080065205693,32
fork_pilot_n32,episode3_q11,all,edge_state,9,0.00124670984223485,0.000667863292619586,32
fork_pilot_n32,episode3_q11,all,token_gram,0,0.0011266290675848722,0.0011321371421217918,32
fork_pilot_n32,episode3_q11,all,token_gram,1,0.0011375780450180173,0.0011378868948668242,32
fork_pilot_n32,episode3_q11,all,token_gram,2,0.0011143924202769995,0.0011126071913167834,32
fork_pilot_n32,episode3_q11,all,token_gram,3,0.0011383857345208526,0.0011420327937230468,32
fork_pilot_n32,episode3_q11,all,token_gram,4,0.0011635171249508858,0.0011702269548550248,32
fork_pilot_n32,episode3_q11,all,token_gram,5,0.0011881922837346792,0.001195401418954134,32
fork_pilot_n32,episode3_q11,all,token_gram,6,0.0011664038756862283,0.0011743595823645592,32
fork_pilot_n32,episode3_q11,all,token_gram,7,0.0011214574333280325,0.0011324479710310698,32
fork_pilot_n32,episode3_q11,all,token_gram,8,0.0010322848102077842,0.00103704072535038,32
fork_pilot_n32,episode3_q11,all,token_gram,9,0.0009902232559397817,0.0009990044636651874,32
fork_pilot_n32,episode3_q11,all,expert_load,0,0.006468441337347031,0.006544786971062422,32
fork_pilot_n32,episode3_q11,all,expert_load,1,0.006157631985843182,0.006208212114870548,32
fork_pilot_n32,episode3_q11,all,expert_load,2,0.006039849016815424,0.006075571291148663,32
fork_pilot_n32,episode3_q11,all,expert_load,3,0.006037981249392033,0.0060830507427453995,32
fork_pilot_n32,episode3_q11,all,expert_load,4,0.006184903904795647,0.006212102249264717,32
fork_pilot_n32,episode3_q11,all,expert_load,5,0.0063718464225530624,0.006402815226465464,32
fork_pilot_n32,episode3_q11,all,expert_load,6,0.006434788461774588,0.0065533872693777084,32
fork_pilot_n32,episode3_q11,all,expert_load,7,0.006359540391713381,0.006468396633863449,32
fork_pilot_n32,episode3_q11,all,expert_load,8,0.006292884238064289,0.006377000827342272,32
fork_pilot_n32,episode3_q11,all,expert_load,9,0.006439787335693836,0.006506490986794233,32
fork_pilot_n32,episode3_q11,all,spectrum,0,0.0028927007224410772,0.00300969579257071,32
fork_pilot_n32,episode3_q11,all,spectrum,1,0.002832230646163225,0.0029114973731338978,32
fork_pilot_n32,episode3_q11,all,spectrum,2,0.0028520214837044477,0.002902850043028593,32
fork_pilot_n32,episode3_q11,all,spectrum,3,0.0028974106535315514,0.0029407257679849863,32
fork_pilot_n32,episode3_q11,all,spectrum,4,0.0029428531415760517,0.002984032966196537,32
fork_pilot_n32,episode3_q11,all,spectrum,5,0.002939788391813636,0.0029980542603880167,32
fork_pilot_n32,episode3_q11,all,spectrum,6,0.0028919277247041464,0.002948187757283449,32
fork_pilot_n32,episode3_q11,all,spectrum,7,0.002782166237011552,0.002820182591676712,32
fork_pilot_n32,episode3_q11,all,spectrum,8,0.0026262884493917227,0.0026481933891773224,32
fork_pilot_n32,episode3_q11,all,spectrum,9,0.002731895539909601,0.002756299916654825,32
fork_pilot_n32,episode3_q11,front,edge_action,0,0.0305361095815897,0.030561508610844612,32
fork_pilot_n32,episode3_q11,front,edge_action,1,0.02973257564008236,0.029734306037425995,32
fork_pilot_n32,episode3_q11,front,edge_action,2,0.029434392228722572,0.02944401651620865,32
fork_pilot_n32,episode3_q11,front,edge_action,3,0.02940983884036541,0.02943243458867073,32
fork_pilot_n32,episode3_q11,front,edge_action,4,0.029303569346666336,0.02938571199774742,32
fork_pilot_n32,episode3_q11,front,edge_action,5,0.029201190918684006,0.02929547429084778,32
fork_pilot_n32,episode3_q11,front,edge_action,6,0.02844780497252941,0.028475143015384674,32
fork_pilot_n32,episode3_q11,front,edge_action,7,0.026828736066818237,0.026813233271241188,32
fork_pilot_n32,episode3_q11,front,edge_action,8,0.02426793798804283,0.024250179529190063,32
fork_pilot_n32,episode3_q11,front,edge_action,9,0.022494474425911903,0.022533293813467026,32
fork_pilot_n32,episode3_q11,front,edge_state,0,0.0006300974055193365,0.0007053546141833067,32
fork_pilot_n32,episode3_q11,front,edge_state,1,0.0004945986438542604,0.0006609944393858314,32
fork_pilot_n32,episode3_q11,front,edge_state,2,0.00026840338250622153,0.00036845498834736645,32
fork_pilot_n32,episode3_q11,front,edge_state,3,1.8285685655428097e-05,0.0002355951291974634,32
fork_pilot_n32,episode3_q11,front,edge_state,4,0.0002673391718417406,0.0002599754370748997,32
fork_pilot_n32,episode3_q11,front,edge_state,5,0.00026840338250622153,0.00046290128375403583,32
fork_pilot_n32,episode3_q11,front,edge_state,6,1.8285685655428097e-05,0.0003437438572291285,32
fork_pilot_n32,episode3_q11,front,edge_state,7,0.0014230712549760938,0.0007699517300352454,32
fork_pilot_n32,episode3_q11,front,edge_state,8,1.8285685655428097e-05,0.0006443018210120499,32
fork_pilot_n32,episode3_q11,front,edge_state,9,0.0014470546739175916,0.0007351972162723541,32
fork_pilot_n32,episode3_q11,front,token_gram,0,0.00149653316475451,0.001502527273260057,32
fork_pilot_n32,episode3_q11,front,token_gram,1,0.0015141580952331424,0.0015157075831666589,32
fork_pilot_n32,episode3_q11,front,token_gram,2,0.0014635747065767646,0.0014671857934445143,32
fork_pilot_n32,episode3_q11,front,token_gram,3,0.0014907370787113905,0.0014992435462772846,32
fork_pilot_n32,episode3_q11,front,token_gram,4,0.0015208899276331067,0.001526267733424902,32
fork_pilot_n32,episode3_q11,front,token_gram,5,0.0015249534044414759,0.001536466064862907,32
fork_pilot_n32,episode3_q11,front,token_gram,6,0.00146707973908633,0.0014841274823993444,32
fork_pilot_n32,episode3_q11,front,token_gram,7,0.0014040861278772354,0.001421899301931262,32
fork_pilot_n32,episode3_q11,front,token_gram,8,0.0012857348192483187,0.0012935197446495295,32
fork_pilot_n32,episode3_q11,front,token_gram,9,0.0012517221039161086,0.0012646322138607502,32
fork_pilot_n32,episode3_q11,front,expert_load,0,0.00712541351094842,0.007260093465447426,32
fork_pilot_n32,episode3_q11,front,expert_load,1,0.006621841341257095,0.0067384266294538975,32
fork_pilot_n32,episode3_q11,front,expert_load,2,0.006318270694464445,0.00640077656134963,32
fork_pilot_n32,episode3_q11,front,expert_load,3,0.006099055055528879,0.006197356153279543,32
fork_pilot_n32,episode3_q11,front,expert_load,4,0.006095083896070719,0.006130662281066179,32
fork_pilot_n32,episode3_q11,front,expert_load,5,0.006169029511511326,0.006221603602170944,32
fork_pilot_n32,episode3_q11,front,expert_load,6,0.006316355895251036,0.006381494924426079,32
fork_pilot_n32,episode3_q11,front,expert_load,7,0.006372752599418163,0.006451848428696394,32
fork_pilot_n32,episode3_q11,front,expert_load,8,0.006422113161534071,0.006504327990114689,32
fork_pilot_n32,episode3_q11,front,expert_load,9,0.006683702114969492,0.006767158396542072,32
fork_pilot_n32,episode3_q11,front,spectrum,0,0.00326666166074574,0.0034345099702477455,32
fork_pilot_n32,episode3_q11,front,spectrum,1,0.0032829567790031433,0.0033562469761818647,32
fork_pilot_n32,episode3_q11,front,spectrum,2,0.003252682276070118,0.003317746799439192,32
fork_pilot_n32,episode3_q11,front,spectrum,3,0.0032584310974925756,0.003340804949402809,32
fork_pilot_n32,episode3_q11,front,spectrum,4,0.0032743022311478853,0.0033485025633126497,32
fork_pilot_n32,episode3_q11,front,spectrum,5,0.0032430370338261127,0.0033268125262111425,32
fork_pilot_n32,episode3_q11,front,spectrum,6,0.0031050241086632013,0.0031882335897535086,32
fork_pilot_n32,episode3_q11,front,spectrum,7,0.002877174410969019,0.0029740105383098125,32
fork_pilot_n32,episode3_q11,front,spectrum,8,0.002807842567563057,0.00282807438634336,32
fork_pilot_n32,episode3_q11,front,spectrum,9,0.0029179551638662815,0.0029471185989677906,32
fork_pilot_n32,episode3_q11,back,edge_action,0,0.02057771012187004,0.020666711032390594,32
fork_pilot_n32,episode3_q11,back,edge_action,1,0.02023032307624817,0.02028477191925049,32
fork_pilot_n32,episode3_q11,back,edge_action,2,0.020350387319922447,0.020428258925676346,32
fork_pilot_n32,episode3_q11,back,edge_action,3,0.020734207704663277,0.020769448950886726,32
fork_pilot_n32,episode3_q11,back,edge_action,4,0.020946096628904343,0.020951613783836365,32
fork_pilot_n32,episode3_q11,back,edge_action,5,0.02119319885969162,0.02122853510081768,32
fork_pilot_n32,episode3_q11,back,edge_action,6,0.020898835733532906,0.02095726877450943,32
fork_pilot_n32,episode3_q11,back,edge_action,7,0.020064396783709526,0.020031427964568138,32
fork_pilot_n32,episode3_q11,back,edge_action,8,0.018760554492473602,0.018727891147136688,32
fork_pilot_n32,episode3_q11,back,edge_action,9,0.018060138449072838,0.01807432435452938,32
fork_pilot_n32,episode3_q11,back,edge_state,0,0.0012456695549190044,0.0010399087332189083,32
fork_pilot_n32,episode3_q11,back,edge_state,1,0.0012231565779075027,0.0010839971946552396,32
fork_pilot_n32,episode3_q11,back,edge_state,2,0.0011105859884992242,0.001051739091053605,32
fork_pilot_n32,episode3_q11,back,edge_state,3,0.0009702328825369477,0.0009990561520680785,32
fork_pilot_n32,episode3_q11,back,edge_state,4,0.000986416358500719,0.0010289035271853209,32
fork_pilot_n32,episode3_q11,back,edge_state,5,0.0010047770338132977,0.0010263813892379403,32
fork_pilot_n32,episode3_q11,back,edge_state,6,0.0009870727080851793,0.0009242196101695299,32
fork_pilot_n32,episode3_q11,back,edge_state,7,0.0009735245839692652,0.0008668715599924326,32
fork_pilot_n32,episode3_q11,back,edge_state,8,0.0009949199156835675,0.0007495551835745573,32
fork_pilot_n32,episode3_q11,back,edge_state,9,0.001007278566248715,0.0005630216328427196,32
fork_pilot_n32,episode3_q11,back,token_gram,0,0.0005437696818262339,0.0005497526144608855,32
fork_pilot_n32,episode3_q11,back,token_gram,1,0.0005325825186446309,0.0005369179416447878,32
fork_pilot_n32,episode3_q11,back,token_gram,2,0.0005569884087890387,0.0005649035447277129,32
fork_pilot_n32,episode3_q11,back,token_gram,3,0.0005891673499718308,0.0005968885961920023,32
fork_pilot_n32,episode3_q11,back,token_gram,4,0.0006315537611953914,0.0006349412142299116,32
fork_pilot_n32,episode3_q11,back,token_gram,5,0.0006958323065191507,0.0006989019457250834,32
fork_pilot_n32,episode3_q11,back,token_gram,6,0.0007289251661859453,0.0007368833757936954,32
fork_pilot_n32,episode3_q11,back,token_gram,7,0.0007185947033576667,0.0007276126416400075,32
fork_pilot_n32,episode3_q11,back,token_gram,8,0.0006776928785257041,0.000682810612488538,32
fork_pilot_n32,episode3_q11,back,token_gram,9,0.0006155662704259157,0.0006226777913980186,32
fork_pilot_n32,episode3_q11,back,expert_load,0,0.005646068137139082,0.00571416225284338,32
fork_pilot_n32,episode3_q11,back,expert_load,1,0.005557158030569553,0.00560117419809103,32
fork_pilot_n32,episode3_q11,back,expert_load,2,0.005649541039019823,0.005704108625650406,32
fork_pilot_n32,episode3_q11,back,expert_load,3,0.0058656069450080395,0.0059323785826563835,32
fork_pilot_n32,episode3_q11,back,expert_load,4,0.006081541534513235,0.0062494464218616486,32
fork_pilot_n32,episode3_q11,back,expert_load,5,0.006335117854177952,0.006523193325847387,32
fork_pilot_n32,episode3_q11,back,expert_load,6,0.00644434429705143,0.006658191327005625,32
fork_pilot_n32,episode3_q11,back,expert_load,7,0.006232735700905323,0.006423605605959892,32
fork_pilot_n32,episode3_q11,back,expert_load,8,0.005954645574092865,0.006188665051013231,32
fork_pilot_n32,episode3_q11,back,expert_load,9,0.005966947879642248,0.006174844689667225,32
fork_pilot_n32,episode3_q11,back,spectrum,0,0.0023701637983322144,0.0024812037590891123,32
fork_pilot_n32,episode3_q11,back,spectrum,1,0.0022714706137776375,0.0023500113748013973,32
fork_pilot_n32,episode3_q11,back,spectrum,2,0.002321626991033554,0.0023761659394949675,32
fork_pilot_n32,episode3_q11,back,spectrum,3,0.00240196380764246,0.002435689326375723,32
fork_pilot_n32,episode3_q11,back,spectrum,4,0.0025078183971345425,0.00252770958468318,32
fork_pilot_n32,episode3_q11,back,spectrum,5,0.0025651250034570694,0.0025860776659101248,32
fork_pilot_n32,episode3_q11,back,spectrum,6,0.002626757137477398,0.002650581067427993,32
fork_pilot_n32,episode3_q11,back,spectrum,7,0.002595782745629549,0.002620446728542447,32
fork_pilot_n32,episode3_q11,back,spectrum,8,0.0023890240117907524,0.002423208439722657,32
fork_pilot_n32,episode3_q11,back,spectrum,9,0.0024531236849725246,0.002514782827347517,32
fork_pilot_n32,episode3_q12,all,edge_action,0,0.025545582175254822,0.025572871789336205,32
fork_pilot_n32,episode3_q12,all,edge_action,1,0.02481992542743683,0.024889567866921425,32
fork_pilot_n32,episode3_q12,all,edge_action,2,0.024664634838700294,0.02467665821313858,32
fork_pilot_n32,episode3_q12,all,edge_action,3,0.024652855470776558,0.024731557816267014,32
fork_pilot_n32,episode3_q12,all,edge_action,4,0.024716978892683983,0.024803297594189644,32
fork_pilot_n32,episode3_q12,all,edge_action,5,0.02465563639998436,0.024822449311614037,32
fork_pilot_n32,episode3_q12,all,edge_action,6,0.024304788559675217,0.024455949664115906,32
fork_pilot_n32,episode3_q12,all,edge_action,7,0.023360423743724823,0.023516999557614326,32
fork_pilot_n32,episode3_q12,all,edge_action,8,0.02196551114320755,0.022057808935642242,32
fork_pilot_n32,episode3_q12,all,edge_action,9,0.02176823653280735,0.021905893459916115,32
fork_pilot_n32,episode3_q12,all,edge_state,0,0.0007378141744993627,0.0007194253266789019,32
fork_pilot_n32,episode3_q12,all,edge_state,1,0.0007219709223136306,0.0007043977966532111,32
fork_pilot_n32,episode3_q12,all,edge_state,2,0.0007342983735725284,0.0006970603717491031,32
fork_pilot_n32,episode3_q12,all,edge_state,3,0.0006812007632106543,0.000592318014241755,32
fork_pilot_n32,episode3_q12,all,edge_state,4,0.0007064265082590282,0.0006547615630552173,32
fork_pilot_n32,episode3_q12,all,edge_state,5,0.0007401669281534851,0.000700198404956609,32
fork_pilot_n32,episode3_q12,all,edge_state,6,0.0007188376621343195,0.0006541822804138064,32
fork_pilot_n32,episode3_q12,all,edge_state,7,0.0007150765741243958,0.0006579586770385504,32
fork_pilot_n32,episode3_q12,all,edge_state,8,0.0007150765741243958,0.0006669200956821442,32
fork_pilot_n32,episode3_q12,all,edge_state,9,0.000709317100699991,0.0006457680719904602,32
fork_pilot_n32,episode3_q12,all,token_gram,0,0.0011680918978527188,0.0011696331202983856,32
fork_pilot_n32,episode3_q12,all,token_gram,1,0.001117141218855977,0.001122253481298685,32
fork_pilot_n32,episode3_q12,all,token_gram,2,0.0011047603329643607,0.001111925346776843,32
fork_pilot_n32,episode3_q12,all,token_gram,3,0.0011469741584733129,0.0011543852742761374,32
fork_pilot_n32,episode3_q12,all,token_gram,4,0.0011845692060887814,0.001194230979308486,32
fork_pilot_n32,episode3_q12,all,token_gram,5,0.001234399271197617,0.0012551492545753717,32
fork_pilot_n32,episode3_q12,all,token_gram,6,0.0012478939024731517,0.0012737904908135533,32
fork_pilot_n32,episode3_q12,all,token_gram,7,0.0012527868384495378,0.001274183625355363,32
fork_pilot_n32,episode3_q12,all,token_gram,8,0.0012322257971391082,0.001232512411661446,32
fork_pilot_n32,episode3_q12,all,token_gram,9,0.0013673686189576983,0.0013553708558902144,32
fork_pilot_n32,episode3_q12,all,expert_load,0,0.00662540178745985,0.006723280996084213,32
fork_pilot_n32,episode3_q12,all,expert_load,1,0.00626044487580657,0.006364311091601849,32
fork_pilot_n32,episode3_q12,all,expert_load,2,0.0059965262189507484,0.006115693598985672,32
fork_pilot_n32,episode3_q12,all,expert_load,3,0.005899983923882246,0.005993977189064026,32
fork_pilot_n32,episode3_q12,all,expert_load,4,0.005888188257813454,0.005999447777867317,32
fork_pilot_n32,episode3_q12,all,expert_load,5,0.006031264550983906,0.006136227864772081,32
fork_pilot_n32,episode3_q12,all,expert_load,6,0.0061562261544167995,0.006295487750321627,32
fork_pilot_n32,episode3_q12,all,expert_load,7,0.006225290708243847,0.006361071020364761,32
fork_pilot_n32,episode3_q12,all,expert_load,8,0.0062476759776473045,0.006331523414701223,32
fork_pilot_n32,episode3_q12,all,expert_load,9,0.006705501116812229,0.006688478868454695,32
fork_pilot_n32,episode3_q12,all,spectrum,0,0.0029920220840722322,0.0030345635022968054,32
fork_pilot_n32,episode3_q12,all,spectrum,1,0.0029575738590210676,0.0029871216975152493,32
fork_pilot_n32,episode3_q12,all,spectrum,2,0.0029770403634756804,0.003010505810379982,32
fork_pilot_n32,episode3_q12,all,spectrum,3,0.003015321446582675,0.003039928851649165,32
fork_pilot_n32,episode3_q12,all,spectrum,4,0.003096736501902342,0.0031126553658396006,32
fork_pilot_n32,episode3_q12,all,spectrum,5,0.0031913481652736664,0.003233663970604539,32
fork_pilot_n32,episode3_q12,all,spectrum,6,0.003281102981418371,0.003322085365653038,32
fork_pilot_n32,episode3_q12,all,spectrum,7,0.0034267629962414503,0.0034571662545204163,32
fork_pilot_n32,episode3_q12,all,spectrum,8,0.0035117128863930702,0.003566707717254758,32
fork_pilot_n32,episode3_q12,all,spectrum,9,0.004428033251315355,0.0041366759687662125,32
fork_pilot_n32,episode3_q12,front,edge_action,0,0.03020017221570015,0.030166195705533028,32
fork_pilot_n32,episode3_q12,front,edge_action,1,0.029368389397859573,0.02931918576359749,32
fork_pilot_n32,episode3_q12,front,edge_action,2,0.028887536376714706,0.028914595022797585,32
fork_pilot_n32,episode3_q12,front,edge_action,3,0.02885759063065052,0.028878342360258102,32
fork_pilot_n32,episode3_q12,front,edge_action,4,0.028868742287158966,0.028927970677614212,32
fork_pilot_n32,episode3_q12,front,edge_action,5,0.028671247884631157,0.028806300833821297,32
fork_pilot_n32,episode3_q12,front,edge_action,6,0.027938364073634148,0.02809731476008892,32
fork_pilot_n32,episode3_q12,front,edge_action,7,0.026499444618821144,0.02666807547211647,32
fork_pilot_n32,episode3_q12,front,edge_action,8,0.024431411176919937,0.02456854097545147,32
fork_pilot_n32,episode3_q12,front,edge_action,9,0.02333628386259079,0.023572206497192383,32
fork_pilot_n32,episode3_q12,front,edge_state,0,0.00035641720751300454,0.0003042313037440181,32
fork_pilot_n32,episode3_q12,front,edge_state,1,0.0003643017844296992,0.0002998426207341254,32
fork_pilot_n32,episode3_q12,front,edge_state,2,0.0003643017844296992,0.0002834717452060431,32
fork_pilot_n32,episode3_q12,front,edge_state,3,0.0003643017844296992,0.00026513804914429784,32
fork_pilot_n32,episode3_q12,front,edge_state,4,0.00040375441312789917,0.00028064052457921207,32
fork_pilot_n32,episode3_q12,front,edge_state,5,0.00040375441312789917,0.00032375534647144377,32
fork_pilot_n32,episode3_q12,front,edge_state,6,0.00040375441312789917,0.00030293906456790864,32
fork_pilot_n32,episode3_q12,front,edge_state,7,0.0004326248599682003,0.00029071286553516984,32
fork_pilot_n32,episode3_q12,front,edge_state,8,0.0004444509104359895,0.0003380283887963742,32
fork_pilot_n32,episode3_q12,front,edge_state,9,0.0004326248599682003,0.00032610533526167274,32
fork_pilot_n32,episode3_q12,front,token_gram,0,0.0015785688301548362,0.0015768571756780148,32
fork_pilot_n32,episode3_q12,front,token_gram,1,0.0015055774711072445,0.0015082486206665635,32
fork_pilot_n32,episode3_q12,front,token_gram,2,0.0014767666580155492,0.0014824047684669495,32
fork_pilot_n32,episode3_q12,front,token_gram,3,0.0015219179913401604,0.001529337139800191,32
fork_pilot_n32,episode3_q12,front,token_gram,4,0.0015483418246731162,0.0015615118900313973,32
fork_pilot_n32,episode3_q12,front,token_gram,5,0.0015899741556495428,0.0016094440361484885,32
fork_pilot_n32,episode3_q12,front,token_gram,6,0.00156205624807626,0.001576396869495511,32
fork_pilot_n32,episode3_q12,front,token_gram,7,0.0015293080359697342,0.00154819805175066,32
fork_pilot_n32,episode3_q12,front,token_gram,8,0.001456376863643527,0.0014657428255304694,32
fork_pilot_n32,episode3_q12,front,token_gram,9,0.0014961803099140525,0.0015072881942614913,32
fork_pilot_n32,episode3_q12,front,expert_load,0,0.00743468850851059,0.0075348736718297005,32
fork_pilot_n32,episode3_q12,front,expert_load,1,0.006939554587006569,0.007035697344690561,32
fork_pilot_n32,episode3_q12,front,expert_load,2,0.0065072751604020596,0.006586532108485699,32
fork_pilot_n32,episode3_q12,front,expert_load,3,0.006222039461135864,0.006281164009124041,32
fork_pilot_n32,episode3_q12,front,expert_load,4,0.006198377348482609,0.006244682241231203,32
fork_pilot_n32,episode3_q12,front,expert_load,5,0.006265295669436455,0.006301223300397396,32
fork_pilot_n32,episode3_q12,front,expert_load,6,0.006321148946881294,0.0063529182225465775,32
fork_pilot_n32,episode3_q12,front,expert_load,7,0.006307121366262436,0.006371167954057455,32
fork_pilot_n32,episode3_q12,front,expert_load,8,0.006439293269068003,0.006540775299072266,32
fork_pilot_n32,episode3_q12,front,expert_load,9,0.006949461065232754,0.007004403974860907,32
fork_pilot_n32,episode3_q12,front,spectrum,0,0.0033624626230448484,0.003406594740226865,32
fork_pilot_n32,episode3_q12,front,spectrum,1,0.003291000612080097,0.0033476799726486206,32
fork_pilot_n32,episode3_q12,front,spectrum,2,0.0033229803666472435,0.003344625700265169,32
fork_pilot_n32,episode3_q12,front,spectrum,3,0.003272821893915534,0.00330601679161191,32
fork_pilot_n32,episode3_q12,front,spectrum,4,0.003297487972304225,0.003330457955598831,32
fork_pilot_n32,episode3_q12,front,spectrum,5,0.0033326970878988504,0.0033941357396543026,32
fork_pilot_n32,episode3_q12,front,spectrum,6,0.0032841672655194998,0.0033566365018486977,32
fork_pilot_n32,episode3_q12,front,spectrum,7,0.003322108183056116,0.003399838460609317,32
fork_pilot_n32,episode3_q12,front,spectrum,8,0.0033465574961155653,0.0034700266551226377,32
fork_pilot_n32,episode3_q12,front,spectrum,9,0.0035310951061546803,0.00380692258477211,32
fork_pilot_n32,episode3_q12,back,edge_action,0,0.01994417794048786,0.019937004894018173,32
fork_pilot_n32,episode3_q12,back,edge_action,1,0.019435826689004898,0.019465941935777664,32
fork_pilot_n32,episode3_q12,back,edge_action,2,0.01954205520451069,0.01952873170375824,32
fork_pilot_n32,episode3_q12,back,edge_action,3,0.019700830802321434,0.01971968449652195,32
fork_pilot_n32,episode3_q12,back,edge_action,4,0.019746309146285057,0.019826214760541916,32
fork_pilot_n32,episode3_q12,back,edge_action,5,0.01995440386235714,0.020048102363944054,32
fork_pilot_n32,episode3_q12,back,edge_action,6,0.019935367628932,0.020145826041698456,32
fork_pilot_n32,episode3_q12,back,edge_action,7,0.019641023129224777,0.019844653084874153,32
fork_pilot_n32,episode3_q12,back,edge_action,8,0.019201742485165596,0.01918693818151951,32
fork_pilot_n32,episode3_q12,back,edge_action,9,0.020219746977090836,0.02002539299428463,32
fork_pilot_n32,episode3_q12,back,edge_state,0,0.0009797841776162386,0.0009586188243702054,32
fork_pilot_n32,episode3_q12,back,edge_state,1,0.00096032430883497,0.0009363920544274151,32
fork_pilot_n32,episode3_q12,back,edge_state,2,0.0009771538898348808,0.0009277650387957692,32
fork_pilot_n32,episode3_q12,back,edge_state,3,0.000871037133038044,0.0007810680544935167,32
fork_pilot_n32,episode3_q12,back,edge_state,4,0.0009510474628768861,0.0008675064309500158,32
fork_pilot_n32,episode3_q12,back,edge_state,5,0.0009721196256577969,0.0009193596779368818,32
fork_pilot_n32,episode3_q12,back,edge_state,6,0.0009510474628768861,0.000855966005474329,32
fork_pilot_n32,episode3_q12,back,edge_state,7,0.0009348500752821565,0.0008648946532048285,32
fork_pilot_n32,episode3_q12,back,edge_state,8,0.0009407289908267558,0.0008641310269013047,32
fork_pilot_n32,episode3_q12,back,edge_state,9,0.0009108195663429797,0.0008336164755746722,32
fork_pilot_n32,episode3_q12,back,token_gram,0,0.0004957107012160122,0.0004958141362294555,32
fork_pilot_n32,episode3_q12,back,token_gram,1,0.0004893823061138391,0.0004901745123788714,32
fork_pilot_n32,episode3_q12,back,token_gram,2,0.0005188265349715948,0.0005195648409426212,32
fork_pilot_n32,episode3_q12,back,token_gram,3,0.0005545757594518363,0.0005638757720589638,32
fork_pilot_n32,episode3_q12,back,token_gram,4,0.0006017924170009792,0.0006299197557382286,32
fork_pilot_n32,episode3_q12,back,token_gram,5,0.0006807530880905688,0.0007274646777659655,32
fork_pilot_n32,episode3_q12,back,token_gram,6,0.0007594604976475239,0.0008370735449716449,32
fork_pilot_n32,episode3_q12,back,token_gram,7,0.0007978167268447578,0.0008852272294461727,32
fork_pilot_n32,episode3_q12,back,token_gram,8,0.0008586171315982938,0.0009105183416977525,32
fork_pilot_n32,episode3_q12,back,token_gram,9,0.0010002515045925975,0.001101692789234221,32
fork_pilot_n32,episode3_q12,back,expert_load,0,0.005637140478938818,0.005773820448666811,32
fork_pilot_n32,episode3_q12,back,expert_load,1,0.005464964546263218,0.005586931481957436,32
fork_pilot_n32,episode3_q12,back,expert_load,2,0.005419847555458546,0.005578408017754555,32
fork_pilot_n32,episode3_q12,back,expert_load,3,0.005478320177644491,0.005660704802721739,32
fork_pilot_n32,episode3_q12,back,expert_load,4,0.005526676774024963,0.005708932410925627,32
fork_pilot_n32,episode3_q12,back,expert_load,5,0.005728494841605425,0.005930716171860695,32
fork_pilot_n32,episode3_q12,back,expert_load,6,0.005967010278254747,0.006186967715620995,32
fork_pilot_n32,episode3_q12,back,expert_load,7,0.005985552910715342,0.006288805045187473,32
fork_pilot_n32,episode3_q12,back,expert_load,8,0.0058507672511041164,0.00605712691321969,32
fork_pilot_n32,episode3_q12,back,expert_load,9,0.0061754523776471615,0.006279862951487303,32
fork_pilot_n32,episode3_q12,back,spectrum,0,0.0025405019987374544,0.002577094128355384,32
fork_pilot_n32,episode3_q12,back,spectrum,1,0.00249655032530427,0.002541100140661001,32
fork_pilot_n32,episode3_q12,back,spectrum,2,0.0025517703033983707,0.002594745485112071,32
fork_pilot_n32,episode3_q12,back,spectrum,3,0.0026326975785195827,0.002697956981137395,32
fork_pilot_n32,episode3_q12,back,spectrum,4,0.0027171603869646788,0.002816913416609168,32
fork_pilot_n32,episode3_q12,back,spectrum,5,0.0028754794038832188,0.0029949843883514404,32
fork_pilot_n32,episode3_q12,back,spectrum,6,0.0030464469455182552,0.0031976967584341764,32
fork_pilot_n32,episode3_q12,back,spectrum,7,0.003314950503408909,0.0034315346274524927,32
fork_pilot_n32,episode3_q12,back,spectrum,8,0.0035920534282922745,0.003603348508477211,32
fork_pilot_n32,episode3_q12,back,spectrum,9,0.004820161033421755,0.004363179672509432,32
fork_pilot_n32,episode3_q6,all,edge_action,0,0.024509930983185768,0.02453869767487049,32
fork_pilot_n32,episode3_q6,all,edge_action,1,0.023773642256855965,0.023780066519975662,32
fork_pilot_n32,episode3_q6,all,edge_action,2,0.023501744493842125,0.023558903485536575,32
fork_pilot_n32,episode3_q6,all,edge_action,3,0.02341458387672901,0.023488493636250496,32
fork_pilot_n32,episode3_q6,all,edge_action,4,0.023304952308535576,0.023386646062135696,32
fork_pilot_n32,episode3_q6,all,edge_action,5,0.023124733939766884,0.023125825449824333,32
fork_pilot_n32,episode3_q6,all,edge_action,6,0.022432774305343628,0.022449862211942673,32
fork_pilot_n32,episode3_q6,all,edge_action,7,0.020732607692480087,0.020843062549829483,32
fork_pilot_n32,episode3_q6,all,edge_action,8,0.01837134175002575,0.018439320847392082,32
fork_pilot_n32,episode3_q6,all,edge_action,9,0.016514524817466736,0.016563525423407555,32
