dataset,snapshot,layer_group,view,d0,d9,ratio_d9_d0,log_slope,declining_transition_fraction,candidates
fork_pilot_n32,episode0_q6,back,token_gram,0.00042444909922778606,0.00035934761399403214,0.8466212194767402,0.0023306742601840375,0.4444444444444444,32
fork_pilot_n32,episode0_q6,back,expert_load,0.0048025525175035,0.004071662202477455,0.8478121140034962,-0.011903098954646505,0.7777777777777778,32
fork_pilot_n32,episode0_q6,back,spectrum,0.0023690329398959875,0.0018615229055285454,0.7857733314633758,-0.007317242166426087,0.5555555555555556,32
fork_pilot_n32,episode1_q10,all,edge_action,0.02557963691651821,0.02835303731262684,1.108422195559691,0.001668130739493666,0.6666666666666666,32
fork_pilot_n32,episode1_q10,all,edge_state,0.0005726869567297399,0.000570869364310056,0.9968262025207225,0.004084837709027813,0.4444444444444444,32
fork_pilot_n32,episode1_q10,all,token_gram,0.000984936603344977,0.0026302076876163483,2.670433486463809,0.0628762235346386,0.5555555555555556,32
fork_pilot_n32,episode1_q10,all,expert_load,0.006291533354669809,0.00852935016155243,1.3556870290168024,0.025918689405964028,0.3333333333333333,32
fork_pilot_n32,episode1_q10,all,spectrum,0.0030993279069662094,0.005075105000287294,1.6374856590295679,0.03671705042396708,0.2222222222222222,32
fork_pilot_n32,episode1_q10,front,edge_action,0.02976783737540245,0.024844413623213768,0.8346059308877786,-0.01828945903877424,0.6666666666666666,32
fork_pilot_n32,episode1_q10,front,edge_state,0.00021828273020219058,0.0003022662131115794,1.3847463463169842,0.05712722772436208,0.3333333333333333,32
fork_pilot_n32,episode1_q10,front,token_gram,0.001280850381590426,0.0011114048538729548,0.8677085706863971,-0.019662876678646437,0.7777777777777778,32
fork_pilot_n32,episode1_q10,front,expert_load,0.006709008943289518,0.006287825759500265,0.9372212517005915,-0.0037689417122662707,0.5555555555555556,32
fork_pilot_n32,episode1_q10,front,spectrum,0.0035419748164713383,0.003646924626082182,1.0296303093750958,0.0013905283077978513,0.6666666666666666,32
fork_pilot_n32,episode1_q10,back,edge_action,0.020445117726922035,0.030635567381978035,1.4984294926136454,0.02543404259224634,0.5555555555555556,32
fork_pilot_n32,episode1_q10,back,edge_state,0.0007579382508993149,0.0007345915655605495,0.9691971142621923,0.000474548070769903,0.5555555555555556,32
fork_pilot_n32,episode1_q10,back,token_gram,0.0005334094748832285,0.003571260953322053,6.695158450464076,0.15482320716304962,0.1111111111111111,32
fork_pilot_n32,episode1_q10,back,expert_load,0.005847780965268612,0.010094637051224709,1.7262337818702862,0.04493036099212638,0.2222222222222222,32
fork_pilot_n32,episode1_q10,back,spectrum,0.0026177302934229374,0.005827239248901606,2.2260655589854226,0.06372929692226954,0.2222222222222222,32
fork_pilot_n32,episode1_q11,all,edge_action,0.025201894342899323,0.027601946145296097,1.0952329920021664,0.0008802361059579559,0.8888888888888888,32
fork_pilot_n32,episode1_q11,all,edge_state,0.0005788648850284517,0.000569228024687618,0.9833521421145455,-0.007876914610539982,0.6666666666666666,32
fork_pilot_n32,episode1_q11,all,token_gram,0.0014472374459728599,0.005112783517688513,3.5327883008524594,0.09233241012832366,0.2222222222222222,32
fork_pilot_n32,episode1_q11,all,expert_load,0.006351713091135025,0.008505541831254959,1.3390941481796454,0.020051702074512873,0.3333333333333333,32
fork_pilot_n32,episode1_q11,all,spectrum,0.003015511203557253,0.006505692843347788,2.157409607920984,0.05234769169241126,0.2222222222222222,32
fork_pilot_n32,episode1_q11,front,edge_action,0.02972416765987873,0.021697238087654114,0.729952755479197,-0.02929922269015145,1.0,32
fork_pilot_n32,episode1_q11,front,edge_state,0.000501608126796782,0.00046489128726534545,0.9268017450875318,-0.10584652448600489,0.4444444444444444,32
fork_pilot_n32,episode1_q11,front,token_gram,0.0019632254261523485,0.001827330095693469,0.9307795586545475,-0.00624824541531756,0.5555555555555556,32
fork_pilot_n32,episode1_q11,front,expert_load,0.007007605396211147,0.005596783943474293,0.7986728171795099,-0.02002777932256919,0.7777777777777778,32
fork_pilot_n32,episode1_q11,front,spectrum,0.003610991407185793,0.0030043059960007668,0.8319892398586893,-0.017150742381224778,0.7777777777777778,32
fork_pilot_n32,episode1_q11,back,edge_action,0.019606005400419235,0.03172191604971886,1.6179693620323365,0.0358084421102998,0.3333333333333333,32
fork_pilot_n32,episode1_q11,back,edge_state,0.0006669991998933256,0.0006679057842120528,1.0013591985100916,-0.0008155020108784255,0.5555555555555556,32
fork_pilot_n32,episode1_q11,back,token_gram,0.0005742679350078106,0.007011702284216881,12.209809840978698,0.22429170839111784,0.1111111111111111,32
fork_pilot_n32,episode1_q11,back,expert_load,0.0056831203401088715,0.010479331947863102,1.8439398289536042,0.04752537604590196,0.3333333333333333,32
fork_pilot_n32,episode1_q11,back,spectrum,0.0022794438991695642,0.008690607734024525,3.8125999666807524,0.10368601587984894,0.1111111111111111,32
fork_pilot_n32,episode1_q12,all,edge_action,0.02569201961159706,0.023261748254299164,0.9054075392266592,-0.021000836918045322,0.8888888888888888,32
fork_pilot_n32,episode1_q12,all,edge_state,0.0005517088575288653,0.0005017814692109823,0.9095041023239856,-0.014278950939223628,0.6666666666666666,32
fork_pilot_n32,episode1_q12,all,token_gram,0.0015033093513920903,0.003556281328201294,2.3656350736514185,0.04761866673840238,0.2222222222222222,32
fork_pilot_n32,episode1_q12,all,expert_load,0.006112323608249426,0.007063278928399086,1.1555800021560074,0.006078278694745604,0.4444444444444444,32
fork_pilot_n32,episode1_q12,all,spectrum,0.003007130464538932,0.005370313301682472,1.7858597639879503,0.03497453075565631,0.4444444444444444,32
fork_pilot_n32,episode1_q12,front,edge_action,0.0305206049233675,0.020279455929994583,0.6644513102185605,-0.04292780226288419,1.0,32
fork_pilot_n32,episode1_q12,front,edge_state,0.00031105944071896374,5.439466258394532e-05,0.17486902972056026,-0.10839132801053442,0.4444444444444444,32
fork_pilot_n32,episode1_q12,front,token_gram,0.0020419531501829624,0.0016360656591132283,0.801225855238958,-0.023794289524350976,0.4444444444444444,32
fork_pilot_n32,episode1_q12,front,expert_load,0.006671351846307516,0.0051367501728236675,0.7699714077689928,-0.026171215539712137,0.8888888888888888,32
fork_pilot_n32,episode1_q12,front,spectrum,0.0034248412121087313,0.0029647848568856716,0.8656707488812904,-0.01722473609970055,0.6666666666666666,32
fork_pilot_n32,episode1_q12,back,edge_action,0.019895076751708984,0.0250405166298151,1.2586288026088728,0.006338667150661171,0.7777777777777778,32
fork_pilot_n32,episode1_q12,back,edge_state,0.0006899737054482102,0.0006957849254831672,1.008422378982083,-0.001814310760407829,0.4444444444444444,32
fork_pilot_n32,episode1_q12,back,token_gram,0.0005978812696412206,0.004771902225911617,7.981354272521638,0.16234146871935415,0.2222222222222222,32
fork_pilot_n32,episode1_q12,back,expert_load,0.005383601877838373,0.008440119214355946,1.5677457965641446,0.030963628721751846,0.3333333333333333,32
fork_pilot_n32,episode1_q12,back,spectrum,0.002375036710873246,0.006739430595189333,2.837611125897671,0.07308103358594491,0.4444444444444444,32
fork_pilot_n32,episode1_q6,all,edge_action,0.02497134916484356,0.016651082783937454,0.6668074950223367,-0.03880398001191679,1.0,32
fork_pilot_n32,episode1_q6,all,edge_state,0.0007864574436098337,0.0007218559621833265,0.9178576260528645,-0.009428971989487129,0.6666666666666666,32
fork_pilot_n32,episode1_q6,all,token_gram,0.0015728840371593833,0.0010114137548953295,0.6430313557774641,-0.04306853120190454,1.0,32
fork_pilot_n32,episode1_q6,all,expert_load,0.00600420543923974,0.004743891768157482,0.7900948453819328,-0.020391298067286005,0.7777777777777778,32
fork_pilot_n32,episode1_q6,all,spectrum,0.002985615748912096,0.002301229629665613,0.7707722035242276,-0.019885271763441063,0.6666666666666666,32
fork_pilot_n32,episode1_q6,front,edge_action,0.0303894504904747,0.019167084246873856,0.6307150651796618,-0.04458138470510732,1.0,32
fork_pilot_n32,episode1_q6,front,edge_state,0.0005411714664660394,0.00042833838961087167,0.7915021691886476,-0.03093925646002405,0.4444444444444444,32
fork_pilot_n32,episode1_q6,front,token_gram,0.0021820561960339546,0.0013826353242620826,0.6336387333997734,-0.04574761099743649,1.0,32
fork_pilot_n32,episode1_q6,front,expert_load,0.00694133760407567,0.0053044515661895275,0.7641829095122775,-0.02539296944805469,0.7777777777777778,32
fork_pilot_n32,episode1_q6,front,spectrum,0.0034211454913020134,0.0025722768623381853,0.7518759049791924,-0.02561945959694365,0.7777777777777778,32
fork_pilot_n32,episode1_q6,back,edge_action,0.017880158498883247,0.013645678758621216,0.7631743733968294,-0.02450038846482292,1.0,32
fork_pilot_n32,episode1_q6,back,edge_state,0.0009454675018787384,0.0009194636368192732,0.9724962888647226,-0.0038807768798292896,0.5555555555555556,32
fork_pilot_n32,episode1_q6,back,token_gram,0.00044171162880957127,0.00036490822094492614,0.8261231924737117,-0.009958671779026736,0.4444444444444444,32
fork_pilot_n32,episode1_q6,back,expert_load,0.004910851363092661,0.004035158548504114,0.8216820771302942,-0.015019784609095572,0.6666666666666666,32
fork_pilot_n32,episode1_q6,back,spectrum,0.002260024193674326,0.0019598742946982384,0.8671917319220788,-0.006212355601082205,0.4444444444444444,32
fork_pilot_n32,episode2_q10,all,edge_action,0.026034263893961906,0.03192218765616417,1.226160562333696,0.009745437769159874,0.5555555555555556,32
fork_pilot_n32,episode2_q10,all,edge_state,0.0006588229443877935,0.0006125835934653878,0.9298152085984599,-0.007500859000514681,0.6666666666666666,32
fork_pilot_n32,episode2_q10,all,token_gram,0.0010914644226431847,0.0045379167422652245,4.157640549818209,0.09460899261986079,0.4444444444444444,32
fork_pilot_n32,episode2_q10,all,expert_load,0.006600543390959501,0.00994478352367878,1.5066613359893595,0.03154797286880875,0.3333333333333333,32
fork_pilot_n32,episode2_q10,all,spectrum,0.0029911366291344166,0.006073188502341509,2.03039488172728,0.05602582810396995,0.2222222222222222,32
fork_pilot_n32,episode2_q10,front,edge_action,0.03041675128042698,0.02567015029489994,0.8439477989688711,-0.01785859625077566,0.7777777777777778,32
fork_pilot_n32,episode2_q10,front,edge_state,0.0003695117775350809,0.00029687726055271924,0.8034311180366481,-0.03635722697070863,0.3333333333333333,32
fork_pilot_n32,episode2_q10,front,token_gram,0.001443416578695178,0.0013496456667780876,0.9350354476308859,-0.0140935852727127,0.7777777777777778,32
fork_pilot_n32,episode2_q10,front,expert_load,0.0072015756741166115,0.006429511122405529,0.8927922739899851,-0.011036872629487958,0.6666666666666666,32
fork_pilot_n32,episode2_q10,front,spectrum,0.0033843673299998045,0.003418796695768833,1.0101730581854513,-0.00024308469668373012,0.5555555555555556,32
fork_pilot_n32,episode2_q10,back,edge_action,0.02074274607002735,0.03647468239068985,1.7584307433331923,0.04011452289248471,0.3333333333333333,32
fork_pilot_n32,episode2_q10,back,edge_state,0.0007910138228908181,0.0007607010775245726,0.9616786148496554,-0.002658968863630414,0.6666666666666666,32
fork_pilot_n32,episode2_q10,back,token_gram,0.0005502662970684469,0.006250021047890186,11.358175271113787,0.20130281545423045,0.1111111111111111,32
fork_pilot_n32,episode2_q10,back,expert_load,0.00590524123981595,0.012384837493300438,2.0972619052031205,0.06188309316175367,0.2222222222222222,32
fork_pilot_n32,episode2_q10,back,spectrum,0.002496929606422782,0.007602914702147245,3.0449055041802064,0.09782065682426343,0.2222222222222222,32
fork_pilot_n32,episode2_q11,all,edge_action,0.025219034403562546,0.02871439978480339,1.138600286010438,0.004833122488384041,0.5555555555555556,32
fork_pilot_n32,episode2_q11,all,edge_state,0.0006635361933149397,0.0006389698246493936,0.962976595831471,-0.005353889416669713,0.4444444444444444,32
fork_pilot_n32,episode2_q11,all,token_gram,0.0014464942505583167,0.0037568178959190845,2.5971882670595,0.06900678708848837,0.1111111111111111,32
fork_pilot_n32,episode2_q11,all,expert_load,0.0062543535605072975,0.00870982464402914,1.3926018987840332,0.029475401244965383,0.3333333333333333,32
fork_pilot_n32,episode2_q11,all,spectrum,0.002806548262014985,0.0053154174238443375,1.8939340882839792,0.05060924663961605,0.2222222222222222,32
fork_pilot_n32,episode2_q11,front,edge_action,0.02979964204132557,0.022934693843126297,0.7696298435840574,-0.025928621372345997,1.0,32
fork_pilot_n32,episode2_q11,front,edge_state,0.0005577715928666294,0.00035745796049013734,0.6408679915967149,-0.025927736844388136,0.6666666666666666,32
fork_pilot_n32,episode2_q11,front,token_gram,0.0019665402360260487,0.0019222807604819536,0.977493735071735,-0.005296553836405654,0.4444444444444444,32
fork_pilot_n32,episode2_q11,front,expert_load,0.006862729322165251,0.006043117493391037,0.8805705732663781,-0.010769005452914052,0.6666666666666666,32
fork_pilot_n32,episode2_q11,front,spectrum,0.003090338548645377,0.0031037668231874704,1.004345243840025,0.006283068704704385,0.4444444444444444,32
fork_pilot_n32,episode2_q11,back,edge_action,0.019512835890054703,0.03189234808087349,1.6344291655283367,0.039317708632398536,0.3333333333333333,32
fork_pilot_n32,episode2_q11,back,edge_state,0.0007658720714971423,0.0007603687117807567,0.9928142572092653,-0.00020622855505813919,0.3333333333333333,32
fork_pilot_n32,episode2_q11,back,token_gram,0.0005796313052996993,0.0048121074214577675,8.302014362336175,0.19634949991839493,0.1111111111111111,32
fork_pilot_n32,episode2_q11,back,expert_load,0.00548214977607131,0.010395889170467854,1.8963161524415504,0.061348385142738104,0.1111111111111111,32
fork_pilot_n32,episode2_q11,back,spectrum,0.002406712621450424,0.006395506672561169,2.6573620030740797,0.0815709005555396,0.1111111111111111,32
fork_pilot_n32,episode2_q12,all,edge_action,0.02471148781478405,0.029278645291924477,1.1848192027680362,-0.001811176114707095,0.7777777777777778,32
fork_pilot_n32,episode2_q12,all,edge_state,0.0005547019536606967,0.000494082341901958,0.890716786990408,-0.028523060941446236,0.3333333333333333,32
fork_pilot_n32,episode2_q12,all,token_gram,0.0014208776410669088,0.003561983350664377,2.506889578464867,0.0494815130772164,0.5555555555555556,32
fork_pilot_n32,episode2_q12,all,expert_load,0.006428512278944254,0.009516281075775623,1.4803240101049429,0.023527686675689385,0.5555555555555556,32
fork_pilot_n32,episode2_q12,all,spectrum,0.0027401684783399105,0.006060654763132334,2.2117817977397105,0.05016173583480402,0.3333333333333333,32
fork_pilot_n32,episode2_q12,front,edge_action,0.029309585690498352,0.022647224366664886,0.7726900204531624,-0.033326234470513576,0.8888888888888888,32
fork_pilot_n32,episode2_q12,front,edge_state,0.0,0.0,0.0,-0.8894578056469751,0.1111111111111111,32
fork_pilot_n32,episode2_q12,front,token_gram,0.0019287142204120755,0.0016015138244256377,0.8303530961074521,-0.02611426009811962,0.6666666666666666,32
fork_pilot_n32,episode2_q12,front,expert_load,0.007022115867584944,0.00587345939129591,0.8364230243492007,-0.01943836568369917,0.7777777777777778,32
fork_pilot_n32,episode2_q12,front,spectrum,0.0031316315289586782,0.00302044115960598,0.9644944278008112,-0.003689763736174154,0.5555555555555556,32
fork_pilot_n32,episode2_q12,back,edge_action,0.019014298915863037,0.03438515216112137,1.8083839069362115,0.034765651538802504,0.6666666666666666,32
fork_pilot_n32,episode2_q12,back,edge_state,0.0006003688904456794,0.0005863147089257836,0.9765907565439262,0.007816982259482054,0.6666666666666666,32
fork_pilot_n32,episode2_q12,back,token_gram,0.000553299265448004,0.004788589663803577,8.654610556777582,0.17165776395506288,0.0,32
fork_pilot_n32,episode2_q12,back,expert_load,0.005750135984271765,0.012042718008160591,2.0943362106741135,0.05319414423038159,0.3333333333333333,32
fork_pilot_n32,episode2_q12,back,spectrum,0.0023146946914494038,0.007919775322079659,3.421520493106801,0.08338748595676927,0.4444444444444444,32
fork_pilot_n32,episode2_q6,all,edge_action,0.02487950026988983,0.016537761315703392,0.6647143687093287,-0.038579685118897214,1.0,32
fork_pilot_n32,episode2_q6,all,edge_state,0.001014049514196813,0.0010497791226953268,1.0352345797698188,0.006720180270981244,0.5555555555555556,32
fork_pilot_n32,episode2_q6,all,token_gram,0.0014993337681517005,0.0010344755137339234,0.689956789947558,-0.03296310813616363,0.8888888888888888,32
fork_pilot_n32,episode2_q6,all,expert_load,0.006104209925979376,0.004770092666149139,0.7814430899317102,-0.02164390560986458,0.8888888888888888,32
fork_pilot_n32,episode2_q6,all,spectrum,0.0030322307720780373,0.0022261671256273985,0.734168106902289,-0.02358170539207269,0.5555555555555556,32
fork_pilot_n32,episode2_q6,front,edge_action,0.02996394783258438,0.019094504415988922,0.637249287799939,-0.042887172123607556,1.0,32
fork_pilot_n32,episode2_q6,front,edge_state,0.0011432714527472854,0.0012410019990056753,1.0854832384938355,0.9359015206031915,0.2222222222222222,32
fork_pilot_n32,episode2_q6,front,token_gram,0.002072144765406847,0.001417513587512076,0.6840803843324913,-0.03554447766745553,1.0,32
fork_pilot_n32,episode2_q6,front,expert_load,0.006987105123698711,0.005395887885242701,0.7722637329358399,-0.025692556034024896,1.0,32
fork_pilot_n32,episode2_q6,front,spectrum,0.0034065861254930496,0.002506223740056157,0.7356995090483499,-0.02666142847597566,0.8888888888888888,32
fork_pilot_n32,episode2_q6,back,edge_action,0.018310459330677986,0.013429531827569008,0.733435004826378,-0.028154201693125068,1.0,32
fork_pilot_n32,episode2_q6,back,edge_state,0.0009806790621951222,0.0009116080473177135,0.9295681762361662,-0.011470465740287232,0.5555555555555556,32
fork_pilot_n32,episode2_q6,back,token_gram,0.0004396300355438143,0.00035890337312594056,0.8163759163588167,-0.0025219377305403996,0.4444444444444444,32
fork_pilot_n32,episode2_q6,back,expert_load,0.00495331734418869,0.004022235982120037,0.8120287279471378,-0.012771699300842916,0.5555555555555556,32
fork_pilot_n32,episode2_q6,back,spectrum,0.0024523292668163776,0.0019002846674993634,0.7748896908800177,-0.016569586926542198,0.4444444444444444,32
fork_pilot_n32,episode3_q10,all,edge_action,0.024989627301692963,0.029211686924099922,1.168952484622327,0.006197320299597616,0.6666666666666666,32
fork_pilot_n32,episode3_q10,all,edge_state,0.0009994539432227612,0.0009814550867304206,0.9819913097402939,-0.0025278096136179423,0.4444444444444444,32
fork_pilot_n32,episode3_q10,all,token_gram,0.0011960938572883606,0.003370020305737853,2.817521622741175,0.07186956145843082,0.3333333333333333,32
fork_pilot_n32,episode3_q10,all,expert_load,0.006350691430270672,0.0094370786100626,1.4859923070865344,0.031174788890418456,0.3333333333333333,32
fork_pilot_n32,episode3_q10,all,spectrum,0.0029857109766453505,0.005720119923353195,1.9158317627180845,0.051306842287099634,0.3333333333333333,32
fork_pilot_n32,episode3_q10,front,edge_action,0.02926623262465,0.023361288011074066,0.7982335243039655,-0.022265542627750202,0.7777777777777778,32
fork_pilot_n32,episode3_q10,front,edge_state,0.0011731660924851894,0.001145116169936955,0.9760904080607934,-0.0021721811459871816,0.5555555555555556,32
fork_pilot_n32,episode3_q10,front,token_gram,0.001601908472366631,0.0014679647283628583,0.9163848956951413,-0.014034954913073825,0.6666666666666666,32
fork_pilot_n32,episode3_q10,front,expert_load,0.006803856696933508,0.0058664376847445965,0.8622224050351611,-0.011463829367298867,0.5555555555555556,32
fork_pilot_n32,episode3_q10,front,spectrum,0.0033516068942844868,0.0031495296861976385,0.9397073659111241,-0.007121558809307391,0.6666666666666666,32
fork_pilot_n32,episode3_q10,back,edge_action,0.019669407978653908,0.03298575058579445,1.6770077991972108,0.03848194820598878,0.3333333333333333,32
fork_pilot_n32,episode3_q10,back,edge_state,0.0007908268598839641,0.0007655858644284308,0.9680827792581086,-0.001968046336878429,0.6666666666666666,32
fork_pilot_n32,episode3_q10,back,token_gram,0.0005298492033034563,0.004519077017903328,8.528987096193015,0.1893029816002459,0.1111111111111111,32
fork_pilot_n32,episode3_q10,back,expert_load,0.005664176307618618,0.011865682899951935,2.0948646820883665,0.06061138951126243,0.2222222222222222,32
fork_pilot_n32,episode3_q10,back,spectrum,0.0025179956573992968,0.007379375863820314,2.9306547221936348,0.09290867251129582,0.1111111111111111,32
fork_pilot_n32,episode3_q11,all,edge_action,0.026057783514261246,0.02042165771126747,0.7837066303084005,-0.02235863841364996,0.6666666666666666,32
fork_pilot_n32,episode3_q11,all,edge_state,0.001056835986673832,0.00124670984223485,1.1796625568728085,0.001177964921774189,0.5555555555555556,32
fork_pilot_n32,episode3_q11,all,token_gram,0.0011266290675848722,0.0009902232559397817,0.8789257124907132,-0.010399122197085778,0.5555555555555556,32
fork_pilot_n32,episode3_q11,all,expert_load,0.006468441337347031,0.006439787335693836,0.9955701845067754,0.003580270770573139,0.5555555555555556,32
fork_pilot_n32,episode3_q11,all,spectrum,0.0028927007224410772,0.002731895539909601,0.9444100175023372,-0.0071146676637464734,0.5555555555555556,32
fork_pilot_n32,episode3_q11,front,edge_action,0.0305361095815897,0.022494474425911903,0.7366516145682775,-0.02872180719762313,1.0,32
fork_pilot_n32,episode3_q11,front,edge_state,0.0006300974055193365,0.0014470546739175916,2.296557105682582,-0.04397766949168226,0.5555555555555556,32
fork_pilot_n32,episode3_q11,front,token_gram,0.00149653316475451,0.0012517221039161086,0.836414543557035,-0.01821321765966752,0.5555555555555556,32
fork_pilot_n32,episode3_q11,front,expert_load,0.00712541351094842,0.006683702114969492,0.9380090158556799,-0.003820186519004936,0.4444444444444444,32
fork_pilot_n32,episode3_q11,front,spectrum,0.00326666166074574,0.0029179551638662815,0.8932529496183413,-0.017441755133209995,0.5555555555555556,32
fork_pilot_n32,episode3_q11,back,edge_action,0.02057771012187004,0.018060138449072838,0.8776554019914237,-0.010532153572600591,0.5555555555555556,32
fork_pilot_n32,episode3_q11,back,edge_state,0.0012456695549190044,0.001007278566248715,0.8086242152030519,-0.02391526654495778,0.5555555555555556,32
fork_pilot_n32,episode3_q11,back,token_gram,0.0005437696818262339,0.0006155662704259157,1.1320349239747152,0.029164359766921635,0.4444444444444444,32
fork_pilot_n32,episode3_q11,back,expert_load,0.005646068137139082,0.005966947879642248,1.0568324247439491,0.010881367184904652,0.3333333333333333,32
fork_pilot_n32,episode3_q11,back,spectrum,0.0023701637983322144,0.0024531236849725246,1.0350017524943573,0.009163114102983894,0.3333333333333333,32
fork_pilot_n32,episode3_q12,all,edge_action,0.025545582175254822,0.02176823653280735,0.8521331157562554,-0.015830932663997474,0.8888888888888888,32
fork_pilot_n32,episode3_q12,all,edge_state,0.0007378141744993627,0.000709317100699991,0.9613763535802112,-0.0020988337282598236,0.5555555555555556,32
fork_pilot_n32,episode3_q12,all,token_gram,0.0011680918978527188,0.0013673686189576983,1.1706002083152072,0.01834484576936194,0.3333333333333333,32
fork_pilot_n32,episode3_q12,all,expert_load,0.00662540178745985,0.006705501116812229,1.0120897315999742,0.0026219003954181977,0.4444444444444444,32
fork_pilot_n32,episode3_q12,all,spectrum,0.0029920220840722322,0.004428033251315355,1.4799467139255431,0.0346493551877876,0.1111111111111111,32
fork_pilot_n32,episode3_q12,front,edge_action,0.03020017221570015,0.02333628386259079,0.7727202247694126,-0.025116985403534856,0.8888888888888888,32
fork_pilot_n32,episode3_q12,front,edge_state,0.00035641720751300454,0.0004326248599682003,1.2138158619976709,0.026083845888579548,0.1111111111111111,32
fork_pilot_n32,episode3_q12,front,token_gram,0.0015785688301548362,0.0014961803099140525,0.9478080913122411,-0.0026398330944911717,0.5555555555555556,32
fork_pilot_n32,episode3_q12,front,expert_load,0.00743468850851059,0.006949461065232754,0.9347346640383939,-0.007449842030628433,0.5555555555555556,32
fork_pilot_n32,episode3_q12,front,spectrum,0.0033624626230448484,0.0035310951061546803,1.0501514818199311,0.0034986891437800596,0.3333333333333333,32
fork_pilot_n32,episode3_q12,back,edge_action,0.01994417794048786,0.020219746977090836,1.0138170165461446,0.0006662265703766097,0.4444444444444444,32
fork_pilot_n32,episode3_q12,back,edge_state,0.0009797841776162386,0.0009108195663429797,0.9296124464460673,-0.004466279604485073,0.5555555555555556,32
fork_pilot_n32,episode3_q12,back,token_gram,0.0004957107012160122,0.0010002515045925975,2.0178130150083753,0.0816450328319031,0.1111111111111111,32
fork_pilot_n32,episode3_q12,back,expert_load,0.005637140478938818,0.0061754523776471615,1.0954937881572324,0.012648283918191307,0.3333333333333333,32
fork_pilot_n32,episode3_q12,back,spectrum,0.0025405019987374544,0.004820161033421755,1.8973262118342027,0.06129405556696242,0.1111111111111111,32
fork_pilot_n32,episode3_q6,all,edge_action,0.024509930983185768,0.016514524817466736,0.673789119553049,-0.03709786505192507,1.0,32
fork_pilot_n32,episode3_q6,all,edge_state,0.0007065910031087697,0.0007310404325835407,1.0346019541250902,0.0021353225567993473,0.4444444444444444,32
fork_pilot_n32,episode3_q6,all,token_gram,0.001467207446694374,0.001033137203194201,0.7041520989563299,-0.030252293758776194,0.7777777777777778,32
fork_pilot_n32,episode3_q6,all,expert_load,0.0058790151961147785,0.004823731258511543,0.820499879248376,-0.01655982287667876,0.8888888888888888,32
fork_pilot_n32,episode3_q6,all,spectrum,0.002876478945836425,0.0023460439406335354,0.81559572825288,-0.015004874970577377,0.5555555555555556,32
fork_pilot_n32,episode3_q6,front,edge_action,0.029897958040237427,0.01917487196624279,0.641343865037096,-0.04181553030073545,1.0,32
fork_pilot_n32,episode3_q6,front,edge_state,0.00044938549399375916,0.0002916125813499093,0.6489140954646816,-0.8751023382854531,0.5555555555555556,32
fork_pilot_n32,episode3_q6,front,token_gram,0.00202789343893528,0.0014140821294859052,0.6973157969426398,-0.03146979434990255,0.7777777777777778,32
fork_pilot_n32,episode3_q6,front,expert_load,0.006752505898475647,0.005580537021160126,0.8264394145023866,-0.01858053744823339,0.7777777777777778,32
fork_pilot_n32,episode3_q6,front,spectrum,0.003372232196852565,0.002605652902275324,0.772678970536869,-0.025177073122378855,0.7777777777777778,32
fork_pilot_n32,episode3_q6,back,edge_action,0.017546527087688446,0.013320795260369778,0.7591699026137394,-0.025219950627059562,1.0,32
fork_pilot_n32,episode3_q6,back,edge_state,0.0009146968368440866,0.0009806836023926735,1.072140585700784,0.007813040178770858,0.2222222222222222,32
fork_pilot_n32,episode3_q6,back,token_gram,0.00041872894507832825,0.00035538020893000066,0.8487118292324467,-0.007705702334231238,0.4444444444444444,32
fork_pilot_n32,episode3_q6,back,expert_load,0.00478842668235302,0.003883575787767768,0.8110337790239256,-0.015163715812846913,0.6666666666666666,32
fork_pilot_n32,episode3_q6,back,spectrum,0.0022506248205900192,0.002012061420828104,0.8940012579709425,0.0008796568045746508,0.5555555555555556,32
fork_pilot_n32,episode4_q10,all,edge_action,0.025819437578320503,0.03081495128571987,1.1934787964395432,0.005835857578767149,0.7777777777777778,32
fork_pilot_n32,episode4_q10,all,edge_state,0.0006475564441643655,8.969444024842232e-05,0.13851215759912305,-0.1498419754962328,0.5555555555555556,32
fork_pilot_n32,episode4_q10,all,token_gram,0.001289877574890852,0.005045464262366295,3.9115838282507056,0.08938318522446274,0.4444444444444444,32
fork_pilot_n32,episode4_q10,all,expert_load,0.0063146254979074,0.010787432081997395,1.7083249173798565,0.038637535689942624,0.3333333333333333,32
fork_pilot_n32,episode4_q10,all,spectrum,0.0030478511471301317,0.006847910583019257,2.2467995490748542,0.05861917876904189,0.3333333333333333,32
fork_pilot_n32,episode4_q10,front,edge_action,0.030557755380868912,0.02331400476396084,0.762948864318643,-0.026166906405937683,0.8888888888888888,32
fork_pilot_n32,episode4_q10,front,edge_state,0.00016528218111488968,0.0,0.0,-2.5185928890189717,0.3333333333333333,32
fork_pilot_n32,episode4_q10,front,token_gram,0.001733417040668428,0.0015623009530827403,0.9012839475030757,-0.01590706416835976,0.6666666666666666,32
fork_pilot_n32,episode4_q10,front,expert_load,0.006740577984601259,0.005944263655692339,0.8818626042561799,-0.009441635305373236,0.5555555555555556,32
fork_pilot_n32,episode4_q10,front,spectrum,0.003507559420540929,0.0033045895397663116,0.9421335873639125,-0.006067154663337562,0.5555555555555556,32
fork_pilot_n32,episode4_q10,back,edge_action,0.020061815157532692,0.03613085672259331,1.8009764539689275,0.041218419137888374,0.3333333333333333,32
