design,scope,layer,token_role,relative_query,metric,n_strata,n_pairs,n_tasks,auc,auc_lo,auc_hi,auc_abs,null_auc,null_lo,null_hi,null_abs_mean,n_strata_null,delta_abs,delta_abs_lo,delta_abs_hi,p_boot,exceeds_null_paired,exceeds_null_disjoint,q_bh,exceeds_null_bh
failed_controls,seed1008_1015,L12,action,3,hellinger_to_pre,89,262,9,0.5413857677902623,0.4454392135642136,0.6118204790156008,0.04138576779026226,0.49867724867724866,0.3571309523809524,0.6620892018779336,0.05856853698136412,63,-0.017182769191101857,-0.13644052923934855,0.07496862934362922,0.5145,False,False,0.554076923076923,False
failed_controls,seed1008_1015,L12,action,4,hellinger_to_pre,89,262,9,0.6147940074906367,0.4860476690676271,0.6912355040142728,0.11479400749063673,0.5016276455026455,0.3467586848635236,0.6470588235294118,0.05884260218264043,63,0.0559514053079963,-0.13365940399206525,0.16176926510737344,0.2945,False,False,0.4159024390243902,False
failed_controls,seed1008_1015,L12,action,5,hellinger_to_pre,86,259,9,0.7381782945736434,0.6146658536585367,0.8106368471466021,0.23817829457364337,0.5005470430107526,0.3333333333333333,0.6555861581920901,0.0590245344695229,62,0.17915376010412046,-0.009292422481063706,0.2868841698095646,0.0325,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L13,state,-1,hellinger_to_pre,89,262,9,0.4775280898876404,0.22218390804597707,0.5602574819401444,0.022471910112359605,0.49915674603174603,0.33086156111929305,0.643259548611111,0.05807565958968106,63,-0.03560374947732146,-0.11763801539491295,0.21372501112382364,0.578,False,False,0.5975630769230769,False
failed_controls,seed1008_1015,L13,state,0,hellinger_to_pre,89,262,9,0.6672284644194757,0.5714285714285714,0.7071428571428572,0.1672284644194757,0.4991706349206349,0.3472151360544218,0.6483630952380952,0.05769950363558718,63,0.10952896078388852,-0.06705596060617636,0.182824976213798,0.06,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L13,state,1,hellinger_to_pre,89,262,9,0.5664794007490638,0.25641176470588234,0.7625797101449274,0.06647940074906378,0.5005760582010582,0.35358704292527815,0.6666666666666666,0.05945874758516183,63,0.007020653163901949,-0.08336538461538465,0.2414990290442414,0.1935,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L13,state,2,hellinger_to_pre,89,262,9,0.5342696629213483,0.4381628422253422,0.8480499999999997,0.034269662921348254,0.5012175925925926,0.3463641149965716,0.6689908154121863,0.05974635020431004,63,-0.025476687282961784,-0.1265567533795564,0.2459600832635105,0.492,False,False,0.5332645161290323,False
failed_controls,seed1008_1015,L13,state,3,hellinger_to_pre,89,262,9,0.3629213483146067,0.2769148936170213,0.7264078947368416,0.1370786516853933,0.5013882275132275,0.35045189950980393,0.6667129629629627,0.059221543133104314,63,0.07785710855228897,-0.11154687499999993,0.2017874729437225,0.1575,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L13,state,4,hellinger_to_pre,89,262,9,0.4749063670411985,0.33927464580873673,0.7738023255813944,0.025093632958801515,0.49986507936507935,0.35,0.6591414141414138,0.05846225799617598,63,-0.033368625037374464,-0.10967588322254962,0.2286144705629998,0.288,False,False,0.4159024390243902,False
failed_controls,seed1008_1015,L13,state,5,hellinger_to_pre,86,259,9,0.5257751937984496,0.3537203074433657,0.825581395348837,0.025775193798449614,0.4995295698924731,0.35,0.6562911184210524,0.05932611413929975,62,-0.03355092034085014,-0.08521063331970374,0.2894857673930813,0.252,False,False,0.4059366515837104,False
failed_controls,seed1008_1015,L13,action,-1,hellinger_to_pre,89,262,9,0.5691011235955056,0.367329931972789,0.6554769587862317,0.06910112359550558,0.5000595238095239,0.34919794188861986,0.6449792829359039,0.05747193272575039,63,0.011629190869755189,-0.11036904712166659,0.12560207336523116,0.341,False,False,0.4378181818181818,False
failed_controls,seed1008_1015,L13,action,0,hellinger_to_pre,89,262,9,0.5548689138576779,0.44767283637592964,0.6106098964326813,0.05486891385767789,0.4998234126984127,0.348470643939394,0.6516976062530532,0.058282676050674394,63,-0.0034137621929965015,-0.12655535130718965,0.09387392650858792,0.453,False,False,0.5023366336633663,False
failed_controls,seed1008_1015,L13,action,1,hellinger_to_pre,89,262,9,0.3767790262172284,0.2428350970017637,0.7280608695652171,0.12322097378277158,0.5000085978835979,0.34721283783783785,0.6666666666666666,0.05892078720767205,63,0.06430018657509953,-0.10064501724562698,0.2259837662337661,0.1775,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L13,action,2,hellinger_to_pre,89,262,9,0.6310861423220974,0.566025641025641,0.8818379446640314,0.13108614232209737,0.4995019841269841,0.3510591638671146,0.6607142857142857,0.05948877085586278,63,0.07159737146623459,-0.0409572385916392,0.2979929443173148,0.083,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L13,action,3,hellinger_to_pre,89,262,9,0.6372659176029962,0.6032228360957643,0.763776223776223,0.13726591760299622,0.4996190476190476,0.34375,0.6556378338372385,0.05925168497261191,63,0.07801423263038432,-0.03656271874242466,0.20436539306104506,0.064,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L13,action,4,hellinger_to_pre,89,262,9,0.6861423220973782,0.4255558955528356,0.8414354244281537,0.18614232209737824,0.5005873015873016,0.34522456709956706,0.6605727351916376,0.06100830595050828,63,0.12513401614686998,-0.15015879224030032,0.2982882666622629,0.218,False,False,0.39199999999999996,False
failed_controls,seed1008_1015,L13,action,5,hellinger_to_pre,86,259,9,0.6385658914728681,0.533719742063492,0.7117630828373013,0.13856589147286813,0.501241935483871,0.34779185210544333,0.6547991071428569,0.05947510238832523,62,0.0790907890845429,-0.08283449883449892,0.17669142047632733,0.123,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L14,state,-1,hellinger_to_pre,89,262,9,0.5228464419475656,0.26314144736842104,0.5713024490033028,0.022846441947565577,0.49967394179894176,0.3463568559954102,0.660979049153908,0.06065557879964021,63,-0.03780913685207463,-0.12843872830984554,0.15571231467415303,0.57,False,False,0.5926666666666667,False
failed_controls,seed1008_1015,L14,state,0,hellinger_to_pre,89,262,9,0.6451310861423221,0.5555555555555556,0.7849527914614121,0.14513108614232206,0.4996316137566138,0.34999704491725764,0.6437887286324785,0.05731666408955946,63,0.0878144220527626,-0.04704313842471733,0.2200471175166296,0.063,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L14,state,1,hellinger_to_pre,89,262,9,0.5365168539325843,0.3572121535181237,0.6400782693674484,0.0365168539325843,0.4994821428571429,0.3471955128205128,0.6562681686046511,0.05930816828488329,63,-0.02279131435229899,-0.12509659565580614,0.1250883988786014,0.4175,False,False,0.48824999999999996,False
failed_controls,seed1008_1015,L14,state,2,hellinger_to_pre,89,262,9,0.5747191011235955,0.53817392695559,0.7999999999999999,0.07471910112359548,0.49846296296296294,0.3324147560258671,0.6519139027714673,0.059866155386351476,63,0.014852945737244001,-0.08211246304077172,0.22046193181818188,0.263,False,False,0.4059366515837104,False
failed_controls,seed1008_1015,L14,state,3,hellinger_to_pre,89,262,9,0.5220973782771535,0.4008552099071876,0.7349880002953773,0.022097378277153523,0.4990119047619047,0.3420248538011696,0.6602976190476189,0.059799352322166245,63,-0.03770197404501272,-0.11185858110738468,0.20330214152913648,0.3595,False,False,0.4457269372693727,False
failed_controls,seed1008_1015,L14,state,4,hellinger_to_pre,89,262,9,0.5056179775280899,0.3454531511433351,0.7952417582417582,0.005617977528089901,0.501651455026455,0.3408953997809419,0.6583589181286548,0.0609295579361561,63,-0.0553115804080662,-0.1040124031788391,0.2548602251407129,0.2815,False,False,0.41484210526315785,False
failed_controls,seed1008_1015,L14,state,5,hellinger_to_pre,86,259,9,0.4168604651162791,0.3512875920751842,0.7160545454545452,0.08313953488372089,0.5009751344086021,0.3472591991341991,0.6510566086065573,0.058814262476214824,62,0.024325272407506066,-0.10524663727414722,0.14588429066553768,0.2905,False,False,0.4159024390243902,False
failed_controls,seed1008_1015,L14,action,-1,hellinger_to_pre,89,262,9,0.6331460674157303,0.3565217391304348,0.6838261554621848,0.13314606741573032,0.49912632275132274,0.35234939759036144,0.6562967414529912,0.058921687914689116,63,0.0742243795010412,-0.1061343707741718,0.16846603506394217,0.1555,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L14,action,0,hellinger_to_pre,89,262,9,0.5808988764044944,0.31915322580645167,0.6816838235294117,0.08089887640449445,0.5005859788359789,0.328125,0.645860745614035,0.05928553188941207,63,0.02161334451508238,-0.12683861642743216,0.15992930992559592,0.298,False,False,0.4159024390243902,False
failed_controls,seed1008_1015,L14,action,1,hellinger_to_pre,89,262,9,0.743820224719101,0.6453003771551724,0.8650811688311687,0.24382022471910103,0.5007929894179893,0.34254227053140096,0.6632745825602968,0.06083007201381216,63,0.18299015270528887,-0.007604885057471191,0.3257936551731385,0.0295,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L14,action,2,hellinger_to_pre,89,262,9,0.744194756554307,0.4774069478908188,0.829032258064516,0.244194756554307,0.4987248677248677,0.3552357456140351,0.6617647058823529,0.059189194505167235,63,0.18500556204913976,-0.1333531746031746,0.2965676156839153,0.078,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L14,action,3,hellinger_to_pre,89,262,9,0.5588014981273408,0.3879231821374441,0.8564873949579831,0.05880149812734081,0.49894973544973537,0.34997395833333333,0.6573291198501872,0.05971290688537221,63,-0.000911408758031397,-0.13829214474658588,0.31548603330220965,0.3295,False,False,0.42911627906976746,False
failed_controls,seed1008_1015,L14,action,4,hellinger_to_pre,89,262,9,0.5823970037453183,0.4708916666666667,0.6365255674187481,0.08239700374531833,0.5003829365079365,0.34660674470457076,0.6535483674463936,0.05941130025591706,63,0.022985703489401273,-0.12462500000000007,0.10754376582363714,0.3095,False,False,0.41763855421686746,False
failed_controls,seed1008_1015,L14,action,5,hellinger_to_pre,86,259,9,0.507751937984496,0.4499960876369327,0.8,0.007751937984496027,0.5019045698924731,0.3312408088235294,0.6515151515151515,0.06015251337456662,62,-0.05240057539007059,-0.12978670366945783,0.21595914502164446,0.5715,False,False,0.5926666666666667,False
failed_controls,seed1008_1015,L15,state,-1,hellinger_to_pre,89,262,9,0.4657303370786517,0.15384615384615385,0.5246093749999999,0.03426966292134831,0.49870238095238095,0.3333333333333333,0.6458431603773584,0.05727028188654889,63,-0.02300061896520058,-0.10396539023158533,0.27562171743697467,0.533,False,False,0.5685333333333334,False
failed_controls,seed1008_1015,L15,state,0,hellinger_to_pre,89,262,9,0.4835205992509363,0.3319142857142857,0.5613095238095239,0.016479400749063677,0.4989556878306878,0.3503009259259259,0.6628875968992243,0.05892973516418677,63,-0.042450334415123095,-0.13564611547337616,0.0680618069145466,0.6755,False,False,0.6775164179104477,False
failed_controls,seed1008_1015,L15,state,1,hellinger_to_pre,89,262,9,0.2400749063670412,0.1744872574638073,0.6,0.2599250936329588,0.5000046296296297,0.34634915865384613,0.6713785400575494,0.060240145275350813,63,0.19968494835760797,-0.12272162698412697,0.30275909906635085,0.0695,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L15,state,2,hellinger_to_pre,89,262,9,0.46217228464419474,0.3815789473684211,0.5774283154121863,0.03782771535580526,0.5005185185185185,0.34996212121212117,0.6666666666666666,0.06042297568471425,63,-0.02259526032890899,-0.13296193960149438,0.07753485890146336,0.5565,False,False,0.5866833855799374,False
failed_controls,seed1008_1015,L15,state,3,hellinger_to_pre,89,262,9,0.46329588014981277,0.35286919040479764,0.571584699453552,0.03670411985018723,0.49947222222222215,0.3451719576719577,0.6599185724185724,0.05939716547326209,63,-0.022693045623074858,-0.1275523655563093,0.0942516835016835,0.557,False,False,0.5866833855799374,False
failed_controls,seed1008_1015,L15,state,4,hellinger_to_pre,89,262,9,0.49531835205992514,0.30265151515151517,0.6067662877398852,0.004681647940074862,0.4986382275132275,0.347398088023088,0.6550690406976742,0.05845558758608237,63,-0.05377393964600751,-0.12252429282346779,0.16556866895295255,0.3885,False,False,0.4662,False
failed_controls,seed1008_1015,L15,state,5,hellinger_to_pre,86,259,9,0.4071705426356589,0.35225203619260664,0.6467499999999996,0.09282945736434112,0.49947916666666664,0.3408333333333333,0.6666666666666666,0.06032056112111802,62,0.0325088962432231,-0.12963983256785988,0.13161895968619905,0.2615,False,False,0.4059366515837104,False
failed_controls,seed1008_1015,L15,action,-1,hellinger_to_pre,89,262,9,0.5273408239700375,0.3452773561037317,0.696854838709677,0.027340823970037453,0.4988531746031746,0.35292841094771243,0.6535252192982455,0.059475364332511785,63,-0.03213454036247433,-0.11495535552398987,0.14177931668356986,0.4085,False,False,0.48160000000000003,False
failed_controls,seed1008_1015,L15,action,0,hellinger_to_pre,89,262,9,0.5202247191011236,0.25905403037383173,0.6752688172043011,0.020224719101123556,0.4991104497354497,0.34372996794871796,0.6495220588235293,0.05843641958207081,63,-0.038211700480947255,-0.10190906913967257,0.19958567868760865,0.279,False,False,0.41479646017699123,False
failed_controls,seed1008_1015,L15,action,1,hellinger_to_pre,89,262,9,0.6919475655430712,0.431547619047619,0.8437823761261259,0.19194756554307124,0.49853306878306874,0.3331845238095238,0.6544205182072829,0.05964005648916181,63,0.13230750905390942,-0.0784307326452134,0.30879500993611564,0.158,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L15,action,2,hellinger_to_pre,89,262,9,0.6588014981273408,0.4874851190476191,0.7464304587688733,0.1588014981273408,0.4984669312169312,0.34150828679517203,0.6666666666666666,0.060100892761008155,63,0.09870060536633263,-0.14536302926967884,0.2131788899383924,0.1975,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L15,action,3,hellinger_to_pre,89,262,9,0.6578651685393259,0.5912051560489061,0.7707857142857142,0.15786516853932586,0.5008882275132276,0.34370888157894736,0.6560653409090909,0.05967768003906278,63,0.09818748850026308,-0.049405212842712834,0.24108046259842517,0.0615,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L15,action,4,hellinger_to_pre,89,262,9,0.8286516853932584,0.6273201527038387,0.9400000000000001,0.3286516853932584,0.49935052910052913,0.34357007575757575,0.6538557213930348,0.05877652631489374,63,0.2698751590783647,0.016658380681818127,0.41072368849788193,0.017,True,False,0.3898695652173913,False
failed_controls,seed1008_1015,L15,action,5,hellinger_to_pre,86,259,9,0.6343023255813954,0.5158853910477127,0.7857488479262671,0.13430232558139543,0.5008991935483871,0.32284375,0.6477434405025867,0.06032255470459346,62,0.07397977087680196,-0.06668939393939403,0.21188472222222215,0.136,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L2,state,-1,gate_entropy,89,262,9,0.5786516853932584,0.46757999296765124,0.7963082437275985,0.0786516853932584,0.5003664021164022,0.3535204991087344,0.6559575704736993,0.059367998828772396,63,0.019283686564486,-0.1104812863214502,0.24061425475987483,0.32,False,False,0.42459375,False
failed_controls,seed1008_1015,L2,state,0,gate_entropy,89,262,9,0.3870786516853933,0.3219217133800467,0.6,0.1129213483146067,0.5008425925925926,0.347142094017094,0.6500852272727269,0.061027688125790944,63,0.05189366018881576,-0.15440452700516322,0.15211950992933707,0.2725,False,False,0.4120896860986547,False
failed_controls,seed1008_1015,L2,state,1,gate_entropy,89,262,9,0.5267790262172285,0.333217111136437,0.8811797691039033,0.026779026217228497,0.49956018518518525,0.3454106099827426,0.6573588817549489,0.0597618791720769,63,-0.0329828529548484,-0.13119649503722083,0.3406480777529893,0.266,False,False,0.4059366515837104,False
failed_controls,seed1008_1015,L2,state,2,gate_entropy,89,262,9,0.6080524344569288,0.30764705882352944,0.7459861227922623,0.1080524344569288,0.499484126984127,0.33723250679347827,0.652804487179487,0.059900596074002735,63,0.04815183838292607,-0.11674342105263161,0.21116302128900558,0.2175,False,False,0.39199999999999996,False
failed_controls,seed1008_1015,L2,state,3,gate_entropy,89,262,9,0.5662921348314607,0.3472842105263158,0.7444444444444446,0.06629213483146068,0.5003511904761905,0.3428505291005291,0.6555068597560975,0.06023489845656145,63,0.00605723637489923,-0.13699963065744822,0.20463340581416062,0.356,False,False,0.44426666666666664,False
failed_controls,seed1008_1015,L2,state,4,gate_entropy,89,262,9,0.5810861423220974,0.4813063063063062,0.7714285714285715,0.08108614232209743,0.5010859788359788,0.34375,0.6585475297060662,0.060554172265047036,63,0.020531970057050396,-0.14236518719806768,0.22596730462519923,0.3275,False,False,0.42817120622568094,False
failed_controls,seed1008_1015,L2,state,5,gate_entropy,86,259,9,0.5108527131782945,0.30512820512820515,0.6210546845838,0.010852713178294504,0.5014549731182795,0.3347972972972973,0.664204545454545,0.061983886889456476,62,-0.05113117371116197,-0.1278077885311738,0.14737171052631573,0.4295,False,False,0.4920810810810811,False
failed_controls,seed1008_1015,L2,action,-1,gate_entropy,89,262,9,0.4082397003745318,0.29594063015960376,0.6333333333333333,0.09176029962546822,0.5006534391534391,0.3445734797297297,0.6579652255639095,0.06019156140838409,63,0.031568738217084134,-0.12274667202731017,0.17017740639259551,0.235,False,False,0.39815999999999996,False
failed_controls,seed1008_1015,L2,action,0,gate_entropy,89,262,9,0.42715355805243443,0.19084790209790212,0.7618352272727273,0.07284644194756557,0.5005205026455026,0.3458311170212766,0.65,0.05932019662176627,63,0.013526245325799297,-0.0799326399372893,0.25584447509903785,0.175,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L2,action,1,gate_entropy,89,262,9,0.32059925093632957,0.1416666666666667,0.6094600076540375,0.17940074906367043,0.49983928571428565,0.3580699573863636,0.6629244015632633,0.05918948460015183,63,0.1202112644635186,-0.08564691428811672,0.31745885093167686,0.147,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L2,action,2,gate_entropy,89,262,9,0.2591760299625468,0.0857142857142857,0.4118277310924366,0.2408239700374532,0.5005932539682539,0.34203477443609026,0.66077251552795,0.059787535440406006,63,0.1810364345970472,-0.055318509615384634,0.3753968253968254,0.045,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L2,action,3,gate_entropy,89,262,9,0.39400749063670415,0.1,0.5627072413123666,0.10599250936329585,0.4992949735449735,0.33710464015151514,0.6539062499999997,0.06069279742032622,63,0.04529971194296963,-0.11559886261894892,0.3634751651073197,0.2735,False,False,0.4120896860986547,False
failed_controls,seed1008_1015,L2,action,4,gate_entropy,89,262,9,0.32172284644194754,0.16352201257861634,0.6265060240963856,0.17827715355805246,0.4996309523809524,0.35290670955882353,0.6641313559322032,0.06085244894407457,63,0.11742470461397789,-0.0932709998320013,0.3089428661616159,0.1585,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L2,action,5,gate_entropy,86,259,9,0.36046511627906985,0.1793382352941177,0.6524693800640664,0.13953488372093015,0.5001297043010753,0.33926128287135754,0.6581625683060107,0.06144280705935779,62,0.07809207666157236,-0.08424815725847581,0.28318553743961344,0.1805,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L3,state,-1,gate_entropy,89,262,9,0.5906367041198503,0.28672619047619047,0.7473262810559006,0.09063670411985025,0.5001951058201058,0.34230651105651105,0.6616198752228164,0.06111069032229633,63,0.029526013797553922,-0.12299009766401073,0.21475214389368802,0.1625,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L3,state,0,gate_entropy,89,262,9,0.447565543071161,0.18461538461538465,0.614130663564861,0.052434456928839024,0.5011693121693122,0.3495923913043478,0.65625,0.05906489714893632,63,-0.006630440220097296,-0.10110216347420745,0.21766884531590402,0.3625,False,False,0.4477941176470588,False
failed_controls,seed1008_1015,L3,state,1,gate_entropy,89,262,9,0.4773408239700374,0.2747357768865122,0.8135593220338985,0.02265917602996259,0.4996349206349206,0.34721283783783785,0.6618872549019601,0.058198723437308496,63,-0.035539547407345905,-0.10455030792572413,0.2789295544052607,0.2315,False,False,0.3977142857142857,False
failed_controls,seed1008_1015,L3,state,2,gate_entropy,89,262,9,0.4355805243445693,0.20314252066354546,0.8678571428571428,0.06441947565543071,0.5011157407407407,0.3405169219367589,0.65625,0.05955216369992445,63,0.0048673119555062636,-0.10092882307955564,0.33130835696561484,0.1635,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L3,state,3,gate_entropy,89,262,9,0.5602996254681648,0.247011385199241,0.7377129993073194,0.06029962546816481,0.4996759259259259,0.3495752903327056,0.6533642473118277,0.058941881871312975,63,0.0013577435968518334,-0.11869514653623846,0.2181970539706192,0.352,False,False,0.44256716417910447,False
failed_controls,seed1008_1015,L3,state,4,gate_entropy,89,262,9,0.5191011235955055,0.1691935483870968,0.6678879870129868,0.01910112359550553,0.49942989417989414,0.3523331300104566,0.6590909090909091,0.05988135610720327,63,-0.04078023251169774,-0.1136774472901836,0.23777652494564264,0.427,False,False,0.4920810810810811,False
failed_controls,seed1008_1015,L3,state,5,gate_entropy,86,259,9,0.5021317829457363,0.2,0.5573366666666668,0.002131782945736349,0.5001478494623656,0.3487367724867725,0.6541080447330443,0.0603012546684908,62,-0.058169471722754454,-0.12109284933412849,0.20438336120401318,0.593,False,False,0.6074634146341463,False
failed_controls,seed1008_1015,L3,action,-1,gate_entropy,89,262,9,0.40112359550561794,0.3253733504398827,0.6541761363636364,0.09887640449438206,0.4997195767195767,0.349277843954735,0.6535202589807853,0.05705876242668789,63,0.04181764206769417,-0.11668803418803417,0.15416963423466923,0.264,False,False,0.4059366515837104,False
failed_controls,seed1008_1015,L3,action,0,gate_entropy,89,262,9,0.37771535580524346,0.2423932748538012,0.6372881355932204,0.12228464419475654,0.5006236772486773,0.3434554747054747,0.648153073286052,0.060022067769033426,63,0.062262576425723117,-0.09870648448773452,0.22738344083452774,0.191,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L3,action,1,gate_entropy,89,262,9,0.11685393258426967,0.060711580086580084,0.3333928571428568,0.3831460674157303,0.5004126984126984,0.358560606060606,0.6539871814954048,0.057388963171915365,63,0.32575710424381493,0.06294285714285715,0.41508071499887933,0.0175,True,True,0.3898695652173913,False
failed_controls,seed1008_1015,L3,action,2,gate_entropy,89,262,9,0.4867041198501873,0.2633809924306139,0.6145621909966172,0.0132958801498127,0.5012156084656085,0.34374364837398375,0.6645285087719295,0.061045966035197054,63,-0.047750085885384354,-0.12513115005424796,0.1855314355196337,0.42,False,False,0.4883044982698962,False
failed_controls,seed1008_1015,L3,action,3,gate_entropy,89,262,9,0.5743445692883894,0.28880952380952385,0.6554199134199133,0.0743445692883894,0.4993181216931217,0.34025297619047623,0.6538978494623653,0.06043981706350889,63,0.013904752224880502,-0.10990440507560073,0.14452945974341952,0.299,False,False,0.4159024390243902,False
failed_controls,seed1008_1015,L3,action,4,gate_entropy,89,262,9,0.549438202247191,0.2727272727272727,0.6400166666666666,0.04943820224719098,0.499125,0.34681203931203924,0.65,0.05888668025825632,63,-0.009448478011065346,-0.12337500000000001,0.14523202614379066,0.414,False,False,0.48637762237762233,False
failed_controls,seed1008_1015,L3,action,5,gate_entropy,86,259,9,0.37984496124031003,0.20831018518518518,0.5070814393939392,0.12015503875968997,0.4999737903225806,0.34346116816431316,0.6550784533482765,0.061313531280955146,62,0.058841507478734824,-0.09164249761991786,0.22103608909830785,0.189,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L4,state,-1,gate_entropy,89,262,9,0.6490636704119851,0.47271464646464645,0.7897875135918814,0.1490636704119851,0.4994828042328043,0.34375,0.6613159003370244,0.05877736172648228,63,0.09028630868550282,-0.09829306932102987,0.24625876700202567,0.1325,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L4,state,0,gate_entropy,89,262,9,0.39812734082397,0.2596082993659421,0.6572416451520366,0.10187265917603,0.5003578042328043,0.3538996966601665,0.6544237531969309,0.058790848101049405,63,0.043081811074980596,-0.09656372549019605,0.2100062745786979,0.184,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L4,state,1,gate_entropy,89,262,9,0.4069288389513109,0.2116352201257862,0.7519125683060109,0.09307116104868912,0.5006547619047619,0.34782608695652173,0.65,0.05789379586429531,63,0.035177365184393815,-0.10543359010270777,0.26266959403930984,0.174,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L4,state,2,gate_entropy,89,262,9,0.35262172284644194,0.2436011904761905,0.4275919117647057,0.14737827715355806,0.500834656084656,0.34565369540873464,0.6596840486947788,0.05868271629301553,63,0.08869556086054253,-0.06018502331002336,0.20403108465608455,0.071,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L4,state,3,gate_entropy,89,262,9,0.24232209737827715,0.1523809523809524,0.32131607170216026,0.25767790262172285,0.5006541005291005,0.35620543672014254,0.6451985677083332,0.05682316112644756,63,0.2008547414952753,0.07496662245800173,0.2940575396825396,0.0025,True,True,0.3898695652173913,False
failed_controls,seed1008_1015,L4,state,4,gate_entropy,89,262,9,0.36760299625468157,0.24453232851596207,0.5779551565200692,0.13239700374531843,0.5005820105820106,0.341251026272578,0.6527994791666666,0.060391646158669945,63,0.07200535758664849,-0.11128857756742662,0.22642951907131,0.225,False,False,0.39748453608247425,False
failed_controls,seed1008_1015,L4,state,5,gate_entropy,86,259,9,0.44593023255813946,0.3462129960962915,0.6282065217391306,0.05406976744186054,0.500858870967742,0.3396276595744681,0.6558084239130434,0.05994885335493172,62,-0.00587908591307118,-0.11958928837396945,0.12533220035173132,0.3455,False,False,0.43806792452830184,False
failed_controls,seed1008_1015,L4,action,-1,gate_entropy,89,262,9,0.30805243445692887,0.18093750000000003,0.7533461538461539,0.19194756554307113,0.49985449735449733,0.35275983146067413,0.6544205182072829,0.05814263714526646,63,0.13380492839780467,-0.08706025828886364,0.28325710657903813,0.16,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L4,action,0,gate_entropy,89,262,9,0.3940074906367041,0.15481087952181335,0.8517668845315904,0.1059925093632959,0.5011547619047619,0.3399753787878788,0.6500560897435894,0.05927017604766152,63,0.046722333315634385,-0.08334445533180163,0.3278612920716413,0.1235,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L4,action,1,gate_entropy,89,262,9,0.3428838951310862,0.09051987767584098,0.7943633202955237,0.1571161048689138,0.5024318783068783,0.3499576822916666,0.6617727860374919,0.05986740985591001,63,0.09724869501300379,-0.08242801706795413,0.3757968837619162,0.106,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L4,action,2,gate_entropy,89,262,9,0.4794007490636703,0.3462344913151365,0.7209426910299003,0.020599250936329694,0.5008604497354497,0.3536846405228758,0.6428571428571429,0.05869943666126587,63,-0.038100185724936175,-0.11903033088235296,0.18236116616457912,0.323,False,False,0.42459375,False
failed_controls,seed1008_1015,L4,action,3,gate_entropy,89,262,9,0.4700374531835205,0.38947368421052636,0.5269499999999999,0.029962546816479474,0.4997275132275132,0.3433901515151515,0.6474479166666667,0.06041440779656716,63,-0.03045186098008769,-0.14564565335388327,0.0674482463898544,0.645,False,False,0.6547432024169184,False
failed_controls,seed1008_1015,L4,action,4,gate_entropy,89,262,9,0.28352059925093637,0.1408805031446541,0.5359864123334203,0.21647940074906363,0.4988161375661375,0.3445734797297297,0.6590980113636363,0.0595824272438295,63,0.15689697350523413,-0.08677712588729539,0.32725946869376554,0.1685,False,False,0.3898695652173913,False
failed_controls,seed1008_1015,L4,action,5,gate_entropy,86,259,9,0.44089147286821695,0.28420697884416923,0.7075174180327868,0.05910852713178305,0.5005073924731183,0.3502754237288136,0.6577340733590729,0.05861067099983514,62,0.0004978561319479088,-0.08699494232582457,0.1921842696014428,0.2295,False,False,0.39748453608247425,False
failed_controls,seed1008_1015,L5,state,-1,gate_entropy,89,262,9,0.7209737827715355,0.43074999999999997,0.8053645833333332,0.22097378277153545,0.49900132275132275,0.34037109914388286,0.6495220588235293,0.057632523016720255,63,0.1633412597548152,-0.11072081881533095,0.27568485564202855,0.1075,False,False,0.3898695652173913,False
