section,corpus,method,W,rule,dens,whiten,tstd,phi,peak_auc,alpha_nominal,pop,bound_med,n_succ,fa,n_fa,n_pop,det,n_det,phase_mean,phase_p10,phase_p25,phase_p50,phase_p75,phase_p90,t_mean,t_p10,t_p25,t_p50,t_p75,t_p90,t_nmodes,t_dip,hist_8_12,hist_12_16,hist_16_20,hist_20_24,hist_24_28,hist_28_32,hist_32_35,n_delay,delay_mean,frac_early,frac_late,delay_p10,delay_p25,delay_p50,delay_p75,delay_p90,arl0,arl0_expo,arl1,arl1_expo,arl0_mean_alarm_t,arl1_mean_alarm_t
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.11,all_fail,2.664664481726094,117,0.20512820512820512,24,235,0.5914893617021276,139,0.3562832419171439,0.16950354609929077,0.19607843137254902,0.3541666666666667,0.4432397959183674,0.6254901960784314,17.755395683453237,8.0,10.0,17.0,21.5,31.200000000000003,3,0.561058274060311,43,21,19,25,4,13,14,79,-8.455696202531646,0.7974683544303798,0.20253164556962025,-15.0,-13.0,-11.0,-5.0,3.200000000000003,109.125,2619.0,29.402877697841728,4087.0,11.875,17.755395683453237
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.11,cls_stagnation,2.664664481726094,117,0.20512820512820512,24,49,0.9183673469387755,45,0.42922208221350006,0.1843137254901961,0.3541666666666667,0.40816326530612246,0.5833333333333334,0.6349803921568627,21.333333333333332,9.4,17.0,20.0,29.0,32.0,3,0.6738360641258074,9,0,7,13,2,8,6,14,-7.642857142857143,0.7142857142857143,0.2857142857142857,-13.7,-12.0,-11.0,0.0,2.700000000000001,109.125,2619.0,16.733333333333334,753.0,11.875,21.333333333333332
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.11,cls_loop,2.664664481726094,117,0.20512820512820512,24,150,0.42,63,0.30003103049340696,0.1702127659574468,0.19419306184012067,0.2549019607843137,0.38379705400982,0.49200000000000016,15.047619047619047,8.0,10.0,13.0,19.0,24.60000000000001,3,0.3328363995002642,23,18,8,7,2,2,3,63,-7.9523809523809526,0.8095238095238095,0.19047619047619047,-14.8,-13.0,-11.0,-5.0,4.0,109.125,2619.0,45.333333333333336,2856.0,11.875,15.047619047619047
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.11,cls_other,2.664664481726094,117,0.20512820512820512,24,36,0.8611111111111112,31,0.3647232905093826,0.16666666666666666,0.18,0.34615384615384615,0.5240425531914894,0.6530612244897959,18.06451612903226,8.0,9.0,17.0,25.0,33.0,3,0.4382590807740412,11,3,4,5,0,3,5,2,-30.0,1.0,0.0,-30.8,-30.5,-30.0,-29.5,-29.2,109.125,2619.0,15.419354838709678,478.0,11.875,18.06451612903226
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.12,all_fail,2.441047050606817,117,0.2222222222222222,26,235,0.6297872340425532,148,0.35726933621902773,0.1702127659574468,0.19607843137254902,0.3501602564102564,0.45173469387755105,0.6274509803921569,17.81081081081081,8.0,10.0,17.0,22.25,31.30000000000001,3,0.5441672631866905,43,27,21,22,5,15,15,88,-8.170454545454545,0.7613636363636364,0.23863636363636365,-15.0,-13.0,-11.0,-5.0,7.0,100.03846153846153,2601.0,26.68243243243243,3949.0,12.884615384615385,17.81081081081081
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.12,cls_stagnation,2.441047050606817,117,0.2222222222222222,26,49,0.9183673469387755,45,0.42121192259409684,0.1843137254901961,0.3541666666666667,0.40384615384615385,0.5769230769230769,0.6264705882352941,20.933333333333334,9.4,17.0,20.0,28.0,31.6,3,0.6313558598571417,9,0,8,13,3,7,5,14,-8.785714285714286,0.7142857142857143,0.2857142857142857,-13.7,-12.0,-11.0,-0.5,2.700000000000001,100.03846153846153,2601.0,16.333333333333332,735.0,12.884615384615385,20.933333333333334
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.12,cls_loop,2.441047050606817,117,0.2222222222222222,26,150,0.48,72,0.31524242143665976,0.17083854818523153,0.19513574660633484,0.25,0.3829787234042553,0.6033653846153846,15.805555555555555,8.100000000000001,10.0,13.0,19.0,31.0,3,0.31302445772068066,23,24,9,4,2,5,5,72,-7.430555555555555,0.7638888888888888,0.2361111111111111,-14.899999999999999,-13.0,-11.5,-5.0,7.0,100.03846153846153,2601.0,38.05555555555556,2740.0,12.884615384615385,15.805555555555555
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.12,cls_other,2.441047050606817,117,0.2222222222222222,26,36,0.8611111111111112,31,0.362060351620718,0.16666666666666666,0.18,0.34615384615384615,0.5134042553191489,0.6530612244897959,17.93548387096774,8.0,9.0,17.0,24.5,33.0,3,0.6451154772430949,11,3,4,5,0,3,5,2,-30.5,1.0,0.0,-30.9,-30.75,-30.5,-30.25,-30.1,100.03846153846153,2601.0,15.290322580645162,474.0,12.884615384615385,17.93548387096774
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.13,all_fail,2.3555633205441966,117,0.2222222222222222,26,235,0.6468085106382979,152,0.36128081212457414,0.17049918166939443,0.19607843137254902,0.3541666666666667,0.4770408163265306,0.6267058823529412,18.019736842105264,8.100000000000001,10.0,17.0,23.5,31.0,3,0.5412142429795241,43,27,21,23,7,17,14,91,-8.186813186813186,0.7582417582417582,0.24175824175824176,-15.0,-13.0,-11.0,-4.5,7.0,99.96153846153847,2599.0,25.763157894736842,3916.0,12.807692307692308,18.019736842105264
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.13,cls_stagnation,2.3555633205441966,117,0.2222222222222222,26,49,0.9591836734693877,47,0.42324484806632906,0.18823529411764708,0.3541666666666667,0.40384615384615385,0.5697115384615384,0.6207058823529411,21.085106382978722,9.600000000000001,17.0,20.0,28.0,31.4,3,0.5950902779511981,9,0,8,14,4,7,5,15,-10.066666666666666,0.7333333333333333,0.26666666666666666,-22.4,-12.5,-11.0,-3.0,2.5999999999999996,99.96153846153847,2599.0,15.23404255319149,716.0,12.807692307692308,21.085106382978722
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.13,cls_loop,2.3555633205441966,117,0.2222222222222222,26,150,0.49333333333333335,74,0.32242055419062393,0.172090112640801,0.19607843137254902,0.25245098039215685,0.38986232790988734,0.6152500000000001,16.14864864864865,8.3,10.0,13.0,19.0,31.0,4,0.3130268680784676,23,24,9,4,3,6,5,74,-7.202702702702703,0.7567567567567568,0.24324324324324326,-14.7,-13.0,-11.0,-4.25,7.0,99.96153846153847,2599.0,36.87837837837838,2729.0,12.807692307692308,16.14864864864865
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.13,cls_other,2.3555633205441966,117,0.2222222222222222,26,36,0.8611111111111112,31,0.3600985346358595,0.16666666666666666,0.18,0.34615384615384615,0.5134042553191489,0.6346153846153846,17.838709677419356,8.0,9.0,17.0,24.5,32.0,3,0.587432215679153,11,3,4,5,0,4,4,2,-30.5,1.0,0.0,-30.9,-30.75,-30.5,-30.25,-30.1,99.96153846153847,2599.0,15.193548387096774,471.0,12.807692307692308,17.838709677419356
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.14,all_fail,2.3160729988798234,117,0.23076923076923078,27,235,0.6510638297872341,153,0.3616778573693204,0.17078559738134205,0.19607843137254902,0.3541666666666667,0.5,0.62,18.03267973856209,8.200000000000001,10.0,17.0,25.0,31.0,3,0.5341944609076348,43,27,21,23,7,19,13,92,-8.304347826086957,0.7608695652173914,0.2391304347826087,-15.0,-13.25,-11.0,-4.75,6.900000000000006,96.22222222222223,2598.0,25.50326797385621,3902.0,13.555555555555555,18.03267973856209
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.14,cls_stagnation,2.3160729988798234,117,0.23076923076923078,27,49,0.9591836734693877,47,0.42195886558823137,0.17647058823529413,0.3541666666666667,0.40384615384615385,0.5697115384615384,0.6127058823529411,21.02127659574468,9.0,17.0,20.0,27.5,31.0,3,0.5876705613386627,9,0,8,14,4,8,4,15,-10.133333333333333,0.7333333333333333,0.26666666666666666,-22.4,-13.0,-11.0,-3.0,2.5999999999999996,96.22222222222223,2598.0,15.170212765957446,713.0,13.555555555555555,21.02127659574468
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.14,cls_loop,2.3160729988798234,117,0.23076923076923078,27,150,0.5,75,0.3250830647152478,0.17271589486858574,0.19607843137254902,0.2549019607843137,0.3939950980392157,0.6136666666666668,16.266666666666666,8.4,10.0,13.0,19.5,31.0,4,0.2918472601158484,23,24,9,4,3,7,5,75,-7.346666666666667,0.76,0.24,-15.0,-13.0,-11.0,-4.5,7.0,96.22222222222223,2598.0,36.266666666666666,2720.0,13.555555555555555,16.266666666666666
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.14,cls_other,2.3160729988798234,117,0.23076923076923078,27,36,0.8611111111111112,31,0.35881985939405053,0.16666666666666666,0.18,0.34615384615384615,0.5134042553191489,0.6326530612244898,17.774193548387096,8.0,9.0,17.0,24.5,32.0,3,0.5874322156791671,11,3,4,5,0,4,4,2,-30.5,1.0,0.0,-30.9,-30.75,-30.5,-30.25,-30.1,96.22222222222223,2598.0,15.129032258064516,469.0,13.555555555555555,17.774193548387096
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.15,all_fail,2.102527362227365,117,0.23931623931623933,28,235,0.6851063829787234,161,0.36244473819048517,0.17307692307692307,0.2127659574468085,0.3469387755102041,0.5,0.62,18.062111801242235,9.0,10.0,17.0,25.0,31.0,3,0.5246556840738182,45,26,28,20,9,20,13,99,-8.02020202020202,0.7676767676767676,0.23232323232323232,-16.0,-13.0,-11.0,-4.5,7.200000000000003,91.75,2569.0,23.472049689440993,3779.0,13.25,18.062111801242235
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.15,cls_stagnation,2.102527362227365,117,0.23931623931623933,28,49,0.9795918367346939,48,0.4047193430700158,0.17647058823529413,0.3333333333333333,0.38461538461538464,0.5625,0.6089166666666667,20.1875,9.0,17.0,20.0,27.0,30.300000000000004,3,0.624223438679359,9,1,12,11,4,8,3,15,-10.666666666666666,0.8,0.2,-22.4,-13.0,-11.0,-6.5,2.5999999999999996,91.75,2569.0,13.75,660.0,13.25,20.1875
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.15,cls_loop,2.102527362227365,117,0.23931623931623933,28,150,0.54,81,0.3379804312058419,0.17647058823529413,0.19607843137254902,0.2549019607843137,0.40816326530612246,0.625,16.876543209876544,9.0,10.0,13.0,20.0,31.0,3,0.39246509810814445,23,24,12,4,4,7,7,81,-7.012345679012346,0.7530864197530864,0.24691358024691357,-15.0,-13.0,-11.0,-4.0,9.0,91.75,2569.0,32.876543209876544,2663.0,13.25,16.876543209876544
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.15,cls_other,2.102527362227365,117,0.23931623931623933,28,36,0.8888888888888888,32,0.3609581079260673,0.1673076923076923,0.18,0.34654631083202514,0.566875,0.6195384615384616,17.875,8.1,9.0,17.0,27.5,31.0,3,0.9135142134373949,13,1,4,5,1,5,3,3,-22.0,1.0,0.0,-31.6,-31.0,-30.0,-17.0,-9.2,91.75,2569.0,14.25,456.0,13.25,17.875
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.16,all_fail,1.9622219519529334,117,0.23931623931623933,28,235,0.7148936170212766,168,0.36190760190757,0.17307692307692307,0.21495619524405507,0.34654631083202514,0.5416666666666666,0.6131868131868132,18.0,9.0,10.75,17.0,26.0,30.30000000000001,3,0.4588739713282306,46,29,30,17,9,27,10,106,-8.028301886792454,0.7735849056603774,0.22641509433962265,-16.0,-14.0,-11.0,-4.25,8.5,91.64285714285714,2566.0,21.767857142857142,3657.0,13.142857142857142,18.0
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.16,cls_stagnation,1.9622219519529334,117,0.23931623931623933,28,49,0.9795918367346939,48,0.400104009416096,0.17647058823529413,0.3333333333333333,0.38461538461538464,0.54625,0.5977647058823531,19.958333333333332,9.0,16.75,19.5,26.25,30.300000000000004,3,0.752266981867584,9,1,14,9,4,8,3,15,-10.733333333333333,0.8,0.2,-22.4,-13.0,-11.0,-7.0,2.5999999999999996,91.64285714285714,2566.0,13.520833333333334,649.0,13.142857142857142,19.958333333333332
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.16,cls_loop,1.9622219519529334,117,0.23931623931623933,28,150,0.5866666666666667,88,0.343202595463122,0.17647058823529413,0.2107843137254902,0.25245098039215685,0.47000000000000003,0.6122448979591837,17.068181818181817,9.0,10.75,13.0,23.5,30.0,3,0.7833148590088627,24,26,12,4,4,14,4,88,-7.090909090909091,0.7613636363636364,0.23863636363636365,-15.299999999999999,-14.0,-11.0,-4.0,9.0,91.64285714285714,2566.0,29.09090909090909,2560.0,13.142857142857142,17.068181818181817
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.16,cls_other,1.9622219519529334,117,0.23931623931623933,28,36,0.8888888888888888,32,0.3560517583670129,0.1673076923076923,0.18,0.32666666666666666,0.566875,0.6150706436420722,17.625,8.1,9.0,16.0,27.5,30.900000000000002,3,0.9171515454411812,13,2,4,4,1,5,3,3,-22.0,1.0,0.0,-31.6,-31.0,-30.0,-17.0,-9.2,91.64285714285714,2566.0,14.0,448.0,13.142857142857142,17.625
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.17,all_fail,1.7692132857266918,117,0.23931623931623933,28,235,0.7872340425531915,185,0.3563573492120783,0.1744343891402715,0.23076923076923078,0.3333333333333333,0.4791666666666667,0.6024999999999999,17.751351351351353,9.0,12.0,17.0,23.0,30.0,3,0.38412223276082713,46,32,47,14,8,31,7,123,-7.747967479674797,0.7804878048780488,0.21951219512195122,-16.0,-13.0,-11.0,-4.0,8.0,91.53571428571429,2563.0,18.048648648648648,3339.0,13.035714285714286,17.751351351351353
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.17,cls_stagnation,1.7692132857266918,117,0.23931623931623933,28,49,0.9795918367346939,48,0.38823474408175707,0.17647058823529413,0.3042986425339367,0.37148936170212765,0.5416666666666666,0.5883333333333334,19.354166666666668,9.0,15.75,18.0,26.0,30.0,3,0.5839613174076472,9,3,15,6,4,9,2,15,-11.2,0.8,0.2,-23.599999999999998,-13.0,-12.0,-8.0,2.5999999999999996,91.53571428571429,2563.0,12.916666666666666,620.0,13.035714285714286,19.354166666666668
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.17,cls_loop,1.7692132857266918,117,0.23931623931623933,28,150,0.7,105,0.34475171805141663,0.17647058823529413,0.23076923076923078,0.32,0.40816326530612246,0.610484193677471,17.2,9.0,12.0,16.0,20.0,30.0,3,0.31591269842499614,24,27,27,5,2,15,5,105,-6.838095238095238,0.7714285714285715,0.22857142857142856,-16.0,-13.0,-11.0,-4.0,8.0,91.53571428571429,2563.0,21.771428571428572,2286.0,13.035714285714286,17.2
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.17,cls_other,1.7692132857266918,117,0.23931623931623933,28,36,0.8888888888888888,32,0.34662223415348137,0.16666666666666666,0.18,0.32666666666666666,0.5180697278911565,0.5957221350078493,17.15625,8.0,9.0,16.0,25.25,29.900000000000002,3,0.7420553133875334,13,2,5,3,2,7,0,3,-22.333333333333332,1.0,0.0,-31.6,-31.0,-30.0,-17.5,-10.0,91.53571428571429,2563.0,13.53125,433.0,13.035714285714286,17.15625
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.18,all_fail,1.5439191981217943,117,0.23931623931623933,28,235,0.8680851063829788,204,0.3607349497435122,0.17647058823529413,0.23076923076923078,0.3333333333333333,0.5260416666666667,0.6122448979591837,17.955882352941178,9.0,11.0,17.0,25.25,30.0,3,0.35955171460613233,52,34,49,14,10,36,9,141,-7.070921985815603,0.75177304964539,0.24822695035460993,-16.0,-14.0,-11.0,-4.0,9.0,91.53571428571429,2563.0,15.058823529411764,3072.0,13.035714285714286,17.955882352941178
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.18,cls_stagnation,1.5439191981217943,117,0.23931623931623933,28,49,1.0,49,0.39247029567697356,0.17647058823529413,0.3076923076923077,0.3829787234042553,0.5416666666666666,0.6,19.591836734693878,9.0,16.0,18.0,26.0,30.0,3,0.604918380084692,10,2,15,6,4,9,3,15,-11.333333333333334,0.8,0.2,-24.199999999999996,-13.5,-12.0,-8.0,2.5999999999999996,91.53571428571429,2563.0,12.591836734693878,617.0,13.035714285714286,19.591836734693878
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.18,cls_loop,1.5439191981217943,117,0.23931623931623933,28,150,0.82,123,0.35192993438909503,0.18,0.23076923076923078,0.32,0.46958333333333335,0.6184489795918368,17.520325203252032,9.0,12.0,16.0,23.0,30.0,3,0.26729793531738844,29,30,29,5,4,20,6,123,-6.178861788617886,0.7398373983739838,0.2601626016260163,-15.799999999999999,-13.5,-9.0,1.5,9.0,91.53571428571429,2563.0,16.447154471544714,2023.0,13.035714285714286,17.520325203252032
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.18,cls_other,1.5439191981217943,117,0.23931623931623933,28,36,0.8888888888888888,32,0.34598447905144053,0.16666666666666666,0.18,0.32666666666666666,0.5180697278911565,0.5957221350078493,17.125,8.0,9.0,16.0,25.25,29.900000000000002,3,0.752828680330013,13,2,5,3,2,7,0,3,-22.333333333333332,1.0,0.0,-31.6,-31.0,-30.0,-17.5,-10.0,91.53571428571429,2563.0,13.5,432.0,13.035714285714286,17.125
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.19,all_fail,1.4531824901500725,117,0.23931623931623933,28,235,0.8893617021276595,209,0.3567930683812378,0.17647058823529413,0.22,0.3333333333333333,0.5416666666666666,0.6122448979591837,17.74641148325359,9.0,11.0,17.0,26.0,30.0,3,0.324454958466455,60,32,49,12,11,35,10,146,-7.027397260273973,0.7397260273972602,0.2602739726027397,-16.0,-14.0,-11.0,1.75,8.5,91.53571428571429,2563.0,14.105263157894736,2948.0,13.035714285714286,17.74641148325359
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.19,cls_stagnation,1.4531824901500725,117,0.23931623931623933,28,49,1.0,49,0.384156739485266,0.17647058823529413,0.3076923076923077,0.34615384615384615,0.5416666666666666,0.6,19.163265306122447,9.0,16.0,18.0,26.0,30.0,3,0.5583145234665691,10,2,18,4,4,8,3,15,-11.466666666666667,0.8,0.2,-24.199999999999996,-13.5,-12.0,-8.0,2.5999999999999996,91.53571428571429,2563.0,12.16326530612245,596.0,13.035714285714286,19.163265306122447
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.19,cls_loop,1.4531824901500725,117,0.23931623931623933,28,150,0.8533333333333334,128,0.34949212419470654,0.18,0.22,0.3130612244897959,0.4947916666666667,0.6145714285714285,17.3828125,9.0,11.0,15.5,23.75,30.0,3,0.25793259228292453,36,28,27,5,5,20,7,128,-6.140625,0.7265625,0.2734375,-15.299999999999999,-14.0,-10.5,2.25,9.0,91.53571428571429,2563.0,15.0234375,1923.0,13.035714285714286,17.3828125
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.19,cls_other,1.4531824901500725,117,0.23931623931623933,28,36,0.8888888888888888,32,0.3440962237493197,0.16666666666666666,0.18,0.3130612244897959,0.5180697278911565,0.5957221350078493,17.03125,8.0,9.0,15.5,25.25,29.900000000000002,4,0.752911210216388,14,2,4,3,2,7,0,3,-22.666666666666668,1.0,0.0,-31.8,-31.5,-31.0,-18.0,-10.2,91.53571428571429,2563.0,13.40625,429.0,13.035714285714286,17.03125
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.2,all_fail,1.269847209450171,117,0.23931623931623933,28,235,0.9234042553191489,217,0.35064966932718017,0.17647058823529413,0.21568627450980393,0.3269230769230769,0.5,0.5961538461538461,17.428571428571427,9.0,11.0,16.0,24.0,29.0,3,0.36927722289870857,69,25,55,12,16,38,2,154,-7.298701298701299,0.7532467532467533,0.24675324675324675,-16.0,-14.0,-11.0,-4.0,7.0,91.5,2562.0,12.668202764976959,2749.0,13.0,17.428571428571427
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.2,cls_stagnation,1.269847209450171,117,0.23931623931623933,28,49,1.0,49,0.38135338737519126,0.17647058823529413,0.3076923076923077,0.34615384615384615,0.5416666666666666,0.5858974358974359,19.020408163265305,9.0,16.0,18.0,26.0,29.200000000000003,3,0.5236943910439138,10,2,18,4,4,9,2,15,-11.533333333333333,0.8,0.2,-24.799999999999997,-13.5,-12.0,-8.0,2.5999999999999996,91.5,2562.0,12.020408163265307,589.0,13.0,19.020408163265305
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.2,cls_loop,1.269847209450171,117,0.23931623931623933,28,150,0.9066666666666666,136,0.3412706902343108,0.18,0.21568627450980393,0.32,0.45875,0.5959183673469388,16.955882352941178,9.0,11.0,16.0,22.25,29.0,3,0.3171174770466957,45,21,33,5,10,22,0,136,-6.492647058823529,0.7426470588235294,0.25735294117647056,-15.0,-14.0,-7.5,1.25,7.5,91.5,2562.0,12.735294117647058,1732.0,13.0,16.955882352941178
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.2,cls_other,1.269847209450171,117,0.23931623931623933,28,36,0.8888888888888888,32,0.34349526221085813,0.16666666666666666,0.18,0.3130612244897959,0.5180697278911565,0.5957221350078493,17.0,8.0,9.0,15.5,25.25,29.900000000000002,4,0.752911210422084,14,2,4,3,2,7,0,3,-22.666666666666668,1.0,0.0,-31.8,-31.5,-31.0,-18.0,-10.2,91.5,2562.0,13.375,428.0,13.0,17.0
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.21,all_fail,1.2403380712357666,117,0.23931623931623933,28,235,0.9234042553191489,217,0.34656867540849823,0.17647058823529413,0.21568627450980393,0.3269230769230769,0.4791666666666667,0.593563579277865,17.225806451612904,9.0,11.0,16.0,23.0,29.0,3,0.3458787545796612,72,25,55,11,17,35,2,154,-7.454545454545454,0.7597402597402597,0.24025974025974026,-16.0,-14.0,-11.0,-4.0,7.0,91.46428571428571,2561.0,12.465437788018432,2705.0,12.964285714285714,17.225806451612904
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.21,cls_stagnation,1.2403380712357666,117,0.23931623931623933,28,49,1.0,49,0.3761205249994717,0.17579185520361992,0.29411764705882354,0.34615384615384615,0.5,0.5858974358974359,18.755102040816325,9.0,15.0,17.0,24.0,29.200000000000003,3,0.5753977819664158,11,2,18,4,3,9,2,15,-11.6,0.8,0.2,-24.799999999999997,-13.5,-12.0,-8.0,2.0,91.46428571428571,2561.0,11.755102040816327,576.0,12.964285714285714,18.755102040816325
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.21,cls_loop,1.2403380712357666,117,0.23931623931623933,28,150,0.9066666666666666,136,0.3378960383373529,0.18,0.21568627450980393,0.3138461538461539,0.4314285714285714,0.5918367346938775,16.78676470588235,9.0,11.0,16.0,21.25,29.0,3,0.3113685386144591,47,20,33,5,12,19,0,136,-6.661764705882353,0.75,0.25,-15.0,-14.0,-8.5,-2.75,7.0,91.46428571428571,2561.0,12.566176470588236,1709.0,12.964285714285714,16.78676470588235
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.21,cls_other,1.2403380712357666,117,0.23931623931623933,28,36,0.8888888888888888,32,0.33817611327468794,0.16666666666666666,0.18,0.29135909683022143,0.5180697278911565,0.5957221350078493,16.75,8.0,9.0,14.0,25.25,29.900000000000002,3,0.8249155373067988,14,3,4,2,2,7,0,3,-22.666666666666668,1.0,0.0,-31.8,-31.5,-31.0,-18.0,-10.2,91.46428571428571,2561.0,13.125,420.0,12.964285714285714,16.75
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.22,all_fail,1.0816102055868433,117,0.23931623931623933,28,235,0.9276595744680851,218,0.3284952026802403,0.17647058823529413,0.21153846153846154,0.2916666666666667,0.43526785714285715,0.5778461538461538,16.307339449541285,9.0,11.0,14.0,21.0,29.0,3,0.023680841004604658,87,32,38,14,18,28,1,155,-8.109677419354838,0.7806451612903226,0.21935483870967742,-16.0,-14.0,-11.0,-5.0,6.599999999999994,89.82142857142857,2515.0,11.412844036697248,2488.0,11.321428571428571,16.307339449541285
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.22,cls_stagnation,1.0816102055868433,117,0.23931623931623933,28,49,1.0,49,0.3429704957570055,0.17579185520361992,0.21153846153846154,0.3333333333333333,0.4583333333333333,0.5637254901960784,17.06122448979592,9.0,11.0,16.0,22.0,28.200000000000003,3,0.12772986894264693,17,6,10,5,5,5,1,15,-12.0,0.8,0.2,-25.999999999999996,-13.5,-12.0,-8.0,2.0,89.82142857142857,2515.0,10.061224489795919,493.0,11.321428571428571,17.06122448979592
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.22,cls_loop,1.0816102055868433,117,0.23931623931623933,28,150,0.9133333333333333,137,0.3237101447553349,0.18,0.21153846153846154,0.2653061224489796,0.3958333333333333,0.5761904761904763,16.065693430656935,9.0,11.0,13.0,19.0,28.0,3,0.053112278774926525,55,22,26,6,11,17,0,137,-7.357664233576642,0.7737226277372263,0.22627737226277372,-16.0,-14.0,-11.0,-5.0,7.0,89.82142857142857,2515.0,11.627737226277372,1593.0,11.321428571428571,16.065693430656935
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.22,cls_other,1.0816102055868433,117,0.23931623931623933,28,36,0.8888888888888888,32,0.32681593939744474,0.16666666666666666,0.18,0.28115501519756836,0.47130102040816324,0.5796923076923076,16.1875,8.0,9.0,13.5,22.75,29.0,3,0.7342431204109907,15,4,2,3,2,6,0,3,-23.0,1.0,0.0,-31.8,-31.5,-31.0,-18.5,-11.0,89.82142857142857,2515.0,12.5625,402.0,11.321428571428571,16.1875
seq_sweep,A,sequential,1,cusum,gauss,none,True,0.0,0.6604159563586771,0.23,all_fail,1.0464903438612747,117,0.23931623931623933,28,235,0.9319148936170213,219,0.3241159348298654,0.17647058823529413,0.21153846153846154,0.2765957446808511,0.4330357142857143,0.5714285714285714,16.08675799086758,9.0,11.0,14.0,21.0,28.0,3,0.0017053021763421272,94,31,33,14,19,27,1,156,-8.25,0.7756410256410257,0.22435897435897437,-16.0,-14.0,-11.0,-5.0,6.0,89.82142857142857,2515.0,11.059360730593607,2422.0,11.321428571428571,16.08675799086758
