failure_type,prefix_queries,cv_scheme,cv_folds,model,feature_scope,n_failure_branches,n_type_positive,heldout_units,brier,log_loss,noise_action_reference,brier_improvement_vs_rate,brier_improvement_vs_rate_ci95_low,brier_improvement_vs_rate_ci95_high,brier_relative_improvement_vs_rate,brier_improvement_vs_noise_action,brier_improvement_vs_noise_action_ci95_low,brier_improvement_vs_noise_action_ci95_high
single_subtask_omission,3,leave_one_worker_out,4,failure_rate_only,absolute,235,84,4,0.3705069857387452,1.0172320315312298,noise+action,0.0,0.0,0.0,0.0,0.06223155228326911,-0.0456306452951696,0.17467687682034874
single_subtask_omission,3,leave_one_worker_out,4,noise+action,absolute,235,84,4,0.4327385380220143,2.1183613519175393,noise+action,-0.06223155228326911,-0.17467687682034874,0.0456306452951696,-0.16796323599455779,0.0,0.0,0.0
single_subtask_omission,3,leave_one_worker_out,4,moe_action,absolute,235,84,4,0.3723265538826839,2.0540047541556268,noise+action,-0.0018195681439386736,-0.11392050346076382,0.1568302932550721,-0.00491102250153443,0.060411984139330445,0.013640515063602723,0.11119964795990248
single_subtask_omission,3,leave_one_worker_out,4,moe_state,absolute,235,84,4,0.3918026835753974,4.895901056286241,noise+action,-0.02129569783665216,-0.17072024637381653,0.1689628146613847,-0.05747718303931886,0.04093585444661695,-0.009292036155055935,0.1233321693662152
single_subtask_omission,3,leave_one_worker_out,4,moe_action+state,absolute,235,84,4,0.38842351901221783,4.51141120193435,noise+action,-0.017916533273472677,-0.17051731723877409,0.17765069134426714,-0.048356802875792804,0.044315019009796446,-0.009149004322380281,0.13202004604909764
single_subtask_omission,3,leave_one_worker_out,4,noise+action+moe_action,absolute,235,84,4,0.3787695952436947,2.2091856680423287,noise+action,-0.008262609504949456,-0.12603941792098958,0.15333318101609433,-0.022300819749659598,0.05396894277831966,0.0093895142231609,0.10770253572092472
single_subtask_omission,3,leave_one_worker_out,4,noise+action+moe_action+state,absolute,235,84,4,0.38878213077968077,4.458195416660609,noise+action,-0.018275145040935487,-0.17042814493946035,0.17659605982039817,-0.04932469762883716,0.043956407242333635,-0.009083330073951647,0.1309654145252286
single_subtask_omission,3,leave_one_worker_out,4,noise+action_within_snapshot,within_snapshot_centered,235,84,4,0.41187798354735905,1.2510108677683132,noise+action_within_snapshot,-0.04137099780861388,-0.0703258101383778,-0.00421796981983389,-0.11166050682182203,0.0,0.0,0.0
single_subtask_omission,3,leave_one_worker_out,4,moe_action_within_snapshot,within_snapshot_centered,235,84,4,0.41770809628008687,1.3433522747237345,noise+action_within_snapshot,-0.04720111054134164,-0.09369618863847039,0.00569018381283726,-0.12739600698008016,-0.00583011273272775,-0.02344908597629219,0.009908153632671146
single_subtask_omission,3,leave_one_worker_out,4,moe_state_within_snapshot,within_snapshot_centered,235,84,4,0.43496906867637897,1.3270073609127278,noise+action_within_snapshot,-0.06446208293763377,-0.09822471612844146,-0.027000474550732984,-0.17398344813689365,-0.023091085129019882,-0.02877428621643939,-0.016085058670041952
single_subtask_omission,3,leave_one_worker_out,4,moe_action+state_within_snapshot,within_snapshot_centered,235,84,4,0.4394764054422629,1.4062902904268517,noise+action_within_snapshot,-0.0689694197035177,-0.10792972371893282,-0.005180670120599683,-0.18614877008594372,-0.027598421894903833,-0.04245841595772255,-0.0009627003007657932
single_subtask_omission,3,leave_one_worker_out,4,noise+action+moe_action_within_snapshot,within_snapshot_centered,235,84,4,0.4195994092576496,1.3472884565175365,noise+action_within_snapshot,-0.0490924235189044,-0.09545589224089741,0.005178140932368831,-0.1325006691061983,-0.007721425710290527,-0.025208789578719224,0.009396110752202716
single_subtask_omission,3,leave_one_worker_out,4,noise+action+moe_action+state_within_snapshot,within_snapshot_centered,235,84,4,0.44042438748749246,1.4103422221875244,noise+action_within_snapshot,-0.06991740174874725,-0.10934573928381654,-0.004691622248157397,-0.1887073778361846,-0.028546403940133375,-0.04441306260663614,-0.00047365242832350435
non_stagnation_non_loop,1,grouped_5fold_snapshot,5,failure_rate_only,absolute,235,36,22,0.13106600015274433,0.4332907062847984,noise+action,0.0,0.0,0.0,0.0,0.0026606885958845765,-0.006764865597283126,0.012565048346976773
non_stagnation_non_loop,1,grouped_5fold_snapshot,5,noise+action,absolute,235,36,22,0.13372668874862886,0.45547347333206833,noise+action,-0.0026606885958845765,-0.012216712039884569,0.006904500890457201,-0.020300372276439424,0.0,0.0,0.0
non_stagnation_non_loop,1,grouped_5fold_snapshot,5,moe_action,absolute,235,36,22,0.15037525740467567,0.5356284126088632,noise+action,-0.019309257251931354,-0.04238283718987114,-0.0007113984166949716,-0.14732468549759925,-0.01664856865604678,-0.037621725359837516,0.00021002946699269346
non_stagnation_non_loop,1,grouped_5fold_snapshot,5,moe_state,absolute,235,36,22,0.17922233033730836,0.5878619773817629,noise+action,-0.04815633018456406,-0.11879167414961436,0.004836693959714237,-0.3674204609009405,-0.04549564158867949,-0.114715473269751,0.007195618249560564
non_stagnation_non_loop,1,grouped_5fold_snapshot,5,moe_action+state,absolute,235,36,22,0.1600286038760839,0.5632392114430329,noise+action,-0.028962603723339562,-0.06470799677577314,-0.000683392548203404,-0.2209772457356335,-0.02630191512745499,-0.06163630039351357,-0.0005749395094420728
non_stagnation_non_loop,1,grouped_5fold_snapshot,5,noise+action+moe_action,absolute,235,36,22,0.14905108611288218,0.5341919742635954,noise+action,-0.017985085960137866,-0.03953051321730813,0.00041129035547916154,-0.13722159781467386,-0.015324397364253292,-0.035805797710835564,0.0003095887967906349
non_stagnation_non_loop,1,grouped_5fold_snapshot,5,noise+action+moe_action+state,absolute,235,36,22,0.15849106892237885,0.5620091826004584,noise+action,-0.02742506876963455,-0.06159242351916824,-4.925821915304186e-05,-0.2092462479794407,-0.024764380173749972,-0.05890025560937127,-0.00018877703762053077
non_stagnation_non_loop,1,grouped_5fold_snapshot,5,noise+action_within_snapshot,within_snapshot_centered,235,36,22,0.1323645064045125,0.44392918889133404,noise+action_within_snapshot,-0.0012985062517681702,-0.005094248704683357,0.0020851693404113324,-0.009907270003318105,0.0,0.0,0.0
non_stagnation_non_loop,1,grouped_5fold_snapshot,5,moe_action_within_snapshot,within_snapshot_centered,235,36,22,0.13587424326075795,0.45641657208031366,noise+action_within_snapshot,-0.004808243108013655,-0.011996448915864903,0.0022675189171354397,-0.03668566296682685,-0.0035097368562454845,-0.010942331087486483,0.003789385352304027
non_stagnation_non_loop,1,grouped_5fold_snapshot,5,moe_state_within_snapshot,within_snapshot_centered,235,36,22,0.13761737714805042,0.459105921493745,noise+action_within_snapshot,-0.006551376995306122,-0.012898126909861252,-0.0010180541092210313,-0.049985327908619676,-0.0052528707435379515,-0.013427518154918033,0.001650538106037434
non_stagnation_non_loop,1,grouped_5fold_snapshot,5,moe_action+state_within_snapshot,within_snapshot_centered,235,36,22,0.13595103971027708,0.4561419798198718,noise+action_within_snapshot,-0.004885039557532764,-0.01075092886639561,0.0009237989230619716,-0.03727160020020248,-0.003586533305764595,-0.010342916106014025,0.0027792967638249383
non_stagnation_non_loop,1,grouped_5fold_snapshot,5,noise+action+moe_action_within_snapshot,within_snapshot_centered,235,36,22,0.13587984274567444,0.4565956422948196,noise+action_within_snapshot,-0.0048138425929301325,-0.011864125167401134,0.00223423206084035,-0.03672838560206369,-0.003515336341161962,-0.010706222957214523,0.003543689805519009
non_stagnation_non_loop,1,grouped_5fold_snapshot,5,noise+action+moe_action+state_within_snapshot,within_snapshot_centered,235,36,22,0.1357779540459955,0.45521389588041267,noise+action_within_snapshot,-0.004711953893251168,-0.010799368718036518,0.0011787134154099576,-0.03595100092899651,-0.0034134476414829982,-0.01018734996230239,0.0030282830860892808
non_stagnation_non_loop,1,leave_one_worker_out,4,failure_rate_only,absolute,235,36,4,0.1412726201882854,0.4716165005375724,noise+action,0.0,0.0,0.0,0.0,-0.0006220248027062511,-0.006671043553406567,0.007830557891255082
non_stagnation_non_loop,1,leave_one_worker_out,4,noise+action,absolute,235,36,4,0.14065059538557914,0.48886084909272964,noise+action,0.0006220248027062511,-0.007830557891255082,0.006671043553406567,0.004403010306436085,0.0,0.0,0.0
non_stagnation_non_loop,1,leave_one_worker_out,4,moe_action,absolute,235,36,4,0.2009391294870569,0.7741870554339848,noise+action,-0.05966650929877147,-0.13199149399352303,-0.013528478123183037,-0.4223501285617065,-0.06028853410147771,-0.12416093610226786,-0.01491825259724456
non_stagnation_non_loop,1,leave_one_worker_out,4,moe_state,absolute,235,36,4,0.31618799576012246,1.2347242905852243,noise+action,-0.17491537557183706,-0.3547793598343163,-0.03878148527591908,-1.2381406626330937,-0.1755374003745433,-0.34694880194306127,-0.044661739105129196
non_stagnation_non_loop,1,leave_one_worker_out,4,moe_action+state,absolute,235,36,4,0.2776791701866625,1.209902837802658,noise+action,-0.1364065499983771,-0.3202875280776539,-0.02998165658734845,-0.9655554616073312,-0.13702857480108338,-0.31245697018639895,-0.03155599651223457
non_stagnation_non_loop,1,leave_one_worker_out,4,noise+action+moe_action,absolute,235,36,4,0.19895391753406672,0.7605670723670218,noise+action,-0.05768129734578133,-0.12908689412268565,-0.012319931594157181,-0.40829778104847786,-0.05830332214848759,-0.12125633623143058,-0.013709706068218702
non_stagnation_non_loop,1,leave_one_worker_out,4,noise+action+moe_action+state,absolute,235,36,4,0.2712317235421796,1.1719655892057073,noise+action,-0.12995910335389418,-0.3089860906273464,-0.024100846546924713,-0.9199171303022993,-0.13058112815660042,-0.3011555327360913,-0.025490621020986245
non_stagnation_non_loop,1,leave_one_worker_out,4,noise+action_within_snapshot,within_snapshot_centered,235,36,4,0.14468638256766506,0.4980478401828438,noise+action_within_snapshot,-0.0034137623793796873,-0.01011702273382958,0.00038060629247280267,-0.024164359483315953,0.0,0.0,0.0
non_stagnation_non_loop,1,leave_one_worker_out,4,moe_action_within_snapshot,within_snapshot_centered,235,36,4,0.15193894733954516,0.5408320252575937,noise+action_within_snapshot,-0.010666327151259761,-0.019336074799539298,-0.00640352594616988,-0.07550172947202287,-0.007252564771880075,-0.00910990944163736,-0.006784132238642678
non_stagnation_non_loop,1,leave_one_worker_out,4,moe_state_within_snapshot,within_snapshot_centered,235,36,4,0.14741934331640472,0.5180204364630207,noise+action_within_snapshot,-0.0061467231281193205,-0.01901042843031596,0.000492608640756363,-0.04350965615224724,-0.002732960748739634,-0.012611255360395316,0.007186134344235989
non_stagnation_non_loop,1,leave_one_worker_out,4,moe_action+state_within_snapshot,within_snapshot_centered,235,36,4,0.15105026888992037,0.5323131236361882,noise+action_within_snapshot,-0.009777648701634972,-0.01868856791238608,-0.0017975439742806169,-0.06921120800763454,-0.006363886322255285,-0.011426912242523029,-0.000566209284802706
non_stagnation_non_loop,1,leave_one_worker_out,4,noise+action+moe_action_within_snapshot,within_snapshot_centered,235,36,4,0.15214645433929014,0.5411142332193459,noise+action_within_snapshot,-0.010873834151004753,-0.019533306065341333,-0.006336290550278504,-0.07697057035193598,-0.0074600717716250655,-0.009416283331511753,-0.0067653914059702894
non_stagnation_non_loop,1,leave_one_worker_out,4,noise+action+moe_action+state_within_snapshot,within_snapshot_centered,235,36,4,0.15097308626020156,0.5319780010865706,noise+action_within_snapshot,-0.009700466071916164,-0.018725766222874585,-0.0018277780733230535,-0.06866486980270892,-0.006286703692536476,-0.011420168335660796,-0.0006388589343624754
non_stagnation_non_loop,3,grouped_5fold_snapshot,5,failure_rate_only,absolute,235,36,22,0.13106600015274433,0.4332907062847984,noise+action,0.0,0.0,0.0,0.0,0.006082449605199542,-0.0020275248515213787,0.01504855954125984
non_stagnation_non_loop,3,grouped_5fold_snapshot,5,noise+action,absolute,235,36,22,0.13714844975794385,0.4651266645987656,noise+action,-0.006082449605199542,-0.015491757291082738,0.0022407735522754733,-0.046407532068660474,0.0,0.0,0.0
non_stagnation_non_loop,3,grouped_5fold_snapshot,5,moe_action,absolute,235,36,22,0.14295130946765858,0.4865244974391392,noise+action,-0.011885309314914294,-0.03276274227846718,0.00864868567730575,-0.09068186487008953,-0.005802859709714752,-0.025873823929988066,0.013335854764040022
non_stagnation_non_loop,3,grouped_5fold_snapshot,5,moe_state,absolute,235,36,22,0.1532926640747722,0.5084102481780491,noise+action,-0.0222266639220279,-0.05444777222069417,0.0036959604418113313,-0.1695837509050779,-0.01614421431682836,-0.047224100295356265,0.0062381589950895175
non_stagnation_non_loop,3,grouped_5fold_snapshot,5,moe_action+state,absolute,235,36,22,0.16077544100682728,0.5190466139476942,noise+action,-0.029709440854082968,-0.07793923615817713,0.006690655930139981,-0.2266754216918162,-0.023626991248883428,-0.07441455043423977,0.012097154181662857
non_stagnation_non_loop,3,grouped_5fold_snapshot,5,noise+action+moe_action,absolute,235,36,22,0.14170339887583136,0.48448926918511975,noise+action,-0.010637398723087046,-0.030669721107547846,0.009560392022719296,-0.08116062678871881,-0.004554949117887507,-0.023915426518926034,0.01304458304260962
non_stagnation_non_loop,3,grouped_5fold_snapshot,5,noise+action+moe_action+state,absolute,235,36,22,0.16032613232973067,0.5196669918306064,noise+action,-0.029260132176986368,-0.078094118612625,0.005489078717291875,-0.2232473116055011,-0.023177682571786828,-0.07396313525645912,0.011656812233258994
non_stagnation_non_loop,3,grouped_5fold_snapshot,5,noise+action_within_snapshot,within_snapshot_centered,235,36,22,0.12775007099049124,0.4232649873218152,noise+action_within_snapshot,0.0033159291622530647,-6.414241961833695e-06,0.006813941006526737,0.02529968991491829,0.0,0.0,0.0
non_stagnation_non_loop,3,grouped_5fold_snapshot,5,moe_action_within_snapshot,within_snapshot_centered,235,36,22,0.1270991584314423,0.43127730694847494,noise+action_within_snapshot,0.003966841721302015,-0.003926888667423436,0.01346182528119142,0.030265985966452455,0.0006509125590489512,-0.006691884676287053,0.008312702719018067
non_stagnation_non_loop,3,grouped_5fold_snapshot,5,moe_state_within_snapshot,within_snapshot_centered,235,36,22,0.12195468755849191,0.4171745881646861,noise+action_within_snapshot,0.009111312594252404,-0.000909284450662611,0.021772673039289592,0.06951698063291838,0.0057953834319993385,-0.0034071280885428594,0.016821780124919358
non_stagnation_non_loop,3,grouped_5fold_snapshot,5,moe_action+state_within_snapshot,within_snapshot_centered,235,36,22,0.1221566177061475,0.4150204713941081,noise+action_within_snapshot,0.008909382446596819,-0.00035357175106634085,0.0194448128393128,0.06797630534397803,0.005593453284343753,-0.00284580956524042,0.01534027609128535
non_stagnation_non_loop,3,grouped_5fold_snapshot,5,noise+action+moe_action_within_snapshot,within_snapshot_centered,235,36,22,0.12721532702886607,0.4312728560155853,noise+action_within_snapshot,0.0038506731238782507,-0.0035892320345521987,0.012736471288187941,0.02937964933232628,0.0005347439616251856,-0.006642698466711745,0.007713621686700816
non_stagnation_non_loop,3,grouped_5fold_snapshot,5,noise+action+moe_action+state_within_snapshot,within_snapshot_centered,235,36,22,0.12230867757772329,0.4152750278092824,noise+action_within_snapshot,0.008757322575021041,-0.0004374172262856492,0.01950358370195019,0.0668161274839795,0.005441393412767976,-0.0030443254061518457,0.014991226930390433
non_stagnation_non_loop,3,leave_one_worker_out,4,failure_rate_only,absolute,235,36,4,0.1412726201882854,0.4716165005375724,noise+action,0.0,0.0,0.0,0.0,0.01052298073970448,-0.003119225043848462,0.02753191675786213
non_stagnation_non_loop,3,leave_one_worker_out,4,noise+action,absolute,235,36,4,0.15179560092798988,0.5710605327477232,noise+action,-0.01052298073970448,-0.02753191675786213,0.003119225043848462,-0.07448705011402532,0.0,0.0,0.0
non_stagnation_non_loop,3,leave_one_worker_out,4,moe_action,absolute,235,36,4,0.2222922853718136,0.7585132757306956,noise+action,-0.08101966518352822,-0.21143714298688043,-0.0018528644980127299,-0.5734987082107402,-0.07049668444382375,-0.1983428605789286,0.0023438959133582245
non_stagnation_non_loop,3,leave_one_worker_out,4,moe_state,absolute,235,36,4,0.2531507573785841,1.2381298142145363,noise+action,-0.11187813719029875,-0.2836471684907558,3.5807477451792896e-05,-0.7919307863136519,-0.10135515645059424,-0.2705528860828037,-0.003083417566396667
non_stagnation_non_loop,3,leave_one_worker_out,4,moe_action+state,absolute,235,36,4,0.2482109313675273,1.076260831640252,noise+action,-0.10693831117924193,-0.2717680771106377,-0.0015862015231750915,-0.7569641664231656,-0.09641533043953746,-0.2586737947026859,-0.0033546613843052626
non_stagnation_non_loop,3,leave_one_worker_out,4,noise+action+moe_action,absolute,235,36,4,0.21568541025674845,0.7356982010906689,noise+action,-0.07441279006846305,-0.1941618809039277,-0.0012478209624390414,-0.526731860492763,-0.06388980932875858,-0.1810675984959759,0.0030872611308520406
non_stagnation_non_loop,3,leave_one_worker_out,4,noise+action+moe_action+state,absolute,235,36,4,0.24375547472329342,1.0475042241141685,noise+action,-0.102482854535008,-0.25992507350618627,-0.001323601150669807,-0.72542616112323,-0.09195987379530353,-0.2468307910982347,-0.00302407000707852
non_stagnation_non_loop,3,leave_one_worker_out,4,noise+action_within_snapshot,within_snapshot_centered,235,36,4,0.1433948187779675,0.4822798145006155,noise+action_within_snapshot,-0.002122198589682133,-0.009199387777668528,0.0020532246481946392,-0.015022009125715287,0.0,0.0,0.0
non_stagnation_non_loop,3,leave_one_worker_out,4,moe_action_within_snapshot,within_snapshot_centered,235,36,4,0.15185678070430964,0.5574807935480651,noise+action_within_snapshot,-0.010584160516024257,-0.025022450013355395,0.0035304155197481454,-0.07492011192202631,-0.008461961926342122,-0.026082139891846066,0.0030817967840639053
non_stagnation_non_loop,3,leave_one_worker_out,4,moe_state_within_snapshot,within_snapshot_centered,235,36,4,0.15928172414949096,0.6042298040255197,noise+action_within_snapshot,-0.01800910396120558,-0.04500028518219904,0.005573241832323518,-0.12747766649477724,-0.015886905371523444,-0.04605997506068972,0.003603980637154107
non_stagnation_non_loop,3,leave_one_worker_out,4,moe_action+state_within_snapshot,within_snapshot_centered,235,36,4,0.14960255065881362,0.5358686351127717,noise+action_within_snapshot,-0.008329930470528208,-0.02127282450530699,0.007279785959449322,-0.0589635164933321,-0.006207731880846073,-0.018585534593095844,0.005310524764279911
non_stagnation_non_loop,3,leave_one_worker_out,4,noise+action+moe_action_within_snapshot,within_snapshot_centered,235,36,4,0.1516199447510156,0.5547575319843961,noise+action_within_snapshot,-0.010347324562730171,-0.024867734146337323,0.003585979118034997,-0.07324366567944629,-0.00822512597304804,-0.025927424024828005,0.0032501473130752937
non_stagnation_non_loop,3,leave_one_worker_out,4,noise+action+moe_action+state_within_snapshot,within_snapshot_centered,235,36,4,0.14939151149541718,0.534840428088337,noise+action_within_snapshot,-0.00811889130713177,-0.020529646785424672,0.007336692968946679,-0.05746967314905796,-0.005996692717449637,-0.0186532816628389,0.005367431773777263
