window,layer_group,confirmations,quantile,ell_star,ratio_threshold,eps_length,alarm_episodes,tp,fp,recall,precision,timely_fpr,low_prior_alarms,low_prior_tp,low_prior_fp,low_prior_precision,loop_tp,loop_recall,low_prior_loop_tp,low_prior_loop_precision,low_prior_loop_lift,low_prior_static_tp,low_prior_static_precision,low_prior_static_lift,low_prior_phantom_tp,low_prior_phantom_lift,low_prior_pure_phantom_tp,low_prior_pure_phantom_lift,ratio_only_timely_fpr,ratio_only_low_prior_tp,ratio_only_low_prior_loop_tp,low_prior_loop_expected,static_tp,static_recall,low_prior_static_expected,phantom_tp,phantom_recall,low_prior_phantom_precision,low_prior_phantom_expected,pure_phantom_tp,pure_phantom_recall,low_prior_pure_phantom_precision,low_prior_pure_phantom_expected
10,back,2,0.1,0.5377877950668335,0.09413322061300278,0.20555251836776733,690,45,645,0.09240246406570841,0.06521739130434782,0.045063927897715364,666,26,640,0.03903903903903904,39,0.15234375,25,0.03753753753753754,1.6536612317461836,3,0.0045045045045045045,0.24524592087982916,5,0.6896616850488922,0,0.0,0.04897645497100538,38,35,15.117969460771146,3,0.022222222222222223,12.232619361159545,6,0.06451612903225806,0.0075075075075075074,7.249931536570043,0,0.0,0.0,0.7507660936203813
10,back,2,0.15,0.5377877950668335,0.09718044847249985,0.20555251836776733,1010,59,951,0.12114989733059549,0.05841584158415842,0.0664430936910501,988,39,949,0.039473684210526314,48,0.1875,35,0.0354251012145749,1.5223751296212444,6,0.006072874493927126,0.3210919016407755,6,0.5225624977334786,0,0.0,0.07524627960595263,58,50,22.99039134244642,6,0.044444444444444446,18.686238953209585,7,0.07526881720430108,0.006072874493927126,11.481880207676454,0,0.0,0.0,1.3880133396128924
10,back,2,0.2,0.5377877950668335,0.09917871654033661,0.20555251836776733,1309,67,1242,0.1375770020533881,0.05118411000763942,0.08677426116118214,1283,46,1237,0.03585346843335931,53,0.20703125,38,0.029618082618862042,1.2300986558923463,7,0.005455962587685113,0.2820534944491556,6,0.38155750161377355,0,0.0,0.10249423600922239,77,60,30.891831169780268,8,0.05925925925925926,24.817987146980215,8,0.08602150537634409,0.004676539360872954,15.72502171919927,0,0.0,0.0,2.105654163612514
10,back,3,0.005,0.5377877950668335,0.0,0.20555251836776733,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
10,back,3,0.01,0.5377877950668335,0.0,0.20555251836776733,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
10,back,3,0.025,0.5377877950668335,0.08882050216197968,0.20555251836776733,93,7,86,0.014373716632443531,0.07526881720430108,0.006008523719695381,86,0,86,0.0,7,0.02734375,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.006218123384335918,1,0,1.5822680930998911,0,0.0,0.37717959939916973,1,0.010752688172043012,0.0,0.20380704991660142,0,0.0,0.0,0.008454027898342549
10,back,3,0.05,0.5377877950668335,0.0949428379535675,0.20555251836776733,236,15,221,0.030800821355236138,0.0635593220338983,0.015440508628519528,223,4,219,0.017937219730941704,15,0.05859375,4,0.017937219730941704,0.7509026398134674,0,0.0,0.0,1,0.6053776984207958,0,0.0,0.016209040732201495,7,6,5.326922277159186,0,0.0,2.9335585351630593,2,0.021505376344086023,0.004484304932735426,1.6518613133728353,0,0.0,0.0,0.1590670854964274
10,back,3,0.075,0.5377877950668335,0.09760255366563797,0.20555251836776733,355,23,332,0.04722792607802875,0.0647887323943662,0.023195696220219383,341,13,328,0.03812316715542522,22,0.0859375,13,0.03812316715542522,1.406574666752276,0,0.0,0.0,2,0.5502736822754758,0,0.0,0.025571159086145462,22,21,9.24231063397187,0,0.0,6.18430226169544,3,0.03225806451612903,0.005865102639296188,3.6345550667254485,0,0.0,0.0,0.4162181004974518
10,back,3,0.1,0.5377877950668335,0.09951670467853546,0.20555251836776733,476,30,446,0.061601642710472276,0.06302521008403361,0.03116048347655977,455,17,438,0.03736263736263736,28,0.109375,16,0.035164835164835165,1.2821204253605294,0,0.0,0.0,3,0.5381313102627152,0,0.0,0.03479354433032907,32,28,12.479326967668296,1,0.007407407407407408,9.24666820203723,5,0.053763440860215055,0.006593406593406593,5.574847519159223,0,0.0,0.0,0.6419295209566813
10,back,3,0.15,0.5377877950668335,0.10285362601280212,0.20555251836776733,746,53,693,0.10882956878850103,0.07104557640750671,0.04841752253196395,717,35,682,0.04881450488145049,43,0.16796875,30,0.04184100418410042,1.4532905513619943,1,0.001394700139470014,0.05858226833747958,4,0.3779525742324959,0,0.0,0.0548452455809404,58,48,20.642809500058068,3,0.022222222222222223,17.070011598718228,6,0.06451612903225806,0.005578800557880056,10.583338420495629,0,0.0,0.0,1.2977889283179354
10,back,3,0.2,0.5377877950668335,0.10523279011249542,0.20555251836776733,1021,73,948,0.14989733059548255,0.07149853085210578,0.06623349402640956,978,47,931,0.04805725971370143,57,0.22265625,40,0.0408997955010225,1.3433601330647909,4,0.00408997955010225,0.1666179378660754,6,0.38817509822106144,0,0.0,0.0769929434779571,84,67,29.77608090002086,6,0.044444444444444446,24.00701899944969,8,0.08602150537634409,0.006134969325153374,15.456942053977574,0,0.0,0.0,2.1894561193470397
10,back,4,0.005,0.5377877950668335,0.0,0.20555251836776733,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
10,back,4,0.01,0.5377877950668335,0.0,0.20555251836776733,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
10,back,4,0.025,0.5377877950668335,0.09304149448871613,0.20555251836776733,39,7,32,0.014373716632443531,0.1794871794871795,0.0022357297561657235,31,0,31,0.0,7,0.02734375,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0025151959756864388,1,0,0.6493750636375135,0,0.0,0.1525716552599769,1,0.010752688172043012,0.0,0.08231799921175789,0,0.0,0.0,0.003351206434316354
10,back,4,0.05,0.5377877950668335,0.09850633144378662,0.20555251836776733,120,13,107,0.026694045174537988,0.10833333333333334,0.007475721372179138,109,6,103,0.05504587155963303,13,0.05078125,6,0.05504587155963303,1.9630133927577151,0,0.0,0.0,1,2.0586503007521,0,0.0,0.008104520366100747,7,6,3.0565252494640265,0,0.0,0.9670524468297191,2,0.021505376344086023,0.009174311926605505,0.48575515697574445,0,0.0,0.0,0.05069682025168168
10,back,4,0.075,0.5377877950668335,0.10066228359937668,0.20555251836776733,189,20,169,0.04106776180698152,0.10582010582010581,0.011807447774750226,175,12,163,0.06857142857142857,19,0.07421875,12,0.06857142857142857,2.2197116772153973,0,0.0,0.0,3,2.2254904439639738,0,0.0,0.01285544609795291,14,13,5.406107524313185,0,0.0,2.517023540153095,4,0.043010752688172046,0.017142857142857144,1.3480174709968622,0,0.0,0.0,0.12895599300122249
10,back,4,0.1,0.5377877950668335,0.10284735262393951,0.20555251836776733,272,26,246,0.053388090349075976,0.09558823529411764,0.017187172500523998,249,14,235,0.05622489959839357,25,0.09765625,14,0.05622489959839357,1.8594445182548511,0,0.0,0.0,4,1.583378808749852,0,0.0,0.019492768811569902,21,20,7.52913026581694,0,0.0,4.547413612699805,5,0.053763440860215055,0.01606425702811245,2.5262432324442803,0,0.0,0.0,0.22282413035632573
10,back,4,0.15,0.5377877950668335,0.10641814768314362,0.20555251836776733,457,47,410,0.09650924024640657,0.10284463894967177,0.02864528750087333,411,23,388,0.05596107055961071,39,0.15234375,20,0.04866180048661801,1.485636883963771,1,0.0024330900243309003,0.09136685249666487,5,0.8002479794141796,0,0.0,0.034444211555928174,35,29,13.462239808316259,2,0.014814814814814815,10.944888355834546,6,0.06451612903225806,0.012165450121654502,6.248063261165924,0,0.0,0.0,0.5243942675218054
10,back,4,0.2,0.5377877950668335,0.10870268940925598,0.20555251836776733,635,61,574,0.12525667351129363,0.09606299212598425,0.040103402501222664,568,27,541,0.04753521126760563,49,0.19140625,23,0.040492957746478875,1.1724310648675926,1,0.0017605633802816902,0.05526736012668631,6,0.5760237595897547,0,0.0,0.05051351917836931,49,38,19.617358059851036,2,0.014814814814814815,18.09386223093984,7,0.07526881720430108,0.01056338028169014,10.41623700430901,0,0.0,0.0,0.8636219800293146
10,back,6,0.005,0.5377877950668335,0.0,0.20555251836776733,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
10,back,6,0.01,0.5377877950668335,0.0,0.20555251836776733,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
10,back,6,0.025,0.5377877950668335,0.0966150313615799,0.20555251836776733,6,6,0,0.012320328542094456,1.0,0.0,0,0,0,,6,0.0234375,0,,,0,,,0,,0,,0.00013973310976035772,1,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
10,back,6,0.05,0.5377877950668335,0.10609044134616852,0.20555251836776733,34,18,16,0.03696098562628337,0.5294117647058824,0.0011178648780828617,23,8,15,0.34782608695652173,18,0.0703125,8,0.34782608695652173,3.3332579107029403,0,0.0,0.0,0,0.0,0,0.0,0.001537064207363935,10,9,2.4000543055226427,0,0.0,0.7104618190605863,0,0.0,0.0,0.31375154557111207,0,0.0,0.0,0.05392590710422832
10,back,6,0.075,0.5377877950668335,0.10879416763782501,0.20555251836776733,68,23,45,0.04722792607802875,0.3382352941176471,0.0031439949696080486,55,11,44,0.2,22,0.0859375,11,0.2,2.471732833880041,0,0.0,0.0,1,0.8778502581439922,0,0.0,0.0043317264025710895,14,13,4.450319164443262,1,0.007407407407407408,2.1785027388299394,1,0.010752688172043012,0.01818181818181818,1.1391464440806394,0,0.0,0.0,0.12655827139437617
10,back,6,0.1,0.5377877950668335,0.11046337336301804,0.20555251836776733,114,28,86,0.057494866529774126,0.24561403508771928,0.006008523719695381,92,12,80,0.13043478260869565,27,0.10546875,12,0.13043478260869565,1.7914948125235592,0,0.0,0.0,1,0.46797276908419805,0,0.0,0.008803185914902536,18,16,6.698316911728257,1,0.007407407407407408,3.903096320244913,2,0.021505376344086023,0.010869565217391304,2.136876472442949,0,0.0,0.0,0.2017989589803891
10,back,6,0.15,0.5377877950668335,0.11262032389640808,0.20555251836776733,204,34,170,0.06981519507186858,0.16666666666666666,0.011877314329630406,173,15,158,0.08670520231213873,31,0.12109375,15,0.08670520231213873,1.3000534897087739,0,0.0,0.0,1,0.2175782370529052,0,0.0,0.01781597149444561,24,22,11.537986797266445,1,0.007407407407407408,8.194663998071128,2,0.021505376344086023,0.005780346820809248,4.596047902331542,0,0.0,0.0,0.40913559982897063
10,back,6,0.2,0.5377877950668335,0.11422774940729141,0.20555251836776733,297,42,255,0.08624229979466119,0.1414141414141414,0.01781597149444561,254,19,235,0.07480314960629922,39,0.15234375,19,0.07480314960629922,1.214670024487448,0,0.0,0.0,2,0.28811495528111647,0,0.0,0.027946621952071544,31,27,15.64210824089233,1,0.007407407407407408,12.261828434392495,3,0.03225806451612903,0.007874015748031496,6.941673673442537,0,0.0,0.0,0.6054100936900817
10,front,1,0.005,0.3843291401863098,0.05707836523652077,0.20555251836776733,12,7,5,0.014373716632443531,0.5833333333333334,0.0003493327744008943,4,0,4,0.0,7,0.02734375,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.000489065884161252,1,0,0.1499043112816518,0,0.0,0.182642034435116,1,0.010752688172043012,0.0,0.10682835976393577,0,0.0,0.0,0.008615190303543206
10,front,1,0.01,0.3843291401863098,0.06706205010414124,0.20555251836776733,64,24,40,0.049281314168377825,0.375,0.0027946621952071545,44,6,38,0.13636363636363635,21,0.08203125,6,0.13636363636363635,2.8234576349777507,0,0.0,0.0,0,0.0,0,0.0,0.002934395304967512,7,6,2.125054020882194,0,0.0,1.8940205037839506,2,0.021505376344086023,0.0,1.0527692193158162,0,0.0,0.0,0.10576352891068089
10,front,1,0.025,0.3843291401863098,0.07695826888084412,0.20555251836776733,208,38,170,0.07802874743326489,0.18269230769230768,0.011877314329630406,178,10,168,0.056179775280898875,35,0.13671875,10,0.056179775280898875,1.3302852654875803,0,0.0,0.0,0,0.0,0,0.0,0.01229651365891148,12,11,7.517184666654764,0,0.0,8.02062393158889,6,0.06451612903225806,0.0,4.606236200863288,0,0.0,0.0,0.40302144976845455
10,front,1,0.05,0.3843291401863098,0.08509427309036255,0.20555251836776733,401,47,354,0.09650924024640657,0.1172069825436409,0.024732760427583315,365,15,350,0.0410958904109589,41,0.16015625,13,0.03561643835616438,0.9624886211155477,2,0.005479452054794521,0.1312101895044373,2,0.22639525985425862,0,0.0,0.025431425976385105,18,15,13.506653185086682,3,0.022222222222222223,15.242718629961,8,0.08602150537634409,0.005479452054794521,8.834107221535888,0,0.0,0.0,0.7413046498332863
10,front,1,0.075,0.3843291401863098,0.08840195089578629,0.20555251836776733,575,54,521,0.11088295687885011,0.09391304347826086,0.03640047509257319,533,19,514,0.03564727954971857,46,0.1796875,16,0.0300187617260788,0.8738203384742068,3,0.005628517823639775,0.1460538040698758,3,0.2511771818868001,0,0.0,0.0376580730804164,23,19,18.310400085145517,5,0.037037037037037035,20.540375645161042,10,0.10752688172043011,0.005628517823639775,11.943760087857154,0,0.0,0.0,0.9962683992779047
10,front,1,0.1,0.3843291401863098,0.09058842062950134,0.20555251836776733,739,60,679,0.12320328542094455,0.08119079837618404,0.04743939076364145,698,25,673,0.03581661891117478,49,0.19140625,19,0.027220630372492838,0.8372780313921905,4,0.0057306590257879654,0.1602941576234386,5,0.3437099071212589,0,0.0,0.04883672186124502,30,23,22.692581541172892,6,0.044444444444444446,24.954122216960393,12,0.12903225806451613,0.0071633237822349575,14.547151235405119,0,0.0,0.0,1.2319840285125845
10,front,1,0.15,0.3843291401863098,0.09454081952571869,0.20555251836776733,1037,75,962,0.1540041067761807,0.07232401157184185,0.06721162579473206,995,40,955,0.04020100502512563,54,0.2109375,25,0.02512562814070352,0.8318519622965955,11,0.011055276381909548,0.3294497264060068,7,0.3587550240912419,0,0.0,0.06881855655697618,48,30,30.053424326823055,13,0.0962962962962963,33.38900936419002,13,0.13978494623655913,0.007035175879396985,19.51192186849959,0,0.0,0.0,1.6451844796250978
10,front,1,0.2,0.3843291401863098,0.09826402366161346,0.20555251836776733,1327,99,1228,0.2032854209445585,0.0746043707611153,0.08579612939285963,1293,70,1223,0.054137664346481054,68,0.265625,45,0.03480278422273782,1.2190174290262854,16,0.01237432327919567,0.4044672220812487,11,0.4712773611747603,1,0.4742613309131193,0.08894012436246769,85,54,36.91497670869616,18,0.13333333333333333,39.558211707909294,15,0.16129032258064516,0.008507347254447023,23.340819878510885,1,0.045454545454545456,0.0007733952049497294,2.1085421366204358
10,front,2,0.005,0.3843291401863098,0.07041238993406296,0.20555251836776733,23,13,10,0.026694045174537988,0.5652173913043478,0.0006986655488017886,11,1,10,0.09090909090909091,12,0.046875,1,0.09090909090909091,1.8697850321306013,0,0.0,0.0,0,0.0,0,0.0,0.0007685321036819675,2,1,0.5348208391958887,0,0.0,0.5111125713577868,3,0.03225806451612903,0.0,0.2974296645906066,0,0.0,0.0,0.023262988284285142
10,front,2,0.01,0.3843291401863098,0.07694448530673981,0.20555251836776733,72,22,50,0.045174537987679675,0.3055555555555556,0.003493327744008943,53,3,50,0.05660377358490566,20,0.078125,3,0.05660377358490566,1.2670375298226753,0,0.0,0.0,0,0.0,0,0.0,0.0036330608537693005,4,3,2.3677278134135906,0,0.0,2.516192863552299,5,0.053763440860215055,0.0,1.448732070620198,0,0.0,0.0,0.1247121070501124
10,front,2,0.025,0.3843291401863098,0.0844016820192337,0.20555251836776733,228,33,195,0.06776180698151951,0.14473684210526316,0.013623978201634877,202,9,193,0.04455445544554455,31,0.12109375,9,0.04455445544554455,1.0645499206266205,1,0.0049504950495049506,0.10808445005361571,1,0.18763450310407132,0,0.0,0.013833577866275414,10,9,8.454277085195194,1,0.007407407407407408,9.252024685363585,6,0.06451612903225806,0.0049504950495049506,5.329510209779226,0,0.0,0.0,0.4607576598402828
10,front,2,0.05,0.3843291401863098,0.09236588329076767,0.20555251836776733,444,41,403,0.08418891170431211,0.09234234234234234,0.02815622161671208,410,11,399,0.026829268292682926,37,0.14453125,10,0.024390243902439025,0.6357077641556167,2,0.004878048780487805,0.1155797148211532,1,0.09946934376837861,0,0.0,0.028505554391112974,13,11,15.730498452040411,2,0.014814814814814815,17.304074535006237,7,0.07526881720430108,0.0024390243902439024,10.053348721477148,0,0.0,0.0,0.8567902139711786
10,front,2,0.075,0.3843291401863098,0.09578520059585571,0.20555251836776733,601,53,548,0.10882956878850103,0.08818635607321132,0.038286872074338014,560,17,543,0.030357142857142857,45,0.17578125,13,0.023214285714285715,0.6491247586347428,3,0.005357142857142857,0.1358776491952813,2,0.15552777118613728,0,0.0,0.038985537623139804,19,14,20.02696681504178,5,0.037037037037037035,22.07868636061289,10,0.10752688172043011,0.0035714285714285713,12.859439730582771,0,0.0,0.0,1.1034215865474262
10,front,2,0.1,0.3843291401863098,0.09839056432247162,0.20555251836776733,739,58,681,0.11909650924024641,0.07848443843031123,0.0475791238734018,691,21,670,0.030390738060781478,48,0.1875,17,0.024602026049204053,0.7119806215400781,4,0.005788712011577424,0.15359136610910545,3,0.19749669957762161,0,0.0,0.04841752253196395,25,20,23.877054354692227,8,0.05925925925925926,26.043130556951702,10,0.10752688172043011,0.004341534008683068,15.190127259928806,0,0.0,0.0,1.3243727436891557
10,front,2,0.15,0.3843291401863098,0.10254717618227005,0.20555251836776733,978,75,903,0.1540041067761807,0.07668711656441718,0.06308949905680152,933,40,893,0.04287245444801715,59,0.23046875,29,0.031082529474812434,0.9517198850008326,11,0.011789924973204717,0.3405374530330151,6,0.31584482662675245,0,0.0,0.06427723048976455,48,35,30.4711506579214,14,0.1037037037037037,32.3018801662722,12,0.12903225806451613,0.006430868167202572,18.996670181622004,0,0.0,0.0,1.7243337149009983
10,front,2,0.2,0.3843291401863098,0.10650188475847244,0.20555251836776733,1203,97,1106,0.19917864476386038,0.08063175394846218,0.07727240969747781,1157,62,1095,0.05358686257562662,69,0.26953125,41,0.03543647363872083,1.128277875804329,18,0.015557476231633534,0.46674803448857816,7,0.30616195101654214,0,0.0,0.08083560399636694,77,50,36.33856595014046,20,0.14814814814814814,38.56470444427866,12,0.12903225806451613,0.006050129645635264,22.8637163329998,0,0.0,0.0,2.139352205190538
10,front,3,0.005,0.3843291401863098,0.07957471907138824,0.20555251836776733,15,12,3,0.024640657084188913,0.8,0.00020959966464053657,3,0,3,0.0,11,0.04296875,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.00027946621952071543,1,0,0.14024717893605587,0,0.0,0.1708758731864589,2,0.021505376344086023,0.0,0.0999462654486835,0,0.0,0.0,0.008060182697474477
10,front,3,0.01,0.3843291401863098,0.08494588732719421,0.20555251836776733,57,25,32,0.0513347022587269,0.43859649122807015,0.0022357297561657235,36,4,32,0.1111111111111111,23,0.08984375,4,0.1111111111111111,2.0256405091983525,0,0.0,0.0,0,0.0,0,0.0,0.002305596311045902,5,4,1.974684047754851,0,0.0,1.8701200115808183,4,0.043010752688172046,0.0,1.043389062850449,0,0.0,0.0,0.10434962675594905
10,front,3,0.025,0.3843291401863098,0.09422102570533752,0.20555251836776733,181,38,143,0.07802874743326489,0.20994475138121546,0.009990917347865577,153,12,141,0.0784313725490196,34,0.1328125,11,0.0718954248366013,1.5557306155794839,2,0.013071895424836602,0.2785413579964576,2,0.4849530906508263,0,0.0,0.010270383567386292,13,11,7.070632852399503,2,0.014814814814814815,7.1802622575906145,8,0.08602150537634409,0.013071895424836602,4.124110225415659,0,0.0,0.0,0.38720037822193826
10,front,3,0.05,0.3843291401863098,0.09914618730545044,0.20555251836776733,353,43,310,0.08829568788501027,0.12181303116147309,0.021658632012855446,316,13,303,0.04113924050632911,38,0.1484375,11,0.03481012658227848,0.8713932990942006,2,0.006329113924050633,0.15024362786993936,2,0.2577261087800194,0,0.0,0.02200796478725634,16,13,12.623461772582282,3,0.022222222222222223,13.311712638697262,9,0.0967741935483871,0.006329113924050633,7.760176139962165,0,0.0,0.0,0.710196686873121
10,front,3,0.075,0.3843291401863098,0.1019463837146759,0.20555251836776733,514,48,466,0.09856262833675565,0.0933852140077821,0.032557814574163346,473,17,456,0.035940803382663845,40,0.15625,14,0.02959830866807611,0.7968801416239746,2,0.004228329809725159,0.11138664362373665,4,0.37963785231389335,0,0.0,0.0330468804583246,21,17,17.56851409481629,5,0.037037037037037035,17.95547414783398,9,0.0967741935483871,0.008456659619450317,10.536357150953187,0,0.0,0.0,0.9816271966620101
10,front,3,0.1,0.3843291401863098,0.1047978401184082,0.20555251836776733,661,56,605,0.11498973305954825,0.08472012102874432,0.04226926570250821,615,23,592,0.03739837398373984,47,0.18359375,20,0.032520325203252036,0.9027192997298762,3,0.004878048780487805,0.1333575867531001,6,0.4544699510118007,0,0.0,0.04282819814154964,28,24,22.155281277341327,7,0.05185185185185185,22.495907979755493,11,0.11827956989247312,0.00975609756097561,13.202192986889479,0,0.0,0.0,1.2112512446301564
10,front,3,0.15,0.3843291401863098,0.10956242680549622,0.20555251836776733,913,75,838,0.1540041067761807,0.08214676889375684,0.058548172989589885,855,35,820,0.04093567251461988,61,0.23828125,30,0.03508771929824561,1.0017250505355997,4,0.004678362573099415,0.13177406892114185,9,0.5061276339727836,0,0.0,0.05973590442255292,44,35,29.948337604175595,9,0.06666666666666667,30.354985868985633,12,0.12903225806451613,0.010526315789473684,17.782075895274993,0,0.0,0.0,1.6028415489211691
10,front,3,0.2,0.3843291401863098,0.11369270086288452,0.20555251836776733,1130,96,1034,0.1971252566735113,0.08495575221238938,0.07224201774610493,1068,51,1017,0.047752808988764044,70,0.2734375,38,0.035580524344569285,1.0466247590865403,8,0.00749063670411985,0.21515932132673582,10,0.4527735790060168,0,0.0,0.0746873471669112,71,51,36.30718619074629,14,0.1037037037037037,37.18174955502574,12,0.12903225806451613,0.009363295880149813,22.086094382877214,0,0.0,0.0,2.1219302688316053
10,front,4,0.005,0.3843291401863098,0.08029250800609589,0.20555251836776733,9,8,1,0.01642710472279261,0.8888888888888888,6.986655488017886e-05,1,0,1,0.0,8,0.03125,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,6.986655488017886e-05,1,0,0.058310991957104555,0,0.0,0.07104557640750671,1,0.010752688172043012,0.0,0.04155495978552279,0,0.0,0.0,0.003351206434316354
10,front,4,0.01,0.3843291401863098,0.09337528049945831,0.20555251836776733,34,24,10,0.049281314168377825,0.7058823529411765,0.0006986655488017886,15,6,9,0.4,22,0.0859375,6,0.4,4.399218762657409,0,0.0,0.0,0,0.0,0,0.0,0.0007685321036819675,7,6,1.3638785256443164,0,0.0,0.7721613208790808,3,0.03225806451612903,0.0,0.3730763245281624,0,0.0,0.0,0.06095718711994151
10,front,4,0.025,0.3843291401863098,0.10051882266998291,0.20555251836776733,93,32,61,0.06570841889117043,0.34408602150537637,0.00426185984769091,69,11,58,0.15942028985507245,29,0.11328125,11,0.15942028985507245,3.035308634909378,1,0.014492753623188406,0.33905153045445335,2,1.2366021085699435,0,0.0,0.004541326067211626,13,12,3.6240136747505463,2,0.014814814814814815,2.9494041765852916,6,0.06451612903225806,0.028985507246376812,1.6173351041046506,0,0.0,0.0,0.17014965524909384
10,front,4,0.05,0.3843291401863098,0.10473430156707764,0.20555251836776733,189,36,153,0.07392197125256673,0.19047619047619047,0.010689582896667365,161,13,148,0.08074534161490683,33,0.12890625,13,0.08074534161490683,1.9170479001404899,1,0.006211180124223602,0.1639038099822379,3,0.8683055062986094,0,0.0,0.010969049116188082,15,14,6.781259873082619,2,0.014814814814814815,6.101139443362354,7,0.07526881720430108,0.018633540372670808,3.4550051545663045,0,0.0,0.0,0.3138784716100785
10,front,4,0.075,0.3843291401863098,0.10755403339862823,0.20555251836776733,290,43,247,0.08829568788501027,0.1482758620689655,0.01725703905540418,256,16,240,0.0625,39,0.15234375,15,0.05859375,1.462864283282844,1,0.00390625,0.10987613994209745,4,0.7753030063872774,0,0.0,0.01760637182980507,19,17,10.253856199385899,3,0.022222222222222223,9.101156998480109,9,0.0967741935483871,0.015625,5.159273170678162,0,0.0,0.0,0.46407345397711197
10,front,4,0.1,0.3843291401863098,0.10976878553628922,0.20555251836776733,379,48,331,0.09856262833675565,0.1266490765171504,0.0231258296653392,338,19,319,0.05621301775147929,43,0.16796875,18,0.05325443786982249,1.3588599607291627,1,0.0029585798816568047,0.0851492051614965,4,0.6000870740067822,0,0.0,0.023614895549500452,23,21,13.246398098551097,4,0.02962962962962963,11.74409083564985,10,0.10752688172043011,0.011834319526627219,6.665699318087282,0,0.0,0.0,0.5950889736498913
10,front,4,0.15,0.3843291401863098,0.11448390781879425,0.20555251836776733,566,70,496,0.1437371663244353,0.12367491166077739,0.034653811220568716,511,32,479,0.06262230919765166,57,0.22265625,29,0.05675146771037182,1.5554049352295185,3,0.005870841487279843,0.17731030683063598,7,0.7234001769596436,0,0.0,0.0357018095437714,39,34,18.64466245616014,7,0.05185185185185185,16.91949020688094,12,0.12903225806451613,0.0136986301369863,9.676525141893226,0,0.0,0.0,0.8312476796587434
10,front,4,0.2,0.3843291401863098,0.11929983645677567,0.20555251836776733,760,94,666,0.19301848049281314,0.12368421052631579,0.04653112555019912,688,42,646,0.061046511627906974,72,0.28125,36,0.05232558139534884,1.485511599709797,5,0.007267441860465116,0.21612908069803013,9,0.67603673326317,0,0.0,0.049675120519807166,56,44,24.234075322624747,12,0.08888888888888889,23.134323173223823,12,0.12903225806451613,0.01308139534883721,13.312886056587175,0,0.0,0.0,1.1174668157914796
10,front,6,0.005,0.3843291401863098,0.08466436713933945,0.20555251836776733,5,5,0,0.01026694045174538,1.0,0.0,0,0,0,,5,0.01953125,0,,,0,,,0,,0,,0.0,1,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
10,front,6,0.01,0.3843291401863098,0.10182566940784454,0.20555251836776733,14,11,3,0.022587268993839837,0.7857142857142857,0.00020959966464053657,0,0,0,,11,0.04296875,0,,,0,,,0,,0,,0.0003493327744008943,1,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
10,front,6,0.025,0.3843291401863098,0.10975755006074905,0.20555251836776733,39,24,15,0.049281314168377825,0.6153846153846154,0.0010479983232026828,18,5,13,0.2777777777777778,22,0.0859375,5,0.2777777777777778,2.5473554054556797,1,0.05555555555555555,1.4160958897579066,3,8.620498839540428,0,0.0,0.0012575979878432194,7,6,1.9628199462436546,2,0.014814814814814815,0.7061668685239658,3,0.03225806451612903,0.16666666666666666,0.34800770301593525,0,0.0,0.0,0.04344332092175908
10,front,6,0.05,0.3843291401863098,0.11820406466722488,0.20555251836776733,102,41,61,0.08418891170431211,0.4019607843137255,0.00426185984769091,70,17,53,0.24285714285714285,38,0.1484375,17,0.24285714285714285,2.708514857647571,1,0.014285714285714285,0.3177578955463928,3,1.8256031137663142,0,0.0,0.0050303919513728776,22,21,6.276502398353106,3,0.022222222222222223,3.147050046641562,6,0.06451612903225806,0.04285714285714286,1.6432925521313577,0,0.0,0.0,0.18581821722143868
