fold,suite,seed,method,scope,failure,query,count,episodes
libero_object_20260907,libero_object,20260907,euclidean,seen,True,50,0,7
libero_object_20260907,libero_object,20260907,euclidean,seen,True,51,0,7
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,-1,1172,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,0,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,1,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,2,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,3,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,4,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,5,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,6,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,7,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,8,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,9,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,10,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,11,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,12,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,13,1,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,14,17,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,15,2,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,16,3,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,17,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,18,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,19,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,20,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,21,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,22,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,23,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,24,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,25,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,26,1,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,27,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,28,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,29,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,30,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,31,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,32,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,33,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,34,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,35,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,36,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,37,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,38,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,39,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,40,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,41,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,42,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,43,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,44,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,45,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,46,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,47,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,48,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,49,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,50,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,False,51,0,1196
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,-1,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,0,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,1,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,2,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,3,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,4,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,5,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,6,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,7,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,8,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,9,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,10,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,11,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,12,1,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,13,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,14,1,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,15,1,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,16,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,17,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,18,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,19,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,20,1,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,21,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,22,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,23,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,24,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,25,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,26,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,27,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,28,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,29,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,30,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,31,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,32,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,33,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,34,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,35,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,36,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,37,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,38,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,39,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,40,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,41,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,42,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,43,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,44,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,45,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,46,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,47,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,48,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,49,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,50,0,4
libero_object_20260907,libero_object,20260907,euclidean,unseen,True,51,0,4
libero_object_20260907,libero_object,20260907,cosine,seen,False,-1,549,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,0,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,1,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,2,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,3,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,4,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,5,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,6,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,7,2,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,8,1,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,9,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,10,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,11,1,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,12,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,13,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,14,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,15,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,16,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,17,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,18,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,19,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,20,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,21,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,22,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,23,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,24,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,25,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,26,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,27,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,28,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,29,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,30,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,31,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,32,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,33,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,34,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,35,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,36,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,37,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,38,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,39,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,40,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,41,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,42,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,43,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,44,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,45,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,46,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,47,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,48,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,49,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,50,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,False,51,0,553
libero_object_20260907,libero_object,20260907,cosine,seen,True,-1,7,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,0,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,1,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,2,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,3,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,4,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,5,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,6,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,7,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,8,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,9,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,10,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,11,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,12,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,13,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,14,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,15,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,16,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,17,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,18,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,19,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,20,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,21,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,22,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,23,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,24,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,25,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,26,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,27,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,28,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,29,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,30,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,31,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,32,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,33,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,34,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,35,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,36,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,37,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,38,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,39,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,40,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,41,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,42,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,43,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,44,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,45,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,46,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,47,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,48,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,49,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,50,0,7
libero_object_20260907,libero_object,20260907,cosine,seen,True,51,0,7
libero_object_20260907,libero_object,20260907,cosine,unseen,False,-1,1193,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,0,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,1,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,2,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,3,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,4,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,5,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,6,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,7,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,8,3,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,9,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,10,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,11,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,12,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,13,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,14,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,15,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,16,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,17,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,18,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,19,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,20,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,21,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,22,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,23,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,24,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,25,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,26,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,27,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,28,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,29,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,30,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,31,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,32,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,33,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,34,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,35,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,36,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,37,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,38,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,39,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,40,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,41,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,42,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,43,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,44,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,45,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,46,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,47,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,48,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,49,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,50,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,False,51,0,1196
libero_object_20260907,libero_object,20260907,cosine,unseen,True,-1,4,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,0,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,1,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,2,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,3,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,4,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,5,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,6,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,7,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,8,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,9,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,10,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,11,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,12,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,13,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,14,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,15,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,16,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,17,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,18,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,19,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,20,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,21,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,22,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,23,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,24,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,25,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,26,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,27,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,28,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,29,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,30,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,31,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,32,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,33,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,34,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,35,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,36,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,37,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,38,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,39,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,40,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,41,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,42,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,43,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,44,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,45,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,46,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,47,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,48,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,49,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,50,0,4
libero_object_20260907,libero_object,20260907,cosine,unseen,True,51,0,4
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,-1,552,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,0,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,1,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,2,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,3,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,4,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,5,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,6,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,7,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,8,1,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,9,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,10,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,11,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,12,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,13,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,14,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,15,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,16,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,17,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,18,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,19,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,20,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,21,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,22,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,23,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,24,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,25,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,26,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,27,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,28,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,29,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,30,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,31,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,32,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,33,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,34,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,35,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,36,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,37,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,38,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,39,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,40,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,41,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,42,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,43,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,44,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,45,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,46,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,47,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,48,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,49,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,50,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,False,51,0,553
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,True,-1,4,7
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,True,0,0,7
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,True,1,0,7
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,True,2,0,7
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,True,3,0,7
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,True,4,0,7
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,True,5,0,7
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,True,6,0,7
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,True,7,0,7
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,True,8,0,7
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,True,9,0,7
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,True,10,0,7
libero_object_20260907,libero_object,20260907,cosine_neighbors_euclidean_score,seen,True,11,0,7
