relation,role,category,target,preds,cohort,tau_q,tau,mode,persist,rel_resid_dev_main,alarms,tp,fp,recall,precision,median_lead,tp_lead0,fp_lead0,recall_lead0,tp_lead2,fp_lead2,recall_lead2,tp_lead4,fp_lead4,recall_lead4,tp_lead8,fp_lead8,recall_lead8,tp_lead12,fp_lead12,recall_lead12,baseline_tp_at_same_fp,excess_tp
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.9,1.3221119669387498,pos,1,0.004263673177050233,6416,215,6201,0.38120567375886527,0.03350997506234414,18.0,215,6201,0.38120567375886527,215,5737,0.38120567375886527,208,5038,0.36879432624113473,199,3163,0.3528368794326241,176,955,0.3120567375886525,564,-356
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.9,1.3221119669387498,pos,2,0.004263673177050233,1113,89,1024,0.18275154004106775,0.07996406109613657,10.0,89,1024,0.18275154004106775,86,899,0.17659137577002054,82,697,0.16837782340862423,63,237,0.1293634496919918,31,15,0.06365503080082136,361,-279
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.9,1.3221119669387498,pos,2,0.004263673177050233,1238,103,1135,0.18262411347517732,0.08319870759289176,10.0,103,1135,0.18262411347517732,98,1012,0.17375886524822695,90,794,0.1595744680851064,69,293,0.12234042553191489,41,29,0.0726950354609929,424,-334
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.9,1.3221119669387498,neg,1,0.004263673177050233,6241,221,6020,0.4537987679671458,0.03541099182823265,19.0,221,6020,0.4537987679671458,221,5400,0.4537987679671458,213,4600,0.43737166324435317,206,2766,0.42299794661190965,185,717,0.3798767967145791,487,-274
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.9,1.3221119669387498,neg,1,0.004263673177050233,6438,267,6171,0.4734042553191489,0.041472506989748366,18.0,267,6171,0.4734042553191489,265,5490,0.4698581560283688,259,4724,0.4592198581560284,250,2785,0.4432624113475177,227,924,0.4024822695035461,564,-305
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.9,1.3221119669387498,neg,2,0.004263673177050233,1010,55,955,0.11293634496919917,0.054455445544554455,14.0,55,955,0.11293634496919917,54,795,0.11088295687885011,50,616,0.1026694045174538,42,251,0.08624229979466119,33,12,0.06776180698151951,361,-311
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.9,1.3221119669387498,neg,2,0.004263673177050233,921,66,855,0.11702127659574468,0.07166123778501629,11.0,66,855,0.11702127659574468,63,713,0.11170212765957446,57,523,0.10106382978723404,52,196,0.09219858156028368,32,24,0.05673758865248227,424,-367
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.95,1.9875349579428374,abs,1,0.004263673177050233,5517,167,5350,0.34291581108829566,0.030270074315751315,18.0,167,5350,0.34291581108829566,166,4821,0.3408624229979466,164,4209,0.33675564681724846,159,2401,0.3264887063655031,138,316,0.28336755646817247,487,-323
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.95,1.9875349579428374,abs,1,0.004263673177050233,5603,202,5401,0.35815602836879434,0.03605211493842584,18.0,202,5401,0.35815602836879434,200,4867,0.3546099290780142,197,4284,0.34929078014184395,191,2418,0.33865248226950356,164,493,0.2907801418439716,564,-367
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.95,1.9875349579428374,abs,2,0.004263673177050233,1289,75,1214,0.1540041067761807,0.05818463925523662,10.0,75,1214,0.1540041067761807,74,1012,0.15195071868583163,72,776,0.14784394250513347,58,275,0.11909650924024641,27,16,0.055441478439425054,361,-289
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.95,1.9875349579428374,abs,2,0.004263673177050233,1381,103,1278,0.18262411347517732,0.07458363504706735,10.0,103,1278,0.18262411347517732,102,1069,0.18085106382978725,93,800,0.16489361702127658,78,269,0.13829787234042554,36,25,0.06382978723404255,424,-331
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.95,1.9875349579428374,pos,1,0.004263673177050233,3694,137,3557,0.2813141683778234,0.037087168381158636,15.0,137,3557,0.2813141683778234,134,3167,0.2751540041067762,130,2657,0.2669404517453799,123,1385,0.25256673511293637,98,140,0.20123203285420946,487,-357
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.95,1.9875349579428374,pos,1,0.004263673177050233,3756,156,3600,0.2765957446808511,0.04153354632587859,15.5,156,3600,0.2765957446808511,152,3213,0.2695035460992908,146,2689,0.25886524822695034,138,1413,0.24468085106382978,107,265,0.18971631205673758,424,-278
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.95,1.9875349579428374,pos,2,0.004263673177050233,399,47,352,0.09650924024640657,0.11779448621553884,9.0,47,352,0.09650924024640657,44,292,0.09034907597535935,42,213,0.08624229979466119,31,52,0.06365503080082136,9,3,0.018480492813141684,222,-180
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.95,1.9875349579428374,pos,2,0.004263673177050233,490,67,423,0.11879432624113476,0.13673469387755102,8.0,67,423,0.11879432624113476,64,373,0.11347517730496454,56,274,0.09929078014184398,35,68,0.06205673758865248,12,6,0.02127659574468085,274,-218
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.95,1.9875349579428374,neg,1,0.004263673177050233,3566,125,3441,0.25667351129363447,0.035053280987100394,15.0,125,3441,0.25667351129363447,124,2917,0.2546201232032854,121,2329,0.24845995893223818,112,1296,0.2299794661190965,85,190,0.17453798767967146,487,-366
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.95,1.9875349579428374,neg,1,0.004263673177050233,3604,155,3449,0.274822695035461,0.043007769145394004,16.0,155,3449,0.274822695035461,152,2918,0.2695035460992908,148,2354,0.2624113475177305,134,1278,0.2375886524822695,105,253,0.18617021276595744,424,-276
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.95,1.9875349579428374,neg,2,0.004263673177050233,393,18,375,0.03696098562628337,0.04580152671755725,12.5,18,375,0.03696098562628337,18,319,0.03696098562628337,17,258,0.03490759753593429,11,96,0.022587268993839837,9,3,0.018480492813141684,222,-205
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.95,1.9875349579428374,neg,2,0.004263673177050233,371,29,342,0.051418439716312055,0.07816711590296496,12.0,29,342,0.051418439716312055,27,276,0.047872340425531915,25,207,0.044326241134751775,22,75,0.03900709219858156,15,3,0.026595744680851064,274,-249
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.975,2.7795160180846477,abs,1,0.004263673177050233,3402,122,3280,0.25051334702258726,0.035861258083480306,14.0,122,3280,0.25051334702258726,121,2823,0.24845995893223818,118,2330,0.24229979466119098,102,1166,0.20944558521560575,77,77,0.15811088295687886,487,-369
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.975,2.7795160180846477,abs,1,0.004263673177050233,3399,136,3263,0.24113475177304963,0.040011768167107976,14.5,136,3263,0.24113475177304963,135,2801,0.2393617021276596,133,2309,0.23581560283687944,126,1187,0.22340425531914893,85,134,0.15070921985815602,424,-291
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.975,2.7795160180846477,abs,2,0.004263673177050233,499,41,458,0.08418891170431211,0.08216432865731463,8.0,41,458,0.08418891170431211,39,369,0.08008213552361396,36,274,0.07392197125256673,23,96,0.04722792607802875,6,2,0.012320328542094456,222,-186
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.975,2.7795160180846477,abs,2,0.004263673177050233,555,66,489,0.11702127659574468,0.11891891891891893,8.0,66,489,0.11702127659574468,61,382,0.10815602836879433,52,265,0.09219858156028368,41,87,0.0726950354609929,17,3,0.030141843971631204,274,-222
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.975,2.7795160180846477,pos,1,0.004263673177050233,2084,100,1984,0.2053388090349076,0.04798464491362764,11.0,100,1984,0.2053388090349076,98,1725,0.20123203285420946,94,1395,0.19301848049281314,75,640,0.1540041067761807,49,35,0.10061601642710473,361,-267
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.975,2.7795160180846477,pos,1,0.004263673177050233,2110,111,1999,0.19680851063829788,0.05260663507109005,12.0,111,1999,0.19680851063829788,111,1728,0.19680851063829788,104,1363,0.18439716312056736,94,647,0.16666666666666666,57,66,0.10106382978723404,424,-320
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.975,2.7795160180846477,pos,2,0.004263673177050233,144,25,119,0.0513347022587269,0.1736111111111111,7.0,25,119,0.0513347022587269,24,98,0.049281314168377825,22,63,0.045174537987679675,12,13,0.024640657084188913,3,1,0.006160164271047228,222,-200
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.975,2.7795160180846477,pos,2,0.004263673177050233,188,48,140,0.0851063829787234,0.2553191489361702,6.0,48,140,0.0851063829787234,42,114,0.07446808510638298,33,71,0.05851063829787234,19,17,0.03368794326241135,3,1,0.005319148936170213,274,-241
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.975,2.7795160180846477,neg,1,0.004263673177050233,2020,76,1944,0.15605749486652978,0.03762376237623762,13.0,76,1944,0.15605749486652978,75,1548,0.1540041067761807,71,1173,0.1457905544147844,64,626,0.13141683778234087,42,43,0.08624229979466119,361,-290
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.975,2.7795160180846477,neg,1,0.004263673177050233,2008,87,1921,0.15425531914893617,0.04332669322709164,13.0,87,1921,0.15425531914893617,85,1517,0.15070921985815602,82,1174,0.1453900709219858,75,629,0.13297872340425532,49,70,0.08687943262411348,424,-342
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.975,2.7795160180846477,neg,2,0.004263673177050233,148,5,143,0.01026694045174538,0.033783783783783786,6.0,5,143,0.01026694045174538,4,130,0.008213552361396304,3,108,0.006160164271047228,1,35,0.002053388090349076,1,0,0.002053388090349076,222,-219
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.975,2.7795160180846477,neg,2,0.004263673177050233,151,12,139,0.02127659574468085,0.07947019867549669,16.0,12,139,0.02127659574468085,11,117,0.01950354609929078,11,85,0.01950354609929078,10,26,0.01773049645390071,8,2,0.014184397163120567,274,-263
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.99,4.013107184354707,abs,1,0.004263673177050233,1668,80,1588,0.16427104722792607,0.047961630695443645,11.0,80,1588,0.16427104722792607,76,1300,0.15605749486652978,72,1008,0.14784394250513347,59,510,0.12114989733059549,38,17,0.07802874743326489,361,-289
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.99,4.013107184354707,abs,1,0.004263673177050233,1691,93,1598,0.16489361702127658,0.05499704316972206,11.0,93,1598,0.16489361702127658,93,1272,0.16489361702127658,86,979,0.1524822695035461,66,497,0.11702127659574468,38,25,0.0673758865248227,424,-338
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.99,4.013107184354707,abs,2,0.004263673177050233,117,14,103,0.028747433264887063,0.11965811965811966,8.5,14,103,0.028747433264887063,13,69,0.026694045174537988,12,51,0.024640657084188913,8,19,0.01642710472279261,2,0,0.004106776180698152,222,-210
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.99,4.013107184354707,abs,2,0.004263673177050233,155,23,132,0.040780141843971635,0.14838709677419354,8.0,23,132,0.040780141843971635,22,84,0.03900709219858156,19,57,0.03368794326241135,12,14,0.02127659574468085,4,0,0.0070921985815602835,274,-255
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.99,4.013107184354707,pos,1,0.004263673177050233,896,66,830,0.13552361396303902,0.07366071428571429,9.0,66,830,0.13552361396303902,63,694,0.1293634496919918,60,526,0.12320328542094455,44,234,0.09034907597535935,24,10,0.049281314168377825,361,-301
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.99,4.013107184354707,pos,1,0.004263673177050233,922,77,845,0.13652482269503546,0.08351409978308026,9.0,77,845,0.13652482269503546,77,693,0.13652482269503546,67,514,0.11879432624113476,47,229,0.08333333333333333,19,16,0.03368794326241135,424,-357
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.99,4.013107184354707,pos,2,0.004263673177050233,28,10,18,0.02053388090349076,0.35714285714285715,8.5,10,18,0.02053388090349076,9,11,0.018480492813141684,8,7,0.01642710472279261,6,0,0.012320328542094456,1,0,0.002053388090349076,0,8
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.99,4.013107184354707,pos,2,0.004263673177050233,46,16,30,0.028368794326241134,0.34782608695652173,4.5,16,30,0.028368794326241134,14,20,0.024822695035460994,11,11,0.01950354609929078,4,0,0.0070921985815602835,0,0,0.0,0,11
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.99,4.013107184354707,neg,1,0.004263673177050233,944,34,910,0.06981519507186858,0.036016949152542374,10.5,34,910,0.06981519507186858,33,694,0.06776180698151951,31,519,0.06365503080082136,25,298,0.0513347022587269,14,7,0.028747433264887063,361,-330
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.99,4.013107184354707,neg,1,0.004263673177050233,950,38,912,0.0673758865248227,0.04,13.0,38,912,0.0673758865248227,38,669,0.0673758865248227,35,504,0.06205673758865248,32,283,0.05673758865248227,21,10,0.03723404255319149,424,-389
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.99,4.013107184354707,neg,2,0.004263673177050233,34,2,32,0.004106776180698152,0.058823529411764705,11.0,2,32,0.004106776180698152,2,30,0.004106776180698152,2,26,0.004106776180698152,1,9,0.002053388090349076,1,0,0.002053388090349076,222,-220
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.99,4.013107184354707,neg,2,0.004263673177050233,39,3,36,0.005319148936170213,0.07692307692307693,17.0,3,36,0.005319148936170213,3,29,0.005319148936170213,3,25,0.005319148936170213,3,7,0.005319148936170213,3,0,0.005319148936170213,0,3
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.995,5.09953106597678,abs,1,0.004263673177050233,915,53,862,0.10882956878850103,0.05792349726775956,10.0,53,862,0.10882956878850103,52,673,0.10677618069815195,47,501,0.09650924024640657,38,237,0.07802874743326489,23,5,0.04722792607802875,361,-314
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.995,5.09953106597678,abs,1,0.004263673177050233,973,59,914,0.10460992907801418,0.06063720452209661,10.0,59,914,0.10460992907801418,59,694,0.10460992907801418,52,520,0.09219858156028368,41,292,0.0726950354609929,19,7,0.03368794326241135,424,-372
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.995,5.09953106597678,abs,2,0.004263673177050233,39,5,34,0.01026694045174538,0.1282051282051282,10.0,5,34,0.01026694045174538,5,19,0.01026694045174538,4,14,0.008213552361396304,4,3,0.008213552361396304,1,0,0.002053388090349076,0,4
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.995,5.09953106597678,abs,2,0.004263673177050233,60,8,52,0.014184397163120567,0.13333333333333333,4.0,8,52,0.014184397163120567,6,28,0.010638297872340425,5,17,0.008865248226950355,3,4,0.005319148936170213,0,0,0.0,0,5
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.995,5.09953106597678,pos,1,0.004263673177050233,453,37,416,0.07597535934291581,0.08167770419426049,8.0,37,416,0.07597535934291581,35,329,0.07186858316221766,30,233,0.061601642710472276,21,82,0.043121149897330596,12,2,0.024640657084188913,222,-192
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.995,5.09953106597678,pos,1,0.004263673177050233,487,48,439,0.0851063829787234,0.09856262833675565,8.0,48,439,0.0851063829787234,47,355,0.08333333333333333,38,249,0.0673758865248227,26,110,0.04609929078014184,9,5,0.015957446808510637,274,-236
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.995,5.09953106597678,pos,2,0.004263673177050233,10,3,7,0.006160164271047228,0.3,10.0,3,7,0.006160164271047228,3,4,0.006160164271047228,2,3,0.004106776180698152,2,0,0.004106776180698152,0,0,0.0,0,2
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.995,5.09953106597678,pos,2,0.004263673177050233,13,6,7,0.010638297872340425,0.46153846153846156,3.0,6,7,0.010638297872340425,4,3,0.0070921985815602835,2,2,0.0035460992907801418,0,0,0.0,0,0,0.0,0,2
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.995,5.09953106597678,neg,1,0.004263673177050233,517,24,493,0.049281314168377825,0.04642166344294004,11.0,24,493,0.049281314168377825,24,365,0.049281314168377825,22,273,0.045174537987679675,20,156,0.04106776180698152,11,3,0.022587268993839837,222,-200
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.995,5.09953106597678,neg,1,0.004263673177050233,552,23,529,0.040780141843971635,0.041666666666666664,10.0,23,529,0.040780141843971635,23,364,0.040780141843971635,21,279,0.03723404255319149,20,185,0.03546099290780142,10,3,0.01773049645390071,274,-253
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.995,5.09953106597678,neg,2,0.004263673177050233,11,1,10,0.002053388090349076,0.09090909090909091,16.0,1,10,0.002053388090349076,1,9,0.002053388090349076,1,8,0.002053388090349076,1,3,0.002053388090349076,1,0,0.002053388090349076,0,1
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.995,5.09953106597678,neg,2,0.004263673177050233,15,0,15,0.0,0.0,,0,15,0.0,0,11,0.0,0,9,0.0,0,2,0.0,0,0,0.0,0,0
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.999,8.326470389944692,abs,1,0.004263673177050233,201,14,187,0.028747433264887063,0.06965174129353234,9.0,14,187,0.028747433264887063,13,135,0.026694045174537988,10,88,0.02053388090349076,8,39,0.01642710472279261,3,1,0.006160164271047228,222,-212
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.999,8.326470389944692,abs,1,0.004263673177050233,217,11,206,0.01950354609929078,0.05069124423963134,9.0,11,206,0.01950354609929078,10,148,0.01773049645390071,10,103,0.01773049645390071,7,57,0.012411347517730497,0,2,0.0,274,-264
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.999,8.326470389944692,abs,2,0.004263673177050233,2,0,2,0.0,0.0,,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.999,8.326470389944692,abs,2,0.004263673177050233,7,1,6,0.0017730496453900709,0.14285714285714285,1.0,1,6,0.0017730496453900709,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.999,8.326470389944692,pos,1,0.004263673177050233,86,11,75,0.022587268993839837,0.12790697674418605,7.0,11,75,0.022587268993839837,10,56,0.02053388090349076,7,32,0.014373716632443531,5,9,0.01026694045174538,3,1,0.006160164271047228,222,-215
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.999,8.326470389944692,pos,1,0.004263673177050233,86,11,75,0.01950354609929078,0.12790697674418605,5.0,11,75,0.01950354609929078,9,61,0.015957446808510637,8,31,0.014184397163120567,4,10,0.0070921985815602835,0,0,0.0,274,-266
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.999,8.326470389944692,pos,2,0.004263673177050233,1,0,1,0.0,0.0,,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.999,8.326470389944692,pos,2,0.004263673177050233,1,1,0,0.0017730496453900709,1.0,1.0,1,0,0.0017730496453900709,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.999,8.326470389944692,neg,1,0.004263673177050233,119,3,116,0.006160164271047228,0.025210084033613446,10.0,3,116,0.006160164271047228,3,80,0.006160164271047228,3,57,0.006160164271047228,3,30,0.006160164271047228,0,0,0.0,222,-219
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.999,8.326470389944692,neg,1,0.004263673177050233,143,3,140,0.005319148936170213,0.02097902097902098,10.0,3,140,0.005319148936170213,3,91,0.005319148936170213,3,73,0.005319148936170213,3,48,0.005319148936170213,0,2,0.0,274,-271
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],development_main,0.999,8.326470389944692,neg,2,0.004263673177050233,0,0,0,0.0,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
T_L12,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L12[s0],sp.action_consensus@L12[s0],external_8b,0.999,8.326470389944692,neg,2,0.004263673177050233,1,0,1,0.0,0.0,,0,1,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0
E_L12,definitional_near_identity_envelope,definitional:smooth_equivalent,sp.conditional_energy@L12[s0],sp.state_action_alignment@L12[s0],development_main,0.9,0.7529486701799869,abs,1,0.01107320002016312,8397,382,8015,0.784394250513347,0.04549243777539597,38.0,382,8015,0.784394250513347,382,7833,0.784394250513347,382,7392,0.784394250513347,376,5121,0.7720739219712526,358,2849,0.7351129363449692,487,-105
E_L12,definitional_near_identity_envelope,definitional:smooth_equivalent,sp.conditional_energy@L12[s0],sp.state_action_alignment@L12[s0],external_8b,0.9,0.7529486701799869,abs,1,0.01107320002016312,9440,438,9002,0.776595744680851,0.04639830508474576,40.0,438,9002,0.776595744680851,436,8807,0.7730496453900709,434,8326,0.7695035460992907,423,5932,0.75,410,3684,0.7269503546099291,564,-130
E_L12,definitional_near_identity_envelope,definitional:smooth_equivalent,sp.conditional_energy@L12[s0],sp.state_action_alignment@L12[s0],development_main,0.9,0.7529486701799869,abs,2,0.01107320002016312,3124,235,2889,0.48254620123203285,0.07522407170294494,36.0,235,2889,0.48254620123203285,235,2637,0.48254620123203285,235,2447,0.48254620123203285,224,1542,0.459958932238193,217,846,0.4455852156057495,487,-252
E_L12,definitional_near_identity_envelope,definitional:smooth_equivalent,sp.conditional_energy@L12[s0],sp.state_action_alignment@L12[s0],external_8b,0.9,0.7529486701799869,abs,2,0.01107320002016312,3684,284,3400,0.5035460992907801,0.07709011943539631,36.0,284,3400,0.5035460992907801,284,3098,0.5035460992907801,277,2851,0.49113475177304966,264,1897,0.46808510638297873,252,1185,0.44680851063829785,424,-147
E_L12,definitional_near_identity_envelope,definitional:smooth_equivalent,sp.conditional_energy@L12[s0],sp.state_action_alignment@L12[s0],development_main,0.9,0.7529486701799869,pos,1,0.01107320002016312,0,0,0,0.0,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
E_L12,definitional_near_identity_envelope,definitional:smooth_equivalent,sp.conditional_energy@L12[s0],sp.state_action_alignment@L12[s0],external_8b,0.9,0.7529486701799869,pos,1,0.01107320002016312,0,0,0,0.0,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
