failure_group,phase,layer_group,metric,failures,matched_percentile_mean,failure_raw_mean,same_run_init_success_mean
goal_predicate_regressed,0.9,front_L2_5,query_soft_change,57,0.5782234072685242,0.037541717290878296,0.036785874515771866
goal_predicate_regressed,0.9,front_L2_5,query_hard_churn,57,0.23445993661880493,0.7882465720176697,0.8254972696304321
goal_predicate_regressed,0.9,front_L2_5,state_query_soft_change,57,0.16246594488620758,0.059338223189115524,0.14992186427116394
goal_predicate_regressed,0.9,back_L12_15,action_entropy,57,0.05514480918645859,0.998228132724762,0.9987421035766602
goal_predicate_regressed,0.9,back_L12_15,action_top1_mass,57,0.9349902868270874,0.03896979242563248,0.037300463765859604
goal_predicate_regressed,0.9,back_L12_15,action_top4_mass,57,0.9265803098678589,0.14658765494823456,0.14290671050548553
goal_predicate_regressed,0.9,back_L12_15,action_token_dispersion,57,0.7277778387069702,0.02436419203877449,0.02175724506378174
goal_predicate_regressed,0.9,back_L12_15,state_action_gap,57,0.8990592360496521,0.11759898066520691,0.1045493558049202
goal_predicate_regressed,0.9,back_L12_15,denoise_soft_change,57,0.9391673803329468,0.008666476234793663,0.007145972456783056
goal_predicate_regressed,0.9,back_L12_15,denoise_hard_churn,57,0.4082508385181427,0.25249549746513367,0.25448763370513916
goal_predicate_regressed,0.9,back_L12_15,query_soft_change,57,0.25557267665863037,0.02710866928100586,0.035221267491579056
goal_predicate_regressed,0.9,back_L12_15,query_hard_churn,57,0.08112268149852753,0.6365013122558594,0.8169467449188232
goal_predicate_regressed,0.9,back_L12_15,state_query_soft_change,57,0.07645200192928314,0.03514125198125839,0.0827125757932663
goal_predicate_regressed,1.0,front_L2_5,action_entropy,57,0.4750370681285858,0.9982979893684387,0.9983168244361877
goal_predicate_regressed,1.0,front_L2_5,action_top1_mass,57,0.5036171078681946,0.03800520300865173,0.03817642480134964
goal_predicate_regressed,1.0,front_L2_5,action_top4_mass,57,0.5293481349945068,0.1447274386882782,0.14467425644397736
goal_predicate_regressed,1.0,front_L2_5,action_token_dispersion,57,0.514616847038269,0.030159184709191322,0.03032323718070984
goal_predicate_regressed,1.0,front_L2_5,state_action_gap,57,0.5251665711402893,0.31401339173316956,0.3018229007720947
goal_predicate_regressed,1.0,front_L2_5,denoise_soft_change,57,0.5972138047218323,0.010304469615221024,0.010214670561254025
goal_predicate_regressed,1.0,front_L2_5,denoise_hard_churn,57,0.4598340392112732,0.34323033690452576,0.34404635429382324
goal_predicate_regressed,1.0,front_L2_5,query_soft_change,57,0.3308658301830292,0.03519773855805397,0.03747092932462692
goal_predicate_regressed,1.0,front_L2_5,query_hard_churn,57,0.16247281432151794,0.777929425239563,0.8211817145347595
goal_predicate_regressed,1.0,front_L2_5,state_query_soft_change,57,0.21658653020858765,0.06549859791994095,0.12043742090463638
goal_predicate_regressed,1.0,back_L12_15,action_entropy,57,0.42200249433517456,0.9983347058296204,0.9985052943229675
goal_predicate_regressed,1.0,back_L12_15,action_top1_mass,57,0.5520393252372742,0.03857087343931198,0.03804321587085724
goal_predicate_regressed,1.0,back_L12_15,action_top4_mass,57,0.5776045918464661,0.14563342928886414,0.14432445168495178
goal_predicate_regressed,1.0,back_L12_15,action_token_dispersion,57,0.5041880011558533,0.022779906168580055,0.024238137528300285
goal_predicate_regressed,1.0,back_L12_15,state_action_gap,57,0.9328896999359131,0.11923392117023468,0.10033057630062103
goal_predicate_regressed,1.0,back_L12_15,denoise_soft_change,57,0.5532922148704529,0.00832589901983738,0.007886730134487152
goal_predicate_regressed,1.0,back_L12_15,denoise_hard_churn,57,0.4171546697616577,0.2540889382362366,0.25811150670051575
goal_predicate_regressed,1.0,back_L12_15,query_soft_change,57,0.10671444237232208,0.026673845946788788,0.03671882301568985
goal_predicate_regressed,1.0,back_L12_15,query_hard_churn,57,0.0423034131526947,0.6528304219245911,0.8418698906898499
goal_predicate_regressed,1.0,back_L12_15,state_query_soft_change,57,0.1488124430179596,0.04203633591532707,0.07852549105882645
timeout_while_holding_target,0.0,front_L2_5,action_entropy,50,0.44590476155281067,0.9982006549835205,0.9982097744941711
timeout_while_holding_target,0.0,front_L2_5,action_top1_mass,50,0.5569841265678406,0.037925343960523605,0.037895556539297104
timeout_while_holding_target,0.0,front_L2_5,action_top4_mass,50,0.5430158972740173,0.14516356587409973,0.14510312676429749
timeout_while_holding_target,0.0,front_L2_5,action_token_dispersion,50,0.5142222046852112,0.030758289620280266,0.030696947127580643
timeout_while_holding_target,0.0,front_L2_5,state_action_gap,50,0.5966031551361084,0.23015600442886353,0.23001731932163239
timeout_while_holding_target,0.0,front_L2_5,denoise_soft_change,50,0.48612692952156067,0.009795370511710644,0.009830791503190994
timeout_while_holding_target,0.0,front_L2_5,denoise_hard_churn,50,0.510206401348114,0.33336880803108215,0.33281099796295166
timeout_while_holding_target,0.0,front_L2_5,query_soft_change,50,0.488444447517395,0.042435359209775925,0.04253494367003441
timeout_while_holding_target,0.0,front_L2_5,query_hard_churn,50,0.4496825933456421,0.8715847134590149,0.8734608292579651
timeout_while_holding_target,0.0,front_L2_5,state_query_soft_change,50,0.5818412899971008,0.22763891518115997,0.22734437882900238
timeout_while_holding_target,0.0,back_L12_15,action_entropy,50,0.43396034836769104,0.9985166192054749,0.998526930809021
timeout_while_holding_target,0.0,back_L12_15,action_top1_mass,50,0.564984142780304,0.03796318173408508,0.037896931171417236
timeout_while_holding_target,0.0,back_L12_15,action_top4_mass,50,0.6251746416091919,0.1446455419063568,0.14449334144592285
timeout_while_holding_target,0.0,back_L12_15,action_token_dispersion,50,0.5367143154144287,0.023031914606690407,0.02289137989282608
timeout_while_holding_target,0.0,back_L12_15,state_action_gap,50,0.5013015866279602,0.11663708835840225,0.11662868410348892
timeout_while_holding_target,0.0,back_L12_15,denoise_soft_change,50,0.4915238320827484,0.007382191251963377,0.007391547784209251
timeout_while_holding_target,0.0,back_L12_15,denoise_hard_churn,50,0.370761901140213,0.23794712126255035,0.24277521669864655
timeout_while_holding_target,0.0,back_L12_15,query_soft_change,50,0.5209524035453796,0.04190714284777641,0.041842274367809296
timeout_while_holding_target,0.0,back_L12_15,query_hard_churn,50,0.5078888535499573,0.891812264919281,0.8914470672607422
timeout_while_holding_target,0.0,back_L12_15,state_query_soft_change,50,0.5742064118385315,0.12271878123283386,0.12263254076242447
timeout_while_holding_target,0.1,front_L2_5,action_entropy,50,0.2741587162017822,0.9985566139221191,0.9986563324928284
timeout_while_holding_target,0.1,front_L2_5,action_top1_mass,50,0.7008888721466064,0.0373445525765419,0.037078045308589935
timeout_while_holding_target,0.1,front_L2_5,action_top4_mass,50,0.7087143063545227,0.14311161637306213,0.14255395531654358
timeout_while_holding_target,0.1,front_L2_5,action_token_dispersion,50,0.6541905403137207,0.02825985662639141,0.027410948649048805
timeout_while_holding_target,0.1,front_L2_5,state_action_gap,50,0.4275714159011841,0.30766940116882324,0.31382590532302856
timeout_while_holding_target,0.1,front_L2_5,denoise_soft_change,50,0.6032698154449463,0.009248215705156326,0.00900210626423359
timeout_while_holding_target,0.1,front_L2_5,denoise_hard_churn,50,0.4579206109046936,0.3473612666130066,0.34905967116355896
timeout_while_holding_target,0.1,front_L2_5,query_soft_change,50,0.47131747007369995,0.03510013967752457,0.035257887095212936
timeout_while_holding_target,0.1,front_L2_5,query_hard_churn,50,0.4966031610965729,0.8220173716545105,0.8214026093482971
timeout_while_holding_target,0.1,front_L2_5,state_query_soft_change,50,0.2392539530992508,0.1350785791873932,0.1705837994813919
timeout_while_holding_target,0.1,back_L12_15,action_entropy,50,0.17269842326641083,0.9986419081687927,0.9988532066345215
timeout_while_holding_target,0.1,back_L12_15,action_top1_mass,50,0.6393333077430725,0.037321288138628006,0.03683830425143242
timeout_while_holding_target,0.1,back_L12_15,action_top4_mass,50,0.7100476026535034,0.14293617010116577,0.1417025923728943
timeout_while_holding_target,0.1,back_L12_15,action_token_dispersion,50,0.6248254179954529,0.02162083610892296,0.01998503878712654
timeout_while_holding_target,0.1,back_L12_15,state_action_gap,50,0.6907936334609985,0.12097885459661484,0.11653750389814377
timeout_while_holding_target,0.1,back_L12_15,denoise_soft_change,50,0.39222222566604614,0.006815248169004917,0.006545613519847393
timeout_while_holding_target,0.1,back_L12_15,denoise_hard_churn,50,0.46169841289520264,0.24844667315483093,0.2531864643096924
timeout_while_holding_target,0.1,back_L12_15,query_soft_change,50,0.5668253898620605,0.03488699346780777,0.03493233025074005
timeout_while_holding_target,0.1,back_L12_15,query_hard_churn,50,0.3842063546180725,0.8375176787376404,0.8468091487884521
timeout_while_holding_target,0.1,back_L12_15,state_query_soft_change,50,0.4206666648387909,0.08692922443151474,0.08809589594602585
timeout_while_holding_target,0.2,front_L2_5,action_entropy,50,0.1767619103193283,0.9983459711074829,0.9985347986221313
timeout_while_holding_target,0.2,front_L2_5,action_top1_mass,50,0.8778095245361328,0.037979185581207275,0.037397705018520355
timeout_while_holding_target,0.2,front_L2_5,action_top4_mass,50,0.8507460951805115,0.14452330768108368,0.1433493196964264
timeout_while_holding_target,0.2,front_L2_5,action_token_dispersion,50,0.7387619018554688,0.030069008469581604,0.028501220047473907
timeout_while_holding_target,0.2,front_L2_5,state_action_gap,50,0.27634918689727783,0.29375287890434265,0.30456697940826416
timeout_while_holding_target,0.2,front_L2_5,denoise_soft_change,50,0.8445714712142944,0.01013456005603075,0.009488268755376339
timeout_while_holding_target,0.2,front_L2_5,denoise_hard_churn,50,0.43095242977142334,0.33931758999824524,0.34320804476737976
timeout_while_holding_target,0.2,front_L2_5,query_soft_change,50,0.7593016028404236,0.038199327886104584,0.03561610355973244
timeout_while_holding_target,0.2,front_L2_5,query_hard_churn,50,0.5830953121185303,0.8266546726226807,0.8213056921958923
timeout_while_holding_target,0.2,front_L2_5,state_query_soft_change,50,0.6717302203178406,0.14257705211639404,0.13024501502513885
timeout_while_holding_target,0.2,back_L12_15,action_entropy,50,0.17820635437965393,0.9984164237976074,0.9987955689430237
timeout_while_holding_target,0.2,back_L12_15,action_top1_mass,50,0.8612698316574097,0.03823596611618996,0.036752406507730484
timeout_while_holding_target,0.2,back_L12_15,action_top4_mass,50,0.8668254017829895,0.14437399804592133,0.14140194654464722
timeout_while_holding_target,0.2,back_L12_15,action_token_dispersion,50,0.8627936840057373,0.024644240736961365,0.020567096769809723
timeout_while_holding_target,0.2,back_L12_15,state_action_gap,50,0.4947936534881592,0.10785423964262009,0.11135020852088928
timeout_while_holding_target,0.2,back_L12_15,denoise_soft_change,50,0.8746032118797302,0.007621663622558117,0.006571320816874504
timeout_while_holding_target,0.2,back_L12_15,denoise_hard_churn,50,0.37682536244392395,0.25424203276634216,0.26219800114631653
timeout_while_holding_target,0.2,back_L12_15,query_soft_change,50,0.7389999628067017,0.03779930993914604,0.03201785311102867
timeout_while_holding_target,0.2,back_L12_15,query_hard_churn,50,0.5913333296775818,0.8304560780525208,0.8225746154785156
timeout_while_holding_target,0.2,back_L12_15,state_query_soft_change,50,0.6881904602050781,0.08603993058204651,0.08449844270944595
timeout_while_holding_target,0.3,front_L2_5,action_entropy,50,0.8056825399398804,0.9986009001731873,0.9983403086662292
timeout_while_holding_target,0.3,front_L2_5,action_top1_mass,50,0.24149206280708313,0.037278126925230026,0.03795614093542099
timeout_while_holding_target,0.3,front_L2_5,action_top4_mass,50,0.21296826004981995,0.14282992482185364,0.14445947110652924
timeout_while_holding_target,0.3,front_L2_5,action_token_dispersion,50,0.17503173649311066,0.02753070555627346,0.030106522142887115
timeout_while_holding_target,0.3,front_L2_5,state_action_gap,50,0.6176666617393494,0.3508680760860443,0.31008201837539673
timeout_while_holding_target,0.3,front_L2_5,denoise_soft_change,50,0.19323810935020447,0.00917081255465746,0.010052833706140518
timeout_while_holding_target,0.3,front_L2_5,denoise_hard_churn,50,0.5908730030059814,0.34724369645118713,0.3423804044723511
timeout_while_holding_target,0.3,front_L2_5,query_soft_change,50,0.23926982283592224,0.03536120429635048,0.03884635493159294
timeout_while_holding_target,0.3,front_L2_5,query_hard_churn,50,0.30065077543258667,0.8155786991119385,0.8346682786941528
timeout_while_holding_target,0.3,front_L2_5,state_query_soft_change,50,0.3612222373485565,0.12608253955841064,0.16080063581466675
timeout_while_holding_target,0.3,back_L12_15,action_entropy,50,0.7544921040534973,0.9988877177238464,0.9984822273254395
timeout_while_holding_target,0.3,back_L12_15,action_top1_mass,50,0.23773017525672913,0.03683085739612579,0.03788409009575844
timeout_while_holding_target,0.3,back_L12_15,action_top4_mass,50,0.23228572309017181,0.14124362170696259,0.14408732950687408
timeout_while_holding_target,0.3,back_L12_15,action_token_dispersion,50,0.17852382361888885,0.019670719280838966,0.023427335545420647
timeout_while_holding_target,0.3,back_L12_15,state_action_gap,50,0.3370952606201172,0.10840901732444763,0.11484529823064804
timeout_while_holding_target,0.3,back_L12_15,denoise_soft_change,50,0.17050795257091522,0.006582672707736492,0.0075440299697220325
timeout_while_holding_target,0.3,back_L12_15,denoise_hard_churn,50,0.6522380709648132,0.260136216878891,0.2511295974254608
timeout_while_holding_target,0.3,back_L12_15,query_soft_change,50,0.1719047576189041,0.03336464986205101,0.03856980428099632
timeout_while_holding_target,0.3,back_L12_15,query_hard_churn,50,0.3565238118171692,0.8255918622016907,0.8471990823745728
timeout_while_holding_target,0.3,back_L12_15,state_query_soft_change,50,0.3076825439929962,0.08452370762825012,0.09418409317731857
timeout_while_holding_target,0.4,front_L2_5,action_entropy,50,0.5517301559448242,0.9985241889953613,0.9984688758850098
timeout_while_holding_target,0.4,front_L2_5,action_top1_mass,50,0.5280317664146423,0.037537697702646255,0.037590764462947845
timeout_while_holding_target,0.4,front_L2_5,action_top4_mass,50,0.5159682631492615,0.14360970258712769,0.14377710223197937
timeout_while_holding_target,0.4,front_L2_5,action_token_dispersion,50,0.49065083265304565,0.028819596394896507,0.029017679393291473
timeout_while_holding_target,0.4,front_L2_5,state_action_gap,50,0.3196825087070465,0.30794739723205566,0.3442709743976593
timeout_while_holding_target,0.4,front_L2_5,denoise_soft_change,50,0.5753015875816345,0.009555858559906483,0.009609485045075417
timeout_while_holding_target,0.4,front_L2_5,denoise_hard_churn,50,0.4487142860889435,0.34071072936058044,0.3439275026321411
timeout_while_holding_target,0.4,front_L2_5,query_soft_change,50,0.5217936038970947,0.037134312093257904,0.03712362423539162
timeout_while_holding_target,0.4,front_L2_5,query_hard_churn,50,0.5776666402816772,0.8286816477775574,0.8259576559066772
timeout_while_holding_target,0.4,front_L2_5,state_query_soft_change,50,0.6435078978538513,0.15800093114376068,0.14289073646068573
timeout_while_holding_target,0.4,back_L12_15,action_entropy,50,0.4441111385822296,0.9986401200294495,0.9984896183013916
timeout_while_holding_target,0.4,back_L12_15,action_top1_mass,50,0.5281904935836792,0.03754187002778053,0.03769655525684357
timeout_while_holding_target,0.4,back_L12_15,action_top4_mass,50,0.5329523682594299,0.14309360086917877,0.14381557703018188
timeout_while_holding_target,0.4,back_L12_15,action_token_dispersion,50,0.5283491611480713,0.02194291353225708,0.02318287082016468
timeout_while_holding_target,0.4,back_L12_15,state_action_gap,50,0.7351746559143066,0.11889000236988068,0.10807027667760849
timeout_while_holding_target,0.4,back_L12_15,denoise_soft_change,50,0.4626825451850891,0.006909048650413752,0.007283925544470549
timeout_while_holding_target,0.4,back_L12_15,denoise_hard_churn,50,0.442253977060318,0.24578699469566345,0.25023770332336426
timeout_while_holding_target,0.4,back_L12_15,query_soft_change,50,0.499650776386261,0.034542568027973175,0.0386405810713768
timeout_while_holding_target,0.4,back_L12_15,query_hard_churn,50,0.4814920425415039,0.8293068408966064,0.8401092290878296
timeout_while_holding_target,0.4,back_L12_15,state_query_soft_change,50,0.5205238461494446,0.0863526314496994,0.090357206761837
timeout_while_holding_target,0.5,front_L2_5,action_entropy,50,0.5779682397842407,0.9984040260314941,0.9983601570129395
timeout_while_holding_target,0.5,front_L2_5,action_top1_mass,50,0.4493333399295807,0.037843748927116394,0.03794132545590401
timeout_while_holding_target,0.5,front_L2_5,action_top4_mass,50,0.4463174343109131,0.14441514015197754,0.14442671835422516
timeout_while_holding_target,0.5,front_L2_5,action_token_dispersion,50,0.4304444193840027,0.029476560652256012,0.030254386365413666
timeout_while_holding_target,0.5,front_L2_5,state_action_gap,50,0.5254443883895874,0.29708969593048096,0.2859198749065399
timeout_while_holding_target,0.5,front_L2_5,denoise_soft_change,50,0.5098095536231995,0.009848845191299915,0.009988737292587757
timeout_while_holding_target,0.5,front_L2_5,denoise_hard_churn,50,0.3035396635532379,0.33520424365997314,0.3432183861732483
timeout_while_holding_target,0.5,front_L2_5,query_soft_change,50,0.18219049274921417,0.03535228967666626,0.04043221101164818
timeout_while_holding_target,0.5,front_L2_5,query_hard_churn,50,0.18722222745418549,0.7986697554588318,0.8458026647567749
timeout_while_holding_target,0.5,front_L2_5,state_query_soft_change,50,0.18888889253139496,0.10720512270927429,0.17623275518417358
timeout_while_holding_target,0.5,back_L12_15,action_entropy,50,0.5346031785011292,0.9984776377677917,0.9985299110412598
timeout_while_holding_target,0.5,back_L12_15,action_top1_mass,50,0.4715396463871002,0.03778821974992752,0.03773408755660057
timeout_while_holding_target,0.5,back_L12_15,action_top4_mass,50,0.4620634913444519,0.143898606300354,0.14394636452198029
timeout_while_holding_target,0.5,back_L12_15,action_token_dispersion,50,0.4157142639160156,0.022299636155366898,0.023886695504188538
timeout_while_holding_target,0.5,back_L12_15,state_action_gap,50,0.6883650422096252,0.11312127858400345,0.10843624919652939
timeout_while_holding_target,0.5,back_L12_15,denoise_soft_change,50,0.4442540109157562,0.007335673552006483,0.007279783952981234
timeout_while_holding_target,0.5,back_L12_15,denoise_hard_churn,50,0.620206356048584,0.24919842183589935,0.24347740411758423
timeout_while_holding_target,0.5,back_L12_15,query_soft_change,50,0.11784127354621887,0.03061949647963047,0.04111352562904358
timeout_while_holding_target,0.5,back_L12_15,query_hard_churn,50,0.17982539534568787,0.7695152163505554,0.8594917058944702
timeout_while_holding_target,0.5,back_L12_15,state_query_soft_change,50,0.17630159854888916,0.07186216115951538,0.09832202643156052
timeout_while_holding_target,0.6,front_L2_5,action_entropy,50,0.22894445061683655,0.9983566999435425,0.9986348748207092
timeout_while_holding_target,0.6,front_L2_5,action_top1_mass,50,0.7522538900375366,0.03797420114278793,0.03727070242166519
timeout_while_holding_target,0.6,front_L2_5,action_top4_mass,50,0.7611904740333557,0.1446172297000885,0.14282824099063873
timeout_while_holding_target,0.6,front_L2_5,action_token_dispersion,50,0.6775396466255188,0.02975974977016449,0.027860641479492188
timeout_while_holding_target,0.6,front_L2_5,state_action_gap,50,0.5252698659896851,0.32980987429618835,0.3061749339103699
timeout_while_holding_target,0.6,front_L2_5,denoise_soft_change,50,0.8406191468238831,0.010046567767858505,0.009188302792608738
timeout_while_holding_target,0.6,front_L2_5,denoise_hard_churn,50,0.38165077567100525,0.3377847671508789,0.34589022397994995
timeout_while_holding_target,0.6,front_L2_5,query_soft_change,50,0.5122539401054382,0.03552555665373802,0.03582887351512909
timeout_while_holding_target,0.6,front_L2_5,query_hard_churn,50,0.27807939052581787,0.7906513810157776,0.825899064540863
timeout_while_holding_target,0.6,front_L2_5,state_query_soft_change,50,0.29650792479515076,0.09912234544754028,0.13961449265480042
timeout_while_holding_target,0.6,back_L12_15,action_entropy,50,0.13573014736175537,0.9982722997665405,0.9989084005355835
timeout_while_holding_target,0.6,back_L12_15,action_top1_mass,50,0.8553016781806946,0.03861857205629349,0.036675143986940384
timeout_while_holding_target,0.6,back_L12_15,action_top4_mass,50,0.8605396747589111,0.1457379311323166,0.14109094440937042
timeout_while_holding_target,0.6,back_L12_15,action_token_dispersion,50,0.8069524168968201,0.024499692022800446,0.019701668992638588
timeout_while_holding_target,0.6,back_L12_15,state_action_gap,50,0.3047778010368347,0.11054515838623047,0.11820381879806519
timeout_while_holding_target,0.6,back_L12_15,denoise_soft_change,50,0.8907301425933838,0.008100000210106373,0.006388638634234667
timeout_while_holding_target,0.6,back_L12_15,denoise_hard_churn,50,0.4548413157463074,0.250099778175354,0.25363773107528687
timeout_while_holding_target,0.6,back_L12_15,query_soft_change,50,0.3306984007358551,0.029981348663568497,0.03452180325984955
timeout_while_holding_target,0.6,back_L12_15,query_hard_churn,50,0.19558730721473694,0.7080639004707336,0.8508229851722717
timeout_while_holding_target,0.6,back_L12_15,state_query_soft_change,50,0.24063491821289062,0.054424405097961426,0.09037665277719498
timeout_while_holding_target,0.7,front_L2_5,action_entropy,50,0.12298412621021271,0.9981667399406433,0.998676061630249
timeout_while_holding_target,0.7,front_L2_5,action_top1_mass,50,0.8305555582046509,0.03840305656194687,0.037122394889593124
timeout_while_holding_target,0.7,front_L2_5,action_top4_mass,50,0.8426984548568726,0.1457253396511078,0.14253950119018555
timeout_while_holding_target,0.7,front_L2_5,action_token_dispersion,50,0.804523766040802,0.031452856957912445,0.027162473648786545
timeout_while_holding_target,0.7,front_L2_5,state_action_gap,50,0.50984126329422,0.33592110872268677,0.29851067066192627
timeout_while_holding_target,0.7,front_L2_5,denoise_soft_change,50,0.8893968462944031,0.010322188027203083,0.00914668571203947
timeout_while_holding_target,0.7,front_L2_5,denoise_hard_churn,50,0.21382540464401245,0.3310350477695465,0.3473697006702423
timeout_while_holding_target,0.7,front_L2_5,query_soft_change,50,0.5617460012435913,0.035443373024463654,0.03412298113107681
timeout_while_holding_target,0.7,front_L2_5,query_hard_churn,50,0.16855555772781372,0.7703999280929565,0.8151477575302124
timeout_while_holding_target,0.7,front_L2_5,state_query_soft_change,50,0.11865080147981644,0.06007283553481102,0.1121492087841034
timeout_while_holding_target,0.7,back_L12_15,action_entropy,50,0.08777777850627899,0.9981500506401062,0.9989815354347229
timeout_while_holding_target,0.7,back_L12_15,action_top1_mass,50,0.9062539935112,0.03874063119292259,0.036248400807380676
timeout_while_holding_target,0.7,back_L12_15,action_top4_mass,50,0.9103015065193176,0.14636926352977753,0.14003600180149078
timeout_while_holding_target,0.7,back_L12_15,action_token_dispersion,50,0.9068095684051514,0.02571902424097061,0.018042055889964104
timeout_while_holding_target,0.7,back_L12_15,state_action_gap,50,0.4592857360839844,0.11314262449741364,0.11120463162660599
timeout_while_holding_target,0.7,back_L12_15,denoise_soft_change,50,0.9235873222351074,0.008312869817018509,0.0059869615361094475
timeout_while_holding_target,0.7,back_L12_15,denoise_hard_churn,50,0.40853968262672424,0.24943427741527557,0.25609511137008667
timeout_while_holding_target,0.7,back_L12_15,query_soft_change,50,0.44079363346099854,0.02705308236181736,0.028824880719184875
timeout_while_holding_target,0.7,back_L12_15,query_hard_churn,50,0.0908254086971283,0.6522796750068665,0.813832700252533
timeout_while_holding_target,0.7,back_L12_15,state_query_soft_change,50,0.10201587527990341,0.037981901317834854,0.07968462258577347
timeout_while_holding_target,0.8,front_L2_5,action_entropy,50,0.5314444303512573,0.9982962608337402,0.9984593391418457
timeout_while_holding_target,0.8,front_L2_5,action_top1_mass,50,0.5330000519752502,0.03810728341341019,0.037593770772218704
timeout_while_holding_target,0.8,front_L2_5,action_top4_mass,50,0.5160952210426331,0.14504733681678772,0.1436615139245987
timeout_while_holding_target,0.8,front_L2_5,action_token_dispersion,50,0.49109524488449097,0.030514132231473923,0.029003186151385307
timeout_while_holding_target,0.8,front_L2_5,state_action_gap,50,0.6275237798690796,0.29038023948669434,0.2769758105278015
timeout_while_holding_target,0.8,front_L2_5,denoise_soft_change,50,0.44919049739837646,0.010164706967771053,0.00968531146645546
timeout_while_holding_target,0.8,front_L2_5,denoise_hard_churn,50,0.2423015981912613,0.33386194705963135,0.3460691571235657
timeout_while_holding_target,0.8,front_L2_5,query_soft_change,50,0.3103174567222595,0.035654302686452866,0.03858839347958565
timeout_while_holding_target,0.8,front_L2_5,query_hard_churn,50,0.07439681887626648,0.7810639142990112,0.8428195118904114
timeout_while_holding_target,0.8,front_L2_5,state_query_soft_change,50,0.10911110788583755,0.0843346044421196,0.17492561042308807
timeout_while_holding_target,0.8,back_L12_15,action_entropy,50,0.44623810052871704,0.9981540441513062,0.9987056255340576
timeout_while_holding_target,0.8,back_L12_15,action_top1_mass,50,0.5501111149787903,0.038636818528175354,0.03723861277103424
timeout_while_holding_target,0.8,back_L12_15,action_top4_mass,50,0.5378095507621765,0.14607900381088257,0.1426718831062317
timeout_while_holding_target,0.8,back_L12_15,action_token_dispersion,50,0.40201592445373535,0.02541510760784149,0.022009974345564842
timeout_while_holding_target,0.8,back_L12_15,state_action_gap,50,0.6718570590019226,0.11801587045192719,0.1084657609462738
timeout_while_holding_target,0.8,back_L12_15,denoise_soft_change,50,0.473603218793869,0.00816099252551794,0.006941789761185646
timeout_while_holding_target,0.8,back_L12_15,denoise_hard_churn,50,0.4793809652328491,0.2495410293340683,0.2507912218570709
timeout_while_holding_target,0.8,back_L12_15,query_soft_change,50,0.23619046807289124,0.029487863183021545,0.03603702411055565
timeout_while_holding_target,0.8,back_L12_15,query_hard_churn,50,0.012222222052514553,0.6817752718925476,0.8559167385101318
timeout_while_holding_target,0.8,back_L12_15,state_query_soft_change,50,0.09444444626569748,0.048919688910245895,0.09377601742744446
timeout_while_holding_target,0.9,front_L2_5,action_entropy,50,0.26534920930862427,0.9982439279556274,0.9985106587409973
timeout_while_holding_target,0.9,front_L2_5,action_top1_mass,50,0.743904709815979,0.0382501594722271,0.03749176114797592
timeout_while_holding_target,0.9,front_L2_5,action_top4_mass,50,0.745888888835907,0.1453351080417633,0.14352816343307495
timeout_while_holding_target,0.9,front_L2_5,action_token_dispersion,50,0.7176826000213623,0.031140582635998726,0.028570320457220078
timeout_while_holding_target,0.9,front_L2_5,state_action_gap,50,0.26890477538108826,0.30071303248405457,0.350737988948822
timeout_while_holding_target,0.9,front_L2_5,denoise_soft_change,50,0.8447619080543518,0.010251915082335472,0.009395049884915352
timeout_while_holding_target,0.9,front_L2_5,denoise_hard_churn,50,0.3854285478591919,0.3342877924442291,0.344099223613739
timeout_while_holding_target,0.9,front_L2_5,query_soft_change,50,0.6185714602470398,0.036877840757369995,0.03517966344952583
timeout_while_holding_target,0.9,front_L2_5,query_hard_churn,50,0.49850791692733765,0.7965887188911438,0.8189526200294495
timeout_while_holding_target,0.9,front_L2_5,state_query_soft_change,50,0.47285711765289307,0.10968942940235138,0.1250505894422531
timeout_while_holding_target,0.9,back_L12_15,action_entropy,50,0.18349206447601318,0.9981038570404053,0.998573362827301
timeout_while_holding_target,0.9,back_L12_15,action_top1_mass,50,0.7011904716491699,0.038854487240314484,0.03764426335692406
timeout_while_holding_target,0.9,back_L12_15,action_top4_mass,50,0.6937301754951477,0.14658884704113007,0.14386244118213654
timeout_while_holding_target,0.9,back_L12_15,action_token_dispersion,50,0.6079365015029907,0.025845542550086975,0.022960461676120758
timeout_while_holding_target,0.9,back_L12_15,state_action_gap,50,0.784365177154541,0.11606734991073608,0.10823812335729599
timeout_while_holding_target,0.9,back_L12_15,denoise_soft_change,50,0.711904764175415,0.008309740573167801,0.007085768505930901
timeout_while_holding_target,0.9,back_L12_15,denoise_hard_churn,50,0.6126031875610352,0.24640212953090668,0.2419915646314621
timeout_while_holding_target,0.9,back_L12_15,query_soft_change,50,0.43400001525878906,0.03267817571759224,0.03564823791384697
timeout_while_holding_target,0.9,back_L12_15,query_hard_churn,50,0.41682541370391846,0.736857533454895,0.8239126801490784
timeout_while_holding_target,0.9,back_L12_15,state_query_soft_change,50,0.46396827697753906,0.06525629758834839,0.08413369953632355
timeout_while_holding_target,1.0,front_L2_5,action_entropy,50,0.6732540130615234,0.9983737468719482,0.9981621503829956
timeout_while_holding_target,1.0,front_L2_5,action_top1_mass,50,0.34973013401031494,0.037936095148324966,0.038620758801698685
timeout_while_holding_target,1.0,front_L2_5,action_top4_mass,50,0.3335714340209961,0.14456550776958466,0.14574161171913147
