failure_group,transition_phase,layer_group,token,metric,failures,matched_percentile_mean,failure_raw_mean,same_run_init_success_mean
timeout_while_holding_target,1.0,back_L12_15,state,lag1_soft_change,50,0.37655556201934814,0.06412755697965622,0.09138686954975128
timeout_while_holding_target,1.0,back_L12_15,state,lag1_hard_churn,50,0.3419524133205414,0.5236190557479858,0.699846088886261
timeout_while_holding_target,1.0,back_L12_15,state,lag2_soft_change,50,0.5214762091636658,0.09252162277698517,0.11794652044773102
timeout_while_holding_target,1.0,back_L12_15,T1,lag1_soft_change,50,0.3152063488960266,0.034279774874448776,0.047431133687496185
timeout_while_holding_target,1.0,back_L12_15,T1,lag1_hard_churn,50,0.33239686489105225,0.7058953046798706,0.8312429189682007
timeout_while_holding_target,1.0,back_L12_15,T1,lag2_soft_change,50,0.3941904306411743,0.04128522425889969,0.04973180219531059
timeout_while_holding_target,1.0,back_L12_15,T2,lag1_soft_change,50,0.31134921312332153,0.03349253535270691,0.04421548917889595
timeout_while_holding_target,1.0,back_L12_15,T2,lag1_hard_churn,50,0.2737143039703369,0.7498286366462708,0.8669757843017578
timeout_while_holding_target,1.0,back_L12_15,T2,lag2_soft_change,50,0.33888888359069824,0.03823748603463173,0.0457802340388298
timeout_while_holding_target,1.0,back_L12_15,T3,lag1_soft_change,50,0.2892063558101654,0.03229645639657974,0.04243471473455429
timeout_while_holding_target,1.0,back_L12_15,T3,lag1_hard_churn,50,0.25142860412597656,0.7584475874900818,0.8757603168487549
timeout_while_holding_target,1.0,back_L12_15,T3,lag2_soft_change,50,0.3465714156627655,0.036986932158470154,0.04371758922934532
timeout_while_holding_target,1.0,back_L12_15,T4,lag1_soft_change,50,0.3079841136932373,0.031192438676953316,0.041889410465955734
timeout_while_holding_target,1.0,back_L12_15,T4,lag1_hard_churn,50,0.3195555806159973,0.7587523460388184,0.8778966665267944
timeout_while_holding_target,1.0,back_L12_15,T4,lag2_soft_change,50,0.37223806977272034,0.03572411462664604,0.04278486594557762
timeout_while_holding_target,1.0,back_L12_15,T5,lag1_soft_change,50,0.2647777795791626,0.03180820122361183,0.04211791977286339
timeout_while_holding_target,1.0,back_L12_15,T5,lag1_hard_churn,50,0.23999997973442078,0.764880895614624,0.8834095597267151
timeout_while_holding_target,1.0,back_L12_15,T5,lag2_soft_change,50,0.35496821999549866,0.036682792007923126,0.04195065423846245
timeout_while_holding_target,1.0,back_L12_15,T6,lag1_soft_change,50,0.17657144367694855,0.031122831627726555,0.042388733476400375
timeout_while_holding_target,1.0,back_L12_15,T6,lag1_hard_churn,50,0.23155555129051208,0.7696952223777771,0.8856214284896851
timeout_while_holding_target,1.0,back_L12_15,T6,lag2_soft_change,50,0.2889682650566101,0.03517888858914375,0.04232710227370262
timeout_while_holding_target,1.0,back_L12_15,T7,lag1_soft_change,50,0.17006349563598633,0.03229503333568573,0.043242231011390686
timeout_while_holding_target,1.0,back_L12_15,T7,lag1_hard_churn,50,0.21479366719722748,0.7555952668190002,0.8802751302719116
timeout_while_holding_target,1.0,back_L12_15,T7,lag2_soft_change,50,0.319444477558136,0.03653993830084801,0.042851902544498444
timeout_while_holding_target,1.0,back_L12_15,T8,lag1_soft_change,50,0.1706031858921051,0.03360182046890259,0.04386758804321289
timeout_while_holding_target,1.0,back_L12_15,T8,lag1_hard_churn,50,0.30396825075149536,0.7399809956550598,0.867367684841156
timeout_while_holding_target,1.0,back_L12_15,T8,lag2_soft_change,50,0.32612696290016174,0.03830593079328537,0.04377622902393341
timeout_while_holding_target,1.0,back_L12_15,T9,lag1_soft_change,50,0.18661905825138092,0.03337235376238823,0.045894522219896317
timeout_while_holding_target,1.0,back_L12_15,T9,lag1_hard_churn,50,0.3175238370895386,0.7166810035705566,0.8575169444084167
timeout_while_holding_target,1.0,back_L12_15,T9,lag2_soft_change,50,0.3277301788330078,0.03977334871888161,0.0467706061899662
timeout_while_holding_target,1.0,back_L12_15,T10,lag1_soft_change,50,0.1298888921737671,0.034879833459854126,0.04974980279803276
timeout_while_holding_target,1.0,back_L12_15,T10,lag1_hard_churn,50,0.31836509704589844,0.7000952363014221,0.825965166091919
timeout_while_holding_target,1.0,back_L12_15,T10,lag2_soft_change,50,0.30960318446159363,0.04285704717040062,0.051194414496421814
object_released_outside_goal,0.1,back_L12_15,state,lag1_soft_change,48,0.5415178537368774,0.11463216692209244,0.11525338888168335
object_released_outside_goal,0.1,back_L12_15,state,lag1_hard_churn,48,0.43417656421661377,0.7559306025505066,0.7750749588012695
object_released_outside_goal,0.1,back_L12_15,state,lag2_soft_change,48,0.48025795817375183,0.14259850978851318,0.14442171156406403
object_released_outside_goal,0.1,back_L12_15,T1,lag1_soft_change,48,0.4374504089355469,0.04424525424838066,0.043853163719177246
object_released_outside_goal,0.1,back_L12_15,T1,lag1_hard_churn,48,0.40927577018737793,0.8480803370475769,0.8576154708862305
object_released_outside_goal,0.1,back_L12_15,T1,lag2_soft_change,48,0.32827380299568176,0.048735249787569046,0.05062493309378624
object_released_outside_goal,0.1,back_L12_15,T2,lag1_soft_change,48,0.43115079402923584,0.04103146865963936,0.0413157194852829
object_released_outside_goal,0.1,back_L12_15,T2,lag1_hard_churn,48,0.3578373193740845,0.8715154528617859,0.88836669921875
object_released_outside_goal,0.1,back_L12_15,T2,lag2_soft_change,48,0.3816964328289032,0.045548271387815475,0.04717889428138733
object_released_outside_goal,0.1,back_L12_15,T3,lag1_soft_change,48,0.4415178596973419,0.04001186415553093,0.03963064029812813
object_released_outside_goal,0.1,back_L12_15,T3,lag1_hard_churn,48,0.404017835855484,0.8874618411064148,0.8983507752418518
object_released_outside_goal,0.1,back_L12_15,T3,lag2_soft_change,48,0.4310019910335541,0.04362507537007332,0.044436875730752945
object_released_outside_goal,0.1,back_L12_15,T4,lag1_soft_change,48,0.5839781761169434,0.04042164608836174,0.03827519714832306
object_released_outside_goal,0.1,back_L12_15,T4,lag1_hard_churn,48,0.5235118865966797,0.8969359993934631,0.8957052826881409
object_released_outside_goal,0.1,back_L12_15,T4,lag2_soft_change,48,0.3388392925262451,0.042418405413627625,0.043641168624162674
object_released_outside_goal,0.1,back_L12_15,T5,lag1_soft_change,48,0.6489583849906921,0.03978179767727852,0.03695076331496239
object_released_outside_goal,0.1,back_L12_15,T5,lag1_hard_churn,48,0.46121034026145935,0.888083279132843,0.8928089737892151
object_released_outside_goal,0.1,back_L12_15,T5,lag2_soft_change,48,0.4913194179534912,0.04140767827630043,0.04117382690310478
object_released_outside_goal,0.1,back_L12_15,T6,lag1_soft_change,48,0.6667658686637878,0.03949654474854469,0.03687451034784317
object_released_outside_goal,0.1,back_L12_15,T6,lag1_hard_churn,48,0.47807538509368896,0.8896973729133606,0.8944327235221863
object_released_outside_goal,0.1,back_L12_15,T6,lag2_soft_change,48,0.506845235824585,0.04144984483718872,0.041372861713171005
object_released_outside_goal,0.1,back_L12_15,T7,lag1_soft_change,48,0.7126488089561462,0.040525395423173904,0.03689499944448471
object_released_outside_goal,0.1,back_L12_15,T7,lag1_hard_churn,48,0.5522817373275757,0.897383451461792,0.886930525302887
object_released_outside_goal,0.1,back_L12_15,T7,lag2_soft_change,48,0.49940475821495056,0.04238054156303406,0.0423247329890728
object_released_outside_goal,0.1,back_L12_15,T8,lag1_soft_change,48,0.7559523582458496,0.04287143424153328,0.03747024014592171
object_released_outside_goal,0.1,back_L12_15,T8,lag1_hard_churn,48,0.4302579462528229,0.8777325749397278,0.8886522650718689
object_released_outside_goal,0.1,back_L12_15,T8,lag2_soft_change,48,0.5509424805641174,0.044937197118997574,0.04334993287920952
object_released_outside_goal,0.1,back_L12_15,T9,lag1_soft_change,48,0.8159721493721008,0.045942872762680054,0.03873078152537346
object_released_outside_goal,0.1,back_L12_15,T9,lag1_hard_churn,48,0.5077877044677734,0.8773903846740723,0.8762685656547546
object_released_outside_goal,0.1,back_L12_15,T9,lag2_soft_change,48,0.5678075551986694,0.04757736250758171,0.0462656170129776
object_released_outside_goal,0.1,back_L12_15,T10,lag1_soft_change,48,0.8310019969940186,0.050073642283678055,0.042388666421175
object_released_outside_goal,0.1,back_L12_15,T10,lag1_hard_churn,48,0.48923611640930176,0.848358154296875,0.8445813655853271
object_released_outside_goal,0.1,back_L12_15,T10,lag2_soft_change,48,0.5134424567222595,0.05275003984570503,0.05167235806584358
object_released_outside_goal,0.2,back_L12_15,state,lag1_soft_change,48,0.4682539701461792,0.1152203306555748,0.11435499042272568
object_released_outside_goal,0.2,back_L12_15,state,lag1_hard_churn,48,0.5421131253242493,0.7702479958534241,0.763422966003418
object_released_outside_goal,0.2,back_L12_15,state,lag2_soft_change,48,0.545634925365448,0.14426197111606598,0.14240670204162598
object_released_outside_goal,0.2,back_L12_15,T1,lag1_soft_change,48,0.7660219073295593,0.04983052611351013,0.044467777013778687
object_released_outside_goal,0.2,back_L12_15,T1,lag1_hard_churn,48,0.5042659044265747,0.8577222228050232,0.8504483699798584
object_released_outside_goal,0.2,back_L12_15,T1,lag2_soft_change,48,0.7408234477043152,0.054720569401979446,0.05038227513432503
object_released_outside_goal,0.2,back_L12_15,T2,lag1_soft_change,48,0.7502480149269104,0.04643625020980835,0.042167067527770996
object_released_outside_goal,0.2,back_L12_15,T2,lag1_hard_churn,48,0.45694446563720703,0.8727262020111084,0.8809418678283691
object_released_outside_goal,0.2,back_L12_15,T2,lag2_soft_change,48,0.707589328289032,0.04973991587758064,0.046810537576675415
object_released_outside_goal,0.2,back_L12_15,T3,lag1_soft_change,48,0.7433035969734192,0.04521187022328377,0.040983524173498154
object_released_outside_goal,0.2,back_L12_15,T3,lag1_hard_churn,48,0.4208829402923584,0.8774047493934631,0.89466792345047
object_released_outside_goal,0.2,back_L12_15,T3,lag2_soft_change,48,0.7303571701049805,0.04740193858742714,0.04418839514255524
object_released_outside_goal,0.2,back_L12_15,T4,lag1_soft_change,48,0.7736606597900391,0.04411589726805687,0.03995533287525177
object_released_outside_goal,0.2,back_L12_15,T4,lag1_hard_churn,48,0.42371031641960144,0.886020839214325,0.8966505527496338
object_released_outside_goal,0.2,back_L12_15,T4,lag2_soft_change,48,0.7484623789787292,0.04640607163310051,0.042722705751657486
object_released_outside_goal,0.2,back_L12_15,T5,lag1_soft_change,48,0.7833333015441895,0.04498624429106712,0.03928173705935478
object_released_outside_goal,0.2,back_L12_15,T5,lag1_hard_churn,48,0.5338789820671082,0.8947847485542297,0.8984115123748779
object_released_outside_goal,0.2,back_L12_15,T5,lag2_soft_change,48,0.8421626687049866,0.04723509028553963,0.040874216705560684
object_released_outside_goal,0.2,back_L12_15,T6,lag1_soft_change,48,0.7845733761787415,0.045231688767671585,0.038764867931604385
object_released_outside_goal,0.2,back_L12_15,T6,lag1_hard_churn,48,0.4545634686946869,0.8923899531364441,0.89781254529953
object_released_outside_goal,0.2,back_L12_15,T6,lag2_soft_change,48,0.782886803150177,0.04770464822649956,0.04111771658062935
object_released_outside_goal,0.2,back_L12_15,T7,lag1_soft_change,48,0.7554563879966736,0.04615243151783943,0.040093883872032166
object_released_outside_goal,0.2,back_L12_15,T7,lag1_hard_churn,48,0.4680555760860443,0.8911478519439697,0.8964176774024963
object_released_outside_goal,0.2,back_L12_15,T7,lag2_soft_change,48,0.774305522441864,0.049121130257844925,0.04262279346585274
object_released_outside_goal,0.2,back_L12_15,T8,lag1_soft_change,48,0.761160671710968,0.047510694712400436,0.04187997803092003
object_released_outside_goal,0.2,back_L12_15,T8,lag1_hard_churn,48,0.48204365372657776,0.8868005871772766,0.8929774761199951
object_released_outside_goal,0.2,back_L12_15,T8,lag2_soft_change,48,0.8047618865966797,0.05041172727942467,0.04440160468220711
object_released_outside_goal,0.2,back_L12_15,T9,lag1_soft_change,48,0.6883928775787354,0.0487964041531086,0.04476402327418327
object_released_outside_goal,0.2,back_L12_15,T9,lag1_hard_churn,48,0.45471230149269104,0.8751527667045593,0.8798360824584961
object_released_outside_goal,0.2,back_L12_15,T9,lag2_soft_change,48,0.764186441898346,0.053489819169044495,0.04735522344708443
object_released_outside_goal,0.2,back_L12_15,T10,lag1_soft_change,48,0.6825892925262451,0.05399950221180916,0.048802584409713745
object_released_outside_goal,0.2,back_L12_15,T10,lag1_hard_churn,48,0.4537946283817291,0.8497609496116638,0.8554365634918213
object_released_outside_goal,0.2,back_L12_15,T10,lag2_soft_change,48,0.7786210179328918,0.05923860892653465,0.05301244929432869
object_released_outside_goal,0.3,back_L12_15,state,lag1_soft_change,48,0.6043651103973389,0.11697719246149063,0.11250960826873779
object_released_outside_goal,0.3,back_L12_15,state,lag1_hard_churn,48,0.5980654358863831,0.768578827381134,0.7444987297058105
object_released_outside_goal,0.3,back_L12_15,state,lag2_soft_change,48,0.4636904299259186,0.14083655178546906,0.14511549472808838
object_released_outside_goal,0.3,back_L12_15,T1,lag1_soft_change,48,0.6217758059501648,0.05156069993972778,0.04717819392681122
object_released_outside_goal,0.3,back_L12_15,T1,lag1_hard_churn,48,0.5128968358039856,0.8468199372291565,0.8462438583374023
object_released_outside_goal,0.3,back_L12_15,T1,lag2_soft_change,48,0.6983135342597961,0.055702950805425644,0.05247855558991432
object_released_outside_goal,0.3,back_L12_15,T2,lag1_soft_change,48,0.6284722089767456,0.04765411093831062,0.043780941516160965
object_released_outside_goal,0.3,back_L12_15,T2,lag1_hard_churn,48,0.5532242059707642,0.8695887923240662,0.871337890625
object_released_outside_goal,0.3,back_L12_15,T2,lag2_soft_change,48,0.6925099492073059,0.05043632909655571,0.048095062375068665
object_released_outside_goal,0.3,back_L12_15,T3,lag1_soft_change,48,0.5451884865760803,0.0442662239074707,0.04240059480071068
object_released_outside_goal,0.3,back_L12_15,T3,lag1_hard_churn,48,0.4374503791332245,0.8734032511711121,0.8853203654289246
object_released_outside_goal,0.3,back_L12_15,T3,lag2_soft_change,48,0.6688491702079773,0.04708046838641167,0.045508354902267456
object_released_outside_goal,0.3,back_L12_15,T4,lag1_soft_change,48,0.6148313879966736,0.0426478236913681,0.04130484536290169
object_released_outside_goal,0.3,back_L12_15,T4,lag1_hard_churn,48,0.5057539939880371,0.8769112229347229,0.8890464901924133
object_released_outside_goal,0.3,back_L12_15,T4,lag2_soft_change,48,0.6428075432777405,0.04562070965766907,0.043751418590545654
object_released_outside_goal,0.3,back_L12_15,T5,lag1_soft_change,48,0.577480137348175,0.04259282723069191,0.0408378541469574
object_released_outside_goal,0.3,back_L12_15,T5,lag1_hard_churn,48,0.5072420239448547,0.8790779113769531,0.8913251757621765
object_released_outside_goal,0.3,back_L12_15,T5,lag2_soft_change,48,0.6426091194152832,0.04495424032211304,0.04292389377951622
object_released_outside_goal,0.3,back_L12_15,T6,lag1_soft_change,48,0.5893352627754211,0.04359239339828491,0.04051893204450607
object_released_outside_goal,0.3,back_L12_15,T6,lag1_hard_churn,48,0.5300595164299011,0.8819608092308044,0.8928596377372742
object_released_outside_goal,0.3,back_L12_15,T6,lag2_soft_change,48,0.647470235824585,0.046700406819581985,0.043341148644685745
object_released_outside_goal,0.3,back_L12_15,T7,lag1_soft_change,48,0.5749503970146179,0.042892590165138245,0.04135148599743843
object_released_outside_goal,0.3,back_L12_15,T7,lag1_hard_churn,48,0.47237107157707214,0.8759767413139343,0.8920623660087585
object_released_outside_goal,0.3,back_L12_15,T7,lag2_soft_change,48,0.6116567254066467,0.04696453735232353,0.044727057218551636
object_released_outside_goal,0.3,back_L12_15,T8,lag1_soft_change,48,0.543154776096344,0.04422035813331604,0.042688172310590744
object_released_outside_goal,0.3,back_L12_15,T8,lag1_hard_churn,48,0.49717259407043457,0.8749147057533264,0.8895002007484436
object_released_outside_goal,0.3,back_L12_15,T8,lag2_soft_change,48,0.5753471851348877,0.04763605818152428,0.04654917120933533
object_released_outside_goal,0.3,back_L12_15,T9,lag1_soft_change,48,0.5125992298126221,0.04562537744641304,0.04480179026722908
object_released_outside_goal,0.3,back_L12_15,T9,lag1_hard_churn,48,0.4954861104488373,0.8611165881156921,0.8793901801109314
object_released_outside_goal,0.3,back_L12_15,T9,lag2_soft_change,48,0.5872519612312317,0.05007590353488922,0.04926365241408348
object_released_outside_goal,0.3,back_L12_15,T10,lag1_soft_change,48,0.4714781939983368,0.05089150369167328,0.050258975476026535
object_released_outside_goal,0.3,back_L12_15,T10,lag1_hard_churn,48,0.4226686656475067,0.8340222835540771,0.854927122592926
object_released_outside_goal,0.3,back_L12_15,T10,lag2_soft_change,48,0.5307539105415344,0.05589012801647186,0.05502009391784668
object_released_outside_goal,0.4,back_L12_15,state,lag1_soft_change,48,0.28333333134651184,0.09883322566747665,0.11863178014755249
object_released_outside_goal,0.4,back_L12_15,state,lag1_hard_churn,48,0.2105654925107956,0.6872787475585938,0.7934878468513489
object_released_outside_goal,0.4,back_L12_15,state,lag2_soft_change,48,0.35257935523986816,0.1315995305776596,0.1463104784488678
object_released_outside_goal,0.4,back_L12_15,T1,lag1_soft_change,48,0.46493053436279297,0.04859833046793938,0.05082618072628975
object_released_outside_goal,0.4,back_L12_15,T1,lag1_hard_churn,48,0.39697423577308655,0.809955358505249,0.854498565196991
object_released_outside_goal,0.4,back_L12_15,T1,lag2_soft_change,48,0.5101190209388733,0.056643977761268616,0.05523562803864479
object_released_outside_goal,0.4,back_L12_15,T2,lag1_soft_change,48,0.4521825313568115,0.04573686048388481,0.04716995358467102
object_released_outside_goal,0.4,back_L12_15,T2,lag1_hard_churn,48,0.29379960894584656,0.8315704464912415,0.8794915676116943
object_released_outside_goal,0.4,back_L12_15,T2,lag2_soft_change,48,0.6590277552604675,0.052355486899614334,0.049457941204309464
object_released_outside_goal,0.4,back_L12_15,T3,lag1_soft_change,48,0.5345733761787415,0.04445385932922363,0.04485004022717476
object_released_outside_goal,0.4,back_L12_15,T3,lag1_hard_churn,48,0.33251485228538513,0.8474712371826172,0.8866860270500183
object_released_outside_goal,0.4,back_L12_15,T3,lag2_soft_change,48,0.678720235824585,0.04960329458117485,0.04662971571087837
object_released_outside_goal,0.4,back_L12_15,T4,lag1_soft_change,48,0.5803571343421936,0.04363016411662102,0.04384344816207886
object_released_outside_goal,0.4,back_L12_15,T4,lag1_hard_churn,48,0.30689486861228943,0.8512251973152161,0.8938363194465637
object_released_outside_goal,0.4,back_L12_15,T4,lag2_soft_change,48,0.685863196849823,0.04777634143829346,0.04516260698437691
object_released_outside_goal,0.4,back_L12_15,T5,lag1_soft_change,48,0.5190475583076477,0.04288792237639427,0.043666619807481766
object_released_outside_goal,0.4,back_L12_15,T5,lag1_hard_churn,48,0.2750992178916931,0.8570277690887451,0.8997393250465393
object_released_outside_goal,0.4,back_L12_15,T5,lag2_soft_change,48,0.6354166865348816,0.046083688735961914,0.04464757442474365
object_released_outside_goal,0.4,back_L12_15,T6,lag1_soft_change,48,0.5470734238624573,0.04348714277148247,0.044641364365816116
object_released_outside_goal,0.4,back_L12_15,T6,lag1_hard_churn,48,0.1875,0.8446865081787109,0.9057276844978333
object_released_outside_goal,0.4,back_L12_15,T6,lag2_soft_change,48,0.7052578926086426,0.04749155417084694,0.04506922885775566
object_released_outside_goal,0.4,back_L12_15,T7,lag1_soft_change,48,0.5680555701255798,0.042990025132894516,0.04588684067130089
object_released_outside_goal,0.4,back_L12_15,T7,lag1_hard_churn,48,0.23695437610149384,0.8444950580596924,0.8993933200836182
object_released_outside_goal,0.4,back_L12_15,T7,lag2_soft_change,48,0.6598214507102966,0.04815077409148216,0.046615779399871826
object_released_outside_goal,0.4,back_L12_15,T8,lag1_soft_change,48,0.5125992298126221,0.04446130990982056,0.046921491622924805
object_released_outside_goal,0.4,back_L12_15,T8,lag1_hard_churn,48,0.21165674924850464,0.8364176750183105,0.8933257460594177
object_released_outside_goal,0.4,back_L12_15,T8,lag2_soft_change,48,0.6618055701255798,0.04996463656425476,0.04803180694580078
object_released_outside_goal,0.4,back_L12_15,T9,lag1_soft_change,48,0.5558035969734192,0.046009525656700134,0.04871304705739021
object_released_outside_goal,0.4,back_L12_15,T9,lag1_hard_churn,48,0.24201388657093048,0.8332886695861816,0.8895705342292786
object_released_outside_goal,0.4,back_L12_15,T9,lag2_soft_change,48,0.5735118985176086,0.05169963836669922,0.051070164889097214
object_released_outside_goal,0.4,back_L12_15,T10,lag1_soft_change,48,0.45347222685813904,0.049990635365247726,0.05318820849061012
object_released_outside_goal,0.4,back_L12_15,T10,lag1_hard_churn,48,0.26626983284950256,0.803901731967926,0.8659093976020813
object_released_outside_goal,0.4,back_L12_15,T10,lag2_soft_change,48,0.5509920716285706,0.05677090585231781,0.05682474747300148
object_released_outside_goal,0.5,back_L12_15,state,lag1_soft_change,48,0.28258928656578064,0.09740763902664185,0.1208832859992981
object_released_outside_goal,0.5,back_L12_15,state,lag1_hard_churn,48,0.2576884925365448,0.6634201407432556,0.790985107421875
object_released_outside_goal,0.5,back_L12_15,state,lag2_soft_change,48,0.2966269850730896,0.12084943056106567,0.14960235357284546
object_released_outside_goal,0.5,back_L12_15,T1,lag1_soft_change,48,0.4607142508029938,0.05033430457115173,0.051468003541231155
object_released_outside_goal,0.5,back_L12_15,T1,lag1_hard_churn,48,0.2892360985279083,0.7946626543998718,0.8580408096313477
object_released_outside_goal,0.5,back_L12_15,T1,lag2_soft_change,48,0.5754464268684387,0.05617169663310051,0.05616556480526924
object_released_outside_goal,0.5,back_L12_15,T2,lag1_soft_change,48,0.47852182388305664,0.047024618834257126,0.047285228967666626
object_released_outside_goal,0.5,back_L12_15,T2,lag1_hard_churn,48,0.22852182388305664,0.8083903789520264,0.8849472999572754
object_released_outside_goal,0.5,back_L12_15,T2,lag2_soft_change,48,0.6331349015235901,0.051506269723176956,0.05056038498878479
object_released_outside_goal,0.5,back_L12_15,T3,lag1_soft_change,48,0.5507440567016602,0.045316535979509354,0.044778745621442795
object_released_outside_goal,0.5,back_L12_15,T3,lag1_hard_churn,48,0.2695436477661133,0.8315401673316956,0.8904003500938416
object_released_outside_goal,0.5,back_L12_15,T3,lag2_soft_change,48,0.6934523582458496,0.049339283257722855,0.047443825751543045
object_released_outside_goal,0.5,back_L12_15,T4,lag1_soft_change,48,0.5763888955116272,0.04421083256602287,0.0438239686191082
object_released_outside_goal,0.5,back_L12_15,T4,lag1_hard_churn,48,0.26899802684783936,0.8228670954704285,0.8951969146728516
object_released_outside_goal,0.5,back_L12_15,T4,lag2_soft_change,48,0.6515873074531555,0.04715912044048309,0.04631730914115906
object_released_outside_goal,0.5,back_L12_15,T5,lag1_soft_change,48,0.5572916865348816,0.043740708380937576,0.04341522231698036
object_released_outside_goal,0.5,back_L12_15,T5,lag1_hard_churn,48,0.1915178745985031,0.8228769302368164,0.8975560069084167
object_released_outside_goal,0.5,back_L12_15,T5,lag2_soft_change,48,0.6778273582458496,0.04670430347323418,0.04572532698512077
object_released_outside_goal,0.5,back_L12_15,T6,lag1_soft_change,48,0.5485615134239197,0.043868422508239746,0.04397474601864815
object_released_outside_goal,0.5,back_L12_15,T6,lag1_hard_churn,48,0.21299605071544647,0.8270411491394043,0.8992746472358704
object_released_outside_goal,0.5,back_L12_15,T6,lag2_soft_change,48,0.6336805820465088,0.04715370014309883,0.04631439968943596
object_released_outside_goal,0.5,back_L12_15,T7,lag1_soft_change,48,0.5582341551780701,0.04501618072390556,0.04528820514678955
object_released_outside_goal,0.5,back_L12_15,T7,lag1_hard_churn,48,0.24072420597076416,0.8167361617088318,0.8965606689453125
object_released_outside_goal,0.5,back_L12_15,T7,lag2_soft_change,48,0.6363095641136169,0.04843929037451744,0.048014432191848755
object_released_outside_goal,0.5,back_L12_15,T8,lag1_soft_change,48,0.5489583015441895,0.04588702693581581,0.04637393355369568
object_released_outside_goal,0.5,back_L12_15,T8,lag1_hard_churn,48,0.19166667759418488,0.8144370913505554,0.8925693035125732
object_released_outside_goal,0.5,back_L12_15,T8,lag2_soft_change,48,0.6332340836524963,0.049527090042829514,0.04912114515900612
object_released_outside_goal,0.5,back_L12_15,T9,lag1_soft_change,48,0.5234623551368713,0.04720146954059601,0.048565421253442764
object_released_outside_goal,0.5,back_L12_15,T9,lag1_hard_churn,48,0.14494048058986664,0.7855927348136902,0.889495849609375
object_released_outside_goal,0.5,back_L12_15,T9,lag2_soft_change,48,0.6107142567634583,0.05138130486011505,0.051069438457489014
object_released_outside_goal,0.5,back_L12_15,T10,lag1_soft_change,48,0.4027281701564789,0.04906024411320686,0.05298422649502754
object_released_outside_goal,0.5,back_L12_15,T10,lag1_hard_churn,48,0.13551586866378784,0.7549231052398682,0.8667864203453064
object_released_outside_goal,0.5,back_L12_15,T10,lag2_soft_change,48,0.5082836747169495,0.05512994900345802,0.056976158171892166
object_released_outside_goal,0.6,back_L12_15,state,lag1_soft_change,48,0.33447420597076416,0.0905364453792572,0.11512573808431625
object_released_outside_goal,0.6,back_L12_15,state,lag1_hard_churn,48,0.2304067611694336,0.5882381796836853,0.7674272656440735
object_released_outside_goal,0.6,back_L12_15,state,lag2_soft_change,48,0.21542657911777496,0.11173326522111893,0.1460227221250534
object_released_outside_goal,0.6,back_L12_15,T1,lag1_soft_change,48,0.5722718238830566,0.04902683570981026,0.04985762760043144
object_released_outside_goal,0.6,back_L12_15,T1,lag1_hard_churn,48,0.2651785910129547,0.7540585398674011,0.8607780337333679
object_released_outside_goal,0.6,back_L12_15,T1,lag2_soft_change,48,0.5346229672431946,0.0534304678440094,0.05580759048461914
object_released_outside_goal,0.6,back_L12_15,T2,lag1_soft_change,48,0.5320932269096375,0.045829132199287415,0.04617638885974884
object_released_outside_goal,0.6,back_L12_15,T2,lag1_hard_churn,48,0.24990080296993256,0.7759048342704773,0.8833441138267517
object_released_outside_goal,0.6,back_L12_15,T2,lag2_soft_change,48,0.5473710298538208,0.04987682029604912,0.05020805820822716
object_released_outside_goal,0.6,back_L12_15,T3,lag1_soft_change,48,0.5539682507514954,0.043415993452072144,0.04422583058476448
object_released_outside_goal,0.6,back_L12_15,T3,lag1_hard_churn,48,0.21016865968704224,0.7748462557792664,0.8865794539451599
object_released_outside_goal,0.6,back_L12_15,T3,lag2_soft_change,48,0.625099241733551,0.04767182469367981,0.04711119830608368
object_released_outside_goal,0.6,back_L12_15,T4,lag1_soft_change,48,0.5139880776405334,0.04188976809382439,0.04299699142575264
object_released_outside_goal,0.6,back_L12_15,T4,lag1_hard_churn,48,0.2289186716079712,0.7848005890846252,0.8958351612091064
object_released_outside_goal,0.6,back_L12_15,T4,lag2_soft_change,48,0.6159226298332214,0.04622972011566162,0.04517083242535591
object_released_outside_goal,0.6,back_L12_15,T5,lag1_soft_change,48,0.5284225940704346,0.04198094829916954,0.04271221160888672
object_released_outside_goal,0.6,back_L12_15,T5,lag1_hard_churn,48,0.20575396716594696,0.7860515713691711,0.8976162075996399
object_released_outside_goal,0.6,back_L12_15,T5,lag2_soft_change,48,0.5900297164916992,0.044898033142089844,0.04462688788771629
object_released_outside_goal,0.6,back_L12_15,T6,lag1_soft_change,48,0.5138888955116272,0.04180486872792244,0.04288597032427788
object_released_outside_goal,0.6,back_L12_15,T6,lag1_hard_churn,48,0.13859127461910248,0.7778928875923157,0.9033627510070801
object_released_outside_goal,0.6,back_L12_15,T6,lag2_soft_change,48,0.5373511910438538,0.04466243460774422,0.04525303840637207
object_released_outside_goal,0.6,back_L12_15,T7,lag1_soft_change,48,0.5270833373069763,0.04309685900807381,0.04369672015309334
object_released_outside_goal,0.6,back_L12_15,T7,lag1_hard_churn,48,0.21989087760448456,0.782031774520874,0.8984975814819336
object_released_outside_goal,0.6,back_L12_15,T7,lag2_soft_change,48,0.5243055820465088,0.045961249619722366,0.04662361368536949
object_released_outside_goal,0.6,back_L12_15,T8,lag1_soft_change,48,0.5758432745933533,0.044551122933626175,0.04432327672839165
object_released_outside_goal,0.6,back_L12_15,T8,lag1_hard_churn,48,0.21686507761478424,0.7842985987663269,0.8907591700553894
