failure_group,suite,checkpoint_sha256,phase_band,layer_group,token,expert,failures,failure_selection_load,same_run_init_success_load,load_delta,absolute_delta_rank
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T9,21,1,0.0580357126891613,0.0401785708963871,0.0178571417927742,13
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T9,22,1,0.05714285746216774,0.02946428582072258,0.02767857164144516,8
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T9,23,1,0.03214285895228386,0.01666666753590107,0.01547619141638279,15
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T9,24,1,0.03035714291036129,0.01666666753590107,0.01369047537446022,18
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T9,25,1,0.02321428619325161,0.05476190522313118,-0.03154762089252472,6
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T9,26,1,0.009821428917348385,0.02380952425301075,-0.013988095335662365,16
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T9,27,1,0.01964285783469677,0.009226190857589245,0.010416666977107525,22
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T9,28,1,0.010714286006987095,0.05238095298409462,-0.0416666679084301,4
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T9,29,1,0.07767856866121292,0.0297619067132473,0.04791666194796562,3
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T9,30,1,0.02678571455180645,0.03333333507180214,-0.006547620519995689,25
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T9,31,1,0.0071428571827709675,0.05892857164144516,-0.05178571492433548,1
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,0,1,0.02857142873108387,0.03928571566939354,-0.01071428693830967,23
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,1,1,0.0357142873108387,0.02291666530072689,0.012797622010111809,19
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,2,1,0.0625,0.0342261902987957,0.0282738097012043,7
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,3,1,0.03482142835855484,0.03392856940627098,0.0008928589522838593,31
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,4,1,0.0017857142956927419,0.01726190559566021,-0.01547619141638279,14
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,5,1,0.02321428619325161,0.0029761905316263437,0.02023809589445591,10
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,6,1,0.04285714402794838,0.05148809403181076,-0.008630950003862381,26
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,7,1,0.04196428507566452,0.0163690485060215,0.02559523656964302,8
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,8,1,0.04732142761349678,0.0357142873108387,0.011607140302658081,21
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,9,1,0.02410714328289032,0.0357142873108387,-0.01160714402794838,20
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,10,1,0.04642857238650322,0.0505952350795269,-0.004166662693023682,29
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,11,1,0.03928571566939354,0.03095238097012043,0.00833333469927311,27
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,12,1,0.01696428656578064,0.008035714738070965,0.008928571827709675,25
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,13,1,0.0017857142956927419,0.00922618992626667,-0.00744047574698925,28
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,14,1,0.01696428656578064,0.03839286044239998,-0.02142857387661934,9
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,15,1,0.06339285522699356,0.06279761344194412,0.0005952417850494385,32
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,16,1,0.012500000186264515,0.0565476194024086,-0.04404762014746666,2
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,17,1,0.07767856866121292,0.04434524103999138,0.03333332762122154,6
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,18,1,0.0401785708963871,0.02529762126505375,0.014880949631333351,15
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,19,1,0.03839285671710968,0.004761904943734407,0.03363095223903656,4
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,20,1,0.02410714328289032,0.009523809887468815,0.014583333395421505,16
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,21,1,0.0491071417927742,0.04523809626698494,0.003869045525789261,30
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,22,1,0.04285714402794838,0.0297619067132473,0.01309523731470108,18
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,23,1,0.02946428582072258,0.01577380858361721,0.01369047723710537,17
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,24,1,0.02767857164144516,0.0163690485060215,0.01130952313542366,22
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,25,1,0.011607143096625805,0.04494047537446022,-0.03333333134651184,5
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,26,1,0.011607143096625805,0.03035714291036129,-0.01875000074505806,11
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,27,1,0.014285714365541935,0.004464286379516125,0.00982142798602581,24
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,28,1,0.004464285913854837,0.0491071417927742,-0.0446428544819355,1
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,29,1,0.05714285746216774,0.04136905074119568,0.01577380672097206,13
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,30,1,0.01607142947614193,0.0342261902987957,-0.01815476082265377,12
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,middle_33_67,back_L12_15,T10,31,1,0.015178571455180645,0.058035708963871,-0.04285713657736778,3
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,0,1,0.0,0.02380952425301075,-0.02380952425301075,19
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,1,1,0.0803571417927742,0.0208333320915699,0.0595238097012043,9
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,2,1,0.0625,0.0,0.0625,8
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,3,1,0.0535714291036129,0.0,0.0535714291036129,10
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,4,1,0.01785714365541935,0.0,0.01785714365541935,21
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,5,1,0.0,0.032738097012043,-0.032738097012043,16
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,6,1,0.0,0.0714285746216774,-0.0714285746216774,5
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,7,1,0.008928571827709675,0.011904762126505375,-0.0029761902987957,30
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,8,1,0.008928571827709675,0.0505952350795269,-0.0416666641831398,13
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,9,1,0.01785714365541935,0.0416666641831398,-0.02380952052772045,20
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,10,1,0.0,0.02678571455180645,-0.02678571455180645,18
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,11,1,0.0,0.0,0.0,31
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,12,1,0.02678571455180645,0.1041666716337204,-0.0773809552192688,4
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,13,1,0.1964285671710968,0.02380952425301075,0.1726190447807312,1
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,14,1,0.01785714365541935,0.011904762126505375,0.005952381528913975,27
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,15,1,0.0,0.0357142873108387,-0.0357142873108387,14
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,16,1,0.008928571827709675,0.01785714365541935,-0.008928571827709675,24
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,17,1,0.0,0.0892857238650322,-0.0892857238650322,3
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,18,1,0.1071428582072258,0.0803571417927742,0.0267857164144516,17
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,19,1,0.008928571827709675,0.0803571417927742,-0.0714285671710968,6
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,20,1,0.0,0.0,0.0,32
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,21,1,0.0535714291036129,0.01785714365541935,0.0357142835855484,15
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,22,1,0.1785714328289032,0.01785714365541935,0.1607142835855484,2
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,23,1,0.0,0.0059523810632526875,-0.0059523810632526875,28
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,24,1,0.0625,0.008928571827709675,0.0535714291036129,12
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,25,1,0.008928571827709675,0.01488095335662365,-0.005952381528913975,26
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,26,1,0.008928571827709675,0.01785714365541935,-0.008928571827709675,25
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,27,1,0.0,0.0059523810632526875,-0.0059523810632526875,29
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,28,1,0.008928571827709675,0.0625,-0.0535714291036129,11
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,29,1,0.0,0.011904762126505375,-0.011904762126505375,23
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,30,1,0.0625,0.0476190485060215,0.0148809514939785,22
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,state,31,1,0.0,0.065476194024086,-0.065476194024086,7
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,0,1,0.01785714365541935,0.01815476082265377,-0.0002976171672344208,32
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,1,1,0.0401785708963871,0.05327381566166878,-0.013095244765281677,18
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,2,1,0.03928571566939354,0.0017857144121080637,0.03750000149011612,3
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,3,1,0.0580357126891613,0.013690478168427944,0.04434523358941078,2
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,4,1,0.05000000074505806,0.02202381007373333,0.02797619067132473,9
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,5,1,0.02142857201397419,0.05029761791229248,-0.02886904589831829,8
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,6,1,0.06964285671710968,0.05982142686843872,0.00982142984867096,21
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,7,1,0.02767857164144516,0.03452381119132042,-0.006845239549875259,27
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,8,1,0.0053571430034935474,0.01250000111758709,-0.007142858114093542,25
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,9,1,0.03303571417927742,0.0238095223903656,0.00922619178891182,22
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,10,1,0.06607142835855484,0.03154761716723442,0.03452381119132042,6
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,11,1,0.04107142984867096,0.0223214291036129,0.01875000074505806,14
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,12,1,0.013392857275903225,0.02886904589831829,-0.015476188622415066,17
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,13,1,0.01964285783469677,0.0565476194024086,-0.03690475970506668,5
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,14,1,0.03392857313156128,0.0446428582072258,-0.01071428507566452,20
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,15,1,0.0714285746216774,0.0401785708963871,0.0312500037252903,7
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,16,1,0.02767857164144516,0.011309524066746235,0.0163690485060215,16
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,17,1,0.013392857275903225,0.03958333283662796,-0.02619047462940216,10
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,18,1,0.011607143096625805,0.0372023805975914,-0.02559523656964302,12
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,19,1,0.0625,0.0505952350795269,0.011904764920473099,19
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,20,1,0.008035714738070965,0.012500000186264515,-0.00446428544819355,30
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,21,1,0.03482142835855484,0.05267856642603874,-0.017857138067483902,15
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,22,1,0.05714285746216774,0.03154761716723442,0.02559524029493332,11
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,23,1,0.0491071417927742,0.05565476045012474,-0.00654761865735054,28
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,24,1,0.02767857164144516,0.02023809589445591,0.00744047574698925,24
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,25,1,0.0026785715017467737,0.009821428917348385,-0.007142857648432255,26
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,26,1,0.010714286006987095,0.012202381156384945,-0.00148809514939785,31
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,27,1,0.0035714285913854837,0.05178571492433548,-0.04821428656578064,1
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,28,1,0.01875000074505806,0.01250000111758709,0.00624999962747097,29
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,29,1,0.02321428619325161,0.03125,-0.00803571380674839,23
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,30,1,0.03750000149011612,0.01666666753590107,0.02083333395421505,13
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T1,31,1,0.0035714285913854837,0.04047619551420212,-0.03690476715564728,4
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T2,0,1,0.04285714402794838,0.01815476082265377,0.02470238320529461,9
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T2,1,1,0.03660714253783226,0.05327380821108818,-0.01666666567325592,15
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T2,2,1,0.02857142873108387,0.008035714738070965,0.02053571492433548,12
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T2,3,1,0.03303571417927742,0.01398809440433979,0.01904761977493763,14
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T2,4,1,0.02589285746216774,0.02500000037252903,0.00089285708963871,32
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T2,5,1,0.01785714365541935,0.0446428582072258,-0.02678571455180645,7
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T2,6,1,0.0446428582072258,0.05833332985639572,-0.013690471649169922,17
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T2,7,1,0.01607142947614193,0.0208333320915699,-0.004761902615427971,27
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T2,8,1,0.02857142873108387,0.015178571455180645,0.013392857275903225,18
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T2,9,1,0.03482142835855484,0.02767857350409031,0.007142854854464531,25
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T2,10,1,0.05892857164144516,0.02529762126505375,0.03363095223903656,1
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T2,11,1,0.03125,0.02351190522313118,0.00773809477686882,23
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T2,12,1,0.0053571430034935474,0.02619047649204731,-0.02083333395421505,11
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T2,13,1,0.02946428582072258,0.02172619104385376,0.00773809477686882,24
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T2,14,1,0.04107142984867096,0.02916666679084301,0.01190476305782795,20
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T2,15,1,0.04821428656578064,0.05089285597205162,-0.002678569406270981,30
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T2,16,1,0.06428571790456772,0.03601190447807312,0.0282738134264946,5
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T2,17,1,0.03035714291036129,0.04285714402794838,-0.01250000111758709,19
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T2,18,1,0.0017857142956927419,0.03214285522699356,-0.03035714104771614,3
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T2,19,1,0.01696428656578064,0.0208333320915699,-0.003869045525789261,29
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T2,20,1,0.01964285783469677,0.015476190485060215,0.004166667349636555,28
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T2,21,1,0.05267857015132904,0.05416666716337204,-0.0014880970120429993,31
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T2,22,1,0.05089285597205162,0.03958333283662796,0.01130952313542366,21
timeout_while_holding_target,spatial,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,late_67_100,front_L2_5,T2,23,1,0.02500000037252903,0.05476190522313118,-0.02976190485060215,4
