failure_group,phase_band,layer_group,denoise_step,token,metric,failures,matched_percentile_mean,failure_raw_mean,same_run_init_success_mean
goal_predicate_regressed,middle_33_67,back_L12_15,5,T6,top1_mass,57,0.8376272916793823,0.037152063101530075,0.03610548377037048
goal_predicate_regressed,middle_33_67,back_L12_15,5,T6,top4_mass,57,0.8661401271820068,0.14144790172576904,0.13923628628253937
goal_predicate_regressed,middle_33_67,back_L12_15,5,T7,entropy,57,0.19274383783340454,0.9988985657691956,0.9990951418876648
goal_predicate_regressed,middle_33_67,back_L12_15,5,T7,top1_mass,57,0.7532851696014404,0.03717033565044403,0.0363193042576313
goal_predicate_regressed,middle_33_67,back_L12_15,5,T7,top4_mass,57,0.8533144593238831,0.14180804789066315,0.13976867496967316
goal_predicate_regressed,middle_33_67,back_L12_15,5,T8,entropy,57,0.1649135798215866,0.9988228678703308,0.9990631937980652
goal_predicate_regressed,middle_33_67,back_L12_15,5,T8,top1_mass,57,0.8292338252067566,0.037517741322517395,0.03634341061115265
goal_predicate_regressed,middle_33_67,back_L12_15,5,T8,top4_mass,57,0.863294780254364,0.14255374670028687,0.1400599330663681
goal_predicate_regressed,middle_33_67,back_L12_15,5,T9,entropy,57,0.1758624166250229,0.9986701011657715,0.9989416599273682
goal_predicate_regressed,middle_33_67,back_L12_15,5,T9,top1_mass,57,0.816159725189209,0.03807387873530388,0.03675166517496109
goal_predicate_regressed,middle_33_67,back_L12_15,5,T9,top4_mass,57,0.8664814233779907,0.14392061531543732,0.14130719006061554
goal_predicate_regressed,middle_33_67,back_L12_15,5,T10,entropy,57,0.1714894026517868,0.9981687664985657,0.9985293745994568
goal_predicate_regressed,middle_33_67,back_L12_15,5,T10,top1_mass,57,0.814667820930481,0.039499200880527496,0.03800590708851814
goal_predicate_regressed,middle_33_67,back_L12_15,5,T10,top4_mass,57,0.8570892214775085,0.14765840768814087,0.14474128186702728
goal_predicate_regressed,middle_33_67,back_L12_15,6,state,entropy,57,0.46571362018585205,0.9872015118598938,0.9872149229049683
goal_predicate_regressed,middle_33_67,back_L12_15,6,state,top1_mass,57,0.4398776590824127,0.0576622374355793,0.05799425393342972
goal_predicate_regressed,middle_33_67,back_L12_15,6,state,top4_mass,57,0.5010087490081787,0.19491280615329742,0.1946227252483368
goal_predicate_regressed,middle_33_67,back_L12_15,6,T1,entropy,57,0.26211345195770264,0.9981551170349121,0.9983177185058594
goal_predicate_regressed,middle_33_67,back_L12_15,6,T1,top1_mass,57,0.6311050057411194,0.03854680433869362,0.03825056925415993
goal_predicate_regressed,middle_33_67,back_L12_15,6,T1,top4_mass,57,0.6684715151786804,0.14681674540042877,0.1458730399608612
goal_predicate_regressed,middle_33_67,back_L12_15,6,T2,entropy,57,0.2682282328605652,0.9985498189926147,0.9987074732780457
goal_predicate_regressed,middle_33_67,back_L12_15,6,T2,top1_mass,57,0.74904865026474,0.03760846331715584,0.03711842745542526
goal_predicate_regressed,middle_33_67,back_L12_15,6,T2,top4_mass,57,0.7782713174819946,0.14400933682918549,0.1426827311515808
goal_predicate_regressed,middle_33_67,back_L12_15,6,T3,entropy,57,0.2707954943180084,0.9986922144889832,0.9988757967948914
goal_predicate_regressed,middle_33_67,back_L12_15,6,T3,top1_mass,57,0.7347815632820129,0.03737964481115341,0.03673255071043968
goal_predicate_regressed,middle_33_67,back_L12_15,6,T3,top4_mass,57,0.7710760235786438,0.1429150104522705,0.14136534929275513
goal_predicate_regressed,middle_33_67,back_L12_15,6,T4,entropy,57,0.2230643779039383,0.9987611770629883,0.9989825487136841
goal_predicate_regressed,middle_33_67,back_L12_15,6,T4,top1_mass,57,0.8055116534233093,0.0372568741440773,0.0364542156457901
goal_predicate_regressed,middle_33_67,back_L12_15,6,T4,top4_mass,57,0.815985381603241,0.14240629971027374,0.14053452014923096
goal_predicate_regressed,middle_33_67,back_L12_15,6,T5,entropy,57,0.15408815443515778,0.99880051612854,0.9990236163139343
goal_predicate_regressed,middle_33_67,back_L12_15,6,T5,top1_mass,57,0.8196349740028381,0.03725710138678551,0.036339014768600464
goal_predicate_regressed,middle_33_67,back_L12_15,6,T5,top4_mass,57,0.845659613609314,0.14225824177265167,0.14013497531414032
goal_predicate_regressed,middle_33_67,back_L12_15,6,T6,entropy,57,0.19696399569511414,0.9987981915473938,0.9990316033363342
goal_predicate_regressed,middle_33_67,back_L12_15,6,T6,top1_mass,57,0.8168099522590637,0.03733266517519951,0.0364055298268795
goal_predicate_regressed,middle_33_67,back_L12_15,6,T6,top4_mass,57,0.8391358256340027,0.14229705929756165,0.14018960297107697
goal_predicate_regressed,middle_33_67,back_L12_15,6,T7,entropy,57,0.1735963523387909,0.9987813234329224,0.9989922642707825
goal_predicate_regressed,middle_33_67,back_L12_15,6,T7,top1_mass,57,0.8224952220916748,0.037382181733846664,0.03653235360980034
goal_predicate_regressed,middle_33_67,back_L12_15,6,T7,top4_mass,57,0.8515092134475708,0.14264240860939026,0.14053751528263092
goal_predicate_regressed,middle_33_67,back_L12_15,6,T8,entropy,57,0.18932950496673584,0.9987064003944397,0.9989495277404785
goal_predicate_regressed,middle_33_67,back_L12_15,6,T8,top1_mass,57,0.8066946864128113,0.03765813633799553,0.0366348959505558
goal_predicate_regressed,middle_33_67,back_L12_15,6,T8,top4_mass,57,0.8579248189926147,0.1433737874031067,0.140987828373909
goal_predicate_regressed,middle_33_67,back_L12_15,6,T9,entropy,57,0.21310709416866302,0.9985499382019043,0.9988113045692444
goal_predicate_regressed,middle_33_67,back_L12_15,6,T9,top1_mass,57,0.818473219871521,0.038211409002542496,0.03703373298048973
goal_predicate_regressed,middle_33_67,back_L12_15,6,T9,top4_mass,57,0.8309140801429749,0.14478033781051636,0.14232279360294342
goal_predicate_regressed,middle_33_67,back_L12_15,6,T10,entropy,57,0.18775103986263275,0.9979763627052307,0.9983382821083069
goal_predicate_regressed,middle_33_67,back_L12_15,6,T10,top1_mass,57,0.7953830361366272,0.039806514978408813,0.03843429684638977
goal_predicate_regressed,middle_33_67,back_L12_15,6,T10,top4_mass,57,0.8165819048881531,0.14881673455238342,0.146051824092865
goal_predicate_regressed,middle_33_67,back_L12_15,7,state,entropy,57,0.46571362018585205,0.9872007369995117,0.9872158765792847
goal_predicate_regressed,middle_33_67,back_L12_15,7,state,top1_mass,57,0.4398776590824127,0.057661283761262894,0.05799143388867378
goal_predicate_regressed,middle_33_67,back_L12_15,7,state,top4_mass,57,0.5010087490081787,0.19491496682167053,0.1946171075105667
goal_predicate_regressed,middle_33_67,back_L12_15,7,T1,entropy,57,0.2194163203239441,0.997776210308075,0.9979815483093262
goal_predicate_regressed,middle_33_67,back_L12_15,7,T1,top1_mass,57,0.6955471634864807,0.039334431290626526,0.038902390748262405
goal_predicate_regressed,middle_33_67,back_L12_15,7,T1,top4_mass,57,0.6877592206001282,0.14916355907917023,0.1480041742324829
goal_predicate_regressed,middle_33_67,back_L12_15,7,T2,entropy,57,0.24583810567855835,0.9983134269714355,0.9984843730926514
goal_predicate_regressed,middle_33_67,back_L12_15,7,T2,top1_mass,57,0.7374280691146851,0.038062844425439835,0.03761417418718338
goal_predicate_regressed,middle_33_67,back_L12_15,7,T2,top4_mass,57,0.7764874696731567,0.1455201506614685,0.14419960975646973
goal_predicate_regressed,middle_33_67,back_L12_15,7,T3,entropy,57,0.24007192254066467,0.9984884262084961,0.998687207698822
goal_predicate_regressed,middle_33_67,back_L12_15,7,T3,top1_mass,57,0.7186781167984009,0.0377204567193985,0.03713470324873924
goal_predicate_regressed,middle_33_67,back_L12_15,7,T3,top4_mass,57,0.7626090049743652,0.14424768090248108,0.14272502064704895
goal_predicate_regressed,middle_33_67,back_L12_15,7,T4,entropy,57,0.1904512196779251,0.9985514879226685,0.9988056421279907
goal_predicate_regressed,middle_33_67,back_L12_15,7,T4,top1_mass,57,0.8088381290435791,0.0376000702381134,0.03681711480021477
goal_predicate_regressed,middle_33_67,back_L12_15,7,T4,top4_mass,57,0.8246319890022278,0.14375241100788116,0.14177033305168152
goal_predicate_regressed,middle_33_67,back_L12_15,7,T5,entropy,57,0.1408034861087799,0.998612105846405,0.9988428354263306
goal_predicate_regressed,middle_33_67,back_L12_15,7,T5,top1_mass,57,0.8152877688407898,0.03751079738140106,0.036705467849969864
goal_predicate_regressed,middle_33_67,back_L12_15,7,T5,top4_mass,57,0.8624516725540161,0.14349183440208435,0.1413571536540985
goal_predicate_regressed,middle_33_67,back_L12_15,7,T6,entropy,57,0.1880975067615509,0.998626708984375,0.9988440871238708
goal_predicate_regressed,middle_33_67,back_L12_15,7,T6,top1_mass,57,0.83683842420578,0.03751710057258606,0.036746323108673096
goal_predicate_regressed,middle_33_67,back_L12_15,7,T6,top4_mass,57,0.8531199097633362,0.14345252513885498,0.14151789247989655
goal_predicate_regressed,middle_33_67,back_L12_15,7,T7,entropy,57,0.21190428733825684,0.9986069202423096,0.9988113045692444
goal_predicate_regressed,middle_33_67,back_L12_15,7,T7,top1_mass,57,0.7959334850311279,0.037600062787532806,0.03688196837902069
goal_predicate_regressed,middle_33_67,back_L12_15,7,T7,top4_mass,57,0.8449401259422302,0.1437673419713974,0.14178141951560974
goal_predicate_regressed,middle_33_67,back_L12_15,7,T8,entropy,57,0.20810489356517792,0.9985430240631104,0.9987653493881226
goal_predicate_regressed,middle_33_67,back_L12_15,7,T8,top1_mass,57,0.7705503702163696,0.03781496733427048,0.037040598690509796
goal_predicate_regressed,middle_33_67,back_L12_15,7,T8,top4_mass,57,0.8182563781738281,0.1444668024778366,0.14230205118656158
goal_predicate_regressed,middle_33_67,back_L12_15,7,T9,entropy,57,0.24919283390045166,0.9983673095703125,0.9986056685447693
goal_predicate_regressed,middle_33_67,back_L12_15,7,T9,top1_mass,57,0.7732118964195251,0.0383739173412323,0.03745616599917412
goal_predicate_regressed,middle_33_67,back_L12_15,7,T9,top4_mass,57,0.8073071837425232,0.14595995843410492,0.14368845522403717
goal_predicate_regressed,middle_33_67,back_L12_15,7,T10,entropy,57,0.23477695882320404,0.9976855516433716,0.9980248808860779
goal_predicate_regressed,middle_33_67,back_L12_15,7,T10,top1_mass,57,0.746446967124939,0.0401681549847126,0.03903039172291756
goal_predicate_regressed,middle_33_67,back_L12_15,7,T10,top4_mass,57,0.7673734426498413,0.15050169825553894,0.14805513620376587
goal_predicate_regressed,middle_33_67,back_L12_15,8,state,entropy,57,0.46571362018585205,0.987201452255249,0.9872162342071533
goal_predicate_regressed,middle_33_67,back_L12_15,8,state,top1_mass,57,0.4398776590824127,0.05766099691390991,0.05798987299203873
goal_predicate_regressed,middle_33_67,back_L12_15,8,state,top4_mass,57,0.5010087490081787,0.194911390542984,0.19461487233638763
goal_predicate_regressed,middle_33_67,back_L12_15,8,T1,entropy,57,0.23951202630996704,0.9972540140151978,0.9974744319915771
goal_predicate_regressed,middle_33_67,back_L12_15,8,T1,top1_mass,57,0.672696590423584,0.04053664579987526,0.04000258445739746
goal_predicate_regressed,middle_33_67,back_L12_15,8,T1,top4_mass,57,0.6989227533340454,0.15236374735832214,0.15112459659576416
goal_predicate_regressed,middle_33_67,back_L12_15,8,T2,entropy,57,0.2558940351009369,0.9979832768440247,0.9981508255004883
goal_predicate_regressed,middle_33_67,back_L12_15,8,T2,top1_mass,57,0.7418345212936401,0.038854602724313736,0.03839068114757538
goal_predicate_regressed,middle_33_67,back_L12_15,8,T2,top4_mass,57,0.7721906900405884,0.14777418971061707,0.14656466245651245
goal_predicate_regressed,middle_33_67,back_L12_15,8,T3,entropy,57,0.23246334493160248,0.9981744289398193,0.9983946084976196
goal_predicate_regressed,middle_33_67,back_L12_15,8,T3,top1_mass,57,0.7238115072250366,0.0384378544986248,0.03782260790467262
goal_predicate_regressed,middle_33_67,back_L12_15,8,T3,top4_mass,57,0.7535246014595032,0.1463732123374939,0.1448458731174469
goal_predicate_regressed,middle_33_67,back_L12_15,8,T4,entropy,57,0.15425826609134674,0.9982316493988037,0.9985329508781433
goal_predicate_regressed,middle_33_67,back_L12_15,8,T4,top1_mass,57,0.7918445467948914,0.038262397050857544,0.03747514262795448
goal_predicate_regressed,middle_33_67,back_L12_15,8,T4,top4_mass,57,0.8184186816215515,0.145832821726799,0.14378370344638824
goal_predicate_regressed,middle_33_67,back_L12_15,8,T5,entropy,57,0.1721550077199936,0.9983327984809875,0.9985618591308594
goal_predicate_regressed,middle_33_67,back_L12_15,8,T5,top1_mass,57,0.8186107277870178,0.03803440183401108,0.03735587000846863
goal_predicate_regressed,middle_33_67,back_L12_15,8,T5,top4_mass,57,0.8652920722961426,0.1454641968011856,0.1433912068605423
goal_predicate_regressed,middle_33_67,back_L12_15,8,T6,entropy,57,0.18989604711532593,0.9983253479003906,0.9985544681549072
goal_predicate_regressed,middle_33_67,back_L12_15,8,T6,top1_mass,57,0.8068496584892273,0.038077227771282196,0.03737170994281769
goal_predicate_regressed,middle_33_67,back_L12_15,8,T6,top4_mass,57,0.837081253528595,0.1455005407333374,0.14357635378837585
goal_predicate_regressed,middle_33_67,back_L12_15,8,T7,entropy,57,0.22227056324481964,0.9983018040657043,0.9985291957855225
goal_predicate_regressed,middle_33_67,back_L12_15,8,T7,top1_mass,57,0.7556272745132446,0.03820757567882538,0.03752792999148369
goal_predicate_regressed,middle_33_67,back_L12_15,8,T7,top4_mass,57,0.8083082437515259,0.14577610790729523,0.14385144412517548
goal_predicate_regressed,middle_33_67,back_L12_15,8,T8,entropy,57,0.21612028777599335,0.9982436299324036,0.9984887838363647
goal_predicate_regressed,middle_33_67,back_L12_15,8,T8,top1_mass,57,0.760958731174469,0.03836079314351082,0.037648361176252365
goal_predicate_regressed,middle_33_67,back_L12_15,8,T8,top4_mass,57,0.8274706602096558,0.14638470113277435,0.14430354535579681
goal_predicate_regressed,middle_33_67,back_L12_15,8,T9,entropy,57,0.2710530459880829,0.9980414509773254,0.9982802271842957
goal_predicate_regressed,middle_33_67,back_L12_15,8,T9,top1_mass,57,0.7441612482070923,0.03897574543952942,0.03815538063645363
goal_predicate_regressed,middle_33_67,back_L12_15,8,T9,top4_mass,57,0.7807515859603882,0.14801716804504395,0.14588548243045807
goal_predicate_regressed,middle_33_67,back_L12_15,8,T10,entropy,57,0.2708345055580139,0.9972333312034607,0.9975472092628479
goal_predicate_regressed,middle_33_67,back_L12_15,8,T10,top1_mass,57,0.7339655756950378,0.040910251438617706,0.03996245563030243
goal_predicate_regressed,middle_33_67,back_L12_15,8,T10,top4_mass,57,0.7461690902709961,0.1530660092830658,0.15097400546073914
goal_predicate_regressed,middle_33_67,back_L12_15,9,state,entropy,57,0.46571362018585205,0.9872016906738281,0.987215518951416
goal_predicate_regressed,middle_33_67,back_L12_15,9,state,top1_mass,57,0.44338640570640564,0.05766255781054497,0.05799250304698944
goal_predicate_regressed,middle_33_67,back_L12_15,9,state,top4_mass,57,0.5010087490081787,0.19491712749004364,0.19461722671985626
goal_predicate_regressed,middle_33_67,back_L12_15,9,T1,entropy,57,0.30484598875045776,0.9965579509735107,0.9967536330223083
goal_predicate_regressed,middle_33_67,back_L12_15,9,T1,top1_mass,57,0.6663703918457031,0.04206879809498787,0.04152629151940346
goal_predicate_regressed,middle_33_67,back_L12_15,9,T1,top4_mass,57,0.6754794716835022,0.15651153028011322,0.1553448587656021
goal_predicate_regressed,middle_33_67,back_L12_15,9,T2,entropy,57,0.3412899672985077,0.9975134134292603,0.9975995421409607
goal_predicate_regressed,middle_33_67,back_L12_15,9,T2,top1_mass,57,0.7055758237838745,0.040107566863298416,0.03961664438247681
goal_predicate_regressed,middle_33_67,back_L12_15,9,T2,top4_mass,57,0.7207260131835938,0.15120884776115417,0.1500602662563324
goal_predicate_regressed,middle_33_67,back_L12_15,9,T3,entropy,57,0.2852739989757538,0.9977390766143799,0.997891366481781
goal_predicate_regressed,middle_33_67,back_L12_15,9,T3,top1_mass,57,0.700818657875061,0.0395992286503315,0.039026811718940735
goal_predicate_regressed,middle_33_67,back_L12_15,9,T3,top4_mass,57,0.7269485592842102,0.14974358677864075,0.14827914535999298
goal_predicate_regressed,middle_33_67,back_L12_15,9,T4,entropy,57,0.22129318118095398,0.9976832866668701,0.9980331659317017
goal_predicate_regressed,middle_33_67,back_L12_15,9,T4,top1_mass,57,0.7559636235237122,0.03959806263446808,0.03866440802812576
goal_predicate_regressed,middle_33_67,back_L12_15,9,T4,top4_mass,57,0.789211094379425,0.149466872215271,0.14731465280056
goal_predicate_regressed,middle_33_67,back_L12_15,9,T5,entropy,57,0.23064126074314117,0.9978480339050293,0.9980486631393433
goal_predicate_regressed,middle_33_67,back_L12_15,9,T5,top1_mass,57,0.7578437924385071,0.0392298623919487,0.03855989873409271
goal_predicate_regressed,middle_33_67,back_L12_15,9,T5,top4_mass,57,0.7925570011138916,0.14896896481513977,0.14695993065834045
goal_predicate_regressed,middle_33_67,back_L12_15,9,T6,entropy,57,0.2139960527420044,0.9978041648864746,0.9980326294898987
goal_predicate_regressed,middle_33_67,back_L12_15,9,T6,top1_mass,57,0.7912948131561279,0.039332300424575806,0.03860408812761307
goal_predicate_regressed,middle_33_67,back_L12_15,9,T6,top4_mass,57,0.8488895297050476,0.14926210045814514,0.1471613347530365
goal_predicate_regressed,middle_33_67,back_L12_15,9,T7,entropy,57,0.24203549325466156,0.9978028535842896,0.998009443283081
goal_predicate_regressed,middle_33_67,back_L12_15,9,T7,top1_mass,57,0.7579476833343506,0.03939734399318695,0.0387861467897892
goal_predicate_regressed,middle_33_67,back_L12_15,9,T7,top4_mass,57,0.7972293496131897,0.1494169682264328,0.14745008945465088
goal_predicate_regressed,middle_33_67,back_L12_15,9,T8,entropy,57,0.24139420688152313,0.9977085590362549,0.997939944267273
goal_predicate_regressed,middle_33_67,back_L12_15,9,T8,top1_mass,57,0.7798855304718018,0.03963574767112732,0.03886066749691963
goal_predicate_regressed,middle_33_67,back_L12_15,9,T8,top4_mass,57,0.7877169251441956,0.15006700158119202,0.14783281087875366
goal_predicate_regressed,middle_33_67,back_L12_15,9,T9,entropy,57,0.3077898323535919,0.997466504573822,0.9976866841316223
goal_predicate_regressed,middle_33_67,back_L12_15,9,T9,top1_mass,57,0.7809092998504639,0.04024197906255722,0.03946822136640549
goal_predicate_regressed,middle_33_67,back_L12_15,9,T9,top4_mass,57,0.727969765663147,0.15184862911701202,0.14974980056285858
goal_predicate_regressed,middle_33_67,back_L12_15,9,T10,entropy,57,0.337584912776947,0.9965023398399353,0.9967772960662842
goal_predicate_regressed,middle_33_67,back_L12_15,9,T10,top1_mass,57,0.7036058902740479,0.04226894676685333,0.0414494089782238
goal_predicate_regressed,middle_33_67,back_L12_15,9,T10,top4_mass,57,0.7411430478096008,0.15715894103050232,0.15533232688903809
goal_predicate_regressed,late_67_100,front_L2_5,0,state,entropy,57,0.282720685005188,0.8237728476524353,0.8569750189781189
goal_predicate_regressed,late_67_100,front_L2_5,0,state,top1_mass,57,0.6833472847938538,0.2804397642612457,0.24314837157726288
goal_predicate_regressed,late_67_100,front_L2_5,0,state,top4_mass,57,0.7666109800338745,0.4466221332550049,0.4055088758468628
goal_predicate_regressed,late_67_100,front_L2_5,0,T1,entropy,57,0.3175734877586365,0.9984050393104553,0.9985219240188599
goal_predicate_regressed,late_67_100,front_L2_5,0,T1,top1_mass,57,0.5965042114257812,0.03746175020933151,0.037279531359672546
goal_predicate_regressed,late_67_100,front_L2_5,0,T1,top4_mass,57,0.6413572430610657,0.14394667744636536,0.14339131116867065
goal_predicate_regressed,late_67_100,front_L2_5,0,T2,entropy,57,0.3208653926849365,0.9986101388931274,0.9986920356750488
goal_predicate_regressed,late_67_100,front_L2_5,0,T2,top1_mass,57,0.5635472536087036,0.03678194805979729,0.03672630339860916
goal_predicate_regressed,late_67_100,front_L2_5,0,T2,top4_mass,57,0.636269211769104,0.1421341449022293,0.14178526401519775
goal_predicate_regressed,late_67_100,front_L2_5,0,T3,entropy,57,0.48556071519851685,0.9987649917602539,0.9987927675247192
goal_predicate_regressed,late_67_100,front_L2_5,0,T3,top1_mass,57,0.5069745779037476,0.03649045526981354,0.036464594304561615
goal_predicate_regressed,late_67_100,front_L2_5,0,T3,top4_mass,57,0.5457723140716553,0.1411290466785431,0.14098098874092102
goal_predicate_regressed,late_67_100,front_L2_5,0,T4,entropy,57,0.36097434163093567,0.9987913370132446,0.9988664388656616
goal_predicate_regressed,late_67_100,front_L2_5,0,T4,top1_mass,57,0.6142590045928955,0.0365130677819252,0.036348603665828705
goal_predicate_regressed,late_67_100,front_L2_5,0,T4,top4_mass,57,0.6327880024909973,0.14114980399608612,0.14054690301418304
goal_predicate_regressed,late_67_100,front_L2_5,0,T5,entropy,57,0.25047627091407776,0.9986544251441956,0.9988418817520142
goal_predicate_regressed,late_67_100,front_L2_5,0,T5,top1_mass,57,0.7260938286781311,0.0368463397026062,0.0363922081887722
goal_predicate_regressed,late_67_100,front_L2_5,0,T5,top4_mass,57,0.729379415512085,0.14209415018558502,0.14071068167686462
goal_predicate_regressed,late_67_100,front_L2_5,0,T6,entropy,57,0.38789862394332886,0.9987632632255554,0.998814582824707
goal_predicate_regressed,late_67_100,front_L2_5,0,T6,top1_mass,57,0.5882751941680908,0.03658708930015564,0.036497700959444046
goal_predicate_regressed,late_67_100,front_L2_5,0,T6,top4_mass,57,0.6480723023414612,0.1413574516773224,0.14091861248016357
goal_predicate_regressed,late_67_100,front_L2_5,0,T7,entropy,57,0.43353164196014404,0.9987612962722778,0.9988164305686951
goal_predicate_regressed,late_67_100,front_L2_5,0,T7,top1_mass,57,0.6049942374229431,0.03673470765352249,0.03658990561962128
goal_predicate_regressed,late_67_100,front_L2_5,0,T7,top4_mass,57,0.6118723750114441,0.14164511859416962,0.1411602646112442
goal_predicate_regressed,late_67_100,front_L2_5,0,T8,entropy,57,0.4154776930809021,0.9987071752548218,0.9987272024154663
goal_predicate_regressed,late_67_100,front_L2_5,0,T8,top1_mass,57,0.551317036151886,0.036899860948324203,0.03681604564189911
goal_predicate_regressed,late_67_100,front_L2_5,0,T8,top4_mass,57,0.6036455631256104,0.1421978920698166,0.14181147515773773
goal_predicate_regressed,late_67_100,front_L2_5,0,T9,entropy,57,0.41025999188423157,0.9986556172370911,0.9986987113952637
goal_predicate_regressed,late_67_100,front_L2_5,0,T9,top1_mass,57,0.6016744375228882,0.03706234320998192,0.036922045052051544
goal_predicate_regressed,late_67_100,front_L2_5,0,T9,top4_mass,57,0.648301899433136,0.14272241294384003,0.142129585146904
goal_predicate_regressed,late_67_100,front_L2_5,0,T10,entropy,57,0.45606690645217896,0.9985750913619995,0.9985809922218323
goal_predicate_regressed,late_67_100,front_L2_5,0,T10,top1_mass,57,0.5622655749320984,0.03753774240612984,0.037459347397089005
goal_predicate_regressed,late_67_100,front_L2_5,0,T10,top4_mass,57,0.5613992810249329,0.14371883869171143,0.14351041615009308
goal_predicate_regressed,late_67_100,front_L2_5,1,state,entropy,57,0.282720685005188,0.8237720727920532,0.8569746613502502
goal_predicate_regressed,late_67_100,front_L2_5,1,state,top1_mass,57,0.6833472847938538,0.2804398834705353,0.24314852058887482
goal_predicate_regressed,late_67_100,front_L2_5,1,state,top4_mass,57,0.7666109800338745,0.4466225206851959,0.40550950169563293
goal_predicate_regressed,late_67_100,front_L2_5,1,T1,entropy,57,0.26312631368637085,0.9982770085334778,0.9984074831008911
goal_predicate_regressed,late_67_100,front_L2_5,1,T1,top1_mass,57,0.5986297130584717,0.03776764124631882,0.03756042197346687
goal_predicate_regressed,late_67_100,front_L2_5,1,T1,top4_mass,57,0.6520967483520508,0.14471083879470825,0.1441391110420227
goal_predicate_regressed,late_67_100,front_L2_5,1,T2,entropy,57,0.2797904908657074,0.9985620379447937,0.9986574053764343
goal_predicate_regressed,late_67_100,front_L2_5,1,T2,top1_mass,57,0.5424001812934875,0.03679759427905083,0.03672498092055321
goal_predicate_regressed,late_67_100,front_L2_5,1,T2,top4_mass,57,0.6700401902198792,0.14228379726409912,0.14187917113304138
goal_predicate_regressed,late_67_100,front_L2_5,1,T3,entropy,57,0.41440436244010925,0.9987391829490662,0.9987858533859253
goal_predicate_regressed,late_67_100,front_L2_5,1,T3,top1_mass,57,0.5355510115623474,0.03649817779660225,0.036402810364961624
goal_predicate_regressed,late_67_100,front_L2_5,1,T3,top4_mass,57,0.6131303906440735,0.1412118375301361,0.14089009165763855
goal_predicate_regressed,late_67_100,front_L2_5,1,T4,entropy,57,0.33682432770729065,0.9987892508506775,0.9988685250282288
goal_predicate_regressed,late_67_100,front_L2_5,1,T4,top1_mass,57,0.5978986620903015,0.03640588000416756,0.036280084401369095
goal_predicate_regressed,late_67_100,front_L2_5,1,T4,top4_mass,57,0.6086938977241516,0.14097268879413605,0.14043107628822327
goal_predicate_regressed,late_67_100,front_L2_5,1,T5,entropy,57,0.24715691804885864,0.9986685514450073,0.9988506436347961
goal_predicate_regressed,late_67_100,front_L2_5,1,T5,top1_mass,57,0.7257457375526428,0.03668692335486412,0.03628115355968475
goal_predicate_regressed,late_67_100,front_L2_5,1,T5,top4_mass,57,0.756360650062561,0.1417478770017624,0.14050881564617157
goal_predicate_regressed,late_67_100,front_L2_5,1,T6,entropy,57,0.3901509642601013,0.9987711310386658,0.998826801776886
goal_predicate_regressed,late_67_100,front_L2_5,1,T6,top1_mass,57,0.6147493124008179,0.03650542348623276,0.03639645501971245
goal_predicate_regressed,late_67_100,front_L2_5,1,T6,top4_mass,57,0.6512705087661743,0.14118480682373047,0.14068184792995453
goal_predicate_regressed,late_67_100,front_L2_5,1,T7,entropy,57,0.43283891677856445,0.9987607002258301,0.998821496963501
goal_predicate_regressed,late_67_100,front_L2_5,1,T7,top1_mass,57,0.6234986782073975,0.03669328987598419,0.03650014102458954
goal_predicate_regressed,late_67_100,front_L2_5,1,T7,top4_mass,57,0.6312586665153503,0.14152008295059204,0.14094267785549164
goal_predicate_regressed,late_67_100,front_L2_5,1,T8,entropy,57,0.4094874858856201,0.9987038969993591,0.9987341165542603
goal_predicate_regressed,late_67_100,front_L2_5,1,T8,top1_mass,57,0.5466110706329346,0.03685321286320686,0.03673078119754791
goal_predicate_regressed,late_67_100,front_L2_5,1,T8,top4_mass,57,0.6210408806800842,0.1421661227941513,0.1416727751493454
goal_predicate_regressed,late_67_100,front_L2_5,1,T9,entropy,57,0.4173601269721985,0.9986565709114075,0.9986990094184875
goal_predicate_regressed,late_67_100,front_L2_5,1,T9,top1_mass,57,0.579113245010376,0.036995600908994675,0.03686648607254028
goal_predicate_regressed,late_67_100,front_L2_5,1,T9,top4_mass,57,0.6732671856880188,0.14253999292850494,0.14201799035072327
goal_predicate_regressed,late_67_100,front_L2_5,1,T10,entropy,57,0.3908953070640564,0.9985020160675049,0.9985301494598389
goal_predicate_regressed,late_67_100,front_L2_5,1,T10,top1_mass,57,0.6104879379272461,0.03778630495071411,0.03764154762029648
goal_predicate_regressed,late_67_100,front_L2_5,1,T10,top4_mass,57,0.6587725281715393,0.1443992704153061,0.14392191171646118
goal_predicate_regressed,late_67_100,front_L2_5,2,state,entropy,57,0.282720685005188,0.823776364326477,0.8569746613502502
goal_predicate_regressed,late_67_100,front_L2_5,2,state,top1_mass,57,0.6833472847938538,0.2804358899593353,0.24314860999584198
goal_predicate_regressed,late_67_100,front_L2_5,2,state,top4_mass,57,0.7666109800338745,0.44661855697631836,0.40550923347473145
goal_predicate_regressed,late_67_100,front_L2_5,2,T1,entropy,57,0.2857121229171753,0.9980921745300293,0.9982424974441528
goal_predicate_regressed,late_67_100,front_L2_5,2,T1,top1_mass,57,0.5681027770042419,0.03830362483859062,0.03809145838022232
goal_predicate_regressed,late_67_100,front_L2_5,2,T1,top4_mass,57,0.6109800934791565,0.14608201384544373,0.14546990394592285
