feature_row,source_run,episode_index,offset,inference_calls,init_state_id,flow_noise_seed,suite,task_name,run_id,checkpoint_sha256,success,primary_failure_reason,completion_state,confidence,run_regime,matched_success_controls,primary_analysis
1297,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,113,1091,9,10,1017,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1298,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,114,1100,22,10,1018,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,False,object_released_or_dropped_before_goal,none,medium,observational,31,True
1299,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,115,1122,10,10,1019,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1300,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,116,1132,9,10,1020,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1301,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,117,1141,9,10,1021,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1302,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,118,1150,10,10,1022,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1303,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,119,1160,10,10,1023,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1304,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,120,1170,10,10,1024,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1305,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,121,1180,10,10,1025,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1306,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,122,1190,10,10,1026,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1307,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,123,1200,10,10,1027,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1308,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,124,1210,10,10,1028,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1309,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,125,1220,10,10,1029,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1310,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,126,1230,9,10,1030,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1311,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,127,1239,10,10,1031,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1312,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,128,1249,9,13,1000,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1313,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,129,1258,9,13,1001,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1314,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,130,1267,9,13,1002,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1315,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,131,1276,9,13,1003,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1316,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,132,1285,9,13,1004,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1317,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,133,1294,9,13,1005,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1318,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,134,1303,9,13,1006,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1319,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,135,1312,9,13,1007,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1320,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,136,1321,9,13,1008,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1321,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,137,1330,9,13,1009,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1322,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,138,1339,9,13,1010,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1323,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,139,1348,9,13,1011,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1324,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,140,1357,9,13,1012,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1325,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,141,1366,9,13,1013,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1326,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,142,1375,10,13,1014,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1327,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,143,1385,9,13,1015,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1328,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,144,1394,22,13,1016,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,False,object_released_or_dropped_before_goal,none,medium,observational,31,True
1329,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,145,1416,9,13,1017,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1330,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,146,1425,9,13,1018,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1331,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,147,1434,9,13,1019,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1332,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,148,1443,9,13,1020,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1333,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,149,1452,9,13,1021,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1334,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,150,1461,9,13,1022,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1335,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,151,1470,9,13,1023,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1336,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,152,1479,9,13,1024,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1337,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,153,1488,9,13,1025,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1338,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,154,1497,9,13,1026,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1339,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,155,1506,9,13,1027,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1340,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,156,1515,9,13,1028,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1341,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,157,1524,10,13,1029,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1342,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,158,1534,9,13,1030,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1343,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,159,1543,10,13,1031,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1344,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,160,1553,10,16,1000,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1345,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,161,1563,10,16,1001,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1346,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,162,1573,10,16,1002,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1347,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,163,1583,10,16,1003,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1348,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,164,1593,10,16,1004,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1349,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,165,1603,10,16,1005,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1350,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,166,1613,11,16,1006,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1351,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,167,1624,10,16,1007,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1352,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,168,1634,10,16,1008,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1353,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,169,1644,10,16,1009,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1354,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,170,1654,10,16,1010,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1355,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,171,1664,10,16,1011,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
1356,cache/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-16x32,172,1674,10,16,1012,spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,right-16x32,1029d0827030a7521361d1904eeb3e7e7f2792be5c99abdb5701abb7ee87c137,True,success,success,success,observational,,False
