bundle,cohort,detector,alarms,tp,fp,precision,suite_prior,suite_lift,task_prior,task_lift,lp_suite_tp,lp_suite_fp,lp_suite_precision,lp_suite_lift,lp_task_tp,lp_task_fp,lp_task_precision,lp_task_lift,inflation
moe-circuit-analogy-0906,external_8b,published|conditional_query_d1|per_task,177,155,22,0.8757062146892656,0.6080416798227896,1.4402075445625462,0.7495905621415546,1.1682460518011364,37,12,0.7551020408163265,5.283673913665116,16,12,0.5714285714285714,12.924766208703423,1.2327947030868323
moe-circuit-analogy-0906,external_8b,published|expert_load_effective_rank|global,273,237,36,0.8681318681318682,0.6711226645210323,1.293551706753098,0.7384379808692086,1.1756327418451553,30,22,0.5769230769230769,7.445156452624748,22,23,0.4888888888888889,7.596925647721385,1.1003025525836145
moe-circuit-analogy-0906,external_8b,published|expert_load_effective_rank|per_task,463,370,93,0.7991360691144709,0.5162688757758398,1.5479067335088585,0.6779400027317337,1.178771079880789,97,69,0.5843373493975904,6.7141508586092,41,64,0.3904761904761905,8.400597955047798,1.3131529606795245
moe-circuit-analogy-0906,external_8b,published|flow_endpoint|global,68,59,9,0.8676470588235294,0.7899495654019094,1.0983575367651341,0.8312153615201211,1.043829432166391,5,7,0.4166666666666667,5.63489500856562,3,4,0.42857142857142855,4.442674891277936,1.0522385199328725
moe-circuit-analogy-0906,external_8b,published|flow_endpoint|per_task,201,162,39,0.8059701492537313,0.5578528296792264,1.4447720014563268,0.7392458662394849,1.0902599338886674,42,23,0.6461538461538462,6.665086990309925,10,21,0.3225806451612903,5.100095969649729,1.3251628868935954
moe-circuit-analogy-0906,external_8b,published|flow_path|per_task,190,153,37,0.8052631578947368,0.58461568341509,1.37742311870717,0.7783271881149465,1.034607514925731,43,21,0.671875,5.665000140086079,8,18,0.3076923076923077,4.275459042426002,1.3313484571065075
moe-circuit-analogy-0906,external_8b,published|flow_settling_log_ratio|global,5,3,2,0.6,0.13219577022243054,4.538723130024882,0.603,0.9950248756218906,3,2,0.6,4.538723130024882,0,2,0.0,0.0,4.5614167456750065
moe-circuit-analogy-0906,external_8b,published|flow_settling_log_ratio|per_task,391,304,87,0.7774936061381074,0.5501162247905625,1.4133260774741025,0.6950173320925144,1.1186679385351135,83,62,0.5724137931034483,6.7710059634510555,34,59,0.3655913978494624,7.728378603946444,1.2634008974323887
moe-circuit-analogy-0906,external_8b,published|mobility|global,212,195,17,0.9198113207547169,0.5214150585184776,1.7640674271437853,0.5814749464555603,1.5818589027120091,36,4,0.9,7.032188583558617,23,5,0.8214285714285714,14.059891973661239,1.115186331802027
moe-circuit-analogy-0906,external_8b,published|mobility|per_task,329,272,57,0.8267477203647416,0.5953801599458113,1.3886047537089383,0.7025130561460247,1.1768432104312287,72,43,0.6260869565217392,5.684283553507358,42,43,0.49411764705882355,7.100057869094188,1.1799403194926148
moe-circuit-analogy-0906,external_8b,published|partial_edge_std|global,77,42,35,0.5454545454545454,0.2216066532790339,2.461363579945145,0.3835032014982388,1.422294633587434,26,34,0.43333333333333335,5.473190804251742,0,27,0.0,0.0,1.7305581570935706
moe-circuit-analogy-0906,external_8b,published|partial_edge_std|per_task,117,103,14,0.8803418803418803,0.6360839097041088,1.384002750126779,0.8359698087268088,1.0530785575649564,29,10,0.7435897435897436,7.085302382256265,4,11,0.26666666666666666,4.579443340383301,1.3142445453708809
moe-circuit-analogy-0906,external_8b,published|partial_query_d1|global,83,20,63,0.24096385542168675,0.16096812117851791,1.4969663164202025,0.20748399663980244,1.16136116194063,10,62,0.1388888888888889,1.8513983795259037,0,59,0.0,0.0,1.288975699789011
moe-circuit-analogy-0906,external_8b,published|partial_query_d1|per_task,176,156,20,0.8863636363636364,0.6422757645658748,1.3800359366863932,0.7546497577122594,1.1745364353533632,42,12,0.7777777777777778,6.330816622596398,23,15,0.6052631578947368,12.93224441393441,1.1749622192615974
moe-circuit-analogy-0906,external_8b,published|state_action_alignment|global,41,33,8,0.8048780487804879,0.5457194138418074,1.4748935595203234,0.6854264456387499,1.174273408768786,3,2,0.6,8.492341252749302,3,3,0.5,8.420734927940844,1.2560052441847718
moe-circuit-analogy-0906,external_8b,published|state_action_alignment|per_task,49,37,12,0.7551020408163265,0.39168403645985306,1.9278346078158923,0.7459063571970851,1.0123282011615993,19,10,0.6551724137931034,5.317943433125119,1,8,0.1111111111111111,2.6768049066911743,1.9043573078412637
moe-combination-rules-0906,external_8b,action_consensus|global|0.5,1818,293,1525,0.16116611661166116,0.09206442128683126,1.7505798044343335,0.1523134001121226,1.0581217180695972,205,1520,0.11884057971014493,2.2918039838913935,37,1273,0.028244274809160305,1.4683877058261792,1.654421957833012
moe-combination-rules-0906,external_8b,action_consensus|global|0.6,1258,267,991,0.212241653418124,0.11853013941661618,1.7906133786962446,0.1958960459395878,1.0834402113638222,178,963,0.15600350569675722,2.7182645537367587,23,745,0.029947916666666668,3.0140435462658703,1.6527108371233894
moe-combination-rules-0906,external_8b,action_consensus|global|0.7,941,229,712,0.24335812964930925,0.1669234308652642,1.457902754501499,0.21935202878171325,1.1094409794198234,100,609,0.14104372355430184,2.279179785245099,13,501,0.02529182879377432,3.4089276133985438,1.3140877086259262
moe-combination-rules-0906,external_8b,action_consensus|global|0.75,789,201,588,0.25475285171102663,0.19542785942059077,1.303564663023604,0.2190852690097282,1.1628022863541532,58,464,0.1111111111111111,1.790746879913286,9,417,0.02112676056338028,3.883346587795864,1.121054437475176
moe-combination-rules-0906,external_8b,action_consensus|global|0.8,638,171,467,0.26802507836990597,0.21438566200742526,1.2502005771291873,0.2167691462313389,1.2364540020094283,33,365,0.0829145728643216,1.3316242566435974,4,351,0.011267605633802818,3.040242342792811,1.0111177408115617
moe-combination-rules-0906,external_8b,action_consensus|global|0.85,449,130,319,0.289532293986637,0.20241902415684157,1.4303610799066837,0.18900894697935405,1.531844384161684,20,282,0.06622516556291391,1.0221833025346605,3,280,0.01060070671378092,3.4169691431578197,0.9337509049194067
moe-combination-rules-0906,external_8b,action_consensus|global|0.9,189,62,127,0.328042328042328,0.18649012966029835,1.759033191943587,0.19813580699519925,1.6556438385227177,18,120,0.13043478260869565,1.680490643645319,2,120,0.01639344262295082,5.237971584375115,1.0624466150359493
moe-combination-rules-0906,external_8b,action_consensus|global|0.925,100,41,59,0.41,0.197933169571119,2.071406227103758,0.2660603973147918,1.5410034869447506,16,59,0.21333333333333335,2.2790696494701037,0,59,0.0,0.0,1.3441930823989263
moe-combination-rules-0906,external_8b,action_consensus|global|0.95,40,19,21,0.475,0.19476265689469646,2.4388658871953117,0.4194666578988674,1.1323903606053036,14,21,0.4,3.2922492637015472,0,21,0.0,0.0,2.153732468979734
moe-combination-rules-0906,external_8b,action_consensus|global|0.96,31,19,12,0.6129032258064516,0.23283693489916557,2.6323281831204355,0.5405214940630545,1.13391092220831,14,12,0.5384615384615384,3.8045022575881444,0,12,0.0,0.0,2.321459412344255
moe-combination-rules-0906,external_8b,action_consensus|global|0.975,20,15,5,0.75,0.2247714134348656,3.3367232449127053,0.6938068181818181,1.080992547702891,13,5,0.7222222222222222,4.2511997701104765,0,5,0.0,0.0,3.0867217836082608
moe-combination-rules-0906,external_8b,action_consensus|global|0.98,18,15,3,0.8333333333333334,0.2429984108552784,3.4293777082749664,0.7706186868686868,1.08138220307047,13,3,0.8125,4.435095093600278,0,3,0.0,0.0,3.1712910555931213
moe-combination-rules-0906,external_8b,action_consensus|global|0.99,13,13,0,1.0,0.2759281103722426,3.624132382347502,0.9615384615384616,1.04,11,0,1.0,4.748588482281584,0,0,,,3.484742675334137
moe-combination-rules-0906,external_8b,action_consensus|global|0.995,11,11,0,1.0,0.28755140316719574,3.4776390898657987,0.9545454545454546,1.0476190476190477,9,0,1.0,4.755669947749737,0,0,,,3.31956458578099
moe-combination-rules-0906,external_8b,action_consensus|global|selected,20,15,5,0.75,0.2247714134348656,3.3367232449127053,0.6938068181818181,1.080992547702891,13,5,0.7222222222222222,4.2511997701104765,0,5,0.0,0.0,3.0867217836082608
moe-combination-rules-0906,external_8b,action_consensus|per_task|0.5,699,350,349,0.5007153075822603,0.33425729111357844,1.4979936740171826,0.3925285578158999,1.2756149778460226,102,322,0.24056603773584906,3.968879121642905,72,323,0.18227848101265823,4.594149354918498,1.174330577825814
moe-combination-rules-0906,external_8b,action_consensus|per_task|0.6,567,332,235,0.5855379188712522,0.39817416990142535,1.4705572664751505,0.4679493598057746,1.251284795248536,94,206,0.31333333333333335,4.639919765550611,66,207,0.24175824175824176,5.546819154400006,1.1752378611641816
moe-combination-rules-0906,external_8b,action_consensus|per_task|0.7,476,306,170,0.6428571428571429,0.43005561976166545,1.4948232584738945,0.5077136020303746,1.2661806583206001,89,145,0.3803418803418803,5.3092415704743114,61,147,0.2932692307692308,6.4032608957895905,1.1805766014910974
moe-combination-rules-0906,external_8b,action_consensus|per_task|0.75,421,286,135,0.6793349168646081,0.45112234897157755,1.505877326657139,0.53335966365023,1.2736900878768116,86,108,0.44329896907216493,5.863605816031854,60,112,0.3488372093023256,6.910865487108923,1.1822949247939691
moe-combination-rules-0906,external_8b,action_consensus|per_task|0.8,365,260,105,0.7123287671232876,0.4778682524031791,1.490638399895822,0.5595653033239171,1.2730038172344291,80,81,0.4968944099378882,6.177837558089544,55,85,0.39285714285714285,7.668019776339154,1.1709614533082853
moe-combination-rules-0906,external_8b,action_consensus|per_task|0.85,299,230,69,0.7692307692307693,0.5299068305218643,1.4516339947405723,0.6128858003467622,1.2550964124075794,68,47,0.591304347826087,6.529366227208746,46,51,0.4742268041237113,8.489574003295749,1.1565916214802863
moe-combination-rules-0906,external_8b,action_consensus|per_task|0.9,213,162,51,0.7605633802816901,0.5124789524673657,1.484087056882833,0.6167236498574536,1.2332320650545554,53,35,0.6022727272727273,6.028784113146454,33,35,0.4852941176470588,8.207961634950133,1.203412641413261
moe-combination-rules-0906,external_8b,action_consensus|per_task|0.925,167,130,37,0.7784431137724551,0.5127691259563519,1.518116193756014,0.6150089444881894,1.2657427517908306,45,25,0.6428571428571429,6.347855640963256,26,27,0.49056603773584906,8.95596465593661,1.1993876256515108
moe-combination-rules-0906,external_8b,action_consensus|per_task|0.95,135,101,34,0.7481481481481481,0.49748101671935324,1.5038727569582924,0.6045738026916153,1.237480262653339,35,22,0.6140350877192983,5.972315309109344,20,23,0.46511627906976744,8.568410477519846,1.2152700954872353
moe-combination-rules-0906,external_8b,action_consensus|per_task|0.96,113,89,24,0.7876106194690266,0.524876943202007,1.5005624264312607,0.6535584534179567,1.2051112113231932,30,13,0.6976744186046512,7.316731243858594,15,12,0.5555555555555556,10.413733832283413,1.245165103711604
moe-combination-rules-0906,external_8b,action_consensus|per_task|0.975,75,61,14,0.8133333333333334,0.559909083863188,1.452616785070893,0.6903149885722589,1.1782061041663119,19,8,0.7037037037037037,6.045108345102852,11,6,0.6470588235294118,11.451780379626227,1.2329054992451867
moe-combination-rules-0906,external_8b,action_consensus|per_task|0.98,60,51,9,0.85,0.5988674018460054,1.4193459142706377,0.7419993427940565,1.145553575289243,12,5,0.7058823529411765,5.401433909254886,7,4,0.6363636363636364,8.962732388421859,1.2390043948073441
moe-combination-rules-0906,external_8b,action_consensus|per_task|0.99,22,18,4,0.8181818181818182,0.6635186594619372,1.2330954171587292,0.7260494898033902,1.1268953834033777,3,3,0.5,4.368577937226068,3,2,0.6,5.665999986210467,1.0942412537307704
moe-combination-rules-0906,external_8b,action_consensus|per_task|0.995,11,10,1,0.9090909090909091,0.8076863760314864,1.1255493915319794,0.8027389277389276,1.1324863883847551,1,0,1.0,22.454545454545457,2,0,1.0,9.75,0.993874542843142
moe-combination-rules-0906,external_8b,action_consensus|per_task|selected,135,101,34,0.7481481481481481,0.49748101671935324,1.5038727569582924,0.6045738026916153,1.237480262653339,35,22,0.6140350877192983,5.972315309109344,20,23,0.46511627906976744,8.568410477519846,1.2152700954872353
moe-combination-rules-0906,external_8b,conditional_effective_rank|global|0.5,3702,411,3291,0.11102106969205834,0.08746815786537078,1.2692741267392385,0.10797036235688896,1.0282550439636895,310,3255,0.08695652173913043,1.3061567787607078,127,3015,0.040420114576702734,0.9420618679398503,1.234396207624205
moe-combination-rules-0906,external_8b,conditional_effective_rank|global|0.6,2721,363,2358,0.13340683572216097,0.09384469509973631,1.4215703464152,0.1313542536778338,1.015626308146529,263,2338,0.10111495578623607,1.449269663884541,90,2083,0.04141739530602853,0.8775888066057185,1.3996982305524361
moe-combination-rules-0906,external_8b,conditional_effective_rank|global|0.7,2030,321,1709,0.158128078817734,0.10356795483771207,1.5268050727226972,0.15971087330428324,0.9900896259985149,222,1687,0.11629125196437926,1.6031983519401263,60,1441,0.039973351099267154,0.8001357646316962,1.5420877389588843
moe-combination-rules-0906,external_8b,conditional_effective_rank|global|0.75,1642,290,1352,0.17661388550548113,0.10893731734389514,1.6212432049152035,0.17611719150583902,1.0028202471058916,199,1331,0.1300653594771242,1.751599624608866,47,1105,0.04079861111111111,0.8002997608138619,1.6166837572277397
moe-combination-rules-0906,external_8b,conditional_effective_rank|global|0.8,1228,248,980,0.20195439739413681,0.11632704171336412,1.7360915778444959,0.19242547218405354,1.0495200822527744,167,963,0.14778761061946902,1.9346777015679886,37,782,0.045177045177045176,0.8834110306180852,1.6541766157709048
moe-combination-rules-0906,external_8b,conditional_effective_rank|global|0.85,716,180,536,0.25139664804469275,0.13274420640932777,1.8938427133270912,0.2169479784156751,1.1587876959287151,120,522,0.18691588785046728,2.379264092924935,27,429,0.05921052631578947,1.1159061677493483,1.6343310513055311
moe-combination-rules-0906,external_8b,conditional_effective_rank|global|0.9,359,114,245,0.31754874651810583,0.16101057796098855,1.9722228846047933,0.25359273039229047,1.252199722077521,64,240,0.21052631578947367,2.7412655725710713,14,204,0.06422018348623854,1.2802898965167533,1.5750066461703762
moe-combination-rules-0906,external_8b,conditional_effective_rank|global|0.925,246,88,158,0.35772357723577236,0.18227520306494632,1.962546584618601,0.2739197774314727,1.305942858854962,46,155,0.22885572139303484,3.0087556503666724,8,139,0.05442176870748299,1.1539299426095477,1.5027813593156312
moe-combination-rules-0906,external_8b,conditional_effective_rank|global|0.95,143,55,88,0.38461538461538464,0.18502557946741685,2.078714660548412,0.2806354452029468,1.3705160598556707,30,85,0.2608695652173913,3.4512988780425844,4,80,0.047619047619047616,1.0411483332245934,1.5167386369535296
moe-combination-rules-0906,external_8b,conditional_effective_rank|global|0.96,104,42,62,0.40384615384615385,0.21061165881695576,1.9174919190828827,0.31427244541357935,1.2850192873724466,20,59,0.25316455696202533,3.4160001762455687,3,56,0.05084745762711865,1.0684148287620119,1.4921892129756975
moe-combination-rules-0906,external_8b,conditional_effective_rank|global|0.975,45,18,27,0.4,0.23268369216939802,1.7190719137669204,0.34550370433510375,1.1577299895228919,7,24,0.22580645161290322,2.918187967964747,1,24,0.04,0.8977592097809932,1.4848642855622673
moe-combination-rules-0906,external_8b,conditional_effective_rank|global|0.98,23,14,9,0.6086956521739131,0.37321248795317846,1.6309627137939642,0.5498119498104689,1.1070978948052013,3,8,0.2727272727272727,3.1134064304813447,0,8,0.0,0.0,1.4731874402858829
moe-combination-rules-0906,external_8b,conditional_effective_rank|global|0.99,7,5,2,0.7142857142857143,0.4628096672492505,1.543368180987086,0.6234634098871156,1.1456738325911429,1,2,0.3333333333333333,2.680020418979123,0,2,0.0,0.0,1.347127024361277
moe-combination-rules-0906,external_8b,conditional_effective_rank|global|0.995,4,3,1,0.75,0.6208126346187248,1.2080939693835584,0.7554359673024523,0.9928041984526321,0,1,0.0,0.0,0,1,0.0,0.0,1.2168501818047035
moe-combination-rules-0906,external_8b,conditional_effective_rank|global|selected,246,88,158,0.35772357723577236,0.18227520306494632,1.962546584618601,0.2739197774314727,1.305942858854962,46,155,0.22885572139303484,3.0087556503666724,8,139,0.05442176870748299,1.1539299426095477,1.5027813593156312
moe-combination-rules-0906,external_8b,conditional_effective_rank|per_task|0.5,369,183,186,0.4959349593495935,0.4194802879397841,1.1822604627867146,0.4755201509723796,1.0429315315775118,32,175,0.15458937198067632,2.251255492070669,9,171,0.05,1.5789866842209401,1.1335935552724707
moe-combination-rules-0906,external_8b,conditional_effective_rank|per_task|0.6,273,165,108,0.6043956043956044,0.5033992271213734,1.200628788907298,0.5811400432326044,1.040017137751583,30,102,0.22727272727272727,2.8501114722634147,7,101,0.06481481481481481,1.5670504706661885,1.1544317351375015
moe-combination-rules-0906,external_8b,conditional_effective_rank|per_task|0.7,220,150,70,0.6818181818181818,0.558245842573319,1.221358279490694,0.652386507546276,1.0451138610799948,29,64,0.3118279569892473,3.3048321191997436,7,64,0.09859154929577464,1.8053326711532152,1.1686365715488383
moe-combination-rules-0906,external_8b,conditional_effective_rank|per_task|0.75,194,145,49,0.7474226804123711,0.6028222029319035,1.2398725142789775,0.7083561540462588,1.0551509662801082,28,46,0.3783783783783784,3.6663997243271735,6,47,0.11320754716981132,1.8316999437329173,1.1750664633802097
moe-combination-rules-0906,external_8b,conditional_effective_rank|per_task|0.8,169,137,32,0.8106508875739645,0.6472829365300509,1.2523903255038595,0.769864498303375,1.0529786596998232,28,30,0.4827586206896552,4.044874622733364,5,31,0.1388888888888889,2.0468625166183188,1.1893786393172334
moe-combination-rules-0906,external_8b,conditional_effective_rank|per_task|0.85,146,127,19,0.8698630136986302,0.6854936547282415,1.268958520182773,0.827677714479965,1.050968267576433,27,17,0.6136363636363636,4.213806548589968,5,18,0.21739130434782608,2.243341258651486,1.2074184914346016
moe-combination-rules-0906,external_8b,conditional_effective_rank|per_task|0.9,113,103,10,0.911504424778761,0.6906157065227762,1.3198431720705444,0.8758274244635915,1.0407351943072807,25,7,0.78125,4.504111512108471,3,8,0.2727272727272727,2.0740800220244107,1.2681834719244214
moe-combination-rules-0906,external_8b,conditional_effective_rank|per_task|0.925,100,91,9,0.91,0.6732819182538975,1.3515883544890257,0.8892978587062025,1.0232791984048135,25,4,0.8620689655172413,4.731338326761947,3,5,0.375,2.735201143429454,1.3208402521970661
moe-combination-rules-0906,external_8b,conditional_effective_rank|per_task|0.95,77,71,6,0.922077922077922,0.6467656852678088,1.4256753923116896,0.9205847400571701,1.0016219930178936,22,1,0.9565217391304348,4.707483639953537,0,2,0.0,0.0,1.4233667014600195
moe-combination-rules-0906,external_8b,conditional_effective_rank|per_task|0.96,71,66,5,0.9295774647887324,0.6465207119582029,1.437815444416619,0.9384090503194308,0.99058876773653,22,0,1.0,4.788698369879767,0,1,0.0,0.0,1.4514756185879134
moe-combination-rules-0906,external_8b,conditional_effective_rank|per_task|0.975,38,36,2,0.9473684210526315,0.6460401634716127,1.4664234123800868,0.9126424847296087,1.0380498792287882,10,0,1.0,4.653090206814076,0,1,0.0,0.0,1.4126714348924696
moe-combination-rules-0906,external_8b,conditional_effective_rank|per_task|0.98,32,31,1,0.96875,0.6448558933481844,1.5022736242203059,0.9318263035940779,1.0396250849149744,8,0,1.0,4.6465362312967615,0,0,,,1.4450147904455086
moe-combination-rules-0906,external_8b,conditional_effective_rank|per_task|0.99,22,22,0,1.0,0.6536731129280562,1.5298166319257205,0.9397556595777008,1.06410638745115,6,0,1.0,4.704418206128672,0,0,,,1.4376538379682922
moe-combination-rules-0906,external_8b,conditional_effective_rank|per_task|0.995,14,14,0,1.0,0.7217762134847081,1.385470982996292,0.9432047461566633,1.06021519089547,3,0,1.0,4.775253330716196,0,0,,,1.3067828068244403
moe-combination-rules-0906,external_8b,conditional_effective_rank|per_task|selected,113,103,10,0.911504424778761,0.6906157065227762,1.3198431720705444,0.8758274244635915,1.0407351943072807,25,7,0.78125,4.504111512108471,3,8,0.2727272727272727,2.0740800220244107,1.2681834719244214
moe-combination-rules-0906,external_8b,conditional_energy|global|0.5,3537,318,3219,0.0899067005937235,0.07921492110582887,1.1349717873683256,0.08868715522496964,1.0137510935564487,240,3175,0.07027818448023426,1.112305276947268,90,2971,0.02940215615811826,0.9211514551050632,1.119576387717235
moe-combination-rules-0906,external_8b,conditional_energy|global|0.6,2141,279,1862,0.13031293787949555,0.09800597816484342,1.3296427454691864,0.12431482865519676,1.0482493463505895,174,1814,0.0875251509054326,1.3111527920756563,43,1645,0.0254739336492891,0.8307822233046083,1.268441282695047
moe-combination-rules-0906,external_8b,conditional_energy|global|0.7,1307,249,1058,0.19051262433052793,0.11971011623840606,1.591449664547286,0.1684934757243799,1.1306824997910707,132,1030,0.11359724612736662,1.698486561530284,27,877,0.029867256637168143,1.0823302659802205,1.4075124226662716
moe-combination-rules-0906,external_8b,conditional_energy|global|0.75,980,232,748,0.23673469387755103,0.13510713263710405,1.752199822887347,0.19915219697860992,1.1887124393760902,114,725,0.13587604290822408,2.0333067299147762,24,592,0.03896103896103896,1.4159166523478444,1.4740317042589457
moe-combination-rules-0906,external_8b,conditional_energy|global|0.8,699,205,494,0.2932761087267525,0.15747804422218373,1.8623301437054494,0.23596644730269775,1.2428720781244713,91,475,0.1607773851590106,2.3856380118592106,19,373,0.04846938775510204,1.6984447354034942,1.4984085462083574
moe-combination-rules-0906,external_8b,conditional_energy|global|0.85,427,170,257,0.3981264637002342,0.21094307733825363,1.8873644431659937,0.3087611997873763,1.2894316513033306,68,241,0.22006472491909385,3.2253986855348784,17,177,0.08762886597938144,2.9055881507538213,1.4637180972394195
moe-combination-rules-0906,external_8b,conditional_energy|global|0.9,195,114,81,0.5846153846153846,0.2992582797821812,1.9535479019691755,0.4190779585016018,1.3950038954700839,44,70,0.38596491228070173,5.005596749275635,11,53,0.171875,5.008112294302987,1.400388850750037
moe-combination-rules-0906,external_8b,conditional_energy|global|0.925,118,82,36,0.6949152542372882,0.40171124516178847,1.7298874816347556,0.5221291862407869,1.3309258944908295,23,25,0.4791666666666667,5.44864529257103,6,22,0.21428571428571427,6.113912303921142,1.299762435155382
moe-combination-rules-0906,external_8b,conditional_energy|global|0.95,70,53,17,0.7571428571428571,0.5426898760265748,1.3951667252141273,0.6517968322767803,1.1616240209362394,6,8,0.42857142857142855,4.641463108944448,4,8,0.3333333333333333,8.3114561805284,1.2010484460278796
moe-combination-rules-0906,external_8b,conditional_energy|global|0.96,58,48,10,0.8275862068965517,0.5709733295809123,1.4494305846194082,0.7020544755151742,1.1788062547272578,5,3,0.625,6.904390904805485,4,4,0.5,9.221616261774914,1.2295749015640958
moe-combination-rules-0906,external_8b,conditional_energy|global|0.975,41,33,8,0.8048780487804879,0.547199161584969,1.4709051206313053,0.6874434988428344,1.1708279300558222,3,2,0.6,8.492341252749302,3,3,0.5,8.420734927940844,1.2562948686756867
moe-combination-rules-0906,external_8b,conditional_energy|global|0.98,37,30,7,0.8108108108108109,0.5542244295694145,1.4629647622006525,0.7081782647582646,1.1449247331638732,2,1,0.6666666666666666,9.7323600973236,2,2,0.5,7.174541947926712,1.277782477593886
moe-combination-rules-0906,external_8b,conditional_energy|global|0.99,27,23,4,0.8518518518518519,0.5558499089376765,1.5325213482176967,0.6808873736363665,1.2510906867055378,2,1,0.6666666666666666,9.7323600973236,2,2,0.5,7.174541947926712,1.2249482507564997
moe-combination-rules-0906,external_8b,conditional_energy|global|0.995,17,13,4,0.7647058823529411,0.49141280354249306,1.5561374812384514,0.6980134158722963,1.0955461098083628,1,1,0.5,7.2992700729927,1,2,0.3333333333333333,4.907651715039577,1.42042171233729
moe-combination-rules-0906,external_8b,conditional_energy|global|selected,41,33,8,0.8048780487804879,0.547199161584969,1.4709051206313053,0.6874434988428344,1.1708279300558222,3,2,0.6,8.492341252749302,3,3,0.5,8.420734927940844,1.2562948686756867
moe-combination-rules-0906,external_8b,conditional_energy|per_task|0.5,1142,137,1005,0.11996497373029773,0.09527584908004501,1.2591330844977346,0.11740859868657713,1.0217733204579407,74,972,0.07074569789674952,1.6499396715638657,35,986,0.034280117531831536,1.109096466814277,1.2323017828782352
moe-combination-rules-0906,external_8b,conditional_energy|per_task|0.6,751,118,633,0.15712383488681758,0.11390682780855628,1.3794066423383884,0.15264275575514785,1.0293566446013185,63,610,0.09361069836552749,2.0094207695966126,23,618,0.0358814352574103,1.1319378708982617,1.3400667781890583
moe-combination-rules-0906,external_8b,conditional_energy|per_task|0.7,464,90,374,0.1939655172413793,0.12907771918639788,1.5027033206349005,0.18659067514109745,1.0395241728704026,50,357,0.12285012285012285,2.41110195429467,13,362,0.034666666666666665,1.1808701895477598,1.44556842433547
moe-combination-rules-0906,external_8b,conditional_energy|per_task|0.75,329,80,249,0.24316109422492402,0.15780566076336724,1.540889553953004,0.2392878670552041,1.0161864753837533,42,235,0.15162454873646208,2.6827611150630517,6,239,0.024489795918367346,0.870278868482497,1.5163452685897059
moe-combination-rules-0906,external_8b,conditional_energy|per_task|0.8,236,76,160,0.3220338983050847,0.19378417320438365,1.6618173351310606,0.30718826525585224,1.048327474478453,41,147,0.21808510638297873,3.342492786752856,6,152,0.0379746835443038,1.194492605792497,1.5852082250899902
moe-combination-rules-0906,external_8b,conditional_energy|per_task|0.85,153,64,89,0.41830065359477125,0.23231975863929752,1.8005384305009973,0.3969671153518968,1.0537413236962034,35,80,0.30434782608695654,4.04491786943701,5,83,0.056818181818181816,1.864056824465905,1.7087100885303208
moe-combination-rules-0906,external_8b,conditional_energy|per_task|0.9,87,54,33,0.6206896551724138,0.3080316257362076,2.0150192490428256,0.6064297009211486,1.0235146039674587,30,28,0.5172413793103449,4.893015615467858,2,27,0.06896551724137931,2.1690233236021275,1.968725449770808
moe-combination-rules-0906,external_8b,conditional_energy|per_task|0.925,61,48,13,0.7868852459016393,0.37114280906408115,2.1201683736940637,0.751022034983687,1.0477525415332605,26,11,0.7027027027027027,5.7731574622427075,2,9,0.18181818181818182,3.684962418986239,2.0235392324522077
moe-combination-rules-0906,external_8b,conditional_energy|per_task|0.95,49,37,12,0.7551020408163265,0.3923405021586492,1.9246089472327506,0.7459063571970851,1.0123282011615993,19,10,0.6551724137931034,5.270491993932485,1,8,0.1111111111111111,2.6768049066911743,1.9011709295704216
moe-combination-rules-0906,external_8b,conditional_energy|per_task|0.96,44,33,11,0.75,0.4305204994569736,1.742077324879986,0.7435472311209964,1.0086783577544565,16,9,0.64,4.2815942097669595,1,7,0.125,3.090428633139512,1.7270890284175813
moe-combination-rules-0906,external_8b,conditional_energy|per_task|0.975,14,10,4,0.7142857142857143,0.6280443365727396,1.1373173400202874,0.6813682525990588,1.0483108239356513,1,2,0.3333333333333333,4.152970416098773,1,2,0.3333333333333333,7.6646189534447435,1.0849047000683258
moe-combination-rules-0906,external_8b,conditional_energy|per_task|0.98,12,8,4,0.6666666666666666,0.5728118416837465,1.1638493099357712,0.6328925909951981,1.0533646248226103,1,2,0.3333333333333333,4.152970416098773,1,2,0.3333333333333333,7.6646189534447435,1.1048874079398354
moe-combination-rules-0906,external_8b,conditional_energy|per_task|0.99,6,5,1,0.8333333333333334,0.6764838732063324,1.2318598659027615,0.6881943788751456,1.2108981981157962,1,1,0.5,4.2400672692873655,1,1,0.5,7.741959064327486,1.0173108423314052
moe-combination-rules-0906,external_8b,conditional_energy|per_task|0.995,3,3,0,1.0,0.6666794638001088,1.499971207002457,0.7041198501872659,1.4202127659574468,1,0,1.0,10.0,1,0,1.0,8.9,1.0561595015597824
moe-combination-rules-0906,external_8b,conditional_energy|per_task|selected,49,37,12,0.7551020408163265,0.3923405021586492,1.9246089472327506,0.7459063571970851,1.0123282011615993,19,10,0.6551724137931034,5.270491993932485,1,8,0.1111111111111111,2.6768049066911743,1.9011709295704216
moe-combination-rules-0906,external_8b,conditional_query_d1|global|0.5,2941,469,2472,0.15946956817409044,0.12118878826322035,1.315877239631481,0.15744226994945412,1.012876454495271,237,2421,0.08916478555304741,1.542373561794541,80,2197,0.03513394817742644,1.0454738334583338,1.2991488091084111
