method,k,calibration,threshold,units,rank,exceedances,fold,suite
cosine,9,task_init,0.3439789414405823,70,68,2,libero_object_full_3,libero_object
cosine,10,episode,0.2850696146488189,557,531,26,libero_object_full_3,libero_object
cosine,10,task_init,0.3493750691413879,70,68,2,libero_object_full_3,libero_object
cosine,20,episode,0.3197823464870453,557,531,26,libero_object_full_3,libero_object
cosine,20,task_init,0.4008255004882812,70,68,2,libero_object_full_3,libero_object
cosine_neighbors_euclidean_score,1,episode,3.641032457351685,557,531,26,libero_object_full_3,libero_object
cosine_neighbors_euclidean_score,1,task_init,5.075396537780762,70,68,2,libero_object_full_3,libero_object
cosine_neighbors_euclidean_score,2,episode,3.1021907329559326,557,531,26,libero_object_full_3,libero_object
cosine_neighbors_euclidean_score,2,task_init,4.917975902557373,70,68,2,libero_object_full_3,libero_object
cosine_neighbors_euclidean_score,3,episode,3.0824882984161377,557,531,26,libero_object_full_3,libero_object
cosine_neighbors_euclidean_score,3,task_init,4.661070346832275,70,68,2,libero_object_full_3,libero_object
cosine_neighbors_euclidean_score,4,episode,2.946927309036255,557,531,26,libero_object_full_3,libero_object
cosine_neighbors_euclidean_score,4,task_init,4.29689884185791,70,68,2,libero_object_full_3,libero_object
cosine_neighbors_euclidean_score,5,episode,2.991450548171997,557,531,26,libero_object_full_3,libero_object
cosine_neighbors_euclidean_score,5,task_init,4.314425945281982,70,68,2,libero_object_full_3,libero_object
cosine_neighbors_euclidean_score,6,episode,2.845266342163086,557,531,26,libero_object_full_3,libero_object
cosine_neighbors_euclidean_score,6,task_init,4.158993721008301,70,68,2,libero_object_full_3,libero_object
cosine_neighbors_euclidean_score,7,episode,2.869215250015259,557,531,26,libero_object_full_3,libero_object
cosine_neighbors_euclidean_score,7,task_init,4.004467010498047,70,68,2,libero_object_full_3,libero_object
cosine_neighbors_euclidean_score,8,episode,2.790020704269409,557,531,26,libero_object_full_3,libero_object
cosine_neighbors_euclidean_score,8,task_init,4.07271146774292,70,68,2,libero_object_full_3,libero_object
cosine_neighbors_euclidean_score,9,episode,2.794757843017578,557,531,26,libero_object_full_3,libero_object
cosine_neighbors_euclidean_score,9,task_init,3.841841220855713,70,68,2,libero_object_full_3,libero_object
cosine_neighbors_euclidean_score,10,episode,2.790797472000122,557,531,26,libero_object_full_3,libero_object
cosine_neighbors_euclidean_score,10,task_init,3.911889314651489,70,68,2,libero_object_full_3,libero_object
cosine_neighbors_euclidean_score,20,episode,2.7932865619659424,557,531,26,libero_object_full_3,libero_object
cosine_neighbors_euclidean_score,20,task_init,3.37753701210022,70,68,2,libero_object_full_3,libero_object
euclidean_neighbors_cosine_score,1,episode,0.2768875062465668,557,531,26,libero_object_full_3,libero_object
euclidean_neighbors_cosine_score,1,task_init,0.4439059197902679,70,68,2,libero_object_full_3,libero_object
euclidean_neighbors_cosine_score,2,episode,0.293621301651001,557,531,26,libero_object_full_3,libero_object
euclidean_neighbors_cosine_score,2,task_init,0.4035665392875671,70,68,2,libero_object_full_3,libero_object
euclidean_neighbors_cosine_score,3,episode,0.3093185126781463,557,531,26,libero_object_full_3,libero_object
euclidean_neighbors_cosine_score,3,task_init,0.4496492445468902,70,68,2,libero_object_full_3,libero_object
euclidean_neighbors_cosine_score,4,episode,0.3250433504581451,557,531,26,libero_object_full_3,libero_object
euclidean_neighbors_cosine_score,4,task_init,0.4586573243141174,70,68,2,libero_object_full_3,libero_object
euclidean_neighbors_cosine_score,5,episode,0.3396745026111603,557,531,26,libero_object_full_3,libero_object
euclidean_neighbors_cosine_score,5,task_init,0.504924476146698,70,68,2,libero_object_full_3,libero_object
euclidean_neighbors_cosine_score,6,episode,0.3404843807220459,557,531,26,libero_object_full_3,libero_object
euclidean_neighbors_cosine_score,6,task_init,0.4998912811279297,70,68,2,libero_object_full_3,libero_object
euclidean_neighbors_cosine_score,7,episode,0.3548901379108429,557,531,26,libero_object_full_3,libero_object
euclidean_neighbors_cosine_score,7,task_init,0.5083791017532349,70,68,2,libero_object_full_3,libero_object
euclidean_neighbors_cosine_score,8,episode,0.3573144972324371,557,531,26,libero_object_full_3,libero_object
euclidean_neighbors_cosine_score,8,task_init,0.5175089240074158,70,68,2,libero_object_full_3,libero_object
euclidean_neighbors_cosine_score,9,episode,0.3710790276527405,557,531,26,libero_object_full_3,libero_object
euclidean_neighbors_cosine_score,9,task_init,0.494446188211441,70,68,2,libero_object_full_3,libero_object
euclidean_neighbors_cosine_score,10,episode,0.3835856020450592,557,531,26,libero_object_full_3,libero_object
euclidean_neighbors_cosine_score,10,task_init,0.4866133630275726,70,68,2,libero_object_full_3,libero_object
euclidean_neighbors_cosine_score,20,episode,0.444824606180191,557,531,26,libero_object_full_3,libero_object
euclidean_neighbors_cosine_score,20,task_init,0.5035867691040039,70,68,2,libero_object_full_3,libero_object
cosine_without_center,1,episode,0.1348237693309784,557,531,26,libero_object_full_3,libero_object
cosine_without_center,1,task_init,0.202013149857521,70,68,2,libero_object_full_3,libero_object
cosine_without_center,2,episode,0.1449619382619857,557,531,26,libero_object_full_3,libero_object
cosine_without_center,2,task_init,0.208358883857727,70,68,2,libero_object_full_3,libero_object
cosine_without_center,3,episode,0.1512157768011093,557,531,26,libero_object_full_3,libero_object
cosine_without_center,3,task_init,0.2174831330776214,70,68,2,libero_object_full_3,libero_object
cosine_without_center,4,episode,0.1562934666872024,557,531,26,libero_object_full_3,libero_object
cosine_without_center,4,task_init,0.222340926527977,70,68,2,libero_object_full_3,libero_object
cosine_without_center,5,episode,0.1629116833209991,557,531,26,libero_object_full_3,libero_object
cosine_without_center,5,task_init,0.2259732037782669,70,68,2,libero_object_full_3,libero_object
cosine_without_center,6,episode,0.1688801646232605,557,531,26,libero_object_full_3,libero_object
cosine_without_center,6,task_init,0.2305050939321518,70,68,2,libero_object_full_3,libero_object
cosine_without_center,7,episode,0.1715040504932403,557,531,26,libero_object_full_3,libero_object
cosine_without_center,7,task_init,0.2347148060798645,70,68,2,libero_object_full_3,libero_object
cosine_without_center,8,episode,0.1758150160312652,557,531,26,libero_object_full_3,libero_object
cosine_without_center,8,task_init,0.2425304800271988,70,68,2,libero_object_full_3,libero_object
cosine_without_center,9,episode,0.1810011565685272,557,531,26,libero_object_full_3,libero_object
cosine_without_center,9,task_init,0.2507679760456085,70,68,2,libero_object_full_3,libero_object
cosine_without_center,10,episode,0.1876056641340255,557,531,26,libero_object_full_3,libero_object
cosine_without_center,10,task_init,0.2574141025543213,70,68,2,libero_object_full_3,libero_object
cosine_without_center,20,episode,0.2132362425327301,557,531,26,libero_object_full_3,libero_object
cosine_without_center,20,task_init,0.2836020290851593,70,68,2,libero_object_full_3,libero_object
euclidean,1,episode,1.3068636655807495,543,517,26,libero_spatial_full_0,libero_spatial
euclidean,1,task_init,1.5248934030532837,70,68,2,libero_spatial_full_0,libero_spatial
euclidean,2,episode,1.331447958946228,543,517,26,libero_spatial_full_0,libero_spatial
euclidean,2,task_init,1.6389623880386353,70,68,2,libero_spatial_full_0,libero_spatial
euclidean,3,episode,1.376135230064392,543,517,26,libero_spatial_full_0,libero_spatial
euclidean,3,task_init,1.706951379776001,70,68,2,libero_spatial_full_0,libero_spatial
euclidean,4,episode,1.4065682888031006,543,517,26,libero_spatial_full_0,libero_spatial
euclidean,4,task_init,1.744780421257019,70,68,2,libero_spatial_full_0,libero_spatial
euclidean,5,episode,1.4591144323349,543,517,26,libero_spatial_full_0,libero_spatial
euclidean,5,task_init,1.7691965103149414,70,68,2,libero_spatial_full_0,libero_spatial
euclidean,6,episode,1.493366241455078,543,517,26,libero_spatial_full_0,libero_spatial
euclidean,6,task_init,1.7988272905349731,70,68,2,libero_spatial_full_0,libero_spatial
euclidean,7,episode,1.519653558731079,543,517,26,libero_spatial_full_0,libero_spatial
euclidean,7,task_init,1.821803092956543,70,68,2,libero_spatial_full_0,libero_spatial
euclidean,8,episode,1.5421913862228394,543,517,26,libero_spatial_full_0,libero_spatial
euclidean,8,task_init,1.844955563545227,70,68,2,libero_spatial_full_0,libero_spatial
euclidean,9,episode,1.5638443231582642,543,517,26,libero_spatial_full_0,libero_spatial
euclidean,9,task_init,1.864076375961304,70,68,2,libero_spatial_full_0,libero_spatial
euclidean,10,episode,1.5819075107574463,543,517,26,libero_spatial_full_0,libero_spatial
euclidean,10,task_init,1.882161021232605,70,68,2,libero_spatial_full_0,libero_spatial
euclidean,20,episode,1.6881214380264282,543,517,26,libero_spatial_full_0,libero_spatial
euclidean,20,task_init,2.021517753601074,70,68,2,libero_spatial_full_0,libero_spatial
cosine,1,episode,0.160881906747818,543,517,26,libero_spatial_full_0,libero_spatial
cosine,1,task_init,0.2602854371070862,70,68,2,libero_spatial_full_0,libero_spatial
cosine,2,episode,0.1699875146150589,543,517,26,libero_spatial_full_0,libero_spatial
cosine,2,task_init,0.271940678358078,70,68,2,libero_spatial_full_0,libero_spatial
cosine,3,episode,0.1823500096797943,543,517,26,libero_spatial_full_0,libero_spatial
cosine,3,task_init,0.2750824987888336,70,68,2,libero_spatial_full_0,libero_spatial
cosine,4,episode,0.1896986961364746,543,517,26,libero_spatial_full_0,libero_spatial
cosine,4,task_init,0.2920494079589844,70,68,2,libero_spatial_full_0,libero_spatial
cosine,5,episode,0.2016199678182602,543,517,26,libero_spatial_full_0,libero_spatial
cosine,5,task_init,0.3063116669654846,70,68,2,libero_spatial_full_0,libero_spatial
cosine,6,episode,0.2078631371259689,543,517,26,libero_spatial_full_0,libero_spatial
cosine,6,task_init,0.3202045559883117,70,68,2,libero_spatial_full_0,libero_spatial
cosine,7,episode,0.2163474857807159,543,517,26,libero_spatial_full_0,libero_spatial
cosine,7,task_init,0.3308055698871612,70,68,2,libero_spatial_full_0,libero_spatial
cosine,8,episode,0.221796303987503,543,517,26,libero_spatial_full_0,libero_spatial
cosine,8,task_init,0.3390625417232513,70,68,2,libero_spatial_full_0,libero_spatial
cosine,9,episode,0.224933922290802,543,517,26,libero_spatial_full_0,libero_spatial
cosine,9,task_init,0.346013069152832,70,68,2,libero_spatial_full_0,libero_spatial
cosine,10,episode,0.2303431779146194,543,517,26,libero_spatial_full_0,libero_spatial
cosine,10,task_init,0.3509587049484253,70,68,2,libero_spatial_full_0,libero_spatial
cosine,20,episode,0.2595140635967254,543,517,26,libero_spatial_full_0,libero_spatial
cosine,20,task_init,0.3804036676883697,70,68,2,libero_spatial_full_0,libero_spatial
cosine_neighbors_euclidean_score,1,episode,2.8822853565216064,543,517,26,libero_spatial_full_0,libero_spatial
cosine_neighbors_euclidean_score,1,task_init,4.005242347717285,70,68,2,libero_spatial_full_0,libero_spatial
cosine_neighbors_euclidean_score,2,episode,2.703075170516968,543,517,26,libero_spatial_full_0,libero_spatial
cosine_neighbors_euclidean_score,2,task_init,3.659988880157471,70,68,2,libero_spatial_full_0,libero_spatial
cosine_neighbors_euclidean_score,3,episode,2.7550363540649414,543,517,26,libero_spatial_full_0,libero_spatial
cosine_neighbors_euclidean_score,3,task_init,3.734339475631714,70,68,2,libero_spatial_full_0,libero_spatial
cosine_neighbors_euclidean_score,4,episode,2.6237854957580566,543,517,26,libero_spatial_full_0,libero_spatial
cosine_neighbors_euclidean_score,4,task_init,3.625388383865357,70,68,2,libero_spatial_full_0,libero_spatial
cosine_neighbors_euclidean_score,5,episode,2.697927474975586,543,517,26,libero_spatial_full_0,libero_spatial
cosine_neighbors_euclidean_score,5,task_init,3.8162593841552734,70,68,2,libero_spatial_full_0,libero_spatial
cosine_neighbors_euclidean_score,6,episode,2.616738557815552,543,517,26,libero_spatial_full_0,libero_spatial
cosine_neighbors_euclidean_score,6,task_init,3.742271661758423,70,68,2,libero_spatial_full_0,libero_spatial
cosine_neighbors_euclidean_score,7,episode,2.5829195976257324,543,517,26,libero_spatial_full_0,libero_spatial
cosine_neighbors_euclidean_score,7,task_init,3.4076290130615234,70,68,2,libero_spatial_full_0,libero_spatial
cosine_neighbors_euclidean_score,8,episode,2.6085317134857178,543,517,26,libero_spatial_full_0,libero_spatial
cosine_neighbors_euclidean_score,8,task_init,3.380340576171875,70,68,2,libero_spatial_full_0,libero_spatial
cosine_neighbors_euclidean_score,9,episode,2.58972430229187,543,517,26,libero_spatial_full_0,libero_spatial
cosine_neighbors_euclidean_score,9,task_init,3.1996309757232666,70,68,2,libero_spatial_full_0,libero_spatial
cosine_neighbors_euclidean_score,10,episode,2.525079727172852,543,517,26,libero_spatial_full_0,libero_spatial
cosine_neighbors_euclidean_score,10,task_init,3.330106496810913,70,68,2,libero_spatial_full_0,libero_spatial
cosine_neighbors_euclidean_score,20,episode,2.5364859104156494,543,517,26,libero_spatial_full_0,libero_spatial
cosine_neighbors_euclidean_score,20,task_init,3.2524895668029785,70,68,2,libero_spatial_full_0,libero_spatial
euclidean_neighbors_cosine_score,1,episode,0.2012263238430023,543,517,26,libero_spatial_full_0,libero_spatial
euclidean_neighbors_cosine_score,1,task_init,0.3632131516933441,70,68,2,libero_spatial_full_0,libero_spatial
euclidean_neighbors_cosine_score,2,episode,0.2228760719299316,543,517,26,libero_spatial_full_0,libero_spatial
euclidean_neighbors_cosine_score,2,task_init,0.3761423528194427,70,68,2,libero_spatial_full_0,libero_spatial
euclidean_neighbors_cosine_score,3,episode,0.2328426241874694,543,517,26,libero_spatial_full_0,libero_spatial
euclidean_neighbors_cosine_score,3,task_init,0.3929920792579651,70,68,2,libero_spatial_full_0,libero_spatial
euclidean_neighbors_cosine_score,4,episode,0.2466556429862976,543,517,26,libero_spatial_full_0,libero_spatial
euclidean_neighbors_cosine_score,4,task_init,0.3990556299686432,70,68,2,libero_spatial_full_0,libero_spatial
euclidean_neighbors_cosine_score,5,episode,0.2640973627567291,543,517,26,libero_spatial_full_0,libero_spatial
euclidean_neighbors_cosine_score,5,task_init,0.3948434591293335,70,68,2,libero_spatial_full_0,libero_spatial
euclidean_neighbors_cosine_score,6,episode,0.2761372625827789,543,517,26,libero_spatial_full_0,libero_spatial
euclidean_neighbors_cosine_score,6,task_init,0.4234167039394378,70,68,2,libero_spatial_full_0,libero_spatial
euclidean_neighbors_cosine_score,7,episode,0.2756463289260864,543,517,26,libero_spatial_full_0,libero_spatial
euclidean_neighbors_cosine_score,7,task_init,0.440918356180191,70,68,2,libero_spatial_full_0,libero_spatial
euclidean_neighbors_cosine_score,8,episode,0.2872175276279449,543,517,26,libero_spatial_full_0,libero_spatial
euclidean_neighbors_cosine_score,8,task_init,0.445625901222229,70,68,2,libero_spatial_full_0,libero_spatial
euclidean_neighbors_cosine_score,9,episode,0.2951575815677643,543,517,26,libero_spatial_full_0,libero_spatial
euclidean_neighbors_cosine_score,9,task_init,0.4504203796386719,70,68,2,libero_spatial_full_0,libero_spatial
euclidean_neighbors_cosine_score,10,episode,0.3040352761745453,543,517,26,libero_spatial_full_0,libero_spatial
euclidean_neighbors_cosine_score,10,task_init,0.4491897523403168,70,68,2,libero_spatial_full_0,libero_spatial
euclidean_neighbors_cosine_score,20,episode,0.3534770905971527,543,517,26,libero_spatial_full_0,libero_spatial
euclidean_neighbors_cosine_score,20,task_init,0.4720713198184967,70,68,2,libero_spatial_full_0,libero_spatial
cosine_without_center,1,episode,0.1534148454666137,543,517,26,libero_spatial_full_0,libero_spatial
cosine_without_center,1,task_init,0.2489925920963287,70,68,2,libero_spatial_full_0,libero_spatial
cosine_without_center,2,episode,0.1603154093027115,543,517,26,libero_spatial_full_0,libero_spatial
cosine_without_center,2,task_init,0.2688439190387726,70,68,2,libero_spatial_full_0,libero_spatial
cosine_without_center,3,episode,0.1725746840238571,543,517,26,libero_spatial_full_0,libero_spatial
cosine_without_center,3,task_init,0.2794858515262604,70,68,2,libero_spatial_full_0,libero_spatial
cosine_without_center,4,episode,0.1793552637100219,543,517,26,libero_spatial_full_0,libero_spatial
cosine_without_center,4,task_init,0.2900902926921844,70,68,2,libero_spatial_full_0,libero_spatial
cosine_without_center,5,episode,0.1828734278678894,543,517,26,libero_spatial_full_0,libero_spatial
cosine_without_center,5,task_init,0.2975126802921295,70,68,2,libero_spatial_full_0,libero_spatial
cosine_without_center,6,episode,0.1897537559270858,543,517,26,libero_spatial_full_0,libero_spatial
cosine_without_center,6,task_init,0.3039875030517578,70,68,2,libero_spatial_full_0,libero_spatial
cosine_without_center,7,episode,0.1943795830011367,543,517,26,libero_spatial_full_0,libero_spatial
cosine_without_center,7,task_init,0.3118876516819,70,68,2,libero_spatial_full_0,libero_spatial
cosine_without_center,8,episode,0.2001771032810211,543,517,26,libero_spatial_full_0,libero_spatial
cosine_without_center,8,task_init,0.3179105222225189,70,68,2,libero_spatial_full_0,libero_spatial
cosine_without_center,9,episode,0.2028833776712417,543,517,26,libero_spatial_full_0,libero_spatial
cosine_without_center,9,task_init,0.3226478993892669,70,68,2,libero_spatial_full_0,libero_spatial
cosine_without_center,10,episode,0.2082791328430175,543,517,26,libero_spatial_full_0,libero_spatial
cosine_without_center,10,task_init,0.3266741037368774,70,68,2,libero_spatial_full_0,libero_spatial
cosine_without_center,20,episode,0.2475750744342804,543,517,26,libero_spatial_full_0,libero_spatial
cosine_without_center,20,task_init,0.3971701264381408,70,68,2,libero_spatial_full_0,libero_spatial
euclidean,1,episode,1.192839503288269,549,523,26,libero_spatial_full_1,libero_spatial
euclidean,1,task_init,1.5620522499084473,70,68,2,libero_spatial_full_1,libero_spatial
euclidean,2,episode,1.2645699977874756,549,523,26,libero_spatial_full_1,libero_spatial
euclidean,2,task_init,1.5825074911117554,70,68,2,libero_spatial_full_1,libero_spatial
euclidean,3,episode,1.298330545425415,549,523,26,libero_spatial_full_1,libero_spatial
euclidean,3,task_init,1.5925562381744385,70,68,2,libero_spatial_full_1,libero_spatial
euclidean,4,episode,1.321216702461243,549,523,26,libero_spatial_full_1,libero_spatial
euclidean,4,task_init,1.6905455589294434,70,68,2,libero_spatial_full_1,libero_spatial
euclidean,5,episode,1.3367620706558228,549,523,26,libero_spatial_full_1,libero_spatial
euclidean,5,task_init,1.856228232383728,70,68,2,libero_spatial_full_1,libero_spatial
euclidean,6,episode,1.357629656791687,549,523,26,libero_spatial_full_1,libero_spatial
euclidean,6,task_init,1.9676878452301023,70,68,2,libero_spatial_full_1,libero_spatial
euclidean,7,episode,1.3702572584152222,549,523,26,libero_spatial_full_1,libero_spatial
euclidean,7,task_init,2.0064361095428467,70,68,2,libero_spatial_full_1,libero_spatial
euclidean,8,episode,1.3910505771636963,549,523,26,libero_spatial_full_1,libero_spatial
euclidean,8,task_init,2.028541088104248,70,68,2,libero_spatial_full_1,libero_spatial
euclidean,9,episode,1.4101356267929075,549,523,26,libero_spatial_full_1,libero_spatial
euclidean,9,task_init,2.0459587574005127,70,68,2,libero_spatial_full_1,libero_spatial
euclidean,10,episode,1.420965552330017,549,523,26,libero_spatial_full_1,libero_spatial
euclidean,10,task_init,2.065136671066284,70,68,2,libero_spatial_full_1,libero_spatial
euclidean,20,episode,1.524238109588623,549,523,26,libero_spatial_full_1,libero_spatial
euclidean,20,task_init,2.192049026489258,70,68,2,libero_spatial_full_1,libero_spatial
cosine,1,episode,0.1935060173273086,549,523,26,libero_spatial_full_1,libero_spatial
cosine,1,task_init,0.2729849815368652,70,68,2,libero_spatial_full_1,libero_spatial
cosine,2,episode,0.2052372545003891,549,523,26,libero_spatial_full_1,libero_spatial
cosine,2,task_init,0.2827513217926025,70,68,2,libero_spatial_full_1,libero_spatial
cosine,3,episode,0.212427869439125,549,523,26,libero_spatial_full_1,libero_spatial
cosine,3,task_init,0.2972878813743591,70,68,2,libero_spatial_full_1,libero_spatial
cosine,4,episode,0.2188314497470855,549,523,26,libero_spatial_full_1,libero_spatial
cosine,4,task_init,0.3088594675064087,70,68,2,libero_spatial_full_1,libero_spatial
cosine,5,episode,0.2245676219463348,549,523,26,libero_spatial_full_1,libero_spatial
cosine,5,task_init,0.3165235221385956,70,68,2,libero_spatial_full_1,libero_spatial
cosine,6,episode,0.2319299131631851,549,523,26,libero_spatial_full_1,libero_spatial
cosine,6,task_init,0.3216891288757324,70,68,2,libero_spatial_full_1,libero_spatial
cosine,7,episode,0.2372586280107498,549,523,26,libero_spatial_full_1,libero_spatial
cosine,7,task_init,0.3267038762569427,70,68,2,libero_spatial_full_1,libero_spatial
cosine,8,episode,0.2409038692712783,549,523,26,libero_spatial_full_1,libero_spatial
cosine,8,task_init,0.3328283429145813,70,68,2,libero_spatial_full_1,libero_spatial
cosine,9,episode,0.2455951273441314,549,523,26,libero_spatial_full_1,libero_spatial
cosine,9,task_init,0.3388029634952545,70,68,2,libero_spatial_full_1,libero_spatial
cosine,10,episode,0.252040296792984,549,523,26,libero_spatial_full_1,libero_spatial
cosine,10,task_init,0.3443330824375152,70,68,2,libero_spatial_full_1,libero_spatial
cosine,20,episode,0.2849724590778351,549,523,26,libero_spatial_full_1,libero_spatial
cosine,20,task_init,0.3697794079780578,70,68,2,libero_spatial_full_1,libero_spatial
cosine_neighbors_euclidean_score,1,episode,2.555713176727295,549,523,26,libero_spatial_full_1,libero_spatial
cosine_neighbors_euclidean_score,1,task_init,3.574498176574707,70,68,2,libero_spatial_full_1,libero_spatial
cosine_neighbors_euclidean_score,2,episode,2.4194343090057373,549,523,26,libero_spatial_full_1,libero_spatial
cosine_neighbors_euclidean_score,2,task_init,3.110167980194092,70,68,2,libero_spatial_full_1,libero_spatial
cosine_neighbors_euclidean_score,3,episode,2.32556676864624,549,523,26,libero_spatial_full_1,libero_spatial
cosine_neighbors_euclidean_score,3,task_init,3.1543073654174805,70,68,2,libero_spatial_full_1,libero_spatial
cosine_neighbors_euclidean_score,4,episode,2.2409377098083496,549,523,26,libero_spatial_full_1,libero_spatial
cosine_neighbors_euclidean_score,4,task_init,3.061668872833252,70,68,2,libero_spatial_full_1,libero_spatial
cosine_neighbors_euclidean_score,5,episode,2.204667091369629,549,523,26,libero_spatial_full_1,libero_spatial
cosine_neighbors_euclidean_score,5,task_init,2.9910781383514404,70,68,2,libero_spatial_full_1,libero_spatial
cosine_neighbors_euclidean_score,6,episode,2.1978602409362797,549,523,26,libero_spatial_full_1,libero_spatial
cosine_neighbors_euclidean_score,6,task_init,2.864671230316162,70,68,2,libero_spatial_full_1,libero_spatial
cosine_neighbors_euclidean_score,7,episode,2.2594189643859863,549,523,26,libero_spatial_full_1,libero_spatial
cosine_neighbors_euclidean_score,7,task_init,2.926865339279175,70,68,2,libero_spatial_full_1,libero_spatial
cosine_neighbors_euclidean_score,8,episode,2.2629427909851074,549,523,26,libero_spatial_full_1,libero_spatial
cosine_neighbors_euclidean_score,8,task_init,2.952767848968506,70,68,2,libero_spatial_full_1,libero_spatial
cosine_neighbors_euclidean_score,9,episode,2.2661497592926025,549,523,26,libero_spatial_full_1,libero_spatial
cosine_neighbors_euclidean_score,9,task_init,3.0359671115875244,70,68,2,libero_spatial_full_1,libero_spatial
cosine_neighbors_euclidean_score,10,episode,2.262879610061645,549,523,26,libero_spatial_full_1,libero_spatial
cosine_neighbors_euclidean_score,10,task_init,2.945462226867676,70,68,2,libero_spatial_full_1,libero_spatial
cosine_neighbors_euclidean_score,20,episode,2.408653259277344,549,523,26,libero_spatial_full_1,libero_spatial
cosine_neighbors_euclidean_score,20,task_init,3.004129409790039,70,68,2,libero_spatial_full_1,libero_spatial
euclidean_neighbors_cosine_score,1,episode,0.2257280051708221,549,523,26,libero_spatial_full_1,libero_spatial
euclidean_neighbors_cosine_score,1,task_init,0.353830486536026,70,68,2,libero_spatial_full_1,libero_spatial
euclidean_neighbors_cosine_score,2,episode,0.2521577477455139,549,523,26,libero_spatial_full_1,libero_spatial
euclidean_neighbors_cosine_score,2,task_init,0.3335771560668945,70,68,2,libero_spatial_full_1,libero_spatial
euclidean_neighbors_cosine_score,3,episode,0.2658533453941345,549,523,26,libero_spatial_full_1,libero_spatial
euclidean_neighbors_cosine_score,3,task_init,0.3593636155128479,70,68,2,libero_spatial_full_1,libero_spatial
euclidean_neighbors_cosine_score,4,episode,0.2699499428272247,549,523,26,libero_spatial_full_1,libero_spatial
euclidean_neighbors_cosine_score,4,task_init,0.3892939984798431,70,68,2,libero_spatial_full_1,libero_spatial
euclidean_neighbors_cosine_score,5,episode,0.2775969207286834,549,523,26,libero_spatial_full_1,libero_spatial
euclidean_neighbors_cosine_score,5,task_init,0.4362097978591919,70,68,2,libero_spatial_full_1,libero_spatial
euclidean_neighbors_cosine_score,6,episode,0.2844443321228027,549,523,26,libero_spatial_full_1,libero_spatial
euclidean_neighbors_cosine_score,6,task_init,0.4552111327648163,70,68,2,libero_spatial_full_1,libero_spatial
euclidean_neighbors_cosine_score,7,episode,0.3020411729812622,549,523,26,libero_spatial_full_1,libero_spatial
euclidean_neighbors_cosine_score,7,task_init,0.4549095928668976,70,68,2,libero_spatial_full_1,libero_spatial
euclidean_neighbors_cosine_score,8,episode,0.2998668849468231,549,523,26,libero_spatial_full_1,libero_spatial
euclidean_neighbors_cosine_score,8,task_init,0.4915386736392975,70,68,2,libero_spatial_full_1,libero_spatial
euclidean_neighbors_cosine_score,9,episode,0.3125191926956177,549,523,26,libero_spatial_full_1,libero_spatial
euclidean_neighbors_cosine_score,9,task_init,0.4822704493999481,70,68,2,libero_spatial_full_1,libero_spatial
euclidean_neighbors_cosine_score,10,episode,0.3206950426101684,549,523,26,libero_spatial_full_1,libero_spatial
euclidean_neighbors_cosine_score,10,task_init,0.4617510735988617,70,68,2,libero_spatial_full_1,libero_spatial
euclidean_neighbors_cosine_score,20,episode,0.3749221563339233,549,523,26,libero_spatial_full_1,libero_spatial
euclidean_neighbors_cosine_score,20,task_init,0.5794082283973694,70,68,2,libero_spatial_full_1,libero_spatial
cosine_without_center,1,episode,0.1613123565912246,549,523,26,libero_spatial_full_1,libero_spatial
cosine_without_center,1,task_init,0.2345181554555893,70,68,2,libero_spatial_full_1,libero_spatial
cosine_without_center,2,episode,0.1745220422744751,549,523,26,libero_spatial_full_1,libero_spatial
cosine_without_center,2,task_init,0.2459797859191894,70,68,2,libero_spatial_full_1,libero_spatial
cosine_without_center,3,episode,0.1844071447849273,549,523,26,libero_spatial_full_1,libero_spatial
cosine_without_center,3,task_init,0.2537316977977752,70,68,2,libero_spatial_full_1,libero_spatial
cosine_without_center,4,episode,0.1943781673908233,549,523,26,libero_spatial_full_1,libero_spatial
cosine_without_center,4,task_init,0.2640997469425201,70,68,2,libero_spatial_full_1,libero_spatial
cosine_without_center,5,episode,0.2023570239543914,549,523,26,libero_spatial_full_1,libero_spatial
cosine_without_center,5,task_init,0.271255612373352,70,68,2,libero_spatial_full_1,libero_spatial
cosine_without_center,6,episode,0.2097179144620895,549,523,26,libero_spatial_full_1,libero_spatial
cosine_without_center,6,task_init,0.2768914103507995,70,68,2,libero_spatial_full_1,libero_spatial
cosine_without_center,7,episode,0.2174888551235199,549,523,26,libero_spatial_full_1,libero_spatial
cosine_without_center,7,task_init,0.2837488651275635,70,68,2,libero_spatial_full_1,libero_spatial
cosine_without_center,8,episode,0.2246286123991012,549,523,26,libero_spatial_full_1,libero_spatial
cosine_without_center,8,task_init,0.2906967997550964,70,68,2,libero_spatial_full_1,libero_spatial
cosine_without_center,9,episode,0.2305469363927841,549,523,26,libero_spatial_full_1,libero_spatial
cosine_without_center,9,task_init,0.2961890399456024,70,68,2,libero_spatial_full_1,libero_spatial
cosine_without_center,10,episode,0.2328087836503982,549,523,26,libero_spatial_full_1,libero_spatial
cosine_without_center,10,task_init,0.3008196651935577,70,68,2,libero_spatial_full_1,libero_spatial
cosine_without_center,20,episode,0.2658609747886657,549,523,26,libero_spatial_full_1,libero_spatial
cosine_without_center,20,task_init,0.3447635769844055,70,68,2,libero_spatial_full_1,libero_spatial
euclidean,1,episode,1.3587753772735596,542,516,26,libero_spatial_full_2,libero_spatial
