level,cohort,suite,task,method,k,failure,episodes,scorable,p00,p10,p25,p50,p75,p90,p100
task,all,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,euclidean,1,False,793,793,0.38523261380810836,0.47427318214061676,0.5195770012863711,0.5720127108550133,0.634813542364223,0.7188358904149474,1.6059211449232016
task,all,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,euclidean,2,False,793,793,0.3874092290020712,0.48171726175892243,0.5253630044958769,0.5764504137982598,0.6424782301666241,0.7222529723901577,2.0718591826213455
task,all,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,euclidean,3,False,793,793,0.3739341750572824,0.4708705553056647,0.5090346320852479,0.5578150868398045,0.6197607934073002,0.6961782804743837,2.1397508402746768
task,all,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,euclidean,4,False,793,793,0.35525843213216896,0.4527134445524099,0.487409372439504,0.5343555048015034,0.5924253200594934,0.6710276404256172,2.182462309024524
task,all,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,euclidean,5,False,793,793,0.3449393818196554,0.4433354605343139,0.4779292033215345,0.5244458735413667,0.5793751244342098,0.6577378961853098,2.240327713458628
task,all,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,euclidean,6,False,793,793,0.34059460028435407,0.4356441377607372,0.47044549987879297,0.5160478879381676,0.5707431654899796,0.6516903078576796,2.277524162360771
task,all,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,euclidean,7,False,793,793,0.34131539757834645,0.42860842912490366,0.46311607911837094,0.5075816661467124,0.5633242941287834,0.6406666746659628,2.3049912940994526
task,all,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,euclidean,8,False,793,793,0.34033286023684467,0.42175818074053967,0.45546984175643995,0.5003040870258326,0.5546014971378247,0.6286542543517012,2.312879938147737
task,all,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,euclidean,9,False,793,793,0.33899409678914794,0.41799120612156937,0.4499752113996266,0.49415136605097815,0.5465511086617234,0.6208907408566514,2.3157768723185437
task,all,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,euclidean,10,False,793,793,0.3383993746919016,0.4147588541324053,0.4462514342523481,0.4889053353781288,0.5404720134082409,0.6164736099129728,2.3178967268342046
task,all,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,euclidean,20,False,793,793,0.3185912900749303,0.37902687284066494,0.4043857544872088,0.4443350284037871,0.4907452720521859,0.5620589637584169,2.310060114264524
task,all,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,euclidean,1,True,7,7,0.8131325154113079,0.8493775095485261,0.8827442401146617,1.0525971263105236,1.1471248878395583,1.2579260872614855,1.3529026559857282
task,all,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,euclidean,2,True,7,7,0.8565696135271097,0.8601978035829875,0.8894903485122008,1.087841596674318,1.1832589836616076,1.392825480218052,1.5642191433642623
task,all,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,euclidean,3,True,7,7,0.8265281415262054,0.8506665400908605,0.886319568653192,1.0638664505482858,1.2101805586840308,1.4767348428633895,1.6615360361242808
task,all,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,euclidean,4,True,7,7,0.8143161396888801,0.8314040041114577,0.8568294107686543,1.0177437745407276,1.1912240705720942,1.4929534785027951,1.6920563788254828
task,all,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,euclidean,5,True,7,7,0.8237687400122276,0.8342122702261751,0.8473789794720994,1.0135474629516412,1.1897817534079556,1.5125229461087553,1.736387434831712
task,all,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,euclidean,6,True,7,7,0.8255438473155343,0.8342383550554698,0.8420245148946416,1.0180158427393695,1.2037067454765682,1.5269892840927493,1.7764821650438885
task,all,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,euclidean,7,True,7,7,0.822351366413089,0.8278387635221434,0.8451169297101855,1.0215266389891022,1.2129514936018964,1.5397213845181625,1.8104234827335195
task,all,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,euclidean,8,True,7,7,0.8170153396888692,0.8201933156237418,0.851166139292139,1.0240350957250097,1.2148106697493992,1.5406924213686726,1.8254874590428318
task,all,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,euclidean,9,True,7,7,0.8115554315595458,0.8151604077518031,0.8556997814888376,1.023907482353468,1.2187567585034378,1.5387640532344895,1.834896726250905
task,all,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,euclidean,10,True,7,7,0.8067288463903944,0.8105580588661455,0.8612314039152598,1.0243381386526502,1.22220202331799,1.5372945716777588,1.8428496097665408
task,all,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,euclidean,20,True,7,7,0.7603218725608352,0.7754868289907032,0.8734652086184143,1.0636982213508812,1.2020992891470064,1.4876749950549173,1.8944597555697869
task,all,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,euclidean,1,False,511,511,0.39518598190495063,0.5012542214351986,0.5867266490165164,0.7376636085279711,0.8991730853964179,1.0622727120184368,1.8778858822117106
task,all,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,euclidean,2,False,511,511,0.40304467095175667,0.5144337295458516,0.5997314833074869,0.7501363769442924,0.9173825016788537,1.083158177859177,1.8783536803377703
task,all,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,euclidean,3,False,511,511,0.40807639716669153,0.5288646539552831,0.611891966912186,0.7583015958367224,0.9302076756528038,1.0838123157318234,1.884222708382253
task,all,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,euclidean,4,False,511,511,0.40973051868735283,0.5378289048087325,0.6201889010554302,0.765494007737259,0.9402606560921096,1.0846204307782357,1.9214516516389901
task,all,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,euclidean,5,False,511,511,0.411560198417851,0.5443127447967088,0.6258919927746449,0.7667846512155394,0.9440681329951859,1.0866511728053148,2.0827649968031583
task,all,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,euclidean,6,False,511,511,0.4132372496067174,0.5456796309147559,0.6283236903640179,0.7695806682038435,0.9460939767225571,1.0835692350272805,2.193968704273908
task,all,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,euclidean,7,False,511,511,0.41370052406796815,0.5439488205504173,0.6264169253973645,0.7624183519038955,0.937911808350387,1.0822129420189879,2.2551336435856757
task,all,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,euclidean,8,False,511,511,0.4140304100024701,0.5430686485817823,0.6241119296145925,0.7566354539280556,0.9305572428720299,1.0848355286562794,2.299489541808035
task,all,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,euclidean,9,False,511,511,0.40715785938840987,0.5334326983273546,0.6107170038471119,0.7434774160390051,0.9131725324885884,1.0641033931755872,2.318933993067007
task,all,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,euclidean,10,False,511,511,0.40066834699103504,0.5255542826280369,0.5998572609932227,0.7302605793711588,0.8970802450205342,1.04459884694983,2.3253298015599064
task,all,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,euclidean,20,False,511,511,0.35252988653842193,0.45490399218459293,0.5095881457437667,0.6218873214171001,0.7646739176546021,0.886078927369318,2.189337447896276
task,all,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,euclidean,1,True,289,289,0.49968665334418144,0.893678920982213,1.1073831935329457,1.3562418804105205,1.576586230311587,1.7521684156254753,2.1136429472667673
task,all,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,euclidean,2,True,289,289,0.5014791477092377,0.9257763454741627,1.1495639475716497,1.4264398204527706,1.632819406124921,1.8091302168603607,2.2703895498258047
task,all,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,euclidean,3,True,289,289,0.5198251550949767,0.9367218805558609,1.2153686260273933,1.6319947178531846,1.8231214817378343,1.9882194575237877,2.71606484712031
task,all,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,euclidean,4,True,289,289,0.5375239696710032,0.9557742777270035,1.256364348093153,1.7753061648815747,2.00241550626384,2.179351067272982,2.9615674253049455
task,all,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,euclidean,5,True,289,289,0.5467955566366925,0.9655408579369605,1.2795254210544482,1.839730577748996,2.1352024036304287,2.311358764523441,3.101023482404222
task,all,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,euclidean,6,True,289,289,0.550726834996347,0.9691530535617255,1.2916929363808236,1.8782923905677311,2.227540808788364,2.4111157339476614,3.182052395614772
task,all,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,euclidean,7,True,289,289,0.5513305027697895,0.980840458650072,1.2887431380642165,1.8710719356327412,2.2832824531037583,2.465963098764731,3.2175095338293396
task,all,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,euclidean,8,True,289,289,0.551458557691463,0.9835401787668165,1.2894893194120294,1.866653887470312,2.32484110359388,2.5098619807221443,3.2609066839813696
task,all,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,euclidean,9,True,289,289,0.5424778228296059,0.9688669080311427,1.2668912021447503,1.8605550459125244,2.3170828032891837,2.5164473353983885,3.252615115427218
task,all,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,euclidean,10,True,289,289,0.5336394363753149,0.9551696994014689,1.246814941707275,1.8515640421393047,2.30582984291504,2.513623912063525,3.241060198513647
task,all,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,euclidean,20,True,289,289,0.4551462540467882,0.8311853650199931,1.0899546323377012,1.688606450377377,2.114110276266398,2.330308725548066,2.944597393813853
task,all,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,euclidean,1,False,744,744,0.31910844423948886,0.39395660864668136,0.43011802946652344,0.4807938577210002,0.5344630919630486,0.5880154149691463,1.3150678710442645
task,all,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,euclidean,2,False,744,744,0.3223934522084657,0.40536226736107844,0.44045458579077523,0.4911367889262837,0.545991839360155,0.6002243299798438,1.334849206183376
task,all,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,euclidean,3,False,744,744,0.32573397147096034,0.4146299342023324,0.4495345365517319,0.49975746430382706,0.5531221572009937,0.6106425012213968,1.3610876592590182
task,all,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,euclidean,4,False,744,744,0.32714402222550154,0.42093805273885654,0.45674759414567523,0.5066022363563537,0.5588959049736628,0.6154635059563006,1.4663559858350044
task,all,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,euclidean,5,False,744,744,0.32739183745251993,0.4242086830820512,0.4617935925103507,0.5103336261716959,0.561993415656799,0.6214175979145745,1.580006673098701
task,all,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,euclidean,6,False,744,744,0.32700079572303953,0.4262652057381603,0.46415313496561705,0.5123989930338619,0.5654905907276897,0.6230614904645518,1.6463152324996897
task,all,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,euclidean,7,False,744,744,0.32451945202650195,0.4240684893109826,0.46274913352877245,0.510509260907339,0.562830679399392,0.6213913080917365,1.6927746546221794
task,all,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,euclidean,8,False,744,744,0.32270323294936915,0.42231124613863946,0.4615470281680766,0.509143325045059,0.560038829076323,0.6203826968309519,1.7487716577896892
task,all,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,euclidean,9,False,744,744,0.31806550206305345,0.41409783868242955,0.45231886231970414,0.49913834144604974,0.5512558947684142,0.6087963848294512,1.7651815884295328
task,all,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,euclidean,10,False,744,744,0.3134090717701453,0.40794231341667103,0.4450178341198314,0.4911344838916877,0.5420744106443159,0.5982229076216385,1.7840730648386947
task,all,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,euclidean,20,False,744,744,0.27635899965698507,0.350222865762384,0.3813903118890426,0.4208476256216388,0.46480184373549305,0.5129508858390593,1.7349149189672706
task,all,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,euclidean,1,True,56,56,0.5281751946322261,0.8904800218653939,0.9758541503426151,1.1410605083370162,1.3258830682276759,1.5650148187464699,2.12516902854439
task,all,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,euclidean,2,True,56,56,0.569981164040174,0.9333333805057846,1.0090339892218718,1.15226305811843,1.452326341349348,1.7325227108298487,2.3445118446279305
task,all,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,euclidean,3,True,56,56,0.6142015568782326,0.9699103788671615,1.0906810952018617,1.305535028265663,1.8051627970003623,2.097213554631726,2.6284288369877813
task,all,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,euclidean,4,True,56,56,0.640663020011136,0.9948578106095272,1.1455909652889815,1.4637019712690502,2.0128235208041656,2.3225434161581315,2.8212441866184856
task,all,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,euclidean,5,True,56,56,0.663355401676164,1.0193705591432136,1.1706694301403815,1.5667479984812949,2.1434402289234447,2.4572531323295195,2.958810873534918
task,all,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,euclidean,6,True,56,56,0.6754655183291037,1.0378471519831005,1.1892840731251157,1.6233435427380605,2.220884209069615,2.534835940632142,3.034372060556355
task,all,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,euclidean,7,True,56,56,0.6826931372143419,1.0402962839312442,1.2027152411703639,1.6736356385460796,2.2640352784558067,2.5782140414039674,3.072068726313754
task,all,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,euclidean,8,True,56,56,0.6869406611841171,1.042137078408205,1.2227127817316166,1.7240530144591437,2.324095641679354,2.6344859118461805,3.1189338224673624
task,all,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,euclidean,9,True,56,56,0.6800622719116479,1.028951881383433,1.2233919184164668,1.7290094818239123,2.330136516585262,2.6346239773650746,3.1068843073366117
task,all,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,euclidean,10,True,56,56,0.6728441178664835,1.019618319888787,1.212621901948855,1.7244663574113277,2.3318300629753868,2.634190502909945,3.095733606292225
task,all,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,euclidean,20,True,56,56,0.6089552953382696,0.9013679386500242,1.1223756025487341,1.6696923289500956,2.1853972003679836,2.4395802854902264,2.8150022362633433
task,all,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,euclidean,1,False,777,777,0.3663794747958635,0.4672840316044842,0.5234731256061578,0.5951091134674503,0.7070479028868155,0.8281735308964575,1.3561356891164262
task,all,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,euclidean,2,False,777,777,0.35979267466003867,0.460960436372681,0.5178923245101598,0.589327476264316,0.7030799545042486,0.8213608864304949,1.5270694361424122
