rule_id,family,signal,aggregation,save_pct,coverage_pct,mean_stop,median_stop,q25_stop,q75_stop,modal_stop,modal_fraction,stop_entropy_bits,scene_save_sd_pp,scene_save_min_pct,scene_save_max_pct,seed_save_sd_pp,seed_save_min_pct,seed_save_max_pct,stop_histogram,direction,threshold,threshold_2,consecutive,calibration
cancellation__layer_5_norm__ge_1.2__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.2,,1,fixed
cancellation__layer_5_norm__ge_1.225__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.225,,1,fixed
cancellation__layer_5_norm__ge_1.25__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.25,,1,fixed
cancellation__layer_5_norm__ge_1.275__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.275,,1,fixed
cancellation__layer_5_norm__ge_1.3__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.3,,1,fixed
cancellation__layer_5_norm__ge_1.325__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.325,,1,fixed
cancellation__layer_5_norm__ge_1.35__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.35,,1,fixed
cancellation__layer_5_norm__ge_1.375__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.375,,1,fixed
cancellation__layer_5_norm__ge_1.4__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.4,,1,fixed
cancellation__layer_5_norm__ge_1.425__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.425,,1,fixed
cancellation__layer_5_norm__ge_1.45__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.45,,1,fixed
cancellation__layer_5_norm__ge_1.475__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.475,,1,fixed
cancellation__layer_5_norm__ge_1.5__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.5,,1,fixed
cancellation__layer_5_norm__ge_1.525__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.525,,1,fixed
cancellation__layer_5_norm__ge_1.55__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.55,,1,fixed
cancellation__layer_5_norm__ge_1.575__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.575,,1,fixed
cancellation__layer_5_norm__ge_1.6__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.6,,1,fixed
cancellation__layer_5_norm__ge_1.625__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.625,,1,fixed
cancellation__layer_5_norm__ge_1.65__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.65,,1,fixed
cancellation__layer_5_norm__ge_1.675__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.675,,1,fixed
cancellation__layer_5_norm__ge_1.7__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.7,,1,fixed
cancellation__layer_5_norm__ge_1.725__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.725,,1,fixed
cancellation__layer_5_norm__ge_1.75__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.75,,1,fixed
cancellation__layer_5_norm__ge_1.775__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.775,,1,fixed
cancellation__layer_5_norm__ge_1.8__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.8,,1,fixed
cancellation__layer_5_norm__ge_1.825__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.825,,1,fixed
cancellation__layer_5_norm__ge_1.85__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.85,,1,fixed
cancellation__layer_5_norm__ge_1.875__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.875,,1,fixed
cancellation__layer_5_norm__ge_1.9__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.9,,1,fixed
cancellation__layer_5_norm__ge_1.925__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.925,,1,fixed
cancellation__layer_5_norm__ge_1.95__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.95,,1,fixed
cancellation__layer_5_norm__ge_1.975__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.975,,1,fixed
cancellation__layer_5_norm__ge_2__k1,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,2.0,,1,fixed
cancellation__layer_5_norm__ge_0.5__k2,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.5,,2,fixed
cancellation__layer_5_norm__ge_0.525__k2,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.525,,2,fixed
cancellation__layer_5_norm__ge_0.55__k2,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.55,,2,fixed
cancellation__layer_5_norm__ge_0.575__k2,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.575,,2,fixed
cancellation__layer_5_norm__ge_0.6__k2,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.6,,2,fixed
cancellation__layer_5_norm__ge_0.625__k2,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.625,,2,fixed
cancellation__layer_5_norm__ge_0.65__k2,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.65,,2,fixed
cancellation__layer_5_norm__ge_0.675__k2,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.675,,2,fixed
cancellation__layer_5_norm__ge_0.7__k2,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.7,,2,fixed
cancellation__layer_5_norm__ge_0.725__k2,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.725,,2,fixed
cancellation__layer_5_norm__ge_0.75__k2,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.75,,2,fixed
cancellation__layer_5_norm__ge_0.775__k2,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.775,,2,fixed
cancellation__layer_5_norm__ge_0.8__k2,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.8,,2,fixed
cancellation__layer_5_norm__ge_0.825__k2,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.825,,2,fixed
cancellation__layer_5_norm__ge_0.85__k2,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.85,,2,fixed
cancellation__layer_5_norm__ge_0.875__k2,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.875,,2,fixed
cancellation__layer_5_norm__ge_0.9__k2,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.9,,2,fixed
cancellation__layer_5_norm__ge_0.925__k2,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.925,,2,fixed
cancellation__layer_5_norm__ge_0.95__k2,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.95,,2,fixed
cancellation__layer_5_norm__ge_0.975__k2,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.975,,2,fixed
cancellation__layer_5_norm__ge_1__k2,level,cancellation,layer_5_norm,43.4765625,64.0625,5.65234375,3.0,3.0,10.0,3,0.537109375,1.4567461014916567,6.694975195704145,32.1875,55.3125,18.833756613686866,0.0,67.5,"{""10"": 184, ""3"": 275, ""4"": 40, ""5"": 9, ""6"": 4}",ge,1.0,,2,fixed
cancellation__layer_5_norm__ge_1.025__k2,level,cancellation,layer_5_norm,0.09765625,0.1953125,9.990234375,10.0,10.0,10.0,10,0.998046875,0.020393135236084953,0.37822102990306805,0.0,1.5625,0.5437269885576194,0.0,3.125,"{""10"": 511, ""5"": 1}",ge,1.025,,2,fixed
cancellation__layer_5_norm__ge_1.05__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.05,,2,fixed
cancellation__layer_5_norm__ge_1.075__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.075,,2,fixed
cancellation__layer_5_norm__ge_1.1__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.1,,2,fixed
cancellation__layer_5_norm__ge_1.125__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.125,,2,fixed
cancellation__layer_5_norm__ge_1.15__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.15,,2,fixed
cancellation__layer_5_norm__ge_1.175__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.175,,2,fixed
cancellation__layer_5_norm__ge_1.2__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.2,,2,fixed
cancellation__layer_5_norm__ge_1.225__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.225,,2,fixed
cancellation__layer_5_norm__ge_1.25__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.25,,2,fixed
cancellation__layer_5_norm__ge_1.275__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.275,,2,fixed
cancellation__layer_5_norm__ge_1.3__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.3,,2,fixed
cancellation__layer_5_norm__ge_1.325__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.325,,2,fixed
cancellation__layer_5_norm__ge_1.35__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.35,,2,fixed
cancellation__layer_5_norm__ge_1.375__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.375,,2,fixed
cancellation__layer_5_norm__ge_1.4__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.4,,2,fixed
cancellation__layer_5_norm__ge_1.425__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.425,,2,fixed
cancellation__layer_5_norm__ge_1.45__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.45,,2,fixed
cancellation__layer_5_norm__ge_1.475__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.475,,2,fixed
cancellation__layer_5_norm__ge_1.5__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.5,,2,fixed
cancellation__layer_5_norm__ge_1.525__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.525,,2,fixed
cancellation__layer_5_norm__ge_1.55__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.55,,2,fixed
cancellation__layer_5_norm__ge_1.575__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.575,,2,fixed
cancellation__layer_5_norm__ge_1.6__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.6,,2,fixed
cancellation__layer_5_norm__ge_1.625__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.625,,2,fixed
cancellation__layer_5_norm__ge_1.65__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.65,,2,fixed
cancellation__layer_5_norm__ge_1.675__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.675,,2,fixed
cancellation__layer_5_norm__ge_1.7__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.7,,2,fixed
cancellation__layer_5_norm__ge_1.725__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.725,,2,fixed
cancellation__layer_5_norm__ge_1.75__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.75,,2,fixed
cancellation__layer_5_norm__ge_1.775__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.775,,2,fixed
cancellation__layer_5_norm__ge_1.8__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.8,,2,fixed
cancellation__layer_5_norm__ge_1.825__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.825,,2,fixed
cancellation__layer_5_norm__ge_1.85__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.85,,2,fixed
cancellation__layer_5_norm__ge_1.875__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.875,,2,fixed
cancellation__layer_5_norm__ge_1.9__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.9,,2,fixed
cancellation__layer_5_norm__ge_1.925__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.925,,2,fixed
cancellation__layer_5_norm__ge_1.95__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.95,,2,fixed
cancellation__layer_5_norm__ge_1.975__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.975,,2,fixed
cancellation__layer_5_norm__ge_2__k2,level,cancellation,layer_5_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,2.0,,2,fixed
cancellation__layer_5_norm__ge_0.5__k3,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.5,,3,fixed
cancellation__layer_5_norm__ge_0.525__k3,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.525,,3,fixed
cancellation__layer_5_norm__ge_0.55__k3,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.55,,3,fixed
cancellation__layer_5_norm__ge_0.575__k3,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.575,,3,fixed
cancellation__layer_5_norm__ge_0.6__k3,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.6,,3,fixed
cancellation__layer_5_norm__ge_0.625__k3,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.625,,3,fixed
cancellation__layer_5_norm__ge_0.65__k3,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.65,,3,fixed
cancellation__layer_5_norm__ge_0.675__k3,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.675,,3,fixed
cancellation__layer_5_norm__ge_0.7__k3,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.7,,3,fixed
cancellation__layer_5_norm__ge_0.725__k3,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.725,,3,fixed
cancellation__layer_5_norm__ge_0.75__k3,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.75,,3,fixed
cancellation__layer_5_norm__ge_0.775__k3,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.775,,3,fixed
cancellation__layer_5_norm__ge_0.8__k3,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.8,,3,fixed
cancellation__layer_5_norm__ge_0.825__k3,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.825,,3,fixed
cancellation__layer_5_norm__ge_0.85__k3,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.85,,3,fixed
cancellation__layer_5_norm__ge_0.875__k3,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.875,,3,fixed
cancellation__layer_5_norm__ge_0.9__k3,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.9,,3,fixed
cancellation__layer_5_norm__ge_0.925__k3,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.925,,3,fixed
cancellation__layer_5_norm__ge_0.95__k3,level,cancellation,layer_5_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.95,,3,fixed
