timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.free [MiB], power.draw [W]
2026/08/29 10:09:22.853, 41 %, 14 %, 22681 MiB, 17764 MiB, 63.35 W
2026/08/29 10:09:27.853, 42 %, 14 %, 22681 MiB, 17764 MiB, 115.51 W
2026/08/29 10:09:32.853, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 10:09:37.854, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.57 W
2026/08/29 10:09:42.854, 27 %, 3 %, 22681 MiB, 17764 MiB, 62.09 W
2026/08/29 10:09:47.855, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 10:09:52.855, 27 %, 3 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 10:09:57.856, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 10:10:02.856, 25 %, 2 %, 22681 MiB, 17764 MiB, 75.96 W
2026/08/29 10:10:07.857, 24 %, 2 %, 22681 MiB, 17764 MiB, 62.40 W
2026/08/29 10:10:12.857, 43 %, 14 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 10:10:17.857, 44 %, 15 %, 22681 MiB, 17764 MiB, 61.98 W
2026/08/29 10:10:22.858, 43 %, 14 %, 22681 MiB, 17764 MiB, 61.69 W
2026/08/29 10:10:27.858, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 10:10:32.859, 21 %, 2 %, 22681 MiB, 17764 MiB, 62.07 W
2026/08/29 10:10:37.859, 22 %, 2 %, 22681 MiB, 17764 MiB, 62.07 W
2026/08/29 10:10:42.860, 43 %, 14 %, 22681 MiB, 17764 MiB, 55.89 W
2026/08/29 10:10:47.860, 44 %, 15 %, 22681 MiB, 17764 MiB, 61.97 W
2026/08/29 10:10:52.860, 26 %, 2 %, 22681 MiB, 17764 MiB, 218.80 W
2026/08/29 10:10:57.861, 26 %, 2 %, 22681 MiB, 17764 MiB, 60.91 W
2026/08/29 10:11:02.861, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.70 W
2026/08/29 10:11:07.862, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.88 W
2026/08/29 10:11:12.862, 23 %, 2 %, 22681 MiB, 17764 MiB, 62.59 W
2026/08/29 10:11:17.863, 27 %, 3 %, 22681 MiB, 17764 MiB, 62.57 W
2026/08/29 10:11:22.863, 23 %, 3 %, 22681 MiB, 17764 MiB, 62.18 W
2026/08/29 10:11:27.864, 42 %, 15 %, 22681 MiB, 17764 MiB, 62.96 W
2026/08/29 10:11:32.864, 43 %, 14 %, 22681 MiB, 17764 MiB, 63.06 W
2026/08/29 10:11:37.864, 26 %, 2 %, 22681 MiB, 17764 MiB, 77.61 W
2026/08/29 10:11:42.865, 26 %, 2 %, 22681 MiB, 17764 MiB, 180.14 W
2026/08/29 10:11:47.865, 25 %, 2 %, 22681 MiB, 17764 MiB, 174.58 W
2026/08/29 10:11:52.866, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.18 W
2026/08/29 10:11:57.866, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 10:12:02.867, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 10:12:07.867, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 10:12:12.868, 26 %, 2 %, 22681 MiB, 17764 MiB, 63.16 W
2026/08/29 10:12:17.868, 26 %, 2 %, 22681 MiB, 17764 MiB, 55.69 W
2026/08/29 10:12:22.868, 40 %, 12 %, 22681 MiB, 17764 MiB, 62.77 W
2026/08/29 10:12:27.869, 43 %, 15 %, 22681 MiB, 17764 MiB, 62.86 W
2026/08/29 10:12:32.869, 43 %, 14 %, 22681 MiB, 17764 MiB, 67.21 W
2026/08/29 10:12:37.870, 25 %, 2 %, 22681 MiB, 17764 MiB, 98.59 W
2026/08/29 10:12:42.870, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.57 W
2026/08/29 10:12:47.871, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.20 W
2026/08/29 10:12:52.871, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.08 W
2026/08/29 10:12:57.872, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 10:13:02.872, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.48 W
2026/08/29 10:13:07.872, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.67 W
2026/08/29 10:13:12.873, 28 %, 3 %, 22681 MiB, 17764 MiB, 61.98 W
2026/08/29 10:13:17.873, 44 %, 15 %, 22681 MiB, 17764 MiB, 62.69 W
2026/08/29 10:13:22.874, 26 %, 2 %, 22681 MiB, 17764 MiB, 64.34 W
2026/08/29 10:13:27.874, 26 %, 2 %, 22681 MiB, 17764 MiB, 112.55 W
2026/08/29 10:13:32.875, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.78 W
2026/08/29 10:13:37.875, 19 %, 1 %, 22681 MiB, 17764 MiB, 62.40 W
2026/08/29 10:13:42.875, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.77 W
2026/08/29 10:13:47.876, 26 %, 2 %, 22681 MiB, 17764 MiB, 60.31 W
2026/08/29 10:13:52.876, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.68 W
2026/08/29 10:13:57.877, 24 %, 2 %, 22681 MiB, 17764 MiB, 62.18 W
2026/08/29 10:14:02.877, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 10:14:07.951, 44 %, 15 %, 22681 MiB, 17764 MiB, 60.60 W
2026/08/29 10:14:12.951, 33 %, 8 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 10:14:17.952, 27 %, 3 %, 22681 MiB, 17764 MiB, 62.57 W
2026/08/29 10:14:22.952, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.86 W
2026/08/29 10:14:27.953, 23 %, 2 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 10:14:32.953, 26 %, 3 %, 22681 MiB, 17764 MiB, 62.57 W
2026/08/29 10:14:37.954, 29 %, 5 %, 22681 MiB, 17764 MiB, 61.78 W
2026/08/29 10:14:42.954, 42 %, 13 %, 22681 MiB, 17764 MiB, 61.88 W
2026/08/29 10:14:47.954, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 10:14:52.955, 26 %, 2 %, 22681 MiB, 17764 MiB, 57.96 W
2026/08/29 10:14:57.955, 26 %, 2 %, 22681 MiB, 17764 MiB, 63.06 W
2026/08/29 10:15:02.956, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.49 W
2026/08/29 10:15:07.956, 22 %, 2 %, 22681 MiB, 17764 MiB, 62.40 W
2026/08/29 10:15:12.957, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.09 W
2026/08/29 10:15:17.957, 22 %, 2 %, 22681 MiB, 17764 MiB, 62.57 W
2026/08/29 10:15:22.958, 46 %, 14 %, 22681 MiB, 17764 MiB, 67.11 W
2026/08/29 10:15:27.958, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 10:15:32.958, 24 %, 2 %, 22681 MiB, 17764 MiB, 62.57 W
2026/08/29 10:15:37.959, 42 %, 14 %, 22681 MiB, 17764 MiB, 61.99 W
2026/08/29 10:15:42.959, 36 %, 9 %, 22681 MiB, 17764 MiB, 61.78 W
2026/08/29 10:15:47.960, 27 %, 3 %, 22681 MiB, 17764 MiB, 63.95 W
2026/08/29 10:15:52.960, 26 %, 2 %, 22681 MiB, 17764 MiB, 103.53 W
2026/08/29 10:15:57.961, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.96 W
2026/08/29 10:16:02.961, 24 %, 2 %, 22681 MiB, 17764 MiB, 63.06 W
2026/08/29 10:16:07.961, 24 %, 2 %, 22681 MiB, 17764 MiB, 62.96 W
2026/08/29 10:16:12.962, 29 %, 5 %, 22681 MiB, 17764 MiB, 62.96 W
2026/08/29 10:16:17.962, 29 %, 2 %, 22681 MiB, 17764 MiB, 48.98 W
2026/08/29 10:16:22.963, 15 %, 1 %, 22681 MiB, 17764 MiB, 54.10 W
2026/08/29 10:16:27.963, 22 %, 2 %, 22681 MiB, 17764 MiB, 62.09 W
2026/08/29 10:16:32.964, 41 %, 14 %, 22681 MiB, 17764 MiB, 62.67 W
2026/08/29 10:16:37.964, 44 %, 15 %, 22681 MiB, 17764 MiB, 63.35 W
2026/08/29 10:16:42.964, 44 %, 15 %, 22681 MiB, 17764 MiB, 72.61 W
2026/08/29 10:16:47.965, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.20 W
2026/08/29 10:16:52.965, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 10:16:57.966, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.09 W
2026/08/29 10:17:02.966, 44 %, 15 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 10:17:07.967, 42 %, 15 %, 22681 MiB, 17764 MiB, 62.96 W
2026/08/29 10:17:12.967, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.09 W
2026/08/29 10:17:17.968, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 10:17:22.968, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.59 W
2026/08/29 10:17:27.968, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.57 W
2026/08/29 10:17:32.969, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.77 W
2026/08/29 10:17:37.969, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.77 W
2026/08/29 10:17:42.970, 27 %, 3 %, 22681 MiB, 17764 MiB, 210.96 W
2026/08/29 10:17:47.970, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 10:17:52.971, 23 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 10:17:57.971, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.67 W
2026/08/29 10:18:02.971, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 10:18:07.972, 26 %, 3 %, 22681 MiB, 17764 MiB, 63.25 W
2026/08/29 10:18:12.972, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.96 W
2026/08/29 10:18:17.973, 39 %, 14 %, 22681 MiB, 17764 MiB, 63.27 W
2026/08/29 10:18:22.973, 26 %, 2 %, 22681 MiB, 17764 MiB, 60.28 W
2026/08/29 10:18:27.974, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.09 W
2026/08/29 10:18:32.974, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.30 W
2026/08/29 10:18:37.975, 24 %, 2 %, 22681 MiB, 17764 MiB, 62.30 W
2026/08/29 10:18:42.975, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.57 W
2026/08/29 10:18:47.975, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.57 W
2026/08/29 10:18:52.976, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.78 W
2026/08/29 10:18:57.976, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.67 W
2026/08/29 10:19:02.977, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.49 W
2026/08/29 10:19:08.051, 28 %, 3 %, 22681 MiB, 17764 MiB, 63.16 W
2026/08/29 10:19:13.051, 30 %, 5 %, 22681 MiB, 17764 MiB, 63.06 W
2026/08/29 10:19:18.052, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.49 W
2026/08/29 10:19:23.052, 26 %, 2 %, 22681 MiB, 17764 MiB, 63.16 W
2026/08/29 10:19:28.052, 26 %, 3 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 10:19:33.053, 34 %, 8 %, 22681 MiB, 17764 MiB, 61.98 W
2026/08/29 10:19:38.053, 45 %, 15 %, 22681 MiB, 17764 MiB, 63.35 W
2026/08/29 10:19:43.054, 41 %, 15 %, 22681 MiB, 17764 MiB, 57.65 W
2026/08/29 10:19:48.054, 36 %, 10 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 10:19:53.055, 26 %, 2 %, 22681 MiB, 17764 MiB, 115.21 W
2026/08/29 10:19:58.055, 28 %, 2 %, 22681 MiB, 17764 MiB, 194.42 W
2026/08/29 10:20:03.056, 26 %, 2 %, 22681 MiB, 17764 MiB, 209.15 W
2026/08/29 10:20:08.056, 26 %, 2 %, 22681 MiB, 17764 MiB, 106.54 W
2026/08/29 10:20:13.056, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.86 W
2026/08/29 10:20:18.057, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.96 W
2026/08/29 10:20:23.057, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 10:20:28.058, 24 %, 2 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 10:20:33.058, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.27 W
2026/08/29 10:20:38.059, 43 %, 14 %, 22681 MiB, 17764 MiB, 63.06 W
2026/08/29 10:20:43.059, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.57 W
2026/08/29 10:20:48.059, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 10:20:53.060, 24 %, 2 %, 22681 MiB, 17764 MiB, 62.57 W
2026/08/29 10:20:58.060, 43 %, 15 %, 22681 MiB, 17764 MiB, 65.43 W
2026/08/29 10:21:03.061, 27 %, 3 %, 22681 MiB, 17764 MiB, 100.49 W
2026/08/29 10:21:08.061, 24 %, 2 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 10:21:13.062, 24 %, 2 %, 22681 MiB, 17764 MiB, 62.07 W
2026/08/29 10:21:18.062, 49 %, 14 %, 22681 MiB, 17764 MiB, 59.22 W
2026/08/29 10:21:23.062, 26 %, 2 %, 22681 MiB, 17764 MiB, 240.65 W
2026/08/29 10:21:28.063, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 10:21:33.063, 27 %, 3 %, 22681 MiB, 17764 MiB, 63.06 W
2026/08/29 10:21:38.064, 39 %, 14 %, 22681 MiB, 17764 MiB, 58.27 W
2026/08/29 10:21:43.064, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.49 W
2026/08/29 10:21:48.065, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.70 W
2026/08/29 10:21:53.065, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.20 W
2026/08/29 10:21:58.066, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.90 W
2026/08/29 10:22:03.066, 24 %, 2 %, 22681 MiB, 17764 MiB, 137.50 W
2026/08/29 10:22:08.066, 24 %, 2 %, 22681 MiB, 17764 MiB, 68.98 W
2026/08/29 10:22:13.067, 25 %, 2 %, 22681 MiB, 17764 MiB, 45.82 W
2026/08/29 10:22:18.067, 13 %, 1 %, 22681 MiB, 17764 MiB, 54.00 W
2026/08/29 10:22:23.068, 23 %, 2 %, 22681 MiB, 17764 MiB, 57.27 W
2026/08/29 10:22:28.068, 10 %, 3 %, 22681 MiB, 17764 MiB, 65.93 W
2026/08/29 10:22:33.069, 43 %, 14 %, 22681 MiB, 17764 MiB, 69.08 W
2026/08/29 10:22:38.069, 6 %, 0 %, 22681 MiB, 17764 MiB, 75.19 W
2026/08/29 10:22:43.070, 8 %, 1 %, 22681 MiB, 17764 MiB, 62.58 W
2026/08/29 10:22:48.070, 25 %, 2 %, 22681 MiB, 17764 MiB, 142.77 W
2026/08/29 10:22:53.070, 20 %, 1 %, 22681 MiB, 17764 MiB, 69.68 W
2026/08/29 10:22:58.071, 0 %, 0 %, 22681 MiB, 17764 MiB, 73.73 W
2026/08/29 10:23:03.071, 35 %, 14 %, 22681 MiB, 17764 MiB, 61.49 W
2026/08/29 10:23:08.072, 46 %, 15 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 10:23:13.072, 29 %, 13 %, 22681 MiB, 17764 MiB, 97.73 W
2026/08/29 10:23:18.073, 0 %, 0 %, 22681 MiB, 17764 MiB, 36.55 W
2026/08/29 10:23:23.073, 54 %, 14 %, 22681 MiB, 17764 MiB, 57.17 W
2026/08/29 10:23:28.073, 53 %, 14 %, 22681 MiB, 17764 MiB, 40.40 W
2026/08/29 10:23:33.074, 0 %, 0 %, 22681 MiB, 17764 MiB, 53.90 W
2026/08/29 10:23:38.074, 26 %, 2 %, 22681 MiB, 17764 MiB, 58.44 W
2026/08/29 10:23:43.075, 61 %, 12 %, 22681 MiB, 17764 MiB, 46.41 W
2026/08/29 10:23:48.075, 0 %, 0 %, 22681 MiB, 17764 MiB, 53.42 W
2026/08/29 10:23:53.076, 26 %, 2 %, 22681 MiB, 17764 MiB, 60.99 W
2026/08/29 10:23:58.076, 36 %, 2 %, 22681 MiB, 17764 MiB, 40.70 W
2026/08/29 10:24:03.076, 0 %, 0 %, 22681 MiB, 17764 MiB, 53.03 W
2026/08/29 10:24:08.151, 6 %, 0 %, 22681 MiB, 17764 MiB, 52.93 W
2026/08/29 10:24:13.152, 27 %, 2 %, 22681 MiB, 17764 MiB, 59.63 W
2026/08/29 10:24:18.152, 1 %, 0 %, 22681 MiB, 17764 MiB, 50.86 W
2026/08/29 10:24:23.153, 0 %, 0 %, 22681 MiB, 17764 MiB, 43.64 W
2026/08/29 10:24:28.153, 26 %, 2 %, 22681 MiB, 17764 MiB, 60.80 W
2026/08/29 10:24:33.154, 33 %, 2 %, 22681 MiB, 17764 MiB, 42.76 W
2026/08/29 10:24:38.154, 0 %, 0 %, 22681 MiB, 17764 MiB, 53.03 W
2026/08/29 10:24:43.155, 19 %, 1 %, 22681 MiB, 17764 MiB, 46.41 W
2026/08/29 10:24:48.155, 49 %, 14 %, 22681 MiB, 17764 MiB, 109.84 W
2026/08/29 10:24:53.156, 60 %, 15 %, 22681 MiB, 17764 MiB, 121.88 W
2026/08/29 10:24:58.156, 0 %, 0 %, 22681 MiB, 17764 MiB, 53.13 W
2026/08/29 10:25:03.157, 48 %, 15 %, 22681 MiB, 17764 MiB, 59.93 W
2026/08/29 10:25:08.157, 32 %, 8 %, 22681 MiB, 17764 MiB, 86.59 W
2026/08/29 10:25:13.158, 0 %, 0 %, 22681 MiB, 17764 MiB, 46.21 W
2026/08/29 10:25:18.158, 58 %, 14 %, 22681 MiB, 17764 MiB, 52.64 W
2026/08/29 10:25:23.158, 69 %, 15 %, 22681 MiB, 17764 MiB, 48.49 W
2026/08/29 10:25:28.159, 0 %, 0 %, 22681 MiB, 17764 MiB, 52.63 W
2026/08/29 10:25:33.159, 27 %, 2 %, 22681 MiB, 17764 MiB, 54.81 W
2026/08/29 10:25:38.160, 38 %, 3 %, 22681 MiB, 17764 MiB, 41.00 W
2026/08/29 10:25:43.160, 0 %, 0 %, 22681 MiB, 17764 MiB, 35.17 W
2026/08/29 10:25:48.161, 28 %, 2 %, 22681 MiB, 17764 MiB, 52.45 W
2026/08/29 10:25:53.161, 31 %, 2 %, 22681 MiB, 17764 MiB, 46.51 W
2026/08/29 10:25:58.162, 0 %, 0 %, 22681 MiB, 17764 MiB, 45.72 W
2026/08/29 10:26:03.162, 22 %, 1 %, 22681 MiB, 17764 MiB, 46.90 W
2026/08/29 10:26:08.163, 28 %, 2 %, 22681 MiB, 17764 MiB, 52.73 W
2026/08/29 10:26:13.163, 0 %, 0 %, 22681 MiB, 17764 MiB, 52.23 W
2026/08/29 10:26:18.163, 19 %, 1 %, 22681 MiB, 17764 MiB, 52.53 W
2026/08/29 10:26:23.164, 28 %, 2 %, 22681 MiB, 17764 MiB, 52.43 W
2026/08/29 10:26:28.164, 0 %, 0 %, 22681 MiB, 17764 MiB, 48.68 W
2026/08/29 10:26:33.165, 0 %, 0 %, 22681 MiB, 17764 MiB, 52.53 W
2026/08/29 10:26:38.165, 28 %, 2 %, 22681 MiB, 17764 MiB, 54.51 W
2026/08/29 10:26:43.166, 38 %, 2 %, 22681 MiB, 17764 MiB, 40.40 W
2026/08/29 10:26:48.166, 0 %, 0 %, 22681 MiB, 17764 MiB, 34.86 W
2026/08/29 10:26:53.167, 3 %, 0 %, 22681 MiB, 17764 MiB, 52.93 W
2026/08/29 10:26:58.167, 28 %, 2 %, 22681 MiB, 17764 MiB, 203.20 W
2026/08/29 10:27:03.168, 0 %, 0 %, 22681 MiB, 17764 MiB, 34.88 W
2026/08/29 10:27:08.168, 0 %, 0 %, 22681 MiB, 17764 MiB, 52.93 W
2026/08/29 10:27:13.169, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.30 W
2026/08/29 10:27:18.169, 47 %, 6 %, 22681 MiB, 17764 MiB, 40.69 W
2026/08/29 10:27:23.170, 0 %, 0 %, 22681 MiB, 17764 MiB, 34.86 W
2026/08/29 10:27:28.170, 37 %, 2 %, 22681 MiB, 17764 MiB, 36.16 W
2026/08/29 10:27:33.170, 33 %, 2 %, 22681 MiB, 17764 MiB, 41.96 W
2026/08/29 10:27:38.171, 0 %, 0 %, 22681 MiB, 17764 MiB, 48.89 W
2026/08/29 10:27:43.171, 26 %, 2 %, 22681 MiB, 17764 MiB, 53.03 W
2026/08/29 10:27:48.172, 30 %, 2 %, 22681 MiB, 17764 MiB, 63.35 W
2026/08/29 10:27:53.172, 0 %, 0 %, 22681 MiB, 17764 MiB, 108.78 W
2026/08/29 10:27:58.173, 0 %, 0 %, 22681 MiB, 17764 MiB, 52.73 W
2026/08/29 10:28:03.173, 27 %, 3 %, 22681 MiB, 17764 MiB, 61.40 W
2026/08/29 10:28:08.174, 57 %, 9 %, 22681 MiB, 17764 MiB, 42.67 W
2026/08/29 10:28:13.174, 0 %, 0 %, 22681 MiB, 17764 MiB, 40.50 W
2026/08/29 10:28:18.175, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.78 W
2026/08/29 10:28:23.175, 43 %, 3 %, 22681 MiB, 17764 MiB, 40.22 W
2026/08/29 10:28:28.176, 0 %, 0 %, 22681 MiB, 17764 MiB, 52.83 W
2026/08/29 10:28:33.176, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.01 W
2026/08/29 10:28:38.177, 27 %, 2 %, 22681 MiB, 17764 MiB, 50.27 W
2026/08/29 10:28:43.177, 0 %, 0 %, 22681 MiB, 17764 MiB, 52.72 W
2026/08/29 10:28:48.177, 31 %, 2 %, 22681 MiB, 17764 MiB, 40.40 W
2026/08/29 10:28:53.178, 29 %, 2 %, 22681 MiB, 17764 MiB, 42.76 W
2026/08/29 10:28:58.178, 27 %, 7 %, 22681 MiB, 17764 MiB, 47.40 W
2026/08/29 10:29:03.179, 0 %, 0 %, 22681 MiB, 17764 MiB, 45.04 W
2026/08/29 10:29:08.251, 30 %, 2 %, 22681 MiB, 17764 MiB, 48.39 W
2026/08/29 10:29:13.251, 36 %, 2 %, 22681 MiB, 17764 MiB, 41.10 W
2026/08/29 10:29:18.252, 0 %, 0 %, 22681 MiB, 17764 MiB, 53.12 W
2026/08/29 10:29:23.252, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.40 W
2026/08/29 10:29:28.253, 0 %, 0 %, 22681 MiB, 17764 MiB, 36.45 W
2026/08/29 10:29:33.253, 34 %, 2 %, 22681 MiB, 17764 MiB, 40.69 W
2026/08/29 10:29:38.254, 0 %, 0 %, 22681 MiB, 17764 MiB, 51.54 W
2026/08/29 10:29:43.254, 36 %, 2 %, 22681 MiB, 17764 MiB, 40.58 W
2026/08/29 10:29:48.255, 13 %, 1 %, 22681 MiB, 17764 MiB, 36.85 W
2026/08/29 10:29:53.255, 0 %, 0 %, 22681 MiB, 17764 MiB, 62.10 W
2026/08/29 10:29:58.256, 26 %, 2 %, 22681 MiB, 17764 MiB, 52.92 W
2026/08/29 10:30:03.256, 7 %, 1 %, 22681 MiB, 17764 MiB, 98.85 W
2026/08/29 10:30:08.256, 59 %, 14 %, 22681 MiB, 17764 MiB, 44.04 W
2026/08/29 10:30:13.257, 3 %, 0 %, 22681 MiB, 17764 MiB, 52.93 W
2026/08/29 10:30:18.257, 44 %, 15 %, 22681 MiB, 17764 MiB, 61.70 W
2026/08/29 10:30:23.258, 26 %, 2 %, 22681 MiB, 17764 MiB, 54.90 W
2026/08/29 10:30:28.258, 0 %, 0 %, 22681 MiB, 17764 MiB, 37.34 W
2026/08/29 10:30:33.259, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.30 W
2026/08/29 10:30:38.259, 32 %, 2 %, 22681 MiB, 17764 MiB, 70.63 W
2026/08/29 10:30:43.260, 0 %, 0 %, 22681 MiB, 17764 MiB, 34.27 W
2026/08/29 10:30:48.260, 6 %, 0 %, 22681 MiB, 17764 MiB, 52.63 W
2026/08/29 10:30:53.261, 39 %, 4 %, 22681 MiB, 17764 MiB, 65.53 W
2026/08/29 10:30:58.261, 29 %, 2 %, 22681 MiB, 17764 MiB, 49.88 W
2026/08/29 10:31:03.262, 0 %, 0 %, 22681 MiB, 17764 MiB, 41.49 W
2026/08/29 10:31:08.262, 0 %, 0 %, 22681 MiB, 17764 MiB, 40.90 W
2026/08/29 10:31:13.262, 57 %, 15 %, 22681 MiB, 17764 MiB, 40.89 W
2026/08/29 10:31:18.263, 54 %, 14 %, 22681 MiB, 17764 MiB, 41.08 W
2026/08/29 10:31:23.263, 0 %, 0 %, 22681 MiB, 17764 MiB, 52.93 W
2026/08/29 10:31:28.264, 26 %, 2 %, 22681 MiB, 17764 MiB, 60.91 W
2026/08/29 10:31:33.264, 33 %, 2 %, 22681 MiB, 17764 MiB, 42.96 W
2026/08/29 10:31:38.265, 0 %, 0 %, 22681 MiB, 17764 MiB, 42.67 W
2026/08/29 10:31:43.265, 33 %, 2 %, 22681 MiB, 17764 MiB, 41.97 W
2026/08/29 10:31:48.266, 0 %, 0 %, 22681 MiB, 17764 MiB, 35.67 W
2026/08/29 10:31:53.266, 43 %, 14 %, 22681 MiB, 17764 MiB, 79.29 W
2026/08/29 10:31:58.267, 28 %, 2 %, 22681 MiB, 17764 MiB, 51.85 W
2026/08/29 10:32:03.267, 0 %, 0 %, 22681 MiB, 17764 MiB, 35.57 W
2026/08/29 10:32:08.268, 30 %, 2 %, 22681 MiB, 17764 MiB, 46.81 W
2026/08/29 10:32:13.268, 51 %, 14 %, 22681 MiB, 17764 MiB, 54.31 W
2026/08/29 10:32:18.269, 0 %, 0 %, 22681 MiB, 17764 MiB, 52.72 W
2026/08/29 10:32:23.269, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.98 W
2026/08/29 10:32:28.269, 30 %, 2 %, 22681 MiB, 17764 MiB, 47.71 W
2026/08/29 10:32:33.270, 0 %, 0 %, 22681 MiB, 17764 MiB, 53.22 W
2026/08/29 10:32:38.270, 26 %, 2 %, 22681 MiB, 17764 MiB, 60.51 W
2026/08/29 10:32:43.271, 36 %, 2 %, 22681 MiB, 17764 MiB, 41.29 W
2026/08/29 10:32:48.271, 0 %, 0 %, 22681 MiB, 17764 MiB, 34.57 W
2026/08/29 10:32:53.272, 4 %, 0 %, 22681 MiB, 17764 MiB, 52.72 W
2026/08/29 10:32:58.272, 29 %, 2 %, 22681 MiB, 17764 MiB, 48.78 W
2026/08/29 10:33:03.273, 0 %, 0 %, 22681 MiB, 17764 MiB, 43.47 W
2026/08/29 10:33:08.273, 0 %, 0 %, 22681 MiB, 17764 MiB, 53.32 W
2026/08/29 10:33:13.274, 31 %, 2 %, 22681 MiB, 17764 MiB, 41.77 W
2026/08/29 10:33:18.274, 0 %, 0 %, 22681 MiB, 17764 MiB, 34.27 W
2026/08/29 10:33:23.275, 26 %, 2 %, 22681 MiB, 17764 MiB, 52.72 W
2026/08/29 10:33:28.275, 28 %, 2 %, 22681 MiB, 17764 MiB, 60.41 W
