task,head,quantile,threshold,reference_episodes,calibration_statistic,outcomes_used
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,instability,0.7,0.048612878,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,instability,0.75,0.049070418,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,instability,0.8,0.049622476,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,instability,0.85,0.05016035,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,instability,0.9,0.05101697,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,instability,0.925,0.051429957,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,instability,0.95,0.052132413,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,instability,0.96,0.052772254,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,instability,0.975,0.053948402,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,instability,0.98,0.05439675,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,instability,0.99,0.057883322,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,instability,0.995,0.06612086,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,instability,1.0,0.06908971,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,instability,0.5,0.04439936,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,instability,0.6,0.046322033,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,instability,0.7,0.04837452,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,instability,0.75,0.048903957,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,instability,0.8,0.0499224,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,instability,0.85,0.050892286,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,instability,0.9,0.05199957,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,instability,0.925,0.05267001,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,instability,0.95,0.05340987,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,instability,0.96,0.05384425,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,instability,0.975,0.054282576,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,instability,0.98,0.05461493,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,instability,0.99,0.05655393,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,instability,0.995,0.05926551,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,instability,1.0,0.059289515,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,instability,0.5,0.040693834,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,instability,0.6,0.04211425,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,instability,0.7,0.04345332,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,instability,0.75,0.044205457,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,instability,0.8,0.045072883,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,instability,0.85,0.04609774,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,instability,0.9,0.04814464,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,instability,0.925,0.049505457,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,instability,0.95,0.051958174,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,instability,0.96,0.053765923,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,instability,0.975,0.055893064,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,instability,0.98,0.05611381,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,instability,0.99,0.06485361,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,instability,0.995,0.06997183,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,instability,1.0,0.07431066,400,trajectory_max_persistent_score,False
libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,instability,0.5,0.029436022,400,trajectory_max_persistent_score,False
libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,instability,0.6,0.030234028,400,trajectory_max_persistent_score,False
libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,instability,0.7,0.030825414,400,trajectory_max_persistent_score,False
libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,instability,0.75,0.031093495,400,trajectory_max_persistent_score,False
libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,instability,0.8,0.03131581,400,trajectory_max_persistent_score,False
libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,instability,0.85,0.031623505,400,trajectory_max_persistent_score,False
libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,instability,0.9,0.031980176,400,trajectory_max_persistent_score,False
libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,instability,0.925,0.032188073,400,trajectory_max_persistent_score,False
libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,instability,0.95,0.03249632,400,trajectory_max_persistent_score,False
libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,instability,0.96,0.0326161,400,trajectory_max_persistent_score,False
libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,instability,0.975,0.032851953,400,trajectory_max_persistent_score,False
libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,instability,0.98,0.032915417,400,trajectory_max_persistent_score,False
libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,instability,0.99,0.03343647,400,trajectory_max_persistent_score,False
libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,instability,0.995,0.033614814,400,trajectory_max_persistent_score,False
libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,instability,1.0,0.033695914,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,instability,0.5,0.03169652,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,instability,0.6,0.031985484,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,instability,0.7,0.03232742,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,instability,0.75,0.032583736,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,instability,0.8,0.032830596,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,instability,0.85,0.033192396,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,instability,0.9,0.0335828,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,instability,0.925,0.033823095,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,instability,0.95,0.034272708,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,instability,0.96,0.034724243,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,instability,0.975,0.03518349,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,instability,0.98,0.039037794,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,instability,0.99,0.04381326,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,instability,0.995,0.052124437,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,instability,1.0,0.06377025,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,instability,0.5,0.039221197,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,instability,0.6,0.039877206,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,instability,0.7,0.04086829,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,instability,0.75,0.04125733,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,instability,0.8,0.042281404,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,instability,0.85,0.048086315,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,instability,0.9,0.05053106,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,instability,0.925,0.0512657,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,instability,0.95,0.05209966,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,instability,0.96,0.05240494,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,instability,0.975,0.05720441,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,instability,0.98,0.058576092,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,instability,0.99,0.065081224,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,instability,0.995,0.06782889,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,instability,1.0,0.072720945,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_butter_and_place_it_in_the_basket,instability,0.5,0.032777347,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_butter_and_place_it_in_the_basket,instability,0.6,0.033434905,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_butter_and_place_it_in_the_basket,instability,0.7,0.034211047,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_butter_and_place_it_in_the_basket,instability,0.75,0.034696862,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_butter_and_place_it_in_the_basket,instability,0.8,0.035108767,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_butter_and_place_it_in_the_basket,instability,0.85,0.03573209,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_butter_and_place_it_in_the_basket,instability,0.9,0.036479115,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_butter_and_place_it_in_the_basket,instability,0.925,0.036785454,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_butter_and_place_it_in_the_basket,instability,0.95,0.037291482,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_butter_and_place_it_in_the_basket,instability,0.96,0.03768924,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_butter_and_place_it_in_the_basket,instability,0.975,0.03896132,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_butter_and_place_it_in_the_basket,instability,0.98,0.03923803,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_butter_and_place_it_in_the_basket,instability,0.99,0.040498167,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_butter_and_place_it_in_the_basket,instability,0.995,0.060254186,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_butter_and_place_it_in_the_basket,instability,1.0,0.061954215,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,instability,0.5,0.03916666,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,instability,0.6,0.03961286,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,instability,0.7,0.040228717,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,instability,0.75,0.040518053,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,instability,0.8,0.04098867,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,instability,0.85,0.04138139,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,instability,0.9,0.042119972,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,instability,0.925,0.042736776,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,instability,0.95,0.04405398,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,instability,0.96,0.04715204,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,instability,0.975,0.050934553,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,instability,0.98,0.05519055,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,instability,0.99,0.07161735,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,instability,0.995,0.073124826,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,instability,1.0,0.07346754,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,instability,0.5,0.03088829,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,instability,0.6,0.031432755,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,instability,0.7,0.031950884,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,instability,0.75,0.032207288,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,instability,0.8,0.032582313,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,instability,0.85,0.03306856,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,instability,0.9,0.03362143,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,instability,0.925,0.034247026,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,instability,0.95,0.036011413,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,instability,0.96,0.03629867,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,instability,0.975,0.036890805,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,instability,0.98,0.037061267,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,instability,0.99,0.037394047,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,instability,0.995,0.03867314,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,instability,1.0,0.038709134,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_milk_and_place_it_in_the_basket,instability,0.5,0.03201758,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_milk_and_place_it_in_the_basket,instability,0.6,0.03234368,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_milk_and_place_it_in_the_basket,instability,0.7,0.032930277,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_milk_and_place_it_in_the_basket,instability,0.75,0.033232003,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_milk_and_place_it_in_the_basket,instability,0.8,0.033635147,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_milk_and_place_it_in_the_basket,instability,0.85,0.03427179,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_milk_and_place_it_in_the_basket,instability,0.9,0.035348684,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_milk_and_place_it_in_the_basket,instability,0.925,0.03702931,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_milk_and_place_it_in_the_basket,instability,0.95,0.051969163,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_milk_and_place_it_in_the_basket,instability,0.96,0.052966893,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_milk_and_place_it_in_the_basket,instability,0.975,0.054979086,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_milk_and_place_it_in_the_basket,instability,0.98,0.056935266,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_milk_and_place_it_in_the_basket,instability,0.99,0.057264414,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_milk_and_place_it_in_the_basket,instability,0.995,0.059664577,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_milk_and_place_it_in_the_basket,instability,1.0,0.062426895,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,instability,0.5,0.03483399,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,instability,0.6,0.0352405,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,instability,0.7,0.0356991,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,instability,0.75,0.03597881,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,instability,0.8,0.03624434,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,instability,0.85,0.036689863,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,instability,0.9,0.037186243,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,instability,0.925,0.0377298,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,instability,0.95,0.03837175,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,instability,0.96,0.049819533,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,instability,0.975,0.053709432,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,instability,0.98,0.05392065,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,instability,0.99,0.055017658,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,instability,0.995,0.056716494,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,instability,1.0,0.06299786,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,instability,0.5,0.037179038,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,instability,0.6,0.03772243,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,instability,0.7,0.03825248,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,instability,0.75,0.03849475,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,instability,0.8,0.038873047,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,instability,0.85,0.039696835,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,instability,0.9,0.04110051,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,instability,0.925,0.043962725,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,instability,0.95,0.05429379,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,instability,0.96,0.055952184,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,instability,0.975,0.05946087,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,instability,0.98,0.061776623,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,instability,0.99,0.06319347,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,instability,0.995,0.06421623,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,instability,1.0,0.06473727,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,instability,0.5,0.039618164,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,instability,0.6,0.040227123,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,instability,0.7,0.041195706,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,instability,0.75,0.04174979,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,instability,0.8,0.043463875,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,instability,0.85,0.04685564,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,instability,0.9,0.04990038,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,instability,0.925,0.05097237,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,instability,0.95,0.052378595,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,instability,0.96,0.053705618,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,instability,0.975,0.05815594,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,instability,0.98,0.05997546,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,instability,0.99,0.061708182,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,instability,0.995,0.06343347,400,trajectory_max_persistent_score,False
libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,instability,1.0,0.06421034,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,instability,0.5,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,instability,0.6,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,instability,0.7,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,instability,0.75,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,instability,0.8,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,instability,0.85,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,instability,0.9,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,instability,0.925,-inf,400,trajectory_max_persistent_score,False
