fold,suite,method,calibration,alpha,scope,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query,tp_lead0,recall_lead0,legacy_filtered_fp_lead0,tp_lead2,recall_lead2,legacy_filtered_fp_lead2,tp_lead4,recall_lead4,legacy_filtered_fp_lead4,tp_lead8,recall_lead8,legacy_filtered_fp_lead8,tp_lead12,recall_lead12,legacy_filtered_fp_lead12,tp_lead16,recall_lead16,legacy_filtered_fp_lead16,tp_lead20,recall_lead20,legacy_filtered_fp_lead20,recall_by_q7,fpr_by_q7,recall_by_q10,fpr_by_q10,recall_by_q14,fpr_by_q14,recall_by_q21,fpr_by_q21,recall_by_q29,fpr_by_q29,recall_by_q39,fpr_by_q39,recall_by_q51,fpr_by_q51
libero_long_20260908,libero_long,knn_or_v8,task_init,0.1,seen,560,18,542,16,26,0.8888888888888888,0.04797047970479705,0.38095238095238093,0.9204592045920459,0.6367521367521367,28.5,16,0.8888888888888888,26,15,0.8333333333333334,22,15,0.8333333333333334,20,15,0.8333333333333334,16,14,0.7777777777777778,12,14,0.7777777777777778,7,11,0.6111111111111112,5,0.0,0.0,0.0,0.0,0.05555555555555555,0.007380073800738007,0.05555555555555555,0.025830258302583026,0.6111111111111112,0.04428044280442804,0.7777777777777778,0.04797047970479705,0.8888888888888888,0.04797047970479705
libero_long_20260908,libero_long,knn_or_v8,task_init,0.1,unseen,1200,182,1018,179,185,0.9835164835164835,0.18172888015717092,0.49175824175824173,0.9008938016796564,0.37045646661031284,12.0,179,0.9835164835164835,185,179,0.9835164835164835,183,179,0.9835164835164835,182,175,0.9615384615384616,175,170,0.9340659340659341,157,168,0.9230769230769231,144,162,0.8901098901098901,138,0.016483516483516484,0.0009823182711198428,0.32967032967032966,0.0825147347740668,0.6428571428571429,0.137524557956778,0.6703296703296703,0.1581532416502947,0.7857142857142857,0.17485265225933203,0.9340659340659341,0.18172888015717092,0.9835164835164835,0.18172888015717092
libero_long_20260908,libero_long,knn_or_v8,task_init,0.15,seen,560,18,542,18,31,1.0,0.05719557195571956,0.3673469387755102,0.9714022140221402,0.5961538461538463,28.5,18,1.0,31,18,1.0,27,17,0.9444444444444444,22,17,0.9444444444444444,16,14,0.7777777777777778,15,14,0.7777777777777778,9,12,0.6666666666666666,7,0.0,0.0,0.0,0.0,0.1111111111111111,0.016605166051660517,0.1111111111111111,0.04059040590405904,0.6111111111111112,0.05719557195571956,0.7777777777777778,0.05719557195571956,1.0,0.05719557195571956
libero_long_20260908,libero_long,knn_or_v8,task_init,0.15,unseen,1200,182,1018,181,248,0.9945054945054945,0.24361493123772102,0.4219114219114219,0.8754452816338868,0.2688081149619611,10.0,181,0.9945054945054945,248,181,0.9945054945054945,245,181,0.9945054945054945,242,180,0.989010989010989,232,179,0.9835164835164835,207,177,0.9725274725274725,199,174,0.9560439560439561,192,0.038461538461538464,0.0009823182711198428,0.5879120879120879,0.1444007858546169,0.8516483516483516,0.19155206286836934,0.8736263736263736,0.22396856581532418,0.9340659340659341,0.23673870333988212,0.9835164835164835,0.24361493123772102,0.9945054945054945,0.24361493123772102
libero_long_20260908,libero_long,knn_or_v8,task_init,0.2,seen,560,18,542,18,35,1.0,0.06457564575645756,0.33962264150943394,0.9677121771217713,0.5373931623931623,28.0,18,1.0,35,18,1.0,30,18,1.0,25,18,1.0,16,17,0.9444444444444444,16,17,0.9444444444444444,10,14,0.7777777777777778,7,0.0,0.0,0.0,0.0,0.1111111111111111,0.02214022140221402,0.16666666666666666,0.04981549815498155,0.6666666666666666,0.06457564575645756,0.9444444444444444,0.06457564575645756,1.0,0.06457564575645756
libero_long_20260908,libero_long,knn_or_v8,task_init,0.2,unseen,1200,182,1018,181,295,0.9945054945054945,0.28978388998035365,0.3802521008403361,0.8523608022625704,0.24651310228233303,10.0,181,0.9945054945054945,295,181,0.9945054945054945,292,181,0.9945054945054945,286,181,0.9945054945054945,267,180,0.989010989010989,240,180,0.989010989010989,223,177,0.9725274725274725,215,0.038461538461538464,0.0009823182711198428,0.7417582417582418,0.1787819253438114,0.8901098901098901,0.22298624754420432,0.9120879120879121,0.2691552062868369,0.945054945054945,0.28487229862475444,0.989010989010989,0.28978388998035365,0.9945054945054945,0.28978388998035365
libero_long_20260909,libero_long,knn10,episode,0.01,seen,560,49,511,28,17,0.5714285714285714,0.033268101761252444,0.6222222222222222,0.7690802348336595,0.7888540031397174,32.0,28,0.5714285714285714,17,28,0.5714285714285714,17,28,0.5714285714285714,17,28,0.5714285714285714,16,27,0.5510204081632653,10,26,0.5306122448979592,7,16,0.32653061224489793,2,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.021526418786692758,0.14285714285714285,0.029354207436399216,0.5510204081632653,0.033268101761252444,0.5714285714285714,0.033268101761252444
libero_long_20260909,libero_long,knn10,episode,0.01,unseen,1200,9,1191,8,11,0.8888888888888888,0.009235936188077247,0.42105263157894735,0.9398264763504058,0.7072649572649573,37.0,8,0.8888888888888888,11,8,0.8888888888888888,11,8,0.8888888888888888,11,8,0.8888888888888888,11,6,0.6666666666666666,6,3,0.3333333333333333,2,3,0.3333333333333333,2,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0033585222502099076,0.2222222222222222,0.005877413937867338,0.6666666666666666,0.009235936188077247,0.8888888888888888,0.009235936188077247
libero_long_20260909,libero_long,knn10,episode,0.03,seen,560,49,511,40,20,0.8163265306122449,0.03913894324853229,0.6666666666666666,0.8885937936818563,0.6989795918367349,31.0,40,0.8163265306122449,20,40,0.8163265306122449,20,40,0.8163265306122449,20,38,0.7755102040816326,20,35,0.7142857142857143,15,33,0.673469387755102,8,24,0.4897959183673469,4,0.0,0.0,0.0,0.0,0.02040816326530612,0.0019569471624266144,0.04081632653061224,0.029354207436399216,0.22448979591836735,0.03522504892367906,0.7142857142857143,0.03913894324853229,0.8163265306122449,0.03913894324853229
libero_long_20260909,libero_long,knn10,episode,0.03,unseen,1200,9,1191,9,25,1.0,0.020990764063811923,0.2647058823529412,0.9895046179680941,0.6047008547008547,30.0,9,1.0,25,9,1.0,25,9,1.0,24,9,1.0,21,7,0.7777777777777778,12,6,0.6666666666666666,2,5,0.5555555555555556,2,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.011754827875734676,0.4444444444444444,0.018471872376154493,0.7777777777777778,0.020990764063811923,1.0,0.020990764063811923
libero_long_20260909,libero_long,knn10,episode,0.05,seen,560,49,511,44,33,0.8979591836734694,0.06457925636007827,0.5714285714285714,0.9166899636566956,0.5926216640502354,29.0,44,0.8979591836734694,33,44,0.8979591836734694,32,43,0.8775510204081632,31,43,0.8775510204081632,26,41,0.8367346938775511,22,40,0.8163265306122449,12,32,0.6530612244897959,9,0.0,0.0,0.0,0.0019569471624266144,0.14285714285714285,0.019569471624266144,0.1836734693877551,0.050880626223091974,0.46938775510204084,0.060665362035225046,0.8367346938775511,0.06457925636007827,0.8979591836734694,0.06457925636007827
libero_long_20260909,libero_long,knn10,episode,0.05,unseen,1200,9,1191,9,34,1.0,0.028547439126784216,0.20930232558139536,0.9857262804366079,0.4914529914529915,22.0,9,1.0,34,9,1.0,34,9,1.0,33,9,1.0,27,9,1.0,12,9,1.0,4,7,0.7777777777777778,4,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.020151133501259445,0.7777777777777778,0.027707808564231738,1.0,0.028547439126784216,1.0,0.028547439126784216
libero_long_20260909,libero_long,knn10,episode,0.1,seen,560,49,511,48,60,0.9795918367346939,0.11741682974559686,0.4444444444444444,0.9310875034945485,0.4976452119309262,27.0,48,0.9795918367346939,60,48,0.9795918367346939,55,48,0.9795918367346939,54,48,0.9795918367346939,47,47,0.9591836734693877,36,46,0.9387755102040817,23,38,0.7755102040816326,19,0.0,0.0,0.14285714285714285,0.009784735812133072,0.2653061224489796,0.046966731898238745,0.2857142857142857,0.08610567514677103,0.673469387755102,0.1095890410958904,0.9591836734693877,0.11741682974559686,0.9795918367346939,0.11741682974559686
libero_long_20260909,libero_long,knn10,episode,0.1,unseen,1200,9,1191,9,72,1.0,0.060453400503778336,0.1111111111111111,0.9697732997481109,0.46794871794871795,22.0,9,1.0,72,9,1.0,70,9,1.0,59,9,1.0,44,9,1.0,19,9,1.0,9,7,0.7777777777777778,4,0.0,0.0,0.0,0.0025188916876574307,0.1111111111111111,0.005877413937867338,0.4444444444444444,0.051217464315701094,0.7777777777777778,0.060453400503778336,1.0,0.060453400503778336,1.0,0.060453400503778336
libero_long_20260909,libero_long,knn10,episode,0.15,seen,560,49,511,49,83,1.0,0.162426614481409,0.3712121212121212,0.9187866927592955,0.45604395604395603,25.0,49,1.0,83,49,1.0,80,49,1.0,79,49,1.0,70,49,1.0,55,48,0.9795918367346939,37,42,0.8571428571428571,32,0.0,0.0,0.16326530612244897,0.023483365949119372,0.30612244897959184,0.09197651663405088,0.3469387755102041,0.136986301369863,0.7551020408163265,0.15459882583170254,0.9795918367346939,0.162426614481409,1.0,0.162426614481409
libero_long_20260909,libero_long,knn10,episode,0.15,unseen,1200,9,1191,9,110,1.0,0.09235936188077246,0.07563025210084033,0.9538203190596137,0.4508547008547008,21.0,9,1.0,110,9,1.0,107,9,1.0,90,9,1.0,59,9,1.0,26,9,1.0,12,8,0.8888888888888888,4,0.0,0.0,0.0,0.005037783375314861,0.1111111111111111,0.018471872376154493,0.5555555555555556,0.08060453400503778,0.7777777777777778,0.09235936188077246,1.0,0.09235936188077246,1.0,0.09235936188077246
libero_long_20260909,libero_long,knn10,episode,0.2,seen,560,49,511,49,108,1.0,0.21135029354207435,0.31210191082802546,0.8943248532289628,0.44113029827315536,24.0,49,1.0,108,49,1.0,105,49,1.0,102,49,1.0,94,49,1.0,73,48,0.9795918367346939,49,43,0.8775510204081632,43,0.0,0.0,0.16326530612244897,0.03522504892367906,0.32653061224489793,0.13307240704500978,0.3673469387755102,0.18003913894324852,0.7959183673469388,0.2035225048923679,0.9795918367346939,0.21135029354207435,1.0,0.21135029354207435
libero_long_20260909,libero_long,knn10,episode,0.2,unseen,1200,9,1191,9,153,1.0,0.12846347607052896,0.05555555555555555,0.9357682619647355,0.4444444444444444,21.0,9,1.0,153,9,1.0,149,9,1.0,115,9,1.0,76,9,1.0,43,9,1.0,13,8,0.8888888888888888,5,0.0,0.0,0.0,0.011754827875734676,0.1111111111111111,0.033585222502099076,0.5555555555555556,0.11418975650713686,0.8888888888888888,0.12846347607052896,1.0,0.12846347607052896,1.0,0.12846347607052896
libero_long_20260909,libero_long,knn10,task_init,0.01,seen,560,49,511,0,0,0.0,0.0,,0.5,1.0,,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
libero_long_20260909,libero_long,knn10,task_init,0.01,unseen,1200,9,1191,0,0,0.0,0.0,,0.5,1.0,,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
libero_long_20260909,libero_long,knn10,task_init,0.03,seen,560,49,511,10,1,0.20408163265306123,0.0019569471624266144,0.9090909090909091,0.6010623427453173,0.9529042386185244,38.0,10,0.20408163265306123,1,10,0.20408163265306123,1,10,0.20408163265306123,1,9,0.1836734693877551,1,7,0.14285714285714285,1,3,0.061224489795918366,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471624266144,0.0,0.0019569471624266144,0.14285714285714285,0.0019569471624266144,0.20408163265306123,0.0019569471624266144
libero_long_20260909,libero_long,knn10,task_init,0.03,unseen,1200,9,1191,3,0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.8995726495726496,33.0,3,0.3333333333333333,0,3,0.3333333333333333,0,3,0.3333333333333333,0,3,0.3333333333333333,0,3,0.3333333333333333,0,2,0.2222222222222222,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333,0.0
libero_long_20260909,libero_long,knn10,task_init,0.05,seen,560,49,511,16,7,0.32653061224489793,0.0136986301369863,0.6956521739130435,0.6564159910539558,0.9030612244897959,35.5,16,0.32653061224489793,7,16,0.32653061224489793,7,16,0.32653061224489793,7,16,0.32653061224489793,7,13,0.2653061224489796,5,11,0.22448979591836735,3,4,0.08163265306122448,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003913894324853229,0.02040816326530612,0.009784735812133072,0.2653061224489796,0.0136986301369863,0.32653061224489793,0.0136986301369863
libero_long_20260909,libero_long,knn10,task_init,0.05,unseen,1200,9,1191,7,1,0.7777777777777778,0.0008396305625524769,0.875,0.8884690736076126,0.8012820512820513,39.0,7,0.7777777777777778,1,7,0.7777777777777778,1,7,0.7777777777777778,1,5,0.5555555555555556,1,5,0.5555555555555556,1,3,0.3333333333333333,1,3,0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008396305625524769,0.4444444444444444,0.0008396305625524769,0.7777777777777778,0.0008396305625524769
libero_long_20260909,libero_long,knn10,task_init,0.1,seen,560,49,511,31,18,0.6326530612244898,0.03522504892367906,0.6326530612244898,0.7987140061504054,0.7688383045525902,32.0,31,0.6326530612244898,18,31,0.6326530612244898,18,31,0.6326530612244898,18,30,0.6122448979591837,17,29,0.5918367346938775,11,27,0.5510204081632653,7,19,0.3877551020408163,3,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.023483365949119372,0.14285714285714285,0.03131115459882583,0.5918367346938775,0.03522504892367906,0.6326530612244898,0.03522504892367906
libero_long_20260909,libero_long,knn10,task_init,0.1,unseen,1200,9,1191,8,18,0.8888888888888888,0.015113350125944584,0.3076923076923077,0.9368877693814721,0.6602564102564101,34.0,8,0.8888888888888888,18,8,0.8888888888888888,18,8,0.8888888888888888,18,8,0.8888888888888888,17,6,0.6666666666666666,9,4,0.4444444444444444,2,4,0.4444444444444444,2,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.005877413937867338,0.3333333333333333,0.011754827875734676,0.6666666666666666,0.015113350125944584,0.8888888888888888,0.015113350125944584
libero_long_20260909,libero_long,knn10,task_init,0.15,seen,560,49,511,35,19,0.7142857142857143,0.03718199608610567,0.6481481481481481,0.8385518590998043,0.7272370486656201,31.0,35,0.7142857142857143,19,35,0.7142857142857143,19,35,0.7142857142857143,19,34,0.6938775510204082,18,33,0.673469387755102,14,31,0.6326530612244898,8,22,0.4489795918367347,3,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.04081632653061224,0.025440313111545987,0.22448979591836735,0.033268101761252444,0.6530612244897959,0.03718199608610567,0.7142857142857143,0.03718199608610567
libero_long_20260909,libero_long,knn10,task_init,0.15,unseen,1200,9,1191,9,25,1.0,0.020990764063811923,0.2647058823529412,0.9895046179680941,0.6068376068376068,30.0,9,1.0,25,9,1.0,25,9,1.0,24,9,1.0,21,7,0.7777777777777778,11,6,0.6666666666666666,2,5,0.5555555555555556,2,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0109151973131822,0.4444444444444444,0.018471872376154493,0.7777777777777778,0.020990764063811923,1.0,0.020990764063811923
libero_long_20260909,libero_long,knn10,task_init,0.2,seen,560,49,511,45,33,0.9183673469387755,0.06457925636007827,0.5769230769230769,0.9268940452893486,0.5843799058084772,29.0,45,0.9183673469387755,33,45,0.9183673469387755,32,44,0.8979591836734694,32,44,0.8979591836734694,26,42,0.8571428571428571,23,41,0.8367346938775511,13,32,0.6530612244897959,9,0.0,0.0,0.0,0.003913894324853229,0.14285714285714285,0.021526418786692758,0.1836734693877551,0.05283757338551859,0.46938775510204084,0.060665362035225046,0.8571428571428571,0.06457925636007827,0.9183673469387755,0.06457925636007827
libero_long_20260909,libero_long,knn10,task_init,0.2,unseen,1200,9,1191,9,35,1.0,0.02938706968933669,0.20454545454545456,0.9853064651553316,0.4914529914529915,22.0,9,1.0,35,9,1.0,35,9,1.0,33,9,1.0,27,9,1.0,12,9,1.0,5,7,0.7777777777777778,4,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.020990764063811923,0.7777777777777778,0.028547439126784216,1.0,0.02938706968933669,1.0,0.02938706968933669
libero_long_20260909,libero_long,knn10_persist3,episode,0.01,seen,560,49,511,22,13,0.4489795918367347,0.025440313111545987,0.6285714285714286,0.7117696393625944,0.8540031397174255,34.5,22,0.4489795918367347,13,22,0.4489795918367347,13,22,0.4489795918367347,13,22,0.4489795918367347,11,21,0.42857142857142855,7,17,0.3469387755102041,3,6,0.12244897959183673,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005870841487279843,0.08163265306122448,0.021526418786692758,0.42857142857142855,0.025440313111545987,0.4489795918367347,0.025440313111545987
libero_long_20260909,libero_long,knn10_persist3,episode,0.01,unseen,1200,9,1191,8,5,0.8888888888888888,0.0041981528127623844,0.6153846153846154,0.9423453680380632,0.767094017094017,39.0,8,0.8888888888888888,5,8,0.8888888888888888,5,8,0.8888888888888888,5,7,0.7777777777777778,3,5,0.5555555555555556,3,3,0.3333333333333333,2,2,0.2222222222222222,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0041981528127623844,0.5555555555555556,0.0041981528127623844,0.8888888888888888,0.0041981528127623844
libero_long_20260909,libero_long,knn10_persist3,episode,0.03,seen,560,49,511,41,24,0.8367346938775511,0.046966731898238745,0.6307692307692307,0.8948839809896562,0.6934850863422292,32.0,41,0.8367346938775511,24,40,0.8163265306122449,24,40,0.8163265306122449,24,39,0.7959183673469388,22,37,0.7551020408163265,16,34,0.6938775510204082,9,22,0.4489795918367347,7,0.0,0.0,0.0,0.0,0.0,0.003913894324853229,0.061224489795918366,0.03718199608610567,0.24489795918367346,0.043052837573385516,0.7346938775510204,0.046966731898238745,0.8367346938775511,0.046966731898238745
libero_long_20260909,libero_long,knn10_persist3,episode,0.03,unseen,1200,9,1191,9,23,1.0,0.019311502938706968,0.28125,0.9903442485306465,0.5235042735042734,24.0,9,1.0,23,9,1.0,23,9,1.0,23,9,1.0,18,9,1.0,10,8,0.8888888888888888,3,7,0.7777777777777778,3,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.012594458438287154,0.7777777777777778,0.017632241813602016,1.0,0.019311502938706968,1.0,0.019311502938706968
libero_long_20260909,libero_long,knn10_persist3,episode,0.05,seen,560,49,511,47,39,0.9591836734693877,0.07632093933463796,0.5465116279069767,0.9414313670673748,0.5631868131868132,29.0,47,0.9591836734693877,39,47,0.9591836734693877,39,47,0.9591836734693877,38,45,0.9183673469387755,32,43,0.8775510204081632,24,42,0.8571428571428571,14,34,0.6938775510204082,11,0.0,0.0,0.0,0.0,0.16326530612244897,0.009784735812133072,0.24489795918367346,0.06457925636007827,0.5306122448979592,0.0684931506849315,0.8775510204081632,0.07632093933463796,0.9591836734693877,0.07632093933463796
libero_long_20260909,libero_long,knn10_persist3,episode,0.05,unseen,1200,9,1191,9,38,1.0,0.03190596137699412,0.19148936170212766,0.984047019311503,0.5042735042735043,24.0,9,1.0,38,9,1.0,37,9,1.0,37,9,1.0,22,9,1.0,12,8,0.8888888888888888,4,7,0.7777777777777778,4,0.0,0.0,0.0,0.0,0.0,0.0025188916876574307,0.3333333333333333,0.020990764063811923,0.7777777777777778,0.03190596137699412,1.0,0.03190596137699412,1.0,0.03190596137699412
libero_long_20260909,libero_long,knn10_persist3,episode,0.1,seen,560,49,511,48,57,0.9795918367346939,0.11154598825831702,0.45714285714285713,0.9340229242381884,0.5239403453689169,28.0,48,0.9795918367346939,57,48,0.9795918367346939,54,48,0.9795918367346939,51,47,0.9591836734693877,44,46,0.9387755102040817,33,45,0.9183673469387755,20,38,0.7755102040816326,17,0.0,0.0,0.0,0.0,0.22448979591836735,0.03913894324853229,0.2653061224489796,0.08414872798434442,0.6530612244897959,0.10371819960861056,0.9387755102040817,0.11154598825831702,0.9795918367346939,0.11154598825831702
libero_long_20260909,libero_long,knn10_persist3,episode,0.1,unseen,1200,9,1191,9,75,1.0,0.06297229219143577,0.10714285714285714,0.9685138539042821,0.48076923076923084,23.0,9,1.0,75,9,1.0,72,9,1.0,65,9,1.0,38,9,1.0,17,9,1.0,7,8,0.8888888888888888,4,0.0,0.0,0.0,0.0016792611251049538,0.0,0.011754827875734676,0.4444444444444444,0.051217464315701094,0.7777777777777778,0.06297229219143577,1.0,0.06297229219143577,1.0,0.06297229219143577
libero_long_20260909,libero_long,knn10_persist3,episode,0.15,seen,560,49,511,48,87,0.9795918367346939,0.17025440313111545,0.35555555555555557,0.9046687168017892,0.4846938775510204,25.5,48,0.9795918367346939,87,48,0.9795918367346939,85,48,0.9795918367346939,78,48,0.9795918367346939,67,47,0.9591836734693877,54,47,0.9591836734693877,36,41,0.8367346938775511,32,0.0,0.0,0.0,0.003913894324853229,0.2653061224489796,0.07827788649706457,0.32653061224489793,0.12524461839530332,0.7346938775510204,0.16046966731898238,0.9591836734693877,0.16829745596868884,0.9795918367346939,0.17025440313111545
libero_long_20260909,libero_long,knn10_persist3,episode,0.15,unseen,1200,9,1191,9,144,1.0,0.12090680100755667,0.058823529411764705,0.9395465994962217,0.4658119658119658,23.0,9,1.0,144,9,1.0,130,9,1.0,112,9,1.0,66,9,1.0,35,9,1.0,10,8,0.8888888888888888,4,0.0,0.0,0.0,0.006717044500419815,0.1111111111111111,0.03526448362720403,0.4444444444444444,0.09907640638119228,0.8888888888888888,0.12090680100755667,1.0,0.12090680100755667,1.0,0.12090680100755667
libero_long_20260909,libero_long,knn10_persist3,episode,0.2,seen,560,49,511,49,123,1.0,0.24070450097847357,0.28488372093023256,0.8796477495107632,0.42974882260596553,24.0,49,1.0,123,49,1.0,121,49,1.0,112,49,1.0,97,49,1.0,73,49,1.0,56,45,0.9183673469387755,51,0.0,0.0,0.02040816326530612,0.007827788649706457,0.3469387755102041,0.136986301369863,0.42857142857142855,0.2035225048923679,0.8571428571428571,0.23483365949119372,1.0,0.24070450097847357,1.0,0.24070450097847357
libero_long_20260909,libero_long,knn10_persist3,episode,0.2,unseen,1200,9,1191,9,254,1.0,0.21326616288832914,0.034220532319391636,0.8933669185558354,0.4594017094017093,22.0,9,1.0,254,9,1.0,231,9,1.0,180,9,1.0,106,9,1.0,63,9,1.0,10,8,0.8888888888888888,4,0.0,0.0,0.0,0.016792611251049538,0.1111111111111111,0.06717044500419815,0.4444444444444444,0.18052057094878254,0.8888888888888888,0.21326616288832914,1.0,0.21326616288832914,1.0,0.21326616288832914
libero_long_20260909,libero_long,knn10_persist3,task_init,0.01,seen,560,49,511,0,0,0.0,0.0,,0.5,1.0,,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
libero_long_20260909,libero_long,knn10_persist3,task_init,0.01,unseen,1200,9,1191,0,0,0.0,0.0,,0.5,1.0,,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
libero_long_20260909,libero_long,knn10_persist3,task_init,0.03,seen,560,49,511,9,2,0.1836734693877551,0.003913894324853229,0.8181818181818182,0.589879787531451,0.9611459968602826,39.0,9,0.1836734693877551,2,9,0.1836734693877551,2,8,0.16326530612244897,2,7,0.14285714285714285,2,7,0.14285714285714285,1,1,0.02040816326530612,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471624266144,0.0,0.0019569471624266144,0.10204081632653061,0.003913894324853229,0.1836734693877551,0.003913894324853229
libero_long_20260909,libero_long,knn10_persist3,task_init,0.03,unseen,1200,9,1191,3,0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.9102564102564101,35.0,3,0.3333333333333333,0,3,0.3333333333333333,0,3,0.3333333333333333,0,3,0.3333333333333333,0,2,0.2222222222222222,0,2,0.2222222222222222,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333,0.0
libero_long_20260909,libero_long,knn10_persist3,task_init,0.05,seen,560,49,511,16,4,0.32653061224489793,0.007827788649706457,0.8,0.6593514117975957,0.9128728414442702,37.0,16,0.32653061224489793,4,16,0.32653061224489793,4,16,0.32653061224489793,4,15,0.30612244897959184,4,13,0.2653061224489796,4,8,0.16326530612244897,2,2,0.04081632653061224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471624266144,0.02040816326530612,0.007827788649706457,0.24489795918367346,0.007827788649706457,0.32653061224489793,0.007827788649706457
libero_long_20260909,libero_long,knn10_persist3,task_init,0.05,unseen,1200,9,1191,7,1,0.7777777777777778,0.0008396305625524769,0.875,0.8884690736076126,0.8119658119658121,40.0,7,0.7777777777777778,1,7,0.7777777777777778,1,7,0.7777777777777778,1,5,0.5555555555555556,1,4,0.4444444444444444,1,3,0.3333333333333333,1,1,0.1111111111111111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0008396305625524769,0.3333333333333333,0.0008396305625524769,0.7777777777777778,0.0008396305625524769
libero_long_20260909,libero_long,knn10_persist3,task_init,0.1,seen,560,49,511,38,18,0.7755102040816326,0.03522504892367906,0.6785714285714286,0.8701425775789768,0.7370486656200943,33.5,38,0.7755102040816326,18,38,0.7755102040816326,18,38,0.7755102040816326,18,35,0.7142857142857143,17,34,0.6938775510204082,11,29,0.5918367346938775,6,15,0.30612244897959184,2,0.0,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.021526418786692758,0.16326530612244897,0.03131115459882583,0.673469387755102,0.03522504892367906,0.7755102040816326,0.03522504892367906
libero_long_20260909,libero_long,knn10_persist3,task_init,0.1,unseen,1200,9,1191,9,19,1.0,0.01595298068849706,0.32142857142857145,0.9920235096557515,0.5918803418803419,31.0,9,1.0,19,9,1.0,19,9,1.0,19,8,0.8888888888888888,15,8,0.8888888888888888,8,6,0.6666666666666666,2,6,0.6666666666666666,2,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.005877413937867338,0.4444444444444444,0.011754827875734676,0.8888888888888888,0.01595298068849706,1.0,0.01595298068849706
libero_long_20260909,libero_long,knn10_persist3,task_init,0.15,seen,560,49,511,41,24,0.8367346938775511,0.046966731898238745,0.6307692307692307,0.8948839809896562,0.6934850863422292,32.0,41,0.8367346938775511,24,40,0.8163265306122449,24,40,0.8163265306122449,24,39,0.7959183673469388,22,37,0.7551020408163265,16,34,0.6938775510204082,9,22,0.4489795918367347,7,0.0,0.0,0.0,0.0,0.0,0.003913894324853229,0.061224489795918366,0.03718199608610567,0.24489795918367346,0.043052837573385516,0.7346938775510204,0.046966731898238745,0.8367346938775511,0.046966731898238745
libero_long_20260909,libero_long,knn10_persist3,task_init,0.15,unseen,1200,9,1191,9,23,1.0,0.019311502938706968,0.28125,0.9903442485306465,0.5235042735042734,24.0,9,1.0,23,9,1.0,23,9,1.0,23,9,1.0,18,9,1.0,10,8,0.8888888888888888,3,7,0.7777777777777778,3,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.012594458438287154,0.7777777777777778,0.017632241813602016,1.0,0.019311502938706968,1.0,0.019311502938706968
