fold,scope,method,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query,tp_lead0,recall_lead0,legacy_filtered_fp_lead0,tp_lead2,recall_lead2,legacy_filtered_fp_lead2,tp_lead4,recall_lead4,legacy_filtered_fp_lead4,tp_lead8,recall_lead8,legacy_filtered_fp_lead8,tp_lead12,recall_lead12,legacy_filtered_fp_lead12,tp_lead16,recall_lead16,legacy_filtered_fp_lead16,tp_lead20,recall_lead20,legacy_filtered_fp_lead20,recall_by_q7,fpr_by_q7,recall_by_q10,fpr_by_q10,recall_by_q14,fpr_by_q14,recall_by_q21,fpr_by_q21,recall_by_q29,fpr_by_q29,recall_by_q39,fpr_by_q39,recall_by_q51,fpr_by_q51
libero_object_20260907,unseen,v7_frozen_and_knn10,800,4,796,3,1,0.75,0.001256281407035176,0.75,0.8743718592964824,0.8482142857142857,21.0,3,0.75,1,3,0.75,1,3,0.75,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.001256281407035176,0.75,0.001256281407035176,0.75,0.001256281407035176,0.75,0.001256281407035176
libero_object_20260907,unseen,v8_frozen_or_knn10,800,4,796,4,24,1.0,0.03015075376884422,0.14285714285714285,0.9849246231155779,0.5803571428571429,14.5,4,1.0,24,4,1.0,15,4,1.0,2,4,1.0,1,3,0.75,0,1,0.25,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.022613065326633167,1.0,0.028894472361809045,1.0,0.03015075376884422,1.0,0.03015075376884422,1.0,0.03015075376884422
libero_object_20260907,unseen,v8_frozen_and_knn10,800,4,796,3,1,0.75,0.001256281407035176,0.75,0.8743718592964824,0.8482142857142857,21.0,3,0.75,1,3,0.75,1,3,0.75,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.001256281407035176,0.75,0.001256281407035176,0.75,0.001256281407035176,0.75,0.001256281407035176
libero_object_20260907,unseen,v82_frozen_or_knn10,800,4,796,4,24,1.0,0.03015075376884422,0.14285714285714285,0.9849246231155779,0.5803571428571429,14.5,4,1.0,24,4,1.0,15,4,1.0,2,4,1.0,1,3,0.75,0,1,0.25,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.022613065326633167,1.0,0.028894472361809045,1.0,0.03015075376884422,1.0,0.03015075376884422,1.0,0.03015075376884422
libero_object_20260907,unseen,v82_frozen_and_knn10,800,4,796,3,1,0.75,0.001256281407035176,0.75,0.8743718592964824,0.8482142857142857,21.0,3,0.75,1,3,0.75,1,3,0.75,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.001256281407035176,0.75,0.001256281407035176,0.75,0.001256281407035176,0.75,0.001256281407035176
libero_object_20260907,unseen,v83_frozen_or_knn10,800,4,796,4,24,1.0,0.03015075376884422,0.14285714285714285,0.9849246231155779,0.5803571428571429,14.5,4,1.0,24,4,1.0,15,4,1.0,2,4,1.0,1,3,0.75,0,1,0.25,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.022613065326633167,1.0,0.028894472361809045,1.0,0.03015075376884422,1.0,0.03015075376884422,1.0,0.03015075376884422
libero_object_20260907,unseen,v83_frozen_and_knn10,800,4,796,3,1,0.75,0.001256281407035176,0.75,0.8743718592964824,0.8482142857142857,21.0,3,0.75,1,3,0.75,1,3,0.75,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.001256281407035176,0.75,0.001256281407035176,0.75,0.001256281407035176,0.75,0.001256281407035176
libero_object_20260908,seen,v7_frozen_or_knn10,480,7,473,6,3,0.8571428571428571,0.006342494714587738,0.6666666666666666,0.9254001812141347,0.6377551020408162,14.0,6,0.8571428571428571,3,6,0.8571428571428571,2,6,0.8571428571428571,0,5,0.7142857142857143,0,5,0.7142857142857143,0,1,0.14285714285714285,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5714285714285714,0.006342494714587738,0.7142857142857143,0.006342494714587738,0.8571428571428571,0.006342494714587738,0.8571428571428571,0.006342494714587738,0.8571428571428571,0.006342494714587738
libero_object_20260908,seen,v7_frozen_and_knn10,480,7,473,0,0,0.0,0.0,,0.5,1.0,,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
libero_object_20260908,seen,v8_frozen_or_knn10,480,7,473,6,3,0.8571428571428571,0.006342494714587738,0.6666666666666666,0.9254001812141347,0.6377551020408162,14.0,6,0.8571428571428571,3,6,0.8571428571428571,2,6,0.8571428571428571,0,5,0.7142857142857143,0,5,0.7142857142857143,0,1,0.14285714285714285,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5714285714285714,0.006342494714587738,0.7142857142857143,0.006342494714587738,0.8571428571428571,0.006342494714587738,0.8571428571428571,0.006342494714587738,0.8571428571428571,0.006342494714587738
libero_object_20260908,seen,v8_frozen_and_knn10,480,7,473,1,0,0.14285714285714285,0.0,1.0,0.5714285714285714,0.9591836734693878,19.0,1,0.14285714285714285,0,1,0.14285714285714285,0,1,0.14285714285714285,0,1,0.14285714285714285,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0
libero_object_20260908,seen,v82_frozen_or_knn10,480,7,473,6,3,0.8571428571428571,0.006342494714587738,0.6666666666666666,0.9254001812141347,0.6377551020408162,14.0,6,0.8571428571428571,3,6,0.8571428571428571,2,6,0.8571428571428571,0,5,0.7142857142857143,0,5,0.7142857142857143,0,1,0.14285714285714285,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5714285714285714,0.006342494714587738,0.7142857142857143,0.006342494714587738,0.8571428571428571,0.006342494714587738,0.8571428571428571,0.006342494714587738,0.8571428571428571,0.006342494714587738
libero_object_20260908,seen,v82_frozen_and_knn10,480,7,473,2,0,0.2857142857142857,0.0,1.0,0.6428571428571428,0.923469387755102,19.5,2,0.2857142857142857,0,2,0.2857142857142857,0,2,0.2857142857142857,0,2,0.2857142857142857,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0
libero_object_20260908,seen,v83_frozen_or_knn10,480,7,473,6,3,0.8571428571428571,0.006342494714587738,0.6666666666666666,0.9254001812141347,0.6377551020408162,14.0,6,0.8571428571428571,3,6,0.8571428571428571,2,6,0.8571428571428571,0,5,0.7142857142857143,0,5,0.7142857142857143,0,1,0.14285714285714285,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5714285714285714,0.006342494714587738,0.7142857142857143,0.006342494714587738,0.8571428571428571,0.006342494714587738,0.8571428571428571,0.006342494714587738,0.8571428571428571,0.006342494714587738
libero_object_20260908,seen,v83_frozen_and_knn10,480,7,473,2,0,0.2857142857142857,0.0,1.0,0.6428571428571428,0.923469387755102,19.5,2,0.2857142857142857,0,2,0.2857142857142857,0,2,0.2857142857142857,0,2,0.2857142857142857,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0
libero_object_20260908,unseen,v7_frozen_or_knn10,1200,13,1187,13,93,1.0,0.07834877843302443,0.12264150943396226,0.9608256107834878,0.5659340659340658,14.0,13,1.0,93,13,1.0,81,13,1.0,56,11,0.8461538461538461,24,10,0.7692307692307693,1,3,0.23076923076923078,0,0,0.0,0,0.0,0.0,0.07692307692307693,0.037910699241786014,0.6153846153846154,0.07582139848357203,0.9230769230769231,0.07834877843302443,1.0,0.07834877843302443,1.0,0.07834877843302443,1.0,0.07834877843302443
libero_object_20260908,unseen,v7_frozen_and_knn10,1200,13,1187,9,2,0.6923076923076923,0.0016849199663016006,0.8181818181818182,0.8453113861706953,0.8983516483516484,22.0,9,0.6923076923076923,2,9,0.6923076923076923,2,6,0.46153846153846156,2,1,0.07692307692307693,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0008424599831508003,0.3076923076923077,0.0016849199663016006,0.6923076923076923,0.0016849199663016006,0.6923076923076923,0.0016849199663016006,0.6923076923076923,0.0016849199663016006
libero_object_20260908,unseen,v8_frozen_or_knn10,1200,13,1187,13,93,1.0,0.07834877843302443,0.12264150943396226,0.9608256107834878,0.5659340659340658,14.0,13,1.0,93,13,1.0,81,13,1.0,56,11,0.8461538461538461,24,10,0.7692307692307693,1,3,0.23076923076923078,0,0,0.0,0,0.0,0.0,0.07692307692307693,0.037910699241786014,0.6153846153846154,0.07582139848357203,0.9230769230769231,0.07834877843302443,1.0,0.07834877843302443,1.0,0.07834877843302443,1.0,0.07834877843302443
libero_object_20260908,unseen,v8_frozen_and_knn10,1200,13,1187,9,2,0.6923076923076923,0.0016849199663016006,0.8181818181818182,0.8453113861706953,0.8901098901098901,22.0,9,0.6923076923076923,2,9,0.6923076923076923,2,6,0.46153846153846156,2,2,0.15384615384615385,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0008424599831508003,0.3076923076923077,0.0016849199663016006,0.6923076923076923,0.0016849199663016006,0.6923076923076923,0.0016849199663016006,0.6923076923076923,0.0016849199663016006
libero_object_20260908,unseen,v82_frozen_or_knn10,1200,13,1187,13,93,1.0,0.07834877843302443,0.12264150943396226,0.9608256107834878,0.5659340659340658,14.0,13,1.0,93,13,1.0,81,13,1.0,56,11,0.8461538461538461,24,10,0.7692307692307693,1,3,0.23076923076923078,0,0,0.0,0,0.0,0.0,0.07692307692307693,0.037910699241786014,0.6153846153846154,0.07582139848357203,0.9230769230769231,0.07834877843302443,1.0,0.07834877843302443,1.0,0.07834877843302443,1.0,0.07834877843302443
libero_object_20260908,unseen,v82_frozen_and_knn10,1200,13,1187,11,2,0.8461538461538461,0.0016849199663016006,0.8461538461538461,0.9222344630937723,0.8076923076923078,21.0,11,0.8461538461538461,2,11,0.8461538461538461,2,9,0.6923076923076923,2,5,0.38461538461538464,0,1,0.07692307692307693,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0008424599831508003,0.5384615384615384,0.0016849199663016006,0.8461538461538461,0.0016849199663016006,0.8461538461538461,0.0016849199663016006,0.8461538461538461,0.0016849199663016006
libero_object_20260908,unseen,v83_frozen_or_knn10,1200,13,1187,13,93,1.0,0.07834877843302443,0.12264150943396226,0.9608256107834878,0.5659340659340658,14.0,13,1.0,93,13,1.0,81,13,1.0,56,11,0.8461538461538461,24,10,0.7692307692307693,1,3,0.23076923076923078,0,0,0.0,0,0.0,0.0,0.07692307692307693,0.037910699241786014,0.6153846153846154,0.07582139848357203,0.9230769230769231,0.07834877843302443,1.0,0.07834877843302443,1.0,0.07834877843302443,1.0,0.07834877843302443
libero_object_20260908,unseen,v83_frozen_and_knn10,1200,13,1187,10,2,0.7692307692307693,0.0016849199663016006,0.8333333333333334,0.8837729246322338,0.8131868131868132,20.5,10,0.7692307692307693,2,10,0.7692307692307693,2,9,0.6923076923076923,2,5,0.38461538461538464,0,1,0.07692307692307693,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0008424599831508003,0.5384615384615384,0.0016849199663016006,0.7692307692307693,0.0016849199663016006,0.7692307692307693,0.0016849199663016006,0.7692307692307693,0.0016849199663016006
libero_object_20260909,seen,v7_frozen_or_knn10,480,10,470,9,1,0.9,0.002127659574468085,0.9,0.9489361702127659,0.6642857142857143,15.0,9,0.9,1,9,0.9,0,9,0.9,0,6,0.6,0,6,0.6,0,1,0.1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.7,0.002127659574468085,0.9,0.002127659574468085,0.9,0.002127659574468085,0.9,0.002127659574468085
libero_object_20260909,seen,v7_frozen_and_knn10,480,10,470,4,0,0.4,0.0,1.0,0.7,0.9035714285714285,21.5,4,0.4,0,4,0.4,0,4,0.4,0,1,0.1,0,1,0.1,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.4,0.0,0.4,0.0
libero_object_20260909,seen,v8_frozen_or_knn10,480,10,470,9,1,0.9,0.002127659574468085,0.9,0.9489361702127659,0.6642857142857143,15.0,9,0.9,1,9,0.9,0,9,0.9,0,6,0.6,0,6,0.6,0,1,0.1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.7,0.002127659574468085,0.9,0.002127659574468085,0.9,0.002127659574468085,0.9,0.002127659574468085
libero_object_20260909,seen,v8_frozen_and_knn10,480,10,470,4,0,0.4,0.0,1.0,0.7,0.9035714285714285,21.5,4,0.4,0,4,0.4,0,4,0.4,0,1,0.1,0,1,0.1,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.4,0.0,0.4,0.0
libero_object_20260909,seen,v82_frozen_or_knn10,480,10,470,9,1,0.9,0.002127659574468085,0.9,0.9489361702127659,0.6642857142857143,15.0,9,0.9,1,9,0.9,0,9,0.9,0,6,0.6,0,6,0.6,0,1,0.1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.7,0.002127659574468085,0.9,0.002127659574468085,0.9,0.002127659574468085,0.9,0.002127659574468085
libero_object_20260909,seen,v82_frozen_and_knn10,480,10,470,7,0,0.7,0.0,1.0,0.85,0.8642857142857142,22.0,7,0.7,0,7,0.7,0,6,0.6,0,2,0.2,0,1,0.1,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.7,0.0,0.7,0.0,0.7,0.0
libero_object_20260909,seen,v83_frozen_or_knn10,480,10,470,9,1,0.9,0.002127659574468085,0.9,0.9489361702127659,0.6642857142857143,15.0,9,0.9,1,9,0.9,0,9,0.9,0,6,0.6,0,6,0.6,0,1,0.1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.7,0.002127659574468085,0.9,0.002127659574468085,0.9,0.002127659574468085,0.9,0.002127659574468085
libero_object_20260909,seen,v83_frozen_and_knn10,480,10,470,7,0,0.7,0.0,1.0,0.85,0.8642857142857142,22.0,7,0.7,0,7,0.7,0,6,0.6,0,2,0.2,0,1,0.1,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.7,0.0,0.7,0.0,0.7,0.0
libero_object_20260909,unseen,v7_frozen_or_knn10,1200,17,1183,15,34,0.8823529411764706,0.028740490278951817,0.30612244897959184,0.9268062254487593,0.7184873949579832,18.0,15,0.8823529411764706,34,15,0.8823529411764706,31,14,0.8235294117647058,29,12,0.7058823529411765,5,6,0.35294117647058826,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.021132713440405747,0.11764705882352941,0.028740490278951817,0.7647058823529411,0.028740490278951817,0.8823529411764706,0.028740490278951817,0.8823529411764706,0.028740490278951817,0.8823529411764706,0.028740490278951817
libero_object_20260909,unseen,v7_frozen_and_knn10,1200,17,1183,9,1,0.5294117647058824,0.0008453085376162299,0.9,0.764283228084133,0.8970588235294118,21.0,9,0.5294117647058824,1,9,0.5294117647058824,1,6,0.35294117647058826,1,3,0.17647058823529413,0,1,0.058823529411764705,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0008453085376162299,0.29411764705882354,0.0008453085376162299,0.5294117647058824,0.0008453085376162299,0.5294117647058824,0.0008453085376162299,0.5294117647058824,0.0008453085376162299
libero_object_20260909,unseen,v8_frozen_or_knn10,1200,17,1183,15,34,0.8823529411764706,0.028740490278951817,0.30612244897959184,0.9268062254487593,0.7142857142857142,18.0,15,0.8823529411764706,34,15,0.8823529411764706,31,14,0.8235294117647058,29,12,0.7058823529411765,5,6,0.35294117647058826,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.021132713440405747,0.11764705882352941,0.028740490278951817,0.7647058823529411,0.028740490278951817,0.8823529411764706,0.028740490278951817,0.8823529411764706,0.028740490278951817,0.8823529411764706,0.028740490278951817
libero_object_20260909,unseen,v8_frozen_and_knn10,1200,17,1183,10,1,0.5882352941176471,0.0008453085376162299,0.9090909090909091,0.7936949927900154,0.8781512605042016,20.5,10,0.5882352941176471,1,10,0.5882352941176471,1,7,0.4117647058823529,1,5,0.29411764705882354,0,1,0.058823529411764705,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0008453085376162299,0.35294117647058826,0.0008453085376162299,0.5882352941176471,0.0008453085376162299,0.5882352941176471,0.0008453085376162299,0.5882352941176471,0.0008453085376162299
libero_object_20260909,unseen,v82_frozen_or_knn10,1200,17,1183,15,34,0.8823529411764706,0.028740490278951817,0.30612244897959184,0.9268062254487593,0.6953781512605042,17.0,15,0.8823529411764706,34,15,0.8823529411764706,31,15,0.8823529411764706,29,13,0.7647058823529411,5,6,0.35294117647058826,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.021132713440405747,0.11764705882352941,0.028740490278951817,0.8235294117647058,0.028740490278951817,0.8823529411764706,0.028740490278951817,0.8823529411764706,0.028740490278951817,0.8823529411764706,0.028740490278951817
libero_object_20260909,unseen,v82_frozen_and_knn10,1200,17,1183,12,1,0.7058823529411765,0.0008453085376162299,0.9230769230769231,0.8525185222017801,0.8340336134453783,20.0,12,0.7058823529411765,1,12,0.7058823529411765,1,9,0.5294117647058824,1,7,0.4117647058823529,0,2,0.11764705882352941,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0008453085376162299,0.47058823529411764,0.0008453085376162299,0.7058823529411765,0.0008453085376162299,0.7058823529411765,0.0008453085376162299,0.7058823529411765,0.0008453085376162299
libero_object_20260909,unseen,v83_frozen_or_knn10,1200,17,1183,15,34,0.8823529411764706,0.028740490278951817,0.30612244897959184,0.9268062254487593,0.6953781512605042,17.0,15,0.8823529411764706,34,15,0.8823529411764706,31,15,0.8823529411764706,29,13,0.7647058823529411,5,6,0.35294117647058826,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.021132713440405747,0.11764705882352941,0.028740490278951817,0.8235294117647058,0.028740490278951817,0.8823529411764706,0.028740490278951817,0.8823529411764706,0.028740490278951817,0.8823529411764706,0.028740490278951817
libero_object_20260909,unseen,v83_frozen_and_knn10,1200,17,1183,11,1,0.6470588235294118,0.0008453085376162299,0.9166666666666666,0.8231067574958977,0.8382352941176471,20.0,11,0.6470588235294118,1,11,0.6470588235294118,1,9,0.5294117647058824,1,7,0.4117647058823529,0,2,0.11764705882352941,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0008453085376162299,0.47058823529411764,0.0008453085376162299,0.6470588235294118,0.0008453085376162299,0.6470588235294118,0.0008453085376162299,0.6470588235294118,0.0008453085376162299
libero_spatial_20260907,seen,v7_frozen_or_knn10,560,20,540,20,7,1.0,0.012962962962962963,0.7407407407407407,0.9935185185185185,0.640909090909091,13.0,20,1.0,7,20,1.0,4,20,1.0,2,17,0.85,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.001851851851851852,0.85,0.011111111111111112,1.0,0.012962962962962963,1.0,0.012962962962962963,1.0,0.012962962962962963,1.0,0.012962962962962963
libero_spatial_20260907,seen,v7_frozen_and_knn10,560,20,540,18,0,0.9,0.0,1.0,0.95,0.9409090909090911,19.0,18,0.9,0,13,0.65,0,2,0.1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.9,0.0,0.9,0.0
libero_spatial_20260907,seen,v8_frozen_or_knn10,560,20,540,20,7,1.0,0.012962962962962963,0.7407407407407407,0.9935185185185185,0.640909090909091,13.0,20,1.0,7,20,1.0,4,20,1.0,2,17,0.85,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.001851851851851852,0.85,0.011111111111111112,1.0,0.012962962962962963,1.0,0.012962962962962963,1.0,0.012962962962962963,1.0,0.012962962962962963
libero_spatial_20260907,seen,v8_frozen_and_knn10,560,20,540,20,0,1.0,0.0,1.0,1.0,0.9022727272727273,19.0,20,1.0,0,16,0.8,0,6,0.3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_spatial_20260907,seen,v82_frozen_or_knn10,560,20,540,20,7,1.0,0.012962962962962963,0.7407407407407407,0.9935185185185185,0.640909090909091,13.0,20,1.0,7,20,1.0,4,20,1.0,2,17,0.85,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.001851851851851852,0.85,0.011111111111111112,1.0,0.012962962962962963,1.0,0.012962962962962963,1.0,0.012962962962962963,1.0,0.012962962962962963
libero_spatial_20260907,seen,v82_frozen_and_knn10,560,20,540,20,0,1.0,0.0,1.0,1.0,0.8840909090909091,19.0,20,1.0,0,17,0.85,0,7,0.35,0,2,0.1,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_spatial_20260907,seen,v83_frozen_or_knn10,560,20,540,20,7,1.0,0.012962962962962963,0.7407407407407407,0.9935185185185185,0.640909090909091,13.0,20,1.0,7,20,1.0,4,20,1.0,2,17,0.85,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.001851851851851852,0.85,0.011111111111111112,1.0,0.012962962962962963,1.0,0.012962962962962963,1.0,0.012962962962962963,1.0,0.012962962962962963
libero_spatial_20260907,seen,v83_frozen_and_knn10,560,20,540,20,0,1.0,0.0,1.0,1.0,0.9,19.0,20,1.0,0,16,0.8,0,6,0.3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_spatial_20260907,unseen,v7_frozen_or_knn10,1200,22,1178,22,56,1.0,0.04753820033955857,0.28205128205128205,0.9762308998302207,0.5847107438016528,11.5,22,1.0,56,22,1.0,30,22,1.0,3,21,0.9545454545454546,1,3,0.13636363636363635,0,0,0.0,0,0,0.0,0,0.0,0.0,0.13636363636363635,0.03395585738539898,0.9545454545454546,0.04753820033955857,1.0,0.04753820033955857,1.0,0.04753820033955857,1.0,0.04753820033955857,1.0,0.04753820033955857
libero_spatial_20260907,unseen,v7_frozen_and_knn10,1200,22,1178,17,2,0.7727272727272727,0.001697792869269949,0.8947368421052632,0.8855147399290014,0.8553719008264463,16.0,17,0.7727272727272727,2,15,0.6818181818181818,2,13,0.5909090909090909,2,1,0.045454545454545456,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0008488964346349745,0.7727272727272727,0.001697792869269949,0.7727272727272727,0.001697792869269949,0.7727272727272727,0.001697792869269949,0.7727272727272727,0.001697792869269949
libero_spatial_20260907,unseen,v8_frozen_or_knn10,1200,22,1178,22,56,1.0,0.04753820033955857,0.28205128205128205,0.9762308998302207,0.5847107438016528,11.5,22,1.0,56,22,1.0,30,22,1.0,3,21,0.9545454545454546,1,3,0.13636363636363635,0,0,0.0,0,0,0.0,0,0.0,0.0,0.13636363636363635,0.03395585738539898,0.9545454545454546,0.04753820033955857,1.0,0.04753820033955857,1.0,0.04753820033955857,1.0,0.04753820033955857,1.0,0.04753820033955857
libero_spatial_20260907,unseen,v8_frozen_and_knn10,1200,22,1178,20,2,0.9090909090909091,0.001697792869269949,0.9090909090909091,0.9536965581108197,0.8181818181818182,16.0,20,0.9090909090909091,2,18,0.8181818181818182,2,16,0.7272727272727273,2,1,0.045454545454545456,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0008488964346349745,0.9090909090909091,0.001697792869269949,0.9090909090909091,0.001697792869269949,0.9090909090909091,0.001697792869269949,0.9090909090909091,0.001697792869269949
libero_spatial_20260907,unseen,v82_frozen_or_knn10,1200,22,1178,22,56,1.0,0.04753820033955857,0.28205128205128205,0.9762308998302207,0.5847107438016528,11.5,22,1.0,56,22,1.0,30,22,1.0,3,21,0.9545454545454546,1,3,0.13636363636363635,0,0,0.0,0,0,0.0,0,0.0,0.0,0.13636363636363635,0.03395585738539898,0.9545454545454546,0.04753820033955857,1.0,0.04753820033955857,1.0,0.04753820033955857,1.0,0.04753820033955857,1.0,0.04753820033955857
libero_spatial_20260907,unseen,v82_frozen_and_knn10,1200,22,1178,20,2,0.9090909090909091,0.001697792869269949,0.9090909090909091,0.9536965581108197,0.8119834710743802,16.0,20,0.9090909090909091,2,18,0.8181818181818182,2,16,0.7272727272727273,2,3,0.13636363636363635,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0008488964346349745,0.9090909090909091,0.001697792869269949,0.9090909090909091,0.001697792869269949,0.9090909090909091,0.001697792869269949,0.9090909090909091,0.001697792869269949
libero_spatial_20260907,unseen,v83_frozen_or_knn10,1200,22,1178,22,56,1.0,0.04753820033955857,0.28205128205128205,0.9762308998302207,0.5847107438016528,11.5,22,1.0,56,22,1.0,30,22,1.0,3,21,0.9545454545454546,1,3,0.13636363636363635,0,0,0.0,0,0,0.0,0,0.0,0.0,0.13636363636363635,0.03395585738539898,0.9545454545454546,0.04753820033955857,1.0,0.04753820033955857,1.0,0.04753820033955857,1.0,0.04753820033955857,1.0,0.04753820033955857
libero_spatial_20260907,unseen,v83_frozen_and_knn10,1200,22,1178,20,2,0.9090909090909091,0.001697792869269949,0.9090909090909091,0.9536965581108197,0.8119834710743802,16.0,20,0.9090909090909091,2,18,0.8181818181818182,2,16,0.7272727272727273,2,3,0.13636363636363635,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0008488964346349745,0.9090909090909091,0.001697792869269949,0.9090909090909091,0.001697792869269949,0.9090909090909091,0.001697792869269949,0.9090909090909091,0.001697792869269949
libero_spatial_20260908,seen,v7_frozen_or_knn10,560,18,542,18,7,1.0,0.012915129151291513,0.72,0.9935424354243543,0.6616161616161615,13.5,18,1.0,7,18,1.0,3,18,1.0,2,13,0.7222222222222222,1,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.005535055350553505,0.7222222222222222,0.012915129151291513,1.0,0.012915129151291513,1.0,0.012915129151291513,1.0,0.012915129151291513,1.0,0.012915129151291513
libero_spatial_20260908,seen,v7_frozen_and_knn10,560,18,542,14,1,0.7777777777777778,0.0018450184501845018,0.9333333333333333,0.8879663796637965,0.9116161616161617,19.0,14,0.7777777777777778,1,13,0.7222222222222222,1,6,0.3333333333333333,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0018450184501845018,0.7777777777777778,0.0018450184501845018,0.7777777777777778,0.0018450184501845018,0.7777777777777778,0.0018450184501845018
