fold,suite,task,scope,method,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query,tp_lead0,recall_lead0,legacy_filtered_fp_lead0,tp_lead2,recall_lead2,legacy_filtered_fp_lead2,tp_lead4,recall_lead4,legacy_filtered_fp_lead4,tp_lead8,recall_lead8,legacy_filtered_fp_lead8,tp_lead12,recall_lead12,legacy_filtered_fp_lead12,tp_lead16,recall_lead16,legacy_filtered_fp_lead16,tp_lead20,recall_lead20,legacy_filtered_fp_lead20,recall_by_q7,fpr_by_q7,recall_by_q10,fpr_by_q10,recall_by_q14,fpr_by_q14,recall_by_q21,fpr_by_q21,recall_by_q29,fpr_by_q29,recall_by_q39,fpr_by_q39,recall_by_q51,fpr_by_q51
libero_goal_20260907,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,seen,knn12_v8,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_goal_20260907,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,seen,knn12_v8,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_goal_20260907,libero_goal,libero_goal/turn_on_the_stove,seen,knn12_v8,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,knn12_v8,400,51,349,50,20,0.9803921568627451,0.05730659025787966,0.7142857142857143,0.9615427833024327,0.7163398692810459,20.5,50,0.9803921568627451,20,48,0.9411764705882353,10,44,0.8627450980392157,3,33,0.6470588235294118,1,24,0.47058823529411764,1,1,0.0196078431372549,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0057306590257879654,0.49019607843137253,0.05730659025787966,0.9803921568627451,0.05730659025787966,0.9803921568627451,0.05730659025787966,0.9803921568627451,0.05730659025787966
libero_goal_20260907,libero_goal,libero_goal/put_the_bowl_on_the_plate,unseen,knn12_v8,400,18,382,18,1,1.0,0.002617801047120419,0.9473684210526315,0.9986910994764397,0.4462962962962963,11.5,18,1.0,1,18,1.0,1,18,1.0,1,18,1.0,1,17,0.9444444444444444,1,16,0.8888888888888888,0,1,0.05555555555555555,0,0.0,0.0,0.05555555555555555,0.0,0.8888888888888888,0.002617801047120419,1.0,0.002617801047120419,1.0,0.002617801047120419,1.0,0.002617801047120419,1.0,0.002617801047120419
libero_goal_20260907,libero_goal,libero_goal/put_the_bowl_on_the_stove,unseen,knn12_v8,400,9,391,9,0,1.0,0.0,1.0,1.0,0.5222222222222221,15.0,9,1.0,0,9,1.0,0,9,1.0,0,9,1.0,0,9,1.0,0,4,0.4444444444444444,0,0,0.0,0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_goal_20260907,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,seen,knn_and_v7,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_goal_20260907,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,seen,knn_and_v7,80,1,79,1,10,1.0,0.12658227848101267,0.09090909090909091,0.9367088607594937,0.9,26.0,1,1.0,10,1,1.0,10,1,1.0,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.12658227848101267,0.0,0.12658227848101267,1.0,0.12658227848101267,1.0,0.12658227848101267,1.0,0.12658227848101267
libero_goal_20260907,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,seen,knn_and_v7,80,3,77,3,0,1.0,0.0,1.0,1.0,0.4777777777777778,13.0,3,1.0,0,3,1.0,0,3,1.0,0,3,1.0,0,3,1.0,0,3,1.0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_goal_20260907,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,seen,knn_and_v7,80,8,72,3,0,0.375,0.0,1.0,0.6875,0.9625,28.0,3,0.375,0,3,0.375,0,1,0.125,0,1,0.125,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.375,0.0,0.375,0.0
libero_goal_20260907,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,seen,knn_and_v7,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_goal_20260907,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,seen,knn_and_v7,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_goal_20260907,libero_goal,libero_goal/turn_on_the_stove,seen,knn_and_v7,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,knn_and_v7,400,51,349,45,1,0.8823529411764706,0.0028653295128939827,0.9782608695652174,0.9397438058317883,0.8464052287581699,24.0,45,0.8823529411764706,1,45,0.8823529411764706,1,44,0.8627450980392157,1,2,0.0392156862745098,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.8823529411764706,0.0028653295128939827,0.8823529411764706,0.0028653295128939827,0.8823529411764706,0.0028653295128939827
libero_goal_20260907,libero_goal,libero_goal/put_the_bowl_on_the_plate,unseen,knn_and_v7,400,18,382,1,0,0.05555555555555555,0.0,1.0,0.5277777777777778,0.9833333333333333,20.0,1,0.05555555555555555,0,1,0.05555555555555555,0,1,0.05555555555555555,0,1,0.05555555555555555,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0
libero_goal_20260907,libero_goal,libero_goal/put_the_bowl_on_the_stove,unseen,knn_and_v7,400,9,391,4,0,0.4444444444444444,0.0,1.0,0.7222222222222222,0.8037037037037037,15.5,4,0.4444444444444444,0,4,0.4444444444444444,0,4,0.4444444444444444,0,4,0.4444444444444444,0,4,0.4444444444444444,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0
libero_goal_20260907,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,seen,knn_and_v8,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_goal_20260907,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,seen,knn_and_v8,80,1,79,1,6,1.0,0.0759493670886076,0.14285714285714285,0.9620253164556962,0.5666666666666667,16.0,1,1.0,6,1,1.0,6,1,1.0,3,1,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0759493670886076,1.0,0.0759493670886076,1.0,0.0759493670886076,1.0,0.0759493670886076,1.0,0.0759493670886076
libero_goal_20260907,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,seen,knn_and_v8,80,3,77,3,0,1.0,0.0,1.0,1.0,0.48888888888888893,14.0,3,1.0,0,3,1.0,0,3,1.0,0,3,1.0,0,3,1.0,0,3,1.0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_goal_20260907,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,seen,knn_and_v8,80,8,72,8,0,1.0,0.0,1.0,1.0,0.5666666666666667,17.5,8,1.0,0,8,1.0,0,8,1.0,0,8,1.0,0,5,0.625,0,3,0.375,0,2,0.25,0,0.0,0.0,0.25,0.0,0.375,0.0,0.875,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_goal_20260907,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,seen,knn_and_v8,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_goal_20260907,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,seen,knn_and_v8,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_goal_20260907,libero_goal,libero_goal/turn_on_the_stove,seen,knn_and_v8,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,knn_and_v8,400,51,349,45,1,0.8823529411764706,0.0028653295128939827,0.9782608695652174,0.9397438058317883,0.8405228758169935,24.0,45,0.8823529411764706,1,45,0.8823529411764706,1,41,0.803921568627451,1,5,0.09803921568627451,1,3,0.058823529411764705,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0784313725490196,0.0028653295128939827,0.8823529411764706,0.0028653295128939827,0.8823529411764706,0.0028653295128939827,0.8823529411764706,0.0028653295128939827
libero_goal_20260907,libero_goal,libero_goal/put_the_bowl_on_the_plate,unseen,knn_and_v8,400,18,382,12,1,0.6666666666666666,0.002617801047120419,0.9230769230769231,0.832024432809773,0.787037037037037,17.5,12,0.6666666666666666,1,12,0.6666666666666666,1,10,0.5555555555555556,1,9,0.5,1,6,0.3333333333333333,0,1,0.05555555555555555,0,0,0.0,0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.5,0.002617801047120419,0.6666666666666666,0.002617801047120419,0.6666666666666666,0.002617801047120419,0.6666666666666666,0.002617801047120419
libero_goal_20260907,libero_goal,libero_goal/put_the_bowl_on_the_stove,unseen,knn_and_v8,400,9,391,9,0,1.0,0.0,1.0,1.0,0.6111111111111112,18.0,9,1.0,0,9,1.0,0,9,1.0,0,9,1.0,0,7,0.7777777777777778,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_goal_20260907,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,seen,knn_or_v8,80,0,80,0,1,,0.0125,0.0,,,,0,,1,0,,1,0,,1,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0125,,0.0125,,0.0125,,0.0125,,0.0125,,0.0125
libero_goal_20260907,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,seen,knn_or_v8,80,1,79,1,2,1.0,0.02531645569620253,0.3333333333333333,0.9873417721518988,0.5333333333333333,15.0,1,1.0,2,1,1.0,2,1,1.0,2,1,1.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.02531645569620253,1.0,0.02531645569620253,1.0,0.02531645569620253,1.0,0.02531645569620253,1.0,0.02531645569620253
libero_goal_20260907,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,seen,knn_or_v8,80,3,77,3,0,1.0,0.0,1.0,1.0,0.4777777777777778,13.0,3,1.0,0,3,1.0,0,3,1.0,0,3,1.0,0,3,1.0,0,3,1.0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_goal_20260907,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,seen,knn_or_v8,80,8,72,8,0,1.0,0.0,1.0,1.0,0.4875,12.5,8,1.0,0,8,1.0,0,8,1.0,0,8,1.0,0,7,0.875,0,5,0.625,0,0,0.0,0,0.0,0.0,0.0,0.0,0.625,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_goal_20260907,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,seen,knn_or_v8,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_goal_20260907,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,seen,knn_or_v8,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_goal_20260907,libero_goal,libero_goal/turn_on_the_stove,seen,knn_or_v8,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,knn_or_v8,400,51,349,50,20,0.9803921568627451,0.05730659025787966,0.7142857142857143,0.9615427833024327,0.7117647058823531,21.0,50,0.9803921568627451,20,49,0.9607843137254902,11,46,0.9019607843137255,10,43,0.8431372549019608,3,22,0.43137254901960786,1,1,0.0196078431372549,1,0,0.0,0,0.0,0.0,0.0,0.0057306590257879654,0.0196078431372549,0.02865329512893983,0.5490196078431373,0.05730659025787966,0.9803921568627451,0.05730659025787966,0.9803921568627451,0.05730659025787966,0.9803921568627451,0.05730659025787966
libero_goal_20260907,libero_goal,libero_goal/put_the_bowl_on_the_plate,unseen,knn_or_v8,400,18,382,18,1,1.0,0.002617801047120419,0.9473684210526315,0.9986910994764397,0.5092592592592593,12.0,18,1.0,1,18,1.0,1,17,0.9444444444444444,1,17,0.9444444444444444,1,16,0.8888888888888888,1,12,0.6666666666666666,0,1,0.05555555555555555,0,0.0,0.0,0.05555555555555555,0.0,0.6666666666666666,0.002617801047120419,0.9444444444444444,0.002617801047120419,1.0,0.002617801047120419,1.0,0.002617801047120419,1.0,0.002617801047120419
libero_goal_20260907,libero_goal,libero_goal/put_the_bowl_on_the_stove,unseen,knn_or_v8,400,9,391,9,0,1.0,0.0,1.0,1.0,0.5444444444444444,16.0,9,1.0,0,9,1.0,0,9,1.0,0,9,1.0,0,9,1.0,0,3,0.3333333333333333,0,0,0.0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_goal_20260908,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,seen,knn10,80,12,68,12,1,1.0,0.014705882352941176,0.9230769230769231,0.9926470588235294,0.7861111111111111,22.5,12,1.0,1,12,1.0,0,11,0.9166666666666666,0,6,0.5,0,1,0.08333333333333333,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.014705882352941176,1.0,0.014705882352941176,1.0,0.014705882352941176,1.0,0.014705882352941176
libero_goal_20260908,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,seen,knn10,80,1,79,1,1,1.0,0.012658227848101266,0.5,0.9936708860759493,0.5666666666666667,16.0,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,1.0,0.012658227848101266,1.0,0.012658227848101266,1.0,0.012658227848101266,1.0,0.012658227848101266
libero_goal_20260908,libero_goal,libero_goal/put_the_bowl_on_the_plate,seen,knn10,80,1,79,0,0,0.0,0.0,,0.5,1.0,,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
libero_goal_20260908,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,seen,knn10,80,7,73,7,0,1.0,0.0,1.0,1.0,0.5142857142857142,14.0,7,1.0,0,7,1.0,0,7,1.0,0,7,1.0,0,7,1.0,0,4,0.5714285714285714,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_goal_20260908,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,seen,knn10,80,0,80,0,1,,0.0125,0.0,,,,0,,1,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0125,,0.0125,,0.0125,,0.0125,,0.0125,,0.0125
libero_goal_20260908,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,seen,knn10,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_goal_20260908,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,seen,knn10,80,1,79,1,0,1.0,0.0,1.0,1.0,0.5333333333333333,15.0,1,1.0,0,1,1.0,0,1,1.0,0,1,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_goal_20260908,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,unseen,knn10,400,0,400,0,3,,0.0075,0.0,,,,0,,3,0,,3,0,,1,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0025,,0.0075,,0.0075,,0.0075,,0.0075,,0.0075
libero_goal_20260908,libero_goal,libero_goal/put_the_bowl_on_the_stove,unseen,knn10,400,9,391,9,0,1.0,0.0,1.0,1.0,0.5518518518518518,15.0,9,1.0,0,9,1.0,0,9,1.0,0,9,1.0,0,9,1.0,0,2,0.2222222222222222,0,0,0.0,0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_goal_20260908,libero_goal,libero_goal/turn_on_the_stove,unseen,knn10,400,0,400,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_goal_20260908,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,seen,knn10_persist3,80,12,68,12,0,1.0,0.0,1.0,1.0,0.7972222222222224,23.0,12,1.0,0,12,1.0,0,12,1.0,0,3,0.25,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_goal_20260908,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,seen,knn10_persist3,80,1,79,1,1,1.0,0.012658227848101266,0.5,0.9936708860759493,0.6,17.0,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,1.0,0.012658227848101266,1.0,0.012658227848101266,1.0,0.012658227848101266,1.0,0.012658227848101266
libero_goal_20260908,libero_goal,libero_goal/put_the_bowl_on_the_plate,seen,knn10_persist3,80,1,79,0,0,0.0,0.0,,0.5,1.0,,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
libero_goal_20260908,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,seen,knn10_persist3,80,7,73,7,0,1.0,0.0,1.0,1.0,0.576190476190476,16.0,7,1.0,0,7,1.0,0,7,1.0,0,7,1.0,0,7,1.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_goal_20260908,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,seen,knn10_persist3,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_goal_20260908,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,seen,knn10_persist3,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_goal_20260908,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,seen,knn10_persist3,80,1,79,1,0,1.0,0.0,1.0,1.0,0.6,17.0,1,1.0,0,1,1.0,0,1,1.0,0,1,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_goal_20260908,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,unseen,knn10_persist3,400,0,400,0,2,,0.005,0.0,,,,0,,2,0,,2,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.005,,0.005,,0.005,,0.005,,0.005
libero_goal_20260908,libero_goal,libero_goal/put_the_bowl_on_the_stove,unseen,knn10_persist3,400,9,391,9,0,1.0,0.0,1.0,1.0,0.5814814814814814,17.0,9,1.0,0,9,1.0,0,9,1.0,0,9,1.0,0,8,0.8888888888888888,0,1,0.1111111111111111,0,0,0.0,0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_goal_20260908,libero_goal,libero_goal/turn_on_the_stove,unseen,knn10_persist3,400,0,400,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_goal_20260908,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,seen,knn10_delta_q7,80,12,68,12,1,1.0,0.014705882352941176,0.9230769230769231,0.9926470588235294,0.6972222222222223,20.5,12,1.0,1,12,1.0,0,12,1.0,0,12,1.0,0,4,0.3333333333333333,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.014705882352941176,1.0,0.014705882352941176,1.0,0.014705882352941176,1.0,0.014705882352941176
libero_goal_20260908,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,seen,knn10_delta_q7,80,1,79,1,3,1.0,0.0379746835443038,0.25,0.9810126582278481,0.5333333333333333,15.0,1,1.0,3,1,1.0,3,1,1.0,3,1,1.0,2,1,1.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.012658227848101266,0.0,0.0379746835443038,1.0,0.0379746835443038,1.0,0.0379746835443038,1.0,0.0379746835443038,1.0,0.0379746835443038
libero_goal_20260908,libero_goal,libero_goal/put_the_bowl_on_the_plate,seen,knn10_delta_q7,80,1,79,1,0,1.0,0.0,1.0,1.0,0.43333333333333335,12.0,1,1.0,0,1,1.0,0,1,1.0,0,1,1.0,0,1,1.0,0,1,1.0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_goal_20260908,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,seen,knn10_delta_q7,80,7,73,7,0,1.0,0.0,1.0,1.0,0.5095238095238095,14.0,7,1.0,0,7,1.0,0,7,1.0,0,7,1.0,0,7,1.0,0,4,0.5714285714285714,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_goal_20260908,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,seen,knn10_delta_q7,80,0,80,0,1,,0.0125,0.0,,,,0,,1,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0125,,0.0125,,0.0125,,0.0125,,0.0125,,0.0125
libero_goal_20260908,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,seen,knn10_delta_q7,80,0,80,0,1,,0.0125,0.0,,,,0,,1,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0125,,0.0125,,0.0125,,0.0125,,0.0125
libero_goal_20260908,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,seen,knn10_delta_q7,80,1,79,1,0,1.0,0.0,1.0,1.0,0.5333333333333333,15.0,1,1.0,0,1,1.0,0,1,1.0,0,1,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_goal_20260908,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,unseen,knn10_delta_q7,400,0,400,0,7,,0.0175,0.0,,,,0,,7,0,,6,0,,3,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0075,,0.0175,,0.0175,,0.0175,,0.0175,,0.0175
libero_goal_20260908,libero_goal,libero_goal/put_the_bowl_on_the_stove,unseen,knn10_delta_q7,400,9,391,9,0,1.0,0.0,1.0,1.0,0.5407407407407407,15.0,9,1.0,0,9,1.0,0,9,1.0,0,9,1.0,0,9,1.0,0,3,0.3333333333333333,0,0,0.0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_goal_20260908,libero_goal,libero_goal/turn_on_the_stove,unseen,knn10_delta_q7,400,0,400,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_goal_20260908,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,seen,v7_guard,80,12,68,12,0,1.0,0.0,1.0,1.0,0.8250000000000002,24.0,12,1.0,0,12,1.0,0,12,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_goal_20260908,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,seen,v7_guard,80,1,79,1,9,1.0,0.11392405063291139,0.1,0.9430379746835443,0.9,26.0,1,1.0,9,1,1.0,9,1,1.0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.11392405063291139,0.0,0.11392405063291139,1.0,0.11392405063291139,1.0,0.11392405063291139,1.0,0.11392405063291139
libero_goal_20260908,libero_goal,libero_goal/put_the_bowl_on_the_plate,seen,v7_guard,80,1,79,0,0,0.0,0.0,,0.5,1.0,,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
