protocol,family,signal,endpoint_estimator,direction,min_stage,saving,unsafe_rate,unsafe_count,unsafe_query_count,unsafe_query_any_rate,unsafe_rollout_count,mean_relative_error,p95_relative_error,p99_relative_error,early_fraction,mean_completed_rounds,threshold_mean
compute_matched_20,route,top4_mass_abs_delta__three_round_mean,quadratic_fit_3,ge,8,0.19944751381215467,0.281767955801105,51,51,0.281767955801105,4,0.04470061932690723,0.07221687639775734,0.13702969642562662,1.0,8.005524861878452,0.0011028669181765997
compute_matched_30,route,top4_mass_abs_delta__three_round_mean,quadratic_fit_3,ge,8,0.19944751381215467,0.281767955801105,51,51,0.281767955801105,4,0.04470061932690723,0.07221687639775734,0.13702969642562662,1.0,8.005524861878452,0.0011028669181765997
safety_calibrated_loeo,route,top4_mass_level,quadratic_fit_3,le,4,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_10,route,top4_mass_level,quadratic_fit_3,le,4,0.10276243093922653,0.16574585635359115,30,30,0.16574585635359115,4,0.013779886082120883,0.09840446231639435,0.11806259828009827,0.1712707182320442,8.972375690607734,0.14059920413928334
compute_matched_20,route,top4_mass_level,quadratic_fit_3,le,4,0.19889502762430938,0.30386740331491713,55,55,0.30386740331491713,4,0.02794215919988634,0.10719700517570023,0.14767143611754754,0.3314917127071823,8.011049723756907,0.14126469361481095
compute_matched_30,route,top4_mass_level,quadratic_fit_3,le,4,0.301657458563536,0.4530386740331492,82,82,0.4530386740331492,4,0.0412463528357744,0.10908554328067771,0.1705049448350534,0.5027624309392266,6.983425414364641,0.1418211456211826
safety_calibrated_loeo,route,top4_mass_level,quadratic_fit_3,le,6,0.004419889502762431,0.0055248618784530384,1,1,0.0055248618784530384,1,0.000601181207387308,0.0,0.007522733665476744,0.011049723756906077,9.955801104972375,0.1411981433218938
compute_matched_10,route,top4_mass_level,quadratic_fit_3,le,6,0.0972375690607735,0.11049723756906077,20,20,0.11049723756906077,4,0.012936945414429028,0.07250552391268279,0.07873396823612591,0.2430939226519337,9.027624309392266,0.14241561114563966
compute_matched_20,route,top4_mass_level,quadratic_fit_3,le,6,0.2033149171270718,0.26519337016574585,48,48,0.26519337016574585,4,0.028064177747061856,0.07681245290215452,0.09696663865450945,0.5082872928176796,7.966850828729282,0.14345069568988433
compute_matched_30,route,top4_mass_level,quadratic_fit_3,le,6,0.30497237569060764,0.425414364640884,77,77,0.425414364640884,4,0.04594039294348998,0.09645671914505259,0.14011574334455046,0.7624309392265194,6.9502762430939224,0.14520440782590022
safety_calibrated_loeo,route,top4_mass_level,quadratic_fit_3,le,8,0.02541436464088398,0.0055248618784530384,1,1,0.0055248618784530384,1,0.003843994032482018,0.029405063602189335,0.04765894314839022,0.1270718232044199,9.74585635359116,0.14315341455117297
compute_matched_10,route,top4_mass_level,quadratic_fit_3,le,8,0.1005524861878453,0.06629834254143646,12,12,0.06629834254143646,4,0.018493397881491166,0.051707032576284645,0.06358903339626872,0.5027624309392266,8.994475138121548,0.14496024807811525
compute_matched_20,route,top4_mass_level,quadratic_fit_3,le,8,0.19999999999999993,0.281767955801105,51,51,0.281767955801105,4,0.04477330784024012,0.07221687639775734,0.13702969642562662,1.0,8.0,0.15433619234236934
compute_matched_30,route,top4_mass_level,quadratic_fit_3,le,8,0.19999999999999993,0.281767955801105,51,51,0.281767955801105,4,0.04477330784024012,0.07221687639775734,0.13702969642562662,1.0,8.0,0.15433619234236934
safety_calibrated_loeo,route,top4_mass_level,quadratic_fit_3,ge,4,0.0022099447513812156,0.0,0,0,0.0,0,0.0008685399148368974,0.0,0.03906160683262675,0.022099447513812154,9.977900552486188,0.15433619234236934
compute_matched_10,route,top4_mass_level,quadratic_fit_3,ge,4,0.1027624309392265,0.20994475138121546,38,38,0.20994475138121546,4,0.02804462955421054,0.10647277586273136,0.20351456427866516,0.4419889502762431,8.972375690607734,0.14679638439500342
compute_matched_20,route,top4_mass_level,quadratic_fit_3,ge,4,0.20718232044198895,0.3314917127071823,60,60,0.3314917127071823,4,0.048278592177926447,0.1514963342853863,0.23463015610004362,0.7734806629834254,7.928176795580111,0.14516048919127547
compute_matched_30,route,top4_mass_level,quadratic_fit_3,ge,4,0.2977900552486188,0.44751381215469616,81,81,0.44751381215469616,4,0.06334752905491352,0.16236146021491554,0.2838996890930057,0.9502762430939227,7.0220994475138125,0.14401150581411812
safety_calibrated_loeo,route,top4_mass_level,quadratic_fit_3,ge,6,0.0022099447513812156,0.0,0,0,0.0,0,0.0008685399148368974,0.0,0.03906160683262675,0.022099447513812154,9.977900552486188,0.15433619234236934
compute_matched_10,route,top4_mass_level,quadratic_fit_3,ge,6,0.1005524861878453,0.20994475138121546,38,38,0.20994475138121546,4,0.027299906806654083,0.09960209935679756,0.1878621213950937,0.44751381215469616,8.994475138121548,0.14678627079019757
compute_matched_20,route,top4_mass_level,quadratic_fit_3,ge,6,0.19944751381215467,0.34806629834254144,63,63,0.34806629834254144,4,0.047131210855943316,0.1522517986374258,0.21973389025387427,0.8176795580110497,8.005524861878452,0.14493002396172944
compute_matched_30,route,top4_mass_level,quadratic_fit_3,ge,6,0.29999999999999993,0.5138121546961326,93,93,0.5138121546961326,4,0.06196940499027946,0.1556748519383202,0.2330312190650008,0.994475138121547,7.0,0.14338616750245964
safety_calibrated_loeo,route,top4_mass_level,quadratic_fit_3,ge,8,0.0022099447513812156,0.0,0,0,0.0,0,0.0008685399148368974,0.0,0.03906160683262675,0.022099447513812154,9.977900552486188,0.15433619234236934
compute_matched_10,route,top4_mass_level,quadratic_fit_3,ge,8,0.09944751381215465,0.20994475138121546,38,38,0.20994475138121546,4,0.028115249848030724,0.07221687639775734,0.13702969642562662,0.5966850828729282,9.005524861878452,0.14589477053781275
compute_matched_20,route,top4_mass_level,quadratic_fit_3,ge,8,0.19944751381215467,0.281767955801105,51,51,0.281767955801105,4,0.044699993407367064,0.07221687639775734,0.13702969642562662,1.0,8.005524861878452,0.14185661873143923
compute_matched_30,route,top4_mass_level,quadratic_fit_3,ge,8,0.19944751381215467,0.281767955801105,51,51,0.281767955801105,4,0.044699993407367064,0.07221687639775734,0.13702969642562662,1.0,8.005524861878452,0.14185661873143923
safety_calibrated_loeo,route,top4_mass_level__two_round_max,quadratic_fit_3,le,4,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_10,route,top4_mass_level__two_round_max,quadratic_fit_3,le,4,0.09944751381215469,0.16574585635359115,30,30,0.16574585635359115,4,0.013508051367931788,0.09840446231639435,0.11806259828009827,0.16574585635359115,9.005524861878452,0.14058039525971638
compute_matched_20,route,top4_mass_level__two_round_max,quadratic_fit_3,le,4,0.205524861878453,0.3149171270718232,57,57,0.3149171270718232,4,0.02891654318377376,0.10719700517570023,0.14767143611754754,0.3425414364640884,7.94475138121547,0.14126893446391756
compute_matched_30,route,top4_mass_level__two_round_max,quadratic_fit_3,le,4,0.2983425414364641,0.44751381215469616,81,81,0.44751381215469616,4,0.040850056604663204,0.10908554328067771,0.1705049448350534,0.4972375690607735,7.016574585635359,0.1418145244302012
safety_calibrated_loeo,route,top4_mass_level__two_round_max,quadratic_fit_3,le,6,0.004419889502762431,0.0055248618784530384,1,1,0.0055248618784530384,1,0.000601181207387308,0.0,0.007522733665476744,0.011049723756906077,9.955801104972375,0.1412038675194429
compute_matched_10,route,top4_mass_level__two_round_max,quadratic_fit_3,le,6,0.0972375690607735,0.11049723756906077,20,20,0.11049723756906077,4,0.012936945414429028,0.07250552391268279,0.07873396823612591,0.2430939226519337,9.027624309392266,0.14241588667127492
compute_matched_20,route,top4_mass_level__two_round_max,quadratic_fit_3,le,6,0.2033149171270718,0.26519337016574585,48,48,0.26519337016574585,4,0.028064177747061856,0.07681245290215452,0.09696663865450945,0.5082872928176796,7.966850828729282,0.14345304940349338
compute_matched_30,route,top4_mass_level__two_round_max,quadratic_fit_3,le,6,0.298342541436464,0.4198895027624309,76,76,0.4198895027624309,4,0.0450149726910196,0.09645671914505259,0.14011574334455046,0.7458563535911602,7.016574585635359,0.145146820866469
safety_calibrated_loeo,route,top4_mass_level__two_round_max,quadratic_fit_3,le,8,0.02541436464088398,0.0055248618784530384,1,1,0.0055248618784530384,1,0.003843994032482018,0.029405063602189335,0.04765894314839022,0.1270718232044199,9.74585635359116,0.14314953519693782
compute_matched_10,route,top4_mass_level__two_round_max,quadratic_fit_3,le,8,0.09944751381215469,0.06077348066298342,11,11,0.06077348066298342,4,0.018177796377857856,0.05129219735501683,0.06358903339626872,0.4972375690607735,9.005524861878452,0.14497366638401998
compute_matched_20,route,top4_mass_level__two_round_max,quadratic_fit_3,le,8,0.19999999999999993,0.281767955801105,51,51,0.281767955801105,4,0.04477330784024012,0.07221687639775734,0.13702969642562662,1.0,8.0,0.15428879861755238
compute_matched_30,route,top4_mass_level__two_round_max,quadratic_fit_3,le,8,0.19999999999999993,0.281767955801105,51,51,0.281767955801105,4,0.04477330784024012,0.07221687639775734,0.13702969642562662,1.0,8.0,0.15428879861755238
safety_calibrated_loeo,route,top4_mass_level__two_round_max,quadratic_fit_3,ge,4,0.004419889502762431,0.0,0,0,0.0,0,0.0015992384955019188,0.0,0.03906160683262675,0.04419889502762431,9.955801104972375,0.15428879861755238
compute_matched_10,route,top4_mass_level__two_round_max,quadratic_fit_3,ge,4,0.10220994475138122,0.20994475138121546,38,38,0.20994475138121546,4,0.02803911781987964,0.10647277586273136,0.20351456427866516,0.4419889502762431,8.977900552486188,0.1467782945906283
compute_matched_20,route,top4_mass_level__two_round_max,quadratic_fit_3,ge,4,0.20718232044198895,0.3314917127071823,60,60,0.3314917127071823,4,0.048278592177926447,0.1514963342853863,0.23463015610004362,0.7734806629834254,7.928176795580111,0.14516574573506072
compute_matched_30,route,top4_mass_level__two_round_max,quadratic_fit_3,ge,4,0.29889502762430936,0.44751381215469616,81,81,0.44751381215469616,4,0.06340011156237058,0.16236146021491554,0.2838996890930057,0.9502762430939227,7.011049723756906,0.14400349573924592
safety_calibrated_loeo,route,top4_mass_level__two_round_max,quadratic_fit_3,ge,6,0.004419889502762431,0.0,0,0,0.0,0,0.0015992384955019188,0.0,0.03906160683262675,0.04419889502762431,9.955801104972375,0.15428879861755238
compute_matched_10,route,top4_mass_level__two_round_max,quadratic_fit_3,ge,6,0.10110497237569059,0.20994475138121546,38,38,0.20994475138121546,4,0.027327091389869322,0.09960209935679756,0.1878621213950937,0.44751381215469616,8.988950276243093,0.14676123870634772
compute_matched_20,route,top4_mass_level__two_round_max,quadratic_fit_3,ge,6,0.19944751381215467,0.34806629834254144,63,63,0.34806629834254144,4,0.047239166006026206,0.1522517986374258,0.21973389025387427,0.8232044198895028,8.005524861878452,0.14492823087473197
compute_matched_30,route,top4_mass_level__two_round_max,quadratic_fit_3,ge,6,0.3016574585635358,0.5138121546961326,93,93,0.5138121546961326,4,0.062200759725822646,0.1556748519383202,0.2330312190650008,0.994475138121547,6.983425414364641,0.1433699664934317
safety_calibrated_loeo,route,top4_mass_level__two_round_max,quadratic_fit_3,ge,8,0.004419889502762431,0.0,0,0,0.0,0,0.0015992384955019188,0.0,0.03906160683262675,0.04419889502762431,9.955801104972375,0.15428879861755238
compute_matched_10,route,top4_mass_level__two_round_max,quadratic_fit_3,ge,8,0.09999999999999996,0.20994475138121546,38,38,0.20994475138121546,4,0.028306439001265598,0.07221687639775734,0.13702969642562662,0.6022099447513812,9.0,0.14589032951473535
compute_matched_20,route,top4_mass_level__two_round_max,quadratic_fit_3,ge,8,0.19944751381215467,0.281767955801105,51,51,0.281767955801105,4,0.044699993407367064,0.07221687639775734,0.13702969642562662,1.0,8.005524861878452,0.1418606800543627
compute_matched_30,route,top4_mass_level__two_round_max,quadratic_fit_3,ge,8,0.19944751381215467,0.281767955801105,51,51,0.281767955801105,4,0.044699993407367064,0.07221687639775734,0.13702969642562662,1.0,8.005524861878452,0.1418606800543627
safety_calibrated_loeo,route,top4_mass_level__two_round_mean,quadratic_fit_3,le,4,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_10,route,top4_mass_level__two_round_mean,quadratic_fit_3,le,4,0.09281767955801105,0.15469613259668508,28,28,0.15469613259668508,4,0.012792028189907361,0.09840446231639435,0.11806259828009827,0.15469613259668508,9.07182320441989,0.14027808545065867
compute_matched_20,route,top4_mass_level__two_round_mean,quadratic_fit_3,le,4,0.20220994475138118,0.30939226519337015,56,56,0.30939226519337015,4,0.028463887307072586,0.10719700517570023,0.14767143611754754,0.3370165745856354,7.9779005524861875,0.14093819202541125
compute_matched_30,route,top4_mass_level__two_round_mean,quadratic_fit_3,le,4,0.2983425414364641,0.44751381215469616,81,81,0.44751381215469616,4,0.04092519711345334,0.10908554328067771,0.1705049448350534,0.4972375690607735,7.016574585635359,0.14145615840229547
safety_calibrated_loeo,route,top4_mass_level__two_round_mean,quadratic_fit_3,le,6,0.0022099447513812156,0.0055248618784530384,1,1,0.0055248618784530384,1,0.00039337088513655735,0.0,0.0,0.0055248618784530384,9.977900552486188,-inf
compute_matched_10,route,top4_mass_level__two_round_mean,quadratic_fit_3,le,6,0.10165745856353592,0.12154696132596685,22,22,0.12154696132596685,4,0.013794178537723748,0.07251005963801399,0.07979118333082251,0.2541436464088398,8.98342541436464,0.14201481210027972
compute_matched_20,route,top4_mass_level__two_round_mean,quadratic_fit_3,le,6,0.20110497237569064,0.2596685082872928,47,47,0.2596685082872928,4,0.02769730131472497,0.07681245290215452,0.09696663865450945,0.5027624309392266,7.988950276243094,0.1429754736057097
compute_matched_30,route,top4_mass_level__two_round_mean,quadratic_fit_3,le,6,0.298342541436464,0.425414364640884,77,77,0.425414364640884,4,0.04598918250622644,0.09805602529411175,0.18831316873899254,0.7458563535911602,7.016574585635359,0.14463922560512554
safety_calibrated_loeo,route,top4_mass_level__two_round_mean,quadratic_fit_3,le,8,0.023204419889502764,0.0055248618784530384,1,1,0.0055248618784530384,1,0.003573655768110704,0.029405063602189335,0.04765894314839022,0.11602209944751381,9.767955801104973,0.1426191354435678
compute_matched_10,route,top4_mass_level__two_round_mean,quadratic_fit_3,le,8,0.1005524861878453,0.06629834254143646,12,12,0.06629834254143646,4,0.018453110550488958,0.051707032576284645,0.06358903339626872,0.5027624309392266,8.994475138121548,0.14454118183340292
compute_matched_20,route,top4_mass_level__two_round_mean,quadratic_fit_3,le,8,0.19999999999999993,0.281767955801105,51,51,0.281767955801105,4,0.04477330784024012,0.07221687639775734,0.13702969642562662,1.0,8.0,0.15283385301819713
compute_matched_30,route,top4_mass_level__two_round_mean,quadratic_fit_3,le,8,0.19999999999999993,0.281767955801105,51,51,0.281767955801105,4,0.04477330784024012,0.07221687639775734,0.13702969642562662,1.0,8.0,0.15283385301819713
safety_calibrated_loeo,route,top4_mass_level__two_round_mean,quadratic_fit_3,ge,4,0.003867403314917127,0.0,0,0,0.0,0,0.0014134632078102718,0.0,0.03906160683262675,0.03867403314917127,9.96132596685083,0.15283385301819713
compute_matched_10,route,top4_mass_level__two_round_mean,quadratic_fit_3,ge,4,0.10331491712707182,0.23204419889502761,42,42,0.23204419889502761,4,0.028095198965595,0.10647277586273136,0.20351456427866516,0.430939226519337,8.966850828729282,0.14618173418560282
compute_matched_20,route,top4_mass_level__two_round_mean,quadratic_fit_3,ge,4,0.2027624309392265,0.3314917127071823,60,60,0.3314917127071823,4,0.046922229499840026,0.1533510069062829,0.23183778354788034,0.7237569060773481,7.972375690607735,0.14462312661161458
compute_matched_30,route,top4_mass_level__two_round_mean,quadratic_fit_3,ge,4,0.3005524861878453,0.44751381215469616,81,81,0.44751381215469616,4,0.06253309793085626,0.16236146021491554,0.27664998113589967,0.9226519337016574,6.994475138121547,0.14356901932105287
safety_calibrated_loeo,route,top4_mass_level__two_round_mean,quadratic_fit_3,ge,6,0.003867403314917127,0.0,0,0,0.0,0,0.0014134632078102718,0.0,0.03906160683262675,0.03867403314917127,9.96132596685083,0.15283385301819713
compute_matched_10,route,top4_mass_level__two_round_mean,quadratic_fit_3,ge,6,0.10386740331491712,0.23204419889502761,42,42,0.23204419889502761,4,0.02773553843102926,0.09960209935679756,0.1878621213950937,0.4419889502762431,8.96132596685083,0.1461642713894532
compute_matched_20,route,top4_mass_level__two_round_mean,quadratic_fit_3,ge,6,0.1994475138121547,0.34806629834254144,63,63,0.34806629834254144,4,0.04650508108409246,0.1522517986374258,0.21973389025387427,0.7845303867403315,8.005524861878452,0.14440628130599995
compute_matched_30,route,top4_mass_level__two_round_mean,quadratic_fit_3,ge,6,0.2988950276243093,0.5082872928176796,92,92,0.5082872928176796,4,0.06162035681967955,0.1556748519383202,0.2330312190650008,0.9668508287292817,7.011049723756906,0.142984548408252
safety_calibrated_loeo,route,top4_mass_level__two_round_mean,quadratic_fit_3,ge,8,0.003867403314917127,0.0,0,0,0.0,0,0.0014134632078102718,0.0,0.03906160683262675,0.03867403314917127,9.96132596685083,0.15283385301819713
compute_matched_10,route,top4_mass_level__two_round_mean,quadratic_fit_3,ge,8,0.10276243093922649,0.2154696132596685,39,39,0.2154696132596685,4,0.028657568999636777,0.07221687639775734,0.13702969642562662,0.6077348066298343,8.972375690607734,0.14524390601367307
compute_matched_20,route,top4_mass_level__two_round_mean,quadratic_fit_3,ge,8,0.19999999999999993,0.281767955801105,51,51,0.281767955801105,4,0.04477330784024012,0.07221687639775734,0.13702969642562662,1.0,8.0,0.14167647673094896
compute_matched_30,route,top4_mass_level__two_round_mean,quadratic_fit_3,ge,8,0.19999999999999993,0.281767955801105,51,51,0.281767955801105,4,0.04477330784024012,0.07221687639775734,0.13702969642562662,1.0,8.0,0.14167647673094896
safety_calibrated_loeo,route,top4_mass_level__three_round_max,quadratic_fit_3,le,4,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_10,route,top4_mass_level__three_round_max,quadratic_fit_3,le,4,0.09944751381215469,0.16574585635359115,30,30,0.16574585635359115,4,0.013508051367931788,0.09840446231639435,0.11806259828009827,0.16574585635359115,9.005524861878452,0.140574657527912
compute_matched_20,route,top4_mass_level__three_round_max,quadratic_fit_3,le,4,0.19889502762430938,0.30386740331491713,55,55,0.30386740331491713,4,0.02794215919988634,0.10719700517570023,0.14767143611754754,0.3314917127071823,8.011049723756907,0.14126682905899407
compute_matched_30,route,top4_mass_level__three_round_max,quadratic_fit_3,le,4,0.29171270718232045,0.43646408839779005,79,79,0.43646408839779005,4,0.040190721381555265,0.10908554328067771,0.1705049448350534,0.4861878453038674,7.082872928176796,0.141790730644018
safety_calibrated_loeo,route,top4_mass_level__three_round_max,quadratic_fit_3,le,6,0.006629834254143647,0.0055248618784530384,1,1,0.0055248618784530384,1,0.0007792553255457982,0.0,0.03330786597482649,0.016574585635359115,9.933701657458563,0.14122451643567846
compute_matched_10,route,top4_mass_level__three_round_max,quadratic_fit_3,le,6,0.0972375690607735,0.11049723756906077,20,20,0.11049723756906077,4,0.012936945414429028,0.07250552391268279,0.07873396823612591,0.2430939226519337,9.027624309392266,0.14241445594762897
compute_matched_20,route,top4_mass_level__three_round_max,quadratic_fit_3,le,6,0.2033149171270718,0.26519337016574585,48,48,0.26519337016574585,4,0.028064177747061856,0.07681245290215452,0.09696663865450945,0.5082872928176796,7.966850828729282,0.14344539063583453
compute_matched_30,route,top4_mass_level__three_round_max,quadratic_fit_3,le,6,0.30497237569060764,0.425414364640884,77,77,0.425414364640884,4,0.04594039294348998,0.09645671914505259,0.14011574334455046,0.7624309392265194,6.9502762430939224,0.145203849161971
safety_calibrated_loeo,route,top4_mass_level__three_round_max,quadratic_fit_3,le,8,0.02541436464088398,0.0055248618784530384,1,1,0.0055248618784530384,1,0.003843994032482018,0.029405063602189335,0.04765894314839022,0.1270718232044199,9.74585635359116,0.14314952487650306
compute_matched_10,route,top4_mass_level__three_round_max,quadratic_fit_3,le,8,0.09944751381215469,0.06077348066298342,11,11,0.06077348066298342,4,0.018177796377857856,0.05129219735501683,0.06358903339626872,0.4972375690607735,9.005524861878452,0.1449498828423367
compute_matched_20,route,top4_mass_level__three_round_max,quadratic_fit_3,le,8,0.19779005524861873,0.27071823204419887,49,49,0.27071823204419887,4,0.04407252760176187,0.07221687639775734,0.13702969642562662,0.988950276243094,8.022099447513812,0.1539560675158845
compute_matched_30,route,top4_mass_level__three_round_max,quadratic_fit_3,le,8,0.19779005524861873,0.27071823204419887,49,49,0.27071823204419887,4,0.04407252760176187,0.07221687639775734,0.13702969642562662,0.988950276243094,8.022099447513812,0.1539560675158845
safety_calibrated_loeo,route,top4_mass_level__three_round_max,quadratic_fit_3,ge,4,0.0038674033149171273,0.011049723756906077,2,2,0.011049723756906077,1,0.0013612182077932162,0.0,0.049481477830113495,0.027624309392265192,9.96132596685083,0.1539560675158845
compute_matched_10,route,top4_mass_level__three_round_max,quadratic_fit_3,ge,4,0.1033149171270718,0.20994475138121546,38,38,0.20994475138121546,4,0.028071814137425776,0.10647277586273136,0.20351456427866516,0.4419889502762431,8.966850828729282,0.1467787750424413
compute_matched_20,route,top4_mass_level__three_round_max,quadratic_fit_3,ge,4,0.20662983425414364,0.3314917127071823,60,60,0.3314917127071823,4,0.048194760844027136,0.1514963342853863,0.23463015610004362,0.7734806629834254,7.933701657458563,0.14516985365625448
compute_matched_30,route,top4_mass_level__three_round_max,quadratic_fit_3,ge,4,0.2977900552486188,0.44751381215469616,81,81,0.44751381215469616,4,0.06334752905491352,0.16236146021491554,0.2838996890930057,0.9502762430939227,7.0220994475138125,0.1440055380172662
safety_calibrated_loeo,route,top4_mass_level__three_round_max,quadratic_fit_3,ge,6,0.0038674033149171273,0.011049723756906077,2,2,0.011049723756906077,1,0.0013612182077932162,0.0,0.049481477830113495,0.027624309392265192,9.96132596685083,0.1539560675158845
compute_matched_10,route,top4_mass_level__three_round_max,quadratic_fit_3,ge,6,0.10110497237569059,0.20994475138121546,38,38,0.20994475138121546,4,0.027327091389869322,0.09960209935679756,0.1878621213950937,0.44751381215469616,8.988950276243093,0.14677029427562752
compute_matched_20,route,top4_mass_level__three_round_max,quadratic_fit_3,ge,6,0.19944751381215467,0.34806629834254144,63,63,0.34806629834254144,4,0.047131210855943316,0.1522517986374258,0.21973389025387427,0.8176795580110497,8.005524861878452,0.1449331972535975
compute_matched_30,route,top4_mass_level__three_round_max,quadratic_fit_3,ge,6,0.3016574585635358,0.5138121546961326,93,93,0.5138121546961326,4,0.062200759725822646,0.1556748519383202,0.2330312190650008,0.994475138121547,6.983425414364641,0.14337067826429833
safety_calibrated_loeo,route,top4_mass_level__three_round_max,quadratic_fit_3,ge,8,0.0038674033149171273,0.011049723756906077,2,2,0.011049723756906077,1,0.0013612182077932162,0.0,0.049481477830113495,0.027624309392265192,9.96132596685083,0.1539560675158845
compute_matched_10,route,top4_mass_level__three_round_max,quadratic_fit_3,ge,8,0.09999999999999996,0.20994475138121546,38,38,0.20994475138121546,4,0.028306439001265598,0.07221687639775734,0.13702969642562662,0.6022099447513812,9.0,0.14588227073926296
compute_matched_20,route,top4_mass_level__three_round_max,quadratic_fit_3,ge,8,0.19944751381215467,0.281767955801105,51,51,0.281767955801105,4,0.044699993407367064,0.07221687639775734,0.13702969642562662,1.0,8.005524861878452,0.14186413531771133
compute_matched_30,route,top4_mass_level__three_round_max,quadratic_fit_3,ge,8,0.19944751381215467,0.281767955801105,51,51,0.281767955801105,4,0.044699993407367064,0.07221687639775734,0.13702969642562662,1.0,8.005524861878452,0.14186413531771133
safety_calibrated_loeo,route,top4_mass_level__three_round_mean,quadratic_fit_3,le,4,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_10,route,top4_mass_level__three_round_mean,quadratic_fit_3,le,4,0.09613259668508287,0.16022099447513813,29,29,0.16022099447513813,4,0.013487260750547677,0.09914706765992397,0.11806259828009827,0.16022099447513813,9.03867403314917,0.13999732904040635
compute_matched_20,route,top4_mass_level__three_round_mean,quadratic_fit_3,le,4,0.20883977900552483,0.32044198895027626,58,58,0.32044198895027626,4,0.029384294942240995,0.10719700517570023,0.14767143611754754,0.34806629834254144,7.911602209944752,0.1406504876377138
compute_matched_30,route,top4_mass_level__three_round_mean,quadratic_fit_3,le,4,0.2983425414364641,0.44751381215469616,81,81,0.44751381215469616,4,0.04051514919164203,0.10852618376095166,0.1705049448350534,0.4972375690607735,7.016574585635359,0.14116673585410866
safety_calibrated_loeo,route,top4_mass_level__three_round_mean,quadratic_fit_3,le,6,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_10,route,top4_mass_level__three_round_mean,quadratic_fit_3,le,6,0.0972375690607735,0.12154696132596685,22,22,0.12154696132596685,4,0.013397985060248049,0.07251005963801399,0.07979118333082251,0.2430939226519337,9.027624309392266,0.1416562134493691
compute_matched_20,route,top4_mass_level__three_round_mean,quadratic_fit_3,le,6,0.20110497237569064,0.2596685082872928,47,47,0.2596685082872928,4,0.02769730131472497,0.07681245290215452,0.09696663865450945,0.5027624309392266,7.988950276243094,0.14260039378765915
compute_matched_30,route,top4_mass_level__three_round_mean,quadratic_fit_3,le,6,0.298342541436464,0.425414364640884,77,77,0.425414364640884,4,0.04683121761374729,0.09899025204744359,0.21199126124385295,0.7458563535911602,7.016574585635359,0.14417771230891996
safety_calibrated_loeo,route,top4_mass_level__three_round_mean,quadratic_fit_3,le,8,0.01988950276243094,0.0,0,0,0.0,0,0.002991083145818094,0.028913222802279873,0.042472131823357,0.09944751381215469,9.80110497237569,0.1422893980249736
compute_matched_10,route,top4_mass_level__three_round_mean,quadratic_fit_3,le,8,0.10497237569060772,0.06629834254143646,12,12,0.06629834254143646,4,0.01930083697567066,0.051707032576284645,0.06358903339626872,0.5248618784530387,8.950276243093922,0.1442393975905372
compute_matched_20,route,top4_mass_level__three_round_mean,quadratic_fit_3,le,8,0.19999999999999993,0.281767955801105,51,51,0.281767955801105,4,0.04477330784024012,0.07221687639775734,0.13702969642562662,1.0,8.0,0.15190898835885872
compute_matched_30,route,top4_mass_level__three_round_mean,quadratic_fit_3,le,8,0.19999999999999993,0.281767955801105,51,51,0.281767955801105,4,0.04477330784024012,0.07221687639775734,0.13702969642562662,1.0,8.0,0.15190898835885872
safety_calibrated_loeo,route,top4_mass_level__three_round_mean,quadratic_fit_3,ge,4,0.0033149171270718232,0.0,0,0,0.0,0,0.0012247579482175853,0.0,0.03906160683262675,0.03314917127071823,9.966850828729282,0.15190898835885872
compute_matched_10,route,top4_mass_level__three_round_mean,quadratic_fit_3,ge,4,0.10441988950276242,0.2430939226519337,44,44,0.2430939226519337,4,0.027486373490756007,0.10569708308055248,0.17986114153542856,0.43646408839779005,8.955801104972375,0.14567342380257725
compute_matched_20,route,top4_mass_level__three_round_mean,quadratic_fit_3,ge,4,0.20165745856353592,0.3314917127071823,60,60,0.3314917127071823,4,0.046047626421127676,0.15248819989757556,0.23183778354788034,0.7016574585635359,7.983425414364641,0.1441868978316858
compute_matched_30,route,top4_mass_level__three_round_mean,quadratic_fit_3,ge,4,0.29944751381215473,0.4530386740331492,82,82,0.4530386740331492,4,0.061941575233801206,0.16236146021491554,0.2761350461468069,0.9005524861878453,7.005524861878453,0.1431700943271439
safety_calibrated_loeo,route,top4_mass_level__three_round_mean,quadratic_fit_3,ge,6,0.0033149171270718232,0.0,0,0,0.0,0,0.0012247579482175853,0.0,0.03906160683262675,0.03314917127071823,9.966850828729282,0.15190898835885872
compute_matched_10,route,top4_mass_level__three_round_mean,quadratic_fit_3,ge,6,0.10441988950276242,0.24861878453038674,45,45,0.24861878453038674,4,0.027149439456684795,0.09960209935679756,0.17986114153542856,0.43646408839779005,8.955801104972375,0.14565810737366428
