episode_row,query,eligible,already_complete,progress,success_h5,goal_advance_h5,grasp_lift_h5,first_event_chunks,stage,goal_fraction,grasp_fraction,lift_fraction,reach_fraction,unfinished_grasp_lift_fraction,min_target_distance,max_target_lift,suite,task,split,success,source_run,episode,moe,moe_unseen_task
15361,28,True,False,False,False,False,False,,0:0:1:1,0.0,0.0,1.0,1.0,0.0,0.10482024,0.15518284,libero_long,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,train,False,cache_new/HiMoE-VLA/libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy/right-50x8-20260903,161,0.37062754836943124,
15363,25,True,False,False,False,False,False,,0:0:1:1,0.0,0.0,1.0,1.0,0.0,0.10514278,0.15050912,libero_long,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,train,False,cache_new/HiMoE-VLA/libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy/right-50x8-20260903,163,0.16930453272660742,
15364,28,True,False,False,False,False,False,,0:0:1:1,0.0,0.0,1.0,1.0,0.0,0.10537797,0.15290856,libero_long,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,train,False,cache_new/HiMoE-VLA/libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy/right-50x8-20260903,164,0.0977466551489176,
15365,28,True,False,False,False,False,False,,0:0:1:1,0.0,0.0,1.0,1.0,0.0,0.10526017,0.15448499,libero_long,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,train,False,cache_new/HiMoE-VLA/libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy/right-50x8-20260903,165,0.3016635004258334,
15367,28,True,False,False,False,False,False,,0:0:1:1,0.0,0.0,1.0,1.0,0.0,0.10702123,0.14985347,libero_long,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,train,False,cache_new/HiMoE-VLA/libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy/right-50x8-20260903,167,0.16104090241377503,
15518,38,True,False,False,False,False,False,,0:0:1:1,0.0,0.0,1.0,1.0,0.0,0.11381429,0.14842081,libero_long,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,calibration,False,cache_new/HiMoE-VLA/libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy/right-50x8-20260903,318,0.008695379862968946,
15519,40,True,False,False,False,False,False,,0:0:1:1,0.0,0.0,1.0,1.0,0.0,0.11416021,0.14837766,libero_long,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,calibration,False,cache_new/HiMoE-VLA/libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy/right-50x8-20260903,319,0.015208343763946254,
15626,37,True,False,True,False,False,True,2.0,0:0:1:1,0.0,0.0,1.0,1.0,0.0,0.10925156,0.147614,libero_long,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy/right-50x8b-20260903,26,0.02693771053255567,0.01764760593744735
15702,21,True,False,True,True,False,False,1.0,0:1:1:1,0.0,1.0,1.0,1.0,1.0,0.10284666,0.1520387,libero_long,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,test_unseen_init,True,cache_new/HiMoE-VLA/libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy/right-50x8b-20260903,102,0.29149967542374117,0.11933526289604435
15760,26,True,False,False,False,False,False,,0:0:1:1,0.0,0.0,1.0,1.0,0.0,0.10317483,0.15352952,libero_long,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,test_new_noise_seen_init,True,cache_new/HiMoE-VLA/libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy/right-50x8b-20260903,160,0.1529655113314507,0.01920404847764924
15761,29,True,False,False,False,False,False,,0:0:1:1,0.0,0.0,1.0,1.0,0.0,0.10525744,0.15607798,libero_long,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy/right-50x8b-20260903,161,0.00749331452858379,0.009829470711844455
15762,28,True,False,False,False,False,False,,0:0:1:1,0.0,0.0,1.0,1.0,0.0,0.106187366,0.1484443,libero_long,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy/right-50x8b-20260903,162,0.3858392479152669,0.1386423906689614
15763,30,True,False,True,True,False,False,0.7,0:0:1:1,0.0,0.0,1.0,1.0,0.0,0.10871816,0.15045166,libero_long,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,test_new_noise_seen_init,True,cache_new/HiMoE-VLA/libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy/right-50x8b-20260903,163,0.09091187586452217,0.04913426640270426
15764,28,True,False,True,False,False,True,4.0,0:0:1:1,0.0,0.0,1.0,1.0,0.0,0.103443615,0.15285754,libero_long,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy/right-50x8b-20260903,164,0.07748213023293843,0.02086529300488341
15765,26,True,False,False,False,False,False,,0:0:1:1,0.0,0.0,1.0,1.0,0.0,0.10550861,0.15207958,libero_long,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,test_new_noise_seen_init,True,cache_new/HiMoE-VLA/libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy/right-50x8b-20260903,165,0.17897086189272182,0.015845304572427357
15766,28,True,False,True,False,False,True,2.0,0:0:1:1,0.0,0.0,1.0,1.0,0.0,0.10473781,0.1549108,libero_long,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy/right-50x8b-20260903,166,0.0446462543873328,0.010172413263929071
15767,29,True,False,True,False,False,True,4.0,0:0:1:1,0.0,0.0,1.0,1.0,0.0,0.10657543,0.15312874,libero_long,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,test_new_noise_seen_init,True,cache_new/HiMoE-VLA/libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy/right-50x8b-20260903,167,0.1513766964412019,0.025008839831632455
15912,36,True,False,False,False,False,False,,0:0:1:1,0.0,0.0,1.0,1.0,0.0,0.11410197,0.14714992,libero_long,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy/right-50x8b-20260903,312,0.03837804556066291,0.01670509471576529
16272,24,False,False,False,False,False,False,,0:0:0:0,0.0,0.0,0.0,0.0,0.0,0.19029397,0.0,libero_object,pick_up_the_alphabet_soup_and_place_it_in_the_basket,train,False,cache_new/HiMoE-VLA/libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket/right-50x8-20260903,272,,
16564,25,False,False,False,False,False,False,,0:0:0:0,0.0,0.0,0.0,0.0,0.0,0.28211528,0.0,libero_object,pick_up_the_alphabet_soup_and_place_it_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket/right-50x8b-20260903,164,,
16674,22,True,False,False,False,False,False,,0:0:0:0,0.0,0.0,0.0,0.0,0.0,0.2322204,-0.0037466884,libero_object,pick_up_the_alphabet_soup_and_place_it_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket/right-50x8b-20260903,274,0.0313664244593405,0.03092920381801985
16870,23,False,False,False,False,False,False,,0:0:0:0,0.0,0.0,0.0,0.0,0.0,0.30791667,0.0,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,test_unseen_init,False,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,70,,
16913,23,False,False,False,False,False,False,,0:0:0:0,0.0,0.0,0.0,0.0,0.0,0.13259837,0.0,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,train,False,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,113,,
16919,23,False,False,False,False,False,False,,0:0:0:0,0.0,0.0,0.0,0.0,0.0,0.20769086,-0.040123206,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,train,False,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,119,,
16975,25,False,False,False,False,False,False,,0:0:0:0,0.0,0.0,0.0,0.0,0.0,0.23951364,-0.040123206,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,calibration,False,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,175,,
17065,24,False,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,1.0,0.0,0.07036389,-0.00083401427,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,test_unseen_init,False,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,265,,
17088,21,True,False,False,False,False,False,,0:0:0:0,0.0,0.0,0.0,0.0,0.0,0.22005315,-0.031161353,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,train,False,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,288,0.0498057834918696,
17455,23,False,False,False,False,False,False,,0:0:0:0,0.0,0.0,0.0,0.0,0.0,0.2439456,-0.040123206,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,255,,
17533,22,True,False,False,False,False,False,,0:0:0:0,0.0,0.0,0.0,0.0,0.0,0.1610538,0.0,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,333,0.030284566383129874,0.01123212162565083
20799,21,True,False,False,False,False,False,,0:0:1:1,0.0,0.0,1.0,1.0,0.0,0.08035337,0.07677756,libero_object,pick_up_the_ketchup_and_place_it_in_the_basket,test_unseen_init,False,cache_new/HiMoE-VLA/libero_object/pick_up_the_ketchup_and_place_it_in_the_basket/right-50x8b-20260903,399,0.143349157596487,0.12895112799999878
20908,19,True,False,False,False,False,False,,0:1:1:1,0.0,1.0,1.0,1.0,1.0,0.019788286,0.13847324,libero_object,pick_up_the_milk_and_place_it_in_the_basket,train,False,cache_new/HiMoE-VLA/libero_object/pick_up_the_milk_and_place_it_in_the_basket/right-50x8-20260903,108,0.003189514077813902,
20911,20,True,False,False,False,False,False,,0:1:1:1,0.0,1.0,1.0,1.0,1.0,0.01941481,0.13807571,libero_object,pick_up_the_milk_and_place_it_in_the_basket,train,False,cache_new/HiMoE-VLA/libero_object/pick_up_the_milk_and_place_it_in_the_basket/right-50x8-20260903,111,0.0042124202960944525,
20913,27,False,False,False,False,False,False,,0:1:1:1,0.0,1.0,1.0,1.0,1.0,0.02724118,0.1413965,libero_object,pick_up_the_milk_and_place_it_in_the_basket,train,False,cache_new/HiMoE-VLA/libero_object/pick_up_the_milk_and_place_it_in_the_basket/right-50x8-20260903,113,,
21116,22,True,False,False,False,False,False,,0:0:0:0,0.0,0.0,0.0,0.0,0.0,0.21885356,0.0,libero_object,pick_up_the_milk_and_place_it_in_the_basket,test_unseen_init,False,cache_new/HiMoE-VLA/libero_object/pick_up_the_milk_and_place_it_in_the_basket/right-50x8-20260903,316,0.027896566012351364,0.040670890580553905
21308,21,True,False,False,False,False,False,,0:1:1:1,0.0,1.0,1.0,1.0,1.0,0.017854922,0.13790023,libero_object,pick_up_the_milk_and_place_it_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_object/pick_up_the_milk_and_place_it_in_the_basket/right-50x8b-20260903,108,0.0050116112457215915,0.003035576190895191
21313,19,True,False,False,False,False,False,,0:1:1:1,0.0,1.0,1.0,1.0,1.0,0.025441855,0.14047733,libero_object,pick_up_the_milk_and_place_it_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_object/pick_up_the_milk_and_place_it_in_the_basket/right-50x8b-20260903,113,0.017030609258278304,0.020082358575605315
21541,23,False,False,False,False,False,False,,0:1:1:1,0.0,1.0,1.0,1.0,1.0,0.017561054,0.13103575,libero_object,pick_up_the_milk_and_place_it_in_the_basket,test_unseen_init,False,cache_new/HiMoE-VLA/libero_object/pick_up_the_milk_and_place_it_in_the_basket/right-50x8b-20260903,341,,
21804,22,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,1.0,0.0,0.049909085,-0.0071233734,libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket,calibration,False,cache_new/HiMoE-VLA/libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket/right-50x8-20260903,204,0.039016007954994596,
21879,17,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,1.0,0.0,0.0656357,0.0010158867,libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket,test_unseen_init,False,cache_new/HiMoE-VLA/libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket/right-50x8-20260903,279,0.010555219609446559,0.009620648065304837
22155,19,True,False,True,True,False,False,3.3,0:0:1:1,0.0,0.0,1.0,1.0,0.0,0.035308335,0.071036644,libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket,test_new_noise_seen_init,True,cache_new/HiMoE-VLA/libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket/right-50x8b-20260903,155,0.0342819099133711,0.011193711315395462
22277,16,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,1.0,0.0,0.064242326,0.0029101223,libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket,test_unseen_init,False,cache_new/HiMoE-VLA/libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket/right-50x8b-20260903,277,0.00847356905238585,0.002482916812789332
22984,24,False,False,False,False,False,False,,0:0:0:0,0.0,0.0,0.0,0.0,0.0,0.18217547,7.450581e-09,libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,184,,
22987,24,False,False,False,False,False,False,,0:0:0:0,0.0,0.0,0.0,0.0,0.0,0.28320917,-0.046704948,libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,187,,
23514,19,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,1.0,0.0,0.051695023,-0.00019645691,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket,test_unseen_init,False,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,314,0.0042009794688382795,0.001993657337805016
23826,17,True,False,False,False,False,False,,0:1:0:1,0.0,1.0,0.0,1.0,0.0,0.018384565,0.017809875,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8b-20260903,226,0.012647781817224788,0.013748140267181191
25187,17,False,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,1.0,0.0,0.1004027,0.010273159,libero_spatial,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,train,False,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate/right-50x8-20260903,387,,
25188,20,False,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,1.0,0.0,0.099426575,0.012094021,libero_spatial,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,train,False,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate/right-50x8-20260903,388,,
25190,21,False,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,1.0,0.0,0.08863964,0.011834741,libero_spatial,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,train,False,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate/right-50x8-20260903,390,,
25590,19,False,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,1.0,0.0,0.09984494,0.011735678,libero_spatial,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate/right-50x8b-20260903,390,,
25728,19,False,False,False,False,False,False,,0:0:0:0,0.0,0.0,0.0,0.0,0.0,0.37218404,0.0,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,train,False,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8-20260903,128,,
25766,20,False,False,False,False,False,False,,0:0:0:0,0.0,0.0,0.0,0.0,0.0,0.37556016,0.0,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,train,False,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8-20260903,166,,
25885,21,False,False,False,False,False,False,,0:0:0:0,0.0,0.0,0.0,0.0,0.0,0.38459194,0.0,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,train,False,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8-20260903,285,,
25960,19,False,False,False,False,False,False,,0:0:0:0,0.0,0.0,0.0,0.0,0.0,0.37771812,0.00068473816,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,calibration,False,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8-20260903,360,,
25965,21,False,False,False,False,False,False,,0:0:0:0,0.0,0.0,0.0,0.0,0.0,0.38850707,0.0,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,calibration,False,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8-20260903,365,,
25967,21,False,False,False,False,False,False,,0:0:0:0,0.0,0.0,0.0,0.0,0.0,0.40522203,0.0,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,calibration,False,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8-20260903,367,,
25970,20,False,False,False,False,False,False,,0:0:0:0,0.0,0.0,0.0,0.0,0.0,0.3962942,0.0,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,train,False,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8-20260903,370,,
26007,19,False,False,False,False,False,False,,0:0:0:0,0.0,0.0,0.0,0.0,0.0,0.40880933,0.0,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8b-20260903,7,,
26263,21,False,False,False,False,False,False,,0:0:0:0,0.0,0.0,0.0,0.0,0.0,0.15350385,-0.15058452,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8b-20260903,263,,
26305,20,False,False,False,False,False,False,,0:0:0:0,0.0,0.0,0.0,0.0,0.0,0.39359805,0.0,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8b-20260903,305,,
26371,21,False,False,False,False,False,False,,0:0:0:0,0.0,0.0,0.0,0.0,0.0,0.39077058,0.0,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8b-20260903,371,,
26373,19,False,False,False,False,False,False,,0:0:0:0,0.0,0.0,0.0,0.0,0.0,0.41087732,0.0,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8b-20260903,373,,
26675,21,False,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,1.0,0.0,0.08358285,0.012227356,libero_spatial,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,train,False,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate/right-50x8-20260903,275,,
26700,21,False,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,1.0,0.0,0.109535694,0.012461185,libero_spatial,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,calibration,False,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate/right-50x8-20260903,300,,
27480,20,False,False,False,False,False,False,,0:0:0:0,0.0,0.0,0.0,0.0,0.0,0.13307285,0.011465311,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,train,False,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8-20260903,280,,
27774,18,False,False,True,True,False,False,3.3,0:0:0:1,0.0,0.0,0.0,1.0,0.0,0.06110353,0.011242926,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,test_new_noise_seen_init,True,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,174,,
27814,21,False,False,False,False,False,False,,0:0:0:0,0.0,0.0,0.0,0.0,0.0,0.14347616,0.011919498,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,214,,
28236,21,False,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,1.0,0.0,0.09357442,0.011989176,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,train,False,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate/right-50x8-20260903,236,,
28250,21,False,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,1.0,0.0,0.10907462,0.013171434,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,train,False,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate/right-50x8-20260903,250,,
28348,19,False,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,1.0,0.0,0.08947217,0.011912286,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,test_unseen_init,False,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate/right-50x8-20260903,348,,
28384,21,False,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,1.0,0.0,0.09642344,0.012691915,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,train,False,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate/right-50x8-20260903,384,,
28620,21,False,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,1.0,0.0,0.08316918,0.011727333,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate/right-50x8b-20260903,220,,
28822,15,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,1.0,0.0,0.0867426,-0.0073226094,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,test_unseen_init,False,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate/right-50x8-20260903,22,0.02711334765632856,0.020683639114708545
28882,18,False,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,1.0,0.0,0.08538788,-0.00671798,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,train,False,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate/right-50x8-20260903,82,,
28886,18,False,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,1.0,0.0,0.073954634,-0.005481899,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,train,False,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate/right-50x8-20260903,86,,
