sample,fold,suite,scope,method,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query,tp_lead0,recall_lead0,legacy_filtered_fp_lead0,tp_lead2,recall_lead2,legacy_filtered_fp_lead2,tp_lead4,recall_lead4,legacy_filtered_fp_lead4,tp_lead8,recall_lead8,legacy_filtered_fp_lead8,tp_lead12,recall_lead12,legacy_filtered_fp_lead12,tp_lead16,recall_lead16,legacy_filtered_fp_lead16,tp_lead20,recall_lead20,legacy_filtered_fp_lead20,recall_by_q7,fpr_by_q7,recall_by_q10,fpr_by_q10,recall_by_q14,fpr_by_q14,recall_by_q21,fpr_by_q21,recall_by_q29,fpr_by_q29,recall_by_q39,fpr_by_q39,recall_by_q51,fpr_by_q51
historical_coverage,libero_object_20260908,libero_object,seen,knn10_cross_task,480,7,473,6,3,0.8571428571428571,0.006342494714587738,0.6666666666666666,0.9254001812141347,0.6479591836734694,14.0,6,0.8571428571428571,3,6,0.8571428571428571,1,6,0.8571428571428571,0,5,0.7142857142857143,0,5,0.7142857142857143,0,1,0.14285714285714285,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5714285714285714,0.006342494714587738,0.7142857142857143,0.006342494714587738,0.8571428571428571,0.006342494714587738,0.8571428571428571,0.006342494714587738,0.8571428571428571,0.006342494714587738
historical_coverage,libero_object_20260908,libero_object,unseen,knn10_cross_task,1200,13,1187,13,89,1.0,0.07497893850042123,0.12745098039215685,0.9625105307497894,0.5714285714285713,14.0,13,1.0,89,13,1.0,76,13,1.0,53,11,0.8461538461538461,22,10,0.7692307692307693,0,2,0.15384615384615385,0,0,0.0,0,0.0,0.0,0.07692307692307693,0.03706823925863521,0.6153846153846154,0.07076663858466722,0.9230769230769231,0.07413647851727043,1.0,0.07497893850042123,1.0,0.07497893850042123,1.0,0.07497893850042123
historical_coverage,libero_object_20260908,libero_object,seen,knn12_cross_task,480,7,473,6,0,0.8571428571428571,0.0,1.0,0.9285714285714286,0.6275510204081632,14.0,6,0.8571428571428571,0,6,0.8571428571428571,0,6,0.8571428571428571,0,6,0.8571428571428571,0,5,0.7142857142857143,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0
historical_coverage,libero_object_20260908,libero_object,unseen,knn12_cross_task,1200,13,1187,13,65,1.0,0.05475989890480202,0.16666666666666666,0.972620050547599,0.5686813186813187,13.0,13,1.0,65,13,1.0,60,13,1.0,41,12,0.9230769230769231,9,10,0.7692307692307693,0,2,0.15384615384615385,0,0,0.0,0,0.0,0.0,0.0,0.02443133951137321,0.6153846153846154,0.04802021903959562,0.9230769230769231,0.05391743892165122,1.0,0.05475989890480202,1.0,0.05475989890480202,1.0,0.05475989890480202
historical_coverage,libero_object_20260908,libero_object,seen,knn10,480,7,473,6,3,0.8571428571428571,0.006342494714587738,0.6666666666666666,0.9254001812141347,0.6377551020408162,14.0,6,0.8571428571428571,3,6,0.8571428571428571,2,6,0.8571428571428571,0,5,0.7142857142857143,0,5,0.7142857142857143,0,1,0.14285714285714285,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5714285714285714,0.006342494714587738,0.7142857142857143,0.006342494714587738,0.8571428571428571,0.006342494714587738,0.8571428571428571,0.006342494714587738,0.8571428571428571,0.006342494714587738
historical_coverage,libero_object_20260908,libero_object,unseen,knn10,1200,13,1187,13,92,1.0,0.07750631844987363,0.12380952380952381,0.9612468407750632,0.5659340659340658,14.0,13,1.0,92,13,1.0,80,13,1.0,56,11,0.8461538461538461,24,10,0.7692307692307693,1,3,0.23076923076923078,0,0,0.0,0,0.0,0.0,0.07692307692307693,0.037910699241786014,0.6153846153846154,0.07497893850042123,0.9230769230769231,0.07750631844987363,1.0,0.07750631844987363,1.0,0.07750631844987363,1.0,0.07750631844987363
historical_coverage,libero_object_20260908,libero_object,seen,knn12_v8,480,7,473,6,0,0.8571428571428571,0.0,1.0,0.9285714285714286,0.6173469387755102,14.0,6,0.8571428571428571,0,6,0.8571428571428571,0,6,0.8571428571428571,0,6,0.8571428571428571,0,5,0.7142857142857143,0,1,0.14285714285714285,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0
historical_coverage,libero_object_20260908,libero_object,unseen,knn12_v8,1200,13,1187,13,76,1.0,0.06402695871946082,0.14606741573033707,0.9679865206402696,0.5521978021978021,13.0,13,1.0,76,13,1.0,69,13,1.0,47,12,0.9230769230769231,11,11,0.8461538461538461,0,2,0.15384615384615385,0,0,0.0,0,0.0,0.0,0.0,0.02948609941027801,0.6923076923076923,0.05728727885425442,0.9230769230769231,0.06318449873631002,1.0,0.06402695871946082,1.0,0.06402695871946082,1.0,0.06402695871946082
historical_coverage,libero_object_20260908,libero_object,seen,v8_frozen,480,7,473,1,0,0.14285714285714285,0.0,1.0,0.5714285714285714,0.9591836734693878,19.0,1,0.14285714285714285,0,1,0.14285714285714285,0,1,0.14285714285714285,0,1,0.14285714285714285,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0
historical_coverage,libero_object_20260908,libero_object,unseen,v8_frozen,1200,13,1187,9,3,0.6923076923076923,0.002527379949452401,0.75,0.84489015617912,0.8901098901098901,22.0,9,0.6923076923076923,3,9,0.6923076923076923,3,6,0.46153846153846156,2,2,0.15384615384615385,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0016849199663016006,0.3076923076923077,0.002527379949452401,0.6923076923076923,0.002527379949452401,0.6923076923076923,0.002527379949452401,0.6923076923076923,0.002527379949452401
historical_coverage,libero_object_20260908,libero_object,seen,knn10_cross_task_or_v8_frozen,480,7,473,6,3,0.8571428571428571,0.006342494714587738,0.6666666666666666,0.9254001812141347,0.6479591836734694,14.0,6,0.8571428571428571,3,6,0.8571428571428571,1,6,0.8571428571428571,0,5,0.7142857142857143,0,5,0.7142857142857143,0,1,0.14285714285714285,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5714285714285714,0.006342494714587738,0.7142857142857143,0.006342494714587738,0.8571428571428571,0.006342494714587738,0.8571428571428571,0.006342494714587738,0.8571428571428571,0.006342494714587738
historical_coverage,libero_object_20260908,libero_object,unseen,knn10_cross_task_or_v8_frozen,1200,13,1187,13,90,1.0,0.07582139848357203,0.1262135922330097,0.962089300758214,0.5714285714285713,14.0,13,1.0,90,13,1.0,77,13,1.0,53,11,0.8461538461538461,22,10,0.7692307692307693,0,2,0.15384615384615385,0,0,0.0,0,0.0,0.0,0.07692307692307693,0.03706823925863521,0.6153846153846154,0.07160909856781802,0.9230769230769231,0.07497893850042123,1.0,0.07582139848357203,1.0,0.07582139848357203,1.0,0.07582139848357203
historical_coverage,libero_object_20260908,libero_object,seen,knn12_cross_task_or_v8_frozen,480,7,473,6,0,0.8571428571428571,0.0,1.0,0.9285714285714286,0.6275510204081632,14.0,6,0.8571428571428571,0,6,0.8571428571428571,0,6,0.8571428571428571,0,6,0.8571428571428571,0,5,0.7142857142857143,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0
historical_coverage,libero_object_20260908,libero_object,unseen,knn12_cross_task_or_v8_frozen,1200,13,1187,13,66,1.0,0.05560235888795282,0.16455696202531644,0.9721988205560236,0.5686813186813187,13.0,13,1.0,66,13,1.0,61,13,1.0,41,12,0.9230769230769231,9,10,0.7692307692307693,0,2,0.15384615384615385,0,0,0.0,0,0.0,0.0,0.0,0.02443133951137321,0.6153846153846154,0.04886267902274642,0.9230769230769231,0.05475989890480202,1.0,0.05560235888795282,1.0,0.05560235888795282,1.0,0.05560235888795282
historical_coverage,libero_object_20260908,libero_object,seen,v82_frozen,480,7,473,2,0,0.2857142857142857,0.0,1.0,0.6428571428571428,0.923469387755102,19.5,2,0.2857142857142857,0,2,0.2857142857142857,0,2,0.2857142857142857,0,2,0.2857142857142857,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0
historical_coverage,libero_object_20260908,libero_object,unseen,v82_frozen,1200,13,1187,11,3,0.8461538461538461,0.002527379949452401,0.7857142857142857,0.921813233102197,0.8076923076923078,21.0,11,0.8461538461538461,3,11,0.8461538461538461,3,9,0.6923076923076923,2,5,0.38461538461538464,0,1,0.07692307692307693,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0016849199663016006,0.5384615384615384,0.002527379949452401,0.8461538461538461,0.002527379949452401,0.8461538461538461,0.002527379949452401,0.8461538461538461,0.002527379949452401
historical_coverage,libero_object_20260908,libero_object,seen,knn10_cross_task_or_v82_frozen,480,7,473,6,3,0.8571428571428571,0.006342494714587738,0.6666666666666666,0.9254001812141347,0.6479591836734694,14.0,6,0.8571428571428571,3,6,0.8571428571428571,1,6,0.8571428571428571,0,5,0.7142857142857143,0,5,0.7142857142857143,0,1,0.14285714285714285,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5714285714285714,0.006342494714587738,0.7142857142857143,0.006342494714587738,0.8571428571428571,0.006342494714587738,0.8571428571428571,0.006342494714587738,0.8571428571428571,0.006342494714587738
historical_coverage,libero_object_20260908,libero_object,unseen,knn10_cross_task_or_v82_frozen,1200,13,1187,13,90,1.0,0.07582139848357203,0.1262135922330097,0.962089300758214,0.5714285714285713,14.0,13,1.0,90,13,1.0,77,13,1.0,53,11,0.8461538461538461,22,10,0.7692307692307693,0,2,0.15384615384615385,0,0,0.0,0,0.0,0.0,0.07692307692307693,0.03706823925863521,0.6153846153846154,0.07160909856781802,0.9230769230769231,0.07497893850042123,1.0,0.07582139848357203,1.0,0.07582139848357203,1.0,0.07582139848357203
historical_coverage,libero_object_20260908,libero_object,seen,knn12_cross_task_or_v82_frozen,480,7,473,6,0,0.8571428571428571,0.0,1.0,0.9285714285714286,0.6275510204081632,14.0,6,0.8571428571428571,0,6,0.8571428571428571,0,6,0.8571428571428571,0,6,0.8571428571428571,0,5,0.7142857142857143,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0
historical_coverage,libero_object_20260908,libero_object,unseen,knn12_cross_task_or_v82_frozen,1200,13,1187,13,66,1.0,0.05560235888795282,0.16455696202531644,0.9721988205560236,0.5686813186813187,13.0,13,1.0,66,13,1.0,61,13,1.0,41,12,0.9230769230769231,9,10,0.7692307692307693,0,2,0.15384615384615385,0,0,0.0,0,0.0,0.0,0.0,0.02443133951137321,0.6153846153846154,0.04886267902274642,0.9230769230769231,0.05475989890480202,1.0,0.05560235888795282,1.0,0.05560235888795282,1.0,0.05560235888795282
all_test_rows,libero_object_20260909,libero_object,seen,knn10_cross_task,560,10,550,9,0,0.9,0.0,1.0,0.95,0.6857142857142857,15.0,9,0.9,0,9,0.9,0,9,0.9,0,6,0.6,0,5,0.5,0,1,0.1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.7,0.0,0.9,0.0,0.9,0.0,0.9,0.0
all_test_rows,libero_object_20260909,libero_object,unseen,knn10_cross_task,1200,17,1183,13,27,0.7647058823529411,0.02282333051563821,0.325,0.8709412759186514,0.8130252100840336,20.0,13,0.7647058823529411,27,13,0.7647058823529411,26,11,0.6470588235294118,26,7,0.4117647058823529,4,2,0.11764705882352941,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.01944209636517329,0.058823529411764705,0.02282333051563821,0.5882352941176471,0.02282333051563821,0.7647058823529411,0.02282333051563821,0.7647058823529411,0.02282333051563821,0.7647058823529411,0.02282333051563821
all_test_rows,libero_object_20260909,libero_object,seen,knn12_cross_task,560,10,550,10,1,1.0,0.0018181818181818182,0.9090909090909091,0.9990909090909091,0.6535714285714286,17.5,10,1.0,1,10,1.0,0,10,1.0,0,7,0.7,0,4,0.4,0,1,0.1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0018181818181818182,1.0,0.0018181818181818182,1.0,0.0018181818181818182,1.0,0.0018181818181818182
all_test_rows,libero_object_20260909,libero_object,unseen,knn12_cross_task,1200,17,1183,14,5,0.8235294117647058,0.00422654268808115,0.7368421052631579,0.9096514345383123,0.7352941176470589,16.5,14,0.8235294117647058,5,13,0.7647058823529411,5,13,0.7647058823529411,5,11,0.6470588235294118,1,7,0.4117647058823529,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.00253592561284869,0.058823529411764705,0.0033812341504649195,0.7058823529411765,0.00422654268808115,0.8235294117647058,0.00422654268808115,0.8235294117647058,0.00422654268808115,0.8235294117647058,0.00422654268808115
all_test_rows,libero_object_20260909,libero_object,seen,knn10,560,10,550,9,0,0.9,0.0,1.0,0.95,0.6642857142857143,15.0,9,0.9,0,9,0.9,0,9,0.9,0,6,0.6,0,6,0.6,0,1,0.1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.7,0.0,0.9,0.0,0.9,0.0,0.9,0.0
all_test_rows,libero_object_20260909,libero_object,unseen,knn10,1200,17,1183,15,33,0.8823529411764706,0.027895181741335588,0.3125,0.9272288797175675,0.7184873949579832,18.0,15,0.8823529411764706,33,15,0.8823529411764706,30,14,0.8235294117647058,29,12,0.7058823529411765,5,6,0.35294117647058826,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.021132713440405747,0.11764705882352941,0.027895181741335588,0.7647058823529411,0.027895181741335588,0.8823529411764706,0.027895181741335588,0.8823529411764706,0.027895181741335588,0.8823529411764706,0.027895181741335588
all_test_rows,libero_object_20260909,libero_object,seen,knn12_v8,560,10,550,10,1,1.0,0.0018181818181818182,0.9090909090909091,0.9990909090909091,0.65,17.5,10,1.0,1,10,1.0,0,10,1.0,0,7,0.7,0,4,0.4,0,1,0.1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0018181818181818182,1.0,0.0018181818181818182,1.0,0.0018181818181818182,1.0,0.0018181818181818182
all_test_rows,libero_object_20260909,libero_object,unseen,knn12_v8,1200,17,1183,14,9,0.8235294117647058,0.0076077768385460695,0.6086956521739131,0.9079608174630799,0.7163865546218487,16.0,14,0.8235294117647058,9,14,0.8235294117647058,9,13,0.7647058823529411,9,11,0.6470588235294118,1,7,0.4117647058823529,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.005917159763313609,0.23529411764705882,0.006762468300929839,0.7058823529411765,0.0076077768385460695,0.8235294117647058,0.0076077768385460695,0.8235294117647058,0.0076077768385460695,0.8235294117647058,0.0076077768385460695
historical_coverage,libero_object_20260909,libero_object,seen,knn10_cross_task,480,10,470,9,0,0.9,0.0,1.0,0.95,0.6857142857142857,15.0,9,0.9,0,9,0.9,0,9,0.9,0,6,0.6,0,5,0.5,0,1,0.1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.7,0.0,0.9,0.0,0.9,0.0,0.9,0.0
historical_coverage,libero_object_20260909,libero_object,unseen,knn10_cross_task,1200,17,1183,13,27,0.7647058823529411,0.02282333051563821,0.325,0.8709412759186514,0.8130252100840336,20.0,13,0.7647058823529411,27,13,0.7647058823529411,26,11,0.6470588235294118,26,7,0.4117647058823529,4,2,0.11764705882352941,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.01944209636517329,0.058823529411764705,0.02282333051563821,0.5882352941176471,0.02282333051563821,0.7647058823529411,0.02282333051563821,0.7647058823529411,0.02282333051563821,0.7647058823529411,0.02282333051563821
historical_coverage,libero_object_20260909,libero_object,seen,knn12_cross_task,480,10,470,10,1,1.0,0.002127659574468085,0.9090909090909091,0.9989361702127659,0.6535714285714286,17.5,10,1.0,1,10,1.0,0,10,1.0,0,7,0.7,0,4,0.4,0,1,0.1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.002127659574468085,1.0,0.002127659574468085,1.0,0.002127659574468085,1.0,0.002127659574468085
historical_coverage,libero_object_20260909,libero_object,unseen,knn12_cross_task,1200,17,1183,14,5,0.8235294117647058,0.00422654268808115,0.7368421052631579,0.9096514345383123,0.7352941176470589,16.5,14,0.8235294117647058,5,13,0.7647058823529411,5,13,0.7647058823529411,5,11,0.6470588235294118,1,7,0.4117647058823529,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.00253592561284869,0.058823529411764705,0.0033812341504649195,0.7058823529411765,0.00422654268808115,0.8235294117647058,0.00422654268808115,0.8235294117647058,0.00422654268808115,0.8235294117647058,0.00422654268808115
historical_coverage,libero_object_20260909,libero_object,seen,knn10,480,10,470,9,0,0.9,0.0,1.0,0.95,0.6642857142857143,15.0,9,0.9,0,9,0.9,0,9,0.9,0,6,0.6,0,6,0.6,0,1,0.1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.7,0.0,0.9,0.0,0.9,0.0,0.9,0.0
historical_coverage,libero_object_20260909,libero_object,unseen,knn10,1200,17,1183,15,33,0.8823529411764706,0.027895181741335588,0.3125,0.9272288797175675,0.7184873949579832,18.0,15,0.8823529411764706,33,15,0.8823529411764706,30,14,0.8235294117647058,29,12,0.7058823529411765,5,6,0.35294117647058826,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.021132713440405747,0.11764705882352941,0.027895181741335588,0.7647058823529411,0.027895181741335588,0.8823529411764706,0.027895181741335588,0.8823529411764706,0.027895181741335588,0.8823529411764706,0.027895181741335588
historical_coverage,libero_object_20260909,libero_object,seen,knn12_v8,480,10,470,10,1,1.0,0.002127659574468085,0.9090909090909091,0.9989361702127659,0.65,17.5,10,1.0,1,10,1.0,0,10,1.0,0,7,0.7,0,4,0.4,0,1,0.1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.002127659574468085,1.0,0.002127659574468085,1.0,0.002127659574468085,1.0,0.002127659574468085
historical_coverage,libero_object_20260909,libero_object,unseen,knn12_v8,1200,17,1183,14,9,0.8235294117647058,0.0076077768385460695,0.6086956521739131,0.9079608174630799,0.7163865546218487,16.0,14,0.8235294117647058,9,14,0.8235294117647058,9,13,0.7647058823529411,9,11,0.6470588235294118,1,7,0.4117647058823529,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.005917159763313609,0.23529411764705882,0.006762468300929839,0.7058823529411765,0.0076077768385460695,0.8235294117647058,0.0076077768385460695,0.8235294117647058,0.0076077768385460695,0.8235294117647058,0.0076077768385460695
historical_coverage,libero_object_20260909,libero_object,seen,v8_frozen,480,10,470,4,1,0.4,0.002127659574468085,0.8,0.6989361702127659,0.9035714285714285,21.5,4,0.4,1,4,0.4,0,4,0.4,0,1,0.1,0,1,0.1,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.002127659574468085,0.4,0.002127659574468085,0.4,0.002127659574468085,0.4,0.002127659574468085
historical_coverage,libero_object_20260909,libero_object,unseen,v8_frozen,1200,17,1183,10,2,0.5882352941176471,0.0016906170752324597,0.8333333333333334,0.7932723385212074,0.8739495798319328,20.5,10,0.5882352941176471,2,10,0.5882352941176471,2,7,0.4117647058823529,1,5,0.29411764705882354,0,1,0.058823529411764705,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0016906170752324597,0.35294117647058826,0.0016906170752324597,0.5882352941176471,0.0016906170752324597,0.5882352941176471,0.0016906170752324597,0.5882352941176471,0.0016906170752324597
historical_coverage,libero_object_20260909,libero_object,seen,knn10_cross_task_or_v8_frozen,480,10,470,9,1,0.9,0.002127659574468085,0.9,0.9489361702127659,0.6821428571428572,15.0,9,0.9,1,9,0.9,0,9,0.9,0,6,0.6,0,5,0.5,0,1,0.1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.7,0.002127659574468085,0.9,0.002127659574468085,0.9,0.002127659574468085,0.9,0.002127659574468085
historical_coverage,libero_object_20260909,libero_object,unseen,knn10_cross_task_or_v8_frozen,1200,17,1183,14,28,0.8235294117647058,0.023668639053254437,0.3333333333333333,0.8999303863557258,0.7983193277310925,20.0,14,0.8235294117647058,28,14,0.8235294117647058,27,12,0.7058823529411765,26,8,0.47058823529411764,4,2,0.11764705882352941,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.01944209636517329,0.058823529411764705,0.023668639053254437,0.5882352941176471,0.023668639053254437,0.8235294117647058,0.023668639053254437,0.8235294117647058,0.023668639053254437,0.8235294117647058,0.023668639053254437
historical_coverage,libero_object_20260909,libero_object,seen,knn12_cross_task_or_v8_frozen,480,10,470,10,1,1.0,0.002127659574468085,0.9090909090909091,0.9989361702127659,0.6535714285714286,17.5,10,1.0,1,10,1.0,0,10,1.0,0,7,0.7,0,4,0.4,0,1,0.1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.002127659574468085,1.0,0.002127659574468085,1.0,0.002127659574468085,1.0,0.002127659574468085
historical_coverage,libero_object_20260909,libero_object,unseen,knn12_cross_task_or_v8_frozen,1200,17,1183,14,7,0.8235294117647058,0.005917159763313609,0.6666666666666666,0.9088061260006961,0.7352941176470589,16.5,14,0.8235294117647058,7,13,0.7647058823529411,7,13,0.7647058823529411,6,11,0.6470588235294118,1,7,0.4117647058823529,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.00253592561284869,0.058823529411764705,0.00507185122569738,0.7058823529411765,0.005917159763313609,0.8235294117647058,0.005917159763313609,0.8235294117647058,0.005917159763313609,0.8235294117647058,0.005917159763313609
historical_coverage,libero_object_20260909,libero_object,seen,v82_frozen,480,10,470,7,1,0.7,0.002127659574468085,0.875,0.8489361702127659,0.8642857142857142,22.0,7,0.7,1,7,0.7,0,6,0.6,0,2,0.2,0,1,0.1,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.002127659574468085,0.7,0.002127659574468085,0.7,0.002127659574468085,0.7,0.002127659574468085
historical_coverage,libero_object_20260909,libero_object,unseen,v82_frozen,1200,17,1183,12,2,0.7058823529411765,0.0016906170752324597,0.8571428571428571,0.8520958679329721,0.8109243697478992,18.5,12,0.7058823529411765,2,12,0.7058823529411765,2,10,0.5882352941176471,1,8,0.47058823529411764,0,2,0.11764705882352941,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0016906170752324597,0.5294117647058824,0.0016906170752324597,0.7058823529411765,0.0016906170752324597,0.7058823529411765,0.0016906170752324597,0.7058823529411765,0.0016906170752324597
historical_coverage,libero_object_20260909,libero_object,seen,knn10_cross_task_or_v82_frozen,480,10,470,9,1,0.9,0.002127659574468085,0.9,0.9489361702127659,0.6821428571428572,15.0,9,0.9,1,9,0.9,0,9,0.9,0,6,0.6,0,5,0.5,0,1,0.1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.7,0.002127659574468085,0.9,0.002127659574468085,0.9,0.002127659574468085,0.9,0.002127659574468085
historical_coverage,libero_object_20260909,libero_object,unseen,knn10_cross_task_or_v82_frozen,1200,17,1183,14,28,0.8235294117647058,0.023668639053254437,0.3333333333333333,0.8999303863557258,0.7584033613445378,18.5,14,0.8235294117647058,28,14,0.8235294117647058,27,14,0.8235294117647058,26,10,0.5882352941176471,4,3,0.17647058823529413,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.01944209636517329,0.058823529411764705,0.023668639053254437,0.7058823529411765,0.023668639053254437,0.8235294117647058,0.023668639053254437,0.8235294117647058,0.023668639053254437,0.8235294117647058,0.023668639053254437
historical_coverage,libero_object_20260909,libero_object,seen,knn12_cross_task_or_v82_frozen,480,10,470,10,1,1.0,0.002127659574468085,0.9090909090909091,0.9989361702127659,0.6535714285714286,17.5,10,1.0,1,10,1.0,0,10,1.0,0,7,0.7,0,4,0.4,0,1,0.1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.002127659574468085,1.0,0.002127659574468085,1.0,0.002127659574468085,1.0,0.002127659574468085
historical_coverage,libero_object_20260909,libero_object,unseen,knn12_cross_task_or_v82_frozen,1200,17,1183,14,7,0.8235294117647058,0.005917159763313609,0.6666666666666666,0.9088061260006961,0.7352941176470589,16.5,14,0.8235294117647058,7,13,0.7647058823529411,7,13,0.7647058823529411,6,11,0.6470588235294118,1,7,0.4117647058823529,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.00253592561284869,0.058823529411764705,0.00507185122569738,0.7058823529411765,0.005917159763313609,0.8235294117647058,0.005917159763313609,0.8235294117647058,0.005917159763313609,0.8235294117647058,0.005917159763313609
all_test_rows,libero_spatial_20260907,libero_spatial,seen,knn10_cross_task,560,20,540,20,1,1.0,0.001851851851851852,0.9523809523809523,0.9990740740740741,0.6931818181818181,14.0,20,1.0,1,20,1.0,1,20,1.0,0,13,0.65,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.65,0.0,1.0,0.001851851851851852,1.0,0.001851851851851852,1.0,0.001851851851851852,1.0,0.001851851851851852
all_test_rows,libero_spatial_20260907,libero_spatial,unseen,knn10_cross_task,1200,22,1178,22,3,1.0,0.0025466893039049238,0.88,0.9987266553480475,0.6797520661157024,14.0,22,1.0,3,21,0.9545454545454546,2,21,0.9545454545454546,2,16,0.7272727272727273,1,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.7272727272727273,0.0025466893039049238,1.0,0.0025466893039049238,1.0,0.0025466893039049238,1.0,0.0025466893039049238,1.0,0.0025466893039049238
all_test_rows,libero_spatial_20260907,libero_spatial,seen,knn12_cross_task,560,20,540,20,2,1.0,0.003703703703703704,0.9090909090909091,0.9981481481481481,0.6636363636363637,13.0,20,1.0,2,20,1.0,2,20,1.0,0,15,0.75,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.75,0.001851851851851852,1.0,0.003703703703703704,1.0,0.003703703703703704,1.0,0.003703703703703704,1.0,0.003703703703703704
all_test_rows,libero_spatial_20260907,libero_spatial,unseen,knn12_cross_task,1200,22,1178,22,6,1.0,0.0050933786078098476,0.7857142857142857,0.9974533106960951,0.6301652892561983,13.0,22,1.0,6,22,1.0,2,22,1.0,2,21,0.9545454545454546,1,1,0.045454545454545456,0,0,0.0,0,0,0.0,0,0.0,0.0,0.045454545454545456,0.001697792869269949,0.9545454545454546,0.0050933786078098476,1.0,0.0050933786078098476,1.0,0.0050933786078098476,1.0,0.0050933786078098476,1.0,0.0050933786078098476
all_test_rows,libero_spatial_20260907,libero_spatial,seen,knn10,560,20,540,20,7,1.0,0.012962962962962963,0.7407407407407407,0.9935185185185185,0.640909090909091,13.0,20,1.0,7,20,1.0,4,20,1.0,2,17,0.85,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.001851851851851852,0.85,0.011111111111111112,1.0,0.012962962962962963,1.0,0.012962962962962963,1.0,0.012962962962962963,1.0,0.012962962962962963
