window,threshold_mode,method,alpha,level,group,episodes,failures,successes,tp,fp,fn,tn,recall,fpr,precision,auc_peak_ratio,ap_peak_ratio,auc_peak_raw,ap_peak_raw,auc_endpoint_ratio,auc_endpoint_raw
fixed_q07,prefix_calibration,c32_centroid_distance,0.05,all,all,8000,541,7459,24,389,517,7070,0.04436229205175601,0.05215176297090763,0.05811138014527845,0.4831102572064315,0.07038483958876372,0.5029729991606611,0.10028013019353713,0.4831102572064315,0.5029729991606611
fixed_q07,prefix_calibration,c4_centroid_distance,0.05,all,all,8000,541,7459,20,220,521,7239,0.036968576709796676,0.029494570317736963,0.08333333333333333,0.5971961572306923,0.10365366766570858,0.6751733877792561,0.17432118174572636,0.5971961572306923,0.6751733877792561
fixed_q07,prefix_calibration,c4_assigned_radius,0.05,all,all,8000,541,7459,22,215,519,7244,0.04066543438077634,0.02882423917415203,0.09282700421940929,0.5523575707397607,0.07685085603754013,0.6640224725728003,0.172864951457212,0.5523575707397607,0.6640224725728003
fixed_q07,frozen_full,knn20,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,0,0,10,790,0.0,0.0,,0.8155696202531645,0.06780532382447463,0.8155696202531645,0.06780532382447463,0.8155696202531645,0.8155696202531645
fixed_q07,frozen_full,c32_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,0,0,10,790,0.0,0.0,,0.8360759493670886,0.0618964564113304,0.8360759493670886,0.0618964564113304,0.8360759493670886,0.8360759493670886
fixed_q07,frozen_full,c4_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,0,0,10,790,0.0,0.0,,0.7677215189873418,0.05727388892566615,0.7677215189873418,0.05727388892566615,0.7677215189873418,0.7677215189873418
fixed_q07,frozen_full,c4_assigned_radius,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,0,0,10,790,0.0,0.0,,0.7645569620253164,0.05264607459845108,0.7645569620253164,0.05264607459845108,0.7645569620253164,0.7645569620253164
fixed_q07,prefix_calibration,knn20,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,4,28,6,762,0.4,0.035443037974683546,0.125,0.8155696202531645,0.06780532382447463,0.8155696202531645,0.06780532382447463,0.8155696202531645,0.8155696202531645
fixed_q07,prefix_calibration,c32_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,2,25,8,765,0.2,0.03164556962025317,0.07407407407407407,0.8360759493670886,0.0618964564113304,0.8360759493670886,0.0618964564113304,0.8360759493670886,0.8360759493670886
fixed_q07,prefix_calibration,c4_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,0,10,10,780,0.0,0.012658227848101266,0.0,0.7677215189873418,0.05727388892566615,0.7677215189873418,0.05727388892566615,0.7677215189873418,0.7677215189873418
fixed_q07,prefix_calibration,c4_assigned_radius,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,1,13,9,777,0.1,0.016455696202531647,0.07142857142857142,0.7645569620253164,0.05264607459845108,0.7645569620253164,0.05264607459845108,0.7645569620253164,0.7645569620253164
fixed_q07,frozen_full,knn20,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,0,0,5,795,0.0,0.0,,0.33534591194968555,0.0053114139820346715,0.33534591194968555,0.0053114139820346715,0.33534591194968555,0.33534591194968555
fixed_q07,frozen_full,c32_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,0,0,5,795,0.0,0.0,,0.520251572327044,0.007442022560392265,0.520251572327044,0.007442022560392265,0.520251572327044,0.520251572327044
fixed_q07,frozen_full,c4_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,0,0,5,795,0.0,0.0,,0.629182389937107,0.01005364707890828,0.629182389937107,0.01005364707890828,0.629182389937107,0.629182389937107
fixed_q07,frozen_full,c4_assigned_radius,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,0,0,5,795,0.0,0.0,,0.7750943396226415,0.017721518222549745,0.7750943396226415,0.017721518222549745,0.7750943396226415,0.7750943396226415
fixed_q07,prefix_calibration,knn20,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,0,187,5,608,0.0,0.23522012578616353,0.0,0.33534591194968555,0.0053114139820346715,0.33534591194968555,0.0053114139820346715,0.33534591194968555,0.33534591194968555
fixed_q07,prefix_calibration,c32_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,2,335,3,460,0.4,0.42138364779874216,0.005934718100890208,0.520251572327044,0.007442022560392265,0.520251572327044,0.007442022560392265,0.520251572327044,0.520251572327044
fixed_q07,prefix_calibration,c4_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,0,167,5,628,0.0,0.21006289308176102,0.0,0.629182389937107,0.01005364707890828,0.629182389937107,0.01005364707890828,0.629182389937107,0.629182389937107
fixed_q07,prefix_calibration,c4_assigned_radius,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,3,147,2,648,0.6,0.18490566037735848,0.02,0.7750943396226415,0.017721518222549745,0.7750943396226415,0.017721518222549745,0.7750943396226415,0.7750943396226415
fixed_q07,frozen_full,knn20,0.05,task,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,800,7,793,0,0,7,793,0.0,0.0,,0.5483696631237615,0.011874766764805294,0.5483696631237615,0.011874766764805294,0.5483696631237615,0.5483696631237615
fixed_q07,frozen_full,c32_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,800,7,793,0,0,7,793,0.0,0.0,,0.39380291839308235,0.00821845025611333,0.39380291839308235,0.00821845025611333,0.39380291839308235,0.39380291839308235
fixed_q07,frozen_full,c4_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,800,7,793,0,0,7,793,0.0,0.0,,0.39146099801837503,0.00898640674539645,0.39146099801837503,0.00898640674539645,0.39146099801837503,0.39146099801837503
fixed_q07,frozen_full,c4_assigned_radius,0.05,task,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,800,7,793,0,0,7,793,0.0,0.0,,0.5024319942352728,0.01649412134875428,0.5024319942352728,0.01649412134875428,0.5024319942352728,0.5024319942352728
fixed_q07,prefix_calibration,knn20,0.05,task,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,800,7,793,2,161,5,632,0.2857142857142857,0.2030264817150063,0.012269938650306749,0.5483696631237615,0.011874766764805294,0.5483696631237615,0.011874766764805294,0.5483696631237615,0.5483696631237615
fixed_q07,prefix_calibration,c32_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,800,7,793,0,20,7,773,0.0,0.025220680958385876,0.0,0.39380291839308235,0.00821845025611333,0.39380291839308235,0.00821845025611333,0.39380291839308235,0.39380291839308235
fixed_q07,prefix_calibration,c4_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,800,7,793,0,5,7,788,0.0,0.006305170239596469,0.0,0.39146099801837503,0.00898640674539645,0.39146099801837503,0.00898640674539645,0.39146099801837503,0.39146099801837503
fixed_q07,prefix_calibration,c4_assigned_radius,0.05,task,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,800,7,793,1,19,6,774,0.14285714285714285,0.02395964691046658,0.05,0.5024319942352728,0.01649412134875428,0.5024319942352728,0.01649412134875428,0.5024319942352728,0.5024319942352728
fixed_q07,frozen_full,knn20,0.05,task,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,800,289,511,0,0,289,511,0.0,0.0,,0.5024614197008376,0.3699079945163737,0.5024614197008376,0.3699079945163737,0.5024614197008376,0.5024614197008376
fixed_q07,frozen_full,c32_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,800,289,511,0,0,289,511,0.0,0.0,,0.5064430284603769,0.3771921243360483,0.5064430284603769,0.3771921243360483,0.5064430284603769,0.5064430284603769
fixed_q07,frozen_full,c4_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,800,289,511,0,0,289,511,0.0,0.0,,0.469281346704677,0.362748843804398,0.469281346704677,0.362748843804398,0.469281346704677,0.469281346704677
fixed_q07,frozen_full,c4_assigned_radius,0.05,task,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,800,289,511,0,0,289,511,0.0,0.0,,0.47752219340596835,0.373885900761288,0.47752219340596835,0.373885900761288,0.47752219340596835,0.47752219340596835
fixed_q07,prefix_calibration,knn20,0.05,task,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,800,289,511,3,10,286,501,0.010380622837370242,0.019569471624266144,0.23076923076923078,0.5024614197008376,0.3699079945163737,0.5024614197008376,0.3699079945163737,0.5024614197008376,0.5024614197008376
fixed_q07,prefix_calibration,c32_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,800,289,511,0,0,289,511,0.0,0.0,,0.5064430284603769,0.3771921243360483,0.5064430284603769,0.3771921243360483,0.5064430284603769,0.5064430284603769
fixed_q07,prefix_calibration,c4_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,800,289,511,0,0,289,511,0.0,0.0,,0.469281346704677,0.362748843804398,0.469281346704677,0.362748843804398,0.469281346704677,0.469281346704677
fixed_q07,prefix_calibration,c4_assigned_radius,0.05,task,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,800,289,511,0,0,289,511,0.0,0.0,,0.47752219340596835,0.373885900761288,0.47752219340596835,0.373885900761288,0.47752219340596835,0.47752219340596835
fixed_q07,frozen_full,knn20,0.05,task,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,800,56,744,0,0,56,744,0.0,0.0,,0.8044834869431644,0.5120625048817885,0.8044834869431644,0.5120625048817885,0.8044834869431644,0.8044834869431644
fixed_q07,frozen_full,c32_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,800,56,744,0,0,56,744,0.0,0.0,,0.7591445852534563,0.5032190890095883,0.7591445852534563,0.5032190890095883,0.7591445852534563,0.7591445852534563
fixed_q07,frozen_full,c4_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,800,56,744,0,0,56,744,0.0,0.0,,0.9453965053763441,0.679486465766941,0.9453965053763441,0.679486465766941,0.9453965053763441,0.9453965053763441
fixed_q07,frozen_full,c4_assigned_radius,0.05,task,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,800,56,744,0,0,56,744,0.0,0.0,,0.9424923195084486,0.6276207821029965,0.9424923195084486,0.6276207821029965,0.9424923195084486,0.9424923195084486
fixed_q07,prefix_calibration,knn20,0.05,task,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,800,56,744,19,8,37,736,0.3392857142857143,0.010752688172043012,0.7037037037037037,0.8044834869431644,0.5120625048817885,0.8044834869431644,0.5120625048817885,0.8044834869431644,0.8044834869431644
fixed_q07,prefix_calibration,c32_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,800,56,744,19,5,37,739,0.3392857142857143,0.006720430107526882,0.7916666666666666,0.7591445852534563,0.5032190890095883,0.7591445852534563,0.5032190890095883,0.7591445852534563,0.7591445852534563
fixed_q07,prefix_calibration,c4_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,800,56,744,18,5,38,739,0.32142857142857145,0.006720430107526882,0.782608695652174,0.9453965053763441,0.679486465766941,0.9453965053763441,0.679486465766941,0.9453965053763441,0.9453965053763441
fixed_q07,prefix_calibration,c4_assigned_radius,0.05,task,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,800,56,744,14,4,42,740,0.25,0.005376344086021506,0.7777777777777778,0.9424923195084486,0.6276207821029965,0.9424923195084486,0.6276207821029965,0.9424923195084486,0.9424923195084486
fixed_q07,frozen_full,knn20,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,800,23,777,0,0,23,777,0.0,0.0,,0.8733143080969168,0.6025973729138541,0.8733143080969168,0.6025973729138541,0.8733143080969168,0.8733143080969168
fixed_q07,frozen_full,c32_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,800,23,777,0,0,23,777,0.0,0.0,,0.8535616361703319,0.5028504659656798,0.8535616361703319,0.5028504659656798,0.8535616361703319,0.8535616361703319
fixed_q07,frozen_full,c4_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,800,23,777,0,0,23,777,0.0,0.0,,0.6267696267696268,0.04514807175253255,0.6267696267696268,0.04514807175253255,0.6267696267696268,0.6267696267696268
fixed_q07,frozen_full,c4_assigned_radius,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,800,23,777,0,0,23,777,0.0,0.0,,0.22958983828549046,0.018083531884997825,0.22958983828549046,0.018083531884997825,0.22958983828549046,0.22958983828549046
fixed_q07,prefix_calibration,knn20,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,800,23,777,11,1,12,776,0.4782608695652174,0.001287001287001287,0.9166666666666666,0.8733143080969168,0.6025973729138541,0.8733143080969168,0.6025973729138541,0.8733143080969168,0.8733143080969168
fixed_q07,prefix_calibration,c32_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,800,23,777,0,0,23,777,0.0,0.0,,0.8535616361703319,0.5028504659656798,0.8535616361703319,0.5028504659656798,0.8535616361703319,0.8535616361703319
fixed_q07,prefix_calibration,c4_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,800,23,777,0,4,23,773,0.0,0.005148005148005148,0.0,0.6267696267696268,0.04514807175253255,0.6267696267696268,0.04514807175253255,0.6267696267696268,0.6267696267696268
fixed_q07,prefix_calibration,c4_assigned_radius,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,800,23,777,0,1,23,776,0.0,0.001287001287001287,0.0,0.22958983828549046,0.018083531884997825,0.22958983828549046,0.018083531884997825,0.22958983828549046,0.22958983828549046
fixed_q07,frozen_full,knn20,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,800,10,790,0,0,10,790,0.0,0.0,,0.7388607594936709,0.13963724377563236,0.7388607594936709,0.13963724377563236,0.7388607594936709,0.7388607594936709
fixed_q07,frozen_full,c32_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,800,10,790,0,0,10,790,0.0,0.0,,0.6927848101265822,0.10687678253990192,0.6927848101265822,0.10687678253990192,0.6927848101265822,0.6927848101265822
fixed_q07,frozen_full,c4_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,800,10,790,0,0,10,790,0.0,0.0,,0.7803797468354431,0.14765963675863597,0.7803797468354431,0.14765963675863597,0.7803797468354431,0.7803797468354431
fixed_q07,frozen_full,c4_assigned_radius,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,800,10,790,0,0,10,790,0.0,0.0,,0.7775949367088608,0.19171279466726363,0.7775949367088608,0.19171279466726363,0.7775949367088608,0.7775949367088608
fixed_q07,prefix_calibration,knn20,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,800,10,790,2,7,8,783,0.2,0.008860759493670886,0.2222222222222222,0.7388607594936709,0.13963724377563236,0.7388607594936709,0.13963724377563236,0.7388607594936709,0.7388607594936709
fixed_q07,prefix_calibration,c32_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,800,10,790,0,2,10,788,0.0,0.002531645569620253,0.0,0.6927848101265822,0.10687678253990192,0.6927848101265822,0.10687678253990192,0.6927848101265822,0.6927848101265822
fixed_q07,prefix_calibration,c4_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,800,10,790,1,3,9,787,0.1,0.0037974683544303796,0.25,0.7803797468354431,0.14765963675863597,0.7803797468354431,0.14765963675863597,0.7803797468354431,0.7803797468354431
fixed_q07,prefix_calibration,c4_assigned_radius,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,800,10,790,1,1,9,789,0.1,0.0012658227848101266,0.5,0.7775949367088608,0.19171279466726363,0.7775949367088608,0.19171279466726363,0.7775949367088608,0.7775949367088608
