design,scope,cluster_unit,layer,token_role,relative_query,metric,n_strata,n_pairs,n_tasks,n_clusters,auc,auc_lo,auc_hi,auc_abs,null_auc,null_lo,null_hi,null_abs_mean,n_strata_null,delta_abs,delta_abs_lo,delta_abs_hi,p_boot,exceeds_null_paired,exceeds_null_disjoint,q_bh,exceeds_null_bh
primary,both,task,L14,state,4,hellinger_to_pre,154,445,10,10,0.5897186147186142,0.49059738955823284,0.7875,0.0897186147186142,0.4997015217391299,0.38223990683229814,0.613638923013923,0.04539626477707368,115,0.044322349941540516,-0.0766598275740974,0.2415420389674857,0.2081,False,False,0.33754128440366976,False
primary,both,task,L14,state,5,hellinger_to_pre,150,440,10,10,0.5085555555555554,0.4597382062382062,0.6798106947697107,0.008555555555555427,0.5000083333333334,0.3815069699754902,0.61875,0.045800435115145054,113,-0.037244879559589626,-0.10655167329093393,0.12454052087204263,0.622,False,False,0.6257245508982036,False
primary,both,task,L14,action,-1,hellinger_to_pre,155,446,10,10,0.5883870967741937,0.4294094952795934,0.7173632204049843,0.08838709677419365,0.4997944927536229,0.3775451152683295,0.6161992302653128,0.0453864578996975,115,0.04300063887449615,-0.0914245818399043,0.1894828803275698,0.2388,False,False,0.337951867219917,False
primary,both,task,L14,action,0,hellinger_to_pre,155,446,10,10,0.5777419354838707,0.39511978896384703,0.6777777777777778,0.07774193548387065,0.5000668115942024,0.38095238095238093,0.6177611714975845,0.045301844163597116,115,0.032440091320273534,-0.09367145003299708,0.14910816679271727,0.2584,False,False,0.34342471910112354,False
primary,both,task,L14,action,1,hellinger_to_pre,155,446,10,10,0.7065591397849458,0.6105820105820106,0.7560810810810806,0.20655913978494578,0.49968391304347815,0.381849600266489,0.614460968875502,0.04509770679669877,115,0.161461432988247,0.014466723060159505,0.23260908063485966,0.02,True,False,0.32,False
primary,both,task,L14,action,2,hellinger_to_pre,155,446,10,10,0.7048387096774191,0.4609750290360046,0.7691556160864558,0.20483870967741913,0.4997441304347826,0.3777122075257552,0.616673976608187,0.04502283039334761,115,0.1598158792840715,-0.08219607493054164,0.2529779470368133,0.0769,False,False,0.33754128440366976,False
primary,both,task,L14,action,3,hellinger_to_pre,155,446,10,10,0.646559139784946,0.5524430211082754,0.7915161616161615,0.14655913978494595,0.4998934057971037,0.3808013214955462,0.6164440639269407,0.04524949801169004,115,0.10130964177325591,-0.04047991084129726,0.2640158305438103,0.0726,False,False,0.33754128440366976,False
primary,both,task,L14,action,4,hellinger_to_pre,154,445,10,10,0.6079004329004329,0.45513861381031956,0.7199725738396624,0.10790043290043294,0.4998430434782601,0.3796195652173913,0.6193187663673774,0.045763898164299426,115,0.062136534736133515,-0.09421687493593525,0.19373663551447604,0.2391,False,False,0.337951867219917,False
primary,both,task,L14,action,5,hellinger_to_pre,150,440,10,10,0.5767777777777778,0.48763056688764234,0.7659863945578231,0.07677777777777783,0.4999648230088499,0.3755142405063291,0.6171605122096485,0.04563500270737594,113,0.03114277507040189,-0.06796195432592225,0.20236514443990208,0.2211,False,False,0.3378327272727273,False
primary,both,task,L15,state,-1,hellinger_to_pre,155,446,10,10,0.42129032258064514,0.305,0.4912626338063233,0.07870967741935486,0.5000921014492753,0.38146170759317316,0.6198664383561643,0.04551202867453985,115,0.03319764874481501,-0.060600721964084316,0.1425618221469322,0.1932,False,False,0.33754128440366976,False
primary,both,task,L15,state,0,hellinger_to_pre,155,446,10,10,0.42860215053763445,0.37978723404255316,0.5151316419641057,0.07139784946236555,0.5001219565217393,0.38235294117647056,0.6189060685249708,0.04546045534935304,115,0.025937394113012505,-0.09761256755027943,0.10032131830000723,0.304,False,False,0.36093286219081266,False
primary,both,task,L15,state,1,hellinger_to_pre,155,446,10,10,0.2541935483870968,0.19197910884594038,0.5707437176644492,0.2458064516129032,0.500427898550725,0.3811230742296919,0.6174286675162843,0.04518100689877191,115,0.2006254447141313,-0.06821960310674613,0.2894794604304862,0.0613,False,False,0.33754128440366976,False
primary,both,task,L15,state,2,hellinger_to_pre,155,446,10,10,0.42451612903225794,0.37920688943894393,0.6013162280701755,0.07548387096774206,0.5004740579710142,0.38235294117647056,0.6158235035883339,0.04461659012978942,115,0.03086728083795264,-0.09034687672747367,0.10992729835566598,0.2417,False,False,0.337951867219917,False
primary,both,task,L15,state,3,hellinger_to_pre,155,446,10,10,0.46172043010752684,0.4009841736328805,0.5897849462365592,0.038279569892473164,0.5000367391304344,0.38205086580086584,0.6158558677978083,0.04475231699035773,115,-0.0064727470978845625,-0.10327838072545723,0.08207934505560002,0.4366,False,False,0.46570666666666666,False
primary,both,task,L15,state,4,hellinger_to_pre,154,445,10,10,0.4556277056277058,0.2855849963335428,0.5804638210744935,0.044372294372294174,0.5000947101449279,0.3815789473684211,0.6160714285714286,0.04508768877717124,115,-0.0007153944048770636,-0.09633980210369099,0.18788039974210183,0.3257,False,False,0.37606597938144326,False
primary,both,task,L15,state,5,hellinger_to_pre,150,440,10,10,0.39233333333333337,0.34297166443551985,0.5677797619047618,0.10766666666666663,0.5000025811209434,0.3833333333333333,0.6145896849593495,0.045278389296004085,113,0.06238827737066255,-0.0831835637480799,0.14121958884383265,0.146,False,False,0.33754128440366976,False
primary,both,task,L15,action,-1,hellinger_to_pre,155,446,10,10,0.5022580645161292,0.39427083333333346,0.664625850340136,0.002258064516129199,0.4998852173913062,0.38095238095238093,0.6170227419260301,0.0451069377988815,115,-0.0428488732827523,-0.09403327719271017,0.1176622153740796,0.483,False,False,0.50715,False
primary,both,task,L15,action,0,hellinger_to_pre,155,446,10,10,0.5370967741935484,0.2689458689458689,0.690171568627451,0.0370967741935484,0.5004463768115959,0.3851322841829171,0.6178220785440611,0.044786480028941075,115,-0.007689705835392677,-0.07603023060831682,0.19757583321223,0.215,False,False,0.33754128440366976,False
primary,both,task,L15,action,1,hellinger_to_pre,155,446,10,10,0.6803225806451615,0.5493623142250528,0.7819827871565705,0.1803225806451615,0.5000924637681161,0.3833299180327869,0.6193799268018015,0.044869992018126977,115,0.13545258862703452,-0.010480726255392453,0.24686331618814406,0.0367,False,False,0.33754128440366976,False
primary,both,task,L15,action,2,hellinger_to_pre,155,446,10,10,0.7031182795698926,0.6076502732240437,0.7738039389484607,0.2031182795698926,0.5001942028985517,0.3809478021978022,0.6158409896840749,0.04476218379195193,115,0.15835609577794066,0.012166259409055137,0.24919198498772033,0.0178,True,False,0.30911999999999995,False
primary,both,task,L15,action,3,hellinger_to_pre,155,446,10,10,0.6896774193548385,0.6280583900226754,0.74019041218638,0.1896774193548385,0.5002656521739149,0.38226654093792045,0.6162390350877193,0.04500423071610553,115,0.14467318863873296,0.024529236577847644,0.21383715723365695,0.0145,True,True,0.3043764705882353,False
primary,both,task,L15,action,4,hellinger_to_pre,154,445,10,10,0.7525974025974025,0.5129061685074398,0.9271843487394957,0.2525974025974025,0.4994835507246363,0.37855433757661483,0.6172844420853975,0.0455213321133951,115,0.2070760704840074,-0.047152928157939006,0.39555312594037023,0.0938,False,False,0.33754128440366976,False
primary,both,task,L15,action,5,hellinger_to_pre,150,440,10,10,0.6659999999999998,0.5207692307692308,0.7739895035174977,0.16599999999999981,0.5001344395280232,0.37916552197802195,0.6164440639269406,0.04538304027487763,113,0.12061695972512218,-0.0442433083181439,0.24616090799551585,0.0783,False,False,0.33754128440366976,False
primary,both,task,L2,state,-1,gate_entropy,155,446,10,10,0.5466666666666666,0.38859864883401923,0.7499999999999998,0.046666666666666634,0.5006410869565211,0.3807970950078225,0.6164820075757574,0.04508668187768865,115,0.0015799847889779867,-0.06788155086696454,0.2286774331385979,0.2424,False,False,0.337951867219917,False
primary,both,task,L2,state,0,gate_entropy,155,446,10,10,0.401505376344086,0.3060595538720539,0.5457214285714285,0.098494623655914,0.5007572463768107,0.38243828781512607,0.620152833556448,0.04494684064660684,115,0.053547783009307154,-0.07150953112656422,0.15450019334328327,0.1796,False,False,0.33754128440366976,False
primary,both,task,L2,state,1,gate_entropy,155,446,10,10,0.5640860215053763,0.3551699150424788,0.8952474937343355,0.06408602150537634,0.5000266666666671,0.3840069980694981,0.6173472930839002,0.045237085810976733,115,0.01884893569439961,-0.07704510222357834,0.3605979222997157,0.1977,False,False,0.33754128440366976,False
primary,both,task,L2,state,2,gate_entropy,155,446,10,10,0.5565591397849465,0.2311062801932367,0.7654512788434804,0.05655913978494653,0.5002429710144932,0.38280658143939394,0.6166796874999998,0.044943439991632056,115,0.011615699793314477,-0.07882476985754772,0.24674743772641541,0.2318,False,False,0.337951867219917,False
primary,both,task,L2,state,3,gate_entropy,155,446,10,10,0.6379569892473119,0.40566449065119276,0.7471274141840645,0.13795698924731192,0.5001494927536234,0.38436848958333336,0.6188457556935816,0.04484134690170006,115,0.09311564234561187,-0.07949080678315881,0.2188644961804002,0.119,False,False,0.33754128440366976,False
primary,both,task,L2,state,4,gate_entropy,154,445,10,10,0.6412337662337663,0.43850464190981436,0.7470899470899471,0.14123376623376627,0.49966224637681317,0.37777777777777777,0.6201967592592592,0.04580291584287712,115,0.09543085039088914,-0.07770295887548483,0.21613118665957862,0.1086,False,False,0.33754128440366976,False
primary,both,task,L2,state,5,gate_entropy,150,440,10,10,0.5754444444444448,0.34788359788359785,0.7084130557915604,0.07544444444444476,0.499796607669616,0.38229944306197416,0.6206896551724138,0.04520292024957086,113,0.0302415241948739,-0.08565833255854234,0.18068954520465208,0.219,False,False,0.33754128440366976,False
primary,both,task,L2,action,-1,gate_entropy,155,446,10,10,0.4901075268817203,0.37440476190476185,0.65946027981624,0.009892473118279677,0.5001328985507233,0.37962711352657,0.6191865277991683,0.044868068598322756,115,-0.03497559548004308,-0.08221249455159663,0.13352212506935301,0.3094,False,False,0.3634909090909091,False
primary,both,task,L2,action,0,gate_entropy,155,446,10,10,0.44989247311827957,0.23424242424242428,0.7660714285714286,0.05010752688172043,0.5001444927536217,0.3804347826086957,0.6184327485380116,0.04535176694192463,115,0.004755759939795802,-0.06643496219626058,0.2484578267324746,0.1844,False,False,0.33754128440366976,False
primary,both,task,L2,action,1,gate_entropy,155,446,10,10,0.28827956989247294,0.13553364005566446,0.4772187960131383,0.21172043010752706,0.5000809420289856,0.3823509959539371,0.6181331168831169,0.04449321992335703,115,0.16722721018417003,-0.04268009269625615,0.33342834941965854,0.0735,False,False,0.33754128440366976,False
primary,both,task,L2,action,2,gate_entropy,155,446,10,10,0.2529032258064515,0.18201438848920856,0.3677833333333332,0.24709677419354847,0.500284637681159,0.3858436918653813,0.619060559006211,0.04487154696793451,115,0.20222522722561398,0.030520876624668666,0.2910177622529445,0.0168,True,True,0.30911999999999995,False
primary,both,task,L2,action,3,gate_entropy,155,446,10,10,0.34000000000000014,0.2393162393162393,0.3900225474975974,0.15999999999999986,0.5001676086956529,0.3851268547959725,0.6209418883961565,0.045194546497557046,115,0.11480545350244281,0.021206520142555068,0.2224259955978706,0.013,True,False,0.3043764705882353,False
primary,both,task,L2,action,4,gate_entropy,154,445,10,10,0.36028138528138537,0.14559809523809528,0.664516129032258,0.13971861471861463,0.4999038405797125,0.3829057734204793,0.617647732169791,0.044897207594098924,115,0.0948214071245157,-0.07913542686999474,0.3206102563569451,0.1289,False,False,0.33754128440366976,False
primary,both,task,L2,action,5,gate_entropy,150,440,10,10,0.37377777777777765,0.17179097605893187,0.6248008945429782,0.12622222222222235,0.49951482300884875,0.3795066439710081,0.6208705769774471,0.04576202987734551,113,0.08046019234487684,-0.08176131126937555,0.2937981010454864,0.1598,False,False,0.33754128440366976,False
primary,both,task,L3,state,-1,gate_entropy,155,446,10,10,0.5445161290322583,0.3317749999999997,0.6605524499022482,0.04451612903225832,0.49972231884057866,0.38095238095238093,0.6149890457643621,0.04475500454182498,115,-0.0002388755095666592,-0.08817291171295542,0.14708435444332285,0.2584,False,False,0.34342471910112354,False
primary,both,task,L3,state,0,gate_entropy,155,446,10,10,0.42860215053763445,0.21330468750000006,0.6554737713459731,0.07139784946236555,0.5000484057971041,0.38333333333333336,0.6209693420378904,0.04501282415647173,115,0.026385025305893817,-0.06563805087532912,0.22562099358974363,0.2086,False,False,0.33754128440366976,False
primary,both,task,L3,state,1,gate_entropy,155,446,10,10,0.4779569892473118,0.21758976964769655,0.8414300161812297,0.02204301075268822,0.5006612318840594,0.385134282009282,0.6176534132171386,0.04407984357975102,115,-0.0220368328270628,-0.06711370172192287,0.3088431828450397,0.1609,False,False,0.33754128440366976,False
primary,both,task,L3,state,2,gate_entropy,155,446,10,10,0.42322580645161284,0.15935428849902536,0.8684701523953858,0.07677419354838716,0.5001668840579697,0.37988625376020624,0.6185930365296805,0.04493027439035964,115,0.03184391915802752,-0.06085779145548257,0.3401746396163964,0.1189,False,False,0.33754128440366976,False
primary,both,task,L3,state,3,gate_entropy,155,446,10,10,0.5230107526881719,0.347592470760234,0.8105564641744548,0.023010752688171876,0.500196811594203,0.38048955173576005,0.617243458862674,0.04500832793696265,115,-0.02199757524879077,-0.08234509094828292,0.2793018301885941,0.2281,False,False,0.337951867219917,False
primary,both,task,L3,state,4,gate_entropy,154,445,10,10,0.4707792207792208,0.2984590163934426,0.7237330774970685,0.029220779220779203,0.49975210144927795,0.381874802901293,0.6209738514173997,0.04565603026286637,115,-0.016435251042087165,-0.07369149283650045,0.1952752649531379,0.2333,False,False,0.337951867219917,False
primary,both,task,L3,state,5,gate_entropy,150,440,10,10,0.4321111111111111,0.27999999999999997,0.5753623188405799,0.06788888888888889,0.500407669616517,0.38461538461538464,0.6190521978021978,0.045261146177925454,113,0.022627742710963433,-0.06628266794933467,0.16988622414185034,0.2661,False,False,0.34342471910112354,False
primary,both,task,L3,action,-1,gate_entropy,155,446,10,10,0.434516129032258,0.3178901568652628,0.693512581168831,0.065483870967742,0.5000551449275368,0.38183549581637266,0.6165289548022599,0.045421902325423286,115,0.02006196864231871,-0.07793114103564934,0.16406986452569022,0.2399,False,False,0.337951867219917,False
primary,both,task,L3,action,0,gate_entropy,155,446,10,10,0.3456989247311828,0.22228607918263088,0.5751243781094526,0.1543010752688172,0.5000899275362326,0.3815789473684211,0.6168712973466944,0.04502662225263419,115,0.10927445301618302,-0.0702753318387591,0.25234934484860727,0.1495,False,False,0.33754128440366976,False
primary,both,task,L3,action,1,gate_entropy,155,446,10,10,0.12193548387096774,0.05,0.3111111111111111,0.37806451612903225,0.49986166666666815,0.38506154785334207,0.6162293451652386,0.04494790215921078,115,0.33311661396982145,0.10014775111728805,0.42547215756107903,0.0061,True,True,0.3043764705882353,False
primary,both,task,L3,action,2,gate_entropy,155,446,10,10,0.42451612903225805,0.3212790404040406,0.5239333333333335,0.07548387096774195,0.500060652173915,0.38513513513513514,0.6200024509803921,0.045174577604682985,115,0.030309293363058966,-0.07553430619559653,0.131209781993285,0.2306,False,False,0.337951867219917,False
primary,both,task,L3,action,3,gate_entropy,155,446,10,10,0.5154838709677417,0.36892840909090907,0.6167567957057488,0.01548387096774173,0.5001601449275366,0.3837716486729645,0.6197982874293784,0.0453734924866045,115,-0.02988962151886277,-0.10081912628266783,0.10835104280553949,0.5101,False,False,0.5306303405572755,False
primary,both,task,L3,action,4,gate_entropy,154,445,10,10,0.5194805194805195,0.4070460704607046,0.6873171713173691,0.019480519480519543,0.5000955072463767,0.37980703551912565,0.6183491817779745,0.045190303286893316,115,-0.025709783806373773,-0.09756803337938359,0.1576499996957008,0.3543,False,False,0.39947919463087245,False
