cohort,quantity,layer,chunk,alive,alive_risk,prior,auc_pooled,auc_within_suite,auc_within_task
development_main,query_hard_churn_d9,L13,18,3059,487,0.15920235371036287,0.216199731111544,0.2547479980109989,0.4746077455122857
development_main,query_hard_churn_d9,L13,20,2776,487,0.17543227665706052,0.21131507441625558,0.32097857205515284,0.4068933057621678
development_main,query_hard_churn_d9,L13,24,1312,361,0.27515243902439024,0.2710079199326558,0.34197404925112734,0.48769518765409553
development_main,query_hard_churn_d9,L13,28,671,324,0.4828614008941878,0.26077578539153945,0.2996144559545136,0.3577566590817829
development_main,query_hard_churn_d9,L13,32,515,222,0.43106796116504853,0.11926175322079759,0.11926175322079759,0.11914035713306087
development_main,query_hard_churn_d9,L14,4,14800,487,0.0329054054054054,0.39850735198440385,0.454174604450643,0.48074890262474246
development_main,query_hard_churn_d9,L14,6,14800,487,0.0329054054054054,0.3560057477077099,0.41114947836529325,0.4708740183343785
development_main,query_hard_churn_d9,L14,8,13666,487,0.03563588467730133,0.32532092855708317,0.3839007145350458,0.4501514683153014
development_main,query_hard_churn_d9,L14,10,10516,487,0.04631038417649296,0.4285971094503558,0.40770622509253734,0.45137072444310705
development_main,query_hard_churn_d9,L14,12,8342,487,0.058379285543035245,0.4391151478870754,0.42559391841659994,0.4029120109222865
development_main,query_hard_churn_d9,L14,14,4808,487,0.10128951747088186,0.3902984184492239,0.4518527922572551,0.4569143038175194
development_main,query_hard_churn_d9,L14,16,3554,487,0.13702870005627463,0.28156925180215436,0.33580155621286006,0.40517080889881785
development_main,query_hard_churn_d9,L14,18,3059,487,0.15920235371036287,0.21094171635141998,0.25908502237626263,0.37864332427268077
development_main,query_hard_churn_d9,L14,20,2776,487,0.17543227665706052,0.23955925267079498,0.3780682552214168,0.4318076602573995
development_main,query_hard_churn_d9,L14,24,1312,361,0.27515243902439024,0.27260122745848514,0.36176364035045905,0.4934937448634828
development_main,query_hard_churn_d9,L14,28,671,324,0.4828614008941878,0.21773935318603907,0.26028766518680063,0.30240931602195154
development_main,query_hard_churn_d9,L14,32,515,222,0.43106796116504853,0.11518771331058021,0.11518771331058021,0.11167951285075568
development_main,query_hard_churn_d9,L15,4,14800,487,0.0329054054054054,0.4078914919321345,0.4649431938215218,0.5344919227208934
development_main,query_hard_churn_d9,L15,6,14800,487,0.0329054054054054,0.31675688346961617,0.37746242678387476,0.4816238167756577
development_main,query_hard_churn_d9,L15,8,13666,487,0.03563588467730133,0.29779720802165977,0.3501123824609092,0.4266213292117465
development_main,query_hard_churn_d9,L15,10,10516,487,0.04631038417649296,0.38946173141012214,0.35895473187147103,0.4311628588844394
