quantity,representation,direction,quantile,mode,tp,fp,risk_recall,timely_fpr,precision,low_prior_tp,low_prior_fp,low_prior_precision,low_prior_share,mean_alarm_prior,lift
selected_mass,L3,high,0.95,per_task,111,50,0.22792607802874743,0.003493327744008943,0.6894409937888198,46,39,0.5411764705882353,0.4144144144144144,0.3868560675657767,1.782164095620899
selected_mass,L3,high,0.95,global,86,45,0.17659137577002054,0.0031439949696080486,0.6564885496183206,43,43,0.5,0.5,0.3408249578254431,1.926175107031181
selected_mass,L3,high,0.96,per_task,94,43,0.19301848049281314,0.0030042618598476907,0.6861313868613139,42,33,0.56,0.44680851063829785,0.36633761392321834,1.8729482334978629
selected_mass,L3,high,0.96,global,78,34,0.1601642710472279,0.0023754628659260813,0.6964285714285714,35,32,0.5223880597014925,0.44871794871794873,0.383955472693867,1.8138263964369732
selected_mass,L3,high,0.975,per_task,80,26,0.16427104722792607,0.0018165304268846503,0.7547169811320755,33,19,0.6346153846153846,0.4125,0.42496625225561824,1.7759456830424065
selected_mass,L3,high,0.975,global,63,18,0.1293634496919918,0.0012575979878432194,0.7777777777777778,24,18,0.5714285714285714,0.38095238095238093,0.442355396954842,1.7582644704506172
selected_mass,L3,high,0.98,per_task,65,16,0.13347022587268995,0.0011178648780828617,0.8024691358024691,27,9,0.75,0.4153846153846154,0.4570383885347691,1.7558024794703246
selected_mass,L3,high,0.98,global,60,18,0.12320328542094455,0.0012575979878432194,0.7692307692307693,18,18,0.5,0.3,0.47085645630488643,1.6336842341876716
selected_mass,L3,high,0.99,per_task,40,3,0.08213552361396304,0.00020959966464053657,0.9302325581395349,8,1,0.8888888888888888,0.2,0.6311433368088235,1.473884780029464
selected_mass,L3,high,0.99,global,40,8,0.08213552361396304,0.0005589324390414309,0.8333333333333334,13,8,0.6190476190476191,0.325,0.5091517198839575,1.6367092573570434
selected_mass,L3,high,0.995,per_task,19,1,0.039014373716632446,6.986655488017886e-05,0.95,0,0,0.0,0.0,0.850604845646356,1.116852325568538
selected_mass,L3,high,0.995,global,24,1,0.049281314168377825,6.986655488017886e-05,0.96,6,1,0.8571428571428571,0.25,0.7490510367018928,1.281621615833983
selected_mass,L4,low,0.5,per_task,8,362,0.01642710472279261,0.025291692866624745,0.021621621621621623,5,354,0.013927576601671309,0.625,0.06104099397245093,0.35421476969034793
selected_mass,L4,low,0.5,global,204,4622,0.4188911704312115,0.3229232166561867,0.042271031910484876,190,4605,0.03962460896767466,0.9313725490196079,0.0342444110720298,1.2343921412919572
selected_mass,L4,low,0.6,per_task,4,196,0.008213552361396304,0.013693844756515056,0.02,3,190,0.015544041450777202,0.75,0.05982096824052843,0.3343309309134534
selected_mass,L4,low,0.6,global,135,4144,0.27720739219712526,0.2895270034234612,0.0315494274363169,130,4141,0.030437836572231328,0.9629629629629629,0.02882692913870495,1.0944428830595256
selected_mass,L4,low,0.7,per_task,3,73,0.006160164271047228,0.005100258506253057,0.039473684210526314,2,68,0.02857142857142857,0.6666666666666666,0.0795047416741257,0.4964947169103596
selected_mass,L4,low,0.7,global,102,3919,0.20944558521560575,0.27380702857542094,0.02536682417309127,102,3919,0.02536682417309127,1.0,0.02573217982163633,0.9858016051855095
selected_mass,L4,low,0.75,per_task,2,44,0.004106776180698152,0.00307412841472787,0.043478260869565216,1,42,0.023255813953488372,0.5,0.07830403795946406,0.5552492821899271
selected_mass,L4,low,0.75,global,95,3767,0.19507186858316222,0.2631873122336338,0.024598653547384774,91,3767,0.023587350959046138,0.9578947368421052,0.026530505586564637,0.9271837457874088
selected_mass,L4,low,0.8,per_task,2,20,0.004106776180698152,0.0013973310976035773,0.09090909090909091,1,19,0.05,0.5,0.09615612690092332,0.9454321200224838
selected_mass,L4,low,0.8,global,61,1961,0.12525667351129363,0.13700831412003073,0.03016815034619189,57,1959,0.028273809523809524,0.9344262295081968,0.037156510635929806,0.8119209750826205
selected_mass,L4,low,0.85,per_task,1,11,0.002053388090349076,0.0007685321036819675,0.08333333333333333,0,11,0.0,0.0,0.10933731636606592,0.7621673560592053
selected_mass,L4,low,0.85,global,18,878,0.03696098562628337,0.06134283518479704,0.020089285714285716,15,875,0.016853932584269662,0.8333333333333334,0.04636321716765612,0.433302237022076
selected_mass,L4,low,0.9,per_task,1,4,0.002053388090349076,0.00027946621952071543,0.2,0,4,0.0,0.0,0.20771819093602048,0.9628429705590987
selected_mass,L4,low,0.9,global,5,377,0.01026694045174538,0.02633969118982743,0.013089005235602094,3,377,0.007894736842105263,0.6,0.046805898755930324,0.27964435217566913
selected_mass,L4,low,0.925,per_task,1,2,0.002053388090349076,0.00013973310976035772,0.3333333333333333,0,2,0.0,0.0,0.3250131886756327,1.0255994062628768
selected_mass,L4,low,0.925,global,1,226,0.002053388090349076,0.01578984140292042,0.004405286343612335,1,226,0.004405286343612335,1.0,0.0440245411291822,0.10006433299749348
selected_mass,L4,low,0.95,per_task,1,1,0.002053388090349076,6.986655488017886e-05,0.5,0,1,0.0,0.0,0.4453511083146539,1.1227096793183122
selected_mass,L4,low,0.95,global,0,98,0.0,0.006846922378257528,0.0,0,98,0.0,0.0,0.04421598280512838,0.0
selected_mass,L4,low,0.96,per_task,1,1,0.002053388090349076,6.986655488017886e-05,0.5,0,1,0.0,0.0,0.4453511083146539,1.1227096793183122
selected_mass,L4,low,0.96,global,0,62,0.0,0.0043317264025710895,0.0,0,62,0.0,0.0,0.044353261246074666,0.0
selected_mass,L4,low,0.975,per_task,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.026295436968290797,0.0
selected_mass,L4,low,0.975,global,0,11,0.0,0.0007685321036819675,0.0,0,11,0.0,0.0,0.0520759401076925,0.0
selected_mass,L4,low,0.98,per_task,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.026295436968290797,0.0
selected_mass,L4,low,0.98,global,0,6,0.0,0.00041919932928107315,0.0,0,6,0.0,0.0,0.05717319679404017,0.0
selected_mass,L4,low,0.99,per_task,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.026295436968290797,0.0
selected_mass,L4,low,0.99,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
selected_mass,L4,low,0.995,per_task,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
selected_mass,L4,low,0.995,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
selected_mass,L4,high,0.5,per_task,362,935,0.7433264887063655,0.06532522881296723,0.2791056283731688,160,894,0.15180265654648956,0.4419889502762431,0.16944874098092336,1.6471389917532093
selected_mass,L4,high,0.5,global,253,4815,0.5195071868583162,0.3364074617480612,0.049921073401736384,167,4797,0.03364222401289283,0.6600790513833992,0.051311360207146446,0.9729048927996177
selected_mass,L4,high,0.6,per_task,342,624,0.702258726899384,0.043596730245231606,0.35403726708074534,140,589,0.19204389574759945,0.4093567251461988,0.21577443315634198,1.6407748680040481
selected_mass,L4,high,0.6,global,219,4346,0.44969199178644764,0.3036400475092573,0.047973713033954,153,4317,0.03422818791946309,0.6986301369863014,0.04854424825244666,0.9882471098218335
selected_mass,L4,high,0.7,per_task,324,429,0.6652977412731006,0.02997275204359673,0.4302788844621514,126,397,0.24091778202676864,0.3888888888888889,0.26453476134204085,1.6265495025275905
selected_mass,L4,high,0.7,global,159,3950,0.3264887063655031,0.2759728917767065,0.03869554636164517,133,3929,0.0327424913835549,0.8364779874213837,0.038439194347785414,1.0066690267111316
selected_mass,L4,high,0.75,per_task,303,328,0.62217659137577,0.022916230000698666,0.48019017432646594,109,299,0.26715686274509803,0.35973597359735976,0.3035616976453299,1.5818536332192412
selected_mass,L4,high,0.75,global,136,3067,0.2792607802874743,0.21428072381750857,0.0424601935685295,125,3064,0.039197240514267796,0.9191176470588235,0.03662223477581786,1.1594102279243352
selected_mass,L4,high,0.8,per_task,260,248,0.5338809034907598,0.017326905610284358,0.5118110236220472,94,220,0.29936305732484075,0.36153846153846153,0.3198533199447133,1.6001429146038375
selected_mass,L4,high,0.8,global,129,1314,0.2648870636550308,0.09180465311255502,0.0893970893970894,109,1311,0.07676056338028169,0.8449612403100775,0.048557696226864885,1.841048821167711
selected_mass,L4,high,0.85,per_task,216,178,0.44353182751540043,0.012436246768671836,0.5482233502538071,79,153,0.34051724137931033,0.36574074074074076,0.3394478623900501,1.6150443440526336
selected_mass,L4,high,0.85,global,122,628,0.25051334702258726,0.043876196464752326,0.16266666666666665,87,625,0.12219101123595505,0.7131147540983607,0.07847809484743995,2.0727652344630414
selected_mass,L4,high,0.9,per_task,176,109,0.3613963039014374,0.007615454481939496,0.6175438596491228,67,85,0.4407894736842105,0.3806818181818182,0.3796486587074115,1.6266193636813373
selected_mass,L4,high,0.9,global,111,243,0.22792607802874743,0.016977572835883463,0.3135593220338983,66,240,0.21568627450980393,0.5945945945945946,0.15121642914174724,2.073579728165477
selected_mass,L4,high,0.925,per_task,141,83,0.28952772073921973,0.005798924055054846,0.6294642857142857,51,61,0.45535714285714285,0.3617021276595745,0.40012024833315574,1.5731877812646191
selected_mass,L4,high,0.925,global,98,116,0.20123203285420946,0.008104520366100747,0.45794392523364486,48,113,0.2981366459627329,0.4897959183673469,0.2501101023985957,1.830969324477059
selected_mass,L4,high,0.95,per_task,117,50,0.2402464065708419,0.003493327744008943,0.7005988023952096,39,34,0.5342465753424658,0.3333333333333333,0.4494655396246342,1.558737524083173
selected_mass,L4,high,0.95,global,87,52,0.17864476386036962,0.0036330608537693005,0.6258992805755396,36,50,0.4186046511627907,0.41379310344827586,0.37816860158321935,1.655079977436479
selected_mass,L4,high,0.96,per_task,104,35,0.2135523613963039,0.00244532942080626,0.7482014388489209,32,22,0.5925925925925926,0.3076923076923077,0.4920428779043726,1.5206021110101955
selected_mass,L4,high,0.96,global,77,33,0.15811088295687886,0.002305596311045902,0.7,34,31,0.5230769230769231,0.44155844155844154,0.4175622330848608,1.6763968207290902
selected_mass,L4,high,0.975,per_task,75,18,0.1540041067761807,0.0012575979878432194,0.8064516129032258,25,9,0.7352941176470589,0.3333333333333333,0.5124757741774427,1.5736385084692708
selected_mass,L4,high,0.975,global,55,14,0.11293634496919917,0.000978131768322504,0.7971014492753623,24,13,0.6486486486486487,0.43636363636363634,0.47137773742382677,1.6910035964610473
selected_mass,L4,high,0.98,per_task,67,15,0.1375770020533881,0.0010479983232026828,0.8170731707317073,24,8,0.75,0.3582089552238806,0.5137238096024973,1.5904911461353752
selected_mass,L4,high,0.98,global,51,9,0.10472279260780287,0.0006287989939216097,0.85,21,9,0.7,0.4117647058823529,0.5135342817196196,1.6551962162169431
selected_mass,L4,high,0.99,per_task,34,2,0.06981519507186858,0.00013973310976035772,0.9444444444444444,6,0,1.0,0.17647058823529413,0.6300533551895948,1.4989912150539115
selected_mass,L4,high,0.99,global,25,3,0.0513347022587269,0.00020959966464053657,0.8928571428571429,11,3,0.7857142857142857,0.44,0.5228943815793046,1.7075286603012163
selected_mass,L4,high,0.995,per_task,16,1,0.03285420944558522,6.986655488017886e-05,0.9411764705882353,1,0,1.0,0.0625,0.7900367498894694,1.1913072027597593
selected_mass,L4,high,0.995,global,17,0,0.03490759753593429,0.0,1.0,6,0,1.0,0.35294117647058826,0.6673838043441993,1.4983881740771998
selected_mass,L5,low,0.5,per_task,26,138,0.053388090349075976,0.009641584573464682,0.15853658536585366,22,136,0.13924050632911392,0.8461538461538461,0.07492880003344421,2.115829764991451
selected_mass,L5,low,0.5,global,175,4345,0.3593429158110883,0.30357018095437716,0.03871681415929203,165,4337,0.036650377609951136,0.9428571428571428,0.031196121603439476,1.2410778061277776
selected_mass,L5,low,0.6,per_task,18,75,0.03696098562628337,0.005239991616013414,0.1935483870967742,14,75,0.15730337078651685,0.7777777777777778,0.08282634213863091,2.336797474079223
selected_mass,L5,low,0.6,global,106,3948,0.21765913757700206,0.27583315866694613,0.026147015293537246,105,3948,0.025906735751295335,0.9905660377358491,0.026373791303832488,0.9914014633814787
selected_mass,L5,low,0.7,per_task,15,35,0.030800821355236138,0.00244532942080626,0.3,11,35,0.2391304347826087,0.7333333333333333,0.11555646679827201,2.596133373683991
selected_mass,L5,low,0.7,global,91,3511,0.1868583162217659,0.24530147418430798,0.02526374236535258,91,3511,0.02526374236535258,1.0,0.025661619969807183,0.9844952265319674
selected_mass,L5,low,0.75,per_task,13,23,0.026694045174537988,0.0016069307622441137,0.3611111111111111,9,23,0.28125,0.6923076923076923,0.1307401897044475,2.7620513013438504
selected_mass,L5,low,0.75,global,75,1923,0.1540041067761807,0.13435338503458394,0.03753753753753754,70,1923,0.035122930255895635,0.9333333333333333,0.029675250502198606,1.2649442515997102
selected_mass,L5,low,0.8,per_task,6,11,0.012320328542094456,0.0007685321036819675,0.35294117647058826,3,11,0.21428571428571427,0.5,0.18084779628291875,1.9515923540392286
selected_mass,L5,low,0.8,global,33,1146,0.06776180698151951,0.08006707189268497,0.027989821882951654,25,1146,0.02134927412467976,0.7575757575757576,0.032368451090932164,0.8647254020379381
selected_mass,L5,low,0.85,per_task,6,7,0.012320328542094456,0.000489065884161252,0.46153846153846156,3,7,0.3,0.5,0.22578390786857933,2.044160125916088
selected_mass,L5,low,0.85,global,22,894,0.045174537987679675,0.0624607000628799,0.024017467248908297,15,894,0.0165016501650165,0.6818181818181818,0.033461022555532356,0.7177744556087188
selected_mass,L5,low,0.9,per_task,5,2,0.01026694045174538,0.00013973310976035772,0.7142857142857143,3,2,0.6,0.6,0.36198989119680697,1.9732200585053654
selected_mass,L5,low,0.9,global,4,436,0.008213552361396304,0.030461817927757984,0.00909090909090909,1,436,0.002288329519450801,0.25,0.04178363666799829,0.217571035358723
selected_mass,L5,low,0.925,per_task,4,0,0.008213552361396304,0.0,1.0,2,0,1.0,0.5,0.5714735957417005,1.749862123904651
selected_mass,L5,low,0.925,global,1,131,0.002053388090349076,0.00915251868930343,0.007575757575757576,1,131,0.007575757575757576,1.0,0.043895953845738106,0.1725844163765247
selected_mass,L5,low,0.95,per_task,4,0,0.008213552361396304,0.0,1.0,2,0,1.0,0.5,0.5714735957417005,1.749862123904651
selected_mass,L5,low,0.95,global,0,27,0.0,0.0018863969817648292,0.0,0,27,0.0,0.0,0.04800620191537125,0.0
selected_mass,L5,low,0.96,per_task,3,0,0.006160164271047228,0.0,1.0,1,0,1.0,0.3333333333333333,0.5560579457092877,1.7983737265446962
selected_mass,L5,low,0.96,global,0,6,0.0,0.00041919932928107315,0.0,0,6,0.0,0.0,0.049818498736445734,0.0
selected_mass,L5,low,0.975,per_task,3,0,0.006160164271047228,0.0,1.0,1,0,1.0,0.3333333333333333,0.5560579457092877,1.7983737265446962
selected_mass,L5,low,0.975,global,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.061224489795918366,0.0
selected_mass,L5,low,0.98,per_task,2,0,0.004106776180698152,0.0,1.0,1,0,1.0,0.5,0.40188352873342303,2.488283118125299
selected_mass,L5,low,0.98,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
selected_mass,L5,low,0.99,per_task,2,0,0.004106776180698152,0.0,1.0,1,0,1.0,0.5,0.5820074148451378,1.7181911681762385
selected_mass,L5,low,0.99,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
selected_mass,L5,low,0.995,per_task,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
selected_mass,L5,low,0.995,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
selected_mass,L5,high,0.5,per_task,355,641,0.728952772073922,0.04478446167819465,0.35642570281124497,125,612,0.16960651289009498,0.352112676056338,0.23403586217439326,1.5229533606505663
selected_mass,L5,high,0.5,global,277,4486,0.5687885010266941,0.31342136519248237,0.05815662397648541,167,4457,0.0361159169550173,0.6028880866425993,0.0540184879760751,1.0766059205922813
selected_mass,L5,high,0.6,per_task,338,486,0.6940451745379876,0.033955145671766926,0.41019417475728154,114,457,0.19964973730297722,0.33727810650887574,0.27104439813784353,1.5133837023581331
selected_mass,L5,high,0.6,global,242,4131,0.49691991786447637,0.2886187382100189,0.0553395838097416,156,4109,0.0365767878077374,0.6446280991735537,0.0486888024522491,1.1365977601115813
selected_mass,L5,high,0.7,per_task,311,349,0.6386036960985626,0.02438342765318242,0.4712121212121212,94,323,0.22541966426858512,0.3022508038585209,0.3179908942796774,1.4818415548644093
selected_mass,L5,high,0.7,global,180,3475,0.36960985626283366,0.24278627820862153,0.049247606019151846,134,3460,0.03728436282693378,0.7444444444444445,0.04360040673814195,1.1295217109997666
selected_mass,L5,high,0.75,per_task,283,281,0.5811088295687885,0.01963250192133026,0.50177304964539,85,258,0.2478134110787172,0.3003533568904594,0.3370405987186615,1.4887614475911728
selected_mass,L5,high,0.75,global,148,1957,0.30390143737166325,0.13672884790051001,0.07030878859857483,110,1948,0.05344995140913508,0.7432432432432432,0.04863910117248104,1.4455198986767879
selected_mass,L5,high,0.8,per_task,254,220,0.5215605749486653,0.015370642073639348,0.5358649789029536,75,201,0.2717391304347826,0.2952755905511811,0.358651696240143,1.4941097017540763
selected_mass,L5,high,0.8,global,135,1053,0.27720739219712526,0.07356948228882834,0.11363636363636363,92,1048,0.08070175438596491,0.6814814814814815,0.06500976964877926,1.747989021500824
selected_mass,L5,high,0.85,per_task,205,159,0.4209445585215606,0.011108782225948438,0.5631868131868132,66,141,0.3188405797101449,0.32195121951219513,0.37048007026108437,1.520154141597751
selected_mass,L5,high,0.85,global,124,582,0.2546201232032854,0.0406623349402641,0.17563739376770537,61,576,0.09576138147566719,0.49193548387096775,0.10700747542200784,1.6413562984739165
selected_mass,L5,high,0.9,per_task,164,120,0.33675564681724846,0.008383986585621462,0.5774647887323944,50,104,0.3246753246753247,0.3048780487804878,0.39693412427652675,1.454812658863514
selected_mass,L5,high,0.9,global,115,221,0.23613963039014374,0.015440508628519528,0.34226190476190477,40,216,0.15625,0.34782608695652173,0.22728098438434668,1.5058976697457365
selected_mass,L5,high,0.925,per_task,141,95,0.28952772073921973,0.006637322713616991,0.597457627118644,39,80,0.3277310924369748,0.2765957446808511,0.42282162007489443,1.4130252540369537
selected_mass,L5,high,0.925,global,102,93,0.20944558521560575,0.006497589603856634,0.5230769230769231,33,87,0.275,0.3235294117647059,0.36404379260487707,1.436851647254033
selected_mass,L5,high,0.95,per_task,104,68,0.2135523613963039,0.004750925731852163,0.6046511627906976,35,55,0.3888888888888889,0.33653846153846156,0.40213322858101497,1.5036090524632753
selected_mass,L5,high,0.95,global,84,39,0.17248459958932238,0.0027247956403269754,0.6829268292682927,21,35,0.375,0.25,0.5202570023490606,1.3126720566657375
selected_mass,L5,high,0.96,per_task,90,53,0.18480492813141683,0.0037029274086494797,0.6293706293706294,30,41,0.4225352112676056,0.3333333333333333,0.4205158835009844,1.496663156052121
selected_mass,L5,high,0.96,global,79,30,0.162217659137577,0.0020959966464053656,0.7247706422018348,18,27,0.4,0.22784810126582278,0.5730833655595043,1.2646862319834347
selected_mass,L5,high,0.975,per_task,69,28,0.14168377823408623,0.001956263536645008,0.711340206185567,22,19,0.5365853658536586,0.3188405797101449,0.48746117077927237,1.4592756281457124
selected_mass,L5,high,0.975,global,60,25,0.12320328542094455,0.0017466638720044715,0.7058823529411765,6,23,0.20689655172413793,0.1,0.6285557482737641,1.123022667249132
selected_mass,L5,high,0.98,per_task,55,16,0.11293634496919917,0.0011178648780828617,0.7746478873239436,16,8,0.6666666666666666,0.2909090909090909,0.5513469627512884,1.4050098026447022
selected_mass,L5,high,0.98,global,50,23,0.1026694045174538,0.0016069307622441137,0.684931506849315,4,22,0.15384615384615385,0.08,0.6087168768362439,1.1252053835096383
selected_mass,L5,high,0.99,per_task,34,4,0.06981519507186858,0.00027946621952071543,0.8947368421052632,10,1,0.9090909090909091,0.29411764705882354,0.613065254504056,1.4594479715361908
selected_mass,L5,high,0.99,global,31,12,0.06365503080082136,0.0008383986585621463,0.7209302325581395,2,11,0.15384615384615385,0.06451612903225806,0.671911278972161,1.0729545032507328
selected_mass,L5,high,0.995,per_task,13,4,0.026694045174537988,0.00027946621952071543,0.7647058823529411,0,1,0.0,0.0,0.8089599471741231,0.945295110127799
selected_mass,L5,high,0.995,global,12,0,0.024640657084188913,0.0,1.0,0,0,0.0,0.0,0.9855510889304494,1.0146607428390455
selected_mass,L12,low,0.5,per_task,21,137,0.043121149897330596,0.009571718018584504,0.13291139240506328,19,136,0.12258064516129032,0.9047619047619048,0.07480468676779588,1.7767789445818907
selected_mass,L12,low,0.5,global,205,2096,0.4209445585215606,0.1464402990288549,0.08909169926119079,199,2079,0.08735733099209833,0.9707317073170731,0.045187424665774745,1.9716038238547688
selected_mass,L12,low,0.6,per_task,18,67,0.03696098562628337,0.0046810591769719835,0.21176470588235294,16,67,0.1927710843373494,0.8888888888888888,0.08698578660554644,2.43447480497751
selected_mass,L12,low,0.6,global,153,1293,0.3141683778234086,0.09033745546007127,0.10580912863070539,133,1252,0.096028880866426,0.869281045751634,0.05900391597478742,1.7932560387333953
selected_mass,L12,low,0.7,per_task,15,41,0.030800821355236138,0.0028645287500873333,0.26785714285714285,14,41,0.2545454545454545,0.9333333333333333,0.08944699924352865,2.9945905969173348
selected_mass,L12,low,0.7,global,84,750,0.17248459958932238,0.05239991616013415,0.10071942446043165,71,731,0.0885286783042394,0.8452380952380952,0.055981610510394415,1.7991519633350048
selected_mass,L12,low,0.75,per_task,13,25,0.026694045174537988,0.0017466638720044715,0.34210526315789475,12,25,0.32432432432432434,0.9230769230769231,0.11048367489113872,3.0964326946490184
selected_mass,L12,low,0.75,global,62,593,0.1273100616016427,0.041430867043946065,0.09465648854961832,53,588,0.08268330733229329,0.8548387096774194,0.051336540330587495,1.8438423769904846
selected_mass,L12,low,0.8,per_task,12,15,0.024640657084188913,0.0010479983232026828,0.4444444444444444,11,15,0.4230769230769231,0.9166666666666666,0.14302269776656013,3.1075098665098677
selected_mass,L12,low,0.8,global,30,471,0.061601642710472276,0.032907147348564245,0.059880239520958084,22,468,0.044897959183673466,0.7333333333333333,0.050841050608642364,1.1777931180434569
selected_mass,L12,low,0.85,per_task,9,14,0.018480492813141684,0.000978131768322504,0.391304347826087,8,14,0.36363636363636365,0.8888888888888888,0.1424067805706609,2.747792950995936
selected_mass,L12,low,0.85,global,16,402,0.03285420944558522,0.0280863550618319,0.03827751196172249,10,402,0.024271844660194174,0.625,0.045371570941533546,0.8436452864073725
selected_mass,L12,low,0.9,per_task,8,7,0.01642710472279261,0.000489065884161252,0.5333333333333333,7,7,0.5,0.875,0.16479461965496917,3.236351614209095
selected_mass,L12,low,0.9,global,8,352,0.01642710472279261,0.02459302731782296,0.022222222222222223,6,352,0.01675977653631285,0.75,0.03876783087081342,0.5732129377130654
selected_mass,L12,low,0.925,per_task,7,4,0.014373716632443531,0.00027946621952071543,0.6363636363636364,6,4,0.6,0.8571428571428571,0.17668357337442042,3.6017136410020485
selected_mass,L12,low,0.925,global,6,333,0.012320328542094456,0.02326556277509956,0.017699115044247787,5,333,0.014792899408284023,0.8333333333333334,0.039495781043194914,0.44812672586195956
selected_mass,L12,low,0.95,per_task,6,1,0.012320328542094456,6.986655488017886e-05,0.8571428571428571,5,1,0.8333333333333334,0.8333333333333334,0.2509615732754823,3.415434665776363
selected_mass,L12,low,0.95,global,4,286,0.008213552361396304,0.019981834695731154,0.013793103448275862,4,286,0.013793103448275862,1.0,0.04252935443168738,0.3243196054252595
selected_mass,L12,low,0.96,per_task,6,1,0.012320328542094456,6.986655488017886e-05,0.8571428571428571,5,1,0.8333333333333334,0.8333333333333334,0.2509615732754823,3.415434665776363
selected_mass,L12,low,0.96,global,3,241,0.006160164271047228,0.016837839726123106,0.012295081967213115,2,241,0.00823045267489712,0.6666666666666666,0.049169108671345364,0.2500570439337333
selected_mass,L12,low,0.975,per_task,5,0,0.01026694045174538,0.0,1.0,4,0,1.0,0.8,0.3044642413410945,3.284457956688876
selected_mass,L12,low,0.975,global,1,84,0.002053388090349076,0.005868790609935024,0.011764705882352941,0,84,0.0,0.0,0.05801349177114607,0.20279258364179872
selected_mass,L12,low,0.98,per_task,5,0,0.01026694045174538,0.0,1.0,4,0,1.0,0.8,0.3044642413410945,3.284457956688876
selected_mass,L12,low,0.98,global,0,15,0.0,0.0010479983232026828,0.0,0,15,0.0,0.0,0.06003813291713051,0.0
selected_mass,L12,low,0.99,per_task,4,0,0.008213552361396304,0.0,1.0,3,0,1.0,0.75,0.3327540817689988,3.005222339223505
selected_mass,L12,low,0.99,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
selected_mass,L12,low,0.995,per_task,2,0,0.004106776180698152,0.0,1.0,1,0,1.0,0.5,0.5132850241545894,1.9482352941176468
selected_mass,L12,low,0.995,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
selected_mass,L12,high,0.5,per_task,365,916,0.7494866529774127,0.06399776427024384,0.2849336455893833,152,853,0.15124378109452735,0.41643835616438357,0.17335147572715714,1.643675915616943
selected_mass,L12,high,0.5,global,210,4932,0.43121149897330596,0.3445818486690421,0.040840140023337225,158,4871,0.03141777689401472,0.7523809523809524,0.040036318252395287,1.0200773149487552
selected_mass,L12,high,0.6,per_task,353,644,0.7248459958932238,0.044994061342835186,0.354062186559679,123,598,0.17059639389736478,0.34844192634560905,0.22061049241503847,1.6049199776662277
selected_mass,L12,high,0.6,global,186,4350,0.38193018480492813,0.303919513728778,0.041005291005291,150,4319,0.03356455582904453,0.8064516129032258,0.03723306842003285,1.1013137714760182
selected_mass,L12,high,0.7,per_task,325,432,0.6673511293634496,0.030182351708237267,0.42932628797886396,97,392,0.1983640081799591,0.29846153846153844,0.2811851323833207,1.5268456206766736
selected_mass,L12,high,0.7,global,156,3836,0.3203285420944558,0.2680081045203661,0.03907815631262525,137,3823,0.0345959595959596,0.8782051282051282,0.036388887192377734,1.0739035823225402
selected_mass,L12,high,0.75,per_task,304,330,0.6242299794661191,0.023055963110459023,0.4794952681388013,88,292,0.23157894736842105,0.2894736842105263,0.31772951623117646,1.5091303880937705
selected_mass,L12,high,0.75,global,138,3008,0.28336755646817247,0.210158597079578,0.043865225683407505,120,3006,0.03838771593090211,0.8695652173913043,0.0377629439021225,1.1615944402295928
selected_mass,L12,high,0.8,per_task,275,264,0.5646817248459959,0.018444770488367217,0.5102040816326531,74,230,0.24342105263157895,0.2690909090909091,0.34947922351803934,1.459898177913622
selected_mass,L12,high,0.8,global,124,1642,0.2546201232032854,0.11472088311325368,0.07021517553793885,81,1641,0.047038327526132406,0.6532258064516129,0.05612434532784773,1.2510644913144233
selected_mass,L12,high,0.85,per_task,231,191,0.47433264887063653,0.013344511982114162,0.54739336492891,60,163,0.26905829596412556,0.2597402597402597,0.37813220592400293,1.4476242868319056
selected_mass,L12,high,0.85,global,114,615,0.23408624229979466,0.042967931251309995,0.15637860082304528,56,613,0.08370702541106129,0.49122807017543857,0.10486963627577839,1.4911713855077406
selected_mass,L12,high,0.9,per_task,188,132,0.3860369609856263,0.009222385244183609,0.5875,43,110,0.28104575163398693,0.22872340425531915,0.4185534954412454,1.403643754977243
selected_mass,L12,high,0.9,global,98,249,0.20123203285420946,0.017396772165164536,0.2824207492795389,41,245,0.14335664335664336,0.41836734693877553,0.18380926155994934,1.5364881338551457
selected_mass,L12,high,0.925,per_task,162,88,0.3326488706365503,0.00614825682945574,0.648,34,74,0.3148148148148148,0.20987654320987653,0.4612407697123636,1.4049061630091852
selected_mass,L12,high,0.925,global,95,123,0.19507186858316222,0.008593586250261999,0.43577981651376146,28,119,0.19047619047619047,0.29473684210526313,0.31051802281604074,1.4033962105057238
selected_mass,L12,high,0.95,per_task,131,50,0.26899383983572894,0.003493327744008943,0.7237569060773481,25,38,0.3968253968253968,0.19083969465648856,0.532577682049797,1.3589696498203532
