quantity,representation,direction,quantile,mode,distinct_alarm_chunks,tp,fp,risk_recall,timely_fpr,precision,low_prior_tp,low_prior_fp,low_prior_precision,low_prior_share,mean_alarm_prior,lift
as_switch,A0,low,0.975,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,low,0.98,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,low,0.98,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,low,0.99,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,low,0.99,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,low,0.995,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,low,0.995,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,high,0.5,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,high,0.5,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,high,0.6,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,high,0.6,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,high,0.7,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,high,0.7,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,high,0.75,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,high,0.75,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,high,0.8,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,high,0.8,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,high,0.85,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,high,0.85,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,high,0.9,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,high,0.9,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,high,0.925,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,high,0.925,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,high,0.95,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,high,0.95,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,high,0.96,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,high,0.96,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,high,0.975,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,high,0.975,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,high,0.98,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,high,0.98,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,high,0.99,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,high,0.99,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,high,0.995,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A0,high,0.995,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,low,0.5,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,low,0.5,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,low,0.6,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,low,0.6,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,low,0.7,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,low,0.7,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,low,0.75,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,low,0.75,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,low,0.8,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,low,0.8,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,low,0.85,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,low,0.85,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,low,0.9,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,low,0.9,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,low,0.925,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,low,0.925,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,low,0.95,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,low,0.95,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,low,0.96,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,low,0.96,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,low,0.975,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,low,0.975,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,low,0.98,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,low,0.98,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,low,0.99,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,low,0.99,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,low,0.995,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,low,0.995,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,high,0.5,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,high,0.5,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,high,0.6,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,high,0.6,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,high,0.7,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,high,0.7,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,high,0.75,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,high,0.75,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,high,0.8,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,high,0.8,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,high,0.85,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,high,0.85,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,high,0.9,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,high,0.9,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,high,0.925,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,high,0.925,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,high,0.95,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,high,0.95,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,high,0.96,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,high,0.96,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,high,0.975,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,high,0.975,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,high,0.98,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,high,0.98,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,high,0.99,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,high,0.99,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,high,0.995,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A1,high,0.995,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,low,0.5,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,low,0.5,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,low,0.6,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,low,0.6,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,low,0.7,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,low,0.7,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,low,0.75,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,low,0.75,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,low,0.8,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,low,0.8,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,low,0.85,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,low,0.85,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,low,0.9,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,low,0.9,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,low,0.925,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,low,0.925,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,low,0.95,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,low,0.95,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,low,0.96,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,low,0.96,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,low,0.975,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,low,0.975,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,low,0.98,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,low,0.98,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,low,0.99,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,low,0.99,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,low,0.995,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,low,0.995,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,high,0.5,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,high,0.5,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,high,0.6,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,high,0.6,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,high,0.7,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,high,0.7,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,high,0.75,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,high,0.75,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,high,0.8,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,high,0.8,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,high,0.85,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,high,0.85,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,high,0.9,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,high,0.9,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,high,0.925,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,high,0.925,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,high,0.95,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,high,0.95,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,high,0.96,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,high,0.96,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,high,0.975,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,high,0.975,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,high,0.98,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,high,0.98,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,high,0.99,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,high,0.99,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,high,0.995,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A2,high,0.995,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,low,0.5,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,low,0.5,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,low,0.6,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,low,0.6,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,low,0.7,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,low,0.7,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,low,0.75,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,low,0.75,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,low,0.8,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,low,0.8,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,low,0.85,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,low,0.85,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,low,0.9,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,low,0.9,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,low,0.925,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,low,0.925,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,low,0.95,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,low,0.95,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,low,0.96,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,low,0.96,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,low,0.975,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,low,0.975,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,low,0.98,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,low,0.98,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,low,0.99,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,low,0.99,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,low,0.995,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,low,0.995,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,high,0.5,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,high,0.5,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,high,0.6,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,high,0.6,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,high,0.7,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,high,0.7,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,high,0.75,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,high,0.75,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,high,0.8,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,high,0.8,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,high,0.85,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,high,0.85,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,high,0.9,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,high,0.9,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,high,0.925,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,high,0.925,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,high,0.95,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,high,0.95,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,high,0.96,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,high,0.96,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,high,0.975,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,high,0.975,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,high,0.98,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,high,0.98,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,high,0.99,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,high,0.99,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,high,0.995,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,A3,high,0.995,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,low,0.5,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,low,0.5,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,low,0.6,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,low,0.6,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,low,0.7,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,low,0.7,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,low,0.75,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,low,0.75,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,low,0.8,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,low,0.8,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,low,0.85,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,low,0.85,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,low,0.9,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,low,0.9,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,low,0.925,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,low,0.925,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,low,0.95,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,low,0.95,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,low,0.96,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,low,0.96,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,low,0.975,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,low,0.975,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,low,0.98,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,low,0.98,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,low,0.99,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,low,0.99,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,low,0.995,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,low,0.995,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,high,0.5,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,high,0.5,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,high,0.6,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,high,0.6,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,high,0.7,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,high,0.7,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,high,0.75,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,high,0.75,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,high,0.8,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,high,0.8,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,high,0.85,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,high,0.85,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,high,0.9,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,high,0.9,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,high,0.925,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,high,0.925,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,high,0.95,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,high,0.95,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,high,0.96,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,high,0.96,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,high,0.975,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,high,0.975,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,high,0.98,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,high,0.98,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,high,0.99,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,high,0.99,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,high,0.995,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_front_median,high,0.995,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_back_median,low,0.5,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_back_median,low,0.5,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_back_median,low,0.6,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_back_median,low,0.6,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_back_median,low,0.7,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_back_median,low,0.7,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_back_median,low,0.75,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_back_median,low,0.75,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_back_median,low,0.8,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_back_median,low,0.8,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_back_median,low,0.85,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_back_median,low,0.85,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_back_median,low,0.9,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_back_median,low,0.9,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_back_median,low,0.925,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_back_median,low,0.925,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_back_median,low,0.95,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_back_median,low,0.95,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_back_median,low,0.96,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_switch,as_back_median,low,0.96,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
