setting,method,budget,checkpoint,available_episodes,retained,coverage,retained_failures,selective_risk,detected_failures,false_alarms
cohort_transfer,frontback_inversion__current,0.03,q7,15600,15418,0.9883333333333333,548,0.035542871967829806,16,166
cohort_transfer,frontback_inversion__current,0.03,q11,15600,15295,0.9804487179487179,523,0.03419418110493625,41,264
cohort_transfer,frontback_inversion__current,0.03,q15,15600,15177,0.9728846153846153,454,0.029913685181524676,110,313
cohort_transfer,frontback_inversion__current,0.03,q19,15600,15108,0.9684615384615385,410,0.02713794016415144,154,338
cohort_transfer,frontback_inversion__current,0.03,full_rollout,15600,15056,0.9651282051282051,374,0.024840595111583423,190,354
cohort_transfer,frontback_inversion__mean,0.03,q0,15600,15237,0.9767307692307692,549,0.03603071470761961,15,348
cohort_transfer,frontback_inversion__mean,0.03,q3,15600,15228,0.9761538461538461,547,0.03592067244549514,17,355
cohort_transfer,frontback_inversion__mean,0.03,q7,15600,15213,0.9751923076923077,542,0.03562742391375797,22,365
cohort_transfer,frontback_inversion__mean,0.03,q11,15600,15204,0.9746153846153847,539,0.035451197053407,25,371
cohort_transfer,frontback_inversion__mean,0.03,q15,15600,15202,0.9744871794871794,537,0.035324299434284966,27,371
cohort_transfer,frontback_inversion__mean,0.03,q19,15600,15193,0.9739102564102564,529,0.03481866649114724,35,372
cohort_transfer,frontback_inversion__mean,0.03,full_rollout,15600,15174,0.9726923076923077,510,0.033610122578094107,54,372
cohort_transfer,entropy_front_low__current,0.03,q0,15600,15559,0.9973717948717948,564,0.03624911626711228,0,41
cohort_transfer,entropy_front_low__current,0.03,q3,15600,15559,0.9973717948717948,564,0.03624911626711228,0,41
cohort_transfer,entropy_front_low__current,0.03,q7,15600,15478,0.9921794871794872,561,0.03624499289313865,3,119
cohort_transfer,entropy_front_low__current,0.03,q11,15600,15160,0.9717948717948718,533,0.03515831134564644,31,409
cohort_transfer,entropy_front_low__current,0.03,q15,15600,15120,0.9692307692307692,518,0.03425925925925926,46,434
cohort_transfer,entropy_front_low__current,0.03,q19,15600,15109,0.968525641025641,508,0.03362234429810047,56,435
cohort_transfer,entropy_front_low__current,0.03,full_rollout,15600,15107,0.9683974358974359,506,0.03349440656649236,58,435
cohort_transfer,entropy_front_low__mean,0.03,q0,15600,15010,0.9621794871794872,559,0.03724183877415057,5,585
cohort_transfer,entropy_front_low__mean,0.03,q3,15600,15010,0.9621794871794872,559,0.03724183877415057,5,585
cohort_transfer,entropy_front_low__mean,0.03,q7,15600,15010,0.9621794871794872,559,0.03724183877415057,5,585
cohort_transfer,entropy_front_low__mean,0.03,q11,15600,15010,0.9621794871794872,559,0.03724183877415057,5,585
cohort_transfer,entropy_front_low__mean,0.03,q15,15600,15010,0.9621794871794872,559,0.03724183877415057,5,585
cohort_transfer,entropy_front_low__mean,0.03,q19,15600,15010,0.9621794871794872,559,0.03724183877415057,5,585
cohort_transfer,entropy_front_low__mean,0.03,full_rollout,15600,15010,0.9621794871794872,559,0.03724183877415057,5,585
cohort_transfer,entropy_first_flow_low__current,0.03,q0,15600,15600,1.0,564,0.036153846153846154,0,0
cohort_transfer,entropy_first_flow_low__current,0.03,q3,15600,15577,0.998525641025641,563,0.03614303139243757,1,22
cohort_transfer,entropy_first_flow_low__current,0.03,q7,15600,15246,0.9773076923076923,550,0.03607503607503607,14,340
cohort_transfer,entropy_first_flow_low__current,0.03,q11,15600,15126,0.9696153846153847,526,0.03477456035964564,38,436
cohort_transfer,entropy_first_flow_low__current,0.03,q15,15600,15050,0.9647435897435898,473,0.03142857142857143,91,459
cohort_transfer,entropy_first_flow_low__current,0.03,q19,15600,15037,0.9639102564102564,461,0.030657710979583693,103,460
cohort_transfer,entropy_first_flow_low__current,0.03,full_rollout,15600,15032,0.9635897435897436,457,0.030401809473124004,107,461
cohort_transfer,entropy_first_flow_low__mean,0.03,q0,15600,15405,0.9875,554,0.03596234988640052,10,185
cohort_transfer,entropy_first_flow_low__mean,0.03,q3,15600,15364,0.9848717948717949,551,0.035863056495704246,13,223
cohort_transfer,entropy_first_flow_low__mean,0.03,q7,15600,15172,0.9725641025641025,543,0.035789612443975743,21,407
cohort_transfer,entropy_first_flow_low__mean,0.03,q11,15600,15117,0.9690384615384615,535,0.03539061983197724,29,454
cohort_transfer,entropy_first_flow_low__mean,0.03,q15,15600,15088,0.9671794871794872,511,0.03386797454931071,53,459
cohort_transfer,entropy_first_flow_low__mean,0.03,q19,15600,15061,0.9654487179487179,484,0.03213598034659053,80,459
cohort_transfer,entropy_first_flow_low__mean,0.03,full_rollout,15600,15055,0.9650641025641026,478,0.03175024908668216,86,459
cohort_transfer,token_front_collapse__current,0.03,q0,15600,15600,1.0,564,0.036153846153846154,0,0
cohort_transfer,token_front_collapse__current,0.03,q3,15600,15526,0.9952564102564102,564,0.03632616256601829,0,74
cohort_transfer,token_front_collapse__current,0.03,q7,15600,15257,0.9780128205128205,562,0.0368355508946713,2,341
cohort_transfer,token_front_collapse__current,0.03,q11,15600,15000,0.9615384615384616,562,0.03746666666666667,2,598
cohort_transfer,token_front_collapse__current,0.03,q15,15600,14948,0.9582051282051282,562,0.0375970029435376,2,650
cohort_transfer,token_front_collapse__current,0.03,q19,15600,14948,0.9582051282051282,562,0.0375970029435376,2,650
cohort_transfer,token_front_collapse__current,0.03,full_rollout,15600,14948,0.9582051282051282,562,0.0375970029435376,2,650
cohort_transfer,token_front_collapse__mean,0.03,q0,15600,15600,1.0,564,0.036153846153846154,0,0
cohort_transfer,token_front_collapse__mean,0.03,q3,15600,15550,0.9967948717948718,564,0.03627009646302251,0,50
cohort_transfer,token_front_collapse__mean,0.03,q7,15600,15428,0.9889743589743589,564,0.03655690951516723,0,172
cohort_transfer,token_front_collapse__mean,0.03,q11,15600,15157,0.9716025641025641,564,0.037210529788216665,0,443
cohort_transfer,token_front_collapse__mean,0.03,q15,15600,15151,0.9712179487179488,564,0.037225265659032405,0,449
cohort_transfer,token_front_collapse__mean,0.03,q19,15600,15151,0.9712179487179488,564,0.037225265659032405,0,449
cohort_transfer,token_front_collapse__mean,0.03,full_rollout,15600,15151,0.9712179487179488,564,0.037225265659032405,0,449
cohort_transfer,freeze__current,0.03,q0,15600,15600,1.0,564,0.036153846153846154,0,0
cohort_transfer,freeze__current,0.03,q3,15600,15600,1.0,564,0.036153846153846154,0,0
cohort_transfer,freeze__current,0.03,q7,15600,15595,0.9996794871794872,560,0.035908945174735495,4,1
cohort_transfer,freeze__current,0.03,q11,15600,15579,0.9986538461538461,544,0.03491880094999679,20,1
cohort_transfer,freeze__current,0.03,q15,15600,15517,0.9946794871794872,507,0.032673841593091446,57,26
cohort_transfer,freeze__current,0.03,q19,15600,15446,0.9901282051282051,453,0.02932798135439596,111,43
cohort_transfer,freeze__current,0.03,full_rollout,15600,15137,0.9703205128205128,194,0.012816277994318557,370,93
cohort_transfer,freeze__mean,0.03,q0,15600,15600,1.0,564,0.036153846153846154,0,0
cohort_transfer,freeze__mean,0.03,q3,15600,15600,1.0,564,0.036153846153846154,0,0
cohort_transfer,freeze__mean,0.03,q7,15600,15592,0.9994871794871795,557,0.035723447922011285,7,1
cohort_transfer,freeze__mean,0.03,q11,15600,15410,0.9878205128205129,501,0.032511356262167425,63,127
cohort_transfer,freeze__mean,0.03,q15,15600,15318,0.9819230769230769,491,0.03205379292335814,73,209
cohort_transfer,freeze__mean,0.03,q19,15600,15265,0.978525641025641,448,0.029348182115951523,116,219
cohort_transfer,freeze__mean,0.03,full_rollout,15600,15102,0.9680769230769231,308,0.0203946497152695,256,242
cohort_transfer,deviation_global__current,0.03,q0,15600,15600,1.0,564,0.036153846153846154,0,0
cohort_transfer,deviation_global__current,0.03,q3,15600,15596,0.9997435897435898,564,0.036163118748397026,0,4
cohort_transfer,deviation_global__current,0.03,q7,15600,15291,0.9801923076923077,550,0.03596887057746387,14,295
cohort_transfer,deviation_global__current,0.03,q11,15600,15141,0.9705769230769231,530,0.03500429297932765,34,425
cohort_transfer,deviation_global__current,0.03,q15,15600,15091,0.9673717948717949,514,0.03406003578291697,50,459
cohort_transfer,deviation_global__current,0.03,q19,15600,15077,0.966474358974359,510,0.033826358028785565,54,469
cohort_transfer,deviation_global__current,0.03,full_rollout,15600,15059,0.9653205128205128,500,0.03320273590543861,64,477
cohort_transfer,deviation_global__mean,0.03,q0,15600,15212,0.9751282051282051,554,0.03641861688140941,10,378
cohort_transfer,deviation_global__mean,0.03,q3,15600,15196,0.9741025641025641,553,0.03639115556725454,11,393
cohort_transfer,deviation_global__mean,0.03,q7,15600,15144,0.9707692307692307,550,0.036318013734812464,14,442
cohort_transfer,deviation_global__mean,0.03,q11,15600,15119,0.9691666666666666,545,0.03604735762947285,19,462
cohort_transfer,deviation_global__mean,0.03,q15,15600,15118,0.9691025641025641,545,0.03604974202936896,19,463
cohort_transfer,deviation_global__mean,0.03,q19,15600,15114,0.9688461538461538,541,0.035794627497684264,23,463
cohort_transfer,deviation_global__mean,0.03,full_rollout,15600,15110,0.9685897435897436,537,0.03553937789543349,27,463
cohort_transfer,deviation_step__current,0.03,q0,15600,15600,1.0,564,0.036153846153846154,0,0
cohort_transfer,deviation_step__current,0.03,q3,15600,15557,0.9972435897435897,559,0.03593237770778428,5,38
cohort_transfer,deviation_step__current,0.03,q7,15600,15447,0.9901923076923077,555,0.035929306661487664,9,144
cohort_transfer,deviation_step__current,0.03,q11,15600,15259,0.9781410256410257,539,0.035323415689101516,25,316
cohort_transfer,deviation_step__current,0.03,q15,15600,15179,0.9730128205128206,508,0.03346729033533171,56,365
cohort_transfer,deviation_step__current,0.03,q19,15600,15140,0.9705128205128205,488,0.03223249669749009,76,384
cohort_transfer,deviation_step__current,0.03,full_rollout,15600,15071,0.9660897435897436,440,0.02919514298984805,124,405
cohort_transfer,deviation_step__mean,0.03,q0,15600,15575,0.9983974358974359,564,0.03621187800963082,0,25
cohort_transfer,deviation_step__mean,0.03,q3,15600,15301,0.9808333333333333,550,0.035945363048166784,14,285
cohort_transfer,deviation_step__mean,0.03,q7,15600,15192,0.9738461538461538,548,0.03607161664033702,16,392
cohort_transfer,deviation_step__mean,0.03,q11,15600,15164,0.9720512820512821,544,0.03587443946188341,20,416
cohort_transfer,deviation_step__mean,0.03,q15,15600,15160,0.9717948717948718,540,0.03562005277044855,24,416
cohort_transfer,deviation_step__mean,0.03,q19,15600,15131,0.9699358974358975,511,0.033771726918247306,53,416
cohort_transfer,deviation_step__mean,0.03,full_rollout,15600,15118,0.9691025641025641,498,0.032940865193808705,66,416
cohort_transfer,clock,0.03,q0,15600,15600,1.0,564,0.036153846153846154,0,0
cohort_transfer,clock,0.03,q3,15600,15600,1.0,564,0.036153846153846154,0,0
cohort_transfer,clock,0.03,q7,15600,15600,1.0,564,0.036153846153846154,0,0
cohort_transfer,clock,0.03,q11,15600,15600,1.0,564,0.036153846153846154,0,0
cohort_transfer,clock,0.03,q15,15600,15600,1.0,564,0.036153846153846154,0,0
cohort_transfer,clock,0.03,q19,15600,15600,1.0,564,0.036153846153846154,0,0
cohort_transfer,clock,0.03,full_rollout,15600,15141,0.9705769230769231,290,0.01915329238491513,274,185
cohort_transfer,random,0.03,q0,15600,15567,0.9978846153846154,562,0.03610201066358322,2,31
cohort_transfer,random,0.03,q3,15600,15466,0.9914102564102564,558,0.03607914134229924,6,128
cohort_transfer,random,0.03,q7,15600,15334,0.982948717948718,557,0.03632450763010304,7,259
cohort_transfer,random,0.03,q11,15600,15209,0.9749358974358975,545,0.03583404563087646,19,372
cohort_transfer,random,0.03,q15,15600,15155,0.971474358974359,542,0.03576377433190366,22,423
cohort_transfer,random,0.03,q19,15600,15119,0.9691666666666666,537,0.03551822210463655,27,454
cohort_transfer,random,0.03,full_rollout,15600,15070,0.966025641025641,520,0.034505640345056404,44,486
cohort_transfer,v7_unlabeled_budget,0.03,q0,15600,15600,1.0,564,0.036153846153846154,0,0
cohort_transfer,v7_unlabeled_budget,0.03,q3,15600,15600,1.0,564,0.036153846153846154,0,0
cohort_transfer,v7_unlabeled_budget,0.03,q7,15600,15600,1.0,564,0.036153846153846154,0,0
cohort_transfer,v7_unlabeled_budget,0.03,q11,15600,15588,0.9992307692307693,553,0.03547600718501411,11,1
cohort_transfer,v7_unlabeled_budget,0.03,q15,15600,15561,0.9975,529,0.03399524452156031,35,4
cohort_transfer,v7_unlabeled_budget,0.03,q19,15600,15470,0.9916666666666667,458,0.02960568842921784,106,24
cohort_transfer,v7_unlabeled_budget,0.03,full_rollout,15600,15089,0.9672435897435897,145,0.009609649413480019,419,92
cohort_transfer,entropy_high__current,0.05,q0,15600,15600,1.0,564,0.036153846153846154,0,0
cohort_transfer,entropy_high__current,0.05,q3,15600,15542,0.9962820512820513,564,0.03628876592459143,0,58
cohort_transfer,entropy_high__current,0.05,q7,15600,15375,0.9855769230769231,562,0.03655284552845529,2,223
cohort_transfer,entropy_high__current,0.05,q11,15600,14936,0.9574358974358974,562,0.037627209426888054,2,662
cohort_transfer,entropy_high__current,0.05,q15,15600,14933,0.9572435897435897,562,0.03763476863322842,2,665
cohort_transfer,entropy_high__current,0.05,q19,15600,14931,0.9571153846153846,562,0.03763980979170853,2,667
cohort_transfer,entropy_high__current,0.05,full_rollout,15600,14931,0.9571153846153846,562,0.03763980979170853,2,667
cohort_transfer,entropy_high__mean,0.05,q0,15600,15432,0.9892307692307692,558,0.03615863141524106,6,162
cohort_transfer,entropy_high__mean,0.05,q3,15600,14971,0.9596794871794871,552,0.036871284483334446,12,617
cohort_transfer,entropy_high__mean,0.05,q7,15600,14910,0.9557692307692308,552,0.03702213279678068,12,678
cohort_transfer,entropy_high__mean,0.05,q11,15600,14799,0.9486538461538462,552,0.03729981755524022,12,789
cohort_transfer,entropy_high__mean,0.05,q15,15600,14798,0.9485897435897436,552,0.03730233815380457,12,790
cohort_transfer,entropy_high__mean,0.05,q19,15600,14798,0.9485897435897436,552,0.03730233815380457,12,790
cohort_transfer,entropy_high__mean,0.05,full_rollout,15600,14798,0.9485897435897436,552,0.03730233815380457,12,790
cohort_transfer,entropy_low__current,0.05,q0,15600,15593,0.9995512820512821,564,0.03617007631629578,0,7
cohort_transfer,entropy_low__current,0.05,q3,15600,15561,0.9975,561,0.036051667630615,3,36
cohort_transfer,entropy_low__current,0.05,q7,15600,15044,0.9643589743589743,541,0.0359611805370912,23,533
cohort_transfer,entropy_low__current,0.05,q11,15600,14846,0.9516666666666667,509,0.03428532938165162,55,699
cohort_transfer,entropy_low__current,0.05,q15,15600,14797,0.9485256410256411,485,0.032776914239372845,79,724
cohort_transfer,entropy_low__current,0.05,q19,15600,14781,0.9475,472,0.03193288681415331,92,727
cohort_transfer,entropy_low__current,0.05,full_rollout,15600,14774,0.9470512820512821,466,0.031541897928793826,98,728
cohort_transfer,entropy_low__mean,0.05,q0,15600,15057,0.9651923076923077,551,0.03659427508799894,13,530
cohort_transfer,entropy_low__mean,0.05,q3,15600,15014,0.9624358974358974,547,0.03643266284800852,17,569
cohort_transfer,entropy_low__mean,0.05,q7,15600,14863,0.9527564102564102,538,0.03619726838457916,26,711
cohort_transfer,entropy_low__mean,0.05,q11,15600,14827,0.950448717948718,533,0.03594793282525123,31,742
cohort_transfer,entropy_low__mean,0.05,q15,15600,14816,0.9497435897435897,523,0.03529967602591793,41,743
cohort_transfer,entropy_low__mean,0.05,q19,15600,14796,0.9484615384615385,504,0.0340632603406326,60,744
cohort_transfer,entropy_low__mean,0.05,full_rollout,15600,14794,0.9483333333333334,502,0.03393267540894957,62,744
cohort_transfer,margin_low__current,0.05,q0,15600,15591,0.999423076923077,564,0.03617471618241293,0,9
cohort_transfer,margin_low__current,0.05,q3,15600,15474,0.9919230769230769,561,0.03625436215587437,3,123
cohort_transfer,margin_low__current,0.05,q7,15600,15294,0.9803846153846154,557,0.036419510919314765,7,299
cohort_transfer,margin_low__current,0.05,q11,15600,14921,0.956474358974359,550,0.036860800214462836,14,665
cohort_transfer,margin_low__current,0.05,q15,15600,14894,0.9547435897435897,549,0.0368604807304955,15,691
cohort_transfer,margin_low__current,0.05,q19,15600,14885,0.9541666666666667,546,0.03668122270742358,18,697
cohort_transfer,margin_low__current,0.05,full_rollout,15600,14866,0.9529487179487179,538,0.03618996367550115,26,708
cohort_transfer,margin_low__mean,0.05,q0,15600,15146,0.9708974358974359,552,0.03644526607685197,12,442
cohort_transfer,margin_low__mean,0.05,q3,15600,14849,0.9518589743589744,547,0.036837497474577416,17,734
cohort_transfer,margin_low__mean,0.05,q7,15600,14842,0.9514102564102564,547,0.03685487131114405,17,741
cohort_transfer,margin_low__mean,0.05,q11,15600,14828,0.9505128205128205,547,0.036889668195306174,17,755
cohort_transfer,margin_low__mean,0.05,q15,15600,14828,0.9505128205128205,547,0.036889668195306174,17,755
cohort_transfer,margin_low__mean,0.05,q19,15600,14828,0.9505128205128205,547,0.036889668195306174,17,755
cohort_transfer,margin_low__mean,0.05,full_rollout,15600,14828,0.9505128205128205,547,0.036889668195306174,17,755
cohort_transfer,token_collapse__current,0.05,q0,15600,15600,1.0,564,0.036153846153846154,0,0
cohort_transfer,token_collapse__current,0.05,q3,15600,15600,1.0,564,0.036153846153846154,0,0
cohort_transfer,token_collapse__current,0.05,q7,15600,15525,0.9951923076923077,560,0.03607085346215781,4,71
