setting,method,reason,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,alarm_rate,t_det,median_lead_detected,tp_lead0,recall_lead0,tp_lead2,recall_lead2,tp_lead4,recall_lead4,tp_lead8,recall_lead8
task_heldout,deviation_global__current,object_released_outside_goal,25,25,0,7,0,0.28,,1.0,,0.28,0.856376573617953,11.0,7,0.28,7,0.28,7,0.28,6,0.24
task_heldout,deviation_global__current,stable_grasp_not_observed,143,143,0,6,0,0.04195804195804196,,1.0,,0.04195804195804196,0.9802638200204122,11.5,6,0.04195804195804196,6,0.04195804195804196,6,0.04195804195804196,5,0.03496503496503497
task_heldout,deviation_global__current,timeout_while_holding_target,23,23,0,1,0,0.043478260869565216,,1.0,,0.043478260869565216,0.9910044977511244,6.0,1,0.043478260869565216,1,0.043478260869565216,1,0.043478260869565216,0,0.0
task_heldout,deviation_global__mean,approached_target_without_observed_contact,14,14,0,1,0,0.07142857142857142,,1.0,,0.07142857142857142,0.9931972789115646,2.0,1,0.07142857142857142,1,0.07142857142857142,0,0.0,0,0.0
task_heldout,deviation_global__mean,goal_predicate_regressed,26,26,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,deviation_global__mean,mechanism_threshold_not_reached,1,1,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,deviation_global__mean,no_meaningful_target_progress,2,2,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,deviation_global__mean,object_moved_but_goal_unmet,89,89,0,6,0,0.06741573033707865,,1.0,,0.06741573033707865,0.956661316211878,18.0,6,0.06741573033707865,5,0.056179775280898875,4,0.0449438202247191,4,0.0449438202247191
task_heldout,deviation_global__mean,object_released_or_dropped_before_goal,241,241,0,22,0,0.0912863070539419,,1.0,,0.0912863070539419,0.9349930843706777,17.5,22,0.0912863070539419,22,0.0912863070539419,19,0.07883817427385892,19,0.07883817427385892
task_heldout,deviation_global__mean,object_released_outside_goal,25,25,0,3,0,0.12,,1.0,,0.12,0.9523809523809524,11.0,3,0.12,2,0.08,2,0.08,2,0.08
task_heldout,deviation_global__mean,stable_grasp_not_observed,143,143,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,deviation_global__mean,timeout_while_holding_target,23,23,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,deviation_step__current,approached_target_without_observed_contact,14,14,0,2,0,0.14285714285714285,,1.0,,0.14285714285714285,0.9379751900760304,15.0,2,0.14285714285714285,2,0.14285714285714285,2,0.14285714285714285,2,0.14285714285714285
task_heldout,deviation_step__current,goal_predicate_regressed,26,26,0,1,0,0.038461538461538464,,1.0,,0.038461538461538464,0.9811463046757164,25.0,1,0.038461538461538464,1,0.038461538461538464,1,0.038461538461538464,1,0.038461538461538464
task_heldout,deviation_step__current,mechanism_threshold_not_reached,1,1,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,deviation_step__current,no_meaningful_target_progress,2,2,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,deviation_step__current,object_moved_but_goal_unmet,89,89,0,23,0,0.25842696629213485,,1.0,,0.25842696629213485,0.9135377600176925,9.0,23,0.25842696629213485,20,0.2247191011235955,20,0.2247191011235955,14,0.15730337078651685
task_heldout,deviation_step__current,object_released_or_dropped_before_goal,241,241,0,73,0,0.3029045643153527,,1.0,,0.3029045643153527,0.8909079346910224,9.0,73,0.3029045643153527,61,0.25311203319502074,57,0.23651452282157676,39,0.16182572614107885
task_heldout,deviation_step__current,object_released_outside_goal,25,25,0,12,0,0.48,,1.0,,0.48,0.8376573617952928,8.5,12,0.48,11,0.44,11,0.44,9,0.36
task_heldout,deviation_step__current,stable_grasp_not_observed,143,143,0,14,0,0.0979020979020979,,1.0,,0.0979020979020979,0.961942047134745,11.5,14,0.0979020979020979,13,0.09090909090909091,12,0.08391608391608392,11,0.07692307692307693
task_heldout,deviation_step__current,timeout_while_holding_target,23,23,0,4,0,0.17391304347826086,,1.0,,0.17391304347826086,0.9507468487978232,12.0,4,0.17391304347826086,4,0.17391304347826086,4,0.17391304347826086,2,0.08695652173913043
task_heldout,deviation_step__mean,approached_target_without_observed_contact,14,14,0,1,0,0.07142857142857142,,1.0,,0.07142857142857142,0.9421768707482993,17.0,1,0.07142857142857142,1,0.07142857142857142,1,0.07142857142857142,1,0.07142857142857142
task_heldout,deviation_step__mean,goal_predicate_regressed,26,26,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,deviation_step__mean,mechanism_threshold_not_reached,1,1,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,deviation_step__mean,no_meaningful_target_progress,2,2,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,deviation_step__mean,object_moved_but_goal_unmet,89,89,0,6,0,0.06741573033707865,,1.0,,0.06741573033707865,0.9769930444087747,5.0,6,0.06741573033707865,6,0.06741573033707865,6,0.06741573033707865,1,0.011235955056179775
task_heldout,deviation_step__mean,object_released_or_dropped_before_goal,241,241,0,53,0,0.21991701244813278,,1.0,,0.21991701244813278,0.91701244813278,5.0,53,0.21991701244813278,45,0.18672199170124482,33,0.13692946058091288,17,0.07053941908713693
task_heldout,deviation_step__mean,object_released_outside_goal,25,25,0,4,0,0.16,,1.0,,0.16,0.9390476190476191,8.0,4,0.16,4,0.16,3,0.12,2,0.08
task_heldout,deviation_step__mean,stable_grasp_not_observed,143,143,0,3,0,0.02097902097902098,,1.0,,0.02097902097902098,0.9966699966699967,4.0,3,0.02097902097902098,3,0.02097902097902098,2,0.013986013986013986,0,0.0
task_heldout,deviation_step__mean,timeout_while_holding_target,23,23,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,clock,approached_target_without_observed_contact,14,14,0,11,0,0.7857142857142857,,1.0,,0.7857142857142857,0.6764705882352942,23.0,11,0.7857142857142857,11,0.7857142857142857,11,0.7857142857142857,11,0.7857142857142857
task_heldout,clock,goal_predicate_regressed,26,26,0,26,0,1.0,,1.0,,1.0,0.5656108597285068,23.0,26,1.0,26,1.0,26,1.0,26,1.0
task_heldout,clock,mechanism_threshold_not_reached,1,1,0,1,0,1.0,,1.0,,1.0,0.7647058823529411,12.0,1,1.0,1,1.0,1,1.0,1,1.0
task_heldout,clock,no_meaningful_target_progress,2,2,0,2,0,1.0,,1.0,,1.0,0.7647058823529411,12.0,2,1.0,2,1.0,2,1.0,2,1.0
task_heldout,clock,object_moved_but_goal_unmet,89,89,0,56,0,0.6292134831460674,,1.0,,0.6292134831460674,0.797464123192865,23.0,56,0.6292134831460674,49,0.550561797752809,49,0.550561797752809,49,0.550561797752809
task_heldout,clock,object_released_or_dropped_before_goal,241,241,0,60,0,0.24896265560165975,,1.0,,0.24896265560165975,0.9220090955254615,23.0,60,0.24896265560165975,50,0.2074688796680498,50,0.2074688796680498,50,0.2074688796680498
task_heldout,clock,object_released_outside_goal,25,25,0,8,0,0.32,,1.0,,0.32,0.8896010818120351,23.0,8,0.32,7,0.28,7,0.28,7,0.28
task_heldout,clock,stable_grasp_not_observed,143,143,0,112,0,0.7832167832167832,,1.0,,0.7832167832167832,0.6784587961058549,23.0,112,0.7832167832167832,112,0.7832167832167832,112,0.7832167832167832,112,0.7832167832167832
task_heldout,clock,timeout_while_holding_target,23,23,0,17,0,0.7391304347826086,,1.0,,0.7391304347826086,0.7504189081929624,23.0,17,0.7391304347826086,16,0.6956521739130435,16,0.6956521739130435,16,0.6956521739130435
task_heldout,random,approached_target_without_observed_contact,14,14,0,3,0,0.21428571428571427,,1.0,,0.21428571428571427,0.8711484593837534,32.0,3,0.21428571428571427,3,0.21428571428571427,3,0.21428571428571427,3,0.21428571428571427
task_heldout,random,goal_predicate_regressed,26,26,0,1,0,0.038461538461538464,,1.0,,0.038461538461538464,0.9615384615384616,51.0,1,0.038461538461538464,1,0.038461538461538464,1,0.038461538461538464,1,0.038461538461538464
task_heldout,random,mechanism_threshold_not_reached,1,1,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,random,no_meaningful_target_progress,2,2,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,random,object_moved_but_goal_unmet,89,89,0,6,0,0.06741573033707865,,1.0,,0.06741573033707865,0.9539056571442559,38.0,6,0.06741573033707865,6,0.06741573033707865,6,0.06741573033707865,6,0.06741573033707865
task_heldout,random,object_released_or_dropped_before_goal,241,241,0,18,0,0.07468879668049792,,1.0,,0.07468879668049792,0.9694241410972745,11.5,18,0.07468879668049792,15,0.06224066390041494,14,0.058091286307053944,10,0.04149377593360996
task_heldout,random,object_released_outside_goal,25,25,0,3,0,0.12,,1.0,,0.12,0.9466666666666668,27.0,3,0.12,3,0.12,3,0.12,3,0.12
task_heldout,random,stable_grasp_not_observed,143,143,0,14,0,0.0979020979020979,,1.0,,0.0979020979020979,0.9494035376388317,26.5,14,0.0979020979020979,12,0.08391608391608392,12,0.08391608391608392,11,0.07692307692307693
task_heldout,random,timeout_while_holding_target,23,23,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,v7_unlabeled_budget,approached_target_without_observed_contact,14,14,0,12,0,0.8571428571428571,,1.0,,0.8571428571428571,0.7438975590236094,12.0,12,0.8571428571428571,12,0.8571428571428571,11,0.7857142857142857,11,0.7857142857142857
task_heldout,v7_unlabeled_budget,goal_predicate_regressed,26,26,0,25,0,0.9615384615384616,,1.0,,0.9615384615384616,0.7073906485671194,18.0,25,0.9615384615384616,24,0.9230769230769231,24,0.9230769230769231,19,0.7307692307692307
task_heldout,v7_unlabeled_budget,mechanism_threshold_not_reached,1,1,0,1,0,1.0,,1.0,,1.0,0.6078431372549019,20.0,1,1.0,1,1.0,1,1.0,1,1.0
task_heldout,v7_unlabeled_budget,no_meaningful_target_progress,2,2,0,2,0,1.0,,1.0,,1.0,0.23529411764705882,39.0,2,1.0,2,1.0,2,1.0,2,1.0
task_heldout,v7_unlabeled_budget,object_moved_but_goal_unmet,89,89,0,63,0,0.7078651685393258,,1.0,,0.7078651685393258,0.7398474306421522,17.0,63,0.7078651685393258,59,0.6629213483146067,55,0.6179775280898876,45,0.5056179775280899
task_heldout,v7_unlabeled_budget,object_released_or_dropped_before_goal,241,241,0,177,0,0.7344398340248963,,1.0,,0.7344398340248963,0.8221290519355547,5.0,177,0.7344398340248963,148,0.6141078838174274,112,0.46473029045643155,71,0.2946058091286307
task_heldout,v7_unlabeled_budget,object_released_outside_goal,25,25,0,15,0,0.6,,1.0,,0.6,0.8497981261470104,10.0,15,0.6,10,0.4,9,0.36,9,0.36
task_heldout,v7_unlabeled_budget,stable_grasp_not_observed,143,143,0,130,0,0.9090909090909091,,1.0,,0.9090909090909091,0.708644296879591,18.0,130,0.9090909090909091,120,0.8391608391608392,108,0.7552447552447552,106,0.7412587412587412
task_heldout,v7_unlabeled_budget,timeout_while_holding_target,23,23,0,17,0,0.7391304347826086,,1.0,,0.7391304347826086,0.7270057781566734,17.0,17,0.7391304347826086,16,0.6956521739130435,16,0.6956521739130435,13,0.5652173913043478
