setting,method,budget,available_episodes,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,alarm_rate,t_det,median_lead_detected,tp_lead0,recall_lead0,tp_lead2,recall_lead2,tp_lead4,recall_lead4,tp_lead8,recall_lead8,recall_lo,recall_hi,fpr_lo,fpr_hi,recall_lead4_lo,recall_lead4_hi
reference_1024,freeze__mean,0.01,15600,15600,564,15036,133,7,0.23581560283687944,0.0004655493482309125,0.95,0.6176750267443243,0.008974358974358974,0.9334584136635551,9.0,133,0.23581560283687944,124,0.2198581560283688,115,0.20390070921985815,75,0.13297872340425532,,,,,,
reference_1024,deviation_global__current,0.01,15600,15600,564,15036,27,178,0.047872340425531915,0.011838254855014631,0.13170731707317074,0.5180170427852586,0.013141025641025641,0.977426151569837,11.0,27,0.047872340425531915,26,0.04609929078014184,25,0.044326241134751775,22,0.03900709219858156,,,,,,
reference_1024,deviation_global__mean,0.01,15600,15600,564,15036,7,154,0.012411347517730497,0.010242085661080074,0.043478260869565216,0.5010846309283252,0.010320512820512821,0.991725768321513,11.0,7,0.012411347517730497,7,0.012411347517730497,7,0.012411347517730497,6,0.010638297872340425,,,,,,
reference_1024,deviation_step__current,0.01,15600,15600,564,15036,75,186,0.13297872340425532,0.012370311252992818,0.28735632183908044,0.5603042060756311,0.01673076923076923,0.960171642364182,7.0,75,0.13297872340425532,65,0.11524822695035461,53,0.09397163120567376,35,0.06205673758865248,,,,,,
reference_1024,deviation_step__mean,0.01,15600,15600,564,15036,29,107,0.051418439716312055,0.007116254322958234,0.21323529411764705,0.5221510926966769,0.008717948717948718,0.9844647078689631,2.0,29,0.051418439716312055,21,0.03723404255319149,11,0.01950354609929078,9,0.015957446808510637,,,,,,
reference_1024,clock,0.01,15600,15600,564,15036,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,
reference_1024,random,0.01,15600,15600,564,15036,15,160,0.026595744680851064,0.010641127959563713,0.08571428571428572,0.5079773083606437,0.011217948717948718,0.9862846635896282,23.0,15,0.026595744680851064,12,0.02127659574468085,12,0.02127659574468085,11,0.01950354609929078,,,,,,
reference_1024,v7_unlabeled_budget,0.01,15600,15600,564,15036,125,8,0.22163120567375885,0.0005320563979781857,0.9398496240601504,0.6105495746378903,0.008525641025641026,0.9523227241495767,8.0,125,0.22163120567375885,107,0.18971631205673758,95,0.16843971631205673,71,0.12588652482269502,,,,,,
reference_1024,entropy_high__current,0.03,15600,15600,564,15036,1,431,0.0017730496453900709,0.028664538441074753,0.0023148148148148147,0.48655425560215765,0.027692307692307693,0.9984715089263879,25.0,1,0.0017730496453900709,1,0.0017730496453900709,1,0.0017730496453900709,1,0.0017730496453900709,,,,,,
reference_1024,entropy_high__mean,0.03,15600,15600,564,15036,0,445,0.0,0.02959563713753658,0.0,0.4852021814312317,0.028525641025641025,1.0,,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,
reference_1024,entropy_low__current,0.03,15600,15600,564,15036,63,463,0.11170212765957446,0.0307927640329875,0.11977186311787072,0.5404546818132935,0.03371794871794872,0.946824095253166,10.0,63,0.11170212765957446,58,0.10283687943262411,56,0.09929078014184398,46,0.08156028368794327,,,,,,
reference_1024,entropy_low__mean,0.03,15600,15600,564,15036,34,409,0.06028368794326241,0.027201383346634744,0.07674943566591422,0.5165411522983139,0.0283974358974359,0.9699425869638636,11.0,34,0.06028368794326241,26,0.04609929078014184,21,0.03723404255319149,21,0.03723404255319149,,,,,,
reference_1024,margin_low__current,0.03,15600,15600,564,15036,14,307,0.024822695035460994,0.020417664272412876,0.04361370716510903,0.502202515381524,0.020576923076923076,0.981990179295,27.0,14,0.024822695035460994,14,0.024822695035460994,14,0.024822695035460994,14,0.024822695035460994,,,,,,
reference_1024,margin_low__mean,0.03,15600,15600,564,15036,13,485,0.02304964539007092,0.03225591912742751,0.02610441767068273,0.49539686313132164,0.03192307692307692,0.9772560528246516,29.0,13,0.02304964539007092,13,0.02304964539007092,13,0.02304964539007092,13,0.02304964539007092,,,,,,
reference_1024,token_collapse__current,0.03,15600,15600,564,15036,33,324,0.05851063829787234,0.02154828411811652,0.09243697478991597,0.518481177089878,0.022884615384615385,0.9743326721194171,10.0,33,0.05851063829787234,33,0.05851063829787234,32,0.05673758865248227,32,0.05673758865248227,,,,,,
reference_1024,token_collapse__mean,0.03,15600,15600,564,15036,52,362,0.09219858156028368,0.024075552008512902,0.12560386473429952,0.5340615147758854,0.02653846153846154,0.9078014184397163,51.0,52,0.09219858156028368,52,0.09219858156028368,52,0.09219858156028368,52,0.09219858156028368,,,,,,
reference_1024,flow_path_high__current,0.03,15600,15600,564,15036,126,465,0.22340425531914893,0.030925778132482044,0.2131979695431472,0.5962392385933334,0.037884615384615385,0.8972238225471434,9.0,126,0.22340425531914893,124,0.2198581560283688,120,0.2127659574468085,99,0.17553191489361702,,,,,,
reference_1024,flow_path_high__mean,0.03,15600,15600,564,15036,75,515,0.13297872340425532,0.0342511306198457,0.1271186440677966,0.5493637963922048,0.03782051282051282,0.9442755825734549,6.0,75,0.13297872340425532,67,0.11879432624113476,51,0.09042553191489362,29,0.051418439716312055,,,,,,
reference_1024,frontback_inversion__current,0.03,15600,15600,564,15036,188,335,0.3333333333333333,0.022279861665336527,0.35946462715105165,0.6555267358339983,0.033525641025641026,0.8623569669165457,10.0,188,0.3333333333333333,183,0.324468085106383,173,0.3067375886524823,137,0.2429078014184397,,,,,,
reference_1024,frontback_inversion__mean,0.03,15600,15600,564,15036,57,398,0.10106382978723404,0.02646980579941474,0.12527472527472527,0.5372970119939096,0.029166666666666667,0.9522486448996599,6.0,57,0.10106382978723404,49,0.08687943262411348,42,0.07446808510638298,25,0.044326241134751775,,,,,,
reference_1024,entropy_front_low__current,0.03,15600,15600,564,15036,58,412,0.10283687943262411,0.027400904495876562,0.12340425531914893,0.5377179874683738,0.03012820512820513,0.9560959135427219,10.0,58,0.10283687943262411,56,0.09929078014184398,52,0.09219858156028368,44,0.07801418439716312,,,,,,
reference_1024,entropy_front_low__mean,0.03,15600,15600,564,15036,3,496,0.005319148936170213,0.03298749667464751,0.006012024048096192,0.4861658261307613,0.03198717948717949,0.9946808510638298,21.0,3,0.005319148936170213,3,0.005319148936170213,3,0.005319148936170213,3,0.005319148936170213,,,,,,
reference_1024,entropy_first_flow_low__current,0.03,15600,15600,564,15036,107,458,0.18971631205673758,0.03046022878425113,0.18938053097345134,0.5796280416362433,0.03621794871794872,0.9181770422905174,9.0,107,0.18971631205673758,105,0.18617021276595744,98,0.17375886524822695,75,0.13297872340425532,,,,,,
reference_1024,entropy_first_flow_low__mean,0.03,15600,15600,564,15036,86,456,0.1524822695035461,0.030327214684756583,0.15867158671586715,0.5610775274093948,0.034743589743589744,0.9365923674434312,7.0,86,0.1524822695035461,80,0.14184397163120568,67,0.11879432624113476,36,0.06382978723404255,,,,,,
reference_1024,token_front_collapse__current,0.03,15600,15600,564,15036,1,542,0.0017730496453900709,0.03604682096302208,0.001841620626151013,0.482863114341184,0.03480769230769231,0.9984715089263879,25.0,1,0.0017730496453900709,1,0.0017730496453900709,1,0.0017730496453900709,1,0.0017730496453900709,,,,,,
reference_1024,token_front_collapse__mean,0.03,15600,15600,564,15036,0,400,0.0,0.026602819898909284,0.0,0.48669859005054533,0.02564102564102564,1.0,,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,
reference_1024,freeze__current,0.03,15600,15600,564,15036,284,33,0.5035460992907801,0.002194732641660016,0.8958990536277602,0.75067568332456,0.02032051282051282,0.8475094529537585,15.0,284,0.5035460992907801,244,0.4326241134751773,215,0.38120567375886527,182,0.32269503546099293,,,,,,
reference_1024,freeze__mean,0.03,15600,15600,564,15036,230,148,0.4078014184397163,0.009843043362596435,0.6084656084656085,0.6989791875385599,0.02423076923076923,0.8493139382325579,13.0,230,0.4078014184397163,202,0.35815602836879434,184,0.3262411347517731,167,0.29609929078014185,,,,,,
reference_1024,deviation_global__current,0.03,15600,15600,564,15036,63,472,0.11170212765957446,0.03139132748071295,0.11775700934579439,0.5401554000894307,0.0342948717948718,0.9448026812692414,11.0,63,0.11170212765957446,62,0.1099290780141844,60,0.10638297872340426,55,0.0975177304964539,,,,,,
reference_1024,deviation_global__mean,0.03,15600,15600,564,15036,29,485,0.051418439716312055,0.03225591912742751,0.05642023346303502,0.5095812602944423,0.03294871794871795,0.9687605538669369,14.0,29,0.051418439716312055,24,0.0425531914893617,22,0.03900709219858156,20,0.03546099290780142,,,,,,
reference_1024,deviation_step__current,0.03,15600,15600,564,15036,122,425,0.21631205673758866,0.028265496142591114,0.2230347349177331,0.5940232802974987,0.03506410256410256,0.9201854405521345,9.0,122,0.21631205673758866,112,0.19858156028368795,107,0.18971631205673758,72,0.1276595744680851,,,,,,
reference_1024,deviation_step__mean,0.03,15600,15600,564,15036,65,383,0.11524822695035461,0.025472200053205638,0.14508928571428573,0.5448880134485744,0.028717948717948718,0.9585444106720702,5.0,65,0.11524822695035461,52,0.09219858156028368,43,0.07624113475177305,20,0.03546099290780142,,,,,,
reference_1024,clock,0.03,15600,15600,564,15036,274,110,0.4858156028368794,0.007315775472200053,0.7135416666666666,0.7392499136823397,0.024615384615384615,0.8856904463913226,12.0,274,0.4858156028368794,274,0.4858156028368794,274,0.4858156028368794,274,0.4858156028368794,,,,,,
reference_1024,random,0.03,15600,15600,564,15036,58,599,0.10283687943262411,0.03983772279861665,0.0882800608828006,0.5314995783170038,0.04211538461538462,0.9461010185982492,20.0,58,0.10283687943262411,53,0.09397163120567376,52,0.09219858156028368,45,0.0797872340425532,,,,,,
reference_1024,v7_unlabeled_budget,0.03,15600,15600,564,15036,405,97,0.7180851063829787,0.006451183825485501,0.8067729083665338,0.8558169612787466,0.03217948717948718,0.7981650609756142,13.0,405,0.7180851063829787,350,0.6205673758865248,309,0.5478723404255319,251,0.4450354609929078,,,,,,
reference_1024,entropy_high__current,0.05,15600,15600,564,15036,2,679,0.0035460992907801418,0.04515828677839851,0.002936857562408223,0.4791939062561908,0.043653846153846154,0.9969430178527758,25.0,2,0.0035460992907801418,2,0.0035460992907801418,2,0.0035460992907801418,2,0.0035460992907801418,,,,,,
reference_1024,entropy_high__mean,0.05,15600,15600,564,15036,12,797,0.02127659574468085,0.053006118648576746,0.014833127317676144,0.484135238548052,0.05185897435897436,0.9790291024700416,29.0,12,0.02127659574468085,12,0.02127659574468085,12,0.02127659574468085,12,0.02127659574468085,,,,,,
reference_1024,entropy_low__current,0.05,15600,15600,564,15036,101,776,0.17907801418439717,0.05160947060388401,0.11516533637400228,0.5637342717902566,0.05621794871794872,0.911276483093985,11.0,101,0.17907801418439717,99,0.17553191489361702,95,0.16843971631205673,74,0.13120567375886524,,,,,,
reference_1024,entropy_low__mean,0.05,15600,15600,564,15036,63,754,0.11170212765957446,0.050146315509444,0.07711138310893513,0.5307779060750653,0.05237179487179487,0.9412360688956434,8.0,63,0.11170212765957446,60,0.10638297872340426,50,0.08865248226950355,33,0.05851063829787234,,,,,,
reference_1024,margin_low__current,0.05,15600,15600,564,15036,19,573,0.03368794326241135,0.03810853950518755,0.03209459459459459,0.4977897018786119,0.03794871794871795,0.9773279818163508,26.0,19,0.03368794326241135,19,0.03368794326241135,19,0.03368794326241135,19,0.03368794326241135,,,,,,
reference_1024,margin_low__mean,0.05,15600,15600,564,15036,17,755,0.030141843971631204,0.050212822559191274,0.022020725388601035,0.48996451070622,0.04948717948717949,0.9702861335289803,29.0,17,0.030141843971631204,17,0.030141843971631204,17,0.030141843971631204,17,0.030141843971631204,,,,,,
reference_1024,token_collapse__current,0.05,15600,15600,564,15036,55,575,0.0975177304964539,0.038241553604682094,0.0873015873015873,0.5296380884458859,0.04038461538461539,0.9506401946664917,10.0,55,0.0975177304964539,55,0.0975177304964539,54,0.09574468085106383,54,0.09574468085106383,,,,,,
reference_1024,token_collapse__mean,0.05,15600,15600,564,15036,62,682,0.1099290780141844,0.04535780792764033,0.08333333333333333,0.532285635043272,0.047692307692307694,0.8900709219858156,51.0,62,0.1099290780141844,62,0.1099290780141844,62,0.1099290780141844,62,0.1099290780141844,,,,,,
reference_1024,flow_path_high__current,0.05,15600,15600,564,15036,151,797,0.26773049645390073,0.053006118648576746,0.15928270042194093,0.6073621889026619,0.06076923076923077,0.8724347895186443,10.0,151,0.26773049645390073,148,0.2624113475177305,142,0.25177304964539005,129,0.22872340425531915,,,,,,
reference_1024,flow_path_high__mean,0.05,15600,15600,564,15036,93,777,0.16489361702127658,0.051675977653631286,0.10689655172413794,0.5566088196838226,0.05576923076923077,0.9169199594731509,8.0,93,0.16489361702127658,86,0.1524822695035461,75,0.13297872340425532,50,0.08865248226950355,,,,,,
reference_1024,frontback_inversion__current,0.05,15600,15600,564,15036,240,712,0.425531914893617,0.047353019420058526,0.25210084033613445,0.6890894477367793,0.06102564102564102,0.808806327346025,11.0,240,0.425531914893617,233,0.41312056737588654,222,0.39361702127659576,196,0.3475177304964539,,,,,,
reference_1024,frontback_inversion__mean,0.05,15600,15600,564,15036,90,772,0.1595744680851064,0.05134344240489492,0.10440835266821345,0.5541155128401057,0.05525641025641025,0.9123991842871765,9.5,90,0.1595744680851064,84,0.14893617021276595,78,0.13829787234042554,54,0.09574468085106383,,,,,,
reference_1024,entropy_front_low__current,0.05,15600,15600,564,15036,90,812,0.1595744680851064,0.054003724394785846,0.09977827050997783,0.5527853718451603,0.05782051282051282,0.9290581480819279,9.0,90,0.1595744680851064,88,0.15602836879432624,85,0.15070921985815602,70,0.12411347517730496,,,,,,
reference_1024,entropy_front_low__mean,0.05,15600,15600,564,15036,13,898,0.02304964539007092,0.05972333067305134,0.014270032930845226,0.48166315735850973,0.058397435897435894,0.9769503546099291,21.0,13,0.02304964539007092,13,0.02304964539007092,13,0.02304964539007092,13,0.02304964539007092,,,,,,
reference_1024,entropy_first_flow_low__current,0.05,15600,15600,564,15036,130,781,0.23049645390070922,0.051942005852620377,0.14270032930845225,0.5892772240240445,0.058397435897435894,0.8896675297384518,9.0,130,0.23049645390070922,127,0.225177304964539,121,0.21453900709219859,105,0.18617021276595744,,,,,,
reference_1024,entropy_first_flow_low__mean,0.05,15600,15600,564,15036,102,770,0.18085106382978725,0.051210428305400374,0.11697247706422019,0.5648203177621934,0.0558974358974359,0.9132049983113812,8.0,102,0.18085106382978725,96,0.1702127659574468,90,0.1595744680851064,54,0.09574468085106383,,,,,,
reference_1024,token_front_collapse__current,0.05,15600,15600,564,15036,4,880,0.0070921985815602835,0.05852620377760043,0.004524886877828055,0.4742829974019799,0.056666666666666664,0.9940083149914405,24.5,4,0.0070921985815602835,4,0.0070921985815602835,4,0.0070921985815602835,4,0.0070921985815602835,,,,,,
reference_1024,token_front_collapse__mean,0.05,15600,15600,564,15036,2,727,0.0035460992907801418,0.048350625166267626,0.0027434842249657062,0.4775977370622562,0.04673076923076923,0.9974321349963317,21.0,2,0.0035460992907801418,2,0.0035460992907801418,2,0.0035460992907801418,2,0.0035460992907801418,,,,,,
reference_1024,freeze__current,0.05,15600,15600,564,15036,387,159,0.6861702127659575,0.01057462090981644,0.7087912087912088,0.8377977959280705,0.035,0.7801003230563169,15.0,387,0.6861702127659575,357,0.6329787234042553,304,0.5390070921985816,226,0.40070921985815605,,,,,,
reference_1024,freeze__mean,0.05,15600,15600,564,15036,279,401,0.4946808510638298,0.026669326948656556,0.4102941176470588,0.7340057620575866,0.04358974358974359,0.7938952951360704,14.0,279,0.4946808510638298,246,0.43617021276595747,213,0.3776595744680851,194,0.34397163120567376,,,,,,
reference_1024,deviation_global__current,0.05,15600,15600,564,15036,88,796,0.15602836879432624,0.05293961159882948,0.09954751131221719,0.5515443785977484,0.056666666666666664,0.9177371146822905,12.0,88,0.15602836879432624,86,0.1524822695035461,83,0.14716312056737588,76,0.1347517730496454,,,,,,
reference_1024,deviation_global__mean,0.05,15600,15600,564,15036,44,755,0.07801418439716312,0.050212822559191274,0.05506883604505632,0.5139006809189859,0.05121794871794872,0.942840256670044,19.0,44,0.07801418439716312,42,0.07446808510638298,39,0.06914893617021277,36,0.06382978723404255,,,,,,
reference_1024,deviation_step__current,0.05,15600,15600,564,15036,145,708,0.2570921985815603,0.047086991221069435,0.16998827667057445,0.6050026036802454,0.05467948717948718,0.8997945989623806,10.0,145,0.2570921985815603,131,0.2322695035460993,128,0.22695035460992907,91,0.16134751773049646,,,,,,
reference_1024,deviation_step__mean,0.05,15600,15600,564,15036,90,764,0.1595744680851064,0.05081138600691673,0.1053864168618267,0.5543815410390948,0.05474358974358974,0.9284869976359338,7.0,90,0.1595744680851064,80,0.14184397163120568,74,0.13120567375886524,40,0.07092198581560284,,,,,,
reference_1024,clock,0.05,15600,15600,564,15036,274,333,0.4858156028368794,0.022146847565841978,0.4514003294892916,0.7318343776355187,0.03891025641025641,0.7999582811848143,21.0,274,0.4858156028368794,274,0.4858156028368794,274,0.4858156028368794,274,0.4858156028368794,,,,,,
reference_1024,random,0.05,15600,15600,564,15036,79,893,0.1400709219858156,0.059390795424314975,0.08127572016460906,0.5403400632807503,0.06230769230769231,0.9273657616629435,19.0,79,0.1400709219858156,73,0.12943262411347517,72,0.1276595744680851,62,0.1099290780141844,,,,,,
reference_1024,v7_unlabeled_budget,0.05,15600,15600,564,15036,460,207,0.8156028368794326,0.013766959297685556,0.6896551724137931,0.9009179387908736,0.042756410256410256,0.7493452558871977,14.0,460,0.8156028368794326,413,0.7322695035460993,367,0.650709219858156,291,0.5159574468085106,,,,,,
reference_1024,entropy_high__current,0.1,15600,15600,564,15036,9,1389,0.015957446808510637,0.09237829209896249,0.006437768240343348,0.46178957735477405,0.08961538461538461,0.9866104181951577,25.0,9,0.015957446808510637,9,0.015957446808510637,9,0.015957446808510637,9,0.015957446808510637,,,,,,
reference_1024,entropy_high__mean,0.1,15600,15600,564,15036,47,1577,0.08333333333333333,0.10488161745144986,0.02894088669950739,0.4892258579409417,0.1041025641025641,0.9189372251713109,50.0,47,0.08333333333333333,47,0.08333333333333333,47,0.08333333333333333,47,0.08333333333333333,,,,,,
reference_1024,entropy_low__current,0.1,15600,15600,564,15036,126,1554,0.22340425531914893,0.10335195530726257,0.075,0.5600261500059431,0.1076923076923077,0.8721220125777547,12.0,126,0.22340425531914893,124,0.2198581560283688,122,0.21631205673758866,113,0.20035460992907803,,,,,,
reference_1024,entropy_low__mean,0.1,15600,15600,564,15036,101,1579,0.17907801418439717,0.1050146315509444,0.06011904761904762,0.5370316913167265,0.1076923076923077,0.8759709557581897,16.0,101,0.17907801418439717,99,0.17553191489361702,98,0.17375886524822695,79,0.1400709219858156,,,,,,
reference_1024,margin_low__current,0.1,15600,15600,564,15036,55,1318,0.0975177304964539,0.08765629156690609,0.04005826656955572,0.5049307194647739,0.08801282051282051,0.9343036554313582,26.0,55,0.0975177304964539,54,0.09574468085106383,54,0.09574468085106383,54,0.09574468085106383,,,,,,
reference_1024,margin_low__mean,0.1,15600,15600,564,15036,45,1413,0.0797872340425532,0.09397446129289705,0.030864197530864196,0.4929063863748281,0.09346153846153846,0.9217412570310589,29.0,45,0.0797872340425532,45,0.0797872340425532,45,0.0797872340425532,45,0.0797872340425532,,,,,,
reference_1024,token_collapse__current,0.1,15600,15600,564,15036,79,1159,0.1400709219858156,0.07708167065708965,0.06381260096930533,0.531494625664363,0.07935897435897436,0.9237912332944916,17.0,79,0.1400709219858156,79,0.1400709219858156,78,0.13829787234042554,78,0.13829787234042554,,,,,,
reference_1024,token_collapse__mean,0.1,15600,15600,564,15036,92,1420,0.16312056737588654,0.09444001064112796,0.06084656084656084,0.5343402783673792,0.09692307692307692,0.840619740192482,51.0,92,0.16312056737588654,92,0.16312056737588654,92,0.16312056737588654,92,0.16312056737588654,,,,,,
reference_1024,flow_path_high__current,0.1,15600,15600,564,15036,180,1576,0.3191489361702128,0.10481511040170258,0.10250569476082004,0.6071669128842551,0.11256410256410257,0.835078791169738,11.5,180,0.3191489361702128,176,0.3120567375886525,171,0.30319148936170215,162,0.2872340425531915,,,,,,
reference_1024,flow_path_high__mean,0.1,15600,15600,564,15036,120,1563,0.2127659574468085,0.10395051875498802,0.07130124777183601,0.5544077193459103,0.10788461538461538,0.8499662276258021,18.0,120,0.2127659574468085,118,0.20921985815602837,114,0.20212765957446807,100,0.1773049645390071,,,,,,
reference_1024,frontback_inversion__current,0.1,15600,15600,564,15036,284,1318,0.5035460992907801,0.08765629156690609,0.1772784019975031,0.707944903861937,0.1026923076923077,0.7488238468127122,14.0,284,0.5035460992907801,275,0.4875886524822695,272,0.48226950354609927,252,0.44680851063829785,,,,,,
reference_1024,frontback_inversion__mean,0.1,15600,15600,564,15036,134,1315,0.2375886524822695,0.08745677041766427,0.0924775707384403,0.5750659410323026,0.09288461538461538,0.862124929317397,12.0,134,0.2375886524822695,123,0.21808510638297873,116,0.20567375886524822,90,0.1595744680851064,,,,,,
reference_1024,entropy_front_low__current,0.1,15600,15600,564,15036,129,1547,0.22872340425531915,0.10288640595903166,0.07696897374701671,0.5629184991481437,0.10743589743589743,0.8863714122370776,10.0,129,0.22872340425531915,128,0.22695035460992907,126,0.22340425531914893,107,0.18971631205673758,,,,,,
reference_1024,entropy_front_low__mean,0.1,15600,15600,564,15036,37,1681,0.06560283687943262,0.11179835062516627,0.021536670547147845,0.47690224312713314,0.11012820512820513,0.9358324890239784,21.0,37,0.06560283687943262,37,0.06560283687943262,37,0.06560283687943262,36,0.06382978723404255,,,,,,
reference_1024,entropy_first_flow_low__current,0.1,15600,15600,564,15036,141,1565,0.25,0.10408353285448257,0.08264947245017586,0.5729582335727588,0.10935897435897436,0.8627340613156216,11.0,141,0.25,140,0.24822695035460993,136,0.24113475177304963,128,0.22695035460992907,,,,,,
reference_1024,entropy_first_flow_low__mean,0.1,15600,15600,564,15036,125,1561,0.22163120567375885,0.10381750465549348,0.07413997627520759,0.5589068505091327,0.10807692307692307,0.8557075312394461,12.0,125,0.22163120567375885,122,0.21631205673758866,121,0.21453900709219859,107,0.18971631205673758,,,,,,
reference_1024,token_front_collapse__current,0.1,15600,15600,564,15036,14,1576,0.024822695035460994,0.10481511040170258,0.00880503144654088,0.46000379231687927,0.10192307692307692,0.9794570799706529,25.0,14,0.024822695035460994,14,0.024822695035460994,14,0.024822695035460994,14,0.024822695035460994,,,,,,
reference_1024,token_front_collapse__mean,0.1,15600,15600,564,15036,26,1366,0.04609929078014184,0.0908486299547752,0.01867816091954023,0.47762533041268335,0.08923076923076922,0.9596478356566399,25.0,26,0.04609929078014184,26,0.04609929078014184,26,0.04609929078014184,26,0.04609929078014184,,,,,,
reference_1024,freeze__current,0.1,15600,15600,564,15036,425,808,0.7535460992907801,0.053737696195796755,0.3446877534468775,0.8499042015474917,0.07903846153846154,0.7238750096381042,15.0,425,0.7535460992907801,408,0.723404255319149,363,0.6436170212765957,258,0.4574468085106383,,,,,,
reference_1024,freeze__mean,0.1,15600,15600,564,15036,347,1094,0.6152482269503546,0.07275871242351689,0.24080499653018736,0.7712447572634189,0.09237179487179487,0.7232246992435734,15.0,347,0.6152482269503546,297,0.526595744680851,263,0.46631205673758863,237,0.42021276595744683,,,,,,
reference_1024,deviation_global__current,0.1,15600,15600,564,15036,147,1508,0.26063829787234044,0.100292631018888,0.08882175226586103,0.5801728334267262,0.10608974358974359,0.858925307032136,13.0,147,0.26063829787234044,141,0.25,137,0.2429078014184397,131,0.2322695035460993,,,,,,
reference_1024,deviation_global__mean,0.1,15600,15600,564,15036,93,1601,0.16489361702127658,0.10647778664538442,0.05489964580873672,0.5292079151879461,0.10858974358974359,0.8742823370482945,18.0,93,0.16489361702127658,92,0.16312056737588654,92,0.16312056737588654,84,0.14893617021276595,,,,,,
reference_1024,deviation_step__current,0.1,15600,15600,564,15036,209,1599,0.37056737588652483,0.10634477254588987,0.11559734513274336,0.6321113016703175,0.1158974358974359,0.8381988919586203,11.0,209,0.37056737588652483,198,0.35106382978723405,193,0.3421985815602837,157,0.2783687943262411,,,,,,
reference_1024,deviation_step__mean,0.1,15600,15600,564,15036,132,1518,0.23404255319148937,0.10095770151636073,0.08,0.5665424258375643,0.10576923076923077,0.8686067019400353,12.0,132,0.23404255319148937,122,0.21631205673758866,119,0.21099290780141844,94,0.16666666666666666,,,,,,
reference_1024,clock,0.1,15600,15600,564,15036,424,1118,0.75177304964539,0.07435488161745145,0.27496757457846954,0.8387090840139693,0.09884615384615385,0.7206272634322063,26.0,424,0.75177304964539,424,0.75177304964539,380,0.6737588652482269,274,0.4858156028368794,,,,,,
reference_1024,random,0.1,15600,15600,564,15036,131,1755,0.2322695035460993,0.11671987230646448,0.06945917285259809,0.5577748156198175,0.1208974358974359,0.8713823427797792,21.0,131,0.2322695035460993,124,0.2198581560283688,121,0.21453900709219859,110,0.1950354609929078,,,,,,
reference_1024,v7_unlabeled_budget,0.1,15600,15600,564,15036,531,827,0.9414893617021277,0.055001330140994946,0.3910162002945508,0.9432440157805664,0.08705128205128206,0.6379521945459252,15.0,531,0.9414893617021277,508,0.900709219858156,449,0.7960992907801419,364,0.6453900709219859,,,,,,
reference_4096,entropy_high__current,0.01,15600,15600,564,15036,0,112,0.0,0.0074487895716946,0.0,0.4962756052141527,0.0071794871794871795,1.0,,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,
reference_4096,entropy_high__mean,0.01,15600,15600,564,15036,0,161,0.0,0.010707635009310988,0.0,0.49464618249534453,0.010320512820512821,1.0,,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,
reference_4096,entropy_low__current,0.01,15600,15600,564,15036,31,153,0.0549645390070922,0.010175578611332801,0.16847826086956522,0.5223944801978797,0.011794871794871795,0.9751481908488512,10.0,31,0.0549645390070922,31,0.0549645390070922,22,0.03900709219858156,20,0.03546099290780142,,,,,,
reference_4096,entropy_low__mean,0.01,15600,15600,564,15036,5,156,0.008865248226950355,0.010375099760574621,0.031055900621118012,0.4992450742331879,0.010320512820512821,0.9939209726443768,17.0,5,0.008865248226950355,5,0.008865248226950355,5,0.008865248226950355,4,0.0070921985815602835,,,,,,
reference_4096,margin_low__current,0.01,15600,15600,564,15036,4,148,0.0070921985815602835,0.009843043362596435,0.02631578947368421,0.49862457760948187,0.009743589743589744,0.994143781259141,31.0,4,0.0070921985815602835,4,0.0070921985815602835,4,0.0070921985815602835,4,0.0070921985815602835,,,,,,
reference_4096,margin_low__mean,0.01,15600,15600,564,15036,4,153,0.0070921985815602835,0.010175578611332801,0.025477707006369428,0.4984583099851137,0.010064102564102563,0.9929078014184397,29.0,4,0.0070921985815602835,4,0.0070921985815602835,4,0.0070921985815602835,4,0.0070921985815602835,,,,,,
reference_4096,token_collapse__current,0.01,15600,15600,564,15036,16,92,0.028368794326241134,0.006118648576749135,0.14814814814814814,0.5111250728747461,0.006923076923076923,0.9879668124960373,10.0,16,0.028368794326241134,16,0.028368794326241134,15,0.026595744680851064,15,0.026595744680851064,,,,,,
reference_4096,token_collapse__mean,0.01,15600,15600,564,15036,18,111,0.031914893617021274,0.007382282521947326,0.13953488372093023,0.5122663055475369,0.00826923076923077,0.9680851063829787,51.0,18,0.031914893617021274,18,0.031914893617021274,18,0.031914893617021274,18,0.031914893617021274,,,,,,
reference_4096,flow_path_high__current,0.01,15600,15600,564,15036,71,120,0.12588652482269502,0.007980845969672785,0.3717277486910995,0.5589528394265111,0.012243589743589743,0.9551997315868823,8.0,71,0.12588652482269502,66,0.11702127659574468,55,0.0975177304964539,38,0.0673758865248227,,,,,,
reference_4096,flow_path_high__mean,0.01,15600,15600,564,15036,28,167,0.04964539007092199,0.011106677307794625,0.14358974358974358,0.5192693563815637,0.0125,0.9858156028368794,2.0,28,0.04964539007092199,17,0.030141843971631204,11,0.01950354609929078,9,0.015957446808510637,,,,,,
