setting,fold,method,budget,episodes,alarms,actual_rate
reference_256,256,entropy_front_low__current,0.01,256,2,0.0078125
reference_256,256,entropy_front_low__current,0.03,256,7,0.02734375
reference_256,256,entropy_front_low__current,0.05,256,12,0.046875
reference_256,256,entropy_front_low__current,0.1,256,25,0.09765625
reference_256,256,entropy_front_low__mean,0.01,256,2,0.0078125
reference_256,256,entropy_front_low__mean,0.03,256,7,0.02734375
reference_256,256,entropy_front_low__mean,0.05,256,12,0.046875
reference_256,256,entropy_front_low__mean,0.1,256,25,0.09765625
reference_256,256,entropy_first_flow_low__current,0.01,256,2,0.0078125
reference_256,256,entropy_first_flow_low__current,0.03,256,7,0.02734375
reference_256,256,entropy_first_flow_low__current,0.05,256,12,0.046875
reference_256,256,entropy_first_flow_low__current,0.1,256,25,0.09765625
reference_256,256,entropy_first_flow_low__mean,0.01,256,2,0.0078125
reference_256,256,entropy_first_flow_low__mean,0.03,256,7,0.02734375
reference_256,256,entropy_first_flow_low__mean,0.05,256,12,0.046875
reference_256,256,entropy_first_flow_low__mean,0.1,256,25,0.09765625
reference_256,256,token_front_collapse__current,0.01,256,2,0.0078125
reference_256,256,token_front_collapse__current,0.03,256,7,0.02734375
reference_256,256,token_front_collapse__current,0.05,256,12,0.046875
reference_256,256,token_front_collapse__current,0.1,256,25,0.09765625
reference_256,256,token_front_collapse__mean,0.01,256,2,0.0078125
reference_256,256,token_front_collapse__mean,0.03,256,7,0.02734375
reference_256,256,token_front_collapse__mean,0.05,256,12,0.046875
reference_256,256,token_front_collapse__mean,0.1,256,25,0.09765625
reference_256,256,freeze__current,0.01,256,2,0.0078125
reference_256,256,freeze__current,0.03,256,7,0.02734375
reference_256,256,freeze__current,0.05,256,12,0.046875
reference_256,256,freeze__current,0.1,256,25,0.09765625
reference_256,256,freeze__mean,0.01,256,2,0.0078125
reference_256,256,freeze__mean,0.03,256,7,0.02734375
reference_256,256,freeze__mean,0.05,256,12,0.046875
reference_256,256,freeze__mean,0.1,256,25,0.09765625
reference_256,256,deviation_global__current,0.01,256,2,0.0078125
reference_256,256,deviation_global__current,0.03,256,7,0.02734375
reference_256,256,deviation_global__current,0.05,256,12,0.046875
reference_256,256,deviation_global__current,0.1,256,25,0.09765625
reference_256,256,deviation_global__mean,0.01,256,2,0.0078125
reference_256,256,deviation_global__mean,0.03,256,7,0.02734375
reference_256,256,deviation_global__mean,0.05,256,12,0.046875
reference_256,256,deviation_global__mean,0.1,256,25,0.09765625
reference_256,256,deviation_step__current,0.01,256,2,0.0078125
reference_256,256,deviation_step__current,0.03,256,7,0.02734375
reference_256,256,deviation_step__current,0.05,256,12,0.046875
reference_256,256,deviation_step__current,0.1,256,25,0.09765625
reference_256,256,deviation_step__mean,0.01,256,2,0.0078125
reference_256,256,deviation_step__mean,0.03,256,7,0.02734375
reference_256,256,deviation_step__mean,0.05,256,12,0.046875
reference_256,256,deviation_step__mean,0.1,256,25,0.09765625
reference_256,256,clock,0.01,256,2,0.0078125
reference_256,256,clock,0.03,256,6,0.0234375
reference_256,256,clock,0.05,256,11,0.04296875
reference_256,256,clock,0.1,256,21,0.08203125
reference_256,256,random,0.01,256,2,0.0078125
reference_256,256,random,0.03,256,7,0.02734375
reference_256,256,random,0.05,256,12,0.046875
reference_256,256,random,0.1,256,25,0.09765625
reference_256,256,v7_unlabeled_budget,0.01,256,1,0.00390625
reference_256,256,v7_unlabeled_budget,0.03,256,6,0.0234375
reference_256,256,v7_unlabeled_budget,0.05,256,11,0.04296875
reference_256,256,v7_unlabeled_budget,0.1,256,25,0.09765625
reference_1024,1024,entropy_high__current,0.01,1024,10,0.009765625
reference_1024,1024,entropy_high__current,0.03,1024,30,0.029296875
reference_1024,1024,entropy_high__current,0.05,1024,51,0.0498046875
reference_1024,1024,entropy_high__current,0.1,1024,102,0.099609375
reference_1024,1024,entropy_high__mean,0.01,1024,10,0.009765625
reference_1024,1024,entropy_high__mean,0.03,1024,30,0.029296875
reference_1024,1024,entropy_high__mean,0.05,1024,51,0.0498046875
reference_1024,1024,entropy_high__mean,0.1,1024,102,0.099609375
reference_1024,1024,entropy_low__current,0.01,1024,10,0.009765625
reference_1024,1024,entropy_low__current,0.03,1024,30,0.029296875
reference_1024,1024,entropy_low__current,0.05,1024,51,0.0498046875
reference_1024,1024,entropy_low__current,0.1,1024,102,0.099609375
reference_1024,1024,entropy_low__mean,0.01,1024,10,0.009765625
reference_1024,1024,entropy_low__mean,0.03,1024,30,0.029296875
reference_1024,1024,entropy_low__mean,0.05,1024,51,0.0498046875
reference_1024,1024,entropy_low__mean,0.1,1024,102,0.099609375
reference_1024,1024,margin_low__current,0.01,1024,10,0.009765625
reference_1024,1024,margin_low__current,0.03,1024,30,0.029296875
reference_1024,1024,margin_low__current,0.05,1024,51,0.0498046875
reference_1024,1024,margin_low__current,0.1,1024,102,0.099609375
reference_1024,1024,margin_low__mean,0.01,1024,10,0.009765625
reference_1024,1024,margin_low__mean,0.03,1024,30,0.029296875
reference_1024,1024,margin_low__mean,0.05,1024,51,0.0498046875
reference_1024,1024,margin_low__mean,0.1,1024,102,0.099609375
reference_1024,1024,token_collapse__current,0.01,1024,10,0.009765625
reference_1024,1024,token_collapse__current,0.03,1024,30,0.029296875
reference_1024,1024,token_collapse__current,0.05,1024,51,0.0498046875
reference_1024,1024,token_collapse__current,0.1,1024,102,0.099609375
reference_1024,1024,token_collapse__mean,0.01,1024,10,0.009765625
reference_1024,1024,token_collapse__mean,0.03,1024,30,0.029296875
reference_1024,1024,token_collapse__mean,0.05,1024,51,0.0498046875
reference_1024,1024,token_collapse__mean,0.1,1024,102,0.099609375
reference_1024,1024,flow_path_high__current,0.01,1024,10,0.009765625
reference_1024,1024,flow_path_high__current,0.03,1024,30,0.029296875
reference_1024,1024,flow_path_high__current,0.05,1024,51,0.0498046875
reference_1024,1024,flow_path_high__current,0.1,1024,102,0.099609375
reference_1024,1024,flow_path_high__mean,0.01,1024,10,0.009765625
reference_1024,1024,flow_path_high__mean,0.03,1024,30,0.029296875
reference_1024,1024,flow_path_high__mean,0.05,1024,51,0.0498046875
reference_1024,1024,flow_path_high__mean,0.1,1024,102,0.099609375
reference_1024,1024,frontback_inversion__current,0.01,1024,10,0.009765625
reference_1024,1024,frontback_inversion__current,0.03,1024,30,0.029296875
reference_1024,1024,frontback_inversion__current,0.05,1024,51,0.0498046875
reference_1024,1024,frontback_inversion__current,0.1,1024,102,0.099609375
reference_1024,1024,frontback_inversion__mean,0.01,1024,10,0.009765625
reference_1024,1024,frontback_inversion__mean,0.03,1024,30,0.029296875
reference_1024,1024,frontback_inversion__mean,0.05,1024,51,0.0498046875
reference_1024,1024,frontback_inversion__mean,0.1,1024,102,0.099609375
reference_1024,1024,entropy_front_low__current,0.01,1024,10,0.009765625
reference_1024,1024,entropy_front_low__current,0.03,1024,30,0.029296875
reference_1024,1024,entropy_front_low__current,0.05,1024,51,0.0498046875
reference_1024,1024,entropy_front_low__current,0.1,1024,102,0.099609375
reference_1024,1024,entropy_front_low__mean,0.01,1024,10,0.009765625
reference_1024,1024,entropy_front_low__mean,0.03,1024,30,0.029296875
reference_1024,1024,entropy_front_low__mean,0.05,1024,51,0.0498046875
reference_1024,1024,entropy_front_low__mean,0.1,1024,102,0.099609375
reference_1024,1024,entropy_first_flow_low__current,0.01,1024,10,0.009765625
reference_1024,1024,entropy_first_flow_low__current,0.03,1024,30,0.029296875
reference_1024,1024,entropy_first_flow_low__current,0.05,1024,51,0.0498046875
reference_1024,1024,entropy_first_flow_low__current,0.1,1024,102,0.099609375
reference_1024,1024,entropy_first_flow_low__mean,0.01,1024,10,0.009765625
reference_1024,1024,entropy_first_flow_low__mean,0.03,1024,30,0.029296875
reference_1024,1024,entropy_first_flow_low__mean,0.05,1024,51,0.0498046875
reference_1024,1024,entropy_first_flow_low__mean,0.1,1024,102,0.099609375
reference_1024,1024,token_front_collapse__current,0.01,1024,10,0.009765625
reference_1024,1024,token_front_collapse__current,0.03,1024,30,0.029296875
reference_1024,1024,token_front_collapse__current,0.05,1024,51,0.0498046875
reference_1024,1024,token_front_collapse__current,0.1,1024,102,0.099609375
reference_1024,1024,token_front_collapse__mean,0.01,1024,10,0.009765625
reference_1024,1024,token_front_collapse__mean,0.03,1024,30,0.029296875
reference_1024,1024,token_front_collapse__mean,0.05,1024,51,0.0498046875
reference_1024,1024,token_front_collapse__mean,0.1,1024,102,0.099609375
reference_1024,1024,freeze__current,0.01,1024,10,0.009765625
reference_1024,1024,freeze__current,0.03,1024,30,0.029296875
reference_1024,1024,freeze__current,0.05,1024,51,0.0498046875
reference_1024,1024,freeze__current,0.1,1024,102,0.099609375
reference_1024,1024,freeze__mean,0.01,1024,10,0.009765625
reference_1024,1024,freeze__mean,0.03,1024,30,0.029296875
reference_1024,1024,freeze__mean,0.05,1024,51,0.0498046875
reference_1024,1024,freeze__mean,0.1,1024,102,0.099609375
reference_1024,1024,deviation_global__current,0.01,1024,10,0.009765625
reference_1024,1024,deviation_global__current,0.03,1024,30,0.029296875
reference_1024,1024,deviation_global__current,0.05,1024,51,0.0498046875
reference_1024,1024,deviation_global__current,0.1,1024,102,0.099609375
reference_1024,1024,deviation_global__mean,0.01,1024,10,0.009765625
reference_1024,1024,deviation_global__mean,0.03,1024,30,0.029296875
reference_1024,1024,deviation_global__mean,0.05,1024,51,0.0498046875
reference_1024,1024,deviation_global__mean,0.1,1024,102,0.099609375
reference_1024,1024,deviation_step__current,0.01,1024,10,0.009765625
reference_1024,1024,deviation_step__current,0.03,1024,30,0.029296875
reference_1024,1024,deviation_step__current,0.05,1024,51,0.0498046875
reference_1024,1024,deviation_step__current,0.1,1024,102,0.099609375
reference_1024,1024,deviation_step__mean,0.01,1024,10,0.009765625
reference_1024,1024,deviation_step__mean,0.03,1024,30,0.029296875
reference_1024,1024,deviation_step__mean,0.05,1024,51,0.0498046875
reference_1024,1024,deviation_step__mean,0.1,1024,102,0.099609375
reference_1024,1024,clock,0.01,1024,0,0.0
reference_1024,1024,clock,0.03,1024,25,0.0244140625
reference_1024,1024,clock,0.05,1024,38,0.037109375
reference_1024,1024,clock,0.1,1024,95,0.0927734375
reference_1024,1024,random,0.01,1024,10,0.009765625
reference_1024,1024,random,0.03,1024,30,0.029296875
reference_1024,1024,random,0.05,1024,51,0.0498046875
reference_1024,1024,random,0.1,1024,102,0.099609375
reference_1024,1024,v7_unlabeled_budget,0.01,1024,10,0.009765625
reference_1024,1024,v7_unlabeled_budget,0.03,1024,30,0.029296875
reference_1024,1024,v7_unlabeled_budget,0.05,1024,51,0.0498046875
reference_1024,1024,v7_unlabeled_budget,0.1,1024,102,0.099609375
reference_4096,4096,entropy_high__current,0.01,4096,40,0.009765625
reference_4096,4096,entropy_high__current,0.03,4096,122,0.02978515625
reference_4096,4096,entropy_high__current,0.05,4096,204,0.0498046875
reference_4096,4096,entropy_high__current,0.1,4096,409,0.099853515625
reference_4096,4096,entropy_high__mean,0.01,4096,40,0.009765625
reference_4096,4096,entropy_high__mean,0.03,4096,122,0.02978515625
reference_4096,4096,entropy_high__mean,0.05,4096,204,0.0498046875
reference_4096,4096,entropy_high__mean,0.1,4096,408,0.099609375
reference_4096,4096,entropy_low__current,0.01,4096,40,0.009765625
reference_4096,4096,entropy_low__current,0.03,4096,122,0.02978515625
reference_4096,4096,entropy_low__current,0.05,4096,204,0.0498046875
reference_4096,4096,entropy_low__current,0.1,4096,409,0.099853515625
reference_4096,4096,entropy_low__mean,0.01,4096,40,0.009765625
reference_4096,4096,entropy_low__mean,0.03,4096,122,0.02978515625
reference_4096,4096,entropy_low__mean,0.05,4096,204,0.0498046875
reference_4096,4096,entropy_low__mean,0.1,4096,409,0.099853515625
reference_4096,4096,margin_low__current,0.01,4096,40,0.009765625
reference_4096,4096,margin_low__current,0.03,4096,122,0.02978515625
reference_4096,4096,margin_low__current,0.05,4096,204,0.0498046875
reference_4096,4096,margin_low__current,0.1,4096,409,0.099853515625
reference_4096,4096,margin_low__mean,0.01,4096,40,0.009765625
reference_4096,4096,margin_low__mean,0.03,4096,122,0.02978515625
reference_4096,4096,margin_low__mean,0.05,4096,204,0.0498046875
reference_4096,4096,margin_low__mean,0.1,4096,409,0.099853515625
reference_4096,4096,token_collapse__current,0.01,4096,40,0.009765625
reference_4096,4096,token_collapse__current,0.03,4096,122,0.02978515625
reference_4096,4096,token_collapse__current,0.05,4096,204,0.0498046875
reference_4096,4096,token_collapse__current,0.1,4096,409,0.099853515625
reference_4096,4096,token_collapse__mean,0.01,4096,40,0.009765625
reference_4096,4096,token_collapse__mean,0.03,4096,122,0.02978515625
reference_4096,4096,token_collapse__mean,0.05,4096,204,0.0498046875
reference_4096,4096,token_collapse__mean,0.1,4096,409,0.099853515625
reference_4096,4096,flow_path_high__current,0.01,4096,40,0.009765625
reference_4096,4096,flow_path_high__current,0.03,4096,122,0.02978515625
reference_4096,4096,flow_path_high__current,0.05,4096,204,0.0498046875
reference_4096,4096,flow_path_high__current,0.1,4096,409,0.099853515625
reference_4096,4096,flow_path_high__mean,0.01,4096,40,0.009765625
reference_4096,4096,flow_path_high__mean,0.03,4096,122,0.02978515625
reference_4096,4096,flow_path_high__mean,0.05,4096,204,0.0498046875
reference_4096,4096,flow_path_high__mean,0.1,4096,409,0.099853515625
reference_4096,4096,frontback_inversion__current,0.01,4096,40,0.009765625
reference_4096,4096,frontback_inversion__current,0.03,4096,122,0.02978515625
reference_4096,4096,frontback_inversion__current,0.05,4096,204,0.0498046875
reference_4096,4096,frontback_inversion__current,0.1,4096,409,0.099853515625
reference_4096,4096,frontback_inversion__mean,0.01,4096,40,0.009765625
reference_4096,4096,frontback_inversion__mean,0.03,4096,122,0.02978515625
reference_4096,4096,frontback_inversion__mean,0.05,4096,204,0.0498046875
reference_4096,4096,frontback_inversion__mean,0.1,4096,409,0.099853515625
reference_4096,4096,entropy_front_low__current,0.01,4096,40,0.009765625
reference_4096,4096,entropy_front_low__current,0.03,4096,122,0.02978515625
reference_4096,4096,entropy_front_low__current,0.05,4096,204,0.0498046875
reference_4096,4096,entropy_front_low__current,0.1,4096,409,0.099853515625
reference_4096,4096,entropy_front_low__mean,0.01,4096,40,0.009765625
reference_4096,4096,entropy_front_low__mean,0.03,4096,122,0.02978515625
reference_4096,4096,entropy_front_low__mean,0.05,4096,204,0.0498046875
reference_4096,4096,entropy_front_low__mean,0.1,4096,409,0.099853515625
reference_4096,4096,entropy_first_flow_low__current,0.01,4096,40,0.009765625
reference_4096,4096,entropy_first_flow_low__current,0.03,4096,122,0.02978515625
reference_4096,4096,entropy_first_flow_low__current,0.05,4096,204,0.0498046875
reference_4096,4096,entropy_first_flow_low__current,0.1,4096,409,0.099853515625
reference_4096,4096,entropy_first_flow_low__mean,0.01,4096,40,0.009765625
reference_4096,4096,entropy_first_flow_low__mean,0.03,4096,122,0.02978515625
reference_4096,4096,entropy_first_flow_low__mean,0.05,4096,204,0.0498046875
reference_4096,4096,entropy_first_flow_low__mean,0.1,4096,409,0.099853515625
reference_4096,4096,token_front_collapse__current,0.01,4096,40,0.009765625
reference_4096,4096,token_front_collapse__current,0.03,4096,122,0.02978515625
reference_4096,4096,token_front_collapse__current,0.05,4096,204,0.0498046875
reference_4096,4096,token_front_collapse__current,0.1,4096,409,0.099853515625
reference_4096,4096,token_front_collapse__mean,0.01,4096,40,0.009765625
reference_4096,4096,token_front_collapse__mean,0.03,4096,122,0.02978515625
reference_4096,4096,token_front_collapse__mean,0.05,4096,204,0.0498046875
reference_4096,4096,token_front_collapse__mean,0.1,4096,409,0.099853515625
reference_4096,4096,freeze__current,0.01,4096,40,0.009765625
reference_4096,4096,freeze__current,0.03,4096,122,0.02978515625
reference_4096,4096,freeze__current,0.05,4096,204,0.0498046875
reference_4096,4096,freeze__current,0.1,4096,409,0.099853515625
reference_4096,4096,freeze__mean,0.01,4096,40,0.009765625
reference_4096,4096,freeze__mean,0.03,4096,122,0.02978515625
reference_4096,4096,freeze__mean,0.05,4096,204,0.0498046875
reference_4096,4096,freeze__mean,0.1,4096,409,0.099853515625
reference_4096,4096,deviation_global__current,0.01,4096,40,0.009765625
reference_4096,4096,deviation_global__current,0.03,4096,122,0.02978515625
reference_4096,4096,deviation_global__current,0.05,4096,204,0.0498046875
reference_4096,4096,deviation_global__current,0.1,4096,409,0.099853515625
reference_4096,4096,deviation_global__mean,0.01,4096,40,0.009765625
reference_4096,4096,deviation_global__mean,0.03,4096,122,0.02978515625
reference_4096,4096,deviation_global__mean,0.05,4096,204,0.0498046875
reference_4096,4096,deviation_global__mean,0.1,4096,409,0.099853515625
reference_4096,4096,deviation_step__current,0.01,4096,40,0.009765625
reference_4096,4096,deviation_step__current,0.03,4096,122,0.02978515625
reference_4096,4096,deviation_step__current,0.05,4096,204,0.0498046875
reference_4096,4096,deviation_step__current,0.1,4096,409,0.099853515625
reference_4096,4096,deviation_step__mean,0.01,4096,40,0.009765625
reference_4096,4096,deviation_step__mean,0.03,4096,122,0.02978515625
reference_4096,4096,deviation_step__mean,0.05,4096,204,0.0498046875
reference_4096,4096,deviation_step__mean,0.1,4096,409,0.099853515625
reference_4096,4096,clock,0.01,4096,0,0.0
reference_4096,4096,clock,0.03,4096,118,0.02880859375
reference_4096,4096,clock,0.05,4096,198,0.04833984375
reference_4096,4096,clock,0.1,4096,398,0.09716796875
reference_4096,4096,random,0.01,4096,40,0.009765625
reference_4096,4096,random,0.03,4096,122,0.02978515625
reference_4096,4096,random,0.05,4096,204,0.0498046875
reference_4096,4096,random,0.1,4096,409,0.099853515625
reference_4096,4096,v7_unlabeled_budget,0.01,4096,39,0.009521484375
reference_4096,4096,v7_unlabeled_budget,0.03,4096,121,0.029541015625
reference_4096,4096,v7_unlabeled_budget,0.05,4096,204,0.0498046875
reference_4096,4096,v7_unlabeled_budget,0.1,4096,409,0.099853515625
