setting,method,checkpoint,scope,eligible_episodes,scored_episodes,overall_coverage,eligible_score_coverage,scored_failures,scored_successes,failure_coverage,auc,ap,task_macro_auc,task_macro_ap,macro_tasks
cohort_transfer,freeze__current,full_rollout_prefixmax,long,4000,4000,1.0,1.0,274,3726,1.0,0.9724866885292147,0.8144747126447839,0.9816496381950065,0.8225488401612242,10
cohort_transfer,freeze__mean,q0,standard_3_suites,11600,0,0.0,0.0,0,0,0.0,,,,,0
cohort_transfer,freeze__mean,q0,long,4000,0,0.0,0.0,0,0,0.0,,,,,0
cohort_transfer,freeze__mean,q3,standard_3_suites,11600,0,0.0,0.0,0,0,0.0,,,,,0
cohort_transfer,freeze__mean,q3,long,4000,0,0.0,0.0,0,0,0.0,,,,,0
cohort_transfer,freeze__mean,q7,standard_3_suites,11463,11463,0.9881896551724138,1.0,290,11173,1.0,0.5659573417444147,0.03281844907484854,0.45905368758747034,0.033210996364701074,26
cohort_transfer,freeze__mean,q7,long,4000,4000,1.0,1.0,274,3726,1.0,0.7281090463149069,0.18589088452845107,0.5356379520047337,0.21604758414026476,10
cohort_transfer,freeze__mean,q11,standard_3_suites,6735,6735,0.5806034482758621,1.0,290,6445,1.0,0.3916342526952195,0.03248289252791691,0.4086819817759556,0.25576233629807593,22
cohort_transfer,freeze__mean,q11,long,4000,4000,1.0,1.0,274,3726,1.0,0.8012643448483923,0.38702959414441906,0.6088434391641846,0.21491726258719895,10
cohort_transfer,freeze__mean,q15,standard_3_suites,1106,1106,0.0953448275862069,1.0,290,816,1.0,0.5390255240027045,0.2947985063729557,0.5291066747203533,0.57098224729972,19
cohort_transfer,freeze__mean,q15,long,3968,3968,0.992,1.0,274,3694,1.0,0.8089583028703086,0.3861846924019265,0.6580184997770869,0.2387210893483671,10
cohort_transfer,freeze__mean,q19,standard_3_suites,398,398,0.03431034482758621,1.0,290,108,1.0,0.6031609195402299,0.8370905047996037,0.5904822356292942,0.8511134421478914,15
cohort_transfer,freeze__mean,q19,long,3695,3695,0.92375,1.0,274,3421,1.0,0.815767575537097,0.373519367270474,0.7122944772496405,0.25458838998989913,10
cohort_transfer,freeze__mean,retrospective_half,standard_3_suites,11600,5146,0.44362068965517243,0.44362068965517243,290,4856,1.0,0.6077351871840028,0.23902457876500685,0.5172331356880338,0.5092247025380476,22
cohort_transfer,freeze__mean,retrospective_half,long,4000,4000,1.0,1.0,274,3726,1.0,0.784669573837034,0.2951038056853168,0.6974469182465493,0.33757756678669176,10
cohort_transfer,freeze__mean,safe_task_min_prefixmax,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.46247812433305896,0.021625674927866743,0.3693316364627775,0.029350421088789866,26
cohort_transfer,freeze__mean,safe_task_min_prefixmax,long,4000,4000,1.0,1.0,274,3726,1.0,0.8032889813541458,0.4099258260203243,0.657313691769273,0.2448968339737357,10
cohort_transfer,freeze__mean,full_rollout_prefixmax,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.7399350589957011,0.2951008008334093,0.7451446238754398,0.547189441872601,26
cohort_transfer,freeze__mean,full_rollout_prefixmax,long,4000,4000,1.0,1.0,274,3726,1.0,0.9183651280604629,0.7032821687487126,0.9333436231019376,0.7555777613686158,10
cohort_transfer,freeze__max,q0,standard_3_suites,11600,0,0.0,0.0,0,0,0.0,,,,,0
cohort_transfer,freeze__max,q0,long,4000,0,0.0,0.0,0,0,0.0,,,,,0
cohort_transfer,freeze__max,q3,standard_3_suites,11600,0,0.0,0.0,0,0,0.0,,,,,0
cohort_transfer,freeze__max,q3,long,4000,0,0.0,0.0,0,0,0.0,,,,,0
cohort_transfer,freeze__max,q7,standard_3_suites,11463,11463,0.9881896551724138,1.0,290,11173,1.0,0.5658431502050818,0.031411804652526965,0.45975600431638264,0.032992394987587076,26
cohort_transfer,freeze__max,q7,long,4000,4000,1.0,1.0,274,3726,1.0,0.7330271401201265,0.21177296934605447,0.5259526014466286,0.2158463539584281,10
cohort_transfer,freeze__max,q11,standard_3_suites,6735,6735,0.5806034482758621,1.0,290,6445,1.0,0.30172975575827293,0.028017476373622403,0.3974065978750207,0.22109577680106163,22
cohort_transfer,freeze__max,q11,long,4000,4000,1.0,1.0,274,3726,1.0,0.7953638076879376,0.3870044170283929,0.5672189780343693,0.22340263216012426,10
cohort_transfer,freeze__max,q15,standard_3_suites,1106,1106,0.0953448275862069,1.0,290,816,1.0,0.5197536342123056,0.3465065022686064,0.4175938717249369,0.5630919431736979,19
cohort_transfer,freeze__max,q15,long,3968,3968,0.992,1.0,274,3694,1.0,0.799149538213477,0.35790592023778506,0.6619511509053722,0.2462269680204666,10
cohort_transfer,freeze__max,q19,standard_3_suites,398,398,0.03431034482758621,1.0,290,108,1.0,0.6095466155810983,0.8404453035170442,0.4181997115085351,0.7437389605893531,15
cohort_transfer,freeze__max,q19,long,3695,3695,0.92375,1.0,274,3421,1.0,0.8173230177713009,0.34378454800734715,0.6861340384134913,0.2754585692079848,10
cohort_transfer,freeze__max,retrospective_half,standard_3_suites,11600,5146,0.44362068965517243,0.44362068965517243,290,4856,1.0,0.7951286712492189,0.41948325717802365,0.7263431447437955,0.6286184857530189,22
cohort_transfer,freeze__max,retrospective_half,long,4000,4000,1.0,1.0,274,3726,1.0,0.8976495801842252,0.45528100666842736,0.8543476241332373,0.5080459938610693,10
cohort_transfer,deviation_global__current,q0,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5198381048202689,0.028377773782147262,0.4516433066403821,0.05218071524754232,26
cohort_transfer,deviation_global__current,q0,long,4000,4000,1.0,1.0,274,3726,1.0,0.5101408136159009,0.0766759221131353,0.506181511473352,0.07284412842315167,10
cohort_transfer,deviation_global__current,q3,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5622281167108754,0.030399421499576945,0.5253242962674936,0.047875070597800905,26
cohort_transfer,deviation_global__current,q3,long,4000,4000,1.0,1.0,274,3726,1.0,0.5550227049222077,0.07464968145119395,0.5129069196909611,0.0766094452230193,10
cohort_transfer,deviation_global__current,q7,standard_3_suites,11463,11463,0.9881896551724138,1.0,290,11173,1.0,0.6120999824083304,0.03629547003953443,0.6831713825587429,0.14057794963626807,26
cohort_transfer,deviation_global__current,q7,long,4000,4000,1.0,1.0,274,3726,1.0,0.731796882040191,0.20151047432938862,0.4818838083852892,0.09232191523285552,10
cohort_transfer,deviation_global__current,q11,standard_3_suites,6735,6735,0.5806034482758621,1.0,290,6445,1.0,0.6017046092934913,0.06460864348234983,0.6055881915760964,0.298049708810887,22
cohort_transfer,deviation_global__current,q11,long,4000,4000,1.0,1.0,274,3726,1.0,0.41035767598763473,0.05580985235024117,0.38162958410745657,0.09935620099998918,10
cohort_transfer,deviation_global__current,q15,standard_3_suites,1106,1106,0.0953448275862069,1.0,290,816,1.0,0.749514029749831,0.5271843311362979,0.6204082402081985,0.6303588097176818,19
cohort_transfer,deviation_global__current,q15,long,3968,3968,0.992,1.0,274,3694,1.0,0.5031971356194105,0.06347385911389854,0.39337537901015796,0.06839988724256643,10
cohort_transfer,deviation_global__current,q19,standard_3_suites,398,398,0.03431034482758621,1.0,290,108,1.0,0.8396551724137931,0.9239869023864414,0.7554576958988724,0.8277101389941871,15
cohort_transfer,deviation_global__current,q19,long,3695,3695,0.92375,1.0,274,3421,1.0,0.4886206278524442,0.06950820517551833,0.5268905470893979,0.11346969457889264,10
cohort_transfer,deviation_global__current,retrospective_half,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.6079761578096893,0.039944515333471146,0.5991380530666761,0.24192260975440133,26
cohort_transfer,deviation_global__current,retrospective_half,long,4000,4000,1.0,1.0,274,3726,1.0,0.7720760800999878,0.19603176725854307,0.6002674016814686,0.1840698792962368,10
cohort_transfer,deviation_global__current,safe_task_min_prefixmax,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.571995792554651,0.03748742304929296,0.5580648048513439,0.12967336657041992,26
cohort_transfer,deviation_global__current,safe_task_min_prefixmax,long,4000,4000,1.0,1.0,274,3726,1.0,0.47264634781825093,0.061643883706338325,0.5350030849664055,0.12226966921693265,10
cohort_transfer,deviation_global__current,full_rollout_prefixmax,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.7141479923168389,0.07453510757991927,0.8972625759217927,0.38581543814080216,26
cohort_transfer,deviation_global__current,full_rollout_prefixmax,long,4000,4000,1.0,1.0,274,3726,1.0,0.5720651096457718,0.09525655820846259,0.6905155445702713,0.23859755736345628,10
cohort_transfer,deviation_global__mean,q0,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5198381048202689,0.028377773782147262,0.4516433066403821,0.05218071524754232,26
cohort_transfer,deviation_global__mean,q0,long,4000,4000,1.0,1.0,274,3726,1.0,0.5101408136159009,0.0766759221131353,0.506181511473352,0.07284412842315167,10
cohort_transfer,deviation_global__mean,q3,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5680078660934784,0.03131132410852701,0.4947902607537398,0.04549747249738745,26
cohort_transfer,deviation_global__mean,q3,long,4000,4000,1.0,1.0,274,3726,1.0,0.5568103012565088,0.07272452718177437,0.4326174005914855,0.07722714623294583,10
cohort_transfer,deviation_global__mean,q7,standard_3_suites,11463,11463,0.9881896551724138,1.0,290,11173,1.0,0.593789214763423,0.03528702737501488,0.6761771504318532,0.1493539762875617,26
cohort_transfer,deviation_global__mean,q7,long,4000,4000,1.0,1.0,274,3726,1.0,0.6353107577057646,0.10475925789097403,0.4562949212207415,0.0840253983449673,10
cohort_transfer,deviation_global__mean,q11,standard_3_suites,6735,6735,0.5806034482758621,1.0,290,6445,1.0,0.6064465905138975,0.12997545822096002,0.6240329273627321,0.38409152882717945,22
cohort_transfer,deviation_global__mean,q11,long,4000,4000,1.0,1.0,274,3726,1.0,0.6962349792932677,0.15071053286791097,0.42247091494098354,0.08299967576250857,10
cohort_transfer,deviation_global__mean,q15,standard_3_suites,1106,1106,0.0953448275862069,1.0,290,816,1.0,0.6977729885057471,0.6529216922933512,0.5507215387924249,0.5814462227504432,19
cohort_transfer,deviation_global__mean,q15,long,3968,3968,0.992,1.0,274,3694,1.0,0.6251882120937879,0.10109746523059232,0.3177475631471983,0.09555920016352479,10
cohort_transfer,deviation_global__mean,q19,standard_3_suites,398,398,0.03431034482758621,1.0,290,108,1.0,0.7601213282247765,0.9008258065436654,0.7371680253297901,0.8359833477496144,15
cohort_transfer,deviation_global__mean,q19,long,3695,3695,0.92375,1.0,274,3421,1.0,0.608661722252212,0.10200373739147231,0.3998699015859438,0.10551145646102059,10
cohort_transfer,deviation_global__mean,retrospective_half,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.6038022500685997,0.03917049214851997,0.6692662826609108,0.26073384065521366,26
cohort_transfer,deviation_global__mean,retrospective_half,long,4000,4000,1.0,1.0,274,3726,1.0,0.722888285513907,0.12811566043387873,0.5940603313811252,0.23131392160485326,10
cohort_transfer,deviation_global__mean,safe_task_min_prefixmax,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5527708161834203,0.03136403094878192,0.5381181267522162,0.060969484673870526,26
cohort_transfer,deviation_global__mean,safe_task_min_prefixmax,long,4000,4000,1.0,1.0,274,3726,1.0,0.645470181913639,0.09873138610599923,0.5156319384371945,0.11128164824609325,10
cohort_transfer,deviation_global__mean,full_rollout_prefixmax,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.6132061953108326,0.04153198884119973,0.7393407222288503,0.21987486787291052,26
cohort_transfer,deviation_global__mean,full_rollout_prefixmax,long,4000,4000,1.0,1.0,274,3726,1.0,0.6702859370531009,0.10346401770294193,0.6255109730135153,0.15288767042778537,10
cohort_transfer,deviation_global__max,q0,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5198381048202689,0.028377773782147262,0.4516433066403821,0.05218071524754232,26
cohort_transfer,deviation_global__max,q0,long,4000,4000,1.0,1.0,274,3726,1.0,0.5101408136159009,0.0766759221131353,0.506181511473352,0.07284412842315167,10
cohort_transfer,deviation_global__max,q3,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5425820909174061,0.02956787150541973,0.4663087438238378,0.03725153154852735,26
cohort_transfer,deviation_global__max,q3,long,4000,4000,1.0,1.0,274,3726,1.0,0.5928820362730233,0.08218060484019331,0.4841413429249052,0.08473237087780706,10
cohort_transfer,deviation_global__max,q7,standard_3_suites,11463,11463,0.9881896551724138,1.0,290,11173,1.0,0.5619195906387627,0.033687003991359474,0.5547936851275727,0.1010158078952586,26
cohort_transfer,deviation_global__max,q7,long,4000,4000,1.0,1.0,274,3726,1.0,0.5397713247998872,0.07584274179053328,0.554266420338879,0.0842640476002817,10
cohort_transfer,deviation_global__max,q11,standard_3_suites,6735,6735,0.5806034482758621,1.0,290,6445,1.0,0.5597282041678928,0.07084823594324331,0.5240777565498216,0.31156852234928545,22
cohort_transfer,deviation_global__max,q11,long,4000,4000,1.0,1.0,274,3726,1.0,0.5956138752737716,0.0863084590597981,0.5680188724363412,0.08595193804942791,10
cohort_transfer,deviation_global__max,q15,standard_3_suites,1106,1106,0.0953448275862069,1.0,290,816,1.0,0.6784144692359703,0.5145651390253712,0.6130917820818262,0.6046739884995983,19
cohort_transfer,deviation_global__max,q15,long,3968,3968,0.992,1.0,274,3694,1.0,0.47858778686289466,0.062303827238182265,0.46444292471250376,0.09175803682416117,10
cohort_transfer,deviation_global__max,q19,standard_3_suites,398,398,0.03431034482758621,1.0,290,108,1.0,0.7891123882503193,0.9146852911017863,0.6410123536594126,0.8684069543277936,15
cohort_transfer,deviation_global__max,q19,long,3695,3695,0.92375,1.0,274,3421,1.0,0.4213077449928202,0.061661805533388056,0.5148119989186097,0.1250260869116648,10
cohort_transfer,deviation_global__max,retrospective_half,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.671385103204366,0.06377246950597565,0.7733605512545373,0.31762543560012235,26
cohort_transfer,deviation_global__max,retrospective_half,long,4000,4000,1.0,1.0,274,3726,1.0,0.7399723191932015,0.1332790270179393,0.7683082936821835,0.267714155576571,10
cohort_transfer,deviation_step__current,q0,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.54727796579164,0.030024162804551238,0.4592028963861381,0.05142560807873824,26
cohort_transfer,deviation_step__current,q0,long,4000,4000,1.0,1.0,274,3726,1.0,0.5258530507657769,0.07885067793512722,0.5107929181099685,0.07662413758959363,10
cohort_transfer,deviation_step__current,q3,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5569345101984816,0.0302731585235,0.5223636567546426,0.05083213250574778,26
cohort_transfer,deviation_step__current,q3,long,4000,4000,1.0,1.0,274,3726,1.0,0.5385650645885492,0.07206098383229981,0.5363475274652808,0.07680371221620243,10
cohort_transfer,deviation_step__current,q7,standard_3_suites,11463,11463,0.9881896551724138,1.0,290,11173,1.0,0.6037346805877469,0.035308197797705006,0.6713620348423854,0.13867356248463378,26
cohort_transfer,deviation_step__current,q7,long,4000,4000,1.0,1.0,274,3726,1.0,0.7627825381713036,0.25343277105740203,0.48860092376740355,0.09426615252166576,10
cohort_transfer,deviation_step__current,q11,standard_3_suites,6735,6735,0.5806034482758621,1.0,290,6445,1.0,0.6096524972579653,0.0654864607585222,0.6071368136322052,0.2968835820256975,22
cohort_transfer,deviation_step__current,q11,long,4000,4000,1.0,1.0,274,3726,1.0,0.4298126011338748,0.05773752671778707,0.3940861985049588,0.10026926536745859,10
cohort_transfer,deviation_step__current,q15,standard_3_suites,1106,1106,0.0953448275862069,1.0,290,816,1.0,0.767194895199459,0.5458361691059697,0.601649615762357,0.6311904492229045,19
cohort_transfer,deviation_step__current,q15,long,3968,3968,0.992,1.0,274,3694,1.0,0.44921336236706594,0.05682926616381578,0.3851802688859235,0.06554913758185223,10
cohort_transfer,deviation_step__current,q19,standard_3_suites,398,398,0.03431034482758621,1.0,290,108,1.0,0.8378991060025542,0.9244447455036434,0.7483879791232732,0.8300826165578873,15
cohort_transfer,deviation_step__current,q19,long,3695,3695,0.92375,1.0,274,3421,1.0,0.49086151016584983,0.07086762136602134,0.5198657917108858,0.1097786668823697,10
cohort_transfer,deviation_step__current,retrospective_half,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.7910680203664746,0.11626538470806705,0.8136668314874278,0.4039800772312749,26
cohort_transfer,deviation_step__current,retrospective_half,long,4000,4000,1.0,1.0,274,3726,1.0,0.7080007914399113,0.12748812962557426,0.5473615155789296,0.1215241904379043,10
cohort_transfer,deviation_step__current,safe_task_min_prefixmax,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.6165910546053234,0.04144146791971914,0.5488069432825659,0.12446606576708939,26
cohort_transfer,deviation_step__current,safe_task_min_prefixmax,long,4000,4000,1.0,1.0,274,3726,1.0,0.4548546218915414,0.059681576684926456,0.5266851488832001,0.12563843946201403,10
cohort_transfer,deviation_step__current,full_rollout_prefixmax,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.8099268270374097,0.17582333593583616,0.9513641188999679,0.5368509288646389,26
cohort_transfer,deviation_step__current,full_rollout_prefixmax,long,4000,4000,1.0,1.0,274,3726,1.0,0.6329609255928943,0.15703010800806005,0.7635330456710989,0.4042732630134081,10
cohort_transfer,deviation_step__mean,q0,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.54727796579164,0.030024162804551238,0.4592028963861381,0.05142560807873824,26
cohort_transfer,deviation_step__mean,q0,long,4000,4000,1.0,1.0,274,3726,1.0,0.5258530507657769,0.07885067793512722,0.5107929181099685,0.07662413758959363,10
cohort_transfer,deviation_step__mean,q3,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5736199274368121,0.03223903132340705,0.5010613429884402,0.04461147434274301,26
cohort_transfer,deviation_step__mean,q3,long,4000,4000,1.0,1.0,274,3726,1.0,0.5485863786138832,0.07529351616245597,0.45739630180350854,0.07478933537417658,10
cohort_transfer,deviation_step__mean,q7,standard_3_suites,11463,11463,0.9881896551724138,1.0,290,11173,1.0,0.6222781520722678,0.03689457172155719,0.6364222657471227,0.1164558589780946,26
cohort_transfer,deviation_step__mean,q7,long,4000,4000,1.0,1.0,274,3726,1.0,0.7588801908859033,0.2011844447929515,0.4985346635834402,0.12905596279192827,10
cohort_transfer,deviation_step__mean,q11,standard_3_suites,6735,6735,0.5806034482758621,1.0,290,6445,1.0,0.7241408737058934,0.1426624478670424,0.637668959668517,0.39349552162865664,22
cohort_transfer,deviation_step__mean,q11,long,4000,4000,1.0,1.0,274,3726,1.0,0.7219675509636369,0.15518095793682682,0.509253267010742,0.1253352840590391,10
cohort_transfer,deviation_step__mean,q15,standard_3_suites,1106,1106,0.0953448275862069,1.0,290,816,1.0,0.7357800878972278,0.6755754212302036,0.5960763436929661,0.6069210518910251,19
cohort_transfer,deviation_step__mean,q15,long,3968,3968,0.992,1.0,274,3694,1.0,0.5831798655543217,0.07943034565220446,0.3891685712018342,0.11133461644658557,10
cohort_transfer,deviation_step__mean,q19,standard_3_suites,398,398,0.03431034482758621,1.0,290,108,1.0,0.7802362707535121,0.9063610809705347,0.7310267782326606,0.8407167125700191,15
cohort_transfer,deviation_step__mean,q19,long,3695,3695,0.92375,1.0,274,3421,1.0,0.5759889006714646,0.08813418473365954,0.46291297022675454,0.12077099610742312,10
cohort_transfer,deviation_step__mean,retrospective_half,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.6541976889539315,0.041275229165051004,0.7045201372091804,0.30115303908731295,26
cohort_transfer,deviation_step__mean,retrospective_half,long,4000,4000,1.0,1.0,274,3726,1.0,0.8127519776202734,0.1969134125303206,0.7268065144557556,0.35136800496358295,10
cohort_transfer,deviation_step__mean,safe_task_min_prefixmax,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.6199624988566724,0.035781299000773974,0.5829096295627246,0.1378333290502913,26
cohort_transfer,deviation_step__mean,safe_task_min_prefixmax,long,4000,4000,1.0,1.0,274,3726,1.0,0.6250269363831196,0.10488511577710484,0.5432275978664081,0.11628081514980707,10
cohort_transfer,deviation_step__mean,full_rollout_prefixmax,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.7365532485746517,0.10801851618811387,0.8618384741155923,0.5191992719756705,26
cohort_transfer,deviation_step__mean,full_rollout_prefixmax,long,4000,4000,1.0,1.0,274,3726,1.0,0.6879219217101371,0.16194548213595153,0.7525140969934145,0.23801228372981814,10
cohort_transfer,deviation_step__max,q0,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.54727796579164,0.030024162804551238,0.4592028963861381,0.05142560807873824,26
cohort_transfer,deviation_step__max,q0,long,4000,4000,1.0,1.0,274,3726,1.0,0.5258530507657769,0.07885067793512722,0.5107929181099685,0.07662413758959363,10
cohort_transfer,deviation_step__max,q3,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5698248422207994,0.032078777838819746,0.4737716363255316,0.04820002997632809,26
cohort_transfer,deviation_step__max,q3,long,4000,4000,1.0,1.0,274,3726,1.0,0.5521645097970074,0.10117969851815475,0.5115048359612151,0.08359980979626896,10
cohort_transfer,deviation_step__max,q7,standard_3_suites,11463,11463,0.9881896551724138,1.0,290,11173,1.0,0.6140708666520583,0.035677264867005516,0.5621534518920213,0.1009463559700262,26
cohort_transfer,deviation_step__max,q7,long,4000,4000,1.0,1.0,274,3726,1.0,0.7055579063671733,0.14449590339221102,0.5401448252450399,0.10330975367873171,10
cohort_transfer,deviation_step__max,q11,standard_3_suites,6735,6735,0.5806034482758621,1.0,290,6445,1.0,0.6612664187688932,0.09050589714962394,0.5821818316737678,0.3135178669644707,22
cohort_transfer,deviation_step__max,q11,long,4000,4000,1.0,1.0,274,3726,1.0,0.5959131140026094,0.08483722568553145,0.5259874498782819,0.10001250804225628,10
cohort_transfer,deviation_step__max,q15,standard_3_suites,1106,1106,0.0953448275862069,1.0,290,816,1.0,0.6800878972278567,0.5261804992694782,0.6597076449524483,0.6515253780115409,19
cohort_transfer,deviation_step__max,q15,long,3968,3968,0.992,1.0,274,3694,1.0,0.48236536660356705,0.06107413727983423,0.44207169534505375,0.09793084582932686,10
cohort_transfer,deviation_step__max,q19,standard_3_suites,398,398,0.03431034482758621,1.0,290,108,1.0,0.8293103448275863,0.9283041823244192,0.7182803035744211,0.8859012006512803,15
cohort_transfer,deviation_step__max,q19,long,3695,3695,0.92375,1.0,274,3421,1.0,0.3923651043255803,0.05794104400313981,0.4876921583011587,0.1317513970783701,10
cohort_transfer,deviation_step__max,retrospective_half,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.7649262172627215,0.08659070378496082,0.8324910611624988,0.4234229217652684,26
cohort_transfer,deviation_step__max,retrospective_half,long,4000,4000,1.0,1.0,274,3726,1.0,0.7373927931951839,0.1450616082654019,0.8050410707628629,0.37637220062674387,10
cohort_transfer,clock,q0,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5,0.025,0.5,0.02788461538461539,26
cohort_transfer,clock,q0,long,4000,4000,1.0,1.0,274,3726,1.0,0.5,0.06849999999999999,0.5,0.06850000000000002,10
cohort_transfer,clock,q3,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5,0.025,0.5,0.02788461538461539,26
cohort_transfer,clock,q3,long,4000,4000,1.0,1.0,274,3726,1.0,0.5,0.06849999999999999,0.5,0.06850000000000002,10
cohort_transfer,clock,q7,standard_3_suites,11463,11463,0.9881896551724138,1.0,290,11173,1.0,0.5,0.025298787402948615,0.5,0.02793704489032286,26
cohort_transfer,clock,q7,long,4000,4000,1.0,1.0,274,3726,1.0,0.5,0.06849999999999999,0.5,0.06850000000000002,10
cohort_transfer,clock,q11,standard_3_suites,6735,6735,0.5806034482758621,1.0,290,6445,1.0,0.5,0.04305864884929473,0.5,0.18719402662236295,22
cohort_transfer,clock,q11,long,4000,4000,1.0,1.0,274,3726,1.0,0.5,0.06849999999999999,0.5,0.06850000000000002,10
cohort_transfer,clock,q15,standard_3_suites,1106,1106,0.0953448275862069,1.0,290,816,1.0,0.5,0.26220614828209765,0.5,0.44300908311738924,19
cohort_transfer,clock,q15,long,3968,3968,0.992,1.0,274,3694,1.0,0.5,0.06905241935483872,0.5,0.0686304347826087,10
cohort_transfer,clock,q19,standard_3_suites,398,398,0.03431034482758621,1.0,290,108,1.0,0.5,0.728643216080402,0.5,0.661061213640161,15
cohort_transfer,clock,q19,long,3695,3695,0.92375,1.0,274,3421,1.0,0.5,0.07415426251691475,0.5,0.07331578947368422,10
cohort_transfer,clock,retrospective_half,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.9985551388761853,0.9223861448402899,0.9997971142051386,0.9688757396449704,26
cohort_transfer,clock,retrospective_half,long,4000,4000,1.0,1.0,274,3726,1.0,0.9997316156736447,0.9927536231884058,0.9995983935742971,0.9986928104575163,10
cohort_transfer,clock,safe_task_min_prefixmax,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5138418854233361,0.04287076447892878,0.5,0.02788461538461539,26
cohort_transfer,clock,safe_task_min_prefixmax,long,4000,4000,1.0,1.0,274,3726,1.0,0.7066755213904267,0.24759235604217358,0.5,0.06850000000000002,10
cohort_transfer,clock,full_rollout_prefixmax,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.9990246653861399,0.9507004334437887,0.9997971142051386,0.9688757396449704,26
cohort_transfer,clock,full_rollout_prefixmax,long,4000,4000,1.0,1.0,274,3726,1.0,1.0,1.0,1.0,1.0,10
cohort_transfer,random,q0,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5296036464526358,0.02766134859579403,0.5174049730444672,0.04234326488192332,26
cohort_transfer,random,q0,long,4000,4000,1.0,1.0,274,3726,1.0,0.5034439390199467,0.07574916883359903,0.5828098935171488,0.08916406625968365,10
cohort_transfer,random,q3,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.4989941766517272,0.024728665920886815,0.5629064666721487,0.04390422277564177,26
cohort_transfer,random,q3,long,4000,4000,1.0,1.0,274,3726,1.0,0.5343522142686429,0.07958013991279149,0.5571729115285454,0.0847410313052471,10
cohort_transfer,random,q7,standard_3_suites,11463,11463,0.9881896551724138,1.0,290,11173,1.0,0.4780977541301845,0.024854085621394684,0.4312458826496872,0.03909270759741215,26
cohort_transfer,random,q7,long,4000,4000,1.0,1.0,274,3726,1.0,0.5054529034482489,0.0683812752014122,0.4502160871175301,0.07340592543476232,10
cohort_transfer,random,q11,standard_3_suites,6735,6735,0.5806034482758621,1.0,290,6445,1.0,0.5104325726973596,0.05155016046225046,0.5304561978258556,0.26553209534476563,22
cohort_transfer,random,q11,long,4000,4000,1.0,1.0,274,3726,1.0,0.5086039705208223,0.07245367506639135,0.5418807730886447,0.08169225976713897,10
cohort_transfer,random,q15,standard_3_suites,1106,1106,0.0953448275862069,1.0,290,816,1.0,0.48609279918864096,0.2509685471052435,0.4889924750752465,0.505269711898138,19
cohort_transfer,random,q15,long,3968,3968,0.992,1.0,274,3694,1.0,0.5078535324594232,0.07444341860351505,0.5184597260274061,0.08080206875164217,10
cohort_transfer,random,q19,standard_3_suites,398,398,0.03431034482758621,1.0,290,108,1.0,0.4708173690932312,0.7086869023419201,0.49631512006512,0.7134400712585427,15
cohort_transfer,random,q19,long,3695,3695,0.92375,1.0,274,3421,1.0,0.4782867518568225,0.07501680907105761,0.544561110038546,0.08130112930138288,10
cohort_transfer,random,retrospective_half,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.4689460044513552,0.022502233956484118,0.41878894220894336,0.032941491084888634,26
cohort_transfer,random,retrospective_half,long,4000,4000,1.0,1.0,274,3726,1.0,0.5140049602125134,0.07157961499072721,0.5058835506124475,0.08095042299144631,10
