setting,method,scope,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,alarm_rate,t_det,median_lead_detected,tp_lead0,recall_lead0,tp_lead2,recall_lead2,tp_lead4,recall_lead4,tp_lead8,recall_lead8
task_heldout,deviation_step__current,standard_3_suites,11600,290,11310,101,538,0.3482758620689655,0.047568523430592397,0.15805946791862285,0.6503536693191865,0.05508620689655173,0.874989462028701,8.0,101,0.3482758620689655,87,0.3,83,0.28620689655172415,54,0.18620689655172415
task_heldout,deviation_step__current,long,4000,274,3726,28,58,0.10218978102189781,0.015566290928609769,0.32558139534883723,0.543311745046644,0.0215,0.9645055102332903,18.0,28,0.10218978102189781,25,0.09124087591240876,24,0.08759124087591241,24,0.08759124087591241
task_heldout,deviation_step__mean,all,15600,564,15036,67,520,0.11879432624113476,0.03458366586858207,0.1141396933560477,0.5421053301862764,0.037628205128205125,0.9559270516717324,5.0,67,0.11879432624113476,59,0.10460992907801418,45,0.0797872340425532,21,0.03723404255319149
task_heldout,deviation_step__mean,standard_3_suites,11600,290,11310,67,520,0.23103448275862068,0.04597701149425287,0.1141396933560477,0.5925287356321839,0.05060344827586207,0.9142857142857141,5.0,67,0.23103448275862068,59,0.20344827586206896,45,0.15517241379310345,21,0.07241379310344828
task_heldout,deviation_step__mean,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,clock,all,15600,564,15036,293,286,0.5195035460992907,0.01902101622772014,0.5060449050086355,0.7502412649357852,0.03711538461538461,0.8088091436134248,23.0,293,0.5195035460992907,274,0.4858156028368794,274,0.4858156028368794,274,0.4858156028368794
task_heldout,clock,standard_3_suites,11600,290,11310,19,0,0.06551724137931035,0.0,1.0,0.5327586206896552,0.0016379310344827587,0.9977407847800237,1.0,19,0.06551724137931035,0,0.0,0,0.0,0,0.0
task_heldout,clock,long,4000,274,3726,274,286,1.0,0.07675791733762748,0.48928571428571427,0.9616210413311863,0.14,0.6088449978531558,23.0,274,1.0,274,1.0,274,1.0,274,1.0
task_heldout,random,all,15600,564,15036,45,485,0.0797872340425532,0.03225591912742751,0.08490566037735849,0.5237656574575629,0.03397435897435897,0.9594969370047411,18.0,45,0.0797872340425532,40,0.07092198581560284,39,0.06914893617021277,34,0.06028368794326241
task_heldout,random,standard_3_suites,11600,290,11310,14,305,0.04827586206896552,0.026967285587975242,0.0438871473354232,0.5106542882404952,0.0275,0.9776179780936022,13.0,14,0.04827586206896552,12,0.041379310344827586,11,0.03793103448275862,9,0.03103448275862069
task_heldout,random,long,4000,274,3726,31,180,0.11313868613138686,0.04830917874396135,0.14691943127962084,0.5324147536937127,0.05275,0.940317732932589,30.0,31,0.11313868613138686,28,0.10218978102189781,28,0.10218978102189781,25,0.09124087591240876
task_heldout,v7_unlabeled_budget,all,15600,564,15036,442,133,0.7836879432624113,0.008845437616387336,0.768695652173913,0.887421252823012,0.03685897435897436,0.7680264138480587,14.0,442,0.7836879432624113,392,0.6950354609929078,338,0.599290780141844,277,0.49113475177304966
task_heldout,v7_unlabeled_budget,standard_3_suites,11600,290,11310,187,8,0.6448275862068965,0.0007073386383731211,0.958974358974359,0.8220601237842617,0.016810344827586206,0.8850920735581853,3.0,187,0.6448275862068965,139,0.4793103448275862,87,0.3,40,0.13793103448275862
task_heldout,v7_unlabeled_budget,long,4000,274,3726,255,125,0.9306569343065694,0.03354804079441761,0.6710526315789473,0.9485544467560759,0.095,0.644124803205954,19.0,255,0.9306569343065694,253,0.9233576642335767,251,0.916058394160584,237,0.864963503649635
suite_heldout,entropy_high__current,all,15600,564,15036,0,664,0.0,0.04416068103218941,0.0,0.4779196594839053,0.04256410256410256,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
suite_heldout,entropy_high__current,standard_3_suites,11600,290,11310,0,664,0.0,0.058709106984969055,0.0,0.4706454465075155,0.05724137931034483,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
suite_heldout,entropy_high__current,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
suite_heldout,entropy_high__mean,all,15600,564,15036,45,2229,0.0797872340425532,0.148244213886672,0.01978891820580475,0.4657715100779406,0.14576923076923076,0.923636585962338,28.0,45,0.0797872340425532,45,0.0797872340425532,45,0.0797872340425532,45,0.0797872340425532
suite_heldout,entropy_high__mean,standard_3_suites,11600,290,11310,45,2217,0.15517241379310345,0.1960212201591512,0.01989389920424403,0.47957559681697615,0.195,0.8514863258026159,28.0,45,0.15517241379310345,45,0.15517241379310345,45,0.15517241379310345,45,0.15517241379310345
suite_heldout,entropy_high__mean,long,4000,274,3726,0,12,0.0,0.00322061191626409,0.0,0.49838969404186795,0.003,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
suite_heldout,entropy_low__current,all,15600,564,15036,137,2615,0.2429078014184397,0.17391593508911946,0.049781976744186045,0.5344959331646602,0.1764102564102564,0.8355490887966829,15.0,137,0.2429078014184397,136,0.24113475177304963,135,0.2393617021276596,132,0.23404255319148937
suite_heldout,entropy_low__current,standard_3_suites,11600,290,11310,135,2609,0.46551724137931033,0.23068081343943414,0.049198250728862976,0.617418213969938,0.23655172413793105,0.682537795141838,15.0,135,0.46551724137931033,135,0.46551724137931033,134,0.46206896551724136,131,0.4517241379310345
suite_heldout,entropy_low__current,long,4000,274,3726,2,6,0.0072992700729927005,0.001610305958132045,0.25,0.5028444820574304,0.002,0.9974953485043653,17.5,2,0.0072992700729927005,1,0.0036496350364963502,1,0.0036496350364963502,1,0.0036496350364963502
suite_heldout,entropy_low__mean,all,15600,564,15036,140,3667,0.24822695035460993,0.24388135142325088,0.03677436301549777,0.5021727994656795,0.24403846153846154,0.7715298885511651,21.0,140,0.24822695035460993,140,0.24822695035460993,140,0.24822695035460993,140,0.24822695035460993
suite_heldout,entropy_low__mean,standard_3_suites,11600,290,11310,140,3667,0.4827586206896552,0.3242263483642794,0.03677436301549777,0.579266136162688,0.3281896551724138,0.5556650246305419,21.0,140,0.4827586206896552,140,0.4827586206896552,140,0.4827586206896552,140,0.4827586206896552
suite_heldout,entropy_low__mean,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
suite_heldout,margin_low__current,all,15600,564,15036,20,598,0.03546099290780142,0.03977121574886938,0.032362459546925564,0.49784488857946596,0.039615384615384615,0.975570516785829,25.5,20,0.03546099290780142,20,0.03546099290780142,20,0.03546099290780142,20,0.03546099290780142
suite_heldout,margin_low__current,standard_3_suites,11600,290,11310,11,581,0.03793103448275862,0.05137046861184792,0.018581081081081082,0.49328028293545534,0.05103448275862069,0.9732461355529132,24.0,11,0.03793103448275862,11,0.03793103448275862,11,0.03793103448275862,11,0.03793103448275862
suite_heldout,margin_low__current,long,4000,274,3726,9,17,0.032846715328467155,0.004562533548040795,0.34615384615384615,0.5141420908902131,0.0065,0.9780306283097179,35.0,9,0.032846715328467155,9,0.032846715328467155,9,0.032846715328467155,9,0.032846715328467155
suite_heldout,margin_low__mean,all,15600,564,15036,51,1816,0.09042553191489362,0.12077680234104815,0.027316550615961437,0.48482436478692276,0.11967948717948718,0.9113475177304965,29.0,51,0.09042553191489362,51,0.09042553191489362,51,0.09042553191489362,51,0.09042553191489362
suite_heldout,margin_low__mean,standard_3_suites,11600,290,11310,49,1781,0.16896551724137931,0.15747126436781608,0.026775956284153007,0.5057471264367817,0.15775862068965518,0.8344827586206897,29.0,49,0.16896551724137931,49,0.16896551724137931,49,0.16896551724137931,49,0.16896551724137931
suite_heldout,margin_low__mean,long,4000,274,3726,2,35,0.0072992700729927005,0.00939345142243693,0.05405405405405406,0.4989529093252779,0.00925,0.9927007299270073,51.0,2,0.0072992700729927005,2,0.0072992700729927005,2,0.0072992700729927005,2,0.0072992700729927005
suite_heldout,token_collapse__current,all,15600,564,15036,39,748,0.06914893617021277,0.04974727321096036,0.04955527318932656,0.5097008314796262,0.05044871794871795,0.9690837205510718,10.0,39,0.06914893617021277,39,0.06914893617021277,38,0.0673758865248227,38,0.0673758865248227
suite_heldout,token_collapse__current,standard_3_suites,11600,290,11310,39,748,0.13448275862068965,0.06613616268788683,0.04955527318932656,0.5341732979664013,0.0678448275862069,0.9398731668648435,10.0,39,0.13448275862068965,39,0.13448275862068965,38,0.1310344827586207,38,0.1310344827586207
suite_heldout,token_collapse__current,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
suite_heldout,token_collapse__mean,all,15600,564,15036,72,669,0.1276595744680851,0.04449321628092578,0.09716599190283401,0.5415831790935797,0.0475,0.8723404255319149,51.0,72,0.1276595744680851,72,0.1276595744680851,72,0.1276595744680851,72,0.1276595744680851
suite_heldout,token_collapse__mean,standard_3_suites,11600,290,11310,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
suite_heldout,token_collapse__mean,long,4000,274,3726,72,669,0.26277372262773724,0.17954911433172302,0.09716599190283401,0.5416123041480072,0.18525,0.7372262773722628,51.0,72,0.26277372262773724,72,0.26277372262773724,72,0.26277372262773724,72,0.26277372262773724
suite_heldout,flow_path_high__current,all,15600,564,15036,144,2053,0.2553191489361702,0.1365389731311519,0.06554392353208921,0.5593900879025091,0.14083333333333334,0.8408051952065302,13.0,144,0.2553191489361702,144,0.2553191489361702,144,0.2553191489361702,143,0.25354609929078015
suite_heldout,flow_path_high__current,standard_3_suites,11600,290,11310,143,2042,0.49310344827586206,0.18054818744473916,0.0654462242562929,0.6562776304155614,0.18836206896551724,0.6918810436051814,13.0,143,0.49310344827586206,143,0.49310344827586206,143,0.49310344827586206,142,0.4896551724137931
suite_heldout,flow_path_high__current,long,4000,274,3726,1,11,0.0036496350364963502,0.0029522275899087494,0.08333333333333333,0.5003487037232938,0.003,0.9984256476313152,22.0,1,0.0036496350364963502,1,0.0036496350364963502,1,0.0036496350364963502,1,0.0036496350364963502
suite_heldout,flow_path_high__mean,all,15600,564,15036,140,3860,0.24822695035460993,0.2567172120244746,0.035,0.49575486916506767,0.2564102564102564,0.7521107733873692,21.0,140,0.24822695035460993,140,0.24822695035460993,140,0.24822695035460993,140,0.24822695035460993
suite_heldout,flow_path_high__mean,standard_3_suites,11600,290,11310,140,3860,0.4827586206896552,0.34129089301503096,0.035,0.5707338638373122,0.3448275862068966,0.5178981937602628,21.0,140,0.4827586206896552,140,0.4827586206896552,140,0.4827586206896552,140,0.4827586206896552
suite_heldout,flow_path_high__mean,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
suite_heldout,frontback_inversion__current,all,15600,564,15036,198,587,0.35106382978723405,0.03903963820164937,0.2522292993630573,0.6560120957927923,0.05032051282051282,0.845549901708462,10.0,198,0.35106382978723405,195,0.34574468085106386,188,0.3333333333333333,158,0.2801418439716312
suite_heldout,frontback_inversion__current,standard_3_suites,11600,290,11310,171,558,0.5896551724137931,0.0493368700265252,0.2345679012345679,0.770159151193634,0.0628448275862069,0.7326840684747937,10.0,171,0.5896551724137931,170,0.5862068965517241,165,0.5689655172413793,138,0.47586206896551725
suite_heldout,frontback_inversion__current,long,4000,274,3726,27,29,0.09854014598540146,0.0077831454643048845,0.48214285714285715,0.5453785002605482,0.014,0.9650064405324172,19.0,27,0.09854014598540146,25,0.09124087591240876,23,0.08394160583941605,20,0.072992700729927
suite_heldout,frontback_inversion__mean,all,15600,564,15036,122,1481,0.21631205673758866,0.09849694067571163,0.07610729881472239,0.5589075580309385,0.10275641025641026,0.8575895970735785,16.0,122,0.21631205673758866,115,0.20390070921985815,108,0.19148936170212766,92,0.16312056737588654
suite_heldout,frontback_inversion__mean,standard_3_suites,11600,290,11310,122,1481,0.4206896551724138,0.13094606542882406,0.07610729881472239,0.6448717948717948,0.1381896551724138,0.7230363198258561,16.0,122,0.4206896551724138,115,0.39655172413793105,108,0.3724137931034483,92,0.31724137931034485
suite_heldout,frontback_inversion__mean,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
suite_heldout,entropy_front_low__current,all,15600,564,15036,136,2214,0.24113475177304963,0.1472466081404629,0.05787234042553192,0.5469440718162933,0.15064102564102563,0.8617865585950693,11.0,136,0.24113475177304963,136,0.24113475177304963,134,0.2375886524822695,119,0.21099290780141844
suite_heldout,entropy_front_low__current,standard_3_suites,11600,290,11310,136,2213,0.4689655172413793,0.19566755083996462,0.05789697743720732,0.6366489832007074,0.2025,0.7311986863711001,11.0,136,0.4689655172413793,136,0.4689655172413793,134,0.46206896551724136,119,0.4103448275862069
suite_heldout,entropy_front_low__current,long,4000,274,3726,0,1,0.0,0.00026838432635534085,0.0,0.49986580783682233,0.00025,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
suite_heldout,entropy_front_low__mean,all,15600,564,15036,140,3660,0.24822695035460993,0.24341580207501995,0.03684210526315789,0.502405574139795,0.24358974358974358,0.755403579871665,21.0,140,0.24822695035460993,140,0.24822695035460993,140,0.24822695035460993,138,0.24468085106382978
suite_heldout,entropy_front_low__mean,standard_3_suites,11600,290,11310,140,3660,0.4827586206896552,0.32360742705570295,0.03684210526315789,0.5795755968169761,0.3275862068965517,0.5243021346469622,21.0,140,0.4827586206896552,140,0.4827586206896552,140,0.4827586206896552,138,0.47586206896551725
suite_heldout,entropy_front_low__mean,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
suite_heldout,entropy_first_flow_low__current,all,15600,564,15036,139,2318,0.24645390070921985,0.1541633413141793,0.05657305657305657,0.5461452796975204,0.1575,0.8399095650868701,15.0,139,0.24645390070921985,139,0.24645390070921985,136,0.24113475177304963,136,0.24113475177304963
suite_heldout,entropy_first_flow_low__current,standard_3_suites,11600,290,11310,139,2318,0.4793103448275862,0.20495137046861184,0.05657305657305657,0.6371794871794871,0.2118103448275862,0.6886517058930852,15.0,139,0.4793103448275862,139,0.4793103448275862,136,0.4689655172413793,136,0.4689655172413793
suite_heldout,entropy_first_flow_low__current,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
suite_heldout,entropy_first_flow_low__mean,all,15600,564,15036,140,3656,0.24822695035460993,0.24314977387603087,0.0368809272918862,0.5025385882392895,0.24333333333333335,0.7663796014859845,21.0,140,0.24822695035460993,140,0.24822695035460993,140,0.24822695035460993,140,0.24822695035460993
suite_heldout,entropy_first_flow_low__mean,standard_3_suites,11600,290,11310,140,3656,0.4827586206896552,0.3232537577365164,0.0368809272918862,0.5797524314765694,0.3272413793103448,0.545648604269294,21.0,140,0.4827586206896552,140,0.4827586206896552,140,0.4827586206896552,140,0.4827586206896552
suite_heldout,entropy_first_flow_low__mean,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
suite_heldout,token_front_collapse__current,all,15600,564,15036,65,2749,0.11524822695035461,0.18282787975525405,0.023098791755508174,0.46621017359755024,0.1803846153846154,0.8938615798483738,28.0,65,0.11524822695035461,65,0.11524822695035461,65,0.11524822695035461,65,0.11524822695035461
suite_heldout,token_front_collapse__current,standard_3_suites,11600,290,11310,65,2749,0.22413793103448276,0.24305923961096376,0.023098791755508174,0.49053934571175944,0.24258620689655172,0.7935790725326992,28.0,65,0.22413793103448276,65,0.22413793103448276,65,0.22413793103448276,65,0.22413793103448276
suite_heldout,token_front_collapse__current,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
suite_heldout,token_front_collapse__mean,all,15600,564,15036,65,2318,0.11524822695035461,0.1541633413141793,0.027276542173730593,0.4805424428180876,0.15275641025641026,0.8928222059183175,28.0,65,0.11524822695035461,65,0.11524822695035461,65,0.11524822695035461,65,0.11524822695035461
suite_heldout,token_front_collapse__mean,standard_3_suites,11600,290,11310,65,2318,0.22413793103448276,0.20495137046861184,0.027276542173730593,0.5095932802829354,0.20543103448275862,0.7915576694411416,28.0,65,0.22413793103448276,65,0.22413793103448276,65,0.22413793103448276,65,0.22413793103448276
suite_heldout,token_front_collapse__mean,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
suite_heldout,freeze__current,all,15600,564,15036,371,101,0.6578014184397163,0.006717212024474594,0.7860169491525424,0.8255421032076209,0.030256410256410255,0.7887821142967663,15.0,371,0.6578014184397163,332,0.5886524822695035,288,0.5106382978723404,223,0.3953900709219858
suite_heldout,freeze__current,standard_3_suites,11600,290,11310,155,5,0.5344827586206896,0.0004420866489832007,0.96875,0.7670203359858532,0.013793103448275862,0.9065266217465979,4.0,155,0.5344827586206896,118,0.4068965517241379,80,0.27586206896551724,26,0.0896551724137931
suite_heldout,freeze__current,long,4000,274,3726,216,96,0.7883211678832117,0.02576489533011272,0.6923076923076923,0.8812781362765495,0.078,0.664162015171032,20.0,216,0.7883211678832117,214,0.781021897810219,208,0.7591240875912408,197,0.718978102189781
suite_heldout,freeze__mean,all,15600,564,15036,261,258,0.4627659574468085,0.017158818834796488,0.5028901734104047,0.7228035693060061,0.033269230769230766,0.7967004687258452,15.0,261,0.4627659574468085,233,0.41312056737588654,213,0.3776595744680851,194,0.34397163120567376
suite_heldout,freeze__mean,standard_3_suites,11600,290,11310,71,113,0.24482758620689654,0.009991158267020336,0.3858695652173913,0.6174182139699381,0.015862068965517243,0.9549893362021782,2.0,71,0.24482758620689654,46,0.15862068965517243,29,0.1,22,0.07586206896551724
suite_heldout,freeze__mean,long,4000,274,3726,190,145,0.6934306569343066,0.03891572732152442,0.5671641791044776,0.8272574648063912,0.08375,0.6291684557034493,34.0,190,0.6934306569343066,187,0.6824817518248175,184,0.6715328467153284,172,0.6277372262773723
suite_heldout,deviation_global__current,all,15600,564,15036,131,1750,0.2322695035460993,0.11638733705772812,0.06964380648591174,0.5579410832441856,0.12057692307692308,0.8697435796143952,12.0,131,0.2322695035460993,128,0.22695035460992907,126,0.22340425531914893,111,0.19680851063829788
suite_heldout,deviation_global__current,standard_3_suites,11600,290,11310,124,1726,0.42758620689655175,0.15260831122900087,0.06702702702702702,0.6374889478337754,0.15948275862068967,0.7568157081831279,12.0,124,0.42758620689655175,122,0.4206896551724138,121,0.41724137931034483,106,0.36551724137931035
suite_heldout,deviation_global__current,long,4000,274,3726,7,24,0.025547445255474453,0.00644122383252818,0.22580645161290322,0.5095531107114731,0.00775,0.9892657793044225,22.0,7,0.025547445255474453,6,0.021897810218978103,5,0.01824817518248175,5,0.01824817518248175
suite_heldout,deviation_global__mean,all,15600,564,15036,139,3365,0.24645390070921985,0.22379622239957436,0.0396689497716895,0.5113288391548227,0.2246153846153846,0.7878250591016548,21.0,139,0.24645390070921985,139,0.24645390070921985,139,0.24645390070921985,139,0.24645390070921985
suite_heldout,deviation_global__mean,standard_3_suites,11600,290,11310,139,3365,0.4793103448275862,0.2975243147656941,0.0396689497716895,0.590893015030946,0.3020689655172414,0.5873563218390805,21.0,139,0.4793103448275862,139,0.4793103448275862,139,0.4793103448275862,139,0.4793103448275862
suite_heldout,deviation_global__mean,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
suite_heldout,deviation_step__current,all,15600,564,15036,167,2672,0.29609929078014185,0.177706836924714,0.058823529411764705,0.559196226927714,0.1819871794871795,0.817949986440053,13.0,167,0.29609929078014185,166,0.29432624113475175,165,0.2925531914893617,150,0.26595744680851063
suite_heldout,deviation_step__current,standard_3_suites,11600,290,11310,152,2628,0.5241379310344828,0.2323607427055703,0.05467625899280575,0.6458885941644563,0.2396551724137931,0.6717047606464966,13.0,152,0.5241379310344828,151,0.5206896551724138,150,0.5172413793103449,135,0.46551724137931033
suite_heldout,deviation_step__current,long,4000,274,3726,15,44,0.05474452554744526,0.011808910359634998,0.2542372881355932,0.5214678075939051,0.01475,0.972735079433233,23.0,15,0.05474452554744526,15,0.05474452554744526,15,0.05474452554744526,15,0.05474452554744526
suite_heldout,deviation_step__mean,all,15600,564,15036,140,3819,0.24822695035460993,0.2539904229848364,0.035362465269007326,0.49711826368488676,0.2537820512820513,0.7651975683890577,21.0,140,0.24822695035460993,140,0.24822695035460993,140,0.24822695035460993,140,0.24822695035460993
suite_heldout,deviation_step__mean,standard_3_suites,11600,290,11310,140,3819,0.4827586206896552,0.3376657824933687,0.035362465269007326,0.5725464190981433,0.34129310344827585,0.5433497536945813,21.0,140,0.4827586206896552,140,0.4827586206896552,140,0.4827586206896552,140,0.4827586206896552
suite_heldout,deviation_step__mean,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
suite_heldout,clock,all,15600,564,15036,274,3421,0.4858156028368794,0.22752061718542166,0.07415426251691475,0.6291474928257289,0.23685897435897435,0.6951745237101934,32.0,274,0.4858156028368794,274,0.4858156028368794,274,0.4858156028368794,274,0.4858156028368794
suite_heldout,clock,standard_3_suites,11600,290,11310,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
suite_heldout,clock,long,4000,274,3726,274,3421,1.0,0.918142780461621,0.07415426251691475,0.5409286097691894,0.92375,0.37254901960784315,32.0,274,1.0,274,1.0,274,1.0,274,1.0
suite_heldout,random,all,15600,564,15036,58,529,0.10283687943262411,0.03518222931630753,0.09880749574105621,0.5338273250581583,0.037628205128205125,0.9451339161789005,21.0,58,0.10283687943262411,52,0.09219858156028368,51,0.09042553191489362,45,0.0797872340425532
suite_heldout,random,standard_3_suites,11600,290,11310,13,292,0.04482758620689655,0.02581786030061892,0.04262295081967213,0.5095048629531388,0.026293103448275863,0.9791637569283227,13.0,13,0.04482758620689655,11,0.03793103448275862,10,0.034482758620689655,8,0.027586206896551724
suite_heldout,random,long,4000,274,3726,45,237,0.16423357664233576,0.06360708534621579,0.1595744680851064,0.55031324564806,0.0705,0.9091169314441104,32.0,45,0.16423357664233576,41,0.14963503649635038,41,0.14963503649635038,37,0.13503649635036497
suite_heldout,v7_unlabeled_budget,all,15600,564,15036,428,1044,0.7588652482269503,0.06943335993615324,0.2907608695652174,0.8447159441453985,0.09435897435897436,0.688302945427512,21.0,428,0.7588652482269503,370,0.6560283687943262,340,0.6028368794326241,302,0.5354609929078015
suite_heldout,v7_unlabeled_budget,standard_3_suites,11600,290,11310,155,7,0.5344827586206896,0.000618921308576481,0.9567901234567902,0.7669319186560565,0.01396551724137931,0.9153715971789693,3.0,155,0.5344827586206896,97,0.33448275862068966,67,0.23103448275862068,30,0.10344827586206896
suite_heldout,v7_unlabeled_budget,long,4000,274,3726,273,1037,0.9963503649635036,0.2783145464304885,0.2083969465648855,0.8590179092665076,0.3275,0.4479748103621011,28.0,273,0.9963503649635036,273,0.9963503649635036,273,0.9963503649635036,272,0.9927007299270073
reference_64,entropy_high__current,all,15600,564,15036,0,64,0.0,0.004256451183825486,0.0,0.4978717744080873,0.0041025641025641026,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
reference_64,entropy_high__current,standard_3_suites,11600,290,11310,0,64,0.0,0.005658709106984969,0.0,0.4971706454465075,0.005517241379310344,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
reference_64,entropy_high__current,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
reference_64,entropy_high__mean,all,15600,564,15036,0,82,0.0,0.005453578079276403,0.0,0.4972732109603618,0.005256410256410256,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
reference_64,entropy_high__mean,standard_3_suites,11600,290,11310,0,74,0.0,0.00654288240495137,0.0,0.4967285587975243,0.006379310344827587,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
reference_64,entropy_high__mean,long,4000,274,3726,0,8,0.0,0.0021470746108427268,0.0,0.49892646269457863,0.002,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
reference_64,entropy_low__current,all,15600,564,15036,49,323,0.08687943262411348,0.02148177706836925,0.13172043010752688,0.5326988277778721,0.023846153846153847,0.9577206524576083,11.0,49,0.08687943262411348,45,0.0797872340425532,43,0.07624113475177305,37,0.06560283687943262
reference_64,entropy_low__current,standard_3_suites,11600,290,11310,47,317,0.16206896551724137,0.028028293545534926,0.12912087912087913,0.5670203359858532,0.031379310344827584,0.9201404223996377,11.0,47,0.16206896551724137,44,0.15172413793103448,42,0.14482758620689656,36,0.12413793103448276
reference_64,entropy_low__current,long,4000,274,3726,2,6,0.0072992700729927005,0.001610305958132045,0.25,0.5028444820574304,0.002,0.9974953485043653,17.5,2,0.0072992700729927005,1,0.0036496350364963502,1,0.0036496350364963502,1,0.0036496350364963502
reference_64,entropy_low__mean,all,15600,564,15036,17,301,0.030141843971631204,0.020018621973929236,0.05345911949685535,0.5050616109988509,0.020384615384615383,0.9813407632556569,16.0,17,0.030141843971631204,14,0.024822695035460994,14,0.024822695035460994,13,0.02304964539007092
reference_64,entropy_low__mean,standard_3_suites,11600,290,11310,17,301,0.05862068965517241,0.026613616268788682,0.05345911949685535,0.5160035366931919,0.027413793103448277,0.9637110016420362,16.0,17,0.05862068965517241,14,0.04827586206896552,14,0.04827586206896552,13,0.04482758620689655
reference_64,entropy_low__mean,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
reference_64,margin_low__current,all,15600,564,15036,6,172,0.010638297872340425,0.011439212556530992,0.033707865168539325,0.49959954265790474,0.011410256410256411,0.9914536369695836,26.0,6,0.010638297872340425,6,0.010638297872340425,6,0.010638297872340425,6,0.010638297872340425
reference_64,margin_low__current,standard_3_suites,11600,290,11310,4,165,0.013793103448275862,0.014588859416445624,0.023668639053254437,0.49960212201591514,0.01456896551724138,0.9885850178359096,25.0,4,0.013793103448275862,4,0.013793103448275862,4,0.013793103448275862,4,0.013793103448275862
reference_64,margin_low__current,long,4000,274,3726,2,7,0.0072992700729927005,0.001878690284487386,0.2222222222222222,0.5027102898942527,0.00225,0.9944897667096035,38.5,2,0.0072992700729927005,2,0.0072992700729927005,2,0.0072992700729927005,2,0.0072992700729927005
reference_64,margin_low__mean,all,15600,564,15036,14,581,0.024822695035460994,0.038640595903165736,0.023529411764705882,0.4930910495661477,0.038141025641025644,0.9753607238933725,29.0,14,0.024822695035460994,14,0.024822695035460994,14,0.024822695035460994,14,0.024822695035460994
reference_64,margin_low__mean,standard_3_suites,11600,290,11310,10,518,0.034482758620689655,0.045800176834659596,0.01893939393939394,0.49434129089301504,0.04551724137931035,0.9658739595719382,29.0,10,0.034482758620689655,10,0.034482758620689655,10,0.034482758620689655,10,0.034482758620689655
reference_64,margin_low__mean,long,4000,274,3726,4,63,0.014598540145985401,0.016908212560386472,0.05970149253731343,0.4988451637927995,0.01675,0.9854014598540146,51.0,4,0.014598540145985401,4,0.014598540145985401,4,0.014598540145985401,4,0.014598540145985401
reference_64,token_collapse__current,all,15600,564,15036,42,434,0.07446808510638298,0.028864059590316574,0.08823529411764706,0.5228020127580332,0.03051282051282051,0.9661183812673462,10.0,42,0.07446808510638298,42,0.07446808510638298,41,0.0726950354609929,41,0.0726950354609929
reference_64,token_collapse__current,standard_3_suites,11600,290,11310,39,434,0.13448275862068965,0.03837312113174182,0.0824524312896406,0.5480548187444739,0.04077586206896552,0.9428282027568591,10.0,39,0.13448275862068965,39,0.13448275862068965,38,0.1310344827586207,38,0.1310344827586207
