setting,method,checkpoint,eligible_episodes,scored_episodes,overall_coverage,eligible_score_coverage,scored_failures,scored_successes,failure_coverage,auc,ap,task_macro_auc,task_macro_ap,macro_tasks
reference_1024,token_collapse__current,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.6586234408577806,0.08619306264651759,0.5879285905640436,0.2337597650374221,36
reference_1024,token_collapse__current,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.508568560749709,0.03593107590501376,0.3381227102139387,0.05002976150220945,36
reference_1024,token_collapse__current,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5707290682032153,0.05509033201820269,0.589998835735286,0.34996068471300656,36
reference_1024,token_collapse__mean,q0,15600,15600,1.0,1.0,564,15036,1.0,0.6218337809587958,0.06592833606838462,0.49361924366738097,0.04959407018992555,36
reference_1024,token_collapse__mean,q3,15600,15600,1.0,1.0,564,15036,1.0,0.5737911046585122,0.04343851701041776,0.4647011677526211,0.0454005406953416,36
reference_1024,token_collapse__mean,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.6228711860808404,0.07398798957720508,0.4098704001207213,0.08388711075665725,36
reference_1024,token_collapse__mean,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.5797856651263396,0.0881590338082593,0.37583406532329355,0.19410925681713867,32
reference_1024,token_collapse__mean,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.5162576072085673,0.18175749635387764,0.39493637083529143,0.3913606295020966,29
reference_1024,token_collapse__mean,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.5249570931029424,0.2184256582662343,0.3997748442910995,0.5028867896830272,25
reference_1024,token_collapse__mean,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.5923574202056907,0.05528483354328341,0.3849107303673731,0.18393441911386316,36
reference_1024,token_collapse__mean,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.6070294178133236,0.06266782994690383,0.45827423599862155,0.04670327286925042,36
reference_1024,token_collapse__mean,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.6146612196921243,0.06421168493743519,0.5048272984764438,0.08025567906182683,36
reference_1024,token_collapse__max,q0,15600,15600,1.0,1.0,564,15036,1.0,0.6218337809587958,0.06592833606838462,0.49361924366738097,0.04959407018992555,36
reference_1024,token_collapse__max,q3,15600,15600,1.0,1.0,564,15036,1.0,0.5660919113277071,0.04196929819240679,0.46676718283509394,0.05287492133136969,36
reference_1024,token_collapse__max,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.5979000327976698,0.053585216164648175,0.4126543010954567,0.05421683412819961,36
reference_1024,token_collapse__max,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.43391384976476716,0.04767881898978947,0.3678865700170352,0.17156544621606484,32
reference_1024,token_collapse__max,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.4711484329543489,0.14127144953994214,0.37077835383962165,0.3308493061496262,29
reference_1024,token_collapse__max,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.5209367068001906,0.3010778329736235,0.48111429213797535,0.49616918355712775,25
reference_1024,token_collapse__max,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.6892281809708709,0.1196060644825627,0.651219759014745,0.25728000898362224,36
reference_1024,flow_path_high__current,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4738973390576564,0.034112876000548555,0.5564622833874558,0.05418782743868688,36
reference_1024,flow_path_high__current,q3,15600,15600,1.0,1.0,564,15036,1.0,0.46396544274827883,0.03528203034526916,0.5300528358072727,0.05516363470511457,36
reference_1024,flow_path_high__current,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.5071616377699679,0.042233948648996586,0.7107684199464596,0.17203663279252404,36
reference_1024,flow_path_high__current,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.6535979432554384,0.10099164558649609,0.6346688816995685,0.28204298458738464,32
reference_1024,flow_path_high__current,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.56608639587363,0.2598141544392578,0.6067660823536187,0.49589565959415904,29
reference_1024,flow_path_high__current,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.5943464385265751,0.41009986158723805,0.6132342468738254,0.548792344827056,25
reference_1024,flow_path_high__current,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.4926379997698196,0.05611143190027022,0.6419719861203739,0.2685641708104034,36
reference_1024,flow_path_high__current,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5039667799644918,0.04086837639695728,0.5901780763297462,0.14138988005666575,36
reference_1024,flow_path_high__current,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.6338094719245914,0.14652304273494401,0.8930092575477562,0.4625480657446129,36
reference_1024,flow_path_high__mean,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4738973390576564,0.034112876000548555,0.5564622833874558,0.05418782743868688,36
reference_1024,flow_path_high__mean,q3,15600,15600,1.0,1.0,564,15036,1.0,0.4777673064550516,0.035924564288903074,0.5840337787651271,0.05680601204521422,36
reference_1024,flow_path_high__mean,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.4577876972084851,0.04227860637420406,0.6727115282407128,0.14468115781719024,36
reference_1024,flow_path_high__mean,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.4867359465201787,0.11978087218397475,0.722955352368101,0.3850433901018042,32
reference_1024,flow_path_high__mean,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.5038834111745373,0.3786705463613901,0.7064751795127212,0.565265666904579,29
reference_1024,flow_path_high__mean,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.46790976086690017,0.404955946560653,0.6757258189111646,0.6464293384910698,25
reference_1024,flow_path_high__mean,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.5025469605806584,0.0411255130452134,0.7519699843623036,0.38295635435834297,36
reference_1024,flow_path_high__mean,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.4829907041068339,0.0355068800503031,0.6748442210037048,0.1215117273471446,36
reference_1024,flow_path_high__mean,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5556363309617203,0.061297033293789605,0.8782197913402744,0.4557330967257629,36
reference_1024,flow_path_high__max,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4738973390576564,0.034112876000548555,0.5564622833874558,0.05418782743868688,36
reference_1024,flow_path_high__max,q3,15600,15600,1.0,1.0,564,15036,1.0,0.4848224191019567,0.03605995728519683,0.5544335604815891,0.05296739586212537,36
reference_1024,flow_path_high__max,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.4600355157350272,0.03882431596753908,0.5688088781903752,0.1218397174474018,36
reference_1024,flow_path_high__max,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.479157296750391,0.08264382188478218,0.5656405322952343,0.26913507663037245,32
reference_1024,flow_path_high__max,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.5027684735261279,0.32746357102333,0.5706445185269149,0.44154758630759045,29
reference_1024,flow_path_high__max,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.47721814589952755,0.36414659997076665,0.6173909614696065,0.5553955373629639,25
reference_1024,flow_path_high__max,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.5904008276118403,0.07241995374730649,0.8445750207644868,0.41611182187489193,36
reference_1024,frontback_inversion__current,q0,15600,15600,1.0,1.0,564,15036,1.0,0.42772293304579645,0.032304254140404796,0.5160562961245445,0.059611396170375835,36
reference_1024,frontback_inversion__current,q3,15600,15600,1.0,1.0,564,15036,1.0,0.4642757500202823,0.0353333620483114,0.5318774003696269,0.059280674526740795,36
reference_1024,frontback_inversion__current,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.48556015944713316,0.04548637808228288,0.7182933282449981,0.17794838166692073,36
reference_1024,frontback_inversion__current,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.6323053097005741,0.10733286398220321,0.6532763241114248,0.3407713930887176,32
reference_1024,frontback_inversion__current,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.6304567470239499,0.3126588754738156,0.6173368064111303,0.5047794309574904,29
reference_1024,frontback_inversion__current,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.5851782294222742,0.3702108771887443,0.6846576276606604,0.5891080875597033,25
reference_1024,frontback_inversion__current,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.4927917088821344,0.07338331224752678,0.6626954754333593,0.27183972064392553,36
reference_1024,frontback_inversion__current,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5151479239423492,0.05306636365829497,0.6647213306619967,0.17051965138916494,36
reference_1024,frontback_inversion__current,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.6956290128278421,0.26145836659051874,0.9030316088409371,0.46636886628043794,36
reference_1024,frontback_inversion__mean,q0,15600,15600,1.0,1.0,564,15036,1.0,0.42772293304579645,0.032304254140404796,0.5160562961245445,0.059611396170375835,36
reference_1024,frontback_inversion__mean,q3,15600,15600,1.0,1.0,564,15036,1.0,0.4572478769629013,0.03558452819854313,0.5694293137817332,0.06153035814898036,36
reference_1024,frontback_inversion__mean,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.41358028217420467,0.040034758804280854,0.6683170357064028,0.15191835851199148,36
reference_1024,frontback_inversion__mean,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.5174622989433872,0.10887896383303129,0.7089095942795867,0.35483067904181526,32
reference_1024,frontback_inversion__mean,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.6075425374659936,0.4447939179652315,0.7124387913007779,0.5971327295691156,29
reference_1024,frontback_inversion__mean,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.6194057746453399,0.49786458257473004,0.7086241962340917,0.67193550462719,25
reference_1024,frontback_inversion__mean,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.4783288429282724,0.04722196209762491,0.7571576221260714,0.4036073686672894,36
reference_1024,frontback_inversion__mean,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.45898661180070904,0.035456175194293754,0.6598106981424287,0.1400406686269741,36
reference_1024,frontback_inversion__mean,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.587521626583198,0.06962493865952708,0.844844885972686,0.4494752913404601,36
reference_1024,frontback_inversion__max,q0,15600,15600,1.0,1.0,564,15036,1.0,0.42772293304579645,0.032304254140404796,0.5160562961245445,0.059611396170375835,36
reference_1024,frontback_inversion__max,q3,15600,15600,1.0,1.0,564,15036,1.0,0.4505347331888102,0.03508578286488448,0.5504815826738404,0.05773511168918936,36
reference_1024,frontback_inversion__max,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.4283098394437439,0.04189632826374164,0.6172620096121165,0.12104150184129209,36
reference_1024,frontback_inversion__max,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.49034933488411986,0.08873936106066276,0.6249223776740572,0.3012324325730749,32
reference_1024,frontback_inversion__max,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.6298898429022975,0.33052871412092605,0.6042865301074302,0.46294407601024296,29
reference_1024,frontback_inversion__max,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.6486892294644777,0.47261058965592156,0.6016158595275597,0.5619798911760057,25
reference_1024,frontback_inversion__max,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.6562922154677474,0.1269433712985734,0.8613270722956732,0.41687966931052994,36
reference_1024,entropy_front_low__current,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4681511417515221,0.031922036704901596,0.47821368280627014,0.05632066655506637,36
reference_1024,entropy_front_low__current,q3,15600,15600,1.0,1.0,564,15036,1.0,0.44375814829279703,0.032876447148172123,0.4803740652633654,0.04697783952046986,36
reference_1024,entropy_front_low__current,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.5656745966576842,0.04256043153302378,0.6515048481567773,0.14060951401769964,36
reference_1024,entropy_front_low__current,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.6681104182312247,0.08158548144456154,0.5152449891566029,0.18226850741068956,32
reference_1024,entropy_front_low__current,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.53435981506817,0.15543681699439704,0.5935225113720981,0.4256255621634942,29
reference_1024,entropy_front_low__current,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.618598130183746,0.28834576229161907,0.6013538308005293,0.5038504495995055,25
reference_1024,entropy_front_low__current,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.5131970504830959,0.052790212698157334,0.5954369777761205,0.1739337661760694,36
reference_1024,entropy_front_low__current,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5380295918636879,0.03827047882975579,0.46308840318903904,0.06572996404254486,36
reference_1024,entropy_front_low__current,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.610294218226139,0.06186055311504553,0.7273957609266251,0.17738522739747878,36
reference_1024,entropy_front_low__mean,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4681511417515221,0.031922036704901596,0.47821368280627014,0.05632066655506637,36
reference_1024,entropy_front_low__mean,q3,15600,15600,1.0,1.0,564,15036,1.0,0.46368001665978015,0.03234226381487037,0.49462475281451,0.052940327301515495,36
reference_1024,entropy_front_low__mean,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.46273168411988236,0.03623633355720043,0.611914607767194,0.11210678819999992,36
reference_1024,entropy_front_low__mean,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.5294973680558897,0.16489177891963616,0.6392970696088223,0.3023325091657094,32
reference_1024,entropy_front_low__mean,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.5232880832193235,0.3802087686900841,0.5687832718875184,0.47336440377972044,29
reference_1024,entropy_front_low__mean,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.4871681246972903,0.4065336363254561,0.6182601327190431,0.6002619505273651,25
reference_1024,entropy_front_low__mean,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.4906119521186976,0.03359736231240009,0.5751748839873705,0.25076556573176545,36
reference_1024,entropy_front_low__mean,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.45811529869683915,0.031453395335492844,0.5278012716266892,0.08584042585770651,36
reference_1024,entropy_front_low__mean,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.4830447705648288,0.03279788123660599,0.6091980891909888,0.1793160699748754,36
reference_1024,entropy_front_low__max,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4681511417515221,0.031922036704901596,0.47821368280627014,0.05632066655506637,36
reference_1024,entropy_front_low__max,q3,15600,15600,1.0,1.0,564,15036,1.0,0.4688669769385626,0.03224630931865709,0.4622263348026755,0.050336411325810564,36
reference_1024,entropy_front_low__max,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.4407793802144844,0.03215349759402706,0.4766152268411341,0.07053592549092487,36
reference_1024,entropy_front_low__max,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.5119710050337805,0.08345748070168253,0.40490413750260673,0.16937231013397053,32
reference_1024,entropy_front_low__max,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.47452803855891557,0.28915405920436643,0.4225239380425807,0.3546920861372865,29
reference_1024,entropy_front_low__max,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.45116074712262527,0.31498559674779436,0.5236748070196647,0.49786846262908085,25
reference_1024,entropy_front_low__max,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.6066910455096893,0.07185270620802753,0.7058712308161854,0.2593649439575362,36
reference_1024,entropy_first_flow_low__current,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4498979046034199,0.03356681702091839,0.5416990104590292,0.08146209780267805,36
reference_1024,entropy_first_flow_low__current,q3,15600,15600,1.0,1.0,564,15036,1.0,0.4446799902456327,0.03275376867160722,0.5246703709363711,0.07303232441158425,36
reference_1024,entropy_first_flow_low__current,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.4523734040887127,0.03713145668399024,0.6706972159602551,0.14103980858837298,36
reference_1024,entropy_first_flow_low__current,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.5769074011704812,0.0940934137813095,0.6049531234454719,0.26977852217768006,32
reference_1024,entropy_first_flow_low__current,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.5571049755468541,0.2873511294116801,0.5647343236723554,0.44342483407707667,29
reference_1024,entropy_first_flow_low__current,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.5749340821440988,0.39482979835922427,0.5617107951084782,0.49551302440000355,25
reference_1024,entropy_first_flow_low__current,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.44701652204920955,0.039393403749310066,0.5628525342593496,0.1789571643946361,36
reference_1024,entropy_first_flow_low__current,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.43780989455095004,0.03400745326298155,0.5478391098938861,0.09434961303353227,36
reference_1024,entropy_first_flow_low__current,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5057899457377943,0.08572416395796627,0.7994768871282252,0.2925237552892198,36
reference_1024,entropy_first_flow_low__mean,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4498979046034199,0.03356681702091839,0.5416990104590292,0.08146209780267805,36
reference_1024,entropy_first_flow_low__mean,q3,15600,15600,1.0,1.0,564,15036,1.0,0.4637458751478721,0.03458148765679438,0.5812666823741774,0.06634225116551368,36
reference_1024,entropy_first_flow_low__mean,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.42195160177821445,0.03641727912702507,0.6419338493103854,0.12284946917679503,36
reference_1024,entropy_first_flow_low__mean,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.4420355188684837,0.12000128454902029,0.6980113001575854,0.3798985606454176,32
reference_1024,entropy_first_flow_low__mean,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.4863573461653379,0.3600340345058779,0.660630319197718,0.5131372729597996,29
reference_1024,entropy_first_flow_low__mean,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.4481735930657631,0.3895561137390467,0.6012511856948357,0.5685989881977002,25
reference_1024,entropy_first_flow_low__mean,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.47744556091385404,0.04410554501624611,0.723893455027985,0.37565276060804265,36
reference_1024,entropy_first_flow_low__mean,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.4528917831247559,0.03625016170786645,0.6279044690315562,0.12409847027534353,36
reference_1024,entropy_first_flow_low__mean,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5074031544152191,0.09704726395819151,0.8513896790456943,0.3932950550693812,36
reference_1024,entropy_first_flow_low__max,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4498979046034199,0.03356681702091839,0.5416990104590292,0.08146209780267805,36
reference_1024,entropy_first_flow_low__max,q3,15600,15600,1.0,1.0,564,15036,1.0,0.45455157032106397,0.033555159942257225,0.5622945610871078,0.08571832275971664,36
reference_1024,entropy_first_flow_low__max,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.40836990344918195,0.032112921979868744,0.567846493527113,0.11372649221661761,36
reference_1024,entropy_first_flow_low__max,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.4129567027935773,0.06058464241553061,0.5717391256665034,0.23725611690593215,32
reference_1024,entropy_first_flow_low__max,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.4441988646192071,0.29867732532392893,0.5622118199290493,0.4121429373307436,29
reference_1024,entropy_first_flow_low__max,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.41852663543607277,0.36923081490225873,0.5327507849505406,0.5045535843655902,25
reference_1024,entropy_first_flow_low__max,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.502252808389888,0.04586597700792063,0.7906239389887284,0.24584758054870962,36
reference_1024,token_front_collapse__current,q0,15600,15600,1.0,1.0,564,15036,1.0,0.6249639753480536,0.05871780607388001,0.5080383299975277,0.04686767232387051,36
reference_1024,token_front_collapse__current,q3,15600,15600,1.0,1.0,564,15036,1.0,0.5601099913399331,0.04243354377632234,0.5377016046802834,0.055811657365047576,36
reference_1024,token_front_collapse__current,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.4766126195341779,0.03349423348876934,0.3682813627365857,0.042520706144300036,36
reference_1024,token_front_collapse__current,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.33394965591924197,0.03585916826897788,0.4759897204553184,0.18061447951961282,32
reference_1024,token_front_collapse__current,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.4927955606925508,0.11733211848316198,0.4274572099518565,0.35301630694861597,29
reference_1024,token_front_collapse__current,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.40442790134026274,0.12823628562490455,0.38099874527149713,0.45742680366201094,25
reference_1024,token_front_collapse__current,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.5425466469126579,0.039605250901552105,0.5085798061691134,0.16200534733814978,36
reference_1024,token_front_collapse__current,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.47890435295715816,0.03281364521199492,0.38382344513854244,0.04078713281910642,36
reference_1024,token_front_collapse__current,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.4850164569572034,0.03302589275785402,0.4392550103689088,0.08136947668045752,36
reference_1024,token_front_collapse__mean,q0,15600,15600,1.0,1.0,564,15036,1.0,0.6249639753480536,0.05871780607388001,0.5080383299975277,0.04686767232387051,36
reference_1024,token_front_collapse__mean,q3,15600,15600,1.0,1.0,564,15036,1.0,0.5644293530043263,0.04183130622416205,0.5035711337819548,0.04924293598814164,36
reference_1024,token_front_collapse__mean,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.5744969437236732,0.0453345718409539,0.4068876782496362,0.07863826909778608,36
reference_1024,token_front_collapse__mean,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.505628312592261,0.05960723475957803,0.39307886447052104,0.16151746493728183,32
reference_1024,token_front_collapse__mean,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.4880134374361152,0.12820329550429993,0.451078061932834,0.3801744380585712,29
reference_1024,token_front_collapse__mean,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.5145345857725955,0.22951509517357943,0.4331447521263804,0.49056082215041014,25
reference_1024,token_front_collapse__mean,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.5245125056837585,0.036324503900105554,0.4369238659567868,0.16079510888462364,36
reference_1024,token_front_collapse__mean,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5717750802329727,0.04328887902401883,0.43270450219836254,0.04254579859001337,36
reference_1024,token_front_collapse__mean,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5723915086062953,0.043464784652488035,0.4653417087090065,0.04360029540452273,36
reference_1024,token_front_collapse__max,q0,15600,15600,1.0,1.0,564,15036,1.0,0.6249639753480536,0.05871780607388001,0.5080383299975277,0.04686767232387051,36
reference_1024,token_front_collapse__max,q3,15600,15600,1.0,1.0,564,15036,1.0,0.5417375367675499,0.03808328837982251,0.4808258453820114,0.043796771398260034,36
reference_1024,token_front_collapse__max,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.5308689026204338,0.03762323223958086,0.4322910838464647,0.043165032039494275,36
reference_1024,token_front_collapse__max,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.4514614803177718,0.047994259264843075,0.3587391146733792,0.15426291746965093,32
reference_1024,token_front_collapse__max,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.43947689138400087,0.10719616866709128,0.3742958343054288,0.33779629770037134,29
reference_1024,token_front_collapse__max,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.46841896625528295,0.15359986660493471,0.36606697958348206,0.4190219340360863,25
reference_1024,token_front_collapse__max,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.5776222762768882,0.04351682103880124,0.6361149333545018,0.17125213508096518,36
reference_1024,freeze__current,q0,15600,0,0.0,0.0,0,0,0.0,,,,,0
reference_1024,freeze__current,q3,15600,0,0.0,0.0,0,0,0.0,,,,,0
reference_1024,freeze__current,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.6535005324266134,0.11540751920297668,0.4735592594917585,0.08503512243270495,36
reference_1024,freeze__current,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.5488168279861182,0.10330273773213572,0.4840381930672707,0.24845051402289714,32
reference_1024,freeze__current,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.6346365837933041,0.26081159457688174,0.5567058598272937,0.4705966946676527,29
reference_1024,freeze__current,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.7524071070702929,0.4612227318257117,0.5928379813362956,0.561990139201872,25
reference_1024,freeze__current,retrospective_half,15600,9146,0.5862820512820512,0.5862820512820512,564,8582,1.0,0.6832786253927484,0.27553065683490624,0.5852129239072923,0.4833692836876731,32
reference_1024,freeze__current,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.6241367054765962,0.2445962433895302,0.47568780562180063,0.11706607256369193,36
reference_1024,freeze__current,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.9172133451819652,0.7070384065393907,0.8911678047201393,0.796830345517158,36
reference_1024,freeze__mean,q0,15600,0,0.0,0.0,0,0,0.0,,,,,0
reference_1024,freeze__mean,q3,15600,0,0.0,0.0,0,0,0.0,,,,,0
reference_1024,freeze__mean,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.66126552355601,0.10636451269681764,0.48032709437004356,0.08399893741346877,36
reference_1024,freeze__mean,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.5988213255459306,0.15893656932970818,0.4712324372097769,0.24299825076342693,32
reference_1024,freeze__mean,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.7077982733405671,0.3071740763777059,0.5735590281881925,0.45640943421304664,29
reference_1024,freeze__mean,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.7559692838869027,0.4517538639189191,0.6392071322774329,0.6125034212846947,25
reference_1024,freeze__mean,retrospective_half,15600,9146,0.5862820512820512,0.5862820512820512,564,8582,1.0,0.7061439827050184,0.2304758652378445,0.5735499427375699,0.45558497261574904,32
reference_1024,freeze__mean,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.63247496787851,0.17385982725383428,0.44932665182569287,0.08922442466794146,36
reference_1024,freeze__mean,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.8283770251632488,0.4970780528717203,0.7974221236605783,0.6050750861770493,36
reference_1024,freeze__max,q0,15600,0,0.0,0.0,0,0,0.0,,,,,0
reference_1024,freeze__max,q3,15600,0,0.0,0.0,0,0,0.0,,,,,0
reference_1024,freeze__max,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.6612545156298272,0.11660749508190263,0.4781439479636732,0.08378516136837626,36
reference_1024,freeze__max,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.5382388462259895,0.10774406142974152,0.4504729666748172,0.2218166691007687,32
reference_1024,freeze__max,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.6936062099982702,0.312063602110003,0.5018550024768109,0.453828158638101,29
