corpus,block,feat,K,t,variant,auc_succ,det_auc,res_auc_succ,res_det_auc,base_det_auc,npairs,n_scored,p_raw,p_res
B,detect,cell1280,8,30,absorb_drift,0.2559760956175299,0.7440239043824701,0.3854581673306773,0.6145418326693227,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0049751243781094
B,detect,cell1280,8,30,absorb_max_w8,0.3259462151394422,0.6740537848605578,0.4098605577689243,0.5901394422310757,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0099502487562189
B,detect,cell1280,8,30,frac_hirisk_w8,0.3177290836653386,0.6822709163346614,0.4252988047808765,0.5747011952191234,0.750996015936255,2008.0,512.0,0.0049751243781094,0.044776119402985
B,detect,cell1280,8,30,emp_pool,0.3154880478087649,0.6845119521912351,0.4183266932270916,0.5816733067729083,0.750996015936255,2008.0,512.0,0.0049751243781094,0.1393034825870646
B,detect,cell1280,8,30,emp_pool_w8,0.2776394422310757,0.7223605577689243,0.3869521912350597,0.6130478087649402,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0149253731343283
B,detect,cell1280,8,30,emp_time,0.3488545816733068,0.6511454183266931,0.426792828685259,0.5732071713147411,0.750996015936255,2008.0,512.0,0.0049751243781094,0.1890547263681592
B,detect,cell1280,8,30,esteps,0.5405876494023905,0.5405876494023905,0.5517928286852589,0.5517928286852589,0.750996015936255,2008.0,512.0,0.3134328358208955,0.1890547263681592
B,detect,cell1280,8,30,esteps_w8,0.5336155378486056,0.5336155378486056,0.5333665338645418,0.5333665338645418,0.750996015936255,2008.0,512.0,0.3980099502487562,0.4278606965174129
B,detect,cell1280,8,30,dwell,0.3909362549800796,0.6090637450199203,0.5194223107569721,0.5194223107569721,0.750996015936255,2008.0,512.0,0.0049751243781094,0.5970149253731343
B,detect,cell1280,8,30,stayp_w8,0.313496015936255,0.686503984063745,0.422808764940239,0.577191235059761,0.750996015936255,2008.0,512.0,0.0049751243781094,0.044776119402985
B,detect,cell1280,8,30,nll_w8,0.434511952191235,0.5654880478087649,0.4138446215139442,0.5861553784860558,0.750996015936255,2008.0,512.0,0.0696517412935323,0.0199004975124378
B,detect,cell1280,16,20,absorb,0.6364541832669323,0.6364541832669323,0.6095617529880478,0.6095617529880478,0.6444223107569721,2008.0,512.0,0.0049751243781094,0.0199004975124378
B,detect,cell1280,16,20,absorb_w8,0.5908864541832669,0.5908864541832669,0.5707171314741036,0.5707171314741036,0.6444223107569721,2008.0,512.0,0.1641791044776119,0.3482587064676617
B,detect,cell1280,16,20,absorb_drift,0.5784362549800797,0.5784362549800797,0.5249003984063745,0.5249003984063745,0.6444223107569721,2008.0,512.0,0.0497512437810945,0.4975124378109453
B,detect,cell1280,16,20,absorb_max_w8,0.6372011952191236,0.6372011952191236,0.6120517928286853,0.6120517928286853,0.6444223107569721,2008.0,512.0,0.0049751243781094,0.0199004975124378
B,detect,cell1280,16,20,frac_hirisk_w8,0.5575199203187251,0.5575199203187251,0.5438247011952191,0.5438247011952191,0.6444223107569721,2008.0,512.0,0.0597014925373134,0.2338308457711442
B,detect,cell1280,16,20,emp_pool,0.5194223107569721,0.5194223107569721,0.545816733067729,0.545816733067729,0.6444223107569721,2008.0,512.0,0.8557213930348259,0.5174129353233831
B,detect,cell1280,16,20,emp_pool_w8,0.5405876494023905,0.5405876494023905,0.521414342629482,0.521414342629482,0.6444223107569721,2008.0,512.0,0.6069651741293532,0.7960199004975125
B,detect,cell1280,16,20,emp_time,0.4960159362549801,0.5039840637450199,0.5502988047808764,0.5502988047808764,0.6444223107569721,2008.0,512.0,0.9900497512437813,0.7810945273631841
B,detect,cell1280,16,20,esteps,0.576195219123506,0.576195219123506,0.5348605577689243,0.5348605577689243,0.6444223107569721,2008.0,512.0,0.0348258706467661,0.308457711442786
B,detect,cell1280,16,20,esteps_w8,0.5674800796812749,0.5674800796812749,0.5448207171314741,0.5448207171314741,0.6444223107569721,2008.0,512.0,0.0646766169154228,0.2338308457711442
B,detect,cell1280,16,20,dwell,0.4307768924302789,0.5692231075697212,0.450199203187251,0.549800796812749,0.6444223107569721,2008.0,512.0,0.0149253731343283,0.1592039800995024
B,detect,cell1280,16,20,stayp_w8,0.4982569721115538,0.5017430278884463,0.5099601593625498,0.5099601593625498,0.6444223107569721,2008.0,512.0,0.9502487562189056,0.7562189054726368
B,detect,cell1280,16,20,nll_w8,0.4581673306772908,0.5418326693227091,0.4741035856573705,0.5258964143426295,0.6444223107569721,2008.0,512.0,0.263681592039801,0.417910447761194
B,detect,cell1280,16,25,absorb,0.5527888446215139,0.5527888446215139,0.5657370517928287,0.5657370517928287,0.5249003984063745,2008.0,512.0,0.5472636815920398,0.4328358208955223
B,detect,cell1280,16,25,absorb_w8,0.6334661354581673,0.6334661354581673,0.6175298804780877,0.6175298804780877,0.5249003984063745,2008.0,512.0,0.0049751243781094,0.0398009950248756
B,detect,cell1280,16,25,absorb_drift,0.488296812749004,0.5117031872509961,0.5024900398406374,0.5024900398406374,0.5249003984063745,2008.0,512.0,0.7661691542288557,0.965174129353234
B,detect,cell1280,16,25,absorb_max_w8,0.5610059760956175,0.5610059760956175,0.5662350597609562,0.5662350597609562,0.5249003984063745,2008.0,512.0,0.4776119402985074,0.4129353233830846
B,detect,cell1280,16,25,frac_hirisk_w8,0.5117031872509961,0.5117031872509961,0.4800796812749004,0.5199203187250996,0.5249003984063745,2008.0,512.0,0.6616915422885572,0.572139303482587
B,detect,cell1280,16,25,emp_pool,0.5587649402390438,0.5587649402390438,0.5557768924302788,0.5557768924302788,0.5249003984063745,2008.0,512.0,0.4328358208955223,0.4328358208955223
B,detect,cell1280,16,25,emp_pool_w8,0.5363545816733067,0.5363545816733067,0.5273904382470119,0.5273904382470119,0.5249003984063745,2008.0,512.0,0.7960199004975125,0.8606965174129353
B,detect,cell1280,16,25,emp_time,0.5572709163346613,0.5572709163346613,0.5375996015936255,0.5375996015936255,0.5249003984063745,2008.0,512.0,0.6517412935323383,0.8407960199004975
B,detect,cell1280,16,25,esteps,0.5483067729083665,0.5483067729083665,0.5428286852589641,0.5428286852589641,0.5249003984063745,2008.0,512.0,0.1840796019900497,0.263681592039801
B,detect,cell1280,16,25,esteps_w8,0.6444223107569721,0.6444223107569721,0.6120517928286853,0.6120517928286853,0.5249003984063745,2008.0,512.0,0.0049751243781094,0.0149253731343283
B,detect,cell1280,16,25,dwell,0.5326195219123506,0.5326195219123506,0.5602589641434262,0.5602589641434262,0.5249003984063745,2008.0,512.0,0.3432835820895522,0.1044776119402985
B,detect,cell1280,16,25,stayp_w8,0.5318725099601593,0.5318725099601593,0.5323705179282868,0.5323705179282868,0.5249003984063745,2008.0,512.0,0.3781094527363184,0.3930348258706467
B,detect,cell1280,16,25,nll_w8,0.4091135458167331,0.5908864541832669,0.4073705179282869,0.5926294820717131,0.5249003984063745,2008.0,512.0,0.0199004975124378,0.0099502487562189
B,detect,cell1280,16,30,absorb,0.2776394422310757,0.7223605577689243,0.4043824701195219,0.5956175298804781,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0497512437810945
B,detect,cell1280,16,30,absorb_w8,0.2397908366533864,0.7602091633466135,0.3471115537848606,0.6528884462151394,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0049751243781094
B,detect,cell1280,16,30,absorb_drift,0.2577191235059761,0.7422808764940239,0.3809760956175299,0.6190239043824701,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0049751243781094
B,detect,cell1280,16,30,absorb_max_w8,0.309511952191235,0.6904880478087649,0.398406374501992,0.601593625498008,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0298507462686567
B,detect,cell1280,16,30,frac_hirisk_w8,0.2430278884462151,0.7569721115537849,0.3227091633466135,0.6772908366533865,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0049751243781094
B,detect,cell1280,16,30,emp_pool,0.2945717131474104,0.7054282868525896,0.397410358565737,0.602589641434263,0.750996015936255,2008.0,512.0,0.0049751243781094,0.044776119402985
B,detect,cell1280,16,30,emp_pool_w8,0.2537350597609561,0.7462649402390438,0.372011952191235,0.6279880478087649,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0049751243781094
B,detect,cell1280,16,30,emp_time,0.3254482071713147,0.6745517928286853,0.4063745019920319,0.593625498007968,0.750996015936255,2008.0,512.0,0.0049751243781094,0.154228855721393
B,detect,cell1280,16,30,esteps,0.4449701195219123,0.5550298804780877,0.4905378486055777,0.5094621513944223,0.750996015936255,2008.0,512.0,0.1343283582089552,0.7910447761194029
B,detect,cell1280,16,30,esteps_w8,0.5017430278884463,0.5017430278884463,0.4950199203187251,0.5049800796812749,0.750996015936255,2008.0,512.0,0.9502487562189056,0.9104477611940298
B,detect,cell1280,16,30,dwell,0.3468625498007968,0.6531374501992031,0.4611553784860557,0.5388446215139442,0.750996015936255,2008.0,512.0,0.0049751243781094,0.2437810945273631
B,detect,cell1280,16,30,stayp_w8,0.262699203187251,0.737300796812749,0.3814741035856573,0.6185258964143426,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0149253731343283
B,detect,cell1280,16,30,nll_w8,0.6182768924302788,0.6182768924302788,0.548804780876494,0.548804780876494,0.750996015936255,2008.0,512.0,0.0099502487562189,0.1791044776119403
B,detect,cell1280,32,20,absorb,0.5717131474103586,0.5717131474103586,0.5473107569721115,0.5473107569721115,0.6444223107569721,2008.0,512.0,0.2487562189054726,0.5024875621890548
B,detect,cell1280,32,20,absorb_w8,0.5420816733067729,0.5420816733067729,0.5328685258964143,0.5328685258964143,0.6444223107569721,2008.0,512.0,0.5771144278606966,0.7064676616915423
B,detect,cell1280,32,20,absorb_drift,0.5328685258964143,0.5328685258964143,0.5014940239043825,0.5014940239043825,0.6444223107569721,2008.0,512.0,0.3930348258706467,0.9800995024875622
B,detect,cell1280,32,20,absorb_max_w8,0.5893924302788844,0.5893924302788844,0.5667330677290837,0.5667330677290837,0.6444223107569721,2008.0,512.0,0.0895522388059701,0.3134328358208955
B,detect,cell1280,32,20,frac_hirisk_w8,0.5044820717131474,0.5044820717131474,0.4780876494023904,0.5219123505976095,0.6444223107569721,2008.0,512.0,0.8955223880597015,0.5422885572139303
B,detect,cell1280,32,20,emp_pool,0.4671314741035856,0.5328685258964143,0.4890438247011952,0.5109561752988048,0.6444223107569721,2008.0,512.0,0.6119402985074627,0.8656716417910447
B,detect,cell1280,32,20,emp_pool_w8,0.4877988047808765,0.5122011952191234,0.5258964143426295,0.5258964143426295,0.6444223107569721,2008.0,512.0,0.8905472636815921,0.7412935323383084
B,detect,cell1280,32,20,emp_time,0.4830677290836653,0.5169322709163346,0.5438247011952191,0.5438247011952191,0.6444223107569721,2008.0,512.0,0.8805970149253731,0.7064676616915423
B,detect,cell1280,32,20,esteps,0.5597609561752988,0.5597609561752988,0.522410358565737,0.522410358565737,0.6444223107569721,2008.0,512.0,0.1194029850746268,0.5970149253731343
B,detect,cell1280,32,20,esteps_w8,0.487300796812749,0.512699203187251,0.4825697211155378,0.5174302788844621,0.6444223107569721,2008.0,512.0,0.7810945273631841,0.6318407960199005
B,detect,cell1280,32,20,dwell,0.450199203187251,0.549800796812749,0.4693725099601594,0.5306274900398407,0.6444223107569721,2008.0,512.0,0.0099502487562189,0.2835820895522388
B,detect,cell1280,32,20,stayp_w8,0.4529382470119522,0.5470617529880478,0.4830677290836653,0.5169322709163346,0.6444223107569721,2008.0,512.0,0.2537313432835821,0.6567164179104478
B,detect,cell1280,32,20,nll_w8,0.4295318725099601,0.5704681274900398,0.4566733067729083,0.5433266932270917,0.6444223107569721,2008.0,512.0,0.0597014925373134,0.2338308457711442
B,detect,cell1280,32,25,absorb,0.5373505976095617,0.5373505976095617,0.5388446215139442,0.5388446215139442,0.5249003984063745,2008.0,512.0,0.7960199004975125,0.7761194029850746
B,detect,cell1280,32,25,absorb_w8,0.6058266932270916,0.6058266932270916,0.600597609561753,0.600597609561753,0.5249003984063745,2008.0,512.0,0.0497512437810945,0.0895522388059701
B,detect,cell1280,32,25,absorb_drift,0.5054780876494024,0.5054780876494024,0.5,0.5,0.5249003984063745,2008.0,512.0,0.8805970149253731,1.0
B,detect,cell1280,32,25,absorb_max_w8,0.5527888446215139,0.5527888446215139,0.5587649402390438,0.5587649402390438,0.5249003984063745,2008.0,512.0,0.6169154228855721,0.4776119402985074
B,detect,cell1280,32,25,frac_hirisk_w8,0.4930278884462151,0.5069721115537849,0.4738545816733068,0.5261454183266931,0.5249003984063745,2008.0,512.0,0.8109452736318408,0.4925373134328358
B,detect,cell1280,32,25,emp_pool,0.4656374501992031,0.5343625498007969,0.4606573705179282,0.5393426294820718,0.5249003984063745,2008.0,512.0,0.6965174129353234,0.6119402985074627
B,detect,cell1280,32,25,emp_pool_w8,0.5211653386454184,0.5211653386454184,0.5383466135458167,0.5383466135458167,0.5249003984063745,2008.0,512.0,0.8706467661691543,0.7562189054726368
B,detect,cell1280,32,25,emp_time,0.4870517928286852,0.5129482071713147,0.4840637450199203,0.5159362549800797,0.5249003984063745,2008.0,512.0,0.9253731343283582,0.9203980099502488
B,detect,cell1280,32,25,esteps,0.4995019920318725,0.5004980079681275,0.5094621513944223,0.5094621513944223,0.5249003984063745,2008.0,512.0,0.9850746268656716,0.8109452736318408
B,detect,cell1280,32,25,esteps_w8,0.6008466135458167,0.6008466135458167,0.5901394422310757,0.5901394422310757,0.5249003984063745,2008.0,512.0,0.0149253731343283,0.0149253731343283
B,detect,cell1280,32,25,dwell,0.5161852589641435,0.5161852589641435,0.5473107569721115,0.5473107569721115,0.5249003984063745,2008.0,512.0,0.5870646766169154,0.2388059701492537
B,detect,cell1280,32,25,stayp_w8,0.5007470119521913,0.5007470119521913,0.4965139442231076,0.5034860557768924,0.5249003984063745,2008.0,512.0,0.9800995024875622,0.945273631840796
B,detect,cell1280,32,25,nll_w8,0.4683764940239043,0.5316235059760956,0.474601593625498,0.525398406374502,0.5249003984063745,2008.0,512.0,0.4328358208955223,0.5223880597014925
B,detect,cell1280,32,30,absorb,0.2549800796812749,0.7450199203187251,0.3864541832669322,0.6135458167330677,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0149253731343283
B,detect,cell1280,32,30,absorb_w8,0.2410358565737052,0.7589641434262948,0.3645418326693227,0.6354581673306773,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0099502487562189
B,detect,cell1280,32,30,absorb_drift,0.2410358565737052,0.7589641434262948,0.3630478087649402,0.6369521912350598,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0049751243781094
B,detect,cell1280,32,30,absorb_max_w8,0.3832171314741036,0.6167828685258965,0.4900398406374502,0.5099601593625498,0.750996015936255,2008.0,512.0,0.0099502487562189,0.9402985074626866
B,detect,cell1280,32,30,frac_hirisk_w8,0.2243525896414342,0.7756474103585658,0.2968127490039841,0.703187250996016,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0049751243781094
B,detect,cell1280,32,30,emp_pool,0.2753984063745019,0.724601593625498,0.4043824701195219,0.5956175298804781,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0746268656716417
B,detect,cell1280,32,30,emp_pool_w8,0.2788844621513944,0.7211155378486056,0.3914342629482071,0.6085657370517928,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0199004975124378
B,detect,cell1280,32,30,emp_time,0.3152390438247012,0.6847609561752988,0.4043824701195219,0.5956175298804781,0.750996015936255,2008.0,512.0,0.0049751243781094,0.1044776119402985
B,detect,cell1280,32,30,esteps,0.3999003984063745,0.6000996015936255,0.4750996015936255,0.5249003984063745,0.750996015936255,2008.0,512.0,0.0099502487562189,0.5223880597014925
B,detect,cell1280,32,30,esteps_w8,0.4078685258964143,0.5921314741035857,0.4332669322709163,0.5667330677290836,0.750996015936255,2008.0,512.0,0.0099502487562189,0.0796019900497512
B,detect,cell1280,32,30,dwell,0.3396414342629482,0.6603585657370519,0.4048804780876494,0.5951195219123506,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0199004975124378
B,detect,cell1280,32,30,stayp_w8,0.3097609561752988,0.6902390438247012,0.423804780876494,0.576195219123506,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0597014925373134
B,detect,cell1280,32,30,nll_w8,0.5846613545816733,0.5846613545816733,0.5707171314741036,0.5707171314741036,0.750996015936255,2008.0,512.0,0.0199004975124378,0.0497512437810945
B,detect,cell1280,64,20,absorb,0.6050796812749004,0.6050796812749004,0.5811752988047809,0.5811752988047809,0.6444223107569721,2008.0,512.0,0.0746268656716417,0.208955223880597
B,detect,cell1280,64,20,absorb_w8,0.5303784860557769,0.5303784860557769,0.5338645418326693,0.5338645418326693,0.6444223107569721,2008.0,512.0,0.7263681592039801,0.6915422885572139
B,detect,cell1280,64,20,absorb_drift,0.5854083665338645,0.5854083665338645,0.5562749003984063,0.5562749003984063,0.6444223107569721,2008.0,512.0,0.0248756218905472,0.1293532338308457
B,detect,cell1280,64,20,absorb_max_w8,0.6110557768924303,0.6110557768924303,0.5901394422310757,0.5901394422310757,0.6444223107569721,2008.0,512.0,0.0497512437810945,0.1592039800995024
B,detect,cell1280,64,20,frac_hirisk_w8,0.4885458167330677,0.5114541832669323,0.5089641434262948,0.5089641434262948,0.6444223107569721,2008.0,512.0,0.7711442786069652,0.8407960199004975
B,detect,cell1280,64,20,emp_pool,0.5199203187250996,0.5199203187250996,0.5134462151394422,0.5134462151394422,0.6444223107569721,2008.0,512.0,0.6318407960199005,0.7562189054726368
B,detect,cell1280,64,20,emp_pool_w8,0.4422310756972111,0.5577689243027888,0.4835657370517928,0.5164342629482072,0.6444223107569721,2008.0,512.0,0.2835820895522388,0.8109452736318408
B,detect,cell1280,64,20,emp_time,0.4825697211155378,0.5174302788844621,0.5219123505976095,0.5219123505976095,0.6444223107569721,2008.0,512.0,0.7661691542288557,0.7313432835820896
B,detect,cell1280,64,20,esteps,0.5353585657370518,0.5353585657370518,0.500996015936255,0.500996015936255,0.6444223107569721,2008.0,512.0,0.3184079601990049,0.9900497512437813
B,detect,cell1280,64,20,esteps_w8,0.5184262948207171,0.5184262948207171,0.5368525896414342,0.5368525896414342,0.6444223107569721,2008.0,512.0,0.6268656716417911,0.308457711442786
B,detect,cell1280,64,20,dwell,0.4594123505976095,0.5405876494023905,0.4922808764940239,0.5077191235059761,0.6444223107569721,2008.0,512.0,0.0049751243781094,0.7960199004975125
B,detect,cell1280,64,20,stayp_w8,0.3906872509960159,0.609312749003984,0.4307768924302789,0.5692231075697212,0.6444223107569721,2008.0,512.0,0.0049751243781094,0.0547263681592039
B,detect,cell1280,64,20,nll_w8,0.3769920318725099,0.62300796812749,0.3894422310756972,0.6105577689243028,0.6444223107569721,2008.0,512.0,0.0049751243781094,0.0049751243781094
B,detect,cell1280,64,25,absorb,0.5281374501992032,0.5281374501992032,0.5338645418326693,0.5338645418326693,0.5249003984063745,2008.0,512.0,0.7810945273631841,0.6965174129353234
B,detect,cell1280,64,25,absorb_w8,0.5896414342629482,0.5896414342629482,0.5956175298804781,0.5956175298804781,0.5249003984063745,2008.0,512.0,0.1592039800995024,0.1343283582089552
B,detect,cell1280,64,25,absorb_drift,0.475597609561753,0.524402390438247,0.4750996015936255,0.5249003984063745,0.5249003984063745,2008.0,512.0,0.527363184079602,0.5522388059701493
B,detect,cell1280,64,25,absorb_max_w8,0.5702191235059761,0.5702191235059761,0.5881474103585658,0.5881474103585658,0.5249003984063745,2008.0,512.0,0.3781094527363184,0.1741293532338308
B,detect,cell1280,64,25,frac_hirisk_w8,0.5383466135458167,0.5383466135458167,0.5131972111553785,0.5131972111553785,0.5249003984063745,2008.0,512.0,0.1592039800995024,0.7064676616915423
B,detect,cell1280,64,25,emp_pool,0.4424800796812749,0.5575199203187251,0.4571713147410358,0.5428286852589641,0.5249003984063745,2008.0,512.0,0.1840796019900497,0.373134328358209
B,detect,cell1280,64,25,emp_pool_w8,0.4397410358565737,0.5602589641434264,0.4646414342629482,0.5353585657370519,0.5249003984063745,2008.0,512.0,0.2935323383084577,0.527363184079602
B,detect,cell1280,64,25,emp_time,0.4155876494023904,0.5844123505976095,0.4163346613545817,0.5836653386454183,0.5249003984063745,2008.0,512.0,0.099502487562189,0.1194029850746268
B,detect,cell1280,64,25,esteps,0.4624003984063745,0.5375996015936255,0.4731075697211155,0.5268924302788844,0.5249003984063745,2008.0,512.0,0.36318407960199,0.4676616915422885
B,detect,cell1280,64,25,esteps_w8,0.5448207171314741,0.5448207171314741,0.5398406374501992,0.5398406374501992,0.5249003984063745,2008.0,512.0,0.2288557213930348,0.2985074626865671
B,detect,cell1280,64,25,dwell,0.5179282868525896,0.5179282868525896,0.5393426294820717,0.5393426294820717,0.5249003984063745,2008.0,512.0,0.5024875621890548,0.3582089552238806
B,detect,cell1280,64,25,stayp_w8,0.5737051792828686,0.5737051792828686,0.5722111553784861,0.5722111553784861,0.5249003984063745,2008.0,512.0,0.0398009950248756,0.0398009950248756
B,detect,cell1280,64,25,nll_w8,0.5077191235059761,0.5077191235059761,0.5039840637450199,0.5039840637450199,0.5249003984063745,2008.0,512.0,0.8606965174129353,0.9253731343283582
B,detect,cell1280,64,30,absorb,0.2562250996015936,0.7437749003984064,0.3884462151394422,0.6115537848605578,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0049751243781094
B,detect,cell1280,64,30,absorb_w8,0.2689243027888446,0.7310756972111554,0.3989043824701195,0.6010956175298805,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0597014925373134
B,detect,cell1280,64,30,absorb_drift,0.2594621513944223,0.7405378486055777,0.375996015936255,0.624003984063745,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0049751243781094
B,detect,cell1280,64,30,absorb_max_w8,0.3207171314741036,0.6792828685258965,0.424800796812749,0.575199203187251,0.750996015936255,2008.0,512.0,0.0049751243781094,0.1592039800995024
B,detect,cell1280,64,30,frac_hirisk_w8,0.2315737051792828,0.7684262948207171,0.3052788844621514,0.6947211155378485,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0049751243781094
B,detect,cell1280,64,30,emp_pool,0.2756474103585657,0.7243525896414342,0.3894422310756972,0.6105577689243028,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0248756218905472
B,detect,cell1280,64,30,emp_pool_w8,0.1952191235059761,0.8047808764940239,0.3062749003984064,0.6937250996015936,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0049751243781094
B,detect,cell1280,64,30,emp_time,0.3281872509960159,0.671812749003984,0.4106075697211155,0.5893924302788844,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0796019900497512
B,detect,cell1280,64,30,esteps,0.3354083665338645,0.6645916334661355,0.4282868525896414,0.5717131474103585,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0497512437810945
B,detect,cell1280,64,30,esteps_w8,0.4008964143426294,0.5991035856573705,0.448207171314741,0.5517928286852589,0.750996015936255,2008.0,512.0,0.0149253731343283,0.1691542288557214
B,detect,cell1280,64,30,dwell,0.3919322709163346,0.6080677290836654,0.4783366533864542,0.5216633466135459,0.750996015936255,2008.0,512.0,0.0049751243781094,0.5323383084577115
B,detect,cell1280,64,30,stayp_w8,0.3391434262948207,0.6608565737051793,0.4561752988047808,0.5438247011952191,0.750996015936255,2008.0,512.0,0.0049751243781094,0.2288557213930348
B,detect,cell1280,64,30,nll_w8,0.5104581673306773,0.5104581673306773,0.5258964143426295,0.5258964143426295,0.750996015936255,2008.0,512.0,0.8507462686567164,0.5572139303482587
B,detect,mean32,4,20,absorb,0.548804780876494,0.548804780876494,0.5667330677290837,0.5667330677290837,0.6444223107569721,2008.0,512.0,0.6069651741293532,0.4079601990049751
B,detect,mean32,4,20,absorb_w8,0.5562749003984063,0.5562749003984063,0.5632470119521913,0.5632470119521913,0.6444223107569721,2008.0,512.0,0.5422885572139303,0.4676616915422885
B,detect,mean32,4,20,absorb_drift,0.4467131474103585,0.5532868525896415,0.4875498007968127,0.5124501992031872,0.6444223107569721,2008.0,512.0,0.1243781094527363,0.7412935323383084
B,detect,mean32,4,20,absorb_max_w8,0.5639940239043825,0.5639940239043825,0.5727091633466136,0.5727091633466136,0.6444223107569721,2008.0,512.0,0.4577114427860697,0.3333333333333333
B,detect,mean32,4,20,frac_hirisk_w8,0.4658864541832669,0.5341135458167331,0.4576693227091633,0.5423306772908367,0.6444223107569721,2008.0,512.0,0.3283582089552239,0.2587064676616915
B,detect,mean32,4,20,emp_pool,0.475597609561753,0.524402390438247,0.5054780876494024,0.5054780876494024,0.6444223107569721,2008.0,512.0,0.6766169154228856,0.945273631840796
B,detect,mean32,4,20,emp_pool_w8,0.5057270916334662,0.5057270916334662,0.5044820717131474,0.5044820717131474,0.6444223107569721,2008.0,512.0,0.9601990049751244,0.9701492537313432
B,detect,mean32,4,20,emp_time,0.4875498007968127,0.5124501992031872,0.5139442231075697,0.5139442231075697,0.6444223107569721,2008.0,512.0,0.9054726368159204,0.9104477611940298
B,detect,mean32,4,20,esteps,0.5712151394422311,0.5712151394422311,0.5677290836653387,0.5677290836653387,0.6444223107569721,2008.0,512.0,0.044776119402985,0.0646766169154228
B,detect,mean32,4,20,esteps_w8,0.5699701195219123,0.5699701195219123,0.5712151394422311,0.5712151394422311,0.6444223107569721,2008.0,512.0,0.0597014925373134,0.0646766169154228
B,detect,mean32,4,20,dwell,0.4352589641434263,0.5647410358565736,0.4382470119521912,0.5617529880478087,0.6444223107569721,2008.0,512.0,0.0248756218905472,0.099502487562189
B,detect,mean32,4,20,stayp_w8,0.4554282868525896,0.5445717131474104,0.4830677290836653,0.5169322709163346,0.6444223107569721,2008.0,512.0,0.2487562189054726,0.6666666666666666
B,detect,mean32,4,20,nll_w8,0.5353585657370518,0.5353585657370518,0.5099601593625498,0.5099601593625498,0.6444223107569721,2008.0,512.0,0.3980099502487562,0.746268656716418
B,detect,mean32,4,25,absorb,0.5657370517928287,0.5657370517928287,0.5712151394422311,0.5712151394422311,0.5249003984063745,2008.0,512.0,0.4527363184079602,0.36318407960199
B,detect,mean32,4,25,absorb_w8,0.5607569721115537,0.5607569721115537,0.5612549800796812,0.5612549800796812,0.5249003984063745,2008.0,512.0,0.4875621890547263,0.4626865671641791
B,detect,mean32,4,25,absorb_drift,0.5007470119521913,0.5007470119521913,0.49800796812749,0.50199203187251,0.5249003984063745,2008.0,512.0,0.9850746268656716,0.9701492537313432
B,detect,mean32,4,25,absorb_max_w8,0.5520418326693227,0.5520418326693227,0.5577689243027888,0.5577689243027888,0.5249003984063745,2008.0,512.0,0.6417910447761194,0.5124378109452736
B,detect,mean32,4,25,frac_hirisk_w8,0.4850597609561753,0.5149402390438247,0.4556772908366533,0.5443227091633467,0.5249003984063745,2008.0,512.0,0.6218905472636815,0.2437810945273631
B,detect,mean32,4,25,emp_pool,0.5876494023904383,0.5876494023904383,0.5921314741035857,0.5921314741035857,0.5249003984063745,2008.0,512.0,0.1293532338308457,0.0845771144278607
B,detect,mean32,4,25,emp_pool_w8,0.5375996015936255,0.5375996015936255,0.5363545816733067,0.5363545816733067,0.5249003984063745,2008.0,512.0,0.6567164179104478,0.7014925373134329
B,detect,mean32,4,25,emp_time,0.5552788844621513,0.5552788844621513,0.545816733067729,0.545816733067729,0.5249003984063745,2008.0,512.0,0.5920398009950248,0.7164179104477612
B,detect,mean32,4,25,esteps,0.4965139442231076,0.5034860557768924,0.4945219123505976,0.5054780876494024,0.5249003984063745,2008.0,512.0,0.9253731343283582,0.8855721393034826
B,detect,mean32,4,25,esteps_w8,0.5363545816733067,0.5363545816733067,0.5463147410358565,0.5463147410358565,0.5249003984063745,2008.0,512.0,0.3482587064676617,0.1990049751243781
B,detect,mean32,4,25,dwell,0.5592629482071713,0.5592629482071713,0.547808764940239,0.547808764940239,0.5249003984063745,2008.0,512.0,0.1144278606965174,0.2238805970149253
