corpus,block,feat,K,t,variant,auc_succ,det_auc,res_auc_succ,res_det_auc,base_det_auc,npairs,n_scored,p_raw,p_res,ndraw
B,detect,cell1280,64,20,dwell,0.45941235059760954,0.5405876494023905,0.4922808764940239,0.5077191235059761,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,64,20,stayp_w8,0.3906872509960159,0.609312749003984,0.4307768924302789,0.5692231075697212,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,64,20,nll_w8,0.37699203187250996,0.62300796812749,0.3894422310756972,0.6105577689243028,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,64,25,absorb,0.5281374501992032,0.5281374501992032,0.5338645418326693,0.5338645418326693,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,64,25,absorb_w8,0.5896414342629482,0.5896414342629482,0.5956175298804781,0.5956175298804781,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,64,25,absorb_drift,0.475597609561753,0.524402390438247,0.4750996015936255,0.5249003984063745,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,64,25,absorb_max_w8,0.5702191235059761,0.5702191235059761,0.5881474103585658,0.5881474103585658,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,64,25,frac_hirisk_w8,0.5383466135458167,0.5383466135458167,0.5131972111553785,0.5131972111553785,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,64,25,emp_pool,0.4424800796812749,0.5575199203187251,0.45717131474103584,0.5428286852589641,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,64,25,emp_pool_w8,0.4397410358565737,0.5602589641434264,0.4646414342629482,0.5353585657370519,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,64,25,emp_time,0.41558764940239046,0.5844123505976095,0.4163346613545817,0.5836653386454183,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,64,25,esteps,0.4624003984063745,0.5375996015936255,0.47310756972111556,0.5268924302788844,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,64,25,esteps_w8,0.5448207171314741,0.5448207171314741,0.5398406374501992,0.5398406374501992,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,64,25,dwell,0.5179282868525896,0.5179282868525896,0.5393426294820717,0.5393426294820717,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,64,25,stayp_w8,0.5737051792828686,0.5737051792828686,0.5722111553784861,0.5722111553784861,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,64,25,nll_w8,0.5077191235059761,0.5077191235059761,0.5039840637450199,0.5039840637450199,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,64,30,absorb,0.2562250996015936,0.7437749003984064,0.3884462151394422,0.6115537848605578,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,64,30,absorb_w8,0.2689243027888446,0.7310756972111554,0.3989043824701195,0.6010956175298805,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,64,30,absorb_drift,0.2594621513944223,0.7405378486055777,0.375996015936255,0.624003984063745,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,64,30,absorb_max_w8,0.3207171314741036,0.6792828685258965,0.424800796812749,0.575199203187251,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,64,30,frac_hirisk_w8,0.23157370517928286,0.7684262948207171,0.3052788844621514,0.6947211155378485,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,64,30,emp_pool,0.2756474103585657,0.7243525896414342,0.3894422310756972,0.6105577689243028,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,64,30,emp_pool_w8,0.1952191235059761,0.8047808764940239,0.3062749003984064,0.6937250996015936,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,64,30,emp_time,0.3281872509960159,0.671812749003984,0.41060756972111556,0.5893924302788844,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,64,30,esteps,0.3354083665338645,0.6645916334661355,0.42828685258964144,0.5717131474103585,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,64,30,esteps_w8,0.40089641434262946,0.5991035856573705,0.448207171314741,0.5517928286852589,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,64,30,dwell,0.39193227091633465,0.6080677290836654,0.4783366533864542,0.5216633466135459,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,64,30,stayp_w8,0.3391434262948207,0.6608565737051793,0.45617529880478086,0.5438247011952191,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,64,30,nll_w8,0.5104581673306773,0.5104581673306773,0.5258964143426295,0.5258964143426295,0.750996015936255,2008.0,512.0,,,
B,perm,cell1280,64,20,absorb,,,,,,,,0.07462686567164178,0.208955223880597,200.0
B,perm,cell1280,64,20,absorb_w8,,,,,,,,0.7263681592039801,0.6915422885572139,200.0
B,perm,cell1280,64,20,absorb_drift,,,,,,,,0.024875621890547265,0.12935323383084577,200.0
B,perm,cell1280,64,20,absorb_max_w8,,,,,,,,0.04975124378109453,0.15920398009950248,200.0
B,perm,cell1280,64,20,frac_hirisk_w8,,,,,,,,0.7711442786069652,0.8407960199004975,200.0
B,perm,cell1280,64,20,emp_pool,,,,,,,,0.6318407960199005,0.7562189054726368,200.0
B,perm,cell1280,64,20,emp_pool_w8,,,,,,,,0.2835820895522388,0.8109452736318408,200.0
B,perm,cell1280,64,20,emp_time,,,,,,,,0.7661691542288557,0.7313432835820896,200.0
B,perm,cell1280,64,20,esteps,,,,,,,,0.31840796019900497,0.9900497512437811,200.0
B,perm,cell1280,64,20,esteps_w8,,,,,,,,0.6268656716417911,0.30845771144278605,200.0
B,perm,cell1280,64,20,dwell,,,,,,,,0.004975124378109453,0.7960199004975125,200.0
B,perm,cell1280,64,20,stayp_w8,,,,,,,,0.004975124378109453,0.05472636815920398,200.0
B,perm,cell1280,64,20,nll_w8,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,cell1280,64,25,absorb,,,,,,,,0.7810945273631841,0.6965174129353234,200.0
B,perm,cell1280,64,25,absorb_w8,,,,,,,,0.15920398009950248,0.13432835820895522,200.0
B,perm,cell1280,64,25,absorb_drift,,,,,,,,0.527363184079602,0.5522388059701493,200.0
B,perm,cell1280,64,25,absorb_max_w8,,,,,,,,0.3781094527363184,0.17412935323383086,200.0
B,perm,cell1280,64,25,frac_hirisk_w8,,,,,,,,0.15920398009950248,0.7064676616915423,200.0
B,perm,cell1280,64,25,emp_pool,,,,,,,,0.18407960199004975,0.373134328358209,200.0
B,perm,cell1280,64,25,emp_pool_w8,,,,,,,,0.2935323383084577,0.527363184079602,200.0
B,perm,cell1280,64,25,emp_time,,,,,,,,0.09950248756218906,0.11940298507462686,200.0
B,perm,cell1280,64,25,esteps,,,,,,,,0.36318407960199006,0.46766169154228854,200.0
B,perm,cell1280,64,25,esteps_w8,,,,,,,,0.22885572139303484,0.29850746268656714,200.0
B,perm,cell1280,64,25,dwell,,,,,,,,0.5024875621890548,0.3582089552238806,200.0
B,perm,cell1280,64,25,stayp_w8,,,,,,,,0.03980099502487562,0.03980099502487562,200.0
B,perm,cell1280,64,25,nll_w8,,,,,,,,0.8606965174129353,0.9253731343283582,200.0
B,perm,cell1280,64,30,absorb,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,cell1280,64,30,absorb_w8,,,,,,,,0.004975124378109453,0.05970149253731343,200.0
B,perm,cell1280,64,30,absorb_drift,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,cell1280,64,30,absorb_max_w8,,,,,,,,0.004975124378109453,0.15920398009950248,200.0
B,perm,cell1280,64,30,frac_hirisk_w8,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,cell1280,64,30,emp_pool,,,,,,,,0.004975124378109453,0.024875621890547265,200.0
B,perm,cell1280,64,30,emp_pool_w8,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,cell1280,64,30,emp_time,,,,,,,,0.004975124378109453,0.07960199004975124,200.0
B,perm,cell1280,64,30,esteps,,,,,,,,0.004975124378109453,0.04975124378109453,200.0
B,perm,cell1280,64,30,esteps_w8,,,,,,,,0.014925373134328358,0.1691542288557214,200.0
B,perm,cell1280,64,30,dwell,,,,,,,,0.004975124378109453,0.5323383084577115,200.0
B,perm,cell1280,64,30,stayp_w8,,,,,,,,0.004975124378109453,0.22885572139303484,200.0
B,perm,cell1280,64,30,nll_w8,,,,,,,,0.8507462686567164,0.5572139303482587,200.0
B,detect,mean32,4,20,absorb,0.548804780876494,0.548804780876494,0.5667330677290837,0.5667330677290837,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,4,20,absorb_w8,0.5562749003984063,0.5562749003984063,0.5632470119521913,0.5632470119521913,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,4,20,absorb_drift,0.44671314741035856,0.5532868525896415,0.48754980079681276,0.5124501992031872,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,4,20,absorb_max_w8,0.5639940239043825,0.5639940239043825,0.5727091633466136,0.5727091633466136,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,4,20,frac_hirisk_w8,0.4658864541832669,0.5341135458167331,0.45766932270916333,0.5423306772908367,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,4,20,emp_pool,0.475597609561753,0.524402390438247,0.5054780876494024,0.5054780876494024,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,4,20,emp_pool_w8,0.5057270916334662,0.5057270916334662,0.5044820717131474,0.5044820717131474,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,4,20,emp_time,0.48754980079681276,0.5124501992031872,0.5139442231075697,0.5139442231075697,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,4,20,esteps,0.5712151394422311,0.5712151394422311,0.5677290836653387,0.5677290836653387,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,4,20,esteps_w8,0.5699701195219123,0.5699701195219123,0.5712151394422311,0.5712151394422311,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,4,20,dwell,0.4352589641434263,0.5647410358565736,0.43824701195219123,0.5617529880478087,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,4,20,stayp_w8,0.4554282868525896,0.5445717131474104,0.48306772908366535,0.5169322709163346,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,4,20,nll_w8,0.5353585657370518,0.5353585657370518,0.5099601593625498,0.5099601593625498,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,4,25,absorb,0.5657370517928287,0.5657370517928287,0.5712151394422311,0.5712151394422311,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,4,25,absorb_w8,0.5607569721115537,0.5607569721115537,0.5612549800796812,0.5612549800796812,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,4,25,absorb_drift,0.5007470119521913,0.5007470119521913,0.49800796812749004,0.50199203187251,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,4,25,absorb_max_w8,0.5520418326693227,0.5520418326693227,0.5577689243027888,0.5577689243027888,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,4,25,frac_hirisk_w8,0.4850597609561753,0.5149402390438247,0.45567729083665337,0.5443227091633467,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,4,25,emp_pool,0.5876494023904383,0.5876494023904383,0.5921314741035857,0.5921314741035857,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,4,25,emp_pool_w8,0.5375996015936255,0.5375996015936255,0.5363545816733067,0.5363545816733067,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,4,25,emp_time,0.5552788844621513,0.5552788844621513,0.545816733067729,0.545816733067729,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,4,25,esteps,0.4965139442231076,0.5034860557768924,0.4945219123505976,0.5054780876494024,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,4,25,esteps_w8,0.5363545816733067,0.5363545816733067,0.5463147410358565,0.5463147410358565,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,4,25,dwell,0.5592629482071713,0.5592629482071713,0.547808764940239,0.547808764940239,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,4,25,stayp_w8,0.4631474103585657,0.5368525896414342,0.4596613545816733,0.5403386454183268,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,4,25,nll_w8,0.5654880478087649,0.5654880478087649,0.5502988047808764,0.5502988047808764,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,4,30,absorb,0.3331673306772908,0.6668326693227091,0.43276892430278885,0.5672310756972112,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,4,30,absorb_w8,0.3493525896414343,0.6506474103585658,0.45617529880478086,0.5438247011952191,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,4,30,absorb_drift,0.29656374501992033,0.7034362549800797,0.4153386454183267,0.5846613545816732,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,4,30,absorb_max_w8,0.36752988047808766,0.6324701195219123,0.44721115537848605,0.5527888446215139,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,4,30,frac_hirisk_w8,0.4153386454183267,0.5846613545816732,0.5363545816733067,0.5363545816733067,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,4,30,emp_pool,0.3012948207171315,0.6987051792828685,0.4073705179282869,0.5926294820717131,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,4,30,emp_pool_w8,0.34337649402390436,0.6566235059760956,0.4626494023904382,0.5373505976095618,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,4,30,emp_time,0.32619521912350596,0.673804780876494,0.4357569721115538,0.5642430278884463,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,4,30,esteps,0.7385458167330677,0.7385458167330677,0.6254980079681275,0.6254980079681275,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,4,30,esteps_w8,0.6690737051792829,0.6690737051792829,0.5512948207171314,0.5512948207171314,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,4,30,dwell,0.512699203187251,0.512699203187251,0.5662350597609562,0.5662350597609562,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,4,30,stayp_w8,0.35184262948207173,0.6481573705179282,0.449203187250996,0.5507968127490039,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,4,30,nll_w8,0.31947211155378485,0.6805278884462151,0.3281872509960159,0.671812749003984,0.750996015936255,2008.0,512.0,,,
B,perm,mean32,4,20,absorb,,,,,,,,0.6069651741293532,0.4079601990049751,200.0
B,perm,mean32,4,20,absorb_w8,,,,,,,,0.5422885572139303,0.46766169154228854,200.0
B,perm,mean32,4,20,absorb_drift,,,,,,,,0.12437810945273632,0.7412935323383084,200.0
B,perm,mean32,4,20,absorb_max_w8,,,,,,,,0.4577114427860697,0.3333333333333333,200.0
B,perm,mean32,4,20,frac_hirisk_w8,,,,,,,,0.3283582089552239,0.25870646766169153,200.0
B,perm,mean32,4,20,emp_pool,,,,,,,,0.6766169154228856,0.945273631840796,200.0
B,perm,mean32,4,20,emp_pool_w8,,,,,,,,0.9601990049751243,0.9701492537313433,200.0
B,perm,mean32,4,20,emp_time,,,,,,,,0.9054726368159204,0.9104477611940298,200.0
B,perm,mean32,4,20,esteps,,,,,,,,0.04477611940298507,0.06467661691542288,200.0
B,perm,mean32,4,20,esteps_w8,,,,,,,,0.05970149253731343,0.06467661691542288,200.0
B,perm,mean32,4,20,dwell,,,,,,,,0.024875621890547265,0.09950248756218906,200.0
B,perm,mean32,4,20,stayp_w8,,,,,,,,0.24875621890547264,0.6666666666666666,200.0
B,perm,mean32,4,20,nll_w8,,,,,,,,0.39800995024875624,0.746268656716418,200.0
B,perm,mean32,4,25,absorb,,,,,,,,0.4527363184079602,0.36318407960199006,200.0
B,perm,mean32,4,25,absorb_w8,,,,,,,,0.48756218905472637,0.4626865671641791,200.0
B,perm,mean32,4,25,absorb_drift,,,,,,,,0.9850746268656716,0.9701492537313433,200.0
B,perm,mean32,4,25,absorb_max_w8,,,,,,,,0.6417910447761194,0.5124378109452736,200.0
B,perm,mean32,4,25,frac_hirisk_w8,,,,,,,,0.6218905472636815,0.24378109452736318,200.0
B,perm,mean32,4,25,emp_pool,,,,,,,,0.12935323383084577,0.0845771144278607,200.0
B,perm,mean32,4,25,emp_pool_w8,,,,,,,,0.6567164179104478,0.7014925373134329,200.0
B,perm,mean32,4,25,emp_time,,,,,,,,0.5920398009950248,0.7164179104477612,200.0
B,perm,mean32,4,25,esteps,,,,,,,,0.9253731343283582,0.8855721393034826,200.0
B,perm,mean32,4,25,esteps_w8,,,,,,,,0.3482587064676617,0.19900497512437812,200.0
B,perm,mean32,4,25,dwell,,,,,,,,0.11442786069651742,0.22388059701492538,200.0
B,perm,mean32,4,25,stayp_w8,,,,,,,,0.30845771144278605,0.27860696517412936,200.0
B,perm,mean32,4,25,nll_w8,,,,,,,,0.04975124378109453,0.1691542288557214,200.0
B,perm,mean32,4,30,absorb,,,,,,,,0.004975124378109453,0.26865671641791045,200.0
B,perm,mean32,4,30,absorb_w8,,,,,,,,0.004975124378109453,0.4925373134328358,200.0
B,perm,mean32,4,30,absorb_drift,,,,,,,,0.004975124378109453,0.01990049751243781,200.0
B,perm,mean32,4,30,absorb_max_w8,,,,,,,,0.009950248756218905,0.4129353233830846,200.0
B,perm,mean32,4,30,frac_hirisk_w8,,,,,,,,0.01990049751243781,0.31343283582089554,200.0
B,perm,mean32,4,30,emp_pool,,,,,,,,0.004975124378109453,0.07960199004975124,200.0
B,perm,mean32,4,30,emp_pool_w8,,,,,,,,0.004975124378109453,0.5024875621890548,200.0
B,perm,mean32,4,30,emp_time,,,,,,,,0.004975124378109453,0.4527363184079602,200.0
B,perm,mean32,4,30,esteps,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,mean32,4,30,esteps_w8,,,,,,,,0.004975124378109453,0.15920398009950248,200.0
B,perm,mean32,4,30,dwell,,,,,,,,0.7512437810945274,0.0845771144278607,200.0
B,perm,mean32,4,30,stayp_w8,,,,,,,,0.004975124378109453,0.14925373134328357,200.0
B,perm,mean32,4,30,nll_w8,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,detect,mean32,8,20,absorb,0.5044820717131474,0.5044820717131474,0.49850597609561753,0.5014940239043825,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,8,20,absorb_w8,0.5179282868525896,0.5179282868525896,0.5134462151394422,0.5134462151394422,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,8,20,absorb_drift,0.4711155378486056,0.5288844621513944,0.4646414342629482,0.5353585657370519,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,8,20,absorb_max_w8,0.5144422310756972,0.5144422310756972,0.50199203187251,0.50199203187251,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,8,20,frac_hirisk_w8,0.48481075697211157,0.5151892430278884,0.48705179282868527,0.5129482071713147,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,8,20,emp_pool,0.425796812749004,0.5742031872509961,0.43376494023904383,0.5662350597609562,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,8,20,emp_pool_w8,0.43376494023904383,0.5662350597609562,0.4437250996015936,0.5562749003984064,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,8,20,emp_time,0.44621513944223107,0.5537848605577689,0.4905378486055777,0.5094621513944223,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,8,20,esteps,0.46115537848605576,0.5388446215139442,0.4342629482071713,0.5657370517928286,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,8,20,esteps_w8,0.5530378486055777,0.5530378486055777,0.5423306772908366,0.5423306772908366,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,8,20,dwell,0.48032868525896416,0.5196713147410359,0.5448207171314741,0.5448207171314741,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,8,20,stayp_w8,0.45567729083665337,0.5443227091633467,0.4646414342629482,0.5353585657370519,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,8,20,nll_w8,0.4860557768924303,0.5139442231075697,0.45219123505976094,0.547808764940239,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,8,25,absorb,0.4800796812749004,0.5199203187250996,0.48804780876494025,0.5119521912350598,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,8,25,absorb_w8,0.5276394422310757,0.5276394422310757,0.521414342629482,0.521414342629482,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,8,25,absorb_drift,0.49302788844621515,0.5069721115537849,0.5184262948207171,0.5184262948207171,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,8,25,absorb_max_w8,0.5535358565737052,0.5535358565737052,0.5388446215139442,0.5388446215139442,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,8,25,frac_hirisk_w8,0.44546812749003983,0.5545318725099602,0.4452191235059761,0.5547808764940239,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,8,25,emp_pool,0.47758964143426297,0.522410358565737,0.47858565737051795,0.521414342629482,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,8,25,emp_pool_w8,0.5169322709163346,0.5169322709163346,0.5164342629482072,0.5164342629482072,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,8,25,emp_time,0.46065737051792827,0.5393426294820718,0.48256972111553786,0.5174302788844621,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,8,25,esteps,0.45717131474103584,0.5428286852589641,0.4770916334661355,0.5229083665338645,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,8,25,esteps_w8,0.45841633466135456,0.5415836653386454,0.45268924302788843,0.5473107569721116,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,8,25,dwell,0.4820717131474104,0.5179282868525896,0.5124501992031872,0.5124501992031872,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,8,25,stayp_w8,0.4437250996015936,0.5562749003984064,0.4497011952191235,0.5502988047808766,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,8,25,nll_w8,0.5505478087649402,0.5505478087649402,0.526394422310757,0.526394422310757,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,8,30,absorb,0.3346613545816733,0.6653386454183268,0.4392430278884462,0.5607569721115537,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,8,30,absorb_w8,0.3279382470119522,0.6720617529880478,0.4387450199203187,0.5612549800796813,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,8,30,absorb_drift,0.3291832669322709,0.670816733067729,0.4362549800796813,0.5637450199203187,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,8,30,absorb_max_w8,0.3966633466135458,0.6033366533864541,0.475597609561753,0.524402390438247,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,8,30,frac_hirisk_w8,0.37425298804780877,0.6257470119521913,0.4442231075697211,0.5557768924302788,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,8,30,emp_pool,0.28386454183266935,0.7161354581673307,0.39243027888446214,0.6075697211155379,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,8,30,emp_pool_w8,0.29955179282868527,0.7004482071713147,0.42729083665338646,0.5727091633466135,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,8,30,emp_time,0.27191235059760954,0.7280876494023905,0.35134462151394424,0.6486553784860558,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,8,30,esteps,0.6628486055776892,0.6628486055776892,0.5811752988047809,0.5811752988047809,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,8,30,esteps_w8,0.6409362549800797,0.6409362549800797,0.5512948207171314,0.5512948207171314,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,8,30,dwell,0.3396414342629482,0.6603585657370519,0.4402390438247012,0.5597609561752988,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,8,30,stayp_w8,0.31449203187250996,0.68550796812749,0.41384462151394424,0.5861553784860558,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,8,30,nll_w8,0.5891434262948207,0.5891434262948207,0.49203187250996017,0.5079681274900398,0.750996015936255,2008.0,512.0,,,
B,perm,mean32,8,20,absorb,,,,,,,,0.9552238805970149,0.9850746268656716,200.0
B,perm,mean32,8,20,absorb_w8,,,,,,,,0.8258706467661692,0.8805970149253731,200.0
B,perm,mean32,8,20,absorb_drift,,,,,,,,0.4427860696517413,0.3781094527363184,200.0
B,perm,mean32,8,20,absorb_max_w8,,,,,,,,0.8258706467661692,0.9751243781094527,200.0
B,perm,mean32,8,20,frac_hirisk_w8,,,,,,,,0.6915422885572139,0.7860696517412935,200.0
B,perm,mean32,8,20,emp_pool,,,,,,,,0.06467661691542288,0.0945273631840796,200.0
B,perm,mean32,8,20,emp_pool_w8,,,,,,,,0.24875621890547264,0.36318407960199006,200.0
B,perm,mean32,8,20,emp_time,,,,,,,,0.34328358208955223,0.8557213930348259,200.0
B,perm,mean32,8,20,esteps,,,,,,,,0.32338308457711445,0.1044776119402985,200.0
B,perm,mean32,8,20,esteps_w8,,,,,,,,0.17412935323383086,0.24875621890547264,200.0
B,perm,mean32,8,20,dwell,,,,,,,,0.4975124378109453,0.20398009950248755,200.0
B,perm,mean32,8,20,stayp_w8,,,,,,,,0.2885572139303483,0.3681592039800995,200.0
B,perm,mean32,8,20,nll_w8,,,,,,,,0.7064676616915423,0.208955223880597,200.0
B,perm,mean32,8,25,absorb,,,,,,,,0.8706467661691543,0.9054726368159204,200.0
B,perm,mean32,8,25,absorb_w8,,,,,,,,0.7960199004975125,0.8606965174129353,200.0
B,perm,mean32,8,25,absorb_drift,,,,,,,,0.8507462686567164,0.5870646766169154,200.0
B,perm,mean32,8,25,absorb_max_w8,,,,,,,,0.5771144278606966,0.7114427860696517,200.0
B,perm,mean32,8,25,frac_hirisk_w8,,,,,,,,0.16417910447761194,0.17412935323383086,200.0
B,perm,mean32,8,25,emp_pool,,,,,,,,0.5870646766169154,0.6169154228855721,200.0
B,perm,mean32,8,25,emp_pool_w8,,,,,,,,0.845771144278607,0.8507462686567164,200.0
B,perm,mean32,8,25,emp_time,,,,,,,,0.4129353233830846,0.7761194029850746,200.0
B,perm,mean32,8,25,esteps,,,,,,,,0.21890547263681592,0.5223880597014925,200.0
B,perm,mean32,8,25,esteps_w8,,,,,,,,0.263681592039801,0.23383084577114427,200.0
B,perm,mean32,8,25,dwell,,,,,,,,0.5920398009950248,0.7263681592039801,200.0
B,perm,mean32,8,25,stayp_w8,,,,,,,,0.15422885572139303,0.14925373134328357,200.0
B,perm,mean32,8,25,nll_w8,,,,,,,,0.15920398009950248,0.4527363184079602,200.0
B,perm,mean32,8,30,absorb,,,,,,,,0.004975124378109453,0.2835820895522388,200.0
B,perm,mean32,8,30,absorb_w8,,,,,,,,0.004975124378109453,0.2935323383084577,200.0
B,perm,mean32,8,30,absorb_drift,,,,,,,,0.004975124378109453,0.08955223880597014,200.0
B,perm,mean32,8,30,absorb_max_w8,,,,,,,,0.029850746268656716,0.7960199004975125,200.0
B,perm,mean32,8,30,frac_hirisk_w8,,,,,,,,0.004975124378109453,0.14427860696517414,200.0
B,perm,mean32,8,30,emp_pool,,,,,,,,0.004975124378109453,0.01990049751243781,200.0
B,perm,mean32,8,30,emp_pool_w8,,,,,,,,0.004975124378109453,0.09950248756218906,200.0
B,perm,mean32,8,30,emp_time,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,mean32,8,30,esteps,,,,,,,,0.004975124378109453,0.03482587064676617,200.0
B,perm,mean32,8,30,esteps_w8,,,,,,,,0.004975124378109453,0.1890547263681592,200.0
B,perm,mean32,8,30,dwell,,,,,,,,0.004975124378109453,0.13930348258706468,200.0
B,perm,mean32,8,30,stayp_w8,,,,,,,,0.004975124378109453,0.009950248756218905,200.0
B,perm,mean32,8,30,nll_w8,,,,,,,,0.024875621890547265,0.8308457711442786,200.0
