corpus,block,feat,K,t,variant,mode,eps,stat,metric,name,value
B,closed_class,mean32,16,,,,0.05,,,fail_rate_visitors,0.96875
B,closed_class,mean32,16,,,,0.05,,,base_fail,0.421875
B,closed_class,mean32,16,,,,0.05,,,states,1
B,structure,mean32,16,,,,,,,self_p_max,0.9146706586826348
B,structure,mean32,16,,,,,,,self_p_mean,0.4985418537215149
B,structure,mean32,16,,,,,,,self_p_median,0.436905460001375
B,structure,mean32,16,,,,,,,p_exit_max,0.1054783319705642
B,structure,mean32,16,,,,,,,h_min,0.3757435351209904
B,structure,mean32,16,,,,,,,h_max,0.6822736697680933
B,structure,mean32,16,,,,,,,h_std,0.08698038342967934
B,structure,mean32,16,,,,,,,esteps_min,34.756424601224644
B,structure,mean32,16,,,,,,,esteps_max,47.07991988027729
B,structure,mean32,16,,,,,,,spearman_h_esteps,0.2411764705882353
B,structure,mean32,16,,,,,,,nscc_eps0.0,1
B,structure,mean32,16,,,,,,,maxscc_eps0.0,16
B,structure,mean32,16,,,,,,,nclosed_eps0.0,1
B,structure,mean32,16,,,,,,,closed_states_eps0.0,16
B,structure,mean32,16,,,,,,,nscc_eps0.01,1
B,structure,mean32,16,,,,,,,maxscc_eps0.01,16
B,structure,mean32,16,,,,,,,nclosed_eps0.01,1
B,structure,mean32,16,,,,,,,closed_states_eps0.01,16
B,structure,mean32,16,,,,,,,nscc_eps0.02,2
B,structure,mean32,16,,,,,,,maxscc_eps0.02,14
B,structure,mean32,16,,,,,,,nclosed_eps0.02,1
B,structure,mean32,16,,,,,,,closed_states_eps0.02,2
B,structure,mean32,16,,,,,,,nscc_eps0.05,3
B,structure,mean32,16,,,,,,,maxscc_eps0.05,14
B,structure,mean32,16,,,,,,,nclosed_eps0.05,2
B,structure,mean32,16,,,,,,,closed_states_eps0.05,2
B,structure,mean32,16,,,,,,,dwell_mean_succ,1.7966075558982266
B,structure,mean32,16,,,,,,,dwell_mean_fail,2.5150022391401703
B,structure,mean32,16,,,,,,,dwell_p_ge7_succ,0.0015420200462606013
B,structure,mean32,16,,,,,,,dwell_p_ge7_fail,0.03716972682489924
B,structure,mean32,16,,,,,,,dwell_max_succ,15.0
B,structure,mean32,16,,,,,,,dwell_max_fail,26.0
B,structure,mean32,16,,,,,,,dwell_mwu_p,4.526362487741031e-16
B,structure,mean32,16,,,,,,,dwell_auc_runlevel,0.542347682360444
B,structure,mean32,16,,,,,,,maxdwell30_auc_succ,0.5004980079681275
B,structure,mean32,16,,,,,,,maxdwell30_det_auc,0.5004980079681275
B,structure,mean32,16,,,,,,,dwell7_fires,0
B,structure,mean32,16,,,,,,,dwell7_fail_rate,
B,structure,mean32,16,,,,,,,dwell7_base_fail,0.421875
B,closed_class,mean32,32,,,,0.0,,,size,32
B,closed_class,mean32,32,,,,0.0,,,leak,0.0
B,closed_class,mean32,32,,,,0.0,,,n_visit,512
B,closed_class,mean32,32,,,,0.0,,,fail_rate_visitors,0.421875
B,closed_class,mean32,32,,,,0.0,,,base_fail,0.421875
B,closed_class,mean32,32,,,,0.0,,,states,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31
B,closed_class,mean32,32,,,,0.01,,,size,30
B,closed_class,mean32,32,,,,0.01,,,leak,0.03156246709152004
B,closed_class,mean32,32,,,,0.01,,,n_visit,512
B,closed_class,mean32,32,,,,0.01,,,fail_rate_visitors,0.421875
B,closed_class,mean32,32,,,,0.01,,,base_fail,0.421875
B,closed_class,mean32,32,,,,0.01,,,states,0;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;31
B,closed_class,mean32,32,,,,0.02,,,size,30
B,closed_class,mean32,32,,,,0.02,,,leak,0.03156246709152004
B,closed_class,mean32,32,,,,0.02,,,n_visit,512
B,closed_class,mean32,32,,,,0.02,,,fail_rate_visitors,0.421875
B,closed_class,mean32,32,,,,0.02,,,base_fail,0.421875
B,closed_class,mean32,32,,,,0.02,,,states,0;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;31
B,closed_class,mean32,32,,,,0.05,,,size,1
B,closed_class,mean32,32,,,,0.05,,,leak,0.10016155088852988
B,closed_class,mean32,32,,,,0.05,,,n_visit,105
B,closed_class,mean32,32,,,,0.05,,,fail_rate_visitors,0.8952380952380953
B,closed_class,mean32,32,,,,0.05,,,base_fail,0.421875
B,closed_class,mean32,32,,,,0.05,,,states,22
B,closed_class,mean32,32,,,,0.05,,,size,1
B,closed_class,mean32,32,,,,0.05,,,leak,0.07889908256880734
B,closed_class,mean32,32,,,,0.05,,,n_visit,89
B,closed_class,mean32,32,,,,0.05,,,fail_rate_visitors,0.9775280898876404
B,closed_class,mean32,32,,,,0.05,,,base_fail,0.421875
B,closed_class,mean32,32,,,,0.05,,,states,6
B,structure,mean32,32,,,,,,,self_p_max,0.8825688073394495
B,structure,mean32,32,,,,,,,self_p_mean,0.37164190348051773
B,structure,mean32,32,,,,,,,self_p_median,0.32551698007205543
B,structure,mean32,32,,,,,,,p_exit_max,0.22736842105263158
B,structure,mean32,32,,,,,,,h_min,0.2673240364899055
B,structure,mean32,32,,,,,,,h_max,0.6746395917934129
B,structure,mean32,32,,,,,,,h_std,0.08262363573107788
B,structure,mean32,32,,,,,,,esteps_min,24.832047672995614
B,structure,mean32,32,,,,,,,esteps_max,43.68896919549694
B,structure,mean32,32,,,,,,,spearman_h_esteps,-0.014662756598240468
B,structure,mean32,32,,,,,,,nscc_eps0.0,1
B,structure,mean32,32,,,,,,,maxscc_eps0.0,32
B,structure,mean32,32,,,,,,,nclosed_eps0.0,1
B,structure,mean32,32,,,,,,,closed_states_eps0.0,32
B,structure,mean32,32,,,,,,,nscc_eps0.01,3
B,structure,mean32,32,,,,,,,maxscc_eps0.01,30
B,structure,mean32,32,,,,,,,nclosed_eps0.01,1
B,structure,mean32,32,,,,,,,closed_states_eps0.01,30
B,structure,mean32,32,,,,,,,nscc_eps0.02,3
B,structure,mean32,32,,,,,,,maxscc_eps0.02,30
B,structure,mean32,32,,,,,,,nclosed_eps0.02,1
B,structure,mean32,32,,,,,,,closed_states_eps0.02,30
B,structure,mean32,32,,,,,,,nscc_eps0.05,7
B,structure,mean32,32,,,,,,,maxscc_eps0.05,23
B,structure,mean32,32,,,,,,,nclosed_eps0.05,2
B,structure,mean32,32,,,,,,,closed_states_eps0.05,2
B,structure,mean32,32,,,,,,,dwell_mean_succ,1.4828815069364898
B,structure,mean32,32,,,,,,,dwell_mean_fail,1.977116704805492
B,structure,mean32,32,,,,,,,dwell_p_ge7_succ,0.001145475372279496
B,structure,mean32,32,,,,,,,dwell_p_ge7_fail,0.029748283752860413
B,structure,mean32,32,,,,,,,dwell_max_succ,14.0
B,structure,mean32,32,,,,,,,dwell_max_fail,26.0
B,structure,mean32,32,,,,,,,dwell_mwu_p,3.485427738334965e-08
B,structure,mean32,32,,,,,,,dwell_auc_runlevel,0.5239279206110223
B,structure,mean32,32,,,,,,,maxdwell30_auc_succ,0.5385956175298805
B,structure,mean32,32,,,,,,,maxdwell30_det_auc,0.5385956175298805
B,structure,mean32,32,,,,,,,dwell7_fires,0
B,structure,mean32,32,,,,,,,dwell7_fail_rate,
B,structure,mean32,32,,,,,,,dwell7_base_fail,0.421875
B,closed_class,mean32,64,,,,0.0,,,size,64
B,closed_class,mean32,64,,,,0.0,,,leak,0.0
B,closed_class,mean32,64,,,,0.0,,,n_visit,512
B,closed_class,mean32,64,,,,0.0,,,fail_rate_visitors,0.421875
B,closed_class,mean32,64,,,,0.0,,,base_fail,0.421875
B,closed_class,mean32,64,,,,0.0,,,states,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63
B,closed_class,mean32,64,,,,0.01,,,size,61
B,closed_class,mean32,64,,,,0.01,,,leak,0.02858931378431764
B,closed_class,mean32,64,,,,0.01,,,n_visit,512
B,closed_class,mean32,64,,,,0.01,,,fail_rate_visitors,0.421875
B,closed_class,mean32,64,,,,0.01,,,base_fail,0.421875
B,closed_class,mean32,64,,,,0.01,,,states,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;24;25;26;27;28;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;62;63
B,closed_class,mean32,64,,,,0.02,,,size,61
B,closed_class,mean32,64,,,,0.02,,,leak,0.02858931378431764
B,closed_class,mean32,64,,,,0.02,,,n_visit,512
B,closed_class,mean32,64,,,,0.02,,,fail_rate_visitors,0.421875
B,closed_class,mean32,64,,,,0.02,,,base_fail,0.421875
B,closed_class,mean32,64,,,,0.02,,,states,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;24;25;26;27;28;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;62;63
B,closed_class,mean32,64,,,,0.05,,,size,1
B,closed_class,mean32,64,,,,0.05,,,leak,0.24255319148936172
B,closed_class,mean32,64,,,,0.05,,,n_visit,214
B,closed_class,mean32,64,,,,0.05,,,fail_rate_visitors,0.1588785046728972
B,closed_class,mean32,64,,,,0.05,,,base_fail,0.421875
B,closed_class,mean32,64,,,,0.05,,,states,58
B,closed_class,mean32,64,,,,0.05,,,size,1
B,closed_class,mean32,64,,,,0.05,,,leak,0.08254716981132075
B,closed_class,mean32,64,,,,0.05,,,n_visit,39
B,closed_class,mean32,64,,,,0.05,,,fail_rate_visitors,1.0
B,closed_class,mean32,64,,,,0.05,,,base_fail,0.421875
B,closed_class,mean32,64,,,,0.05,,,states,3
B,closed_class,mean32,64,,,,0.05,,,size,1
B,closed_class,mean32,64,,,,0.05,,,leak,0.0905861456483126
B,closed_class,mean32,64,,,,0.05,,,n_visit,98
B,closed_class,mean32,64,,,,0.05,,,fail_rate_visitors,0.8979591836734694
B,closed_class,mean32,64,,,,0.05,,,base_fail,0.421875
B,closed_class,mean32,64,,,,0.05,,,states,4
B,closed_class,mean32,64,,,,0.05,,,size,1
B,closed_class,mean32,64,,,,0.05,,,leak,0.07627118644067797
B,closed_class,mean32,64,,,,0.05,,,n_visit,57
B,closed_class,mean32,64,,,,0.05,,,fail_rate_visitors,0.9824561403508771
B,closed_class,mean32,64,,,,0.05,,,base_fail,0.421875
B,closed_class,mean32,64,,,,0.05,,,states,35
B,structure,mean32,64,,,,,,,self_p_max,0.8870056497175142
B,structure,mean32,64,,,,,,,self_p_mean,0.26408927360422035
B,structure,mean32,64,,,,,,,self_p_median,0.23246450519177791
B,structure,mean32,64,,,,,,,p_exit_max,0.6936170212765957
B,structure,mean32,64,,,,,,,h_min,0.1574996821957662
B,structure,mean32,64,,,,,,,h_max,0.6318493482622471
B,structure,mean32,64,,,,,,,h_std,0.07770254999812684
B,structure,mean32,64,,,,,,,esteps_min,14.940684082652194
B,structure,mean32,64,,,,,,,esteps_max,44.101872116265554
B,structure,mean32,64,,,,,,,spearman_h_esteps,0.10934065934065934
B,structure,mean32,64,,,,,,,nscc_eps0.0,1
B,structure,mean32,64,,,,,,,maxscc_eps0.0,64
B,structure,mean32,64,,,,,,,nclosed_eps0.0,1
B,structure,mean32,64,,,,,,,closed_states_eps0.0,64
B,structure,mean32,64,,,,,,,nscc_eps0.01,4
B,structure,mean32,64,,,,,,,maxscc_eps0.01,61
B,structure,mean32,64,,,,,,,nclosed_eps0.01,1
B,structure,mean32,64,,,,,,,closed_states_eps0.01,61
B,structure,mean32,64,,,,,,,nscc_eps0.02,4
B,structure,mean32,64,,,,,,,maxscc_eps0.02,61
B,structure,mean32,64,,,,,,,nclosed_eps0.02,1
B,structure,mean32,64,,,,,,,closed_states_eps0.02,61
B,structure,mean32,64,,,,,,,nscc_eps0.05,12
B,structure,mean32,64,,,,,,,maxscc_eps0.05,53
B,structure,mean32,64,,,,,,,nclosed_eps0.05,4
B,structure,mean32,64,,,,,,,closed_states_eps0.05,4
B,structure,mean32,64,,,,,,,dwell_mean_succ,1.2606578662627137
B,structure,mean32,64,,,,,,,dwell_mean_fail,1.7000151354623885
B,structure,mean32,64,,,,,,,dwell_p_ge7_succ,0.0010820168794633195
B,structure,mean32,64,,,,,,,dwell_p_ge7_fail,0.026032995308006658
B,structure,mean32,64,,,,,,,dwell_max_succ,15.0
B,structure,mean32,64,,,,,,,dwell_max_fail,26.0
B,structure,mean32,64,,,,,,,dwell_mwu_p,2.092936243147403e-09
B,structure,mean32,64,,,,,,,dwell_auc_runlevel,0.5207146948307892
B,structure,mean32,64,,,,,,,maxdwell30_auc_succ,0.588894422310757
B,structure,mean32,64,,,,,,,maxdwell30_det_auc,0.588894422310757
B,structure,mean32,64,,,,,,,dwell7_fires,0
B,structure,mean32,64,,,,,,,dwell7_fail_rate,
B,structure,mean32,64,,,,,,,dwell7_base_fail,0.421875
A,familywise,,,,,,,max RAW det AUC,,observed,0.7964541425161951
A,familywise,,,,,,,max RAW det AUC,,null_mean,0.6598610637572452
A,familywise,,,,,,,max RAW det AUC,,null_q95,0.7110381861575178
A,familywise,,,,,,,max RAW det AUC,,null_max,0.7391749062393453
A,familywise,,,,,,,max RAW det AUC,,p,0.004975124378109453
A,familywise,,,,,,,max RESIDUAL det AUC,,observed,0.7241732015001705
A,familywise,,,,,,,max RESIDUAL det AUC,,null_mean,0.6641374019774975
A,familywise,,,,,,,max RESIDUAL det AUC,,null_q95,0.7201329696556427
A,familywise,,,,,,,max RESIDUAL det AUC,,null_max,0.751108080463689
A,familywise,,,,,,,max RESIDUAL det AUC,,p,0.04477611940298507
A,familywise,,,,,,,frac_cells_praw_lt05,,observed,0.3717948717948718
A,familywise,,,,,,,frac_cells_pres_lt05,,observed,0.24615384615384617
B,familywise,,,,,,,max RAW det AUC,,observed,0.8137450199203187
B,familywise,,,,,,,max RAW det AUC,,null_mean,0.6224912848605578
B,familywise,,,,,,,max RAW det AUC,,null_q95,0.6561503984063746
B,familywise,,,,,,,max RAW det AUC,,null_max,0.6733067729083665
B,familywise,,,,,,,max RAW det AUC,,p,0.004975124378109453
B,familywise,,,,,,,max RESIDUAL det AUC,,observed,0.7250996015936255
B,familywise,,,,,,,max RESIDUAL det AUC,,null_mean,0.6250112051792829
B,familywise,,,,,,,max RESIDUAL det AUC,,null_q95,0.6568974103585657
B,familywise,,,,,,,max RESIDUAL det AUC,,null_max,0.6683266932270916
B,familywise,,,,,,,max RESIDUAL det AUC,,p,0.004975124378109453
B,familywise,,,,,,,frac_cells_praw_lt05,,observed,0.3974358974358974
B,familywise,,,,,,,frac_cells_pres_lt05,,observed,0.2
AB,crosscorpus,,,,,,,residual_sign_agreement,,observed,0.49230769230769234
AB,crosscorpus,,,,,,,residual_sign_agreement,,null_mean,0.6053461538461539
AB,crosscorpus,,,,,,,residual_sign_agreement,,null_q95,0.7051282051282052
AB,crosscorpus,,,,,,,residual_sign_agreement,,p,0.9651741293532339
AB,crosscorpus,,,,,,,residual_sign_agreement_t20,,observed,0.4846153846153846
AB,crosscorpus,,,,,,,residual_sign_agreement_t20,,null_mean,0.6056153846153847
AB,crosscorpus,,,,,,,residual_sign_agreement_t20,,p,0.9253731343283582
AB,crosscorpus,,,,,,,residual_sign_agreement_t25,,observed,0.5
AB,crosscorpus,,,,,,,residual_sign_agreement_t25,,null_mean,0.6111538461538462
AB,crosscorpus,,,,,,,residual_sign_agreement_t25,,p,0.8905472636815921
AB,crosscorpus,,,,,,,residual_sign_agreement_t30,,observed,0.49230769230769234
AB,crosscorpus,,,,,,,residual_sign_agreement_t30,,null_mean,0.5992692307692308
AB,crosscorpus,,,,,,,residual_sign_agreement_t30,,p,0.8656716417910447
AB,crosscorpus,,,,,,,joint_clearance,,observed,11.0
AB,crosscorpus,,,,,,,joint_clearance,,null_mean,9.600000000000001
A,kstability,,,,absorb_w8,,,,,K4,0.5063075349471532
A,kstability,,,,absorb_w8,,,,,K8,0.559836345039209
A,kstability,,,,absorb_w8,,,,,K16,0.6109785202863962
A,kstability,,,,absorb_w8,,,,,K32,0.6379133992499147
A,kstability,,,,absorb_w8,,,,,K64,0.6928060006818957
A,kstability,,,,emp_pool_w8,,,,,K4,0.6495056256392773
A,kstability,,,,emp_pool_w8,,,,,K8,0.7344016365496079
A,kstability,,,,emp_pool_w8,,,,,K16,0.6968973747016707
A,kstability,,,,emp_pool_w8,,,,,K32,0.7395158540743266
A,kstability,,,,emp_pool_w8,,,,,K64,0.7964541425161951
B,kstability,,,,absorb_w8,,,,,K4,0.6994521912350598
B,kstability,,,,absorb_w8,,,,,K8,0.6820219123505976
B,kstability,,,,absorb_w8,,,,,K16,0.7602091633466135
B,kstability,,,,absorb_w8,,,,,K32,0.7589641434262948
B,kstability,,,,absorb_w8,,,,,K64,0.7310756972111554
B,kstability,,,,emp_pool_w8,,,,,K4,0.6994521912350598
B,kstability,,,,emp_pool_w8,,,,,K8,0.7223605577689243
B,kstability,,,,emp_pool_w8,,,,,K16,0.7462649402390438
B,kstability,,,,emp_pool_w8,,,,,K32,0.7211155378486056
B,kstability,,,,emp_pool_w8,,,,,K64,0.8047808764940239
A,order,,,,absorb_w8,,,,,order1,0.6928060006818957
A,order,,,,absorb_w8,,,,,order2,0.6012615069894306
A,order,,,,absorb_w8,,,,,semi,0.639618138424821
A,order,,,,emp_pool_w8,,,,,order1,0.7964541425161951
A,order,,,,emp_pool_w8,,,,,order2,0.69399931810433
A,order,,,,emp_pool_w8,,,,,semi,0.8312308216842823
B,order,,,,absorb_w8,,,,,order1,0.7602091633466135
B,order,,,,absorb_w8,,,,,order2,0.7592131474103585
B,order,,,,absorb_w8,,,,,semi,0.7532370517928286
B,order,,,,emp_pool_w8,,,,,order1,0.8047808764940239
B,order,,,,emp_pool_w8,,,,,order2,0.7816235059760956
B,order,,,,emp_pool_w8,,,,,semi,0.7933266932270916
A,stability,,,20,,order1,,,,base,0.594272076372315
A,stability,,,20,,order1,,,,mean_det_auc,0.7147289464711899
A,stability,,,20,,order1,,,,min_det_auc,0.6798499829526082
A,stability,,,20,,order1,,,,max_det_auc,0.7299693146948517
A,stability,,,20,,order1,,,,n_beat_base,5.0
A,stability,,,20,,order1,,,,p_res_median,0.004975124378109453
A,stability,,,20,,semi,,,,base,0.594272076372315
A,stability,,,20,,semi,,,,mean_det_auc,0.7161609273781112
A,stability,,,20,,semi,,,,min_det_auc,0.690419365837027
A,stability,,,20,,semi,,,,max_det_auc,0.7429253324241392
A,stability,,,20,,semi,,,,n_beat_base,5.0
A,stability,,,20,,semi,,,,p_res_median,0.004975124378109453
A,stability,,,25,,order1,,,,base,0.6345039209001023
A,stability,,,25,,order1,,,,mean_det_auc,0.7149335151721786
A,stability,,,25,,order1,,,,min_det_auc,0.6810433003750427
A,stability,,,25,,order1,,,,max_det_auc,0.7514490282986703
A,stability,,,25,,order1,,,,n_beat_base,5.0
A,stability,,,25,,order1,,,,p_res_median,0.004975124378109453
A,stability,,,25,,semi,,,,base,0.6345039209001023
A,stability,,,25,,semi,,,,mean_det_auc,0.7212751449028298
A,stability,,,25,,semi,,,,min_det_auc,0.6902488919195363
A,stability,,,25,,semi,,,,max_det_auc,0.7664507330378452
A,stability,,,25,,semi,,,,n_beat_base,5.0
A,stability,,,25,,semi,,,,p_res_median,0.004975124378109453
A,stability,,,30,,order1,,,,base,0.7988407773610637
A,stability,,,30,,order1,,,,mean_det_auc,0.7859529491987727
A,stability,,,30,,order1,,,,min_det_auc,0.7321854756222298
A,stability,,,30,,order1,,,,max_det_auc,0.8223661779747699
A,stability,,,30,,order1,,,,n_beat_base,1.0
A,stability,,,30,,order1,,,,p_res_median,0.029850746268656716
A,stability,,,30,,semi,,,,base,0.7988407773610637
A,stability,,,30,,semi,,,,mean_det_auc,0.8184111830889874
A,stability,,,30,,semi,,,,min_det_auc,0.770201159222639
A,stability,,,30,,semi,,,,max_det_auc,0.8387316740538697
A,stability,,,30,,semi,,,,n_beat_base,4.0
A,stability,,,30,,semi,,,,p_res_median,0.009950248756218905
B,stability,,,20,,order1,,,,base,0.6444223107569721
B,stability,,,20,,order1,,,,mean_det_auc,0.5371513944223107
B,stability,,,20,,order1,,,,min_det_auc,0.5004980079681275
B,stability,,,20,,order1,,,,max_det_auc,0.5590139442231076
B,stability,,,20,,order1,,,,n_beat_base,0.0
B,stability,,,20,,order1,,,,p_res_median,0.8208955223880597
B,stability,,,20,,semi,,,,base,0.6444223107569721
B,stability,,,20,,semi,,,,mean_det_auc,0.5553784860557769
B,stability,,,20,,semi,,,,min_det_auc,0.5161852589641434
B,stability,,,20,,semi,,,,max_det_auc,0.599601593625498
B,stability,,,20,,semi,,,,n_beat_base,0.0
B,stability,,,20,,semi,,,,p_res_median,0.7412935323383084
B,stability,,,25,,order1,,,,base,0.5249003984063745
B,stability,,,25,,order1,,,,mean_det_auc,0.5504482071713147
B,stability,,,25,,order1,,,,min_det_auc,0.5022410358565736
B,stability,,,25,,order1,,,,max_det_auc,0.5976095617529881
B,stability,,,25,,order1,,,,n_beat_base,4.0
B,stability,,,25,,order1,,,,p_res_median,0.5422885572139303
B,stability,,,25,,semi,,,,base,0.5249003984063745
B,stability,,,25,,semi,,,,mean_det_auc,0.5626494023904384
B,stability,,,25,,semi,,,,min_det_auc,0.513695219123506
B,stability,,,25,,semi,,,,max_det_auc,0.6068227091633467
B,stability,,,25,,semi,,,,n_beat_base,4.0
B,stability,,,25,,semi,,,,p_res_median,0.36318407960199006
B,stability,,,30,,order1,,,,base,0.750996015936255
B,stability,,,30,,order1,,,,mean_det_auc,0.7722609561752989
B,stability,,,30,,order1,,,,min_det_auc,0.7497509960159363
B,stability,,,30,,order1,,,,max_det_auc,0.8047808764940239
B,stability,,,30,,order1,,,,n_beat_base,4.0
B,stability,,,30,,order1,,,,p_res_median,0.004975124378109453
B,stability,,,30,,semi,,,,base,0.750996015936255
B,stability,,,30,,semi,,,,mean_det_auc,0.7719123505976097
B,stability,,,30,,semi,,,,min_det_auc,0.7542330677290836
B,stability,,,30,,semi,,,,max_det_auc,0.7933266932270916
B,stability,,,30,,semi,,,,n_beat_base,5.0
B,stability,,,30,,semi,,,,p_res_median,0.004975124378109453
A,integrity,,,,,,,max_shared_prefix_chunks,,value,0
A,integrity,,,,,,,max_shared_prefix_chunks,,n_pairs_checked,15440
