fold,suite,seed,method,calibration,alpha,scope,task,origin,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query
libero_spatial_20260907,libero_spatial,20260907,clock_q7,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,round5,400,13,387,13,1,1.0,0.002583979328165375,0.9285714285714286,0.9987080103359173,0.6818181818181818,14.0
libero_spatial_20260907,libero_spatial,20260907,v7_guard_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,round3_v7,80,2,78,2,0,1.0,0.0,1.0,1.0,0.6818181818181818,14.0
libero_spatial_20260907,libero_spatial,20260907,v7_guard_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,round3_v7,80,1,79,1,0,1.0,0.0,1.0,1.0,0.7727272727272727,16.0
libero_spatial_20260907,libero_spatial,20260907,v7_guard_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,round3_v7,80,0,80,0,0,,0.0,,,,
libero_spatial_20260907,libero_spatial,20260907,v7_guard_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,round3_v7,80,2,78,2,0,1.0,0.0,1.0,1.0,0.8181818181818181,17.0
libero_spatial_20260907,libero_spatial,20260907,v7_guard_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,round3_v7,80,0,80,0,0,,0.0,,,,
libero_spatial_20260907,libero_spatial,20260907,v7_guard_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,round3_v7,80,15,65,15,22,1.0,0.3384615384615385,0.40540540540540543,0.8307692307692307,0.796969696969697,17.0
libero_spatial_20260907,libero_spatial,20260907,v7_guard_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,round3_v7,80,0,80,0,41,,0.5125,0.0,,,
libero_spatial_20260907,libero_spatial,20260907,v7_guard_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,round3_v7,400,1,399,0,1,0.0,0.002506265664160401,0.0,0.4987468671679198,1.0,
libero_spatial_20260907,libero_spatial,20260907,v7_guard_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,round3_v7,400,8,392,5,0,0.625,0.0,1.0,0.8125,0.9034090909090909,19.0
libero_spatial_20260907,libero_spatial,20260907,v7_guard_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,round3_v7,400,13,387,13,1,1.0,0.002583979328165375,0.9285714285714286,0.9987080103359173,0.6853146853146852,14.0
libero_spatial_20260907,libero_spatial,20260907,v7_guard_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,round3_v7,80,2,78,2,0,1.0,0.0,1.0,1.0,0.7045454545454546,14.5
libero_spatial_20260907,libero_spatial,20260907,v7_guard_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,round3_v7,80,1,79,1,0,1.0,0.0,1.0,1.0,0.7727272727272727,16.0
libero_spatial_20260907,libero_spatial,20260907,v7_guard_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,round3_v7,80,0,80,0,0,,0.0,,,,
libero_spatial_20260907,libero_spatial,20260907,v7_guard_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,round3_v7,80,2,78,2,0,1.0,0.0,1.0,1.0,0.8863636363636365,18.5
libero_spatial_20260907,libero_spatial,20260907,v7_guard_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,round3_v7,80,0,80,0,0,,0.0,,,,
libero_spatial_20260907,libero_spatial,20260907,v7_guard_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,round3_v7,80,15,65,14,6,0.9333333333333333,0.09230769230769231,0.7,0.9205128205128206,0.8545454545454546,18.0
libero_spatial_20260907,libero_spatial,20260907,v7_guard_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,round3_v7,80,0,80,0,6,,0.075,0.0,,,
libero_spatial_20260907,libero_spatial,20260907,v7_guard_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,round3_v7,400,1,399,0,0,0.0,0.0,,0.5,1.0,
libero_spatial_20260907,libero_spatial,20260907,v7_guard_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,round3_v7,400,8,392,5,0,0.625,0.0,1.0,0.8125,0.9318181818181819,19.0
libero_spatial_20260907,libero_spatial,20260907,v7_guard_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,round3_v7,400,13,387,13,1,1.0,0.002583979328165375,0.9285714285714286,0.9987080103359173,0.6993006993006994,14.0
libero_spatial_20260907,libero_spatial,20260907,v7_turbulence_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,round3_v7,80,2,78,2,1,1.0,0.01282051282051282,0.6666666666666666,0.9935897435897436,0.7045454545454546,14.5
libero_spatial_20260907,libero_spatial,20260907,v7_turbulence_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,round3_v7,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_spatial_20260907,libero_spatial,20260907,v7_turbulence_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,round3_v7,80,0,80,0,1,,0.0125,0.0,,,
libero_spatial_20260907,libero_spatial,20260907,v7_turbulence_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,round3_v7,80,2,78,2,0,1.0,0.0,1.0,1.0,0.6818181818181818,14.0
libero_spatial_20260907,libero_spatial,20260907,v7_turbulence_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,round3_v7,80,0,80,0,0,,0.0,,,,
libero_spatial_20260907,libero_spatial,20260907,v7_turbulence_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,round3_v7,80,15,65,15,7,1.0,0.1076923076923077,0.6818181818181818,0.9461538461538461,0.6303030303030304,11.0
libero_spatial_20260907,libero_spatial,20260907,v7_turbulence_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,round3_v7,80,0,80,0,7,,0.0875,0.0,,,
libero_spatial_20260907,libero_spatial,20260907,v7_turbulence_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,round3_v7,400,1,399,1,1,1.0,0.002506265664160401,0.5,0.9987468671679198,0.6363636363636364,13.0
libero_spatial_20260907,libero_spatial,20260907,v7_turbulence_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,round3_v7,400,8,392,5,17,0.625,0.04336734693877551,0.22727272727272727,0.7908163265306123,0.7613636363636364,13.0
libero_spatial_20260907,libero_spatial,20260907,v7_turbulence_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,round3_v7,400,13,387,13,1,1.0,0.002583979328165375,0.9285714285714286,0.9987080103359173,0.6958041958041957,14.0
libero_spatial_20260907,libero_spatial,20260907,v7_turbulence_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,round3_v7,80,2,78,1,0,0.5,0.0,1.0,0.75,0.8863636363636364,16.0
libero_spatial_20260907,libero_spatial,20260907,v7_turbulence_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,round3_v7,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_spatial_20260907,libero_spatial,20260907,v7_turbulence_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,round3_v7,80,0,80,0,0,,0.0,,,,
libero_spatial_20260907,libero_spatial,20260907,v7_turbulence_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,round3_v7,80,2,78,2,0,1.0,0.0,1.0,1.0,0.7272727272727273,15.0
libero_spatial_20260907,libero_spatial,20260907,v7_turbulence_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,round3_v7,80,0,80,0,0,,0.0,,,,
libero_spatial_20260907,libero_spatial,20260907,v7_turbulence_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,round3_v7,80,15,65,14,0,0.9333333333333333,0.0,1.0,0.9666666666666667,0.6969696969696969,12.5
libero_spatial_20260907,libero_spatial,20260907,v7_turbulence_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,round3_v7,80,0,80,0,0,,0.0,,,,
libero_spatial_20260907,libero_spatial,20260907,v7_turbulence_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,round3_v7,400,1,399,1,1,1.0,0.002506265664160401,0.5,0.9987468671679198,0.7272727272727273,15.0
libero_spatial_20260907,libero_spatial,20260907,v7_turbulence_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,round3_v7,400,8,392,5,2,0.625,0.00510204081632653,0.7142857142857143,0.8099489795918368,0.7784090909090908,13.0
libero_spatial_20260907,libero_spatial,20260907,v7_turbulence_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,round3_v7,400,13,387,13,1,1.0,0.002583979328165375,0.9285714285714286,0.9987080103359173,0.7237762237762237,15.0
libero_spatial_20260907,libero_spatial,20260907,v7_success_fusion_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,round3_v7,80,2,78,2,0,1.0,0.0,1.0,1.0,0.7045454545454546,14.5
libero_spatial_20260907,libero_spatial,20260907,v7_success_fusion_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,round3_v7,80,1,79,1,8,1.0,0.10126582278481013,0.1111111111111111,0.9493670886075949,0.7727272727272727,16.0
libero_spatial_20260907,libero_spatial,20260907,v7_success_fusion_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,round3_v7,80,0,80,0,0,,0.0,,,,
libero_spatial_20260907,libero_spatial,20260907,v7_success_fusion_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,round3_v7,80,2,78,2,5,1.0,0.0641025641025641,0.2857142857142857,0.967948717948718,0.8863636363636365,18.5
libero_spatial_20260907,libero_spatial,20260907,v7_success_fusion_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,round3_v7,80,0,80,0,1,,0.0125,0.0,,,
libero_spatial_20260907,libero_spatial,20260907,v7_success_fusion_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,round3_v7,80,15,65,15,6,1.0,0.09230769230769231,0.7142857142857143,0.9538461538461538,0.7030303030303031,16.0
libero_spatial_20260907,libero_spatial,20260907,v7_success_fusion_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,round3_v7,80,0,80,0,19,,0.2375,0.0,,,
libero_spatial_20260907,libero_spatial,20260907,v7_success_fusion_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,round3_v7,400,1,399,1,96,1.0,0.24060150375939848,0.010309278350515464,0.8796992481203008,0.5454545454545454,11.0
libero_spatial_20260907,libero_spatial,20260907,v7_success_fusion_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,round3_v7,400,8,392,6,20,0.75,0.05102040816326531,0.23076923076923078,0.8494897959183674,0.7784090909090908,13.0
libero_spatial_20260907,libero_spatial,20260907,v7_success_fusion_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,round3_v7,400,13,387,13,47,1.0,0.12144702842377261,0.21666666666666667,0.9392764857881137,0.6293706293706294,14.0
libero_spatial_20260907,libero_spatial,20260907,v7_success_fusion_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,round3_v7,80,2,78,1,0,0.5,0.0,1.0,0.75,0.8863636363636364,16.0
libero_spatial_20260907,libero_spatial,20260907,v7_success_fusion_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,round3_v7,80,1,79,1,6,1.0,0.0759493670886076,0.14285714285714285,0.9620253164556962,0.8636363636363636,18.0
libero_spatial_20260907,libero_spatial,20260907,v7_success_fusion_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,round3_v7,80,0,80,0,0,,0.0,,,,
libero_spatial_20260907,libero_spatial,20260907,v7_success_fusion_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,round3_v7,80,2,78,0,0,0.0,0.0,,0.5,1.0,
libero_spatial_20260907,libero_spatial,20260907,v7_success_fusion_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,round3_v7,80,0,80,0,0,,0.0,,,,
libero_spatial_20260907,libero_spatial,20260907,v7_success_fusion_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,round3_v7,80,15,65,14,1,0.9333333333333333,0.015384615384615385,0.9333333333333333,0.958974358974359,0.8454545454545453,19.0
libero_spatial_20260907,libero_spatial,20260907,v7_success_fusion_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,round3_v7,80,0,80,0,3,,0.0375,0.0,,,
libero_spatial_20260907,libero_spatial,20260907,v7_success_fusion_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,round3_v7,400,1,399,0,19,0.0,0.047619047619047616,0.0,0.47619047619047616,1.0,
libero_spatial_20260907,libero_spatial,20260907,v7_success_fusion_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,round3_v7,400,8,392,5,1,0.625,0.002551020408163265,0.8333333333333334,0.8112244897959183,0.9772727272727273,20.0
libero_spatial_20260907,libero_spatial,20260907,v7_success_fusion_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,round3_v7,400,13,387,12,7,0.9230769230769231,0.01808785529715762,0.631578947368421,0.9524945338898827,0.6923076923076923,15.0
libero_spatial_20260907,libero_spatial,20260907,success_only__current,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,round3_followup,80,2,78,1,0,0.5,0.0,1.0,0.75,0.9772727272727273,20.0
libero_spatial_20260907,libero_spatial,20260907,success_only__current,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,round3_followup,80,1,79,0,8,0.0,0.10126582278481013,0.0,0.44936708860759494,1.0,
libero_spatial_20260907,libero_spatial,20260907,success_only__current,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,round3_followup,80,0,80,0,0,,0.0,,,,
libero_spatial_20260907,libero_spatial,20260907,success_only__current,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,round3_followup,80,2,78,0,8,0.0,0.10256410256410256,0.0,0.44871794871794873,1.0,
libero_spatial_20260907,libero_spatial,20260907,success_only__current,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,round3_followup,80,0,80,0,6,,0.075,0.0,,,
libero_spatial_20260907,libero_spatial,20260907,success_only__current,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,round3_followup,80,15,65,8,0,0.5333333333333333,0.0,1.0,0.7666666666666666,0.7636363636363637,10.0
libero_spatial_20260907,libero_spatial,20260907,success_only__current,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,round3_followup,80,0,80,0,17,,0.2125,0.0,,,
libero_spatial_20260907,libero_spatial,20260907,success_only__current,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,round3_followup,400,1,399,1,202,1.0,0.506265664160401,0.0049261083743842365,0.7468671679197996,0.36363636363636365,7.0
libero_spatial_20260907,libero_spatial,20260907,success_only__current,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,round3_followup,400,8,392,5,35,0.625,0.08928571428571429,0.125,0.7678571428571429,0.7556818181818181,12.0
libero_spatial_20260907,libero_spatial,20260907,success_only__current,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,round3_followup,400,13,387,5,82,0.38461538461538464,0.21188630490956073,0.05747126436781609,0.5863645398529119,0.7832167832167832,8.0
libero_spatial_20260907,libero_spatial,20260907,success_only__current,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,round3_followup,80,2,78,0,0,0.0,0.0,,0.5,1.0,
libero_spatial_20260907,libero_spatial,20260907,success_only__current,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,round3_followup,80,1,79,0,5,0.0,0.06329113924050633,0.0,0.46835443037974683,1.0,
libero_spatial_20260907,libero_spatial,20260907,success_only__current,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,round3_followup,80,0,80,0,0,,0.0,,,,
libero_spatial_20260907,libero_spatial,20260907,success_only__current,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,round3_followup,80,2,78,0,0,0.0,0.0,,0.5,1.0,
libero_spatial_20260907,libero_spatial,20260907,success_only__current,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,round3_followup,80,0,80,0,0,,0.0,,,,
libero_spatial_20260907,libero_spatial,20260907,success_only__current,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,round3_followup,80,15,65,3,0,0.2,0.0,1.0,0.6,0.906060606060606,11.0
libero_spatial_20260907,libero_spatial,20260907,success_only__current,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,round3_followup,80,0,80,0,2,,0.025,0.0,,,
libero_spatial_20260907,libero_spatial,20260907,success_only__current,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,round3_followup,400,1,399,0,14,0.0,0.03508771929824561,0.0,0.4824561403508772,1.0,
libero_spatial_20260907,libero_spatial,20260907,success_only__current,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,round3_followup,400,8,392,0,1,0.0,0.002551020408163265,0.0,0.4987244897959184,1.0,
libero_spatial_20260907,libero_spatial,20260907,success_only__current,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,round3_followup,400,13,387,3,6,0.23076923076923078,0.015503875968992248,0.3333333333333333,0.6076326774001193,0.8671328671328672,6.0
libero_spatial_20260907,libero_spatial,20260907,success_only__cumsum,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,round3_followup,80,2,78,2,0,1.0,0.0,1.0,1.0,0.6590909090909091,13.5
libero_spatial_20260907,libero_spatial,20260907,success_only__cumsum,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,round3_followup,80,1,79,1,8,1.0,0.10126582278481013,0.1111111111111111,0.9493670886075949,0.6818181818181818,14.0
libero_spatial_20260907,libero_spatial,20260907,success_only__cumsum,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,round3_followup,80,0,80,0,0,,0.0,,,,
libero_spatial_20260907,libero_spatial,20260907,success_only__cumsum,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,round3_followup,80,2,78,2,6,1.0,0.07692307692307693,0.25,0.9615384615384616,0.6590909090909091,13.5
libero_spatial_20260907,libero_spatial,20260907,success_only__cumsum,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,round3_followup,80,0,80,0,8,,0.1,0.0,,,
libero_spatial_20260907,libero_spatial,20260907,success_only__cumsum,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,round3_followup,80,15,65,15,1,1.0,0.015384615384615385,0.9375,0.9923076923076923,0.6181818181818183,13.0
libero_spatial_20260907,libero_spatial,20260907,success_only__cumsum,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,round3_followup,80,0,80,0,28,,0.35,0.0,,,
libero_spatial_20260907,libero_spatial,20260907,success_only__cumsum,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,round3_followup,400,1,399,1,211,1.0,0.5288220551378446,0.0047169811320754715,0.7355889724310777,0.36363636363636365,7.0
libero_spatial_20260907,libero_spatial,20260907,success_only__cumsum,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,round3_followup,400,8,392,8,85,1.0,0.21683673469387754,0.08602150537634409,0.8915816326530612,0.5795454545454545,12.0
libero_spatial_20260907,libero_spatial,20260907,success_only__cumsum,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,round3_followup,400,13,387,13,138,1.0,0.35658914728682173,0.08609271523178808,0.8217054263565892,0.45104895104895104,9.0
libero_spatial_20260907,libero_spatial,20260907,success_only__cumsum,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,round3_followup,80,2,78,2,0,1.0,0.0,1.0,1.0,0.6818181818181818,14.0
libero_spatial_20260907,libero_spatial,20260907,success_only__cumsum,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,round3_followup,80,1,79,1,6,1.0,0.0759493670886076,0.14285714285714285,0.9620253164556962,0.7272727272727273,15.0
libero_spatial_20260907,libero_spatial,20260907,success_only__cumsum,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,round3_followup,80,0,80,0,0,,0.0,,,,
libero_spatial_20260907,libero_spatial,20260907,success_only__cumsum,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,round3_followup,80,2,78,2,2,1.0,0.02564102564102564,0.5,0.9871794871794872,0.6818181818181819,14.0
libero_spatial_20260907,libero_spatial,20260907,success_only__cumsum,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,round3_followup,80,0,80,0,4,,0.05,0.0,,,
libero_spatial_20260907,libero_spatial,20260907,success_only__cumsum,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,round3_followup,80,15,65,15,1,1.0,0.015384615384615385,0.9375,0.9923076923076923,0.6545454545454545,14.0
libero_spatial_20260907,libero_spatial,20260907,success_only__cumsum,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,round3_followup,80,0,80,0,3,,0.0375,0.0,,,
libero_spatial_20260907,libero_spatial,20260907,success_only__cumsum,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,round3_followup,400,1,399,1,69,1.0,0.17293233082706766,0.014285714285714285,0.9135338345864662,0.5,10.0
libero_spatial_20260907,libero_spatial,20260907,success_only__cumsum,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,round3_followup,400,8,392,8,11,1.0,0.02806122448979592,0.42105263157894735,0.985969387755102,0.6420454545454546,13.0
libero_spatial_20260907,libero_spatial,20260907,success_only__cumsum,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,round3_followup,400,13,387,13,31,1.0,0.08010335917312661,0.29545454545454547,0.9599483204134367,0.5454545454545455,12.0
libero_spatial_20260907,libero_spatial,20260907,v7_unlabeled_reference_budget,unlabeled_reference_budget,0.05,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,round3_v7_budget,80,2,78,2,0,1.0,0.0,1.0,1.0,0.7272727272727273,15.0
libero_spatial_20260907,libero_spatial,20260907,v7_unlabeled_reference_budget,unlabeled_reference_budget,0.05,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,round3_v7_budget,80,1,79,1,0,1.0,0.0,1.0,1.0,0.7727272727272727,16.0
libero_spatial_20260907,libero_spatial,20260907,v7_unlabeled_reference_budget,unlabeled_reference_budget,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,round3_v7_budget,80,0,80,0,0,,0.0,,,,
libero_spatial_20260907,libero_spatial,20260907,v7_unlabeled_reference_budget,unlabeled_reference_budget,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,round3_v7_budget,80,2,78,2,3,1.0,0.038461538461538464,0.4,0.9807692307692307,0.6818181818181819,14.0
