cohort,group,detector,episodes,risk_n,timely_n,late_n,persistent_n,alarms,tp,fp,fn,tn,risk_recall,timely_fpr,precision,late_recall,persistent_recall,detected_risk_lead_median,early2_risk_recall,early4_risk_recall,early8_risk_recall,early12_risk_recall,representation,direction,width,confirmations,quantile,max_suite_fpr,max_task_fpr,eligible
development_main,all,candidate,14800,487,14313,30,457,1421,345,1076,142,13237,0.7084188911704312,0.07517641305107245,0.24278676988036593,0.6666666666666666,0.7111597374179431,11.0,0.6694045174537988,0.5995893223819302,0.4271047227926078,0.34496919917864477,L5,low,1,1,0.9,0.10118597022457734,0.1075,False
development_main,all,candidate,14800,487,14313,30,457,1106,329,777,158,13536,0.675564681724846,0.054286313141898974,0.2974683544303797,0.6666666666666666,0.6761487964989059,12.0,0.6447638603696099,0.5831622176591376,0.4127310061601643,0.33880903490759756,L5,low,1,1,0.925,0.07494322482967448,0.08060453400503778,False
development_main,all,candidate,14800,487,14313,30,457,803,311,492,176,13821,0.6386036960985626,0.034374345001047996,0.38729763387297633,0.6666666666666666,0.6367614879649891,12.0,0.5995893223819302,0.5482546201232033,0.39630390143737165,0.33059548254620125,L5,low,1,1,0.95,0.04844814534443603,0.0575,False
development_main,all,candidate,14800,487,14313,30,457,682,301,381,186,13932,0.6180698151950719,0.026619157409348147,0.4413489736070381,0.6666666666666666,0.6148796498905909,12.0,0.5770020533880903,0.5256673511293635,0.38809034907597534,0.324435318275154,L5,low,1,1,0.96,0.03810244764067625,0.04522613065326633,False
development_main,all,candidate,14800,487,14313,30,457,494,268,226,219,14087,0.5503080082135524,0.01578984140292042,0.5425101214574899,0.6333333333333333,0.5448577680525164,12.0,0.5051334702258727,0.45790554414784396,0.3593429158110883,0.2936344969199179,L5,low,1,1,0.975,0.023971738581882413,0.03,False
development_main,all,candidate,14800,487,14313,30,457,432,254,178,233,14135,0.5215605749486653,0.012436246768671836,0.5879629629629629,0.6333333333333333,0.5142231947483589,12.0,0.4804928131416838,0.433264887063655,0.3531827515400411,0.2915811088295688,L5,low,1,1,0.98,0.018420388594499116,0.025,False
development_main,all,candidate,14800,487,14313,30,457,306,215,91,272,14222,0.4414784394250513,0.006357856494096276,0.7026143790849673,0.5666666666666667,0.43326039387308535,13.0,0.40451745379876797,0.3737166324435318,0.3182751540041068,0.2751540041067762,L5,low,1,1,0.99,0.009084027252081756,0.022408963585434174,False
development_main,all,candidate,14800,487,14313,30,457,247,194,53,293,14260,0.39835728952772076,0.0037029274086494797,0.7854251012145749,0.4666666666666667,0.3938730853391685,13.0,0.3737166324435318,0.351129363449692,0.31211498973305957,0.2731006160164271,L5,low,1,1,0.995,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,861,351,510,136,13803,0.7207392197125256,0.03563194298889122,0.4076655052264808,0.6,0.7286652078774617,9.0,0.675564681724846,0.6016427104722792,0.42505133470225875,0.3264887063655031,L5,low,1,2,0.5,0.055926115956900974,0.12342569269521411,False
development_main,all,candidate,14800,487,14313,30,457,642,342,300,145,14013,0.702258726899384,0.020959966464053657,0.5327102803738317,0.6,0.7089715536105032,9.0,0.6591375770020534,0.5872689938398358,0.4004106776180698,0.3141683778234086,L5,low,1,2,0.6,0.03309389430477168,0.07435897435897436,False
development_main,all,candidate,14800,487,14313,30,457,480,335,145,152,14168,0.6878850102669405,0.010130650457625935,0.6979166666666666,0.6,0.6936542669584245,9.0,0.6365503080082136,0.5605749486652978,0.3798767967145791,0.31211498973305957,L5,low,1,2,0.7,0.01564471360080747,0.041025641025641026,False
development_main,all,candidate,14800,487,14313,30,457,421,325,96,162,14217,0.6673511293634496,0.00670718926849717,0.7719714964370546,0.6,0.6717724288840262,10.0,0.6201232032854209,0.5462012320328542,0.37166324435318276,0.31006160164271046,L5,low,1,2,0.75,0.0107747562852745,0.028205128205128206,False
development_main,all,candidate,14800,487,14313,30,457,392,322,70,165,14243,0.6611909650924025,0.00489065884161252,0.8214285714285714,0.6,0.6652078774617067,10.0,0.6036960985626283,0.5277207392197125,0.36960985626283366,0.31006160164271046,L5,low,1,2,0.8,0.006926629040533607,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,359,312,47,175,14266,0.6406570841889117,0.0032837280793684065,0.8690807799442897,0.6,0.6433260393873085,11.0,0.5811088295687885,0.5092402464065708,0.3655030800821355,0.31006160164271046,L5,low,1,2,0.85,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,322,292,30,195,14283,0.5995893223819302,0.0020959966464053656,0.906832298136646,0.5666666666666667,0.6017505470459519,12.0,0.5379876796714579,0.47638603696098564,0.35728952772073924,0.3080082135523614,L5,low,1,2,0.9,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,311,282,29,205,14284,0.5790554414784395,0.002026130091525187,0.9067524115755627,0.5666666666666667,0.5798687089715536,12.0,0.5174537987679672,0.4681724845995893,0.35523613963039014,0.3059548254620123,L5,low,1,2,0.925,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,278,251,27,236,14286,0.5154004106776181,0.0018863969817648292,0.9028776978417267,0.5333333333333333,0.5142231947483589,12.0,0.45790554414784396,0.4188911704312115,0.3470225872689938,0.29774127310061604,L5,low,1,2,0.95,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,268,242,26,245,14287,0.49691991786447637,0.0018165304268846503,0.9029850746268657,0.5333333333333333,0.49452954048140046,13.0,0.4517453798767967,0.4106776180698152,0.34496919917864477,0.29568788501026694,L5,low,1,2,0.96,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,234,210,24,277,14289,0.43121149897330596,0.0016767973171242926,0.8974358974358975,0.5333333333333333,0.424507658643326,13.0,0.39630390143737165,0.37166324435318276,0.3141683778234086,0.26283367556468173,L5,low,1,2,0.975,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,223,199,24,288,14289,0.4086242299794661,0.0016767973171242926,0.8923766816143498,0.5333333333333333,0.40043763676148797,13.0,0.3757700205338809,0.35728952772073924,0.31211498973305957,0.26283367556468173,L5,low,1,2,0.98,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,201,178,23,309,14290,0.3655030800821355,0.0016069307622441137,0.8855721393034826,0.43333333333333335,0.3610503282275711,14.0,0.3470225872689938,0.3347022587268994,0.29568788501026694,0.26078028747433263,L5,low,1,2,0.99,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,192,169,23,318,14290,0.3470225872689938,0.0016069307622441137,0.8802083333333334,0.36666666666666664,0.34573304157549234,14.0,0.3347022587268994,0.324435318275154,0.2915811088295688,0.2587268993839836,L5,low,1,2,0.995,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,316,293,23,194,14290,0.6016427104722792,0.0016069307622441137,0.9272151898734177,0.6,0.6017505470459519,10.0,0.5174537987679672,0.433264887063655,0.32238193018480493,0.28542094455852157,L5,low,1,4,0.5,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,308,285,23,202,14290,0.5852156057494866,0.0016069307622441137,0.9253246753246753,0.6,0.5842450765864332,11.0,0.4989733059548255,0.42505133470225875,0.32238193018480493,0.28542094455852157,L5,low,1,4,0.6,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,297,274,23,213,14290,0.5626283367556468,0.0016069307622441137,0.9225589225589226,0.5666666666666667,0.562363238512035,12.0,0.48254620123203285,0.40451745379876797,0.32238193018480493,0.28336755646817247,L5,low,1,4,0.7,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,291,268,23,219,14290,0.5503080082135524,0.0016069307622441137,0.9209621993127147,0.5666666666666667,0.5492341356673961,12.0,0.47638603696098564,0.3942505133470226,0.32238193018480493,0.2813141683778234,L5,low,1,4,0.75,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,285,262,23,225,14290,0.5379876796714579,0.0016069307622441137,0.9192982456140351,0.5666666666666667,0.5361050328227571,12.0,0.45790554414784396,0.39014373716632444,0.32238193018480493,0.2813141683778234,L5,low,1,4,0.8,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,276,253,23,234,14290,0.5195071868583162,0.0016069307622441137,0.9166666666666666,0.5666666666666667,0.5164113785557987,12.0,0.44969199178644764,0.3839835728952772,0.3203285420944558,0.2813141683778234,L5,low,1,4,0.85,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,261,238,23,249,14290,0.4887063655030801,0.0016069307622441137,0.9118773946360154,0.5333333333333333,0.48577680525164113,12.0,0.433264887063655,0.3757700205338809,0.3203285420944558,0.2792607802874743,L5,low,1,4,0.9,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,252,229,23,258,14290,0.4702258726899384,0.0016069307622441137,0.9087301587301587,0.5333333333333333,0.4660831509846827,13.0,0.42505133470225875,0.37166324435318276,0.3182751540041068,0.2792607802874743,L5,low,1,4,0.925,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,230,207,23,280,14290,0.42505133470225875,0.0016069307622441137,0.9,0.4666666666666667,0.4223194748358862,13.0,0.39630390143737165,0.36344969199178645,0.3162217659137577,0.2792607802874743,L5,low,1,4,0.95,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,225,202,23,285,14290,0.41478439425051333,0.0016069307622441137,0.8977777777777778,0.4666666666666667,0.4113785557986871,13.0,0.3860369609856263,0.3613963039014374,0.3162217659137577,0.2792607802874743,L5,low,1,4,0.96,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,199,176,23,311,14290,0.3613963039014374,0.0016069307622441137,0.8844221105527639,0.4666666666666667,0.3544857768052516,14.0,0.34291581108829566,0.33059548254620125,0.28542094455852157,0.2546201232032854,L5,low,1,4,0.975,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,196,173,23,314,14290,0.35523613963039014,0.0016069307622441137,0.8826530612244898,0.4666666666666667,0.3479212253829322,14.0,0.3408624229979466,0.33059548254620125,0.28542094455852157,0.2546201232032854,L5,low,1,4,0.98,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,190,167,23,320,14290,0.34291581108829566,0.0016069307622441137,0.8789473684210526,0.36666666666666664,0.3413566739606127,14.0,0.3326488706365503,0.3162217659137577,0.28542094455852157,0.25256673511293637,L5,low,1,4,0.99,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,186,163,23,324,14290,0.3347022587268994,0.0016069307622441137,0.8763440860215054,0.3333333333333333,0.3347921225382932,14.0,0.324435318275154,0.31211498973305957,0.28542094455852157,0.25256673511293637,L5,low,1,4,0.995,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,266,243,23,244,14290,0.4989733059548255,0.0016069307622441137,0.9135338345864662,0.5,0.4989059080962801,12.0,0.4188911704312115,0.37166324435318276,0.3162217659137577,0.2751540041067762,L5,low,1,6,0.5,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,258,235,23,252,14290,0.48254620123203285,0.0016069307622441137,0.9108527131782945,0.5,0.4814004376367615,12.0,0.4127310061601643,0.3613963039014374,0.3162217659137577,0.2751540041067762,L5,low,1,6,0.6,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,253,230,23,257,14290,0.4722792607802875,0.0016069307622441137,0.9090909090909091,0.5,0.47045951859956237,12.0,0.39835728952772076,0.35728952772073924,0.3162217659137577,0.2751540041067762,L5,low,1,6,0.7,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,248,225,23,262,14290,0.4620123203285421,0.0016069307622441137,0.907258064516129,0.5,0.45951859956236324,12.0,0.38809034907597534,0.35523613963039014,0.3162217659137577,0.2731006160164271,L5,low,1,6,0.75,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,242,219,23,268,14290,0.44969199178644764,0.0016069307622441137,0.9049586776859504,0.5,0.44638949671772427,12.0,0.38809034907597534,0.35523613963039014,0.3162217659137577,0.2731006160164271,L5,low,1,6,0.8,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,239,216,23,271,14290,0.44353182751540043,0.0016069307622441137,0.9037656903765691,0.5,0.43982494529540483,12.0,0.3860369609856263,0.35523613963039014,0.3162217659137577,0.2731006160164271,L5,low,1,6,0.85,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,235,212,23,275,14290,0.4353182751540041,0.0016069307622441137,0.902127659574468,0.5,0.4310722100656455,12.0,0.3798767967145791,0.3531827515400411,0.3141683778234086,0.2669404517453799,L5,low,1,6,0.9,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,230,207,23,280,14290,0.42505133470225875,0.0016069307622441137,0.9,0.5,0.4201312910284464,13.0,0.3757700205338809,0.351129363449692,0.3141683778234086,0.2648870636550308,L5,low,1,6,0.925,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,218,195,23,292,14290,0.4004106776180698,0.0016069307622441137,0.8944954128440367,0.4666666666666667,0.39606126914660833,13.0,0.36960985626283366,0.351129363449692,0.3141683778234086,0.2648870636550308,L5,low,1,6,0.95,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,213,190,23,297,14290,0.39014373716632444,0.0016069307622441137,0.892018779342723,0.4666666666666667,0.3851203501094092,13.0,0.3675564681724846,0.351129363449692,0.3141683778234086,0.26078028747433263,L5,low,1,6,0.96,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,194,171,23,316,14290,0.351129363449692,0.0016069307622441137,0.8814432989690721,0.4666666666666667,0.3435448577680525,14.0,0.33675564681724846,0.3203285420944558,0.28542094455852157,0.25256673511293637,L5,low,1,6,0.975,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,193,170,23,317,14290,0.3490759753593429,0.0016069307622441137,0.8808290155440415,0.4666666666666667,0.3413566739606127,14.0,0.33675564681724846,0.3203285420944558,0.28542094455852157,0.25256673511293637,L5,low,1,6,0.98,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,188,165,23,322,14290,0.33880903490759756,0.0016069307622441137,0.8776595744680851,0.36666666666666664,0.33698030634573306,14.0,0.32238193018480493,0.31006160164271046,0.28542094455852157,0.25256673511293637,L5,low,1,6,0.99,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,186,163,23,324,14290,0.3347022587268994,0.0016069307622441137,0.8763440860215054,0.3333333333333333,0.3347921225382932,14.0,0.3203285420944558,0.31006160164271046,0.28542094455852157,0.25256673511293637,L5,low,1,6,0.995,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,230,207,23,280,14290,0.42505133470225875,0.0016069307622441137,0.9,0.5,0.4201312910284464,13.0,0.37782340862423,0.34291581108829566,0.3162217659137577,0.2546201232032854,L5,low,1,8,0.5,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,224,201,23,286,14290,0.4127310061601643,0.0016069307622441137,0.8973214285714286,0.5,0.40700218818380746,13.0,0.3655030800821355,0.34291581108829566,0.3162217659137577,0.2546201232032854,L5,low,1,8,0.6,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,218,195,23,292,14290,0.4004106776180698,0.0016069307622441137,0.8944954128440367,0.5,0.3938730853391685,13.0,0.36344969199178645,0.34291581108829566,0.3141683778234086,0.2546201232032854,L5,low,1,8,0.7,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,215,192,23,295,14290,0.3942505133470226,0.0016069307622441137,0.8930232558139535,0.4666666666666667,0.38949671772428884,13.0,0.3613963039014374,0.34291581108829566,0.31211498973305957,0.2546201232032854,L5,low,1,8,0.75,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,215,192,23,295,14290,0.3942505133470226,0.0016069307622441137,0.8930232558139535,0.4666666666666667,0.38949671772428884,13.0,0.3613963039014374,0.34291581108829566,0.31211498973305957,0.2546201232032854,L5,low,1,8,0.8,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,214,191,23,296,14290,0.3921971252566735,0.0016069307622441137,0.8925233644859814,0.4666666666666667,0.387308533916849,13.0,0.3613963039014374,0.34291581108829566,0.31211498973305957,0.2546201232032854,L5,low,1,8,0.85,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,211,188,23,299,14290,0.3860369609856263,0.0016069307622441137,0.8909952606635071,0.4666666666666667,0.38074398249452956,13.0,0.3593429158110883,0.3408624229979466,0.31006160164271046,0.25256673511293637,L5,low,1,8,0.9,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,210,187,23,300,14290,0.3839835728952772,0.0016069307622441137,0.8904761904761904,0.4666666666666667,0.3785557986870897,13.0,0.3593429158110883,0.3408624229979466,0.31006160164271046,0.25256673511293637,L5,low,1,8,0.925,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,206,183,23,304,14290,0.3757700205338809,0.0016069307622441137,0.8883495145631068,0.4666666666666667,0.36980306345733044,13.0,0.3593429158110883,0.3408624229979466,0.31006160164271046,0.25256673511293637,L5,low,1,8,0.95,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,206,183,23,304,14290,0.3757700205338809,0.0016069307622441137,0.8883495145631068,0.4666666666666667,0.36980306345733044,13.0,0.3593429158110883,0.3408624229979466,0.31006160164271046,0.25256673511293637,L5,low,1,8,0.96,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,191,168,23,319,14290,0.34496919917864477,0.0016069307622441137,0.8795811518324608,0.4666666666666667,0.33698030634573306,14.0,0.32854209445585214,0.31006160164271046,0.28542094455852157,0.25256673511293637,L5,low,1,8,0.975,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,191,168,23,319,14290,0.34496919917864477,0.0016069307622441137,0.8795811518324608,0.4666666666666667,0.33698030634573306,14.0,0.32854209445585214,0.31006160164271046,0.28542094455852157,0.25256673511293637,L5,low,1,8,0.98,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,183,160,23,327,14290,0.32854209445585214,0.0016069307622441137,0.8743169398907104,0.36666666666666664,0.32603938730853393,14.0,0.3162217659137577,0.3080082135523614,0.28336755646817247,0.25256673511293637,L5,low,1,8,0.99,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,182,159,23,328,14290,0.3264887063655031,0.0016069307622441137,0.8736263736263736,0.3333333333333333,0.32603938730853393,14.0,0.3162217659137577,0.3080082135523614,0.28336755646817247,0.25256673511293637,L5,low,1,8,0.995,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,6158,376,5782,111,8531,0.7720739219712526,0.40396842031719415,0.06105878531990906,0.7,0.7768052516411379,13.0,0.7535934291581109,0.7145790554414785,0.5934291581108829,0.4394250513347023,L5,low,2,1,0.5,0.499369164774161,0.5115681233933161,False
development_main,all,candidate,14800,487,14313,30,457,4961,375,4586,112,9727,0.7700205338809035,0.3204080206805002,0.07558959887119532,0.7,0.774617067833698,12.0,0.7494866529774127,0.7084188911704312,0.5770020533880903,0.42299794661190965,L5,low,2,1,0.6,0.3959121877365632,0.4087403598971722,False
development_main,all,candidate,14800,487,14313,30,457,3795,372,3423,115,10890,0.7638603696098563,0.23915321735485223,0.09802371541501977,0.7,0.7680525164113785,12.0,0.7412731006160165,0.6981519507186859,0.5605749486652978,0.39835728952772076,L5,low,2,1,0.7,0.29952056522836235,0.30886075949367087,False
development_main,all,candidate,14800,487,14313,30,457,3180,368,2812,119,11501,0.75564681724846,0.19646475232306296,0.11572327044025157,0.6666666666666666,0.7614879649890591,12.0,0.7351129363449692,0.6878850102669405,0.5420944558521561,0.38193018480492813,L5,low,2,1,0.75,0.24804441079989906,0.25440806045340053,False
development_main,all,candidate,14800,487,14313,30,457,2614,366,2248,121,12065,0.7515400410677618,0.15706001537064207,0.14001530221882172,0.6666666666666666,0.7571115973741794,11.0,0.728952772073922,0.6837782340862423,0.5318275154004107,0.37166324435318276,L5,low,2,1,0.8,0.20010093363613424,0.20603015075376885,False
development_main,all,candidate,14800,487,14313,30,457,2005,365,1640,122,12673,0.7494866529774127,0.11458115000349332,0.18204488778054864,0.6666666666666666,0.7549234135667396,11.0,0.7207392197125256,0.6652977412731006,0.4887063655030801,0.3531827515400411,L5,low,2,1,0.85,0.14761544284632855,0.155,False
development_main,all,candidate,14800,487,14313,30,457,1420,353,1067,134,13246,0.7248459958932238,0.07454761405715084,0.24859154929577465,0.6333333333333333,0.7308533916849015,10.0,0.6837782340862423,0.6201232032854209,0.4209445585215606,0.33880903490759756,L5,low,2,1,0.9,0.10042896795357052,0.10776942355889724,False
development_main,all,candidate,14800,487,14313,30,457,1115,340,775,147,13538,0.6981519507186859,0.05414658003213862,0.30493273542600896,0.6333333333333333,0.7024070021881839,10.0,0.6529774127310062,0.5831622176591376,0.4004106776180698,0.32854209445585214,L5,low,2,1,0.925,0.07418622255866768,0.0829145728643216,False
development_main,all,candidate,14800,487,14313,30,457,808,316,492,171,13821,0.648870636550308,0.034374345001047996,0.3910891089108911,0.6333333333333333,0.649890590809628,11.0,0.5954825462012321,0.5359342915811088,0.3839835728952772,0.32238193018480493,L5,low,2,1,0.95,0.04870047943477164,0.05778894472361809,False
development_main,all,candidate,14800,487,14313,30,457,680,300,380,187,13933,0.6160164271047228,0.026549290854467965,0.4411764705882353,0.6333333333333333,0.6148796498905909,12.0,0.5667351129363449,0.5154004106776181,0.38193018480492813,0.3203285420944558,L5,low,2,1,0.96,0.03885944991168307,0.0475,False
development_main,all,candidate,14800,487,14313,30,457,504,278,226,209,14087,0.5708418891170431,0.01578984140292042,0.5515873015873016,0.6333333333333333,0.5667396061269147,12.0,0.5154004106776181,0.4722792607802875,0.35728952772073924,0.28952772073921973,L5,low,2,1,0.975,0.023467070401211203,0.030927835051546393,False
development_main,all,candidate,14800,487,14313,30,457,437,264,173,223,14140,0.5420944558521561,0.012086913994270943,0.6041189931350115,0.6333333333333333,0.5361050328227571,12.0,0.4928131416837782,0.433264887063655,0.34496919917864477,0.28542094455852157,L5,low,2,1,0.98,0.018168054504163512,0.0275,False
development_main,all,candidate,14800,487,14313,30,457,321,220,101,267,14212,0.4517453798767967,0.007056522042898064,0.6853582554517134,0.5666666666666667,0.4442013129102845,13.0,0.4188911704312115,0.3839835728952772,0.3182751540041068,0.2731006160164271,L5,low,2,1,0.99,0.009084027252081756,0.022408963585434174,False
development_main,all,candidate,14800,487,14313,30,457,257,196,61,291,14252,0.4024640657084189,0.00426185984769091,0.7626459143968871,0.43333333333333335,0.40043763676148797,13.0,0.37782340862423,0.35728952772073924,0.3141683778234086,0.2731006160164271,L5,low,2,1,0.995,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,1346,359,987,128,13326,0.7371663244353183,0.06895828966673653,0.26671619613670133,0.6666666666666666,0.7417943107221007,10.0,0.6899383983572895,0.6303901437371663,0.45585215605749485,0.351129363449692,L5,low,2,2,0.5,0.12493546721734641,0.22538860103626943,False
development_main,all,candidate,14800,487,14313,30,457,974,355,619,132,13694,0.728952772073922,0.043247397470830715,0.364476386036961,0.6666666666666666,0.7330415754923414,10.0,0.6817248459958932,0.6160164271047228,0.4414784394250513,0.33880903490759756,L5,low,2,2,0.6,0.0792462570986061,0.1375,False
development_main,all,candidate,14800,487,14313,30,457,699,350,349,137,13964,0.7186858316221766,0.02438342765318242,0.5007153075822603,0.6333333333333333,0.7242888402625821,9.0,0.6714579055441479,0.6016427104722792,0.4188911704312115,0.324435318275154,L5,low,2,2,0.7,0.04594734124935467,0.09,False
development_main,all,candidate,14800,487,14313,30,457,606,349,257,138,14056,0.7166324435318275,0.017955704604205966,0.5759075907590759,0.6333333333333333,0.7221006564551422,9.0,0.6673511293634496,0.5934291581108829,0.4024640657084189,0.3182751540041068,L5,low,2,2,0.75,0.03329891584925142,0.065,False
development_main,all,candidate,14800,487,14313,30,457,526,346,180,141,14133,0.7104722792607803,0.012575979878432194,0.6577946768060836,0.6333333333333333,0.7155361050328227,8.0,0.6632443531827515,0.5831622176591376,0.39014373716632444,0.31211498973305957,L5,low,2,2,0.8,0.023748064016520392,0.0575,False
development_main,all,candidate,14800,487,14313,30,457,455,341,114,146,14199,0.7002053388090349,0.007964787256340389,0.7494505494505495,0.6333333333333333,0.7045951859956237,8.0,0.6427104722792608,0.5544147843942505,0.36960985626283366,0.30390143737166325,L5,low,2,2,0.85,0.013680949922560661,0.0425,False
development_main,all,candidate,14800,487,14313,30,457,394,327,67,160,14246,0.6714579055441479,0.0046810591769719835,0.8299492385786802,0.6333333333333333,0.6739606126914661,8.0,0.5954825462012321,0.5030800821355236,0.35523613963039014,0.29774127310061604,L5,low,2,2,0.9,0.0065942591155934835,0.02763819095477387,False
development_main,all,candidate,14800,487,14313,30,457,362,306,56,181,14257,0.6283367556468172,0.003912527073290016,0.8453038674033149,0.6333333333333333,0.6280087527352297,10.0,0.5626283367556468,0.47638603696098564,0.3490759753593429,0.2936344969199179,L5,low,2,2,0.925,0.0065942591155934835,0.0275,False
development_main,all,candidate,14800,487,14313,30,457,332,288,44,199,14269,0.5913757700205339,0.00307412841472787,0.8674698795180723,0.6333333333333333,0.5886214442013129,11.0,0.5297741273100616,0.44969199178644764,0.3490759753593429,0.2936344969199179,L5,low,2,2,0.95,0.0065942591155934835,0.0225,True
development_main,all,candidate,14800,487,14313,30,457,310,272,38,215,14275,0.5585215605749486,0.0026549290854467967,0.8774193548387097,0.6333333333333333,0.5536105032822757,12.0,0.5071868583162218,0.4353182751540041,0.3490759753593429,0.2936344969199179,L5,low,2,2,0.96,0.0065942591155934835,0.0225,True
development_main,all,candidate,14800,487,14313,30,457,280,244,36,243,14277,0.5010266940451745,0.0025151959756864388,0.8714285714285714,0.6333333333333333,0.4923413566739606,12.0,0.46611909650924027,0.3921971252566735,0.32238193018480493,0.2648870636550308,L5,low,2,2,0.975,0.0065942591155934835,0.0225,True
development_main,all,candidate,14800,487,14313,30,457,260,228,32,259,14281,0.4681724845995893,0.0022357297561657235,0.8769230769230769,0.6333333333333333,0.4573304157549234,12.0,0.4455852156057495,0.38193018480492813,0.3182751540041068,0.26283367556468173,L5,low,2,2,0.98,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,227,197,30,290,14283,0.40451745379876797,0.0020959966464053656,0.8678414096916299,0.5666666666666667,0.3938730853391685,13.0,0.37782340862423,0.3470225872689938,0.2936344969199179,0.26078028747433263,L5,low,2,2,0.99,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,206,177,29,310,14284,0.36344969199178645,0.002026130091525187,0.8592233009708737,0.36666666666666664,0.36323851203501095,14.0,0.34291581108829566,0.32854209445585214,0.2915811088295688,0.2587268993839836,L5,low,2,2,0.995,0.0065942591155934835,0.022408963585434174,True
