global_row,task,mean_seen,mean_unseen,sum_seen,sum_unseen,size_seen,size_unseen
15148,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.0,0.0,0.0,0.0,1.0,1.0
15149,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.0,0.0,0.0,0.0,1.0,1.0
15150,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.0,0.0,0.0,0.0,1.0,1.0
15151,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.0,0.0,0.0,0.0,1.0,1.0
15160,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.0,0.0,0.0,0.0,1.0,1.0
15161,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.0,0.0,0.0,0.0,1.0,1.0
15162,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.0,0.0,0.0,0.0,1.0,1.0
15163,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.0,0.0,0.0,0.0,1.0,1.0
15164,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.0,0.0,0.0,0.0,1.0,1.0
15165,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.0,0.0,0.0,0.0,1.0,1.0
15166,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.0,0.0,0.0,0.0,1.0,1.0
15167,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.0,0.0,0.0,0.0,1.0,1.0
15176,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.0,0.0,0.0,0.0,1.0,1.0
15177,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.0,0.0,0.0,0.0,1.0,1.0
15178,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.0,0.0,0.0,0.0,1.0,1.0
15179,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.0,0.0,0.0,0.0,1.0,1.0
15180,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.0,0.0,0.0,0.0,1.0,1.0
15181,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.0,0.0,0.0,0.0,1.0,1.0
15182,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.0,0.0,0.0,0.0,1.0,1.0
15183,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.0,0.0,0.0,0.0,1.0,1.0
16416,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,1.0,0.0,2.0,1.0,2.0
16417,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16418,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16419,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,1.0,0.0,2.0,1.0,2.0
16420,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16421,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16422,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16423,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16464,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16465,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16466,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16467,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16468,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16469,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16470,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16471,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16488,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16489,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16490,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16491,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16492,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16493,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16494,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16495,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16536,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16537,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16538,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16539,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16540,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16541,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16542,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16543,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16544,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16545,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16546,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16547,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16548,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16549,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16550,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16551,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16584,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16585,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16586,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16587,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16588,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16589,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16590,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16591,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16664,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16665,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16666,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16667,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16668,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16669,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,1.0,0.0,2.0,1.0,2.0
16670,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16671,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16704,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16705,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16706,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16707,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16708,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16709,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16710,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16711,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16776,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16777,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16778,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16779,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16780,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16781,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16782,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16783,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16792,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16793,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16794,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16795,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16796,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16797,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16798,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
16799,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17304,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17305,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17306,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17308,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.5,0.0,1.0,1.0,2.0
17309,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.5,0.0,1.0,1.0,2.0
17310,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.5,0.0,1.0,1.0,2.0
17311,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17368,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17369,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.5,0.0,1.0,1.0,2.0
17370,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17371,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17372,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17373,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.5,0.0,1.0,1.0,2.0
17374,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17375,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.5,0.0,1.0,1.0,2.0
17440,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17441,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17442,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17443,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17444,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17445,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.5,0.0,1.0,1.0,2.0
17446,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17447,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17456,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17457,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17458,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17459,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17460,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17461,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17462,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17463,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17488,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17489,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17490,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17491,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17492,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17493,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17494,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17495,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17504,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17505,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17506,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,1.0,0.0,2.0,1.0,2.0
17507,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17508,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,1.0,0.0,2.0,1.0,2.0
17509,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.5,0.0,1.0,1.0,2.0
17510,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17511,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17528,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17529,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17530,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17531,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17532,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17534,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17535,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17552,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17553,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17554,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17555,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17556,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17557,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17558,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17559,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17560,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17561,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17562,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17563,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17564,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17565,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17566,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17567,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17584,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17585,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17586,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.5,0.0,1.0,1.0,2.0
17587,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17588,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17589,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17590,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
17591,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18104,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.5,0.0,1.0,1.0,2.0
18105,libero_object/pick_up_the_butter_and_place_it_in_the_basket,1.0,1.0,1.0,2.0,1.0,2.0
18106,libero_object/pick_up_the_butter_and_place_it_in_the_basket,1.0,1.0,1.0,2.0,1.0,2.0
18107,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18108,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18109,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.5,0.0,1.0,1.0,2.0
18110,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18111,libero_object/pick_up_the_butter_and_place_it_in_the_basket,1.0,0.5,1.0,1.0,1.0,2.0
18168,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.5,0.0,1.0,1.0,2.0
18169,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.5,0.0,1.0,1.0,2.0
18170,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18171,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18172,libero_object/pick_up_the_butter_and_place_it_in_the_basket,1.0,1.0,1.0,2.0,1.0,2.0
18173,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.5,0.0,1.0,1.0,2.0
18174,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.5,0.0,1.0,1.0,2.0
18175,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18240,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18241,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18242,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18243,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18244,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18245,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18246,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18247,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18256,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18257,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18258,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18259,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18260,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18261,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18262,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18263,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18288,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18289,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18290,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18291,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18292,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18293,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18294,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18295,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18304,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18305,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18306,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18307,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18308,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18309,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
18310,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0.0,0.0,0.0,0.0,1.0,2.0
