episode,failure,query,back_mobility,back_flow_path,flow_acceleration,back_token_diversity,mobility_log_ratio,acceleration_log_ratio,path_log_ratio,diversity_log_ratio,front_back_path_log_ratio,decoupling,both_increasing,both_decreasing,outer_up_inner_down,path_decoupling,layer_agreement,token_diversity_contraction,recent_decoupling,persistent_decoupling,decoupling_occupancy,decoupling_drop,mobility_rebound,routing_recovery
225,False,9,0.0944717526435852,0.0870477482676506,0.008673101663589478,0.002286739181727171,0.2118486911058426,0.03950074687600136,0.06117410212755203,0.23056648671627045,0.1770074963569641,0.0,0.03950074687600136,0.0,0.0,0.0,0.0,0.0,,,,,,
226,False,0,,,,,,,,,,,,,,,,,,,,,,
226,False,1,,,,,,,,,,,,,,,,,,,,,,
226,False,2,,,,,,,,,,,,,,,,,,,,,,
226,False,3,,,,,,,,,,,,,,,,,,,,,,
226,False,4,,,,,,,,,,,,,,,,,,,,,,
226,False,5,,,,,,,,,,,,,,,,,,,,,,
226,False,6,,,,,,,,,,,,,,,,,,,,,,
226,False,7,0.10437116026878357,0.09911352396011353,0.009589203633368015,0.00341650377959013,0.30650970339775085,0.13041329383850098,0.1619924157857895,0.5632150173187256,0.06899785250425339,0.0,0.13041329383850098,0.0,0.0,0.0,0.0,0.0,,,,,,
226,False,8,0.10012496262788773,0.09145937860012054,0.009021304547786713,0.003170976648107171,0.2391999065876007,0.06937102973461151,0.09649044275283813,0.497555136680603,0.09319893270730972,0.0,0.06937102973461151,0.0,0.0,0.0,0.0,0.0,,,,,,
226,False,9,0.08980648219585419,0.08538610488176346,0.008698138408362865,0.002367790089920163,0.1222463995218277,0.032895155251026154,0.01763021945953369,0.2688276171684265,0.15940678119659424,0.0,0.032895155251026154,0.0,0.0,0.0,0.125,0.0,,,,,,
227,False,0,,,,,,,,,,,,,,,,,,,,,,
227,False,1,,,,,,,,,,,,,,,,,,,,,,
227,False,2,,,,,,,,,,,,,,,,,,,,,,
227,False,3,,,,,,,,,,,,,,,,,,,,,,
227,False,4,,,,,,,,,,,,,,,,,,,,,,
227,False,5,,,,,,,,,,,,,,,,,,,,,,
227,False,6,,,,,,,,,,,,,,,,,,,,,,
227,False,7,0.09396666288375854,0.09628915041685104,0.009402194060385227,0.0032090095337480307,0.2101585417985916,0.11516933143138885,0.15431025624275208,0.5278258919715881,0.10109921544790268,0.0,0.11516933143138885,0.0,0.0,0.0,0.0,0.0,,,,,,
227,False,8,0.09398907423019409,0.09294245392084122,0.008990430273115635,0.003425231436267495,0.20468056201934814,0.07039183378219604,0.11344856023788452,0.5944527387619019,0.1178484708070755,0.0,0.07039183378219604,0.0,0.0,0.0,0.0,0.0,,,,,,
227,False,9,0.09318511933088303,0.08682118356227875,0.0085433479398489,0.0027384108398109674,0.19671188294887543,0.019389906898140907,0.062193527817726135,0.42471805214881897,0.20038802921772003,0.0,0.019389906898140907,0.0,0.0,0.0,0.0,0.0,,,,,,
228,False,0,,,,,,,,,,,,,,,,,,,,,,
228,False,1,,,,,,,,,,,,,,,,,,,,,,
228,False,2,,,,,,,,,,,,,,,,,,,,,,
228,False,3,,,,,,,,,,,,,,,,,,,,,,
228,False,4,,,,,,,,,,,,,,,,,,,,,,
228,False,5,,,,,,,,,,,,,,,,,,,,,,
228,False,6,,,,,,,,,,,,,,,,,,,,,,
228,False,7,0.09911113977432251,0.0973132774233818,0.009663060307502747,0.003494642209261656,0.27723878622055054,0.14669683575630188,0.17739200592041016,0.6092318296432495,0.09670137614011765,0.0,0.14669683575630188,0.0,0.0,0.0,0.0,0.0,,,,,,
228,False,8,0.09761574864387512,0.09173234552145004,0.009020700119435787,0.0035922452807426453,0.26661738753318787,0.077915720641613,0.12230192869901657,0.6486921906471252,0.11043186485767365,0.0,0.077915720641613,0.0,0.0,0.0,0.0,0.0,,,,,,
228,False,9,0.09517598897218704,0.08767034858465195,0.008775176480412483,0.0029976703226566315,0.20705030858516693,0.05032382532954216,0.09598180651664734,0.4914323389530182,0.1734774112701416,0.0,0.05032382532954216,0.0,0.0,0.0,0.0,0.0,,,,,,
229,False,0,,,,,,,,,,,,,,,,,,,,,,
229,False,1,,,,,,,,,,,,,,,,,,,,,,
229,False,2,,,,,,,,,,,,,,,,,,,,,,
229,False,3,,,,,,,,,,,,,,,,,,,,,,
229,False,4,,,,,,,,,,,,,,,,,,,,,,
229,False,5,,,,,,,,,,,,,,,,,,,,,,
229,False,6,,,,,,,,,,,,,,,,,,,,,,
229,False,7,0.1007387712597847,0.09426098316907883,0.009163320995867252,0.003454935271292925,0.2434207797050476,0.07896456867456436,0.1294698864221573,0.5731189846992493,0.10074152797460556,0.0,0.07896456867456436,0.0,0.0,0.0,0.0,0.0,,,,,,
229,False,8,0.09715394675731659,0.0891922265291214,0.008807513862848282,0.0032867228146642447,0.20721349120140076,0.03936558589339256,0.0739622414112091,0.49785590171813965,0.11523324996232986,0.0,0.03936558589339256,0.0,0.0,0.0,0.0,0.0,,,,,,
229,False,9,0.09472239017486572,0.08751153945922852,0.008848520927131176,0.0026939345989376307,0.19741499423980713,0.044010136276483536,0.05960599333047867,0.3523187041282654,0.17223668098449707,0.0,0.044010136276483536,0.0,0.0,0.0,0.0,0.0,,,,,,
230,False,0,,,,,,,,,,,,,,,,,,,,,,
230,False,1,,,,,,,,,,,,,,,,,,,,,,
230,False,2,,,,,,,,,,,,,,,,,,,,,,
230,False,3,,,,,,,,,,,,,,,,,,,,,,
230,False,4,,,,,,,,,,,,,,,,,,,,,,
230,False,5,,,,,,,,,,,,,,,,,,,,,,
230,False,6,,,,,,,,,,,,,,,,,,,,,,
230,False,7,0.1017632931470871,0.09676922857761383,0.009371536783874035,0.0033718892373144627,0.25292354822158813,0.10374101996421814,0.16993483901023865,0.6059008836746216,0.1132996454834938,0.0,0.10374101996421814,0.0,0.0,0.0,0.0,0.0,,,,,,
230,False,8,0.09522082656621933,0.09053292870521545,0.008862600661814213,0.0032816282473504543,0.18497812747955322,0.04791026934981346,0.11216753721237183,0.5345121026039124,0.1379416286945343,0.0,0.04791026934981346,0.0,0.0,0.0,0.0,0.0,,,,,,
230,False,9,0.09058012068271637,0.0884091779589653,0.008749255910515785,0.0026485398411750793,0.13533055782318115,0.03504014015197754,0.09354807436466217,0.35373204946517944,0.1814298778772354,0.0,0.03504014015197754,0.0,0.0,0.0,0.0,0.0,,,,,,
231,False,0,,,,,,,,,,,,,,,,,,,,,,
231,False,1,,,,,,,,,,,,,,,,,,,,,,
231,False,2,,,,,,,,,,,,,,,,,,,,,,
231,False,3,,,,,,,,,,,,,,,,,,,,,,
231,False,4,,,,,,,,,,,,,,,,,,,,,,
231,False,5,,,,,,,,,,,,,,,,,,,,,,
231,False,6,,,,,,,,,,,,,,,,,,,,,,
231,False,7,0.10248999297618866,0.10118728131055832,0.00979242380708456,0.0034259080421179533,0.3143331706523895,0.14323975145816803,0.2063724249601364,0.5313303470611572,0.07010328769683838,0.0,0.14323975145816803,0.0,0.0,0.0,0.0,0.0,,,,,,
231,False,8,0.09951915591955185,0.09405828267335892,0.009199320338666439,0.003403369802981615,0.26332613825798035,0.08076690137386322,0.14210493862628937,0.5505054593086243,0.09679074585437775,0.0,0.08076690137386322,0.0,0.0,0.0,0.0,0.0,,,,,,
231,False,9,0.09106512367725372,0.08635815978050232,0.00872537586838007,0.002609116490930319,0.14592504501342773,0.027878813445568085,0.04761688411235809,0.3243430554866791,0.17093738913536072,0.0,0.027878813445568085,0.0,0.0,0.0,0.0,0.0,,,,,,
232,False,0,,,,,,,,,,,,,,,,,,,,,,
232,False,1,,,,,,,,,,,,,,,,,,,,,,
232,False,2,,,,,,,,,,,,,,,,,,,,,,
232,False,3,,,,,,,,,,,,,,,,,,,,,,
232,False,4,,,,,,,,,,,,,,,,,,,,,,
232,False,5,,,,,,,,,,,,,,,,,,,,,,
232,False,6,,,,,,,,,,,,,,,,,,,,,,
232,False,7,0.08764438331127167,0.09560826420783997,0.009554073214530945,0.002768872072920203,0.1484294831752777,0.14549705386161804,0.15034806728363037,0.19175808131694794,0.09571870416402817,0.0,0.14549705386161804,0.0,0.0,0.0,0.0,0.0,,,,,,
232,False,8,0.08777274191379547,0.09279561787843704,0.009302778169512749,0.0028486051596701145,0.10504056513309479,0.11884535104036331,0.11514943093061447,0.23520176112651825,0.09944498538970947,0.0,0.10504056513309479,0.0,0.0,0.0,0.0,0.0,,,,,,
232,False,9,0.08689357340335846,0.08733648806810379,0.008854632265865803,0.0027507739141583443,0.08638464659452438,0.06947848200798035,0.05061931908130646,0.19944721460342407,0.20013952255249023,0.0,0.06947848200798035,0.0,0.0,0.0,0.0,0.0,,,,,,
233,False,0,,,,,,,,,,,,,,,,,,,,,,
233,False,1,,,,,,,,,,,,,,,,,,,,,,
233,False,2,,,,,,,,,,,,,,,,,,,,,,
233,False,3,,,,,,,,,,,,,,,,,,,,,,
233,False,4,,,,,,,,,,,,,,,,,,,,,,
233,False,5,,,,,,,,,,,,,,,,,,,,,,
233,False,6,,,,,,,,,,,,,,,,,,,,,,
233,False,7,0.08839324116706848,0.09643764793872833,0.009629554115235806,0.002813426312059164,0.1338651031255722,0.13478387892246246,0.12825702130794525,0.22425004839897156,0.09053007513284683,0.0,0.1338651031255722,0.0,0.0,0.0,0.0,0.0,,,,,,
233,False,8,0.08851253986358643,0.09430903196334839,0.009449603967368603,0.003042182419449091,0.11440888047218323,0.11592177301645279,0.11167537420988083,0.3586568832397461,0.09819687157869339,0.0,0.11440888047218323,0.0,0.0,0.0,0.0,0.0,,,,,,
233,False,9,0.08852403610944748,0.08704489469528198,0.008789578452706337,0.0027481478173285723,0.10892865806818008,0.04352370277047157,0.03125286474823952,0.2707473039627075,0.19585222005844116,0.0,0.04352370277047157,0.0,0.0,0.0,0.0,0.0,,,,,,
234,False,0,,,,,,,,,,,,,,,,,,,,,,
234,False,1,,,,,,,,,,,,,,,,,,,,,,
234,False,2,,,,,,,,,,,,,,,,,,,,,,
234,False,3,,,,,,,,,,,,,,,,,,,,,,
234,False,4,,,,,,,,,,,,,,,,,,,,,,
234,False,5,,,,,,,,,,,,,,,,,,,,,,
234,False,6,,,,,,,,,,,,,,,,,,,,,,
234,False,7,0.08760229498147964,0.09467078000307083,0.009399189613759518,0.0028578201308846474,0.10328052937984467,0.10305676609277725,0.11225022375583649,0.15971150994300842,0.10958915203809738,0.0,0.10305676609277725,0.0,0.0,0.0,0.0,0.0,,,,,,
234,False,8,0.08579660952091217,0.08943385630846024,0.009042637422680855,0.0027656585443764925,0.0937042087316513,0.06438836455345154,0.05727934464812279,0.1998535394668579,0.11081502586603165,0.0,0.06438836455345154,0.0,0.0,0.0,0.0,0.0,,,,,,
234,False,9,0.08574578911066055,0.08652345836162567,0.008769665844738483,0.002717485185712576,0.07775973528623581,0.03373970091342926,0.021972469985485077,0.23066386580467224,0.19458656013011932,0.0,0.03373970091342926,0.0,0.0,0.0,0.0,0.0,,,,,,
235,False,0,,,,,,,,,,,,,,,,,,,,,,
235,False,1,,,,,,,,,,,,,,,,,,,,,,
235,False,2,,,,,,,,,,,,,,,,,,,,,,
235,False,3,,,,,,,,,,,,,,,,,,,,,,
235,False,4,,,,,,,,,,,,,,,,,,,,,,
235,False,5,,,,,,,,,,,,,,,,,,,,,,
235,False,6,,,,,,,,,,,,,,,,,,,,,,
235,False,7,0.08660537749528885,0.09160418808460236,0.009303790517151356,0.0024381070397794247,0.11408970504999161,0.08977246284484863,0.08269307017326355,0.10482192784547806,0.10992643237113953,0.0,0.08977246284484863,0.0,0.0,0.0,0.0,0.0,,,,,,
235,False,8,0.0849277451634407,0.08937418460845947,0.009068336337804794,0.002468554303050041,0.09242632240056992,0.06414224207401276,0.05646606534719467,0.13935324549674988,0.12309771031141281,0.0,0.06414224207401276,0.0,0.0,0.0,0.0,0.0,,,,,,
235,False,9,0.0848546102643013,0.08850254863500595,0.008991544134914875,0.002824882511049509,0.08041279762983322,0.05563892051577568,0.05289668217301369,0.2148718386888504,0.19295397400856018,0.0,0.05563892051577568,0.0,0.0,0.0,0.0,0.0,,,,,,
236,False,0,,,,,,,,,,,,,,,,,,,,,,
236,False,1,,,,,,,,,,,,,,,,,,,,,,
236,False,2,,,,,,,,,,,,,,,,,,,,,,
236,False,3,,,,,,,,,,,,,,,,,,,,,,
236,False,4,,,,,,,,,,,,,,,,,,,,,,
236,False,5,,,,,,,,,,,,,,,,,,,,,,
236,False,6,,,,,,,,,,,,,,,,,,,,,,
236,False,7,0.08936623483896255,0.09553390741348267,0.009590412490069866,0.0028920304030179977,0.13762257993221283,0.13083475828170776,0.12575355172157288,0.2360406517982483,0.08152280002832413,0.0,0.13083475828170776,0.0,0.0,0.0,0.0,0.0,,,,,,
236,False,8,0.08844678103923798,0.09220612794160843,0.009277308359742165,0.0028678174130618572,0.10962389409542084,0.0976458415389061,0.09521578252315521,0.309128999710083,0.0939076691865921,0.0,0.0976458415389061,0.0,0.0,0.0,0.0,0.0,,,,,,
236,False,9,0.08555862307548523,0.08517132699489594,0.008822117000818253,0.0026345171499997377,0.07635927945375443,0.047341808676719666,0.009235283359885216,0.21164335310459137,0.20803841948509216,0.0,0.047341808676719666,0.0,0.0,0.0,0.0,0.0,,,,,,
237,False,0,,,,,,,,,,,,,,,,,,,,,,
237,False,1,,,,,,,,,,,,,,,,,,,,,,
237,False,2,,,,,,,,,,,,,,,,,,,,,,
237,False,3,,,,,,,,,,,,,,,,,,,,,,
237,False,4,,,,,,,,,,,,,,,,,,,,,,
237,False,5,,,,,,,,,,,,,,,,,,,,,,
237,False,6,,,,,,,,,,,,,,,,,,,,,,
237,False,7,0.09008997678756714,0.09531182050704956,0.009493914432823658,0.002880148123949766,0.13167941570281982,0.1194595992565155,0.14516867697238922,0.17525477707386017,0.059452950954437256,0.0,0.1194595992565155,0.0,0.0,0.0,0.0,0.0,,,,,,
237,False,8,0.08891773223876953,0.09257535636425018,0.009341896511614323,0.0028363594319671392,0.09933862835168839,0.10331959277391434,0.10353746265172958,0.21542535722255707,0.07504430413246155,0.0,0.09933862835168839,0.0,0.0,0.0,0.0,0.0,,,,,,
237,False,9,0.08913280069828033,0.08757688105106354,0.008983282372355461,0.0027495992835611105,0.09455826878547668,0.0641799122095108,0.04233735427260399,0.198073610663414,0.1795937716960907,0.0,0.0641799122095108,0.0,0.0,0.0,0.0,0.0,,,,,,
238,False,0,,,,,,,,,,,,,,,,,,,,,,
238,False,1,,,,,,,,,,,,,,,,,,,,,,
238,False,2,,,,,,,,,,,,,,,,,,,,,,
238,False,3,,,,,,,,,,,,,,,,,,,,,,
238,False,4,,,,,,,,,,,,,,,,,,,,,,
238,False,5,,,,,,,,,,,,,,,,,,,,,,
238,False,6,,,,,,,,,,,,,,,,,,,,,,
238,False,7,0.0902256891131401,0.09784824401140213,0.00975047517567873,0.0029621580615639687,0.1549290269613266,0.15678898990154266,0.16176500916481018,0.2702343165874481,0.09313279390335083,0.0,0.1549290269613266,0.0,0.0,0.0,0.0,0.0,,,,,,
238,False,8,0.0899166613817215,0.09380704164505005,0.009438972920179367,0.0028522817883640528,0.15121044218540192,0.12432358413934708,0.12363911420106888,0.24366556107997894,0.11074235290288925,0.0,0.12432358413934708,0.0,0.0,0.0,0.0,0.0,,,,,,
238,False,9,0.08867808431386948,0.09067147970199585,0.009252558462321758,0.0028193851467221975,0.1292862892150879,0.1043785810470581,0.09462055563926697,0.19854573905467987,0.19275368750095367,0.0,0.1043785810470581,0.0,0.0,0.0,0.0,0.0,,,,,,
239,False,0,,,,,,,,,,,,,,,,,,,,,,
239,False,1,,,,,,,,,,,,,,,,,,,,,,
239,False,2,,,,,,,,,,,,,,,,,,,,,,
239,False,3,,,,,,,,,,,,,,,,,,,,,,
239,False,4,,,,,,,,,,,,,,,,,,,,,,
239,False,5,,,,,,,,,,,,,,,,,,,,,,
239,False,6,,,,,,,,,,,,,,,,,,,,,,
239,False,7,0.0862705260515213,0.09646299481391907,0.009618980810046196,0.0026823922526091337,0.08044908195734024,0.13942193984985352,0.14668036997318268,0.10312850028276443,0.09262394160032272,0.0,0.08044908195734024,0.0,0.0,0.0,0.0,0.0,,,,,,
239,False,8,0.08538857847452164,0.09346139430999756,0.009273788891732693,0.002738779643550515,0.08333280682563782,0.10287949442863464,0.11185665428638458,0.17832280695438385,0.09488583356142044,0.0,0.08333280682563782,0.0,0.0,0.0,0.0,0.0,,,,,,
239,False,9,0.08656112104654312,0.0880601555109024,0.008856798522174358,0.0028092667926102877,0.08973973244428635,0.056877970695495605,0.048697929829359055,0.23372451961040497,0.19361835718154907,0.0,0.056877970695495605,0.0,0.0,0.0,0.0,0.0,,,,,,
240,False,0,,,,,,,,,,,,,,,,,,,,,,
240,False,1,,,,,,,,,,,,,,,,,,,,,,
240,False,2,,,,,,,,,,,,,,,,,,,,,,
240,False,3,,,,,,,,,,,,,,,,,,,,,,
240,False,4,,,,,,,,,,,,,,,,,,,,,,
240,False,5,,,,,,,,,,,,,,,,,,,,,,
240,False,6,,,,,,,,,,,,,,,,,,,,,,
240,False,7,0.09739989787340164,0.09101860225200653,0.009003854356706142,0.0032722451724112034,0.24247774481773376,0.04008663445711136,0.11642889678478241,0.664271354675293,0.12614350020885468,0.0,0.04008663445711136,0.0,0.0,0.0,0.0,0.0,,,,,,
240,False,8,0.0954255610704422,0.08954928070306778,0.008879605680704117,0.003314532805234194,0.2479681521654129,0.02619255520403385,0.10302015393972397,0.6702118515968323,0.11336895078420639,0.0,0.02619255520403385,0.0,0.0,0.0,0.0,0.0,,,,,,
240,False,9,0.09224461019039154,0.08993636071681976,0.009005669504404068,0.0030295958276838064,0.22195783257484436,0.040288154035806656,0.09658196568489075,0.5644779801368713,0.17189933359622955,0.0,0.040288154035806656,0.0,0.0,0.0,0.0,0.0,,,,,,
241,False,0,,,,,,,,,,,,,,,,,,,,,,
241,False,1,,,,,,,,,,,,,,,,,,,,,,
241,False,2,,,,,,,,,,,,,,,,,,,,,,
241,False,3,,,,,,,,,,,,,,,,,,,,,,
241,False,4,,,,,,,,,,,,,,,,,,,,,,
241,False,5,,,,,,,,,,,,,,,,,,,,,,
241,False,6,,,,,,,,,,,,,,,,,,,,,,
241,False,7,0.09450630843639374,0.09010099619626999,0.008956721052527428,0.0029934619087725878,0.19825783371925354,0.04904617741703987,0.11126337200403214,0.43013298511505127,0.13482584059238434,0.0,0.04904617741703987,0.0,0.0,0.0,0.0,0.0,,,,,,
241,False,8,0.08920037746429443,0.08844321966171265,0.00881639588624239,0.002841486595571041,0.17198771238327026,0.033256907016038895,0.09841831028461456,0.40377676486968994,0.12779739499092102,0.0,0.033256907016038895,0.0,0.0,0.0,0.0,0.0,,,,,,
241,False,9,0.08606160432100296,0.0867282897233963,0.008785542100667953,0.0025493695866316557,0.1451452672481537,0.029751574620604515,0.06372063606977463,0.26512476801872253,0.20428641140460968,0.0,0.029751574620604515,0.0,0.0,0.0,0.0,0.0,,,,,,
242,False,0,,,,,,,,,,,,,,,,,,,,,,
242,False,1,,,,,,,,,,,,,,,,,,,,,,
242,False,2,,,,,,,,,,,,,,,,,,,,,,
242,False,3,,,,,,,,,,,,,,,,,,,,,,
242,False,4,,,,,,,,,,,,,,,,,,,,,,
242,False,5,,,,,,,,,,,,,,,,,,,,,,
242,False,6,,,,,,,,,,,,,,,,,,,,,,
242,False,7,0.0934130921959877,0.09134553372859955,0.00897427648305893,0.0032965950667858124,0.20363196730613708,0.051936157047748566,0.1358843445777893,0.6250389814376831,0.12073112279176712,0.0,0.051936157047748566,0.0,0.0,0.0,0.0,0.0,,,,,,
242,False,8,0.09203289449214935,0.08783131092786789,0.008666540496051311,0.0031247036531567574,0.21123191714286804,0.017047522589564323,0.10180165618658066,0.589348554611206,0.11154123395681381,0.0,0.017047522589564323,0.0,0.0,0.0,0.0,0.0,,,,,,
242,False,9,0.08761489391326904,0.0848022922873497,0.008580404333770275,0.0025651545729488134,0.16496847569942474,0.007059991359710693,0.05668577179312706,0.40739625692367554,0.19287821650505066,0.0,0.007059991359710693,0.0,0.0,0.0,0.0,0.0,,,,,,
243,False,0,,,,,,,,,,,,,,,,,,,,,,
243,False,1,,,,,,,,,,,,,,,,,,,,,,
243,False,2,,,,,,,,,,,,,,,,,,,,,,
243,False,3,,,,,,,,,,,,,,,,,,,,,,
243,False,4,,,,,,,,,,,,,,,,,,,,,,
243,False,5,,,,,,,,,,,,,,,,,,,,,,
243,False,6,,,,,,,,,,,,,,,,,,,,,,
243,False,7,0.09338246285915375,0.08822684735059738,0.00867678876966238,0.00291736819781363,0.1986188143491745,0.02114769071340561,0.09958093613386154,0.425831139087677,0.14433342218399048,0.0,0.02114769071340561,0.0,0.0,0.0,0.0,0.0,,,,,,
243,False,8,0.09178756177425385,0.08732477575540543,0.008474225178360939,0.0029530783649533987,0.1789712756872177,-0.0024718320928514004,0.08221999555826187,0.46436381340026855,0.1614065021276474,0.0,0.0,0.0,0.0024718320928514004,0.0,0.0,0.0,,,,,,
243,False,9,0.09030352532863617,0.09263315796852112,0.009085653349757195,0.0030441333074122667,0.18482138216495514,0.0671875849366188,0.13559894263744354,0.4786094129085541,0.18793340027332306,0.0,0.0671875849366188,0.0,0.0,0.0,0.0,0.0,,,,,,
244,False,0,,,,,,,,,,,,,,,,,,,,,,
244,False,1,,,,,,,,,,,,,,,,,,,,,,
244,False,2,,,,,,,,,,,,,,,,,,,,,,
244,False,3,,,,,,,,,,,,,,,,,,,,,,
244,False,4,,,,,,,,,,,,,,,,,,,,,,
244,False,5,,,,,,,,,,,,,,,,,,,,,,
244,False,6,,,,,,,,,,,,,,,,,,,,,,
244,False,7,0.09270337969064713,0.0886717289686203,0.00879751704633236,0.003023013472557068,0.221305251121521,0.030729735270142555,0.08660732954740524,0.4562495946884155,0.12939117848873138,0.0,0.030729735270142555,0.0,0.0,0.0,0.0,0.0,,,,,,
244,False,8,0.08787959069013596,0.08696125447750092,0.008628071285784245,0.0028595777694135904,0.1954786479473114,0.011283357627689838,0.06609023362398148,0.40481889247894287,0.13807927072048187,0.0,0.011283357627689838,0.0,0.0,0.0,0.0,0.0,,,,,,
244,False,9,0.08700761198997498,0.08543886989355087,0.008603774011135101,0.0026962042320519686,0.17411477863788605,0.00846371240913868,0.02955436334013939,0.33399367332458496,0.21694277226924896,0.0,0.00846371240913868,0.0,0.0,0.0,0.0,0.0,,,,,,
245,False,0,,,,,,,,,,,,,,,,,,,,,,
245,False,1,,,,,,,,,,,,,,,,,,,,,,
245,False,2,,,,,,,,,,,,,,,,,,,,,,
245,False,3,,,,,,,,,,,,,,,,,,,,,,
245,False,4,,,,,,,,,,,,,,,,,,,,,,
245,False,5,,,,,,,,,,,,,,,,,,,,,,
245,False,6,,,,,,,,,,,,,,,,,,,,,,
245,False,7,0.09455420076847076,0.08907397836446762,0.008752383291721344,0.003035446396097541,0.24373659491539001,0.03227973356842995,0.13585896790027618,0.5346665978431702,0.11641635000705719,0.0,0.03227973356842995,0.0,0.0,0.0,0.0,0.0,,,,,,
245,False,8,0.088605597615242,0.08804301917552948,0.008702174760401249,0.003011687658727169,0.18076801300048828,0.026527389883995056,0.12442796677350998,0.5500005483627319,0.11695387214422226,0.0,0.026527389883995056,0.0,0.0,0.0,0.0,0.0,,,,,,
245,False,9,0.08840400725603104,0.08915034681558609,0.008991098962724209,0.0029792641289532185,0.16907215118408203,0.05918574705719948,0.12223632633686066,0.5065518617630005,0.18586863577365875,0.0,0.05918574705719948,0.0,0.0,0.0,0.0,0.0,,,,,,
246,False,0,,,,,,,,,,,,,,,,,,,,,,
246,False,1,,,,,,,,,,,,,,,,,,,,,,
246,False,2,,,,,,,,,,,,,,,,,,,,,,
246,False,3,,,,,,,,,,,,,,,,,,,,,,
246,False,4,,,,,,,,,,,,,,,,,,,,,,
246,False,5,,,,,,,,,,,,,,,,,,,,,,
246,False,6,,,,,,,,,,,,,,,,,,,,,,
246,False,7,0.09314890205860138,0.08995582908391953,0.00881888996809721,0.0029474387411028147,0.21755605936050415,0.04923024773597717,0.140430748462677,0.43525367975234985,0.15082809329032898,0.0,0.04923024773597717,0.0,0.0,0.0,0.0,0.0,,,,,,
246,False,8,0.08852661401033401,0.08847445994615555,0.008709208108484745,0.0028859081212431192,0.19851547479629517,0.03671650215983391,0.11016418039798737,0.4067508280277252,0.1451643407344818,0.0,0.03671650215983391,0.0,0.0,0.0,0.0,0.0,,,,,,
246,False,9,0.08865595608949661,0.0885707437992096,0.008788235485553741,0.002593102864921093,0.18995915353298187,0.0457485131919384,0.12164115905761719,0.30166271328926086,0.19321154057979584,0.0,0.0457485131919384,0.0,0.0,0.0,0.0,0.0,,,,,,
247,False,0,,,,,,,,,,,,,,,,,,,,,,
247,False,1,,,,,,,,,,,,,,,,,,,,,,
247,False,2,,,,,,,,,,,,,,,,,,,,,,
247,False,3,,,,,,,,,,,,,,,,,,,,,,
247,False,4,,,,,,,,,,,,,,,,,,,,,,
247,False,5,,,,,,,,,,,,,,,,,,,,,,
247,False,6,,,,,,,,,,,,,,,,,,,,,,
247,False,7,0.09559576958417892,0.09528464078903198,0.00926212314516306,0.0030916575342416763,0.22216659784317017,0.08623206615447998,0.17772231996059418,0.5120307803153992,0.0947156548500061,0.0,0.08623206615447998,0.0,0.0,0.0,0.0,0.0,,,,,,
247,False,8,0.09387752413749695,0.09340977668762207,0.009065348654985428,0.00290576065890491,0.20484548807144165,0.06476040929555893,0.1537211537361145,0.42558616399765015,0.08134517818689346,0.0,0.06476040929555893,0.0,0.0,0.0,0.0,0.0,,,,,,
247,False,9,0.09162700921297073,0.09060382843017578,0.008950277231633663,0.002950572408735752,0.21030595898628235,0.05198706313967705,0.09166552871465683,0.44718408584594727,0.17125385999679565,0.0,0.05198706313967705,0.0,0.0,0.0,0.0,0.0,,,,,,
248,False,0,,,,,,,,,,,,,,,,,,,,,,
248,False,1,,,,,,,,,,,,,,,,,,,,,,
248,False,2,,,,,,,,,,,,,,,,,,,,,,
248,False,3,,,,,,,,,,,,,,,,,,,,,,
248,False,4,,,,,,,,,,,,,,,,,,,,,,
248,False,5,,,,,,,,,,,,,,,,,,,,,,
248,False,6,,,,,,,,,,,,,,,,,,,,,,
248,False,7,0.09567269682884216,0.09188719093799591,0.00909771490842104,0.0031104031950235367,0.23991087079048157,0.07755053788423538,0.15473149716854095,0.4966800808906555,0.1488715559244156,0.0,0.07755053788423538,0.0,0.0,0.0,0.0,0.0,,,,,,
248,False,8,0.0948052629828453,0.08723071217536926,0.008701533079147339,0.0030002191197127104,0.23117688298225403,0.03303149342536926,0.09687359631061554,0.46121490001678467,0.1481976956129074,0.0,0.03303149342536926,0.0,0.0,0.0,0.0,0.0,,,,,,
248,False,9,0.09412317723035812,0.08811033517122269,0.008790121413767338,0.0029171467758715153,0.2273033708333969,0.0431596003472805,0.10142040997743607,0.40638482570648193,0.1935577541589737,0.0,0.0431596003472805,0.0,0.0,0.0,0.0,0.0,,,,,,
249,False,0,,,,,,,,,,,,,,,,,,,,,,
249,False,1,,,,,,,,,,,,,,,,,,,,,,
249,False,2,,,,,,,,,,,,,,,,,,,,,,
249,False,3,,,,,,,,,,,,,,,,,,,,,,
249,False,4,,,,,,,,,,,,,,,,,,,,,,
249,False,5,,,,,,,,,,,,,,,,,,,,,,
249,False,6,,,,,,,,,,,,,,,,,,,,,,
249,False,7,0.09511980414390564,0.09500164538621902,0.0093637490645051,0.00277450168505311,0.20911459624767303,0.09753952920436859,0.15581464767456055,0.21070946753025055,0.11462138593196869,0.0,0.09753952920436859,0.0,0.0,0.0,0.0,0.0,,,,,,
