cohort,suite,task,query,feature,auc,v82_auc,delta,failures,successes,nonzero_failure,nonzero_success
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,7,layer_agreement,0.7888329135180521,0.7329974811083123,0.05583543240973976,3,397,2,44
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,8,decoupling,0.5,0.6943744752308985,-0.19437447523089846,3,397,0,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,8,path_decoupling,0.5,0.6943744752308985,-0.19437447523089846,3,397,0,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,8,acceleration_log_ratio,0.6171284634760705,0.6943744752308985,-0.07724601175482793,3,397,1,13
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,8,mobility_log_ratio,0.8228379513014273,0.6943744752308985,0.12846347607052888,3,397,3,284
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,8,token_diversity_contraction,0.28295549958018473,0.6943744752308985,-0.4114189756507137,3,397,1,262
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,8,layer_agreement,0.4924433249370277,0.6943744752308985,-0.20193115029387076,3,397,0,6
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,9,decoupling,0.5,0.3610411418975651,0.1389588581024349,3,397,0,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,9,path_decoupling,0.5,0.3610411418975651,0.1389588581024349,3,397,0,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,9,acceleration_log_ratio,0.691855583543241,0.3610411418975651,0.33081444164567586,3,397,1,5
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,9,mobility_log_ratio,0.890848026868178,0.3610411418975651,0.5298068849706129,3,397,1,13
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,9,token_diversity_contraction,0.07472712006717044,0.3610411418975651,-0.28631402183039467,3,397,2,391
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,9,layer_agreement,0.49748110831234255,0.3610411418975651,0.13643996641477746,3,397,0,2
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,10,decoupling,0.5,0.1418975650713686,0.35810243492863136,3,397,0,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,10,path_decoupling,0.5,0.1418975650713686,0.35810243492863136,3,397,0,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,10,acceleration_log_ratio,0.6784214945424013,0.1418975650713686,0.5365239294710327,3,397,1,5
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,10,mobility_log_ratio,0.9638958858102435,0.1418975650713686,0.8219983207388749,3,397,1,6
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,10,token_diversity_contraction,0.060453400503778336,0.1418975650713686,-0.08144416456759027,3,397,2,391
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,10,layer_agreement,0.49748110831234255,0.1418975650713686,0.35558354324097396,3,397,0,2
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,10,recent_decoupling,0.5,0.1418975650713686,0.35810243492863136,3,397,0,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,10,persistent_decoupling,0.5,0.1418975650713686,0.35810243492863136,3,397,0,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,10,decoupling_occupancy,0.5,0.1418975650713686,0.35810243492863136,3,397,0,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,11,decoupling,0.4987405541561713,0.08900083963056256,0.40973971452560876,3,397,0,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,11,path_decoupling,0.4987405541561713,0.08900083963056256,0.40973971452560876,3,397,0,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,11,acceleration_log_ratio,0.6868178001679262,0.08900083963056256,0.5978169605373636,3,397,1,4
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,11,mobility_log_ratio,0.8606213266162889,0.08900083963056256,0.7716204869857263,3,397,1,4
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,11,token_diversity_contraction,0.353904282115869,0.08900083963056256,0.26490344248530645,3,397,2,392
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,11,layer_agreement,0.49622166246851385,0.08900083963056256,0.4072208228379513,3,397,0,3
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,11,recent_decoupling,0.4987405541561713,0.08900083963056256,0.40973971452560876,3,397,0,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,11,persistent_decoupling,0.5,0.08900083963056256,0.41099916036943746,3,397,0,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,11,decoupling_occupancy,0.4987405541561713,0.08900083963056256,0.40973971452560876,3,397,0,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,12,decoupling,0.6230058774139379,0.11670864819479429,0.5062972292191436,3,397,1,48
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,12,path_decoupling,0.5717884130982368,0.11670864819479429,0.4550797649034425,3,397,1,105
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,12,acceleration_log_ratio,0.7758186397984886,0.11670864819479429,0.6591099916036943,3,397,2,65
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,12,mobility_log_ratio,0.5558354324097398,0.11670864819479429,0.43912678421494544,3,397,1,21
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,12,token_diversity_contraction,0.630142737195634,0.11670864819479429,0.5134340890008396,3,397,2,152
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,12,layer_agreement,0.40302267002518893,0.11670864819479429,0.28631402183039467,3,397,1,256
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,12,recent_decoupling,0.6221662468513854,0.11670864819479429,0.5054575986565911,3,397,1,48
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,12,persistent_decoupling,0.5,0.11670864819479429,0.3832913518052057,3,397,0,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,12,decoupling_occupancy,0.6057934508816121,0.11670864819479429,0.48908480268681775,3,397,1,48
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,13,decoupling,0.6163342830009497,0.19658119658119658,0.4197530864197532,3,351,1,48
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,13,path_decoupling,0.7397910731244065,0.19658119658119658,0.54320987654321,3,351,2,75
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,13,acceleration_log_ratio,0.8736942070275404,0.19658119658119658,0.6771130104463439,3,351,3,307
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,13,mobility_log_ratio,0.4083570750237417,0.19658119658119658,0.2117758784425451,3,351,2,284
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,13,token_diversity_contraction,0.48717948717948717,0.19658119658119658,0.29059829059829057,3,351,0,9
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,13,layer_agreement,0.6984805318138652,0.19658119658119658,0.5018993352326686,3,351,2,243
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,13,recent_decoupling,0.5859449192782527,0.19658119658119658,0.3893637226970561,3,351,1,85
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,13,persistent_decoupling,0.5,0.19658119658119658,0.30341880341880345,3,351,0,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,13,decoupling_occupancy,0.5854700854700855,0.19658119658119658,0.38888888888888895,3,351,1,85
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,14,decoupling,0.44360902255639095,0.40601503759398494,0.03759398496240601,3,133,0,15
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,14,path_decoupling,0.42105263157894735,0.40601503759398494,0.015037593984962405,3,133,0,21
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,14,acceleration_log_ratio,0.8245614035087719,0.40601503759398494,0.418546365914787,3,133,3,123
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,14,mobility_log_ratio,0.5112781954887218,0.40601503759398494,0.10526315789473684,3,133,3,114
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,14,token_diversity_contraction,0.48120300751879697,0.40601503759398494,0.07518796992481203,3,133,0,5
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,14,layer_agreement,0.6829573934837093,0.40601503759398494,0.2769423558897244,3,133,2,59
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,14,recent_decoupling,0.5538847117794486,0.40601503759398494,0.1478696741854637,3,133,1,41
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,14,persistent_decoupling,0.5,0.40601503759398494,0.09398496240601506,3,133,0,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,14,decoupling_occupancy,0.5526315789473685,0.40601503759398494,0.14661654135338353,3,133,1,41
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,14,routing_recovery,0.5,0.40601503759398494,0.09398496240601506,3,133,0,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,15,decoupling,0.2714285714285714,0.5333333333333333,-0.2619047619047619,3,35,0,16
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,15,path_decoupling,0.2714285714285714,0.5333333333333333,-0.2619047619047619,3,35,0,16
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,15,acceleration_log_ratio,0.6476190476190476,0.5333333333333333,0.11428571428571432,3,35,3,30
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,15,mobility_log_ratio,0.780952380952381,0.5333333333333333,0.24761904761904763,3,35,3,15
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,15,token_diversity_contraction,0.44285714285714284,0.5333333333333333,-0.09047619047619049,3,35,0,4
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,15,layer_agreement,0.4,0.5333333333333333,-0.1333333333333333,3,35,2,19
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,15,recent_decoupling,0.37142857142857144,0.5333333333333333,-0.16190476190476188,3,35,1,23
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,15,persistent_decoupling,0.5,0.5333333333333333,-0.033333333333333326,3,35,0,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,15,decoupling_occupancy,0.3761904761904762,0.5333333333333333,-0.15714285714285714,3,35,1,23
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,15,routing_recovery,0.5,0.5333333333333333,-0.033333333333333326,3,35,0,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,16,decoupling,0.2564102564102564,0.5641025641025641,-0.3076923076923077,3,13,1,9
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,16,path_decoupling,0.23076923076923078,0.5641025641025641,-0.3333333333333333,3,13,1,9
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,16,acceleration_log_ratio,0.5384615384615384,0.5641025641025641,-0.02564102564102566,3,13,3,10
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,16,mobility_log_ratio,0.9487179487179487,0.5641025641025641,0.3846153846153846,3,13,2,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,16,token_diversity_contraction,0.4230769230769231,0.5641025641025641,-0.14102564102564102,3,13,0,2
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,16,layer_agreement,0.21794871794871795,0.5641025641025641,-0.34615384615384615,3,13,1,10
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,16,recent_decoupling,0.2564102564102564,0.5641025641025641,-0.3076923076923077,3,13,1,9
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,16,persistent_decoupling,0.3076923076923077,0.5641025641025641,-0.2564102564102564,3,13,0,5
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,16,decoupling_occupancy,0.2564102564102564,0.5641025641025641,-0.3076923076923077,3,13,1,9
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,16,routing_recovery,0.6153846153846154,0.5641025641025641,0.05128205128205132,3,13,1,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,17,decoupling,0.3333333333333333,0.48148148148148145,-0.14814814814814814,3,9,1,5
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,17,path_decoupling,0.3333333333333333,0.48148148148148145,-0.14814814814814814,3,9,1,5
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,17,acceleration_log_ratio,0.4444444444444444,0.48148148148148145,-0.037037037037037035,3,9,3,6
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,17,mobility_log_ratio,0.8148148148148148,0.48148148148148145,0.3333333333333333,3,9,2,2
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,17,token_diversity_contraction,0.5555555555555556,0.48148148148148145,0.07407407407407413,3,9,1,2
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,17,layer_agreement,0.4074074074074074,0.48148148148148145,-0.07407407407407407,3,9,1,6
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,17,recent_decoupling,0.25925925925925924,0.48148148148148145,-0.2222222222222222,3,9,1,6
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,17,persistent_decoupling,0.2777777777777778,0.48148148148148145,-0.20370370370370366,3,9,0,4
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,17,decoupling_occupancy,0.2777777777777778,0.48148148148148145,-0.20370370370370366,3,9,1,6
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,17,routing_recovery,0.5925925925925926,0.48148148148148145,0.1111111111111111,3,9,1,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,18,decoupling,0.3333333333333333,0.3333333333333333,0.0,3,4,1,2
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,18,path_decoupling,0.25,0.3333333333333333,-0.08333333333333331,3,4,0,2
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,18,acceleration_log_ratio,0.5833333333333334,0.3333333333333333,0.25000000000000006,3,4,2,2
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,18,mobility_log_ratio,0.75,0.3333333333333333,0.4166666666666667,3,4,1,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,18,token_diversity_contraction,0.625,0.3333333333333333,0.2916666666666667,3,4,2,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,18,layer_agreement,0.4166666666666667,0.3333333333333333,0.08333333333333337,3,4,2,2
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,18,recent_decoupling,0.3333333333333333,0.3333333333333333,0.0,3,4,1,2
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,18,persistent_decoupling,0.25,0.3333333333333333,-0.08333333333333331,3,4,0,2
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,18,decoupling_occupancy,0.3333333333333333,0.3333333333333333,0.0,3,4,1,2
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,18,routing_recovery,0.5,0.3333333333333333,0.16666666666666669,3,4,1,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,19,decoupling,0.5,0.4166666666666667,0.08333333333333331,3,4,1,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,19,path_decoupling,0.625,0.4166666666666667,0.20833333333333331,3,4,2,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,19,acceleration_log_ratio,0.6666666666666666,0.4166666666666667,0.24999999999999994,3,4,2,2
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,19,mobility_log_ratio,0.5,0.4166666666666667,0.08333333333333331,3,4,1,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,19,token_diversity_contraction,0.6666666666666666,0.4166666666666667,0.24999999999999994,3,4,2,2
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,19,layer_agreement,0.625,0.4166666666666667,0.20833333333333331,3,4,2,2
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,19,recent_decoupling,0.3333333333333333,0.4166666666666667,-0.08333333333333337,3,4,1,2
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,19,persistent_decoupling,0.5,0.4166666666666667,0.08333333333333331,3,4,1,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,19,decoupling_occupancy,0.4583333333333333,0.4166666666666667,0.04166666666666663,3,4,1,2
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,19,routing_recovery,0.5,0.4166666666666667,0.08333333333333331,3,4,0,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,20,decoupling,0.5555555555555556,0.6666666666666666,-0.11111111111111105,3,3,2,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,20,path_decoupling,0.5555555555555556,0.6666666666666666,-0.11111111111111105,3,3,2,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,20,acceleration_log_ratio,0.5555555555555556,0.6666666666666666,-0.11111111111111105,3,3,3,2
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,20,mobility_log_ratio,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3,3,1,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,20,token_diversity_contraction,0.5555555555555556,0.6666666666666666,-0.11111111111111105,3,3,2,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,20,layer_agreement,0.7222222222222222,0.6666666666666666,0.05555555555555558,3,3,2,2
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,20,recent_decoupling,0.5555555555555556,0.6666666666666666,-0.11111111111111105,3,3,2,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,20,persistent_decoupling,0.4444444444444444,0.6666666666666666,-0.2222222222222222,3,3,1,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,20,decoupling_occupancy,0.6111111111111112,0.6666666666666666,-0.05555555555555547,3,3,2,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,20,routing_recovery,0.5,0.6666666666666666,-0.16666666666666663,3,3,0,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,21,decoupling,0.5555555555555556,0.6666666666666666,-0.11111111111111105,3,3,2,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,21,path_decoupling,0.5555555555555556,0.6666666666666666,-0.11111111111111105,3,3,2,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,21,acceleration_log_ratio,0.4444444444444444,0.6666666666666666,-0.2222222222222222,3,3,3,2
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,21,mobility_log_ratio,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3,3,1,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,21,token_diversity_contraction,0.5555555555555556,0.6666666666666666,-0.11111111111111105,3,3,2,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,21,layer_agreement,0.7222222222222222,0.6666666666666666,0.05555555555555558,3,3,2,2
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,21,recent_decoupling,0.5555555555555556,0.6666666666666666,-0.11111111111111105,3,3,2,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,21,persistent_decoupling,0.4444444444444444,0.6666666666666666,-0.2222222222222222,3,3,1,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,21,decoupling_occupancy,0.6111111111111112,0.6666666666666666,-0.05555555555555547,3,3,2,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,21,routing_recovery,0.5,0.6666666666666666,-0.16666666666666663,3,3,0,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,22,decoupling,0.8333333333333334,1.0,-0.16666666666666663,3,2,2,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,22,path_decoupling,0.8333333333333334,1.0,-0.16666666666666663,3,2,2,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,22,acceleration_log_ratio,0.5,1.0,-0.5,3,2,3,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,22,mobility_log_ratio,0.3333333333333333,1.0,-0.6666666666666667,3,2,1,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,22,token_diversity_contraction,0.6666666666666666,1.0,-0.33333333333333337,3,2,1,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,22,layer_agreement,0.75,1.0,-0.25,3,2,2,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,22,recent_decoupling,0.8333333333333334,1.0,-0.16666666666666663,3,2,2,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,22,persistent_decoupling,0.6666666666666666,1.0,-0.33333333333333337,3,2,1,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,22,decoupling_occupancy,0.8333333333333334,1.0,-0.16666666666666663,3,2,2,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,22,routing_recovery,0.5,1.0,-0.5,3,2,0,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,23,decoupling,0.75,1.0,-0.25,3,2,2,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,23,path_decoupling,0.75,1.0,-0.25,3,2,2,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,23,acceleration_log_ratio,0.5,1.0,-0.5,3,2,3,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,23,mobility_log_ratio,0.3333333333333333,1.0,-0.6666666666666667,3,2,1,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,23,token_diversity_contraction,0.8333333333333334,1.0,-0.16666666666666663,3,2,2,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,23,layer_agreement,0.6666666666666666,1.0,-0.33333333333333337,3,2,2,2
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,23,recent_decoupling,0.75,1.0,-0.25,3,2,2,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,23,persistent_decoupling,0.8333333333333334,1.0,-0.16666666666666663,3,2,2,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,23,decoupling_occupancy,0.75,1.0,-0.25,3,2,2,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,23,routing_recovery,0.5,1.0,-0.5,3,2,0,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,24,decoupling,0.0,1.0,-1.0,3,1,2,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,24,path_decoupling,0.0,1.0,-1.0,3,1,2,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,24,acceleration_log_ratio,0.0,1.0,-1.0,3,1,3,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,24,mobility_log_ratio,0.3333333333333333,1.0,-0.6666666666666667,3,1,1,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,24,token_diversity_contraction,0.8333333333333334,1.0,-0.16666666666666663,3,1,2,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,24,layer_agreement,0.6666666666666666,1.0,-0.33333333333333337,3,1,2,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,24,recent_decoupling,0.3333333333333333,1.0,-0.6666666666666667,3,1,2,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,24,persistent_decoupling,0.8333333333333334,1.0,-0.16666666666666663,3,1,2,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,24,decoupling_occupancy,0.6666666666666666,1.0,-0.33333333333333337,3,1,2,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,24,routing_recovery,0.5,1.0,-0.5,3,1,0,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,25,decoupling,0.0,1.0,-1.0,3,1,2,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,25,path_decoupling,0.0,1.0,-1.0,3,1,2,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,25,acceleration_log_ratio,0.0,1.0,-1.0,3,1,3,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,25,mobility_log_ratio,0.3333333333333333,1.0,-0.6666666666666667,3,1,1,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,25,token_diversity_contraction,0.8333333333333334,1.0,-0.16666666666666663,3,1,2,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,25,layer_agreement,0.6666666666666666,1.0,-0.33333333333333337,3,1,2,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,25,recent_decoupling,0.0,1.0,-1.0,3,1,2,1
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,25,persistent_decoupling,0.8333333333333334,1.0,-0.16666666666666663,3,1,2,0
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,25,decoupling_occupancy,0.6666666666666666,1.0,-0.33333333333333337,3,1,2,1
