cohort,suite,task,query,feature,auc,v82_auc,delta,states,failures,successes
B,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,16,decoupling,0.5212301587301588,0.7980555555555555,-0.27682539682539675,15,51,69
B,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,17,decoupling,0.5421626984126984,0.7621825396825396,-0.2200198412698412,15,51,63
B,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,decoupling,0.4930555555555556,0.8148148148148148,-0.3217592592592592,9,23,26
B,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,19,decoupling,0.375,0.5,-0.125,3,10,4
B,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,20,decoupling,0.4375,0.625,-0.1875,2,8,3
B,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,21,decoupling,0.4375,0.375,0.0625,2,8,3
B,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,22,decoupling,0.40625,0.4375,-0.03125,2,8,3
B,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,23,decoupling,0.40625,0.75,-0.34375,2,8,3
B,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,24,decoupling,0.40625,0.75,-0.34375,2,8,3
B,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,25,decoupling,0.4375,1.0,-0.5625,2,8,2
B,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,26,decoupling,0.0,1.0,-1.0,1,4,1
B,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,27,decoupling,0.75,1.0,-0.25,1,4,1
B,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,28,decoupling,0.875,1.0,-0.125,1,4,1
B,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,29,decoupling,0.875,1.0,-0.125,1,4,1
B,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,7,decoupling,0.42857142857142855,0.2857142857142857,0.14285714285714285,1,1,7
B,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,8,decoupling,0.7142857142857143,0.7142857142857143,0.0,1,1,7
B,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,9,decoupling,0.42857142857142855,0.8571428571428571,-0.42857142857142855,1,1,7
B,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,10,decoupling,0.2857142857142857,0.7142857142857143,-0.4285714285714286,1,1,7
B,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,11,decoupling,1.0,0.2857142857142857,0.7142857142857143,1,1,7
B,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,12,decoupling,1.0,0.2857142857142857,0.7142857142857143,1,1,7
B,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,13,decoupling,0.21428571428571427,0.2857142857142857,-0.07142857142857142,1,1,7
B,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,14,decoupling,0.42857142857142855,0.8571428571428571,-0.42857142857142855,1,1,7
B,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,15,decoupling,0.375,0.75,-0.375,1,1,4
B,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,16,decoupling,0.16666666666666666,1.0,-0.8333333333333334,1,1,3
B,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,17,decoupling,0.16666666666666666,1.0,-0.8333333333333334,1,1,3
B,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,18,decoupling,0.3333333333333333,1.0,-0.6666666666666667,1,1,3
B,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,19,decoupling,1.0,1.0,0.0,1,1,3
B,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,20,decoupling,1.0,1.0,0.0,1,1,2
B,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,21,decoupling,1.0,1.0,0.0,1,1,1
B,libero_goal,libero_goal/put_the_bowl_on_the_plate,7,decoupling,0.5,0.8081632653061225,-0.3081632653061225,7,18,34
B,libero_goal,libero_goal/put_the_bowl_on_the_plate,8,decoupling,0.5,0.5,0.0,1,2,1
B,libero_goal,libero_goal/put_the_bowl_on_the_plate,9,decoupling,0.5,1.0,-0.5,1,2,1
B,libero_goal,libero_goal/put_the_bowl_on_the_plate,10,decoupling,0.5,1.0,-0.5,1,2,1
B,libero_goal,libero_goal/put_the_bowl_on_the_plate,11,decoupling,0.5,1.0,-0.5,1,2,1
B,libero_goal,libero_goal/put_the_bowl_on_the_plate,12,decoupling,0.5,1.0,-0.5,1,2,1
B,libero_goal,libero_goal/put_the_bowl_on_the_plate,13,decoupling,0.5,0.0,0.5,1,2,1
B,libero_goal,libero_goal/put_the_bowl_on_the_plate,14,decoupling,0.5,0.5,0.0,1,2,1
B,libero_goal,libero_goal/put_the_bowl_on_the_plate,15,decoupling,0.0,0.5,-0.5,1,2,1
B,libero_goal,libero_goal/put_the_bowl_on_the_plate,16,decoupling,0.0,1.0,-1.0,1,2,1
B,libero_goal,libero_goal/put_the_bowl_on_the_plate,17,decoupling,0.0,1.0,-1.0,1,2,1
B,libero_goal,libero_goal/put_the_bowl_on_the_plate,18,decoupling,0.0,1.0,-1.0,1,2,1
B,libero_goal,libero_goal/put_the_bowl_on_the_plate,19,decoupling,0.5,1.0,-0.5,1,2,1
B,libero_goal,libero_goal/put_the_bowl_on_the_plate,20,decoupling,0.75,1.0,-0.25,1,2,1
B,libero_goal,libero_goal/put_the_bowl_on_the_plate,21,decoupling,1.0,1.0,0.0,1,2,1
B,libero_goal,libero_goal/put_the_bowl_on_the_plate,22,decoupling,0.75,1.0,-0.25,1,2,1
B,libero_goal,libero_goal/put_the_bowl_on_the_plate,23,decoupling,0.5,1.0,-0.5,1,2,1
B,libero_goal,libero_goal/put_the_bowl_on_the_plate,24,decoupling,0.75,1.0,-0.25,1,2,1
B,libero_goal,libero_goal/put_the_bowl_on_the_stove,7,decoupling,0.4523809523809524,0.5206349206349206,-0.06825396825396818,3,9,15
B,libero_goal,libero_goal/put_the_bowl_on_the_stove,8,decoupling,0.5357142857142857,0.6190476190476191,-0.08333333333333337,2,4,12
B,libero_goal,libero_goal/put_the_bowl_on_the_stove,9,decoupling,0.5,0.3333333333333333,0.16666666666666669,1,3,1
B,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,7,decoupling,0.5133333333333334,0.36666666666666664,0.14666666666666678,5,16,24
B,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,8,decoupling,0.5114285714285713,0.45999999999999996,0.05142857142857138,5,16,17
B,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,9,decoupling,0.0,0.3333333333333333,-0.3333333333333333,1,3,1
B,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,7,decoupling,0.5,1.0,-0.5,3,9,15
B,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,8,decoupling,0.5,1.0,-0.5,3,9,13
B,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,9,decoupling,0.5,1.0,-0.5,1,7,1
B,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,10,decoupling,0.5,1.0,-0.5,1,7,1
B,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,7,decoupling,0.5,0.42857142857142855,0.07142857142857145,1,1,7
B,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,8,decoupling,0.5,0.42857142857142855,0.07142857142857145,1,1,7
B,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,9,decoupling,0.5,0.8571428571428571,-0.3571428571428571,1,1,7
B,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,10,decoupling,0.5,0.42857142857142855,0.07142857142857145,1,1,7
B,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,11,decoupling,0.5,0.14285714285714285,0.35714285714285715,1,1,7
B,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,12,decoupling,0.5,0.14285714285714285,0.35714285714285715,1,1,7
B,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,13,decoupling,0.5,0.14285714285714285,0.35714285714285715,1,1,7
B,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,14,decoupling,0.5,0.2857142857142857,0.2142857142857143,1,1,7
B,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,15,decoupling,0.5,0.0,0.5,1,1,2
B,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,7,decoupling,1.0,0.7142857142857143,0.2857142857142857,1,1,7
B,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,8,decoupling,0.7142857142857143,0.7142857142857143,0.0,1,1,7
B,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,9,decoupling,1.0,1.0,0.0,1,1,1
B,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,7,decoupling,0.5,0.5357142857142857,-0.0357142857142857,3,4,20
B,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,8,decoupling,0.5,0.7142857142857143,-0.2142857142857143,3,4,20
B,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,9,decoupling,0.5,0.619047619047619,-0.11904761904761896,3,4,20
B,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,10,decoupling,0.5,0.7142857142857143,-0.2142857142857143,3,4,20
B,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,11,decoupling,0.5,0.7142857142857143,-0.2142857142857143,3,4,20
B,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,12,decoupling,0.5,0.47222222222222227,0.027777777777777735,3,4,20
B,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,13,decoupling,0.5,0.36507936507936506,0.13492063492063494,3,4,20
B,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,14,decoupling,0.5,0.41269841269841273,0.08730158730158727,3,4,20
B,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,15,decoupling,0.4444444444444444,0.8015873015873015,-0.3571428571428571,3,4,20
B,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,16,decoupling,0.6468253968253969,0.5158730158730159,0.13095238095238093,3,4,20
B,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,17,decoupling,0.7777777777777778,0.5912698412698413,0.1865079365079365,3,4,20
B,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,18,decoupling,0.5,0.6666666666666666,-0.16666666666666663,3,4,20
B,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,19,decoupling,0.47222222222222227,0.6111111111111112,-0.1388888888888889,3,4,20
B,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,20,decoupling,0.5,0.5912698412698413,-0.09126984126984128,3,4,20
B,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,21,decoupling,0.6111111111111112,0.5714285714285714,0.039682539682539764,3,4,20
B,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,22,decoupling,1.0,0.5714285714285714,0.4285714285714286,3,4,20
B,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,23,decoupling,0.8888888888888888,0.5,0.38888888888888884,3,4,15
B,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,24,decoupling,0.375,0.5,-0.125,2,3,6
B,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,25,decoupling,0.5,1.0,-0.5,1,2,4
B,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,26,decoupling,0.25,1.0,-0.75,1,2,4
B,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,27,decoupling,0.4166666666666667,1.0,-0.5833333333333333,1,2,3
B,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,28,decoupling,0.0,1.0,-1.0,1,2,1
B,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,7,decoupling,0.2857142857142857,0.14285714285714285,0.14285714285714285,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,8,decoupling,0.14285714285714285,0.14285714285714285,0.0,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,9,decoupling,0.5,0.42857142857142855,0.07142857142857145,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,10,decoupling,0.5,0.8571428571428571,-0.3571428571428571,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,11,decoupling,0.5,0.5714285714285714,-0.0714285714285714,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,12,decoupling,0.5,0.0,0.5,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,13,decoupling,0.5,0.0,0.5,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,14,decoupling,0.07142857142857142,0.0,0.07142857142857142,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,15,decoupling,0.2857142857142857,0.42857142857142855,-0.14285714285714285,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,16,decoupling,0.8571428571428571,0.8571428571428571,0.0,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,17,decoupling,1.0,0.8571428571428571,0.1428571428571429,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,18,decoupling,1.0,1.0,0.0,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,decoupling,1.0,1.0,0.0,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,decoupling,0.21428571428571427,1.0,-0.7857142857142857,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,21,decoupling,0.21428571428571427,1.0,-0.7857142857142857,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,22,decoupling,0.16666666666666666,1.0,-0.8333333333333334,1,1,3
B,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,23,decoupling,0.0,1.0,-1.0,1,1,1
B,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,24,decoupling,0.0,1.0,-1.0,1,1,1
B,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,25,decoupling,0.0,0.0,0.0,1,1,1
B,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,7,decoupling,0.5,0.8571428571428571,-0.3571428571428571,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,8,decoupling,0.5,0.2857142857142857,0.2142857142857143,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,9,decoupling,0.5,0.5714285714285714,-0.0714285714285714,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,10,decoupling,0.5,0.42857142857142855,0.07142857142857145,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,11,decoupling,0.5,0.8571428571428571,-0.3571428571428571,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,12,decoupling,1.0,0.8571428571428571,0.1428571428571429,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,13,decoupling,0.5,0.7142857142857143,-0.2142857142857143,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,14,decoupling,0.35714285714285715,1.0,-0.6428571428571428,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,15,decoupling,1.0,1.0,0.0,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,16,decoupling,1.0,1.0,0.0,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,17,decoupling,0.5,1.0,-0.5,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,18,decoupling,0.5,0.2857142857142857,0.2142857142857143,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,19,decoupling,0.5,0.0,0.5,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,20,decoupling,0.42857142857142855,0.14285714285714285,0.2857142857142857,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,21,decoupling,0.5,0.7142857142857143,-0.2142857142857143,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,22,decoupling,1.0,0.2857142857142857,0.7142857142857143,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,23,decoupling,1.0,0.0,1.0,1,1,7
B,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,24,decoupling,0.5,0.4,0.09999999999999998,1,1,5
B,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,25,decoupling,0.3333333333333333,1.0,-0.6666666666666667,1,1,3
B,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,26,decoupling,0.0,1.0,-1.0,1,1,2
B,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,27,decoupling,0.0,0.5,-0.5,1,1,2
B,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,28,decoupling,0.0,1.0,-1.0,1,1,1
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,7,decoupling,0.5040391156462586,0.4746598639455783,0.029379251700680287,28,119,105
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,8,decoupling,0.5211309523809524,0.5403698979591837,-0.019238945578231248,28,119,105
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,9,decoupling,0.5490858843537415,0.5214710884353742,0.027614795918367352,28,119,105
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,10,decoupling,0.49948979591836734,0.5042942176870748,-0.00480442176870749,28,119,105
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,11,decoupling,0.5906037414965988,0.523703231292517,0.06690051020408183,28,119,105
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,12,decoupling,0.5290603741496599,0.5396896258503401,-0.010629251700680187,28,119,105
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,13,decoupling,0.486437074829932,0.5257440476190477,-0.03930697278911571,28,119,105
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,14,decoupling,0.4924744897959183,0.5214285714285715,-0.028954081632653172,28,119,105
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,decoupling,0.45314625850340134,0.612266156462585,-0.15911989795918363,28,119,105
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,16,decoupling,0.4473852040816326,0.6189838435374149,-0.17159863945578224,28,119,105
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,17,decoupling,0.4409863945578231,0.6362457482993198,-0.19525935374149667,28,119,105
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,18,decoupling,0.4561224489795918,0.6517219387755101,-0.1955994897959183,28,119,105
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,19,decoupling,0.516454081632653,0.5966624149659864,-0.08020833333333333,28,119,105
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,20,decoupling,0.5125,0.6011479591836734,-0.08864795918367341,28,119,105
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,21,decoupling,0.5025510204081632,0.5306122448979592,-0.028061224489795977,28,119,105
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,22,decoupling,0.48363095238095244,0.4601828231292517,0.023448129251700756,28,119,105
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,23,decoupling,0.4700680272108843,0.40467687074829933,0.06539115646258498,28,119,105
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,24,decoupling,0.4517857142857143,0.47266156462585035,-0.02087585034013606,28,119,105
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,25,decoupling,0.5383078231292516,0.5484906462585035,-0.010182823129251894,28,119,105
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,26,decoupling,0.5194727891156462,0.49751275510204085,0.021960034013605356,28,119,105
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,27,decoupling,0.5535820578231293,0.5014030612244899,0.05217899659863945,28,119,105
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,28,decoupling,0.5267857142857143,0.5388605442176871,-0.012074829931972841,28,119,105
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,29,decoupling,0.5354591836734693,0.7025085034013606,-0.16704931972789128,28,119,105
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,30,decoupling,0.6991071428571429,0.7683673469387754,-0.06926020408163247,28,119,105
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,31,decoupling,0.677891156462585,0.7961947278911566,-0.11830357142857162,28,119,105
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,32,decoupling,0.7531037414965988,0.7974914965986395,-0.04438775510204074,28,119,105
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,33,decoupling,0.7315263605442176,0.7906037414965988,-0.05907738095238124,28,119,105
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,34,decoupling,0.7316539115646258,0.7775085034013606,-0.04585459183673479,28,119,105
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,35,decoupling,0.6047406462585034,0.7724277210884355,-0.16768707482993206,28,119,104
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,36,decoupling,0.553125,0.7575467687074829,-0.20442176870748296,28,119,104
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,37,decoupling,0.5894132653061225,0.6892644557823129,-0.0998511904761904,28,119,94
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,38,decoupling,0.5831746031746031,0.6953333333333335,-0.11215873015873035,25,104,71
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,39,decoupling,0.6268707482993198,0.7179138321995465,-0.09104308390022675,21,83,42
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,40,decoupling,0.6351190476190477,0.7154761904761904,-0.08035714285714268,14,52,22
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,41,decoupling,0.6756944444444445,0.7615740740740741,-0.08587962962962958,12,49,18
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,42,decoupling,0.7783333333333333,0.7627777777777778,0.015555555555555545,10,39,15
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,43,decoupling,0.7197530864197531,0.7475308641975309,-0.02777777777777779,9,37,12
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,44,decoupling,0.8777777777777777,0.5933333333333333,0.2844444444444444,5,17,7
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,45,decoupling,0.8625,0.7916666666666666,0.07083333333333341,4,12,6
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,46,decoupling,0.762962962962963,0.8888888888888888,-0.12592592592592589,3,10,5
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,47,decoupling,0.6111111111111112,0.8888888888888888,-0.2777777777777777,3,10,3
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,48,decoupling,0.6,1.0,-0.4,2,7,2
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,49,decoupling,0.5,0.7,-0.19999999999999996,2,7,2
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,50,decoupling,0.0,0.7,-0.7,2,7,2
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,7,decoupling,0.5375,0.65,-0.11250000000000004,6,22,26
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,8,decoupling,0.5361111111111111,0.5833333333333334,-0.047222222222222276,6,22,26
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,9,decoupling,0.5488095238095237,0.6849206349206348,-0.13611111111111107,6,22,26
