alarms,tp,fp,recall,precision,median_lead,tp_lead0,fp_lead0,recall_lead0,tp_lead2,fp_lead2,recall_lead2,tp_lead4,fp_lead4,recall_lead4,tp_lead8,fp_lead8,recall_lead8,tp_lead12,fp_lead12,recall_lead12,thr,excess_tp,family,k,q_min,K,M
11049,486,10563,0.997946611909651,0.043985881075210426,24.0,486,10563,0.997946611909651,486,10386,0.997946611909651,484,10156,0.9938398357289527,477,8758,0.9794661190965093,448,3360,0.919917864476386,-0.1129085049033165,-3,kofm,,2,3.0,8.0
11049,486,10563,0.997946611909651,0.043985881075210426,24.0,486,10563,0.997946611909651,486,10386,0.997946611909651,484,10140,0.9938398357289527,477,7289,0.9794661190965093,448,2597,0.919917864476386,-0.1129085049033165,-3,kofm,,4,3.0,8.0
11049,486,10563,0.997946611909651,0.043985881075210426,22.0,486,10563,0.997946611909651,486,10370,0.997946611909651,484,9133,0.9938398357289527,477,4510,0.9794661190965093,448,2195,0.919917864476386,-0.1129085049033165,-3,kofm,,6,3.0,8.0
10052,480,9572,0.9856262833675564,0.0477516912057302,22.0,480,9572,0.9856262833675564,479,9387,0.9835728952772074,477,9162,0.9794661190965093,452,6466,0.9281314168377823,433,2076,0.8891170431211499,-0.1129085049033165,-10,kofm,,0,4.0,8.0
10052,480,9572,0.9856262833675564,0.0477516912057302,22.0,480,9572,0.9856262833675564,479,9387,0.9835728952772074,477,9162,0.9794661190965093,452,6466,0.9281314168377823,433,2076,0.8891170431211499,-0.1129085049033165,-10,kofm,,2,4.0,8.0
10052,480,9572,0.9856262833675564,0.0477516912057302,22.0,480,9572,0.9856262833675564,479,9387,0.9835728952772074,477,9146,0.9794661190965093,452,5966,0.9281314168377823,433,2042,0.8891170431211499,-0.1129085049033165,-10,kofm,,4,4.0,8.0
10052,480,9572,0.9856262833675564,0.0477516912057302,22.0,480,9572,0.9856262833675564,479,9371,0.9835728952772074,477,8139,0.9794661190965093,452,3787,0.9281314168377823,433,1795,0.8891170431211499,-0.1129085049033165,-10,kofm,,6,4.0,8.0
8639,470,8169,0.9650924024640657,0.05440444495890728,19.0,470,8169,0.9650924024640657,468,7998,0.9609856262833676,458,7633,0.9404517453798767,434,4079,0.891170431211499,420,1316,0.8624229979466119,-0.1129085049033165,-29,kofm,,0,5.0,8.0
8639,470,8169,0.9650924024640657,0.05440444495890728,19.0,470,8169,0.9650924024640657,468,7998,0.9609856262833676,458,7633,0.9404517453798767,434,4079,0.891170431211499,420,1316,0.8624229979466119,-0.1129085049033165,-29,kofm,,2,5.0,8.0
8639,470,8169,0.9650924024640657,0.05440444495890728,19.0,470,8169,0.9650924024640657,468,7998,0.9609856262833676,458,7633,0.9404517453798767,434,4079,0.891170431211499,420,1316,0.8624229979466119,-0.1129085049033165,-29,kofm,,4,5.0,8.0
8639,470,8169,0.9650924024640657,0.05440444495890728,19.0,470,8169,0.9650924024640657,468,7982,0.9609856262833676,458,6648,0.9404517453798767,434,2712,0.891170431211499,420,1250,0.8624229979466119,-0.1129085049033165,-29,kofm,,6,5.0,8.0
6928,448,6480,0.919917864476386,0.06466512702078522,17.0,448,6480,0.919917864476386,446,6287,0.9158110882956879,434,5612,0.891170431211499,407,2070,0.8357289527720739,395,750,0.811088295687885,-0.1129085049033165,-53,kofm,,0,6.0,8.0
6928,448,6480,0.919917864476386,0.06466512702078522,17.0,448,6480,0.919917864476386,446,6287,0.9158110882956879,434,5612,0.891170431211499,407,2070,0.8357289527720739,395,750,0.811088295687885,-0.1129085049033165,-53,kofm,,2,6.0,8.0
6928,448,6480,0.919917864476386,0.06466512702078522,17.0,448,6480,0.919917864476386,446,6287,0.9158110882956879,434,5612,0.891170431211499,407,2070,0.8357289527720739,395,750,0.811088295687885,-0.1129085049033165,-53,kofm,,4,6.0,8.0
6928,448,6480,0.919917864476386,0.06466512702078522,17.0,448,6480,0.919917864476386,446,6275,0.9158110882956879,434,4974,0.891170431211499,407,1637,0.8357289527720739,395,744,0.811088295687885,-0.1129085049033165,-53,kofm,,6,6.0,8.0
5303,416,4887,0.8542094455852156,0.07844616254950028,16.0,416,4887,0.8542094455852156,410,4734,0.8418891170431212,394,3499,0.8090349075975359,378,806,0.7761806981519507,357,348,0.7330595482546202,-0.1129085049033165,-93,kofm,,0,7.0,8.0
5303,416,4887,0.8542094455852156,0.07844616254950028,16.0,416,4887,0.8542094455852156,410,4734,0.8418891170431212,394,3499,0.8090349075975359,378,806,0.7761806981519507,357,348,0.7330595482546202,-0.1129085049033165,-93,kofm,,2,7.0,8.0
5303,416,4887,0.8542094455852156,0.07844616254950028,16.0,416,4887,0.8542094455852156,410,4734,0.8418891170431212,394,3499,0.8090349075975359,378,806,0.7761806981519507,357,348,0.7330595482546202,-0.1129085049033165,-93,kofm,,4,7.0,8.0
5303,416,4887,0.8542094455852156,0.07844616254950028,16.0,416,4887,0.8542094455852156,410,4734,0.8418891170431212,394,3499,0.8090349075975359,378,806,0.7761806981519507,357,348,0.7330595482546202,-0.1129085049033165,-93,kofm,,6,7.0,8.0
3718,377,3341,0.7741273100616016,0.10139860139860139,15.0,377,3341,0.7741273100616016,373,2963,0.7659137577002053,355,1569,0.728952772073922,342,167,0.702258726899384,295,99,0.6057494866529775,-0.1129085049033165,-6,kofm,,0,8.0,8.0
3718,377,3341,0.7741273100616016,0.10139860139860139,15.0,377,3341,0.7741273100616016,373,2963,0.7659137577002053,355,1569,0.728952772073922,342,167,0.702258726899384,295,99,0.6057494866529775,-0.1129085049033165,-6,kofm,,2,8.0,8.0
3718,377,3341,0.7741273100616016,0.10139860139860139,15.0,377,3341,0.7741273100616016,373,2963,0.7659137577002053,355,1569,0.728952772073922,342,167,0.702258726899384,295,99,0.6057494866529775,-0.1129085049033165,-6,kofm,,4,8.0,8.0
3718,377,3341,0.7741273100616016,0.10139860139860139,15.0,377,3341,0.7741273100616016,373,2963,0.7659137577002053,355,1569,0.728952772073922,342,167,0.702258726899384,295,99,0.6057494866529775,-0.1129085049033165,-6,kofm,,6,8.0,8.0
12581,487,12094,1.0,0.03870916461330578,28.0,487,12094,1.0,487,11673,1.0,487,11300,1.0,486,10751,0.997946611909651,472,7172,0.9691991786447639,0.12987647950649261,0,kofm,,0,1.0,8.0
12581,487,12094,1.0,0.03870916461330578,26.0,487,12094,1.0,487,11673,1.0,487,11300,1.0,486,9720,0.997946611909651,472,4705,0.9691991786447639,0.12987647950649261,0,kofm,,2,1.0,8.0
12581,487,12094,1.0,0.03870916461330578,25.0,487,12094,1.0,487,11673,1.0,487,11275,1.0,486,8182,0.997946611909651,472,3100,0.9691991786447639,0.12987647950649261,0,kofm,,4,1.0,8.0
12581,487,12094,1.0,0.03870916461330578,24.0,487,12094,1.0,487,11647,1.0,487,10052,1.0,486,5045,0.997946611909651,472,2576,0.9691991786447639,0.12987647950649261,0,kofm,,6,1.0,8.0
11080,487,10593,1.0,0.04395306859205776,25.0,487,10593,1.0,487,10432,1.0,485,10122,0.9958932238193019,476,9333,0.9774127310061602,449,4356,0.9219712525667351,0.12987647950649261,-2,kofm,,0,2.0,8.0
11080,487,10593,1.0,0.04395306859205776,25.0,487,10593,1.0,487,10432,1.0,485,10122,0.9958932238193019,476,8640,0.9774127310061602,449,3606,0.9219712525667351,0.12987647950649261,-2,kofm,,2,2.0,8.0
11080,487,10593,1.0,0.04395306859205776,24.0,487,10593,1.0,487,10432,1.0,485,10106,0.9958932238193019,476,7135,0.9774127310061602,449,2637,0.9219712525667351,0.12987647950649261,-2,kofm,,4,2.0,8.0
11080,487,10593,1.0,0.04395306859205776,22.0,487,10593,1.0,487,10416,1.0,485,9093,0.9958932238193019,476,4434,0.9774127310061602,449,2241,0.9219712525667351,0.12987647950649261,-2,kofm,,6,2.0,8.0
9795,481,9314,0.9876796714579056,0.049106687085247576,22.0,481,9314,0.9876796714579056,481,9135,0.9876796714579056,476,8858,0.9774127310061602,458,7106,0.9404517453798767,434,2360,0.891170431211499,0.12987647950649261,-11,kofm,,0,3.0,8.0
9795,481,9314,0.9876796714579056,0.049106687085247576,22.0,481,9314,0.9876796714579056,481,9135,0.9876796714579056,476,8858,0.9774127310061602,458,7106,0.9404517453798767,434,2360,0.891170431211499,0.12987647950649261,-11,kofm,,2,3.0,8.0
9795,481,9314,0.9876796714579056,0.049106687085247576,22.0,481,9314,0.9876796714579056,481,9135,0.9876796714579056,476,8842,0.9774127310061602,458,5697,0.9404517453798767,434,2014,0.891170431211499,0.12987647950649261,-11,kofm,,4,3.0,8.0
9795,481,9314,0.9876796714579056,0.049106687085247576,22.0,481,9314,0.9876796714579056,481,9119,0.9876796714579056,476,7835,0.9774127310061602,458,3558,0.9404517453798767,434,1781,0.891170431211499,0.12987647950649261,-11,kofm,,6,3.0,8.0
8177,470,7707,0.9650924024640657,0.05747829277241042,19.0,470,7707,0.9650924024640657,468,7532,0.9609856262833676,458,7238,0.9404517453798767,434,4419,0.891170431211499,420,1333,0.8624229979466119,0.12987647950649261,-29,kofm,,0,4.0,8.0
8177,470,7707,0.9650924024640657,0.05747829277241042,19.0,470,7707,0.9650924024640657,468,7532,0.9609856262833676,458,7238,0.9404517453798767,434,4419,0.891170431211499,420,1333,0.8624229979466119,0.12987647950649261,-29,kofm,,2,4.0,8.0
8177,470,7707,0.9650924024640657,0.05747829277241042,19.0,470,7707,0.9650924024640657,468,7532,0.9609856262833676,458,7223,0.9404517453798767,434,3993,0.891170431211499,420,1319,0.8624229979466119,0.12987647950649261,-29,kofm,,4,4.0,8.0
8177,470,7707,0.9650924024640657,0.05747829277241042,19.0,470,7707,0.9650924024640657,468,7517,0.9609856262833676,458,6220,0.9404517453798767,434,2455,0.891170431211499,420,1237,0.8624229979466119,0.12987647950649261,-29,kofm,,6,4.0,8.0
6574,448,6126,0.919917864476386,0.06814724672954062,18.0,448,6126,0.919917864476386,443,5991,0.9096509240246407,429,5649,0.8809034907597536,410,2411,0.8418891170431212,398,752,0.8172484599589322,0.12987647950649261,-58,kofm,,0,5.0,8.0
6574,448,6126,0.919917864476386,0.06814724672954062,18.0,448,6126,0.919917864476386,443,5991,0.9096509240246407,429,5649,0.8809034907597536,410,2411,0.8418891170431212,398,752,0.8172484599589322,0.12987647950649261,-58,kofm,,2,5.0,8.0
6574,448,6126,0.919917864476386,0.06814724672954062,18.0,448,6126,0.919917864476386,443,5991,0.9096509240246407,429,5649,0.8809034907597536,410,2411,0.8418891170431212,398,752,0.8172484599589322,0.12987647950649261,-58,kofm,,4,5.0,8.0
6574,448,6126,0.919917864476386,0.06814724672954062,17.0,448,6126,0.919917864476386,443,5976,0.9096509240246407,429,4712,0.8809034907597536,410,1480,0.8418891170431212,398,731,0.8172484599589322,0.12987647950649261,-58,kofm,,6,5.0,8.0
5269,418,4851,0.8583162217659137,0.07933194154488518,17.0,418,4851,0.8583162217659137,413,4716,0.8480492813141683,403,4075,0.8275154004106776,384,1080,0.7885010266940452,369,349,0.757700205338809,0.12987647950649261,-84,kofm,,0,6.0,8.0
5269,418,4851,0.8583162217659137,0.07933194154488518,17.0,418,4851,0.8583162217659137,413,4716,0.8480492813141683,403,4075,0.8275154004106776,384,1080,0.7885010266940452,369,349,0.757700205338809,0.12987647950649261,-84,kofm,,2,6.0,8.0
5269,418,4851,0.8583162217659137,0.07933194154488518,17.0,418,4851,0.8583162217659137,413,4716,0.8480492813141683,403,4075,0.8275154004106776,384,1080,0.7885010266940452,369,349,0.757700205338809,0.12987647950649261,-84,kofm,,4,6.0,8.0
5269,418,4851,0.8583162217659137,0.07933194154488518,16.0,418,4851,0.8583162217659137,413,4711,0.8480492813141683,403,3539,0.8275154004106776,384,791,0.7885010266940452,369,347,0.757700205338809,0.12987647950649261,-84,kofm,,6,6.0,8.0
4151,389,3762,0.7987679671457906,0.09371235846783907,16.0,389,3762,0.7987679671457906,383,3584,0.7864476386036962,365,2469,0.7494866529774127,353,377,0.7248459958932238,331,134,0.6796714579055442,0.12987647950649261,-122,kofm,,0,7.0,8.0
4151,389,3762,0.7987679671457906,0.09371235846783907,16.0,389,3762,0.7987679671457906,383,3584,0.7864476386036962,365,2469,0.7494866529774127,353,377,0.7248459958932238,331,134,0.6796714579055442,0.12987647950649261,-122,kofm,,2,7.0,8.0
4151,389,3762,0.7987679671457906,0.09371235846783907,16.0,389,3762,0.7987679671457906,383,3584,0.7864476386036962,365,2469,0.7494866529774127,353,377,0.7248459958932238,331,134,0.6796714579055442,0.12987647950649261,-122,kofm,,4,7.0,8.0
4151,389,3762,0.7987679671457906,0.09371235846783907,16.0,389,3762,0.7987679671457906,383,3584,0.7864476386036962,365,2469,0.7494866529774127,353,377,0.7248459958932238,331,134,0.6796714579055442,0.12987647950649261,-122,kofm,,6,7.0,8.0
2709,352,2357,0.7227926078028748,0.12993724621631597,15.0,352,2357,0.7227926078028748,345,2040,0.7084188911704312,335,1007,0.6878850102669405,315,73,0.6468172484599589,258,40,0.5297741273100616,0.12987647950649261,-26,kofm,,0,8.0,8.0
2709,352,2357,0.7227926078028748,0.12993724621631597,15.0,352,2357,0.7227926078028748,345,2040,0.7084188911704312,335,1007,0.6878850102669405,315,73,0.6468172484599589,258,40,0.5297741273100616,0.12987647950649261,-26,kofm,,2,8.0,8.0
2709,352,2357,0.7227926078028748,0.12993724621631597,15.0,352,2357,0.7227926078028748,345,2040,0.7084188911704312,335,1007,0.6878850102669405,315,73,0.6468172484599589,258,40,0.5297741273100616,0.12987647950649261,-26,kofm,,4,8.0,8.0
2709,352,2357,0.7227926078028748,0.12993724621631597,15.0,352,2357,0.7227926078028748,345,2040,0.7084188911704312,335,1007,0.6878850102669405,315,73,0.6468172484599589,258,40,0.5297741273100616,0.12987647950649261,-26,kofm,,6,8.0,8.0
11499,487,11012,1.0,0.04235150882685451,26.0,487,11012,1.0,487,10709,1.0,486,10341,0.997946611909651,479,9785,0.9835728952772074,454,5720,0.9322381930184805,0.42027685046195984,-1,kofm,,0,1.0,8.0
11499,487,11012,1.0,0.04235150882685451,26.0,487,11012,1.0,487,10709,1.0,486,10341,0.997946611909651,479,8771,0.9835728952772074,454,3927,0.9322381930184805,0.42027685046195984,-1,kofm,,2,1.0,8.0
11499,487,11012,1.0,0.04235150882685451,24.0,487,11012,1.0,487,10709,1.0,486,10325,0.997946611909651,479,7264,0.9835728952772074,454,2791,0.9322381930184805,0.42027685046195984,-1,kofm,,4,1.0,8.0
11499,487,11012,1.0,0.04235150882685451,23.0,487,11012,1.0,487,10693,1.0,486,9239,0.997946611909651,479,4535,0.9835728952772074,454,2365,0.9322381930184805,0.42027685046195984,-1,kofm,,6,1.0,8.0
9465,481,8984,0.9876796714579056,0.05081880612783941,22.0,481,8984,0.9876796714579056,479,8764,0.9835728952772074,471,8391,0.9671457905544147,454,7398,0.9322381930184805,432,2819,0.8870636550308009,0.42027685046195984,-16,kofm,,0,2.0,8.0
9465,481,8984,0.9876796714579056,0.05081880612783941,22.0,481,8984,0.9876796714579056,479,8764,0.9835728952772074,471,8391,0.9671457905544147,454,6724,0.9322381930184805,432,2360,0.8870636550308009,0.42027685046195984,-16,kofm,,2,2.0,8.0
9465,481,8984,0.9876796714579056,0.05081880612783941,22.0,481,8984,0.9876796714579056,479,8764,0.9835728952772074,471,8375,0.9671457905544147,454,5252,0.9322381930184805,432,1986,0.8870636550308009,0.42027685046195984,-16,kofm,,4,2.0,8.0
9465,481,8984,0.9876796714579056,0.05081880612783941,22.0,481,8984,0.9876796714579056,479,8748,0.9835728952772074,471,7368,0.9671457905544147,454,3304,0.9322381930184805,432,1779,0.8870636550308009,0.42027685046195984,-16,kofm,,6,2.0,8.0
7513,464,7049,0.9527720739219713,0.06175961666444829,20.0,464,7049,0.9527720739219713,462,6867,0.9486652977412731,450,6608,0.9240246406570842,432,4785,0.8870636550308009,416,1386,0.8542094455852156,0.42027685046195984,-37,kofm,,0,3.0,8.0
7513,464,7049,0.9527720739219713,0.06175961666444829,20.0,464,7049,0.9527720739219713,462,6867,0.9486652977412731,450,6608,0.9240246406570842,432,4785,0.8870636550308009,416,1386,0.8542094455852156,0.42027685046195984,-37,kofm,,2,3.0,8.0
7513,464,7049,0.9527720739219713,0.06175961666444829,19.0,464,7049,0.9527720739219713,462,6867,0.9486652977412731,450,6592,0.9240246406570842,432,3548,0.8870636550308009,416,1198,0.8542094455852156,0.42027685046195984,-37,kofm,,4,3.0,8.0
7513,464,7049,0.9527720739219713,0.06175961666444829,19.0,464,7049,0.9527720739219713,462,6851,0.9486652977412731,450,5585,0.9240246406570842,432,2090,0.8870636550308009,416,1134,0.8542094455852156,0.42027685046195984,-37,kofm,,6,3.0,8.0
5974,436,5538,0.8952772073921971,0.0729829260127218,19.0,436,5538,0.8952772073921971,430,5415,0.8829568788501027,423,5208,0.8685831622176592,403,2468,0.8275154004106776,389,641,0.7987679671457906,0.42027685046195984,-64,kofm,,0,4.0,8.0
5974,436,5538,0.8952772073921971,0.0729829260127218,19.0,436,5538,0.8952772073921971,430,5415,0.8829568788501027,423,5208,0.8685831622176592,403,2468,0.8275154004106776,389,641,0.7987679671457906,0.42027685046195984,-64,kofm,,2,4.0,8.0
5974,436,5538,0.8952772073921971,0.0729829260127218,18.0,436,5538,0.8952772073921971,430,5415,0.8829568788501027,423,5197,0.8685831622176592,403,2207,0.8275154004106776,389,632,0.7987679671457906,0.42027685046195984,-64,kofm,,4,4.0,8.0
5974,436,5538,0.8952772073921971,0.0729829260127218,16.5,436,5538,0.8952772073921971,430,5402,0.8829568788501027,423,4206,0.8685831622176592,403,1180,0.8275154004106776,389,618,0.7987679671457906,0.42027685046195984,-64,kofm,,6,4.0,8.0
4923,403,4520,0.8275154004106776,0.08186065407271989,18.0,403,4520,0.8275154004106776,401,4418,0.8234086242299795,393,4077,0.8069815195071869,370,1237,0.7597535934291582,356,296,0.731006160164271,0.42027685046195984,-94,kofm,,0,5.0,8.0
4923,403,4520,0.8275154004106776,0.08186065407271989,18.0,403,4520,0.8275154004106776,401,4418,0.8234086242299795,393,4077,0.8069815195071869,370,1237,0.7597535934291582,356,296,0.731006160164271,0.42027685046195984,-94,kofm,,2,5.0,8.0
4923,403,4520,0.8275154004106776,0.08186065407271989,18.0,403,4520,0.8275154004106776,401,4418,0.8234086242299795,393,4077,0.8069815195071869,370,1237,0.7597535934291582,356,296,0.731006160164271,0.42027685046195984,-94,kofm,,4,5.0,8.0
4923,403,4520,0.8275154004106776,0.08186065407271989,16.0,403,4520,0.8275154004106776,401,4410,0.8234086242299795,393,3288,0.8069815195071869,370,645,0.7597535934291582,356,292,0.731006160164271,0.42027685046195984,-94,kofm,,6,5.0,8.0
4024,383,3641,0.7864476386036962,0.09517892644135188,17.0,383,3641,0.7864476386036962,378,3464,0.7761806981519507,361,2750,0.7412731006160165,346,560,0.7104722792607803,326,127,0.6694045174537988,0.42027685046195984,-126,kofm,,0,6.0,8.0
4024,383,3641,0.7864476386036962,0.09517892644135188,17.0,383,3641,0.7864476386036962,378,3464,0.7761806981519507,361,2750,0.7412731006160165,346,560,0.7104722792607803,326,127,0.6694045174537988,0.42027685046195984,-126,kofm,,2,6.0,8.0
4024,383,3641,0.7864476386036962,0.09517892644135188,17.0,383,3641,0.7864476386036962,378,3464,0.7761806981519507,361,2750,0.7412731006160165,346,560,0.7104722792607803,326,127,0.6694045174537988,0.42027685046195984,-126,kofm,,4,6.0,8.0
4024,383,3641,0.7864476386036962,0.09517892644135188,16.0,383,3641,0.7864476386036962,378,3463,0.7761806981519507,361,2435,0.7412731006160165,346,364,0.7104722792607803,326,126,0.6694045174537988,0.42027685046195984,-126,kofm,,6,6.0,8.0
2927,351,2576,0.7207392197125256,0.11991800478305432,16.0,351,2576,0.7207392197125256,346,2373,0.7104722792607803,335,1487,0.6878850102669405,320,194,0.6570841889117043,285,43,0.5852156057494866,0.42027685046195984,-26,kofm,,0,7.0,8.0
2927,351,2576,0.7207392197125256,0.11991800478305432,16.0,351,2576,0.7207392197125256,346,2373,0.7104722792607803,335,1487,0.6878850102669405,320,194,0.6570841889117043,285,43,0.5852156057494866,0.42027685046195984,-26,kofm,,2,7.0,8.0
2927,351,2576,0.7207392197125256,0.11991800478305432,16.0,351,2576,0.7207392197125256,346,2373,0.7104722792607803,335,1487,0.6878850102669405,320,194,0.6570841889117043,285,43,0.5852156057494866,0.42027685046195984,-26,kofm,,4,7.0,8.0
2927,351,2576,0.7207392197125256,0.11991800478305432,16.0,351,2576,0.7207392197125256,346,2373,0.7104722792607803,335,1487,0.6878850102669405,320,194,0.6570841889117043,285,43,0.5852156057494866,0.42027685046195984,-26,kofm,,6,7.0,8.0
1561,318,1243,0.6529774127310062,0.20371556694426649,14.0,318,1243,0.6529774127310062,312,1024,0.6406570841889117,306,459,0.6283367556468172,274,37,0.5626283367556468,195,18,0.4004106776180698,0.42027685046195984,-55,kofm,,0,8.0,8.0
1561,318,1243,0.6529774127310062,0.20371556694426649,14.0,318,1243,0.6529774127310062,312,1024,0.6406570841889117,306,459,0.6283367556468172,274,37,0.5626283367556468,195,18,0.4004106776180698,0.42027685046195984,-55,kofm,,2,8.0,8.0
1561,318,1243,0.6529774127310062,0.20371556694426649,14.0,318,1243,0.6529774127310062,312,1024,0.6406570841889117,306,459,0.6283367556468172,274,37,0.5626283367556468,195,18,0.4004106776180698,0.42027685046195984,-55,kofm,,4,8.0,8.0
1561,318,1243,0.6529774127310062,0.20371556694426649,14.0,318,1243,0.6529774127310062,312,1024,0.6406570841889117,306,459,0.6283367556468172,274,37,0.5626283367556468,195,18,0.4004106776180698,0.42027685046195984,-55,kofm,,6,8.0,8.0
9503,472,9031,0.9691991786447639,0.049668525728717244,23.0,472,9031,0.9691991786447639,471,8757,0.9671457905544147,467,8396,0.9589322381930184,454,7816,0.9322381930184805,435,3905,0.893223819301848,0.7961397767066956,-20,kofm,,0,1.0,8.0
9503,472,9031,0.9691991786447639,0.049668525728717244,23.0,472,9031,0.9691991786447639,471,8757,0.9671457905544147,467,8396,0.9589322381930184,454,6818,0.9322381930184805,435,2650,0.893223819301848,0.7961397767066956,-20,kofm,,2,1.0,8.0
9503,472,9031,0.9691991786447639,0.049668525728717244,23.0,472,9031,0.9691991786447639,471,8757,0.9671457905544147,467,8380,0.9589322381930184,454,5340,0.9322381930184805,435,2096,0.893223819301848,0.7961397767066956,-20,kofm,,4,1.0,8.0
9503,472,9031,0.9691991786447639,0.049668525728717244,22.0,472,9031,0.9691991786447639,471,8741,0.9671457905544147,467,7351,0.9589322381930184,454,3339,0.9322381930184805,435,1848,0.893223819301848,0.7961397767066956,-20,kofm,,6,1.0,8.0
6883,446,6437,0.9158110882956879,0.06479732674705797,21.0,446,6437,0.9158110882956879,445,6265,0.9137577002053389,433,6020,0.8891170431211499,420,5032,0.8624229979466119,405,1535,0.8316221765913757,0.7961397767066956,-54,kofm,,0,2.0,8.0
6883,446,6437,0.9158110882956879,0.06479732674705797,20.0,446,6437,0.9158110882956879,445,6265,0.9137577002053389,433,6020,0.8891170431211499,420,4444,0.8624229979466119,405,1288,0.8316221765913757,0.7961397767066956,-54,kofm,,2,2.0,8.0
6883,446,6437,0.9158110882956879,0.06479732674705797,18.0,446,6437,0.9158110882956879,445,6265,0.9137577002053389,433,6004,0.8891170431211499,420,3128,0.8624229979466119,405,1085,0.8316221765913757,0.7961397767066956,-54,kofm,,4,2.0,8.0
6883,446,6437,0.9158110882956879,0.06479732674705797,18.0,446,6437,0.9158110882956879,445,6249,0.9137577002053389,433,4997,0.8891170431211499,420,1764,0.8624229979466119,405,1031,0.8316221765913757,0.7961397767066956,-54,kofm,,6,2.0,8.0
5336,409,4927,0.839835728952772,0.07664917541229385,20.0,409,4927,0.839835728952772,406,4839,0.8336755646817249,401,4687,0.8234086242299795,385,2595,0.7905544147843943,373,610,0.7659137577002053,0.7961397767066956,-86,kofm,,0,3.0,8.0
5336,409,4927,0.839835728952772,0.07664917541229385,20.0,409,4927,0.839835728952772,406,4839,0.8336755646817249,401,4687,0.8234086242299795,385,2595,0.7905544147843943,373,610,0.7659137577002053,0.7961397767066956,-86,kofm,,2,3.0,8.0
5336,409,4927,0.839835728952772,0.07664917541229385,18.0,409,4927,0.839835728952772,406,4839,0.8336755646817249,401,4671,0.8234086242299795,385,1861,0.7905544147843943,373,489,0.7659137577002053,0.7961397767066956,-86,kofm,,4,3.0,8.0
5336,409,4927,0.839835728952772,0.07664917541229385,16.0,409,4927,0.839835728952772,406,4823,0.8336755646817249,401,3682,0.8234086242299795,385,913,0.7905544147843943,373,485,0.7659137577002053,0.7961397767066956,-86,kofm,,6,3.0,8.0
4343,370,3973,0.7597535934291582,0.08519456596822474,18.0,370,3973,0.7597535934291582,369,3855,0.757700205338809,366,3611,0.7515400410677618,351,1119,0.7207392197125256,340,219,0.6981519507186859,0.7961397767066956,-121,kofm,,0,4.0,8.0
4343,370,3973,0.7597535934291582,0.08519456596822474,18.0,370,3973,0.7597535934291582,369,3855,0.757700205338809,366,3611,0.7515400410677618,351,1119,0.7207392197125256,340,219,0.6981519507186859,0.7961397767066956,-121,kofm,,2,4.0,8.0
4343,370,3973,0.7597535934291582,0.08519456596822474,18.0,370,3973,0.7597535934291582,369,3855,0.757700205338809,366,3602,0.7515400410677618,351,1059,0.7207392197125256,340,218,0.6981519507186859,0.7961397767066956,-121,kofm,,4,4.0,8.0
4343,370,3973,0.7597535934291582,0.08519456596822474,16.0,370,3973,0.7597535934291582,369,3846,0.757700205338809,366,2780,0.7515400410677618,351,489,0.7207392197125256,340,215,0.6981519507186859,0.7961397767066956,-121,kofm,,6,4.0,8.0
3366,341,3025,0.7002053388090349,0.10130718954248366,17.0,341,3025,0.7002053388090349,340,2799,0.6981519507186859,329,2267,0.675564681724846,319,546,0.6550308008213552,295,84,0.6057494866529775,0.7961397767066956,-158,kofm,,0,5.0,8.0
3366,341,3025,0.7002053388090349,0.10130718954248366,17.0,341,3025,0.7002053388090349,340,2799,0.6981519507186859,329,2267,0.675564681724846,319,546,0.6550308008213552,295,84,0.6057494866529775,0.7961397767066956,-158,kofm,,2,5.0,8.0
3366,341,3025,0.7002053388090349,0.10130718954248366,17.0,341,3025,0.7002053388090349,340,2799,0.6981519507186859,329,2267,0.675564681724846,319,546,0.6550308008213552,295,84,0.6057494866529775,0.7961397767066956,-158,kofm,,4,5.0,8.0
3366,341,3025,0.7002053388090349,0.10130718954248366,16.0,341,3025,0.7002053388090349,340,2796,0.6981519507186859,329,1869,0.675564681724846,319,291,0.6550308008213552,295,82,0.6057494866529775,0.7961397767066956,-32,kofm,,6,5.0,8.0
2250,314,1936,0.6447638603696099,0.13955555555555554,16.0,314,1936,0.6447638603696099,311,1713,0.6386036960985626,304,1107,0.6242299794661191,293,233,0.6016427104722792,256,34,0.5256673511293635,0.7961397767066956,-57,kofm,,0,6.0,8.0
2250,314,1936,0.6447638603696099,0.13955555555555554,16.0,314,1936,0.6447638603696099,311,1713,0.6386036960985626,304,1107,0.6242299794661191,293,233,0.6016427104722792,256,34,0.5256673511293635,0.7961397767066956,-57,kofm,,2,6.0,8.0
2250,314,1936,0.6447638603696099,0.13955555555555554,16.0,314,1936,0.6447638603696099,311,1713,0.6386036960985626,304,1107,0.6242299794661191,293,233,0.6016427104722792,256,34,0.5256673511293635,0.7961397767066956,-57,kofm,,4,6.0,8.0
2250,314,1936,0.6447638603696099,0.13955555555555554,16.0,314,1936,0.6447638603696099,311,1713,0.6386036960985626,304,1048,0.6242299794661191,293,174,0.6016427104722792,256,34,0.5256673511293635,0.7961397767066956,-57,kofm,,6,6.0,8.0
1231,278,953,0.5708418891170431,0.2258326563769293,14.0,278,953,0.5708418891170431,273,792,0.5605749486652978,271,440,0.5564681724845996,243,89,0.4989733059548255,185,18,0.3798767967145791,0.7961397767066956,-90,kofm,,0,7.0,8.0
