ci,arm_i,win_tp,win_fp,win_excess,win_sign,win_k,win_thr,win_lead,v7dev_tp,v7dev_fp,v7dev_excess,v7dev_sign,v7dev_k,v7dev_thr,v7dev_lead,v7ext_tp,v7ext_fp,v7ext_excess,v7ext_sign,v7ext_k,v7ext_thr,v7ext_lead,fp80_tp,fp80_fp,fp80_excess,fp80_sign,fp80_k,fp80_thr,fp80_lead,channel,arm
248,0,169,317,-53,1,0.0,10.916692878877788,12.0,80,37,-142,-1,0.0,12.115059956988771,5.0,86,47,-136,-1,0.0,11.737043210622426,5.5,103,77,-119,-1,0.0,11.090174551010124,6.0,hb:conditional_effective_rank:L5:-,raw
140,1,169,280,-53,1,0.0,9.31307428115123,10.0,83,34,-139,-1,0.0,20.057337273778142,11.0,97,49,-125,-1,0.0,18.67142561190837,11.0,108,80,-114,-1,0.0,17.239337654629278,12.0,flow:action_consensus:L4:sm,self
81,0,169,302,-53,1,0.0,13.330891949421652,33.0,70,37,-152,1,0.0,24.934741295994932,14.0,70,44,-152,1,0.0,24.161982822418206,15.0,78,72,-144,1,0.5,6.127325701906876,30.0,flow:state_action_alignment:L3:s9,raw
217,0,169,317,-53,1,0.0,10.916653698843872,12.0,80,37,-142,-1,0.0,12.115041649019394,5.0,86,47,-136,-1,0.0,11.737010116834897,5.5,103,77,-119,-1,0.0,11.090201458802087,6.0,flow:conditional_effective_rank:L5:s9,raw
120,0,169,302,-53,1,0.0,13.330889128092174,33.0,70,37,-152,1,0.0,24.934747050001807,14.0,70,44,-152,1,0.0,24.16198285850318,15.0,78,72,-144,1,0.5,6.127324256027069,30.0,hb:state_action_alignment:L3:-,raw
135,0,169,269,-53,1,0.0,15.550255940153797,12.0,157,34,-65,1,0.0,19.46131633243046,10.0,160,53,-62,1,0.0,18.415432815551757,10.0,160,61,-62,1,0.0,17.9831446740434,11.0,flow:token_differentiation:L4:sm,raw
51,1,168,295,-54,1,0.0,13.641440567841402,15.0,104,33,-118,1,0.0,20.468197781975203,12.0,119,49,-103,1,0.0,18.85884763099051,13.0,130,75,-92,1,0.0,17.44843320846557,14.0,chan:selected_mass:L2:-,self
47,0,167,282,-55,1,0.0,7.095773135004823,11.0,83,33,-139,1,0.0,9.946935508508927,8.0,95,44,-127,1,0.0,9.520701796299702,7.0,111,74,-111,1,0.0,8.769749729568893,9.0,chan:query_top1_churn:L2:-,raw
177,1,167,286,-55,1,0.0,13.069949927458893,11.5,74,33,-148,1,0.0,20.92831426710696,9.5,94,48,-128,1,0.0,19.39815524655417,9.0,107,72,-115,1,0.0,17.87895522246489,10.0,chan:selected_mass:L4:-,self
333,1,166,277,-56,-1,0.0,10.782017838246114,9.0,110,29,-112,-1,0.0,14.759317475396234,8.0,113,42,-109,-1,0.0,14.174277869430748,8.0,129,79,-93,-1,0.0,13.113425314619748,7.0,flow:state_action_alignment:L13:s9,self
372,1,166,277,-56,-1,0.0,10.78176188726683,9.0,110,29,-112,-1,0.0,14.759097512219403,8.0,113,42,-109,-1,0.0,14.174264883672869,8.0,129,79,-93,-1,0.0,13.113410724949206,7.0,hb:state_action_alignment:L13:-,self
466,1,166,292,-56,-1,0.0,9.659613220627243,24.0,109,34,-113,-1,0.0,17.011779207796664,14.0,120,48,-102,-1,0.0,15.932884638502694,16.5,127,65,-95,-1,0.0,14.999835438341703,18.5,flow:conditional_effective_rank:L15:s0,self
98,0,166,269,-56,1,0.0,12.716272867048113,12.0,149,37,-73,1,0.0,15.411410431733003,11.0,152,47,-70,1,0.0,14.944596830574243,11.0,155,68,-67,1,0.0,14.476456917943182,11.0,flow:mobility:L3:s0,raw
95,1,165,320,-57,1,0.0,11.392287942010004,22.0,96,34,-126,1,0.0,18.934848550203686,12.0,107,52,-115,1,0.0,17.305187157553576,16.0,122,74,-100,1,0.0,15.791004728626561,18.0,flow:flow_speed:L3:s6,self
281,1,165,294,-57,-1,0.0,10.487138458458153,18.0,88,33,-134,-1,0.0,17.77036165662714,14.0,98,46,-124,-1,0.0,16.570894173802543,14.0,115,75,-107,-1,0.0,15.317254713419313,15.0,flow:conditional_effective_rank:L12:sm,self
63,0,165,319,-57,-1,0.0,15.808182016836637,12.0,149,36,-73,-1,0.0,19.057352447509768,10.0,151,44,-71,-1,0.0,18.515957138989425,11.0,154,73,-68,-1,0.0,17.87205774887188,11.0,flow:token_entropy:L3:s0,raw
373,1,165,277,-57,1,0.0,10.797021348218669,9.0,110,31,-112,1,0.0,14.73093015516127,8.0,114,43,-108,1,0.0,14.170515340727752,8.0,121,57,-101,1,0.0,13.653159811496744,7.0,hb:conditional_energy:L13:-,self
456,1,165,275,-57,-1,0.0,11.597586869420235,13.0,90,35,-132,-1,0.0,17.511259664587076,9.0,98,50,-124,-1,0.0,16.37132539220757,9.0,109,71,-113,-1,0.0,15.543552561064022,9.0,flow:state_action_alignment:L15:s0,self
35,0,165,278,-57,-1,1.5,0.4517948046890465,13.0,140,38,-82,1,0.0,16.9309972092912,10.0,141,47,-81,1,0.0,16.28379685517904,11.0,143,74,-79,1,0.0,15.812657683088979,11.0,flow:mobility:L2:s0,raw
338,1,165,277,-57,1,0.0,10.797037043958104,9.0,110,31,-112,1,0.0,14.730898408632026,8.0,114,43,-108,1,0.0,14.170505749212753,8.0,121,57,-101,1,0.0,13.653166766166695,7.0,flow:conditional_energy:L13:s9,self
403,1,164,320,-58,-1,0.0,10.408870287199278,12.0,90,33,-132,-1,0.0,17.124476858087487,8.0,93,41,-129,-1,0.0,16.31050483471636,8.0,114,67,-108,-1,0.0,14.841225084098603,9.0,flow:conditional_effective_rank:L14:s0,self
153,1,164,303,-58,-1,0.0,12.817286903278248,20.0,54,30,-168,-1,0.0,26.348387343690245,14.0,66,52,-156,-1,0.0,23.299868978036407,14.0,81,74,-141,-1,0.0,20.70053261421822,16.0,flow:conditional_effective_rank:L4:s6,self
180,1,164,306,-58,1,0.0,14.485073952030492,14.0,72,38,-150,1,0.0,21.77144676414696,9.0,84,43,-138,1,0.0,21.005834644034103,10.0,101,74,-121,1,0.0,19.674811659632496,11.0,hb:flow_settling_log_ratio:L4:-,self
279,1,164,288,-58,-1,0.0,10.38997918412492,18.0,91,37,-131,-1,0.0,16.493030184668463,13.0,106,52,-116,-1,0.0,15.465808000435688,14.0,116,79,-106,-1,0.0,14.354516602464633,16.0,flow:conditional_effective_rank:L12:s6,self
123,1,164,289,-58,1,0.25,9.288261284183811,32.0,79,34,-143,1,0.75,7.675456603862147,21.5,87,51,-135,1,0.75,7.133112635225864,24.0,98,71,-124,-1,0.0,12.290250209537723,9.0,hb:partial_edge_std:L3:-,self
94,1,164,312,-58,-1,0.0,11.436802269188131,20.0,56,38,-166,1,0.0,19.46066322842159,11.0,59,50,-163,1,0.0,18.529393152159617,11.5,68,73,-154,1,0.0,17.12115795715435,14.0,flow:flow_speed:L3:s3,self
461,1,163,276,-59,1,0.0,11.651411505518732,13.0,89,35,-133,1,0.0,17.653768838547375,9.0,99,51,-123,1,0.0,16.42356916453385,9.0,108,71,-114,1,0.0,15.61654222462628,9.0,flow:conditional_energy:L15:s0,self
501,1,163,318,-59,-1,0.0,12.190673379640321,18.5,93,36,-129,-1,0.0,21.12453925802901,16.0,96,44,-126,-1,0.0,20.126810030035053,16.0,109,69,-113,-1,0.0,18.67794883444501,17.0,hb:partial_edge_std:L15:-,self
45,0,163,313,-59,-1,0.0,13.008462266664248,7.0,73,37,-149,-1,0.0,18.172851240312724,5.0,75,53,-147,-1,0.0,17.688388665817858,6.0,80,68,-142,-1,0.0,17.175143058879954,5.0,chan:query_hard_churn:L2:-,raw
128,1,163,281,-59,1,0.0,9.333374252383773,14.0,96,32,-126,-1,0.0,19.66131143569944,10.0,111,51,-111,-1,0.0,18.264137189452708,11.0,118,74,-104,-1,0.0,17.129716753315282,11.0,flow:token_entropy:L4:s6,self
236,0,163,283,-59,-1,0.0,14.744625302907604,10.0,70,38,-152,1,0.0,10.486676198727375,10.0,70,38,-152,1,0.0,10.486676198727375,10.0,87,80,-135,-1,0.0,19.534685243142594,10.0,chan:query_top1_churn:L5:-,raw
3,1,163,272,-59,-1,0.0,13.727790366507865,13.0,95,37,-127,-1,0.0,20.368849486273685,12.0,99,42,-123,-1,0.0,19.464528232909537,12.0,111,74,-111,-1,0.0,17.701035404463084,12.0,flow:token_entropy:L2:s9,self
251,1,162,287,-60,-1,0.0,8.840204785578957,9.0,44,34,-178,-1,0.0,16.659738569517337,7.0,61,50,-161,-1,0.0,14.639269032349457,8.0,78,76,-144,-1,0.0,13.081390325443163,6.0,hb:partial_query_d1:L5:-,self
90,1,162,292,-60,-1,0.0,10.15349239967965,8.0,80,38,-142,-1,0.0,14.572971271824207,6.0,94,51,-128,-1,0.0,13.708983023875474,7.0,107,78,-115,-1,0.0,12.79615663290024,7.0,flow:conditional_effective_rank:L3:s6,self
348,1,162,300,-60,1,0.0,12.20306644800547,13.5,104,30,-118,1,0.0,20.66905192813354,15.0,117,54,-105,1,0.0,18.562866065308828,15.0,121,76,-101,1,0.0,17.60731342161024,15.5,flow:flow_speed:L13:s9,self
37,1,161,293,-61,-1,0.0,9.54994902913635,9.0,92,35,-130,-1,0.0,15.358065869357118,6.0,112,52,-110,-1,0.0,13.872971667341295,7.0,128,78,-94,-1,0.0,12.527091577246383,8.0,flow:mobility:L2:s6,self
126,0,161,295,-61,-1,0.0,16.513799743136847,11.0,143,30,-79,-1,0.0,21.660570303427217,8.0,150,54,-72,-1,0.0,20.219203399452002,9.0,150,54,-72,-1,0.0,20.219203399452002,9.0,flow:token_entropy:L4:s0,raw
375,1,161,279,-61,1,0.0,9.827324394277618,15.0,94,35,-128,1,0.0,15.628232510863116,11.0,108,54,-114,1,0.0,13.920361959096553,13.0,114,65,-108,1,0.0,13.45190262201669,14.0,hb:partial_edge_std:L13:-,self
131,1,161,300,-61,1,0.0,10.912356199573818,13.0,97,33,-125,1,0.0,16.800658462498635,11.5,105,47,-117,1,0.0,15.780685027869966,12.0,115,77,-107,1,0.0,14.652471895475637,12.0,flow:token_differentiation:L4:s0,self
68,0,161,299,-61,-1,1.5,0.4042893292452839,15.0,141,28,-81,1,0.0,20.127316206854744,10.0,141,42,-81,1,0.0,19.523821632282154,10.0,145,79,-77,1,0.0,18.278697134481895,11.0,flow:token_differentiation:L3:s0,raw
377,1,161,285,-61,1,0.0,9.968965728347365,12.0,65,30,-157,1,0.0,16.84976995429477,8.0,86,54,-136,1,0.0,14.853646681115412,9.0,93,68,-129,1,0.0,14.09902149664389,9.5,hb:partial_query_d1:L13:-,self
249,0,161,320,-61,-1,0.0,7.872971372829904,10.0,91,38,-131,-1,0.0,10.488961119265166,6.0,102,49,-120,-1,0.0,9.99281175626293,6.0,115,71,-107,-1,0.0,9.550367861051829,7.0,hb:partial_edge_std:L5:-,raw
136,1,161,305,-61,-1,0.0,10.892631342604346,13.0,97,33,-125,-1,0.0,16.66824301371702,12.0,104,47,-118,-1,0.0,15.70879975525108,12.0,115,79,-107,-1,0.0,14.621765337248107,12.0,flow:action_consensus:L4:s0,self
113,1,160,268,-62,1,0.0,12.000808348269079,12.0,61,29,-161,1,0.0,20.84990597028988,8.0,82,51,-140,1,0.0,18.795272463721197,7.0,101,67,-121,1,0.0,17.1395085051253,11.0,chan:tie_margin:L3:-,self
122,1,160,317,-62,1,0.0,13.352229057002713,32.0,74,37,-148,-1,0.0,13.12431320280648,8.0,84,52,-138,-1,0.0,12.17560470581055,7.0,94,69,-128,-1,0.0,11.755410131570455,6.0,hb:conditional_effective_rank:L3:-,self
90,0,160,266,-62,-1,0.0,10.564958785804546,8.0,84,33,-138,-1,0.0,13.520692754436201,7.0,99,44,-123,-1,0.0,13.192870136724936,7.0,110,80,-112,-1,0.0,12.30792562484743,6.0,flow:conditional_effective_rank:L3:s6,raw
343,1,160,286,-62,1,0.0,8.45297452514236,15.0,98,37,-124,1,0.0,13.003485738908921,9.0,102,52,-120,1,0.0,12.539595699310299,10.0,113,72,-109,1,0.0,11.610545297055623,11.0,flow:conditional_effective_rank:L13:s9,self
91,1,160,317,-62,1,0.0,13.352257985810978,32.0,74,37,-148,-1,0.0,13.124323276442508,8.0,84,52,-138,-1,0.0,12.175513481449439,7.0,94,69,-128,-1,0.0,11.75531796668027,6.0,flow:conditional_effective_rank:L3:s9,self
73,0,160,298,-62,1,1.5,0.4065901053918375,15.0,141,27,-81,-1,0.0,20.130196687853015,10.0,141,44,-81,-1,0.0,19.52123885025849,10.0,145,79,-77,-1,0.0,18.30282220376505,11.0,flow:action_consensus:L3:s0,raw
198,1,160,320,-62,-1,0.0,8.124450339497747,12.0,96,34,-126,-1,0.0,11.69536619186401,9.0,111,53,-111,-1,0.0,10.775370467933458,9.0,125,80,-97,-1,0.0,10.187426340579986,10.0,flow:token_differentiation:L5:sm,self
374,1,160,286,-62,1,0.0,8.453005172884142,15.0,98,37,-124,1,0.0,13.003518939662623,9.0,102,52,-120,1,0.0,12.539533009400236,10.0,113,72,-109,1,0.0,11.61058382008526,11.0,hb:conditional_effective_rank:L13:-,self
239,1,160,316,-62,1,0.0,11.431443530933278,11.0,80,32,-142,1,0.0,19.19119181272146,10.0,86,53,-136,1,0.0,17.981866910522015,10.0,95,65,-127,1,0.0,17.070807513675167,11.0,chan:tie_margin:L5:-,self
369,0,160,319,-62,1,0.0,13.163770212225012,13.0,98,36,-124,1,0.25,13.083213113836322,9.0,105,54,-117,1,0.0,17.935219135799922,8.0,113,66,-109,1,0.0,17.30585187886213,9.0,hb:flow_settling_log_ratio:L13:-,raw
242,1,159,307,-63,1,0.0,10.200111289668728,14.0,75,37,-147,1,0.0,17.90844499227163,9.0,100,48,-122,1,0.0,15.938880111075731,10.0,116,71,-106,1,0.0,14.141499865377268,10.0,hb:flow_path:L5:-,self
181,1,159,294,-63,-1,0.0,10.546694111179663,23.0,80,30,-142,-1,0.0,17.73005296861803,13.0,89,50,-133,-1,0.0,16.560458170401084,14.0,98,65,-124,-1,0.0,15.675402412672314,16.5,hb:flow_endpoint:L4:-,self
190,1,159,291,-63,-1,0.0,13.068733652475721,10.0,77,37,-145,-1,0.0,20.184516006804802,14.0,87,52,-135,-1,0.0,19.128604793548575,11.0,102,73,-120,-1,0.5,9.691525556718963,9.0,flow:token_entropy:L5:s3,self
439,1,158,314,-64,-1,0.0,13.7192480181359,11.0,84,36,-138,-1,0.0,24.02565796826335,8.0,90,47,-132,-1,0.0,22.820682064262595,8.0,104,74,-118,-1,0.0,20.827276305121327,7.5,hb:conditional_query_d1:L14:-,self
127,0,158,229,-64,-1,0.0,17.519049407340386,11.0,150,34,-72,-1,0.0,21.41659715291616,9.0,151,47,-71,-1,0.0,20.810731498099663,9.0,151,55,-71,-1,0.0,20.155214515892233,10.0,flow:token_entropy:L4:s3,raw
189,1,158,312,-64,-1,0.0,12.26168570389619,11.5,89,38,-133,-1,0.5,10.901179255021587,11.0,93,46,-129,-1,0.5,10.51875442814182,11.0,107,79,-115,-1,0.75,6.208463340192226,11.0,flow:token_entropy:L5:s0,self
147,1,158,317,-64,1,0.0,13.032006885940964,20.0,65,22,-157,-1,0.0,19.926413108851467,14.0,73,50,-149,-1,0.0,18.21774849878775,12.0,86,71,-136,-1,0.0,15.939270835438299,13.0,flow:conditional_energy:L4:s3,self
146,1,158,318,-64,1,0.0,13.045587586583318,20.0,64,21,-158,-1,0.0,19.881822100330055,14.0,73,50,-149,-1,0.0,18.191866473378248,12.5,86,71,-136,-1,0.0,15.931122357265371,13.0,flow:conditional_energy:L4:s0,self
150,1,157,315,-65,1,0.0,13.020473814268371,20.0,65,21,-157,-1,0.0,19.869096160966,13.5,79,53,-143,-1,0.0,17.215304805137016,13.0,85,71,-137,-1,0.0,15.891763699248031,13.0,flow:conditional_energy:L4:sm,self
148,1,157,315,-65,1,0.0,12.98794885738476,20.0,65,21,-157,-1,0.0,19.8274110292744,13.5,78,54,-144,-1,0.0,17.134719520001777,13.0,86,72,-136,-1,0.0,15.895526484669873,13.0,flow:conditional_energy:L4:s6,self
278,1,157,314,-65,-1,0.0,10.934512111818467,22.0,71,35,-151,1,0.0,17.1504564744073,11.0,83,49,-139,-1,0.0,19.265087596403585,14.0,100,77,-122,-1,0.0,17.257741996404285,15.0,flow:conditional_effective_rank:L12:s3,self
99,1,157,308,-65,-1,0.0,11.126944570799132,9.0,54,37,-168,-1,0.25,14.984796911961324,5.5,69,51,-153,-1,0.25,13.20583939706956,7.0,96,75,-126,-1,0.0,16.34718891607748,7.5,flow:mobility:L3:s3,self
46,0,157,308,-65,-1,0.0,14.664284518473858,10.0,54,32,-168,1,0.0,10.692629028655384,10.0,56,44,-166,1,0.0,10.41660324947254,10.0,61,77,-161,-1,0.0,19.96060824007601,7.0,chan:query_hard_churn_d9:L2:-,raw
100,1,157,302,-65,-1,0.0,10.17683582099709,10.0,78,34,-144,-1,0.0,17.672565111598452,6.0,91,49,-131,-1,0.0,15.901085779022521,8.0,111,79,-111,-1,0.0,13.785849475602841,8.0,flow:mobility:L3:s6,self
125,1,157,271,-65,-1,0.0,10.037462702184111,7.0,78,38,-144,-1,0.0,13.924359122353628,7.0,81,48,-141,-1,0.0,13.487456868661416,7.0,97,70,-125,-1,0.0,12.622671301364903,6.0,hb:partial_query_d1:L3:-,self
503,1,157,277,-65,-1,0.0,15.32202073690057,26.0,78,36,-144,-1,0.0,28.59888731466757,14.0,90,46,-132,-1,0.0,27.319706368575225,15.0,102,71,-120,-1,0.0,24.350393053647455,17.0,hb:partial_query_d1:L15:-,self
112,1,157,292,-65,1,0.0,10.389071464538574,12.0,62,33,-160,1,0.0,20.024460205902898,8.0,79,48,-143,1,0.0,18.000316862931125,9.0,92,74,-130,1,0.0,16.377667480674887,11.0,chan:set_dwell:L3:-,self
134,1,157,279,-65,-1,0.0,8.460936228777912,10.0,98,34,-124,-1,0.0,11.977566680134917,8.0,102,54,-120,-1,0.0,11.215519640896785,8.0,109,72,-113,-1,0.0,10.91322819948197,8.0,flow:token_differentiation:L4:s9,self
50,1,156,278,-66,1,0.0,12.508400650539917,12.0,67,29,-155,1,0.0,20.1970911688418,8.0,84,48,-138,1,0.0,18.85405006241153,8.0,100,79,-122,1,0.0,17.327218555759735,9.0,chan:tie_margin:L2:-,self
221,1,156,307,-66,-1,0.0,8.639921244415083,19.5,48,36,-174,1,0.0,20.34891932719462,16.5,62,54,-160,-1,0.25,10.19017341716869,14.0,72,79,-150,-1,0.0,15.273909213091875,17.0,flow:flow_speed:L5:s6,self
136,0,155,251,-67,-1,0.0,16.4114337354093,11.0,145,31,-77,-1,0.0,20.96131609439851,9.0,145,49,-77,-1,0.0,19.86058127635234,9.0,146,64,-76,-1,0.0,19.338008699159364,10.0,flow:action_consensus:L4:s0,raw
131,0,155,248,-67,1,0.0,16.415674250834705,11.0,145,31,-77,1,0.0,20.950456414222725,9.0,145,49,-77,1,0.0,19.842679740287164,9.0,146,64,-76,1,0.0,19.33422888266074,10.0,flow:token_differentiation:L4:s0,raw
54,1,155,308,-67,1,0.0,18.187889266142975,33.0,82,34,-140,1,0.0,37.4016275869832,17.0,87,41,-135,1,0.0,36.280851116695914,18.0,98,77,-124,1,0.0,33.594115839777764,20.0,hb:flow_settling_log_ratio:L2:-,self
142,1,155,303,-67,-1,0.0,12.904804878234863,18.0,70,26,-152,1,0.0,19.57312572247273,14.0,74,53,-148,1,0.0,17.624668470588873,13.0,87,72,-135,1,0.0,15.619096125654275,13.0,flow:state_action_alignment:L4:s3,self
161,1,155,313,-67,1,0.0,11.132694460379113,14.0,78,36,-144,1,0.0,17.75999900972521,10.0,87,48,-135,1,0.0,16.72821273082011,12.0,95,79,-127,1,0.0,15.150293126235143,13.0,flow:mobility:L4:s0,self
141,1,154,305,-68,-1,0.0,12.881160136042416,18.0,67,26,-155,1,0.0,19.653142952661256,14.0,74,53,-148,1,0.0,17.569876323003943,13.0,87,75,-135,1,0.0,15.62218389639985,13.0,flow:state_action_alignment:L4:s0,self
139,1,154,279,-68,1,0.0,8.465695338893585,10.0,99,34,-123,1,0.0,11.932948445242792,8.0,104,53,-118,1,0.0,11.209760158448606,8.0,109,71,-113,1,0.0,10.894777824878696,8.0,flow:action_consensus:L4:s9,self
145,1,154,303,-68,-1,0.0,12.908001788371319,18.0,69,27,-153,1,0.0,19.433342797305134,14.0,74,52,-148,1,0.0,17.425317410262835,13.0,89,73,-133,1,0.0,15.563208675900055,13.5,flow:state_action_alignment:L4:sm,self
182,1,154,279,-68,1,0.0,8.465894497020827,10.0,99,34,-123,1,0.0,11.931567485396911,8.0,104,53,-118,1,0.0,11.208822962400077,8.0,109,71,-113,1,0.0,10.892959330081945,8.0,hb:action_consensus:L4:-,self
143,1,153,304,-69,-1,0.0,12.843514890413028,18.0,69,27,-153,1,0.0,19.369077600788426,14.0,74,51,-148,1,0.0,17.485392435434687,13.0,90,74,-132,1,0.0,15.546738361023571,14.0,flow:state_action_alignment:L4:s6,self
126,1,153,290,-69,-1,0.0,11.969178974306264,12.0,83,33,-139,-1,0.0,18.040738189542616,10.0,94,53,-128,-1,0.0,16.926090472711117,10.5,99,70,-123,-1,0.0,16.36984525577442,11.0,flow:token_entropy:L4:s0,self
342,1,153,304,-69,-1,0.0,9.99305909543424,12.0,83,38,-139,1,0.0,13.916660526378726,12.0,85,48,-137,-1,0.0,14.973114827903519,9.0,100,80,-122,-1,0.0,13.447421181137504,9.0,flow:conditional_effective_rank:L13:s6,self
184,1,153,320,-69,1,0.0,13.179674741899646,17.0,66,26,-156,-1,0.0,19.478372976844376,13.0,76,54,-146,-1,0.0,16.95588187527012,13.0,85,70,-137,-1,0.0,15.972197408547276,13.0,hb:conditional_energy:L4:-,self
432,1,153,295,-69,1,0.0,9.15060738434663,12.0,81,35,-141,1,0.0,18.264973143629128,9.0,91,54,-131,1,0.0,16.665308876295338,9.0,104,77,-118,1,0.0,14.722790027309108,11.0,hb:flow_settling_log_ratio:L14:-,self
149,1,153,320,-69,1,0.0,13.179677558074127,17.0,66,26,-156,-1,0.0,19.478369141656,13.0,76,54,-146,-1,0.0,16.955881815987663,13.0,85,70,-137,-1,0.0,15.972191762279824,13.0,flow:conditional_energy:L4:s9,self
92,1,152,298,-70,1,0.0,14.10093787734573,32.0,61,37,-161,1,0.75,8.068889882113481,20.0,74,46,-148,-1,0.0,15.145902852238835,6.5,88,72,-134,-1,0.0,14.153009659535185,6.0,flow:conditional_effective_rank:L3:sm,self
224,1,152,299,-70,-1,0.0,12.063377418518067,11.5,44,37,-178,1,0.0,17.945596854751173,10.0,60,51,-162,-1,0.0,23.24430145315221,10.0,75,80,-147,-1,0.0,20.08711772570738,10.0,flow:mobility:L5:s0,self
88,1,152,307,-70,1,0.0,12.768103328073348,30.0,59,36,-163,1,0.5,12.795736338641191,16.0,67,53,-155,1,0.5,11.481684117703816,20.0,80,73,-142,1,0.25,15.891302430307542,20.0,flow:conditional_effective_rank:L3:s0,self
132,0,152,313,-70,1,0.0,17.298532168929654,11.0,147,30,-75,1,0.0,21.98500675510716,9.0,149,53,-73,1,0.0,21.08704317041346,9.0,149,68,-73,1,0.0,20.391301390158166,10.0,flow:token_differentiation:L4:s3,raw
137,0,152,315,-70,-1,0.0,17.270231216018274,11.0,147,31,-75,-1,0.0,21.967771779653194,9.0,149,53,-73,-1,0.0,21.078917042500265,9.0,149,66,-73,-1,0.0,20.379947933506322,10.0,flow:action_consensus:L4:s3,raw
438,1,152,296,-70,-1,0.0,12.169609217772614,13.0,80,34,-142,-1,0.0,19.511770344167143,9.0,89,43,-133,-1,0.0,18.541567034334737,9.0,101,71,-121,-1,0.0,17.03139591345915,10.0,hb:partial_edge_std:L14:-,self
277,1,151,320,-71,-1,0.0,11.501315774144354,25.5,74,36,-148,1,0.0,16.53636655549745,11.5,77,42,-145,1,0.0,16.099363825385606,10.0,88,75,-134,-1,0.0,19.621369475802858,19.0,flow:conditional_effective_rank:L12:s0,self
203,1,151,276,-71,1,0.0,8.58227801245612,12.0,95,35,-127,1,0.0,11.831808886656884,9.0,102,45,-120,1,0.0,11.272721611744648,9.0,116,68,-106,1,0.0,10.609088715669273,10.0,flow:action_consensus:L5:sm,self
376,1,150,294,-72,-1,0.0,12.594560261030454,13.0,93,31,-129,-1,0.0,22.58161440849301,9.5,107,50,-115,-1,0.0,20.40200476259797,11.0,118,80,-104,-1,0.0,18.305952552589208,12.0,hb:conditional_query_d1:L13:-,self
369,1,150,293,-72,-1,0.0,10.405645204750266,12.0,75,33,-147,-1,0.0,16.923277840227694,10.0,84,46,-138,-1,0.0,15.5124323157362,9.0,108,75,-114,-1,0.0,13.716519531945941,10.0,hb:flow_settling_log_ratio:L13:-,self
193,1,150,289,-72,-1,0.0,12.147763036779459,10.0,84,34,-138,1,0.0,12.872247876347718,11.0,96,52,-126,1,0.0,11.885867243070859,12.0,102,75,-120,1,0.0,11.281202495098114,12.0,flow:token_entropy:L5:sm,self
241,1,149,293,-73,-1,0.0,12.096015814703867,10.0,80,36,-142,1,0.0,12.905250912743645,11.0,87,46,-135,1,0.0,12.219535938469143,11.5,103,70,-119,1,0.0,11.253622027667797,12.0,chan:hb_entropy_action:L5:-,self
176,1,149,314,-73,1,0.0,11.243477648657722,11.0,72,35,-150,1,0.0,18.833369033014453,9.0,82,49,-140,1,0.0,17.643315403268105,8.5,95,80,-127,1,0.25,11.403986655054863,10.0,chan:tie_margin:L4:-,self
344,1,149,310,-73,1,0.0,8.790495091773368,14.0,81,33,-141,1,0.0,14.340453315425556,11.0,92,54,-130,1,0.0,12.902579094912552,12.0,99,75,-123,1,0.0,12.094940647434543,12.0,flow:conditional_effective_rank:L13:sm,self
249,1,149,310,-73,1,0.0,10.625249287373311,15.0,73,33,-149,1,0.0,17.041809239129762,10.5,81,48,-141,1,0.0,15.918121829806141,12.0,91,75,-131,1,0.0,14.686134212081493,12.0,hb:partial_edge_std:L5:-,self
341,1,148,297,-74,-1,0.0,10.410872230529785,11.0,75,37,-147,1,0.0,15.190232670371598,11.0,83,52,-139,1,0.0,13.838617981446752,12.0,92,76,-130,-1,0.0,14.573296518583554,8.0,flow:conditional_effective_rank:L13:s3,self
340,1,148,320,-74,1,0.0,8.920196480622163,14.0,70,35,-152,1,0.25,10.710187683878717,9.0,83,52,-139,1,0.25,9.654402362333755,10.0,98,74,-124,1,0.0,13.105354495950674,11.0,flow:conditional_effective_rank:L13:s0,self
144,1,148,302,-74,-1,0.0,13.05926775906537,16.5,69,28,-153,1,0.0,19.106996547853626,13.0,72,50,-150,1,0.0,17.39393008863602,13.0,87,72,-135,1,0.0,15.461568975062002,13.0,flow:state_action_alignment:L4:s9,self
183,1,148,302,-74,-1,0.0,13.059271989255338,16.5,69,28,-153,1,0.0,19.10698526769071,13.0,72,50,-150,1,0.0,17.39390393514889,13.0,87,72,-135,1,0.0,15.461537655366453,13.0,hb:state_action_alignment:L4:-,self
314,1,148,314,-74,-1,0.0,12.510596897537644,12.5,60,31,-162,1,0.0,15.977396309633479,9.0,71,48,-151,1,0.0,14.723064963882033,10.0,77,66,-145,1,0.0,14.17537843304712,10.0,hb:partial_query_d1:L12:-,self
313,1,147,290,-75,-1,0.0,11.911307946282466,10.0,44,34,-178,-1,0.0,26.48712157829388,6.0,58,49,-164,-1,0.0,23.054972467293606,7.0,67,78,-155,-1,0.0,20.84960383080146,7.0,hb:conditional_query_d1:L12:-,self
155,1,147,305,-75,-1,0.0,14.795137809547219,21.0,58,35,-164,-1,0.0,26.428637219764088,13.0,63,43,-159,-1,0.0,25.865181244515046,13.0,80,76,-142,-1,0.0,22.44447532344507,16.0,flow:conditional_effective_rank:L4:sm,self
