method,threshold_mode,suite,chunk,episodes_still_running,survival_prior,alarms_at_chunk,alarms_at_chunk_risk,alarms_at_chunk_timely,cumulative_alarms,cumulative_alarms_risk
v4:all_lock,per_task,libero_goal,1,4000,0.0255,0,0,0,0,0
v4:all_lock,per_task,libero_goal,2,4000,0.0255,0,0,0,0,0
v4:all_lock,per_task,libero_goal,3,4000,0.0255,0,0,0,0,0
v4:all_lock,per_task,libero_goal,4,4000,0.0255,0,0,0,0,0
v4:all_lock,per_task,libero_goal,5,4000,0.0255,0,0,0,0,0
v4:all_lock,per_task,libero_goal,6,4000,0.0255,0,0,0,0,0
v4:all_lock,per_task,libero_goal,7,3879,0.026295436968290797,0,0,0,0,0
v4:all_lock,per_task,libero_goal,8,3195,0.03192488262910798,1,1,0,1,1
v4:all_lock,per_task,libero_goal,9,2027,0.05032067094227923,0,0,0,1,1
v4:all_lock,per_task,libero_goal,10,1666,0.061224489795918366,0,0,0,1,1
v4:all_lock,per_task,libero_goal,11,1648,0.061893203883495146,0,0,0,1,1
v4:all_lock,per_task,libero_goal,12,1373,0.07428987618353969,0,0,0,1,1
v4:all_lock,per_task,libero_goal,13,810,0.1259259259259259,0,0,0,1,1
v4:all_lock,per_task,libero_goal,14,585,0.17435897435897435,1,1,0,2,2
v4:all_lock,per_task,libero_goal,15,503,0.20278330019880716,13,13,0,15,15
v4:all_lock,per_task,libero_goal,16,484,0.21074380165289255,9,9,0,24,24
v4:all_lock,per_task,libero_goal,17,459,0.2222222222222222,0,0,0,24,24
v4:all_lock,per_task,libero_goal,18,301,0.3388704318936877,1,1,0,25,25
v4:all_lock,per_task,libero_goal,19,172,0.5930232558139535,2,2,0,27,27
v4:all_lock,per_task,libero_goal,20,129,0.7906976744186046,2,1,1,29,28
v4:all_lock,per_task,libero_goal,21,118,0.864406779661017,2,2,0,31,30
v4:all_lock,per_task,libero_goal,22,112,0.9107142857142857,2,2,0,33,32
v4:all_lock,per_task,libero_goal,23,107,0.9532710280373832,3,3,0,36,35
v4:all_lock,per_task,libero_goal,24,107,0.9532710280373832,12,12,0,48,47
v4:all_lock,per_task,libero_goal,25,105,0.9714285714285714,30,30,0,78,77
v4:all_lock,per_task,libero_goal,26,103,0.9902912621359223,3,3,0,81,80
v4:all_lock,per_task,libero_goal,27,102,1.0,0,0,0,81,80
v4:all_lock,per_task,libero_goal,28,102,1.0,1,1,0,82,81
v4:all_lock,per_task,libero_goal,29,102,1.0,1,1,0,83,82
v4:all_lock,per_task,libero_long,0,2800,0.07928571428571428,0,0,0,0,0
v4:all_lock,per_task,libero_long,1,2800,0.07928571428571428,0,0,0,0,0
v4:all_lock,per_task,libero_long,2,2800,0.07928571428571428,0,0,0,0,0
v4:all_lock,per_task,libero_long,3,2800,0.07928571428571428,0,0,0,0,0
v4:all_lock,per_task,libero_long,4,2800,0.07928571428571428,0,0,0,0,0
v4:all_lock,per_task,libero_long,5,2800,0.07928571428571428,0,0,0,0,0
v4:all_lock,per_task,libero_long,6,2800,0.07928571428571428,0,0,0,0,0
v4:all_lock,per_task,libero_long,7,2800,0.07928571428571428,0,0,0,0,0
v4:all_lock,per_task,libero_long,8,2800,0.07928571428571428,2,1,1,2,1
v4:all_lock,per_task,libero_long,9,2800,0.07928571428571428,1,0,1,3,1
v4:all_lock,per_task,libero_long,10,2800,0.07928571428571428,0,0,0,3,1
v4:all_lock,per_task,libero_long,11,2800,0.07928571428571428,0,0,0,3,1
v4:all_lock,per_task,libero_long,12,2800,0.07928571428571428,0,0,0,3,1
v4:all_lock,per_task,libero_long,13,2800,0.07928571428571428,0,0,0,3,1
v4:all_lock,per_task,libero_long,14,2799,0.07931404072883172,1,0,1,4,1
v4:all_lock,per_task,libero_long,15,2778,0.07991360691144708,2,0,2,6,1
v4:all_lock,per_task,libero_long,16,2719,0.08164766458256711,2,0,2,8,1
v4:all_lock,per_task,libero_long,17,2632,0.08434650455927052,4,0,4,12,1
v4:all_lock,per_task,libero_long,18,2551,0.08702469619756958,3,1,2,15,2
v4:all_lock,per_task,libero_long,19,2499,0.08883553421368548,2,1,1,17,3
v4:all_lock,per_task,libero_long,20,2466,0.09002433090024331,1,1,0,18,4
v4:all_lock,per_task,libero_long,21,2277,0.09749670619235837,10,1,9,28,5
v4:all_lock,per_task,libero_long,22,1861,0.11929070392262224,7,2,5,35,7
v4:all_lock,per_task,libero_long,23,1492,0.1487935656836461,2,0,2,37,7
v4:all_lock,per_task,libero_long,24,1164,0.19072164948453607,6,1,5,43,8
v4:all_lock,per_task,libero_long,25,814,0.2727272727272727,3,2,1,46,10
v4:all_lock,per_task,libero_long,26,675,0.3288888888888889,9,6,3,55,16
v4:all_lock,per_task,libero_long,27,601,0.36938435940099834,3,1,2,58,17
v4:all_lock,per_task,libero_long,28,569,0.39015817223198596,3,2,1,61,19
v4:all_lock,per_task,libero_long,29,550,0.4036363636363636,0,0,0,61,19
v4:all_lock,per_task,libero_long,30,540,0.4111111111111111,6,3,3,67,22
v4:all_lock,per_task,libero_long,31,525,0.4228571428571429,15,14,1,82,36
v4:all_lock,per_task,libero_long,32,515,0.43106796116504853,18,17,1,100,53
v4:all_lock,per_task,libero_long,33,510,0.43529411764705883,25,24,1,125,77
v4:all_lock,per_task,libero_long,34,507,0.4378698224852071,24,22,2,149,99
v4:all_lock,per_task,libero_long,35,500,0.444,19,14,5,168,113
v4:all_lock,per_task,libero_long,36,483,0.45962732919254656,15,15,0,183,128
v4:all_lock,per_task,libero_long,37,457,0.48577680525164113,3,3,0,186,131
v4:all_lock,per_task,libero_long,38,414,0.5362318840579711,7,3,4,193,134
v4:all_lock,per_task,libero_long,39,323,0.6873065015479877,2,2,0,195,136
v4:all_lock,per_task,libero_long,40,276,0.8043478260869565,2,2,0,197,138
v4:all_lock,per_task,libero_long,41,250,0.888,2,2,0,199,140
v4:all_lock,per_task,libero_long,42,240,0.925,0,0,0,199,140
v4:all_lock,per_task,libero_long,43,235,0.9446808510638298,4,4,0,203,144
v4:all_lock,per_task,libero_long,44,231,0.961038961038961,3,3,0,206,147
v4:all_lock,per_task,libero_long,45,230,0.9652173913043478,0,0,0,206,147
v4:all_lock,per_task,libero_long,46,228,0.9736842105263158,0,0,0,206,147
v4:all_lock,per_task,libero_long,47,227,0.9779735682819384,2,2,0,208,149
v4:all_lock,per_task,libero_long,48,226,0.9823008849557522,2,2,0,210,151
v4:all_lock,per_task,libero_long,49,224,0.9910714285714286,2,2,0,212,153
v4:all_lock,per_task,libero_long,50,223,0.9955156950672646,2,2,0,214,155
v4:all_lock,per_task,libero_long,51,222,1.0,0,0,0,214,155
v4:all_lock,per_task,libero_object,0,4000,0.00925,0,0,0,0,0
v4:all_lock,per_task,libero_object,1,4000,0.00925,0,0,0,0,0
v4:all_lock,per_task,libero_object,2,4000,0.00925,0,0,0,0,0
v4:all_lock,per_task,libero_object,3,4000,0.00925,0,0,0,0,0
v4:all_lock,per_task,libero_object,4,4000,0.00925,0,0,0,0,0
v4:all_lock,per_task,libero_object,5,4000,0.00925,0,0,0,0,0
v4:all_lock,per_task,libero_object,6,4000,0.00925,0,0,0,0,0
v4:all_lock,per_task,libero_object,7,4000,0.00925,0,0,0,0,0
v4:all_lock,per_task,libero_object,8,4000,0.00925,0,0,0,0,0
v4:all_lock,per_task,libero_object,9,4000,0.00925,0,0,0,0,0
v4:all_lock,per_task,libero_object,10,4000,0.00925,0,0,0,0,0
v4:all_lock,per_task,libero_object,11,3972,0.00931520644511581,0,0,0,0,0
v4:all_lock,per_task,libero_object,12,3409,0.010853622763273688,0,0,0,0,0
v4:all_lock,per_task,libero_object,13,2097,0.01764425369575584,0,0,0,0,0
v4:all_lock,per_task,libero_object,14,1281,0.02888368462138954,0,0,0,0,0
v4:all_lock,per_task,libero_object,15,502,0.07370517928286853,0,0,0,0,0
v4:all_lock,per_task,libero_object,16,223,0.16591928251121077,0,0,0,0,0
v4:all_lock,per_task,libero_object,17,110,0.33636363636363636,0,0,0,0,0
v4:all_lock,per_task,libero_object,18,81,0.4567901234567901,5,5,0,5,5
v4:all_lock,per_task,libero_object,19,62,0.5967741935483871,1,1,0,6,6
v4:all_lock,per_task,libero_object,20,55,0.6727272727272727,4,4,0,10,10
v4:all_lock,per_task,libero_object,21,46,0.8043478260869565,5,5,0,15,15
v4:all_lock,per_task,libero_object,22,43,0.8604651162790697,0,0,0,15,15
v4:all_lock,per_task,libero_object,23,41,0.9024390243902439,0,0,0,15,15
v4:all_lock,per_task,libero_object,24,41,0.9024390243902439,0,0,0,15,15
v4:all_lock,per_task,libero_object,25,39,0.9487179487179487,1,1,0,16,16
v4:all_lock,per_task,libero_object,26,38,0.9736842105263158,1,1,0,17,17
v4:all_lock,per_task,libero_object,27,37,1.0,0,0,0,17,17
v4:all_lock,per_task,libero_spatial,0,4000,0.0315,0,0,0,0,0
v4:all_lock,per_task,libero_spatial,1,4000,0.0315,0,0,0,0,0
v4:all_lock,per_task,libero_spatial,2,4000,0.0315,0,0,0,0,0
v4:all_lock,per_task,libero_spatial,3,4000,0.0315,0,0,0,0,0
v4:all_lock,per_task,libero_spatial,4,4000,0.0315,0,0,0,0,0
v4:all_lock,per_task,libero_spatial,5,4000,0.0315,0,0,0,0,0
v4:all_lock,per_task,libero_spatial,6,4000,0.0315,0,0,0,0,0
v4:all_lock,per_task,libero_spatial,7,3984,0.03162650602409638,0,0,0,0,0
v4:all_lock,per_task,libero_spatial,8,3671,0.034323072732225554,0,0,0,0,0
v4:all_lock,per_task,libero_spatial,9,2977,0.0423244877393349,1,1,0,1,1
v4:all_lock,per_task,libero_spatial,10,2050,0.06146341463414634,0,0,0,1,1
v4:all_lock,per_task,libero_spatial,11,1494,0.08433734939759036,0,0,0,1,1
v4:all_lock,per_task,libero_spatial,12,760,0.16578947368421051,1,0,1,2,1
v4:all_lock,per_task,libero_spatial,13,316,0.3987341772151899,0,0,0,2,1
v4:all_lock,per_task,libero_spatial,14,143,0.8811188811188811,0,0,0,2,1
v4:all_lock,per_task,libero_spatial,15,129,0.9767441860465116,5,5,0,7,6
v4:all_lock,per_task,libero_spatial,16,128,0.984375,13,13,0,20,19
v4:all_lock,per_task,libero_spatial,17,126,1.0,19,19,0,39,38
v4:all_lock,per_task,libero_spatial,18,126,1.0,12,12,0,51,50
v4:all_lock,per_task,libero_spatial,19,126,1.0,17,17,0,68,67
v4:all_lock,per_task,libero_spatial,20,126,1.0,17,17,0,85,84
v4:all_lock,per_task,libero_spatial,21,126,1.0,11,11,0,96,95
v4:all_lock,per_task,ALL,0,14800,,0,0,0,0,0
v4:all_lock,per_task,ALL,1,14800,,0,0,0,0,0
v4:all_lock,per_task,ALL,2,14800,,0,0,0,0,0
v4:all_lock,per_task,ALL,3,14800,,0,0,0,0,0
v4:all_lock,per_task,ALL,4,14800,,0,0,0,0,0
v4:all_lock,per_task,ALL,5,14800,,0,0,0,0,0
v4:all_lock,per_task,ALL,6,14800,,0,0,0,0,0
v4:all_lock,per_task,ALL,7,14663,,0,0,0,0,0
v4:all_lock,per_task,ALL,8,13666,,3,2,1,3,2
v4:all_lock,per_task,ALL,9,11804,,2,1,1,5,3
v4:all_lock,per_task,ALL,10,10516,,0,0,0,5,3
v4:all_lock,per_task,ALL,11,9914,,0,0,0,5,3
v4:all_lock,per_task,ALL,12,8342,,1,0,1,6,3
v4:all_lock,per_task,ALL,13,6023,,0,0,0,6,3
v4:all_lock,per_task,ALL,14,4808,,2,1,1,8,4
v4:all_lock,per_task,ALL,15,3912,,20,18,2,28,22
v4:all_lock,per_task,ALL,16,3554,,24,22,2,52,44
v4:all_lock,per_task,ALL,17,3327,,23,19,4,75,63
v4:all_lock,per_task,ALL,18,3059,,21,19,2,96,82
v4:all_lock,per_task,ALL,19,2859,,22,21,1,118,103
v4:all_lock,per_task,ALL,20,2776,,24,23,1,142,126
v4:all_lock,per_task,ALL,21,2567,,28,19,9,170,145
v4:all_lock,per_task,ALL,22,2016,,9,4,5,179,149
v4:all_lock,per_task,ALL,23,1640,,5,3,2,184,152
v4:all_lock,per_task,ALL,24,1312,,18,13,5,202,165
v4:all_lock,per_task,ALL,25,958,,34,33,1,236,198
v4:all_lock,per_task,ALL,26,816,,13,10,3,249,208
v4:all_lock,per_task,ALL,27,740,,3,1,2,252,209
v4:all_lock,per_task,ALL,28,671,,4,3,1,256,212
v4:all_lock,per_task,ALL,29,652,,1,1,0,257,213
v4:all_lock,per_task,ALL,30,540,,6,3,3,263,216
v4:all_lock,per_task,ALL,31,525,,15,14,1,278,230
v4:all_lock,per_task,ALL,32,515,,18,17,1,296,247
v4:all_lock,per_task,ALL,33,510,,25,24,1,321,271
v4:all_lock,per_task,ALL,34,507,,24,22,2,345,293
v4:all_lock,per_task,ALL,35,500,,19,14,5,364,307
v4:all_lock,per_task,ALL,36,483,,15,15,0,379,322
v4:all_lock,per_task,ALL,37,457,,3,3,0,382,325
v4:all_lock,per_task,ALL,38,414,,7,3,4,389,328
v4:all_lock,per_task,ALL,39,323,,2,2,0,391,330
v4:all_lock,per_task,ALL,40,276,,2,2,0,393,332
v4:all_lock,per_task,ALL,41,250,,2,2,0,395,334
v4:all_lock,per_task,ALL,42,240,,0,0,0,395,334
v4:all_lock,per_task,ALL,43,235,,4,4,0,399,338
v4:all_lock,per_task,ALL,44,231,,3,3,0,402,341
v4:all_lock,per_task,ALL,45,230,,0,0,0,402,341
v4:all_lock,per_task,ALL,46,228,,0,0,0,402,341
v4:all_lock,per_task,ALL,47,227,,2,2,0,404,343
v4:all_lock,per_task,ALL,48,226,,2,2,0,406,345
v4:all_lock,per_task,ALL,49,224,,2,2,0,408,347
v4:all_lock,per_task,ALL,50,223,,2,2,0,410,349
v4:all_lock,per_task,ALL,51,222,,0,0,0,410,349
v4:L5_switching,per_task,libero_goal,0,4000,0.0255,0,0,0,0,0
v4:L5_switching,per_task,libero_goal,1,4000,0.0255,0,0,0,0,0
v4:L5_switching,per_task,libero_goal,2,4000,0.0255,0,0,0,0,0
v4:L5_switching,per_task,libero_goal,3,4000,0.0255,0,0,0,0,0
v4:L5_switching,per_task,libero_goal,4,4000,0.0255,0,0,0,0,0
v4:L5_switching,per_task,libero_goal,5,4000,0.0255,0,0,0,0,0
v4:L5_switching,per_task,libero_goal,6,4000,0.0255,0,0,0,0,0
v4:L5_switching,per_task,libero_goal,7,3879,0.026295436968290797,0,0,0,0,0
v4:L5_switching,per_task,libero_goal,8,3195,0.03192488262910798,0,0,0,0,0
v4:L5_switching,per_task,libero_goal,9,2027,0.05032067094227923,0,0,0,0,0
v4:L5_switching,per_task,libero_goal,10,1666,0.061224489795918366,0,0,0,0,0
v4:L5_switching,per_task,libero_goal,11,1648,0.061893203883495146,0,0,0,0,0
v4:L5_switching,per_task,libero_goal,12,1373,0.07428987618353969,0,0,0,0,0
v4:L5_switching,per_task,libero_goal,13,810,0.1259259259259259,0,0,0,0,0
v4:L5_switching,per_task,libero_goal,14,585,0.17435897435897435,0,0,0,0,0
v4:L5_switching,per_task,libero_goal,15,503,0.20278330019880716,9,8,1,9,8
v4:L5_switching,per_task,libero_goal,16,484,0.21074380165289255,0,0,0,9,8
v4:L5_switching,per_task,libero_goal,17,459,0.2222222222222222,0,0,0,9,8
v4:L5_switching,per_task,libero_goal,18,301,0.3388704318936877,0,0,0,9,8
v4:L5_switching,per_task,libero_goal,19,172,0.5930232558139535,0,0,0,9,8
v4:L5_switching,per_task,libero_goal,20,129,0.7906976744186046,0,0,0,9,8
v4:L5_switching,per_task,libero_goal,21,118,0.864406779661017,0,0,0,9,8
v4:L5_switching,per_task,libero_goal,22,112,0.9107142857142857,1,0,1,10,8
v4:L5_switching,per_task,libero_goal,23,107,0.9532710280373832,1,1,0,11,9
v4:L5_switching,per_task,libero_goal,24,107,0.9532710280373832,0,0,0,11,9
v4:L5_switching,per_task,libero_goal,25,105,0.9714285714285714,0,0,0,11,9
v4:L5_switching,per_task,libero_goal,26,103,0.9902912621359223,0,0,0,11,9
v4:L5_switching,per_task,libero_goal,27,102,1.0,1,1,0,12,10
v4:L5_switching,per_task,libero_goal,28,102,1.0,0,0,0,12,10
v4:L5_switching,per_task,libero_goal,29,102,1.0,1,1,0,13,11
v4:L5_switching,per_task,libero_long,0,2800,0.07928571428571428,0,0,0,0,0
v4:L5_switching,per_task,libero_long,1,2800,0.07928571428571428,0,0,0,0,0
v4:L5_switching,per_task,libero_long,2,2800,0.07928571428571428,0,0,0,0,0
v4:L5_switching,per_task,libero_long,3,2800,0.07928571428571428,0,0,0,0,0
v4:L5_switching,per_task,libero_long,4,2800,0.07928571428571428,0,0,0,0,0
v4:L5_switching,per_task,libero_long,5,2800,0.07928571428571428,0,0,0,0,0
v4:L5_switching,per_task,libero_long,6,2800,0.07928571428571428,0,0,0,0,0
v4:L5_switching,per_task,libero_long,7,2800,0.07928571428571428,0,0,0,0,0
v4:L5_switching,per_task,libero_long,8,2800,0.07928571428571428,0,0,0,0,0
v4:L5_switching,per_task,libero_long,9,2800,0.07928571428571428,0,0,0,0,0
v4:L5_switching,per_task,libero_long,10,2800,0.07928571428571428,0,0,0,0,0
v4:L5_switching,per_task,libero_long,11,2800,0.07928571428571428,0,0,0,0,0
v4:L5_switching,per_task,libero_long,12,2800,0.07928571428571428,0,0,0,0,0
v4:L5_switching,per_task,libero_long,13,2800,0.07928571428571428,0,0,0,0,0
v4:L5_switching,per_task,libero_long,14,2799,0.07931404072883172,0,0,0,0,0
v4:L5_switching,per_task,libero_long,15,2778,0.07991360691144708,0,0,0,0,0
v4:L5_switching,per_task,libero_long,16,2719,0.08164766458256711,0,0,0,0,0
v4:L5_switching,per_task,libero_long,17,2632,0.08434650455927052,0,0,0,0,0
v4:L5_switching,per_task,libero_long,18,2551,0.08702469619756958,0,0,0,0,0
v4:L5_switching,per_task,libero_long,19,2499,0.08883553421368548,0,0,0,0,0
v4:L5_switching,per_task,libero_long,20,2466,0.09002433090024331,0,0,0,0,0
v4:L5_switching,per_task,libero_long,21,2277,0.09749670619235837,0,0,0,0,0
v4:L5_switching,per_task,libero_long,22,1861,0.11929070392262224,0,0,0,0,0
v4:L5_switching,per_task,libero_long,23,1492,0.1487935656836461,0,0,0,0,0
v4:L5_switching,per_task,libero_long,24,1164,0.19072164948453607,0,0,0,0,0
v4:L5_switching,per_task,libero_long,25,814,0.2727272727272727,0,0,0,0,0
v4:L5_switching,per_task,libero_long,26,675,0.3288888888888889,0,0,0,0,0
v4:L5_switching,per_task,libero_long,27,601,0.36938435940099834,0,0,0,0,0
v4:L5_switching,per_task,libero_long,28,569,0.39015817223198596,0,0,0,0,0
v4:L5_switching,per_task,libero_long,29,550,0.4036363636363636,0,0,0,0,0
v4:L5_switching,per_task,libero_long,30,540,0.4111111111111111,1,1,0,1,1
v4:L5_switching,per_task,libero_long,31,525,0.4228571428571429,2,2,0,3,3
v4:L5_switching,per_task,libero_long,32,515,0.43106796116504853,0,0,0,3,3
v4:L5_switching,per_task,libero_long,33,510,0.43529411764705883,1,0,1,4,3
v4:L5_switching,per_task,libero_long,34,507,0.4378698224852071,1,1,0,5,4
v4:L5_switching,per_task,libero_long,35,500,0.444,0,0,0,5,4
v4:L5_switching,per_task,libero_long,36,483,0.45962732919254656,0,0,0,5,4
v4:L5_switching,per_task,libero_long,37,457,0.48577680525164113,0,0,0,5,4
v4:L5_switching,per_task,libero_long,38,414,0.5362318840579711,0,0,0,5,4
v4:L5_switching,per_task,libero_long,39,323,0.6873065015479877,0,0,0,5,4
v4:L5_switching,per_task,libero_long,40,276,0.8043478260869565,0,0,0,5,4
v4:L5_switching,per_task,libero_long,41,250,0.888,0,0,0,5,4
v4:L5_switching,per_task,libero_long,42,240,0.925,0,0,0,5,4
v4:L5_switching,per_task,libero_long,43,235,0.9446808510638298,0,0,0,5,4
v4:L5_switching,per_task,libero_long,44,231,0.961038961038961,0,0,0,5,4
v4:L5_switching,per_task,libero_long,45,230,0.9652173913043478,0,0,0,5,4
v4:L5_switching,per_task,libero_long,46,228,0.9736842105263158,0,0,0,5,4
v4:L5_switching,per_task,libero_long,47,227,0.9779735682819384,0,0,0,5,4
v4:L5_switching,per_task,libero_long,48,226,0.9823008849557522,0,0,0,5,4
v4:L5_switching,per_task,libero_long,49,224,0.9910714285714286,0,0,0,5,4
v4:L5_switching,per_task,libero_long,50,223,0.9955156950672646,0,0,0,5,4
v4:L5_switching,per_task,libero_long,51,222,1.0,0,0,0,5,4
v4:L5_switching,per_task,libero_object,0,4000,0.00925,0,0,0,0,0
v4:L5_switching,per_task,libero_object,1,4000,0.00925,0,0,0,0,0
v4:L5_switching,per_task,libero_object,2,4000,0.00925,0,0,0,0,0
v4:L5_switching,per_task,libero_object,3,4000,0.00925,0,0,0,0,0
v4:L5_switching,per_task,libero_object,4,4000,0.00925,0,0,0,0,0
v4:L5_switching,per_task,libero_object,5,4000,0.00925,0,0,0,0,0
v4:L5_switching,per_task,libero_object,6,4000,0.00925,0,0,0,0,0
v4:L5_switching,per_task,libero_object,7,4000,0.00925,0,0,0,0,0
v4:L5_switching,per_task,libero_object,8,4000,0.00925,0,0,0,0,0
v4:L5_switching,per_task,libero_object,9,4000,0.00925,0,0,0,0,0
v4:L5_switching,per_task,libero_object,10,4000,0.00925,0,0,0,0,0
v4:L5_switching,per_task,libero_object,11,3972,0.00931520644511581,0,0,0,0,0
v4:L5_switching,per_task,libero_object,12,3409,0.010853622763273688,0,0,0,0,0
v4:L5_switching,per_task,libero_object,13,2097,0.01764425369575584,0,0,0,0,0
v4:L5_switching,per_task,libero_object,14,1281,0.02888368462138954,3,1,2,3,1
v4:L5_switching,per_task,libero_object,15,502,0.07370517928286853,2,1,1,5,2
v4:L5_switching,per_task,libero_object,16,223,0.16591928251121077,2,2,0,7,4
v4:L5_switching,per_task,libero_object,17,110,0.33636363636363636,0,0,0,7,4
v4:L5_switching,per_task,libero_object,18,81,0.4567901234567901,1,0,1,8,4
v4:L5_switching,per_task,libero_object,19,62,0.5967741935483871,2,2,0,10,6
v4:L5_switching,per_task,libero_object,20,55,0.6727272727272727,2,2,0,12,8
v4:L5_switching,per_task,libero_object,21,46,0.8043478260869565,2,2,0,14,10
v4:L5_switching,per_task,libero_object,22,43,0.8604651162790697,0,0,0,14,10
v4:L5_switching,per_task,libero_object,23,41,0.9024390243902439,0,0,0,14,10
v4:L5_switching,per_task,libero_object,24,41,0.9024390243902439,0,0,0,14,10
v4:L5_switching,per_task,libero_object,25,39,0.9487179487179487,0,0,0,14,10
v4:L5_switching,per_task,libero_object,26,38,0.9736842105263158,0,0,0,14,10
v4:L5_switching,per_task,libero_object,27,37,1.0,0,0,0,14,10
v4:L5_switching,per_task,libero_spatial,0,4000,0.0315,0,0,0,0,0
v4:L5_switching,per_task,libero_spatial,1,4000,0.0315,0,0,0,0,0
v4:L5_switching,per_task,libero_spatial,2,4000,0.0315,0,0,0,0,0
v4:L5_switching,per_task,libero_spatial,3,4000,0.0315,0,0,0,0,0
v4:L5_switching,per_task,libero_spatial,4,4000,0.0315,0,0,0,0,0
v4:L5_switching,per_task,libero_spatial,5,4000,0.0315,0,0,0,0,0
v4:L5_switching,per_task,libero_spatial,6,4000,0.0315,0,0,0,0,0
v4:L5_switching,per_task,libero_spatial,7,3984,0.03162650602409638,0,0,0,0,0
v4:L5_switching,per_task,libero_spatial,8,3671,0.034323072732225554,0,0,0,0,0
v4:L5_switching,per_task,libero_spatial,9,2977,0.0423244877393349,0,0,0,0,0
v4:L5_switching,per_task,libero_spatial,10,2050,0.06146341463414634,0,0,0,0,0
v4:L5_switching,per_task,libero_spatial,11,1494,0.08433734939759036,0,0,0,0,0
v4:L5_switching,per_task,libero_spatial,12,760,0.16578947368421051,0,0,0,0,0
v4:L5_switching,per_task,libero_spatial,13,316,0.3987341772151899,0,0,0,0,0
v4:L5_switching,per_task,libero_spatial,14,143,0.8811188811188811,1,1,0,1,1
v4:L5_switching,per_task,libero_spatial,15,129,0.9767441860465116,0,0,0,1,1
v4:L5_switching,per_task,libero_spatial,16,128,0.984375,0,0,0,1,1
v4:L5_switching,per_task,libero_spatial,17,126,1.0,0,0,0,1,1
v4:L5_switching,per_task,libero_spatial,18,126,1.0,0,0,0,1,1
v4:L5_switching,per_task,libero_spatial,19,126,1.0,0,0,0,1,1
v4:L5_switching,per_task,libero_spatial,20,126,1.0,0,0,0,1,1
v4:L5_switching,per_task,libero_spatial,21,126,1.0,0,0,0,1,1
v4:L5_switching,per_task,ALL,0,14800,,0,0,0,0,0
v4:L5_switching,per_task,ALL,1,14800,,0,0,0,0,0
v4:L5_switching,per_task,ALL,2,14800,,0,0,0,0,0
v4:L5_switching,per_task,ALL,3,14800,,0,0,0,0,0
v4:L5_switching,per_task,ALL,4,14800,,0,0,0,0,0
v4:L5_switching,per_task,ALL,5,14800,,0,0,0,0,0
v4:L5_switching,per_task,ALL,6,14800,,0,0,0,0,0
v4:L5_switching,per_task,ALL,7,14663,,0,0,0,0,0
v4:L5_switching,per_task,ALL,8,13666,,0,0,0,0,0
v4:L5_switching,per_task,ALL,9,11804,,0,0,0,0,0
v4:L5_switching,per_task,ALL,10,10516,,0,0,0,0,0
v4:L5_switching,per_task,ALL,11,9914,,0,0,0,0,0
v4:L5_switching,per_task,ALL,12,8342,,0,0,0,0,0
v4:L5_switching,per_task,ALL,13,6023,,0,0,0,0,0
