family,quantity,representation,direction,quantile,mode,primary,tp,fp,risk_recall,timely_fpr,precision,low_prior_tp,low_prior_fp,low_prior_precision,low_prior_share,mean_alarm_prior,lift
published,state_action_alignment,L13,high,0.75,per_task,False,49,175,0.10061601642710473,0.0122266471040313,0.21875,6,171,0.03389830508474576,0.12244897959183673,0.20228924449643615,1.0813723712525598
published,state_action_alignment,L13,high,0.8,per_task,False,42,101,0.08624229979466119,0.007056522042898064,0.2937062937062937,4,100,0.038461538461538464,0.09523809523809523,0.25917713545587423,1.1332260972391917
published,state_action_alignment,L13,high,0.85,per_task,False,32,53,0.06570841889117043,0.0037029274086494797,0.3764705882352941,3,52,0.05454545454545454,0.09375,0.3302961480853857,1.1397970894228282
published,state_action_alignment,L13,high,0.9,per_task,False,27,24,0.055441478439425054,0.0016767973171242926,0.5294117647058824,3,23,0.11538461538461539,0.1111111111111111,0.4437160755202567,1.1931318108886353
published,state_action_alignment,L13,high,0.925,per_task,False,21,15,0.043121149897330596,0.0010479983232026828,0.5833333333333334,2,14,0.125,0.09523809523809523,0.49185428350129734,1.1859881125377953
published,state_action_alignment,L13,high,0.95,per_task,False,16,8,0.03285420944558522,0.0005589324390414309,0.6666666666666666,1,7,0.125,0.0625,0.5626715478488636,1.1848238447730017
published,state_action_alignment,L13,high,0.96,per_task,False,15,6,0.030800821355236138,0.00041919932928107315,0.7142857142857143,1,5,0.16666666666666666,0.06666666666666667,0.6222432462626466,1.147920397008563
published,state_action_alignment,L13,high,0.975,per_task,False,7,4,0.014373716632443531,0.00027946621952071543,0.6363636363636364,1,3,0.25,0.14285714285714285,0.544466386498491,1.168784064809114
published,state_action_alignment,L13,high,0.98,per_task,False,5,4,0.01026694045174538,0.00027946621952071543,0.5555555555555556,1,3,0.25,0.2,0.44323669460926673,1.2534060521439974
published,state_action_alignment,L13,high,0.99,per_task,False,3,0,0.006160164271047228,0.0,1.0,1,0,1.0,0.3333333333333333,0.28373590091117246,3.5244041969615405
published,state_action_alignment,L13,high,0.995,per_task,False,2,0,0.004106776180698152,0.0,1.0,0,0,0.0,0.0,0.4023392385240286,2.4854647626924855
published,state_action_alignment,L13,low,0.5,global,False,186,4618,0.38193018480492813,0.322643750436666,0.03871773522064946,147,4609,0.030908326324642556,0.7903225806451613,0.03556113067117682,1.088765584499009
published,state_action_alignment,L13,low,0.6,global,False,154,2855,0.3162217659137577,0.19946901418291063,0.0511797939514789,112,2844,0.037889039242219216,0.7272727272727273,0.04709652706258114,1.0866999573763045
published,state_action_alignment,L13,low,0.7,global,False,121,1703,0.24845995893223818,0.11898274296094459,0.06633771929824561,71,1688,0.04036384309266629,0.5867768595041323,0.06266920457897567,1.0585377578017108
published,state_action_alignment,L13,low,0.75,global,False,105,1282,0.21560574948665298,0.0895689233563893,0.07570295602018745,56,1267,0.042328042328042326,0.5333333333333333,0.07268582743078103,1.041509173054123
published,state_action_alignment,L13,low,0.8,global,False,86,926,0.17659137577002054,0.06469642981904562,0.08498023715415019,40,916,0.04184100418410042,0.46511627906976744,0.08302383705782232,1.0235643179797307
published,state_action_alignment,L13,low,0.85,global,False,71,595,0.1457905544147844,0.04157060015370642,0.1066066066066066,25,588,0.040783034257748776,0.352112676056338,0.10703659162386667,0.9959828222224129
published,state_action_alignment,L13,low,0.9,global,False,56,292,0.11498973305954825,0.020401034025012227,0.16091954022988506,11,289,0.03666666666666667,0.19642857142857142,0.15911201072310366,1.0113601072512808
published,state_action_alignment,L13,low,0.925,global,False,42,170,0.08624229979466119,0.011877314329630406,0.19811320754716982,6,167,0.03468208092485549,0.14285714285714285,0.19916247080893867,0.9947316215876061
published,state_action_alignment,L13,low,0.95,global,False,32,65,0.06570841889117043,0.004541326067211626,0.32989690721649484,3,64,0.04477611940298507,0.09375,0.33081424062306064,0.9972270437788952
published,state_action_alignment,L13,low,0.96,global,False,28,40,0.057494866529774126,0.0027946621952071545,0.4117647058823529,2,39,0.04878048780487805,0.07142857142857142,0.40088258541057165,1.0271454058315757
published,state_action_alignment,L13,low,0.975,global,False,17,10,0.03490759753593429,0.0006986655488017886,0.6296296296296297,0,9,0.0,0.0,0.6411118336862438,0.9820901698373057
published,state_action_alignment,L13,low,0.98,global,False,13,5,0.026694045174537988,0.0003493327744008943,0.7222222222222222,0,5,0.0,0.0,0.6767442498714167,1.0672011211908288
published,state_action_alignment,L13,low,0.99,global,False,3,2,0.006160164271047228,0.00013973310976035772,0.6,0,2,0.0,0.0,0.5062161210026862,1.185264504835507
published,state_action_alignment,L13,low,0.995,global,False,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.034323072732225554,0.0
published,state_action_alignment,L13,low,0.5,per_task,False,210,996,0.43121149897330596,0.06958708866065814,0.17412935323383086,68,962,0.06601941747572816,0.3238095238095238,0.14157859640159834,1.2299129787944771
published,state_action_alignment,L13,low,0.6,per_task,False,184,607,0.37782340862423,0.04240899881226857,0.23261694058154236,53,575,0.08439490445859872,0.28804347826086957,0.1881551347601519,1.236303972666319
published,state_action_alignment,L13,low,0.7,per_task,False,161,349,0.33059548254620125,0.02438342765318242,0.3156862745098039,43,322,0.1178082191780822,0.2670807453416149,0.2426804697089188,1.3008309852393618
published,state_action_alignment,L13,low,0.75,per_task,False,146,263,0.2997946611909651,0.01837490393348704,0.3569682151589242,33,239,0.1213235294117647,0.22602739726027396,0.2833113854267755,1.2599854207101253
published,state_action_alignment,L13,low,0.8,per_task,False,133,184,0.2731006160164271,0.01285544609795291,0.4195583596214511,23,164,0.12299465240641712,0.17293233082706766,0.33972550045786143,1.234992248318115
published,state_action_alignment,L13,low,0.85,per_task,False,115,124,0.23613963039014374,0.008663452805142179,0.4811715481171548,21,104,0.168,0.1826086956521739,0.3753469910610163,1.2819379389641508
published,state_action_alignment,L13,low,0.9,per_task,False,101,76,0.20739219712525667,0.005309858170893593,0.5706214689265536,17,59,0.2236842105263158,0.16831683168316833,0.44404702656191364,1.2850473819060506
published,state_action_alignment,L13,low,0.925,per_task,False,91,49,0.1868583162217659,0.003423461189128764,0.65,13,35,0.2708333333333333,0.14285714285714285,0.5006945057300608,1.2981967897815005
published,state_action_alignment,L13,low,0.95,per_task,False,76,25,0.15605749486652978,0.0017466638720044715,0.7524752475247525,9,18,0.3333333333333333,0.11842105263157894,0.5620861223718466,1.338718779160597
published,state_action_alignment,L13,low,0.96,per_task,False,67,20,0.1375770020533881,0.0013973310976035773,0.7701149425287356,9,13,0.4090909090909091,0.13432835820895522,0.5655242611227015,1.3617717142671695
published,state_action_alignment,L13,low,0.975,per_task,False,48,12,0.09856262833675565,0.0008383986585621463,0.8,4,7,0.36363636363636365,0.08333333333333333,0.573996182804703,1.3937374915822267
published,state_action_alignment,L13,low,0.98,per_task,False,41,10,0.08418891170431211,0.0006986655488017886,0.803921568627451,4,5,0.4444444444444444,0.0975609756097561,0.6011816651377815,1.337235673085946
published,state_action_alignment,L13,low,0.99,per_task,False,26,4,0.053388090349075976,0.00027946621952071543,0.8666666666666667,3,3,0.5,0.11538461538461539,0.6631311382524686,1.306931037728932
published,state_action_alignment,L13,low,0.995,per_task,False,17,1,0.03490759753593429,6.986655488017886e-05,0.9444444444444444,3,1,0.75,0.17647058823529413,0.6298983188102925,1.4993601605863063
published,state_action_alignment,L14,high,0.5,global,False,274,3025,0.5626283367556468,0.21134632851254104,0.08305547135495604,219,3013,0.06775990099009901,0.7992700729927007,0.07493542921619793,1.1083605208336205
published,state_action_alignment,L14,high,0.6,global,False,245,1792,0.5030800821355236,0.12520086634528052,0.12027491408934708,160,1778,0.0825593395252838,0.6530612244897959,0.09193043818570032,1.308325256172397
published,state_action_alignment,L14,high,0.7,global,False,219,1121,0.44969199178644764,0.07832040802068051,0.16343283582089552,123,1105,0.1001628664495114,0.5616438356164384,0.1132604932548793,1.4429818476342788
published,state_action_alignment,L14,high,0.75,global,False,196,835,0.4024640657084189,0.05833857332494935,0.1901066925315228,104,821,0.11243243243243244,0.5306122448979592,0.12046291934315359,1.5781345294312539
published,state_action_alignment,L14,high,0.8,global,False,174,596,0.35728952772073924,0.0416404667085866,0.22597402597402597,83,581,0.125,0.47701149425287354,0.13586845994697833,1.6631823608084664
published,state_action_alignment,L14,high,0.85,global,False,144,359,0.29568788501026694,0.02508209320198421,0.28628230616302186,57,344,0.14214463840399003,0.3958333333333333,0.1679881820552663,1.704181226681994
published,state_action_alignment,L14,high,0.9,global,False,96,125,0.1971252566735113,0.008733319360022357,0.4343891402714932,35,114,0.2348993288590604,0.3645833333333333,0.21909217824195712,1.9826775367205043
published,state_action_alignment,L14,high,0.925,global,False,73,50,0.14989733059548255,0.003493327744008943,0.5934959349593496,24,40,0.375,0.3287671232876712,0.2915831101751766,2.035426313282654
published,state_action_alignment,L14,high,0.95,global,False,47,15,0.09650924024640657,0.0010479983232026828,0.7580645161290323,6,7,0.46153846153846156,0.1276595744680851,0.48534543301205296,1.5619071790260497
published,state_action_alignment,L14,high,0.96,global,False,40,10,0.08213552361396304,0.0006986655488017886,0.8,4,3,0.5714285714285714,0.1,0.5263969622831727,1.5197656090759202
published,state_action_alignment,L14,high,0.975,global,False,27,6,0.055441478439425054,0.00041919932928107315,0.8181818181818182,2,0,1.0,0.07407407407407407,0.5497797407651076,1.48819928694205
published,state_action_alignment,L14,high,0.98,global,False,24,6,0.049281314168377825,0.00041919932928107315,0.8,2,0,1.0,0.08333333333333333,0.5339572533591286,1.4982472753524647
published,state_action_alignment,L14,high,0.99,global,False,18,4,0.03696098562628337,0.00027946621952071543,0.8181818181818182,0,0,0.0,0.0,0.5414244728864553,1.5111651932168995
published,state_action_alignment,L14,high,0.995,global,False,16,3,0.03285420944558522,0.00020959966464053657,0.8421052631578947,0,0,0.0,0.0,0.5619802618586752,1.4984605693672286
published,state_action_alignment,L14,high,0.5,per_task,False,164,572,0.33675564681724846,0.03996366939146231,0.22282608695652173,35,558,0.05902192242833052,0.21341463414634146,0.17851419799177415,1.248226132505099
published,state_action_alignment,L14,high,0.6,per_task,False,133,313,0.2731006160164271,0.02186823167749598,0.2982062780269058,20,298,0.06289308176100629,0.15037593984962405,0.24133064711069654,1.2356751270389659
published,state_action_alignment,L14,high,0.7,per_task,False,108,186,0.22176591375770022,0.012995179207713268,0.3673469387755102,16,172,0.0851063829787234,0.14814814814814814,0.2896683971741069,1.2681636739085285
published,state_action_alignment,L14,high,0.75,per_task,False,92,149,0.188911704312115,0.01041011667714665,0.3817427385892116,15,137,0.09868421052631579,0.16304347826086957,0.29511771513674606,1.2935270199294098
published,state_action_alignment,L14,high,0.8,per_task,False,88,108,0.1806981519507187,0.007545587927059317,0.4489795918367347,14,98,0.125,0.1590909090909091,0.34545688308265154,1.2996689712195286
published,state_action_alignment,L14,high,0.85,per_task,False,77,76,0.15811088295687886,0.005309858170893593,0.5032679738562091,14,68,0.17073170731707318,0.18181818181818182,0.37148532417134467,1.3547452378605427
published,state_action_alignment,L14,high,0.9,per_task,False,62,44,0.1273100616016427,0.00307412841472787,0.5849056603773585,13,36,0.2653061224489796,0.20967741935483872,0.3993197686488731,1.4647550817642425
published,state_action_alignment,L14,high,0.925,per_task,False,53,31,0.10882956878850103,0.0021658632012855447,0.6309523809523809,11,24,0.3142857142857143,0.20754716981132076,0.44120663711630026,1.4300609462184144
published,state_action_alignment,L14,high,0.95,per_task,False,35,19,0.07186858316221766,0.0013274645427233983,0.6481481481481481,6,14,0.3,0.17142857142857143,0.4405875241304366,1.4710996400258098
published,state_action_alignment,L14,high,0.96,per_task,False,33,15,0.06776180698151951,0.0010479983232026828,0.6875,6,10,0.375,0.18181818181818182,0.47916319482394854,1.4347930046100419
published,state_action_alignment,L14,high,0.975,per_task,False,26,10,0.053388090349075976,0.0006986655488017886,0.7222222222222222,3,8,0.2727272727272727,0.11538461538461539,0.52727027755007,1.3697381646050386
published,state_action_alignment,L14,high,0.98,per_task,False,25,6,0.0513347022587269,0.00041919932928107315,0.8064516129032258,3,6,0.3333333333333333,0.12,0.5862019910444792,1.3757230873035957
published,state_action_alignment,L14,high,0.99,per_task,False,11,5,0.022587268993839837,0.0003493327744008943,0.6875,1,5,0.16666666666666666,0.09090909090909091,0.5316921642735737,1.293041436748084
published,state_action_alignment,L14,high,0.995,per_task,False,7,2,0.014373716632443531,0.00013973310976035772,0.7777777777777778,1,2,0.3333333333333333,0.14285714285714285,0.5847273630226649,1.3301545762407392
published,state_action_alignment,L14,low,0.5,global,False,217,4581,0.4455852156057495,0.32005868790609937,0.04522717799082951,183,4542,0.03873015873015873,0.8433179723502304,0.0441967255698875,1.0233151304232386
published,state_action_alignment,L14,low,0.6,global,False,179,3486,0.3675564681724846,0.2435548103123035,0.04884038199181446,154,3459,0.042623858289510104,0.8603351955307262,0.04265695963403057,1.144956940457869
published,state_action_alignment,L14,low,0.7,global,False,148,2230,0.30390143737166325,0.15580241738279885,0.06223717409587889,120,2211,0.05148005148005148,0.8108108108108109,0.04749895924577227,1.3102850059060698
published,state_action_alignment,L14,low,0.75,global,False,131,1576,0.26899383983572894,0.11010969049116189,0.07674282366725249,100,1566,0.060024009603841535,0.7633587786259542,0.05117091786853187,1.499735139878082
published,state_action_alignment,L14,low,0.8,global,False,112,982,0.2299794661190965,0.06860895689233563,0.10237659963436929,80,978,0.07561436672967864,0.7142857142857143,0.061229877282032066,1.6720039983554196
published,state_action_alignment,L14,low,0.85,global,False,94,590,0.19301848049281314,0.04122126737930552,0.13742690058479531,57,585,0.08878504672897196,0.6063829787234043,0.08436390457909226,1.6289774788215947
published,state_action_alignment,L14,low,0.9,global,False,46,278,0.0944558521560575,0.019422902256689724,0.1419753086419753,25,276,0.08305647840531562,0.5434782608695652,0.09105502774556914,1.559225362477406
published,state_action_alignment,L14,low,0.925,global,False,30,176,0.061601642710472276,0.01229651365891148,0.14563106796116504,14,174,0.07446808510638298,0.4666666666666667,0.10539301175756677,1.3817905526426837
published,state_action_alignment,L14,low,0.95,global,False,19,80,0.039014373716632446,0.005589324390414309,0.1919191919191919,8,80,0.09090909090909091,0.42105263157894735,0.13401961620964484,1.4320231421867053
published,state_action_alignment,L14,low,0.96,global,False,15,55,0.030800821355236138,0.003842660518409837,0.21428571428571427,6,55,0.09836065573770492,0.4,0.15660896837687646,1.3682850765611319
published,state_action_alignment,L14,low,0.975,global,False,7,32,0.014373716632443531,0.0022357297561657235,0.1794871794871795,2,32,0.058823529411764705,0.2857142857142857,0.15192611988165647,1.1814109359667175
published,state_action_alignment,L14,low,0.98,global,False,6,22,0.012320328542094456,0.001537064207363935,0.21428571428571427,2,22,0.08333333333333333,0.3333333333333333,0.17161729483328053,1.2486254051136538
published,state_action_alignment,L14,low,0.99,global,False,4,16,0.008213552361396304,0.0011178648780828617,0.2,1,16,0.058823529411764705,0.25,0.1800453554773211,1.110831209557041
published,state_action_alignment,L14,low,0.995,global,False,3,4,0.006160164271047228,0.00027946621952071543,0.42857142857142855,1,4,0.2,0.3333333333333333,0.315519419424721,1.3583044408259644
published,state_action_alignment,L14,low,0.5,per_task,False,204,1181,0.4188911704312115,0.08251240131349123,0.1472924187725632,103,1153,0.08200636942675159,0.5049019607843137,0.09826707050495197,1.4988990514898954
published,state_action_alignment,L14,low,0.6,per_task,False,178,787,0.3655030800821355,0.054984978690700764,0.1844559585492228,89,761,0.10470588235294118,0.5,0.11754941751531088,1.5691779886973691
published,state_action_alignment,L14,low,0.7,per_task,False,142,423,0.2915811088295688,0.029553552714315656,0.2513274336283186,62,403,0.13333333333333333,0.43661971830985913,0.15325508552198278,1.639928833502027
published,state_action_alignment,L14,low,0.75,per_task,False,122,299,0.25051334702258726,0.02089009990917348,0.28978622327790976,51,283,0.15269461077844312,0.4180327868852459,0.17120397689552455,1.692637218671321
published,state_action_alignment,L14,low,0.8,per_task,False,112,199,0.2299794661190965,0.013903444421155592,0.36012861736334406,41,186,0.18061674008810572,0.36607142857142855,0.21912955863231476,1.6434506581908315
published,state_action_alignment,L14,low,0.85,per_task,False,88,140,0.1806981519507187,0.00978131768322504,0.38596491228070173,26,129,0.16774193548387098,0.29545454545454547,0.24787045267655755,1.557123522037302
published,state_action_alignment,L14,low,0.9,per_task,False,69,84,0.14168377823408623,0.005868790609935024,0.45098039215686275,17,80,0.17525773195876287,0.2463768115942029,0.2868179158650223,1.5723578173167396
published,state_action_alignment,L14,low,0.925,per_task,False,55,51,0.11293634496919917,0.0035631942988891218,0.5188679245283019,10,49,0.1694915254237288,0.18181818181818182,0.3479211294615936,1.4913377791433584
published,state_action_alignment,L14,low,0.95,per_task,False,45,33,0.09240246406570841,0.002305596311045902,0.5769230769230769,6,31,0.16216216216216217,0.13333333333333333,0.40614679180006347,1.4204792172951166
published,state_action_alignment,L14,low,0.96,per_task,False,38,23,0.07802874743326489,0.0016069307622441137,0.6229508196721312,4,21,0.16,0.10526315789473684,0.43485669432696766,1.432542784321807
published,state_action_alignment,L14,low,0.975,per_task,False,27,11,0.055441478439425054,0.0007685321036819675,0.7105263157894737,0,10,0.0,0.0,0.5029460770165185,1.412728616960934
published,state_action_alignment,L14,low,0.98,per_task,False,19,11,0.039014373716632446,0.0007685321036819675,0.6333333333333333,0,10,0.0,0.0,0.4223381133783354,1.4995883943961883
published,state_action_alignment,L14,low,0.99,per_task,False,15,2,0.030800821355236138,0.00013973310976035772,0.8823529411764706,0,1,0.0,0.0,0.6270382969381527,1.4071755193981406
published,state_action_alignment,L14,low,0.995,per_task,False,4,1,0.008213552361396304,6.986655488017886e-05,0.8,0,1,0.0,0.0,0.6409547970881069,1.2481379398897463
published,state_action_alignment,L15,high,0.5,global,False,269,3508,0.5523613963039015,0.24509187451966744,0.0712205454064072,216,3494,0.05822102425876011,0.8029739776951673,0.06418033168194838,1.1096942558562528
published,state_action_alignment,L15,high,0.6,global,False,206,1908,0.42299794661190965,0.13330538671138126,0.09744560075685904,169,1871,0.08284313725490196,0.8203883495145631,0.07420666504750356,1.313165073440223
published,state_action_alignment,L15,high,0.7,global,False,162,1012,0.3326488706365503,0.07070495353874101,0.13798977853492334,130,944,0.12104283054003724,0.8024691358024691,0.10028895157747059,1.375922036918791
published,state_action_alignment,L15,high,0.75,global,False,150,752,0.3080082135523614,0.0525396492698945,0.1662971175166297,105,649,0.13925729442970822,0.7,0.13501148530032114,1.2317257094588392
published,state_action_alignment,L15,high,0.8,global,False,118,535,0.24229979466119098,0.03737860686089569,0.1807044410413476,73,399,0.15466101694915255,0.6186440677966102,0.1825144497747899,0.9900829291287583
published,state_action_alignment,L15,high,0.85,global,False,80,379,0.16427104722792607,0.026479424299587787,0.17429193899782136,47,233,0.16785714285714284,0.5875,0.23039789659778473,0.7564823358699759
published,state_action_alignment,L15,high,0.9,global,False,46,242,0.0944558521560575,0.016907706281003285,0.1597222222222222,27,121,0.18243243243243243,0.5869565217391305,0.27076515971111986,0.5898920761911551
published,state_action_alignment,L15,high,0.925,global,False,29,184,0.059548254620123205,0.01285544609795291,0.13615023474178403,17,95,0.15178571428571427,0.5862068965517241,0.2670941551856515,0.5097462153267596
published,state_action_alignment,L15,high,0.95,global,False,7,107,0.014373716632443531,0.007475721372179138,0.06140350877192982,1,53,0.018518518518518517,0.14285714285714285,0.2813396498544417,0.21825401717709716
published,state_action_alignment,L15,high,0.96,global,False,6,87,0.012320328542094456,0.0060783902745755606,0.06451612903225806,0,42,0.0,0.0,0.2904758802200085,0.22210494373368658
published,state_action_alignment,L15,high,0.975,global,False,2,35,0.004106776180698152,0.00244532942080626,0.05405405405405406,0,19,0.0,0.0,0.26662544047581693,0.20273404502432238
published,state_action_alignment,L15,high,0.98,global,False,1,23,0.002053388090349076,0.0016069307622441137,0.041666666666666664,0,13,0.0,0.0,0.2630524035731529,0.1583968293035554
published,state_action_alignment,L15,high,0.99,global,False,0,3,0.0,0.00020959966464053657,0.0,0,2,0.0,0.0,0.18908368041069445,0.0
published,state_action_alignment,L15,high,0.995,global,False,0,1,0.0,6.986655488017886e-05,0.0,0,0,0.0,0.0,0.43106796116504853,0.0
published,state_action_alignment,L15,high,0.5,per_task,False,35,632,0.07186858316221766,0.04415566268427304,0.05247376311844078,8,572,0.013793103448275862,0.22857142857142856,0.10533735493984753,0.4981496179432805
published,state_action_alignment,L15,high,0.6,per_task,False,22,387,0.045174537987679675,0.02703835673862922,0.05378973105134474,3,352,0.008450704225352112,0.13636363636363635,0.10585180907125744,0.5081607156580056
published,state_action_alignment,L15,high,0.7,per_task,False,16,243,0.03285420944558522,0.016977572835883463,0.06177606177606178,2,225,0.00881057268722467,0.125,0.10399540201714626,0.5940268567438822
published,state_action_alignment,L15,high,0.75,per_task,False,13,184,0.026694045174537988,0.01285544609795291,0.06598984771573604,1,173,0.005747126436781609,0.07692307692307693,0.09926808548126531,0.6647639812514586
published,state_action_alignment,L15,high,0.8,per_task,False,10,111,0.02053388090349076,0.007755187591699853,0.08264462809917356,1,105,0.009433962264150943,0.1,0.10215180059831784,0.809037409180377
published,state_action_alignment,L15,high,0.85,per_task,False,10,65,0.02053388090349076,0.004541326067211626,0.13333333333333333,1,60,0.01639344262295082,0.1,0.13309024847930032,1.0018264663024565
published,state_action_alignment,L15,high,0.9,per_task,False,10,29,0.02053388090349076,0.002026130091525187,0.2564102564102564,1,25,0.038461538461538464,0.1,0.20983015974155533,1.2219895210777758
published,state_action_alignment,L15,high,0.925,per_task,False,9,17,0.018480492813141684,0.0011877314329630407,0.34615384615384615,1,14,0.06666666666666667,0.1111111111111111,0.2668680466712296,1.2970973875350966
published,state_action_alignment,L15,high,0.95,per_task,False,7,9,0.014373716632443531,0.0006287989939216097,0.4375,1,8,0.1111111111111111,0.14285714285714285,0.2972160574351951,1.4719931479320978
published,state_action_alignment,L15,high,0.96,per_task,False,7,5,0.014373716632443531,0.0003493327744008943,0.5833333333333334,1,4,0.2,0.14285714285714285,0.380068227861597,1.5348121483749912
published,state_action_alignment,L15,high,0.975,per_task,False,4,4,0.008213552361396304,0.00027946621952071543,0.5,1,3,0.25,0.25,0.32021702412450126,1.5614410300858914
published,state_action_alignment,L15,high,0.98,per_task,False,3,2,0.006160164271047228,0.00013973310976035772,0.6,0,1,0.0,0.0,0.46386902831307963,1.2934685512028652
published,state_action_alignment,L15,high,0.99,per_task,False,2,1,0.004106776180698152,6.986655488017886e-05,0.6666666666666666,0,0,0.0,0.0,0.6092031048495025,1.0943257861946714
published,state_action_alignment,L15,high,0.995,per_task,False,2,1,0.004106776180698152,6.986655488017886e-05,0.6666666666666666,0,0,0.0,0.0,0.6120753296593145,1.089190552799666
published,state_action_alignment,L15,low,0.5,global,False,181,4739,0.37166324435318276,0.3310976035771676,0.03678861788617886,128,4734,0.02632661456190868,0.7071823204419889,0.034750817205381715,1.0586403671819713
published,state_action_alignment,L15,low,0.6,global,False,158,3086,0.324435318275154,0.21560818836023196,0.04870530209617756,103,3082,0.03233908948194662,0.6518987341772152,0.0432721092515125,1.1255587707334869
published,state_action_alignment,L15,low,0.7,global,False,129,1745,0.2648870636550308,0.1219171382659121,0.0688367129135539,62,1743,0.03434903047091413,0.4806201550387597,0.05987235850998821,1.1497244242027012
published,state_action_alignment,L15,low,0.75,global,False,108,1242,0.22176591375770022,0.08677426116118214,0.08,48,1240,0.037267080745341616,0.4444444444444444,0.06942941614882626,1.1522493553527087
published,state_action_alignment,L15,low,0.8,global,False,88,866,0.1806981519507187,0.06050443652623489,0.09224318658280922,35,866,0.038845726970033294,0.3977272727272727,0.07897410158141843,1.168018182362113
published,state_action_alignment,L15,low,0.85,global,False,68,581,0.13963039014373715,0.04059246838538392,0.10477657935285054,21,581,0.03488372093023256,0.3088235294117647,0.0950948292491993,1.1018115304490412
published,state_action_alignment,L15,low,0.9,global,False,51,382,0.10472279260780287,0.026689023964228325,0.11778290993071594,15,382,0.037783375314861464,0.29411764705882354,0.1053988064933113,1.1174975680411574
published,state_action_alignment,L15,low,0.925,global,False,42,295,0.08624229979466119,0.02061063368965276,0.12462908011869436,10,295,0.03278688524590164,0.23809523809523808,0.11537608237608087,1.0801985780072887
published,state_action_alignment,L15,low,0.95,global,False,30,189,0.061601642710472276,0.013204778872353804,0.136986301369863,6,189,0.03076923076923077,0.2,0.13221852027311642,1.0360598582324023
published,state_action_alignment,L15,low,0.96,global,False,19,145,0.039014373716632446,0.010130650457625935,0.11585365853658537,3,145,0.02027027027027027,0.15789473684210525,0.12261524348919682,0.944855266276846
published,state_action_alignment,L15,low,0.975,global,False,12,43,0.024640657084188913,0.0030042618598476907,0.21818181818181817,2,43,0.044444444444444446,0.16666666666666666,0.20733765980950306,1.0523019232602435
published,state_action_alignment,L15,low,0.98,global,False,11,26,0.022587268993839837,0.0018165304268846503,0.2972972972972973,2,26,0.07142857142857142,0.18181818181818182,0.2667548500537192,1.1144963146403055
published,state_action_alignment,L15,low,0.99,global,False,5,4,0.01026694045174538,0.00027946621952071543,0.5555555555555556,0,4,0.0,0.0,0.5661772925781985,0.9812395566514602
published,state_action_alignment,L15,low,0.995,global,False,4,2,0.008213552361396304,0.00013973310976035772,0.6666666666666666,0,2,0.0,0.0,0.67423292674526,0.9887779730439477
published,state_action_alignment,L15,low,0.5,per_task,False,243,1472,0.4989733059548255,0.10284356878362327,0.14169096209912538,112,1444,0.07197943444730077,0.4609053497942387,0.09892444374053731,1.4323149743531303
published,state_action_alignment,L15,low,0.6,per_task,False,200,987,0.4106776180698152,0.06895828966673653,0.16849199663016007,80,964,0.07662835249042145,0.4,0.12097368798917202,1.3927987104538078
published,state_action_alignment,L15,low,0.7,per_task,False,164,566,0.33675564681724846,0.03954447006218123,0.22465753424657534,53,546,0.08848080133555926,0.3231707317073171,0.16364270889523622,1.372853919146503
published,state_action_alignment,L15,low,0.75,per_task,False,141,416,0.28952772073921973,0.029064486830154404,0.25314183123877915,45,403,0.10044642857142858,0.3191489361702128,0.17834184781240398,1.419419134341686
published,state_action_alignment,L15,low,0.8,per_task,False,127,287,0.26078028747433263,0.020051701250611332,0.30676328502415456,40,278,0.12578616352201258,0.31496062992125984,0.2105551753024524,1.4569258845502318
published,state_action_alignment,L15,low,0.85,per_task,False,108,206,0.22176591375770022,0.014392510305316845,0.34394904458598724,31,199,0.13478260869565217,0.28703703703703703,0.24278787639099983,1.4166648256854124
published,state_action_alignment,L15,low,0.9,per_task,False,93,134,0.19096509240246407,0.009362118353943967,0.40969162995594716,25,129,0.16233766233766234,0.26881720430107525,0.28571929008974667,1.4338955897141554
published,state_action_alignment,L15,low,0.925,per_task,False,70,108,0.1437371663244353,0.007545587927059317,0.39325842696629215,17,105,0.13934426229508196,0.24285714285714285,0.28715866359668585,1.3694813245078454
published,state_action_alignment,L15,low,0.95,per_task,False,55,69,0.11293634496919917,0.004820792286732341,0.4435483870967742,13,67,0.1625,0.23636363636363636,0.3308132067190457,1.340781982363457
published,state_action_alignment,L15,low,0.96,per_task,False,52,47,0.10677618069815195,0.0032837280793684065,0.5252525252525253,12,45,0.21052631578947367,0.23076923076923078,0.38303031149091255,1.371307986587341
published,state_action_alignment,L15,low,0.975,per_task,False,38,30,0.07802874743326489,0.0020959966464053656,0.5588235294117647,10,28,0.2631578947368421,0.2631578947368421,0.40912320041082184,1.3659052550689401
published,state_action_alignment,L15,low,0.98,per_task,False,37,26,0.07597535934291581,0.0018165304268846503,0.5873015873015873,9,24,0.2727272727272727,0.24324324324324326,0.4429316973626521,1.3259416537550976
published,state_action_alignment,L15,low,0.99,per_task,False,22,15,0.045174537987679675,0.0010479983232026828,0.5945945945945946,4,14,0.2222222222222222,0.18181818181818182,0.4637024293390808,1.2822762120139755
published,state_action_alignment,L15,low,0.995,per_task,False,14,12,0.028747433264887063,0.0008383986585621463,0.5384615384615384,2,11,0.15384615384615385,0.14285714285714285,0.4003629696975602,1.3449334209612338
