corpus,target,horizon,feature_block,t_bin,metric,value,n
A,obj_free_disp,1,t1+route,q0-11,r2,-0.13880548328649334,4224
A,obj_free_disp,1,t1+route,q12-23,r2,-0.3849317075201857,4224
A,obj_free_disp,1,t1+route,q24+,r2,-0.5483958691042723,7358
A,obj_gt_arm,1,t1+route,all,auc,0.9028830020696251,15806
A,obj_gt_arm,1,t1+route,q0-11,auc,0.916385105513494,4224
A,obj_gt_arm,1,t1+route,q12-23,auc,0.9021298240085853,4224
A,obj_gt_arm,1,t1+route,q24+,auc,0.8940389289992869,7358
A,undo_nc,1,t1+route,all,auc,0.1386649735030046,15806
A,undo_nc,1,t1+route,q0-11,auc,nan,4224
A,undo_nc,1,t1+route,q12-23,auc,0.3043478260869565,4224
A,undo_nc,1,t1+route,q24+,auc,0.03451725862931465,7358
A,eef_disp,1,t2+route,all,r2,0.953047310460617,15806
A,eef_disp,1,t2+route,all,r2_within_branch,0.9531305941287327,15806
A,eef_disp,1,t2+route,q0-11,r2,0.9414875788005723,4224
A,eef_disp,1,t2+route,q12-23,r2,0.9580102324377139,4224
A,eef_disp,1,t2+route,q24+,r2,0.93854077327636,7358
A,eef_path,1,t2+route,all,r2,0.9530472931500784,15806
A,eef_path,1,t2+route,all,r2_within_branch,0.9531305786224575,15806
A,eef_path,1,t2+route,q0-11,r2,0.9414875919993279,4224
A,eef_path,1,t2+route,q12-23,r2,0.9580102309159124,4224
A,eef_path,1,t2+route,q24+,r2,0.9385407331991195,7358
A,obj_disp,1,t2+route,all,r2,0.7457220374143144,15806
A,obj_disp,1,t2+route,all,r2_within_branch,0.7506515917677732,15806
A,obj_disp,1,t2+route,q0-11,r2,-6.042469185442266,4224
A,obj_disp,1,t2+route,q12-23,r2,0.8273453061097069,4224
A,obj_disp,1,t2+route,q24+,r2,0.6291849914075727,7358
A,dgoal,1,t2+route,all,r2,0.7772505139225845,15806
A,dgoal,1,t2+route,all,r2_within_branch,0.7821797201293568,15806
A,dgoal,1,t2+route,q0-11,r2,nan,4224
A,dgoal,1,t2+route,q12-23,r2,-152866.84103053805,4224
A,dgoal,1,t2+route,q24+,r2,0.8111092046696309,7358
A,undo,1,t2+route,all,auc,0.2429284927392068,15806
A,undo,1,t2+route,q0-11,auc,nan,4224
A,undo,1,t2+route,q12-23,auc,0.34203655352480417,4224
A,undo,1,t2+route,q24+,auc,0.4520674024688732,7358
A,grip_flips,1,t2+route,all,r2,0.6838063705259849,15806
A,grip_flips,1,t2+route,all,r2_within_branch,0.6940287104111615,15806
A,grip_flips,1,t2+route,q0-11,r2,0.7001348765167976,4224
A,grip_flips,1,t2+route,q12-23,r2,0.755041412709164,4224
A,grip_flips,1,t2+route,q24+,r2,0.5785330113691546,7358
A,obj_disp_p1,1,t2+route,all,r2,0.7172837964146956,15806
A,obj_disp_p1,1,t2+route,all,r2_within_branch,0.7144705944784826,15806
A,obj_disp_p1,1,t2+route,q0-11,r2,-85811270745.77365,4224
A,obj_disp_p1,1,t2+route,q12-23,r2,-20570.478511421785,4224
A,obj_disp_p1,1,t2+route,q24+,r2,0.7423042110071926,7358
A,obj_disp_p2,1,t2+route,all,r2,0.721198675331917,15806
A,obj_disp_p2,1,t2+route,all,r2_within_branch,0.7359748916352341,15806
A,obj_disp_p2,1,t2+route,q0-11,r2,-4.692143756319605,4224
A,obj_disp_p2,1,t2+route,q12-23,r2,0.8481933809827842,4224
A,obj_disp_p2,1,t2+route,q24+,r2,-54.29054404925542,7358
A,obj_nc,1,t2+route,all,auc,0.7930647220712559,15806
A,obj_nc,1,t2+route,q0-11,auc,0.48375768217734855,4224
A,obj_nc,1,t2+route,q12-23,auc,0.7759179689798921,4224
A,obj_nc,1,t2+route,q24+,auc,0.6653241914202503,7358
A,obj_ncfar,1,t2+route,all,auc,0.6063944984860612,15806
A,obj_ncfar,1,t2+route,q0-11,auc,nan,4224
A,obj_ncfar,1,t2+route,q12-23,auc,0.828926968880467,4224
A,obj_ncfar,1,t2+route,q24+,auc,0.555097724586035,7358
A,obj_free_disp,1,t2+route,all,r2,-0.601394965750196,15806
A,obj_free_disp,1,t2+route,all,r2_within_branch,-0.4648169271654767,15806
A,obj_free_disp,1,t2+route,q0-11,r2,-0.14983958374315276,4224
A,obj_free_disp,1,t2+route,q12-23,r2,-0.15186585260533023,4224
A,obj_free_disp,1,t2+route,q24+,r2,-1.1839122326812928,7358
A,obj_gt_arm,1,t2+route,all,auc,0.9071169380339981,15806
A,obj_gt_arm,1,t2+route,q0-11,auc,0.9461992842623952,4224
A,obj_gt_arm,1,t2+route,q12-23,auc,0.9061547992273346,4224
A,obj_gt_arm,1,t2+route,q24+,auc,0.8825952239173294,7358
A,undo_nc,1,t2+route,all,auc,0.2870340326356979,15806
A,undo_nc,1,t2+route,q0-11,auc,nan,4224
A,undo_nc,1,t2+route,q12-23,auc,0.5130434782608696,4224
A,undo_nc,1,t2+route,q24+,auc,0.08254127063531769,7358
A,eef_disp,1,t1+clock_rich,all,r2,0.9578001325353365,15806
A,eef_disp,1,t1+clock_rich,all,r2_within_branch,0.9597453762400363,15806
A,eef_disp,1,t1+clock_rich,q0-11,r2,0.9385741734229005,4224
A,eef_disp,1,t1+clock_rich,q12-23,r2,0.9612622414901317,4224
A,eef_disp,1,t1+clock_rich,q24+,r2,0.947937980102633,7358
A,eef_path,1,t1+clock_rich,all,r2,0.9578001344557322,15806
A,eef_path,1,t1+clock_rich,all,r2_within_branch,0.9597453788306105,15806
A,eef_path,1,t1+clock_rich,q0-11,r2,0.9385741626856563,4224
A,eef_path,1,t1+clock_rich,q12-23,r2,0.9612622424090922,4224
A,eef_path,1,t1+clock_rich,q24+,r2,0.9479379859336009,7358
A,obj_disp,1,t1+clock_rich,all,r2,0.5283401243982686,15806
A,obj_disp,1,t1+clock_rich,all,r2_within_branch,0.493393054127819,15806
A,obj_disp,1,t1+clock_rich,q0-11,r2,-11.11309828413542,4224
A,obj_disp,1,t1+clock_rich,q12-23,r2,0.6964419814406245,4224
A,obj_disp,1,t1+clock_rich,q24+,r2,0.29455980936140785,7358
A,dgoal,1,t1+clock_rich,all,r2,0.1939808087037543,15806
A,dgoal,1,t1+clock_rich,all,r2_within_branch,0.1617614002992671,15806
A,dgoal,1,t1+clock_rich,q0-11,r2,nan,4224
A,dgoal,1,t1+clock_rich,q12-23,r2,-626195.1829197844,4224
A,dgoal,1,t1+clock_rich,q24+,r2,0.4082189962451724,7358
A,undo,1,t1+clock_rich,all,auc,0.32870841220968106,15806
A,undo,1,t1+clock_rich,q0-11,auc,nan,4224
A,undo,1,t1+clock_rich,q12-23,auc,0.38758340586016826,4224
A,undo,1,t1+clock_rich,q24+,auc,0.5195398734174237,7358
A,grip_flips,1,t1+clock_rich,all,r2,0.6271260412024401,15806
A,grip_flips,1,t1+clock_rich,all,r2_within_branch,0.6364382166494637,15806
A,grip_flips,1,t1+clock_rich,q0-11,r2,0.6311549636484464,4224
A,grip_flips,1,t1+clock_rich,q12-23,r2,0.6305460781205887,4224
A,grip_flips,1,t1+clock_rich,q24+,r2,0.581217030655782,7358
A,obj_disp_p1,1,t1+clock_rich,all,r2,0.08598019324954898,15806
A,obj_disp_p1,1,t1+clock_rich,all,r2_within_branch,0.03284520105615074,15806
A,obj_disp_p1,1,t1+clock_rich,q0-11,r2,-495285593760.2565,4224
A,obj_disp_p1,1,t1+clock_rich,q12-23,r2,-173312.412837474,4224
A,obj_disp_p1,1,t1+clock_rich,q24+,r2,0.3521322381243238,7358
A,obj_disp_p2,1,t1+clock_rich,all,r2,0.36572705285026114,15806
A,obj_disp_p2,1,t1+clock_rich,all,r2_within_branch,0.3382112316696959,15806
A,obj_disp_p2,1,t1+clock_rich,q0-11,r2,-6.609594596634169,4224
A,obj_disp_p2,1,t1+clock_rich,q12-23,r2,0.6312317150748139,4224
A,obj_disp_p2,1,t1+clock_rich,q24+,r2,-155.46580413163895,7358
A,obj_nc,1,t1+clock_rich,all,auc,0.7893567369264418,15806
A,obj_nc,1,t1+clock_rich,q0-11,auc,0.5760113459850071,4224
A,obj_nc,1,t1+clock_rich,q12-23,auc,0.7423233713766609,4224
A,obj_nc,1,t1+clock_rich,q24+,auc,0.636229133660276,7358
A,obj_ncfar,1,t1+clock_rich,all,auc,0.8180406119367202,15806
A,obj_ncfar,1,t1+clock_rich,q0-11,auc,nan,4224
A,obj_ncfar,1,t1+clock_rich,q12-23,auc,0.9372232220186328,4224
A,obj_ncfar,1,t1+clock_rich,q24+,auc,0.7151186383523515,7358
A,obj_free_disp,1,t1+clock_rich,all,r2,-0.3324082738053853,15806
A,obj_free_disp,1,t1+clock_rich,all,r2_within_branch,-0.29722890053833134,15806
A,obj_free_disp,1,t1+clock_rich,q0-11,r2,-0.10186035452484177,4224
A,obj_free_disp,1,t1+clock_rich,q12-23,r2,-0.19945637219412146,4224
A,obj_free_disp,1,t1+clock_rich,q24+,r2,-0.3473464336450204,7358
A,obj_gt_arm,1,t1+clock_rich,all,auc,0.895485601724398,15806
A,obj_gt_arm,1,t1+clock_rich,q0-11,auc,0.9330727111815398,4224
A,obj_gt_arm,1,t1+clock_rich,q12-23,auc,0.8916611235706264,4224
A,obj_gt_arm,1,t1+clock_rich,q24+,auc,0.875190587453408,7358
A,undo_nc,1,t1+clock_rich,all,auc,0.24190332616610777,15806
A,undo_nc,1,t1+clock_rich,q0-11,auc,nan,4224
A,undo_nc,1,t1+clock_rich,q12-23,auc,0.4808695652173913,4224
A,undo_nc,1,t1+clock_rich,q24+,auc,0.223111555777889,7358
A,which_moves,1,clock,all,auc,0.9135589241361245,3614
A,which_moves,1,clock,q0-11,auc,nan,576
A,which_moves,1,clock,q12-23,auc,0.9808238636363636,1357
A,which_moves,1,clock,q24+,auc,0.7687390664492428,1677
A,which_moves,1,clock_causal,all,auc,0.9301697319059745,3614
A,which_moves,1,clock_causal,q0-11,auc,nan,576
A,which_moves,1,clock_causal,q12-23,auc,1.0,1357
A,which_moves,1,clock_causal,q24+,auc,0.4739066659199747,1677
A,which_moves,1,clock_rich,all,auc,0.8490612609593262,3614
A,which_moves,1,clock_rich,q0-11,auc,nan,576
A,which_moves,1,clock_rich,q12-23,auc,0.9907670454545454,1357
A,which_moves,1,clock_rich,q24+,auc,0.6585043182272159,1677
A,which_moves,1,route,all,auc,0.7120368616600424,3614
A,which_moves,1,route,q0-11,auc,nan,576
A,which_moves,1,route,q12-23,auc,0.6217118152945058,1357
A,which_moves,1,route,q24+,auc,0.7269390354824867,1677
A,which_moves,1,t1,all,auc,0.9578964491871408,3614
A,which_moves,1,t1,q0-11,auc,nan,576
A,which_moves,1,t1,q12-23,auc,1.0,1357
A,which_moves,1,t1,q24+,auc,0.9489066967524145,1677
A,which_moves,1,t2,all,auc,0.9983525657318761,3614
A,which_moves,1,t2,q0-11,auc,nan,576
A,which_moves,1,t2,q12-23,auc,1.0,1357
A,which_moves,1,t2,q24+,auc,0.994207473241985,1677
A,which_moves,1,t1+route,all,auc,0.9589198229016624,3614
A,which_moves,1,t1+route,q0-11,auc,nan,576
A,which_moves,1,t1+route,q12-23,auc,1.0,1357
A,which_moves,1,t1+route,q24+,auc,0.9495506667424418,1677
A,which_moves,1,t2+route,all,auc,0.9980727216244458,3614
A,which_moves,1,t2+route,q0-11,auc,nan,576
A,which_moves,1,t2+route,q12-23,auc,1.0,1357
A,which_moves,1,t2+route,q24+,auc,0.9953832922995576,1677
A,which_moves,1,t1+clock_rich,all,auc,0.9553869786732779,3614
A,which_moves,1,t1+clock_rich,q0-11,auc,nan,576
A,which_moves,1,t1+clock_rich,q12-23,auc,1.0,1357
A,which_moves,1,t1+clock_rich,q24+,auc,0.9475902012742728,1677
A,which_moves_late,1,clock,all,auc,0.9363038884608139,2866
A,which_moves_late,1,clock,q0-11,auc,nan,162
A,which_moves_late,1,clock,q12-23,auc,0.99644128113879,1133
A,which_moves_late,1,clock,q24+,auc,0.7102559640068625,1513
A,which_moves_late,1,clock_causal,all,auc,0.9148717235547741,2866
A,which_moves_late,1,clock_causal,q0-11,auc,nan,162
A,which_moves_late,1,clock_causal,q12-23,auc,1.0,1133
A,which_moves_late,1,clock_causal,q24+,auc,0.36661200784771497,1513
A,which_moves_late,1,clock_rich,all,auc,0.9265943753982963,2866
A,which_moves_late,1,clock_rich,q0-11,auc,nan,162
A,which_moves_late,1,clock_rich,q12-23,auc,0.9902135231316727,1133
A,which_moves_late,1,clock_rich,q24+,auc,0.7020164173115504,1513
A,which_moves_late,1,route,all,auc,0.8343042179180337,2866
A,which_moves_late,1,route,q0-11,auc,nan,162
A,which_moves_late,1,route,q12-23,auc,0.5573638892297623,1133
A,which_moves_late,1,route,q24+,auc,0.7421004295705791,1513
A,which_moves_late,1,t1,all,auc,0.9578131644877013,2866
A,which_moves_late,1,t1,q0-11,auc,nan,162
A,which_moves_late,1,t1,q12-23,auc,1.0,1133
A,which_moves_late,1,t1,q24+,auc,0.9226049795481102,1513
A,which_moves_late,1,t2,all,auc,0.990890805907382,2866
A,which_moves_late,1,t2,q0-11,auc,nan,162
A,which_moves_late,1,t2,q12-23,auc,1.0,1133
A,which_moves_late,1,t2,q24+,auc,0.9766023801525794,1513
A,which_moves_late,1,t1+route,all,auc,0.966498233651189,2866
A,which_moves_late,1,t1+route,q0-11,auc,nan,162
A,which_moves_late,1,t1+route,q12-23,auc,1.0,1133
A,which_moves_late,1,t1+route,q24+,auc,0.9236312865186196,1513
A,which_moves_late,1,t2+route,all,auc,0.9922025551684088,2866
A,which_moves_late,1,t2+route,q0-11,auc,nan,162
A,which_moves_late,1,t2+route,q12-23,auc,1.0,1133
A,which_moves_late,1,t2+route,q24+,auc,0.9812374329758713,1513
A,which_moves_late,1,t1+clock_rich,all,auc,0.9589135143003098,2866
A,which_moves_late,1,t1+clock_rich,q0-11,auc,nan,162
A,which_moves_late,1,t1+clock_rich,q12-23,auc,1.0,1133
A,which_moves_late,1,t1+clock_rich,q24+,auc,0.918921075302041,1513
A,eef_disp,2,clock,all,r2,-0.0021735664437285696,15454
A,eef_disp,2,clock,all,r2_within_branch,-0.009191806776137512,15454
A,eef_disp,2,clock,q0-11,r2,-0.325427134028661,4224
A,eef_disp,2,clock,q12-23,r2,-0.34015395332894083,4224
A,eef_disp,2,clock,q24+,r2,-0.04765959179418397,7006
A,eef_path,2,clock,all,r2,-0.005838402220759126,15454
A,eef_path,2,clock,all,r2_within_branch,-0.012780767622735834,15454
A,eef_path,2,clock,q0-11,r2,-0.3718823123255247,4224
A,eef_path,2,clock,q12-23,r2,-0.4638234159618352,4224
A,eef_path,2,clock,q24+,r2,-0.053005581359793746,7006
A,obj_disp,2,clock,all,r2,-0.2145394048204861,15454
A,obj_disp,2,clock,all,r2_within_branch,-0.00458554444187953,15454
A,obj_disp,2,clock,q0-11,r2,-58.53158699124938,4224
A,obj_disp,2,clock,q12-23,r2,-0.22319000049723892,4224
A,obj_disp,2,clock,q24+,r2,-0.08294032225372208,7006
A,dgoal,2,clock,all,r2,0.12241577562797173,15454
A,dgoal,2,clock,all,r2_within_branch,0.1070795318536866,15454
A,dgoal,2,clock,q0-11,r2,nan,4224
A,dgoal,2,clock,q12-23,r2,-3192.598386607262,4224
A,dgoal,2,clock,q24+,r2,0.13887446301172096,7006
A,undo,2,clock,all,auc,0.7592212025199455,15454
A,undo,2,clock,q0-11,auc,nan,4224
A,undo,2,clock,q12-23,auc,0.4634962187318208,4224
A,undo,2,clock,q24+,auc,0.9267387737041265,7006
A,grip_flips,2,clock,all,r2,-0.007116170279505563,15454
A,grip_flips,2,clock,all,r2_within_branch,-0.002033199513649636,15454
A,grip_flips,2,clock,q0-11,r2,-0.00777335701062376,4224
A,grip_flips,2,clock,q12-23,r2,-0.024806378847258337,4224
A,grip_flips,2,clock,q24+,r2,-0.020973809258547194,7006
A,obj_disp_p1,2,clock,all,r2,0.09239254832306676,15454
A,obj_disp_p1,2,clock,all,r2_within_branch,0.07900752237280614,15454
A,obj_disp_p1,2,clock,q0-11,r2,-1919545429513.7432,4224
A,obj_disp_p1,2,clock,q12-23,r2,-680.1738994323991,4224
A,obj_disp_p1,2,clock,q24+,r2,0.09798410239899225,7006
A,obj_disp_p2,2,clock,all,r2,-0.28373528137044257,15454
A,obj_disp_p2,2,clock,all,r2_within_branch,-0.06490904971764416,15454
A,obj_disp_p2,2,clock,q0-11,r2,-63.40022530286966,4224
A,obj_disp_p2,2,clock,q12-23,r2,-0.11717869537903575,4224
A,obj_disp_p2,2,clock,q24+,r2,-28.566854640386904,7006
A,obj_nc,2,clock,all,auc,0.6465770530616383,15454
A,obj_nc,2,clock,q0-11,auc,0.639355028993374,4224
A,obj_nc,2,clock,q12-23,auc,0.5529753705937945,4224
A,obj_nc,2,clock,q24+,auc,0.4820114745139972,7006
A,obj_ncfar,2,clock,all,auc,0.7355029428181055,15454
A,obj_ncfar,2,clock,q0-11,auc,nan,4224
A,obj_ncfar,2,clock,q12-23,auc,0.7580156912923429,4224
A,obj_ncfar,2,clock,q24+,auc,0.7538658153902951,7006
A,obj_free_disp,2,clock,all,r2,-0.015171555356711913,15454
A,obj_free_disp,2,clock,all,r2_within_branch,-0.001383494830027615,15454
A,obj_free_disp,2,clock,q0-11,r2,-0.18748979527055076,4224
A,obj_free_disp,2,clock,q12-23,r2,-0.0037518757253093282,4224
A,obj_free_disp,2,clock,q24+,r2,-0.03179156911870751,7006
A,obj_gt_arm,2,clock,all,auc,0.5408871521941316,15454
A,obj_gt_arm,2,clock,q0-11,auc,0.5428383248278845,4224
A,obj_gt_arm,2,clock,q12-23,auc,0.5001180266609407,4224
A,obj_gt_arm,2,clock,q24+,auc,0.6051187770307124,7006
A,undo_nc,2,clock,all,auc,0.22064558091507724,15454
A,undo_nc,2,clock,q0-11,auc,nan,4224
A,undo_nc,2,clock,q12-23,auc,0.6304442508710801,4224
A,undo_nc,2,clock,q24+,auc,0.01616266944734096,7006
A,eef_disp,2,clock_causal,all,r2,-0.13220059216767327,15454
A,eef_disp,2,clock_causal,all,r2_within_branch,-0.02656626254393693,15454
A,eef_disp,2,clock_causal,q0-11,r2,-0.5224838154210767,4224
A,eef_disp,2,clock_causal,q12-23,r2,-0.551762251481831,4224
A,eef_disp,2,clock_causal,q24+,r2,-0.1671744972763376,7006
A,eef_path,2,clock_causal,all,r2,-0.1478766258935802,15454
A,eef_path,2,clock_causal,all,r2_within_branch,-0.03007814576614007,15454
A,eef_path,2,clock_causal,q0-11,r2,-0.5928401578332148,4224
A,eef_path,2,clock_causal,q12-23,r2,-0.7485863239071084,4224
A,eef_path,2,clock_causal,q24+,r2,-0.1819500196613283,7006
A,obj_disp,2,clock_causal,all,r2,-0.8499281354316409,15454
A,obj_disp,2,clock_causal,all,r2_within_branch,-0.00734811174258887,15454
A,obj_disp,2,clock_causal,q0-11,r2,-93.68319355186566,4224
A,obj_disp,2,clock_causal,q12-23,r2,-0.3312656301788706,4224
A,obj_disp,2,clock_causal,q24+,r2,-1.3972291986927403,7006
A,dgoal,2,clock_causal,all,r2,-0.8707209006566209,15454
A,dgoal,2,clock_causal,all,r2_within_branch,-0.3374323719570306,15454
A,dgoal,2,clock_causal,q0-11,r2,nan,4224
A,dgoal,2,clock_causal,q12-23,r2,-12648.024612524334,4224
A,dgoal,2,clock_causal,q24+,r2,-0.990348071172106,7006
A,undo,2,clock_causal,all,auc,0.7485291240586966,15454
A,undo,2,clock_causal,q0-11,auc,nan,4224
A,undo,2,clock_causal,q12-23,auc,0.446480511925538,4224
A,undo,2,clock_causal,q24+,auc,0.9046333379757849,7006
A,grip_flips,2,clock_causal,all,r2,-0.00958224460351842,15454
A,grip_flips,2,clock_causal,all,r2_within_branch,-0.0021961355532152116,15454
A,grip_flips,2,clock_causal,q0-11,r2,-0.019398295172997543,4224
A,grip_flips,2,clock_causal,q12-23,r2,-0.02117781901303284,4224
A,grip_flips,2,clock_causal,q24+,r2,-0.025676278872105884,7006
A,obj_disp_p1,2,clock_causal,all,r2,-1.10335708449817,15454
A,obj_disp_p1,2,clock_causal,all,r2_within_branch,-0.4653910770119989,15454
A,obj_disp_p1,2,clock_causal,q0-11,r2,-126490564547.07697,4224
A,obj_disp_p1,2,clock_causal,q12-23,r2,-983.4708493777598,4224
A,obj_disp_p1,2,clock_causal,q24+,r2,-1.2461039590196408,7006
A,obj_disp_p2,2,clock_causal,all,r2,-0.4570238933794417,15454
A,obj_disp_p2,2,clock_causal,all,r2_within_branch,-0.1610965735354171,15454
A,obj_disp_p2,2,clock_causal,q0-11,r2,-99.32073927877691,4224
A,obj_disp_p2,2,clock_causal,q12-23,r2,-0.18467539554460727,4224
A,obj_disp_p2,2,clock_causal,q24+,r2,-23.145030044975492,7006
A,obj_nc,2,clock_causal,all,auc,0.6318231639785844,15454
A,obj_nc,2,clock_causal,q0-11,auc,0.7268799626675901,4224
A,obj_nc,2,clock_causal,q12-23,auc,0.5137362688221851,4224
A,obj_nc,2,clock_causal,q24+,auc,0.46456766791272,7006
A,obj_ncfar,2,clock_causal,all,auc,0.7243214501360898,15454
A,obj_ncfar,2,clock_causal,q0-11,auc,nan,4224
A,obj_ncfar,2,clock_causal,q12-23,auc,0.7626060905002248,4224
A,obj_ncfar,2,clock_causal,q24+,auc,0.7572000716635721,7006
A,obj_free_disp,2,clock_causal,all,r2,-0.07106878639354522,15454
A,obj_free_disp,2,clock_causal,all,r2_within_branch,-0.010237322772555013,15454
A,obj_free_disp,2,clock_causal,q0-11,r2,-0.04929685862663602,4224
A,obj_free_disp,2,clock_causal,q12-23,r2,-0.029596264909715786,4224
A,obj_free_disp,2,clock_causal,q24+,r2,-0.12099116439094093,7006
A,obj_gt_arm,2,clock_causal,all,auc,0.44795697930601147,15454
A,obj_gt_arm,2,clock_causal,q0-11,auc,0.6289433524358755,4224
A,obj_gt_arm,2,clock_causal,q12-23,auc,0.32828926561827515,4224
A,obj_gt_arm,2,clock_causal,q24+,auc,0.4820594896963326,7006
A,undo_nc,2,clock_causal,all,auc,0.21900046431383044,15454
A,undo_nc,2,clock_causal,q0-11,auc,nan,4224
A,undo_nc,2,clock_causal,q12-23,auc,0.6184668989547039,4224
A,undo_nc,2,clock_causal,q24+,auc,0.01616266944734096,7006
A,eef_disp,2,clock_rich,all,r2,0.1463454812408161,15454
A,eef_disp,2,clock_rich,all,r2_within_branch,0.14796818360311303,15454
A,eef_disp,2,clock_rich,q0-11,r2,-0.04040760463408857,4224
A,eef_disp,2,clock_rich,q12-23,r2,-0.14334494333482795,4224
A,eef_disp,2,clock_rich,q24+,r2,0.14109068754057522,7006
A,eef_path,2,clock_rich,all,r2,0.1570013404659595,15454
A,eef_path,2,clock_rich,all,r2_within_branch,0.1594415343000441,15454
A,eef_path,2,clock_rich,q0-11,r2,-0.049030874701795735,4224
A,eef_path,2,clock_rich,q12-23,r2,-0.19891939421296123,4224
A,eef_path,2,clock_rich,q24+,r2,0.137215483978742,7006
A,obj_disp,2,clock_rich,all,r2,-0.5132699284052251,15454
A,obj_disp,2,clock_rich,all,r2_within_branch,-0.4445251211275583,15454
A,obj_disp,2,clock_rich,q0-11,r2,-94.98516586815893,4224
A,obj_disp,2,clock_rich,q12-23,r2,-0.5218391179666533,4224
A,obj_disp,2,clock_rich,q24+,r2,0.09764080369325984,7006
A,dgoal,2,clock_rich,all,r2,0.28556684093094087,15454
A,dgoal,2,clock_rich,all,r2_within_branch,0.2741635480072324,15454
A,dgoal,2,clock_rich,q0-11,r2,nan,4224
A,dgoal,2,clock_rich,q12-23,r2,-1230.2788057909156,4224
A,dgoal,2,clock_rich,q24+,r2,0.2659193728583996,7006
A,undo,2,clock_rich,all,auc,0.6630711001476122,15454
A,undo,2,clock_rich,q0-11,auc,nan,4224
A,undo,2,clock_rich,q12-23,auc,0.533304246655032,4224
A,undo,2,clock_rich,q24+,auc,0.9057605029471002,7006
A,grip_flips,2,clock_rich,all,r2,0.0796701206295645,15454
A,grip_flips,2,clock_rich,all,r2_within_branch,0.08564691482655515,15454
A,grip_flips,2,clock_rich,q0-11,r2,0.16887772670503834,4224
A,grip_flips,2,clock_rich,q12-23,r2,0.02971223912749421,4224
A,grip_flips,2,clock_rich,q24+,r2,0.051056952140920014,7006
A,obj_disp_p1,2,clock_rich,all,r2,0.22981863809355071,15454
A,obj_disp_p1,2,clock_rich,all,r2_within_branch,0.21119714181524374,15454
A,obj_disp_p1,2,clock_rich,q0-11,r2,-481864719453.2011,4224
A,obj_disp_p1,2,clock_rich,q12-23,r2,-109.36440089427718,4224
A,obj_disp_p1,2,clock_rich,q24+,r2,0.20162661985943217,7006
A,obj_disp_p2,2,clock_rich,all,r2,-0.781065126611731,15454
A,obj_disp_p2,2,clock_rich,all,r2_within_branch,-0.6733377763243571,15454
A,obj_disp_p2,2,clock_rich,q0-11,r2,-98.9909498292759,4224
A,obj_disp_p2,2,clock_rich,q12-23,r2,-0.5346462824885347,4224
A,obj_disp_p2,2,clock_rich,q24+,r2,-5.525092230850116,7006
A,obj_nc,2,clock_rich,all,auc,0.6246521180671334,15454
A,obj_nc,2,clock_rich,q0-11,auc,0.3277299538678893,4224
A,obj_nc,2,clock_rich,q12-23,auc,0.4767617808595003,4224
A,obj_nc,2,clock_rich,q24+,auc,0.6219468685227288,7006
A,obj_ncfar,2,clock_rich,all,auc,0.7917566125008566,15454
A,obj_ncfar,2,clock_rich,q0-11,auc,nan,4224
A,obj_ncfar,2,clock_rich,q12-23,auc,0.750154938088469,4224
A,obj_ncfar,2,clock_rich,q24+,auc,0.6934972908998123,7006
A,obj_free_disp,2,clock_rich,all,r2,-0.18260002908301776,15454
A,obj_free_disp,2,clock_rich,all,r2_within_branch,-0.1725620430996681,15454
A,obj_free_disp,2,clock_rich,q0-11,r2,-0.04454717929830332,4224
A,obj_free_disp,2,clock_rich,q12-23,r2,-0.1328045491593174,4224
