snapshot_key,query,layers,branches,horizontal,vertical_lag1,vertical_lag2,vertical_lag3,vertical_lag4,vertical_lag5,vertical_lag6,vertical_lag7,vertical_lag8
w01_s004,19,deep,16,0.7805873015873016,0.8195535714285715,0.8828720238095239,0.9164136904761905,0.9300892857142857,0.9235863095238095,0.9063095238095239,0.9077380952380953,0.9008333333333334
w01_s004,19,front,16,0.7530714285714287,0.7452976190476192,0.8370684523809524,0.8606994047619048,0.8641369047619047,0.8747916666666666,0.8618303571428572,0.8744345238095239,0.8848660714285714
w01_s004,20,deep,16,0.7396924603174604,0.7676339285714286,0.8843154761904762,0.9019642857142858,0.9067113095238095,0.9041517857142858,0.9058333333333335,0.8998065476190477,0.9175446428571429
w01_s004,20,front,16,0.7267063492063494,0.7169494047619049,0.812797619047619,0.8543154761904762,0.8570535714285714,0.8651636904761906,0.8727529761904762,0.860327380952381,0.8775744047619048
w01_s004,21,deep,16,0.7085039682539683,0.7125744047619049,0.8448214285714286,0.8972470238095238,0.9080357142857143,0.9201190476190477,0.9036607142857144,0.9020535714285715,0.9181994047619049
w01_s004,21,front,16,0.7046865079365081,0.6664732142857144,0.7713392857142858,0.8390476190476192,0.8673363095238096,0.8570238095238096,0.8690327380952382,0.8695535714285715,0.8686309523809523
w01_s004,22,deep,16,0.6972063492063493,0.7125744047619049,0.8216964285714288,0.8587351190476191,0.8963244047619048,0.9045982142857143,0.9155357142857143,0.9140476190476191,0.9146577380952381
w01_s004,22,front,16,0.7050198412698414,0.6774702380952382,0.7364285714285714,0.7932142857142859,0.8434821428571428,0.8634226190476192,0.8520684523809524,0.8539434523809525,0.8623511904761905
w01_s004,23,deep,16,0.6897857142857143,0.7194791666666668,0.8241666666666667,0.8569345238095238,0.8739136904761906,0.8961607142857144,0.8978125000000001,0.9177976190476191,0.9198214285714286
w01_s004,23,front,16,0.6863174603174603,0.6702529761904763,0.7379315476190478,0.7836607142857143,0.8031994047619048,0.8509077380952381,0.8600595238095239,0.8498363095238096,0.862827380952381
w02_s000,0,deep,16,0.40389880952380963,,,,,,,,
w02_s000,0,front,16,0.5813789682539683,,,,,,,,
w02_s000,1,deep,16,0.4240436507936508,0.8535863095238095,,,,,,,
w02_s000,1,front,16,0.5381349206349207,0.7982589285714287,,,,,,,
w02_s000,2,deep,16,0.39541865079365085,0.7658035714285716,0.890982142857143,,,,,,
w02_s000,2,front,16,0.5431130952380954,0.7098660714285715,0.8211309523809525,,,,,,
w02_s000,3,deep,16,0.44606547619047626,0.6883779761904762,0.8654315476190476,0.9373511904761904,,,,,
w02_s000,3,front,16,0.6014523809523811,0.6592559523809525,0.7872916666666667,0.842485119047619,,,,,
w02_s000,4,deep,16,0.457,0.6936309523809525,0.806904761904762,0.878110119047619,0.9255208333333333,,,,
w02_s000,4,front,16,0.5695734126984128,0.6743005952380954,0.736934523809524,0.7955505952380952,0.8294642857142858,,,,
w02_s000,5,deep,16,0.4487718253968254,0.7845386904761905,0.7964434523809525,0.8796130952380953,0.8947470238095239,0.9019642857142858,,,
w02_s000,5,front,16,0.5611507936507938,0.6433184523809525,0.7036755952380953,0.7316666666666667,0.7849702380952381,0.8298065476190476,,,
w02_s000,6,deep,16,0.5056845238095239,0.7406547619047621,0.8652827380952381,0.8634375000000001,0.8985863095238095,0.9049553571428572,0.9055357142857143,,
w02_s000,6,front,16,0.5691309523809525,0.6747916666666669,0.7670535714285716,0.7763244047619049,0.7989434523809525,0.8182440476190476,0.8474255952380954,,
w02_s000,7,deep,16,0.5264722222222223,0.8413095238095238,0.8957142857142858,0.8539434523809524,0.8841369047619048,0.90375,0.9069345238095239,0.8970089285714287,
w02_s000,7,front,16,0.610013888888889,0.6954613095238096,0.7748065476190478,0.8392261904761906,0.8240029761904762,0.8482291666666667,0.8671428571428572,0.8642261904761904,
w02_s000,8,deep,16,0.545029761904762,0.7952083333333334,0.8870982142857142,0.8891369047619048,0.9017261904761905,0.9208779761904762,0.9144940476190477,0.9302678571428572,0.8855059523809525
w02_s000,8,front,16,0.6347777777777779,0.6643750000000002,0.7511755952380954,0.8095982142857143,0.8554761904761905,0.836294642857143,0.8413244047619048,0.8715327380952381,0.8622767857142857
w02_s000,9,deep,16,0.5277876984126985,0.6556845238095239,0.8393005952380954,0.8623958333333334,0.8799702380952382,0.8969791666666667,0.9052976190476192,0.8957291666666667,0.896264880952381
w02_s000,9,front,16,0.6461250000000002,0.6664732142857144,0.7106845238095238,0.7754166666666668,0.8217857142857143,0.8567261904761905,0.8531696428571429,0.8489880952380953,0.8665922619047619
w02_s000,10,deep,16,0.578686507936508,0.7905803571428572,0.8192559523809525,0.8541517857142857,0.8832142857142857,0.8924702380952381,0.8967708333333334,0.9085267857142858,0.8991964285714287
w02_s000,10,front,16,0.6381269841269842,0.6734226190476191,0.7068898809523811,0.7440178571428572,0.7776339285714287,0.8020089285714287,0.8398660714285715,0.8443303571428572,0.8428869047619048
w02_s000,11,deep,16,0.6875238095238096,0.7422470238095239,0.8951339285714286,0.8927976190476191,0.8687202380952381,0.906279761904762,0.9267113095238095,0.903154761904762,0.8960119047619048
w02_s000,11,front,16,0.6965873015873018,0.7455654761904762,0.7634375000000001,0.775654761904762,0.8019345238095239,0.8206547619047619,0.8492708333333334,0.8833630952380953,0.8665625000000001
w02_s000,12,deep,16,0.7000178571428572,0.8519494047619047,0.8896428571428572,0.9204761904761906,0.9095089285714286,0.8901488095238096,0.9290922619047619,0.9338839285714285,0.9170684523809525
w02_s000,12,front,16,0.690263888888889,0.7971577380952382,0.8257142857142858,0.8307440476190476,0.8240625000000001,0.8235565476190476,0.856294642857143,0.8670386904761904,0.8933928571428572
w02_s000,13,deep,16,0.6695734126984128,0.8447321428571429,0.9032291666666667,0.9016815476190476,0.9158482142857143,0.9147172619047619,0.914672619047619,0.9218303571428572,0.9291815476190477
w02_s000,13,front,16,0.6408234126984129,0.7957440476190477,0.851919642857143,0.8589136904761905,0.8534375000000001,0.850952380952381,0.8714136904761905,0.8778720238095239,0.8576339285714287
w02_s000,14,deep,16,0.6954503968253969,0.6885863095238096,0.8890029761904763,0.9029315476190477,0.9019345238095238,0.891860119047619,0.8939434523809524,0.9112946428571429,0.930610119047619
w02_s000,14,front,16,0.6471527777777778,0.6460119047619048,0.8265922619047619,0.8606101190476191,0.8672916666666667,0.8642113095238095,0.8652380952380951,0.8851041666666666,0.894717261904762
w02_s000,15,deep,16,0.7547242063492063,0.7459970238095239,0.8326488095238096,0.9063392857142858,0.9119047619047619,0.8974851190476191,0.9015029761904763,0.8998660714285716,0.9275595238095238
w02_s000,15,front,16,0.670140873015873,0.6510714285714286,0.7317708333333334,0.8425744047619048,0.8731845238095237,0.8801041666666667,0.8718005952380953,0.8716815476190476,0.8843452380952381
w02_s000,16,deep,16,0.7257896825396827,0.7461904761904763,0.8370982142857144,0.8729017857142858,0.9052380952380954,0.9148363095238097,0.8824702380952381,0.9024553571428572,0.888467261904762
w02_s000,16,front,16,0.666293650793651,0.6588541666666667,0.7362351190476191,0.765639880952381,0.842857142857143,0.8701339285714287,0.8798660714285715,0.8603720238095238,0.8743601190476191
w02_s000,17,deep,16,0.7293214285714285,0.7506398809523811,0.8549553571428572,0.8803125,0.8972619047619048,0.9127529761904762,0.9127529761904762,0.8932589285714286,0.8974553571428572
w02_s000,17,front,16,0.6784781746031747,0.6854910714285716,0.7674255952380953,0.7981994047619048,0.8212202380952381,0.8298958333333334,0.8527678571428572,0.8660863095238096,0.8566220238095239
w02_s000,18,deep,16,0.7650575396825398,0.7561755952380953,0.8520833333333334,0.8855654761904761,0.8885565476190477,0.8974553571428572,0.9069494047619049,0.9279910714285714,0.9134821428571429
w02_s000,18,front,16,0.7151210317460318,0.6871577380952382,0.7666964285714287,0.8106696428571429,0.8299553571428572,0.8346726190476191,0.8163690476190477,0.8476934523809525,0.8590476190476191
w02_s000,19,deep,16,0.803529761904762,0.8409821428571429,0.8809672619047619,0.889404761904762,0.9031845238095237,0.8869791666666667,0.9093898809523809,0.8972619047619048,0.9025595238095239
w02_s000,19,front,16,0.7387638888888889,0.7461309523809525,0.8025892857142858,0.8357291666666667,0.8560119047619048,0.862485119047619,0.8631845238095238,0.8654910714285715,0.8658035714285716
w02_s000,20,deep,16,0.816811507936508,0.6857886904761905,0.8855208333333333,0.9005208333333334,0.9018601190476192,0.9071875,0.8919642857142858,0.9142113095238096,0.903169642857143
w02_s000,20,front,16,0.7530674603174603,0.7041220238095239,0.8147619047619048,0.8386458333333334,0.8530357142857143,0.8670684523809524,0.8707886904761906,0.8643303571428572,0.8732738095238095
w02_s000,21,deep,16,0.8629206349206349,0.7601934523809525,0.8006101190476191,0.89375,0.9096726190476191,0.9174851190476191,0.9120535714285715,0.9111607142857143,0.9193303571428572
w02_s000,21,front,16,0.7943908730158731,0.7124702380952381,0.7713988095238096,0.8384226190476192,0.847232142857143,0.8652380952380953,0.8724107142857144,0.8719940476190476,0.8640476190476192
w02_s000,22,deep,16,0.8636250000000001,0.7576785714285715,0.8373065476190477,0.8609970238095239,0.9025446428571429,0.9145535714285715,0.9199107142857144,0.9044047619047619,0.9022172619047619
w02_s000,22,front,16,0.7849464285714287,0.7236309523809524,0.7841964285714287,0.8139285714285716,0.8391517857142858,0.8531101190476191,0.8638244047619048,0.8686458333333333,0.8623363095238096
w02_s000,23,deep,16,0.8568253968253969,0.7733333333333333,0.8476190476190477,0.8815029761904762,0.8918303571428572,0.9048214285714287,0.914092261904762,0.9197916666666667,0.915967261904762
w02_s000,23,front,16,0.7573472222222224,0.6996279761904762,0.7857738095238096,0.8229315476190477,0.8326190476190477,0.8345833333333333,0.849107142857143,0.8506994047619048,0.8698363095238096
w02_s001,0,deep,16,0.31330952380952387,,,,,,,,
w02_s001,0,front,16,0.4766190476190477,,,,,,,,
w02_s001,1,deep,16,0.49093253968253975,0.7418898809523812,,,,,,,
w02_s001,1,front,16,0.584152777777778,0.7026636904761905,,,,,,,
w02_s001,2,deep,16,0.4687579365079365,0.7065476190476192,0.8645386904761905,,,,,,
w02_s001,2,front,16,0.6011369047619048,0.6626190476190477,0.7941666666666667,,,,,,
w02_s001,3,deep,16,0.4541984126984128,0.7038690476190477,0.817514880952381,0.8709523809523809,,,,,
w02_s001,3,front,16,0.5631765873015874,0.6769494047619049,0.7540029761904763,0.7941369047619049,,,,,
w02_s001,4,deep,16,0.4861071428571429,0.7942261904761905,0.7998511904761905,0.8964285714285715,0.8935416666666667,,,,
w02_s001,4,front,16,0.5410257936507937,0.6460119047619048,0.7080654761904762,0.7466815476190477,0.7888244047619049,,,,
w02_s001,5,deep,16,0.5121825396825398,0.7447916666666669,0.8592410714285714,0.8595535714285716,0.9001041666666667,0.8951488095238096,,,
w02_s001,5,front,16,0.5510476190476192,0.665014880952381,0.7761904761904762,0.7812500000000001,0.8085565476190477,0.8141964285714286,,,
w02_s001,6,deep,16,0.5594861111111112,0.8355059523809525,0.8894494047619048,0.8528125000000001,0.8849404761904762,0.9044345238095238,0.9123958333333334,,
w02_s001,6,front,16,0.6162361111111113,0.6881845238095239,0.7802083333333334,0.8404315476190477,0.8294791666666667,0.8501785714285715,0.8779315476190477,,
w02_s001,7,deep,16,0.5603551587301588,0.7849553571428572,0.8785863095238096,0.8928422619047619,0.8966369047619048,0.9208035714285715,0.9182440476190477,0.9294940476190476,
w02_s001,7,front,16,0.6423055555555557,0.6796279761904763,0.7610267857142858,0.810327380952381,0.8567559523809525,0.8413392857142857,0.8566071428571429,0.8752529761904762,
w02_s001,8,deep,16,0.5520734126984127,0.6615178571428573,0.8388988095238096,0.8418452380952381,0.8754017857142857,0.9085863095238096,0.9168005952380953,0.9070535714285715,0.905952380952381
w02_s001,8,front,16,0.6319265873015875,0.6616815476190476,0.7251934523809525,0.7611755952380953,0.8122321428571428,0.8538690476190476,0.8438690476190476,0.8532886904761905,0.8635416666666667
w02_s001,9,deep,16,0.6108730158730159,0.7989732142857144,0.822797619047619,0.8568154761904763,0.8908035714285715,0.8951785714285716,0.8988392857142857,0.9047767857142857,0.8993452380952381
w02_s001,9,front,16,0.645825396825397,0.6885714285714286,0.7094196428571429,0.7534375000000001,0.7723065476190477,0.7979761904761906,0.8490773809523811,0.8531845238095239,0.8560267857142858
w02_s001,10,deep,16,0.7400992063492065,0.7655357142857144,0.890982142857143,0.895639880952381,0.8692261904761905,0.904702380952381,0.9155654761904762,0.9051488095238096,0.8985119047619048
w02_s001,10,front,16,0.7104900793650795,0.7484970238095239,0.7589880952380954,0.7936160714285715,0.8064732142857143,0.8199404761904763,0.8497470238095239,0.8768005952380953,0.8761011904761905
w02_s001,11,deep,16,0.7673035714285715,0.8568154761904763,0.8871577380952382,0.9120238095238096,0.9077976190476191,0.8887648809523809,0.9297767857142858,0.937544642857143,0.9200148809523809
w02_s001,11,front,16,0.7229444444444445,0.8051636904761905,0.8385119047619047,0.8245833333333334,0.8339880952380954,0.8442113095238096,0.8579315476190477,0.8700892857142858,0.8900297619047619
w02_s001,12,deep,16,0.7366190476190477,0.8449255952380952,0.9000446428571429,0.9002232142857143,0.9058333333333334,0.9072470238095238,0.9043601190476191,0.9229017857142857,0.9308333333333333
w02_s001,12,front,16,0.6590376984126985,0.7804613095238095,0.8438095238095239,0.8558035714285714,0.8405803571428572,0.8562053571428572,0.8723958333333333,0.8764583333333333,0.8652083333333334
w02_s001,13,deep,16,0.7541607142857143,0.7552827380952382,0.8938392857142858,0.9069196428571429,0.9020982142857144,0.9036755952380953,0.8986458333333334,0.9168154761904762,0.9225744047619049
w02_s001,13,front,16,0.677468253968254,0.6614583333333335,0.8197321428571429,0.8620238095238095,0.8714285714285714,0.8600297619047619,0.867544642857143,0.8856250000000001,0.8824107142857143
w02_s001,14,deep,16,0.789623015873016,0.7603125000000001,0.8626041666666668,0.9043303571428573,0.9164583333333334,0.9035416666666667,0.905372023809524,0.8979613095238096,0.9273809523809524
w02_s001,14,front,16,0.6862043650793652,0.6520982142857144,0.7439880952380953,0.849047619047619,0.8689136904761905,0.8704910714285714,0.8621130952380953,0.8731547619047619,0.8812500000000001
w02_s001,15,deep,16,0.77771626984127,0.7610714285714286,0.8250744047619047,0.8808035714285715,0.9149255952380952,0.9245833333333333,0.9020833333333333,0.8953125,0.8972470238095238
w02_s001,15,front,16,0.6878134920634922,0.6652827380952382,0.7276190476190477,0.7947916666666667,0.8482589285714286,0.8543601190476191,0.8640029761904763,0.8588541666666667,0.8605357142857144
w02_s001,16,deep,16,0.7536309523809523,0.7607589285714287,0.8510714285714286,0.8628720238095239,0.8886160714285715,0.9025892857142859,0.9116815476190476,0.8988690476190476,0.8927529761904762
w02_s001,16,front,16,0.7105535714285715,0.6734226190476191,0.7592410714285716,0.7896130952380953,0.825327380952381,0.8373958333333336,0.8503571428571429,0.8620386904761905,0.8522321428571429
w02_s001,17,deep,16,0.7955694444444444,0.7171577380952381,0.8445982142857144,0.8690625000000001,0.8705505952380953,0.9050744047619048,0.9034077380952382,0.9187946428571429,0.910982142857143
w02_s001,17,front,16,0.7521507936507937,0.6778125,0.7455208333333334,0.8029910714285715,0.8225000000000001,0.8485714285714286,0.8291071428571428,0.8548958333333334,0.8574404761904763
w02_s001,18,deep,16,0.8273710317460318,0.8234226190476192,0.8548363095238096,0.8917410714285715,0.8896726190476191,0.8895833333333334,0.9134821428571429,0.9017559523809524,0.9145386904761905
w02_s001,18,front,16,0.769045634920635,0.7674702380952382,0.8108928571428572,0.8306994047619047,0.8512202380952381,0.8472470238095239,0.860639880952381,0.8561309523809524,0.877544642857143
w02_s001,19,deep,16,0.8416111111111112,0.740982142857143,0.8763392857142858,0.8917559523809524,0.9099702380952381,0.9030357142857144,0.9055208333333333,0.9158333333333333,0.8988839285714285
w02_s001,19,front,16,0.7795178571428572,0.7209077380952382,0.8188988095238096,0.8327083333333334,0.8544196428571429,0.8576488095238095,0.8600595238095239,0.8695684523809525,0.8561309523809524
w02_s001,20,deep,16,0.8546369047619049,0.7402083333333335,0.7903869047619048,0.8878422619047619,0.9093154761904763,0.9130357142857144,0.9068005952380953,0.9073958333333334,0.918794642857143
w02_s001,20,front,16,0.7936230158730159,0.7123958333333335,0.7807886904761906,0.8352976190476191,0.8438244047619048,0.8537202380952381,0.8675148809523809,0.8697767857142857,0.875357142857143
w02_s001,21,deep,16,0.8651865079365081,0.7274702380952381,0.8197619047619048,0.8114732142857143,0.8986309523809524,0.9188392857142857,0.9204910714285715,0.9125297619047619,0.8992113095238096
w02_s001,21,front,16,0.790920634920635,0.7113839285714286,0.7793601190476191,0.794404761904762,0.8459077380952382,0.8483333333333334,0.8484523809523811,0.856294642857143,0.8719940476190476
w02_s001,22,deep,16,0.8556488095238097,0.7265625000000001,0.7863392857142857,0.8357142857142859,0.8221130952380954,0.9021726190476191,0.9038690476190476,0.9135119047619047,0.9132738095238095
w02_s001,22,front,16,0.7708789682539684,0.6923511904761905,0.7421577380952382,0.7892410714285715,0.7975446428571429,0.8416517857142858,0.8491964285714286,0.8475892857142857,0.863125
w02_s001,23,deep,16,0.8295654761904762,0.6921428571428573,0.7866220238095238,0.8045238095238095,0.8330059523809524,0.8097470238095239,0.8929910714285715,0.8974404761904762,0.9193303571428572
w02_s001,23,front,16,0.7618988095238095,0.6401785714285715,0.7316815476190477,0.763110119047619,0.7982291666666668,0.7945238095238095,0.8404017857142858,0.8465773809523811,0.8514732142857143
w02_s002,0,deep,16,0.34861111111111115,,,,,,,,
w02_s002,0,front,16,0.5318075396825398,,,,,,,,
w02_s002,1,deep,16,0.5353035714285714,0.7225595238095239,,,,,,,
w02_s002,1,front,16,0.6322400793650794,0.7007142857142857,,,,,,,
w02_s002,2,deep,16,0.4329126984126984,0.7126934523809525,0.8195089285714288,,,,,,
w02_s002,2,front,16,0.574763888888889,0.6826190476190477,0.7475446428571428,,,,,,
w02_s002,3,deep,16,0.4389761904761906,0.7832738095238096,0.7958630952380954,0.9156250000000001,,,,,
w02_s002,3,front,16,0.5578769841269842,0.6633482142857144,0.7252083333333335,0.7399851190476192,,,,,
w02_s002,4,deep,16,0.48480357142857156,0.7138839285714287,0.8473809523809525,0.8737053571428572,0.9130059523809524,,,,
w02_s002,4,front,16,0.5510079365079366,0.6569047619047619,0.7697619047619049,0.7911458333333334,0.7876488095238096,,,,
w02_s002,5,deep,16,0.508436507936508,0.8352232142857143,0.8942261904761906,0.8582589285714286,0.8882291666666666,0.9079464285714286,,,
w02_s002,5,front,16,0.610123015873016,0.674732142857143,0.7760714285714286,0.8467708333333334,0.8361160714285715,0.8467261904761905,,,
w02_s002,6,deep,16,0.5365238095238095,0.8033779761904762,0.8993005952380952,0.8907440476190476,0.9020684523809523,0.9306696428571429,0.9300892857142857,,
w02_s002,6,front,16,0.6424424603174604,0.6844791666666667,0.7642261904761906,0.8124851190476191,0.8533333333333334,0.8561309523809524,0.8448363095238096,,
w02_s002,7,deep,16,0.5293968253968255,0.6645535714285715,0.8501190476190477,0.8490773809523811,0.8613541666666668,0.9040178571428572,0.9268898809523809,0.9120982142857144,
w02_s002,7,front,16,0.6369880952380953,0.6577232142857143,0.7278273809523811,0.7836309523809525,0.8135267857142858,0.8592410714285714,0.8604315476190476,0.8390773809523809,
w02_s002,8,deep,16,0.5885039682539684,0.7569047619047621,0.8076190476190477,0.8625892857142857,0.8824255952380953,0.8838988095238096,0.8909375,0.9180059523809524,0.8925595238095239
w02_s002,8,front,16,0.6322361111111113,0.6656696428571429,0.6991071428571429,0.7630505952380953,0.7733035714285714,0.7984077380952381,0.8377529761904763,0.8514880952380952,0.8386160714285715
w02_s002,9,deep,16,0.7174900793650794,0.8046875000000001,0.900639880952381,0.9130952380952381,0.8599107142857143,0.9020535714285715,0.9260714285714285,0.9073958333333334,0.9112351190476191
w02_s002,9,front,16,0.7205654761904763,0.7495238095238097,0.7792261904761906,0.7879315476190477,0.8042857142857144,0.8137500000000001,0.831875,0.8682886904761905,0.8765178571428571
w02_s002,10,deep,16,0.7836349206349207,0.8480208333333333,0.8806398809523811,0.9127232142857143,0.9041815476190477,0.8827232142857143,0.9244642857142857,0.9472470238095239,0.9236011904761905
w02_s002,10,front,16,0.7320654761904762,0.7969940476190477,0.8235565476190476,0.8168303571428572,0.8302232142857144,0.8367708333333335,0.8514136904761904,0.8632291666666667,0.8849404761904762
w02_s002,11,deep,16,0.7719404761904762,0.851279761904762,0.9158184523809524,0.9205505952380952,0.915357142857143,0.9032440476190478,0.9066815476190477,0.9351934523809524,0.9405803571428573
w02_s002,11,front,16,0.6913253968253968,0.7697767857142858,0.8488541666666667,0.8486904761904763,0.8383630952380954,0.8459077380952382,0.8636309523809524,0.8766964285714286,0.8706845238095238
w02_s002,12,deep,16,0.7903650793650795,0.7351190476190477,0.881547619047619,0.9048809523809525,0.9116220238095238,0.9170684523809524,0.9027232142857142,0.898467261904762,0.9271130952380953
w02_s002,12,front,16,0.6942003968253968,0.6563244047619048,0.8139732142857143,0.8555803571428572,0.8600595238095239,0.8565625,0.8600000000000001,0.8786160714285715,0.8857142857142858
w02_s002,13,deep,16,0.8147301587301587,0.7805357142857143,0.8798065476190478,0.9019940476190477,0.9163095238095238,0.9087500000000001,0.9074107142857144,0.9030208333333333,0.9133928571428572
w02_s002,13,front,16,0.7100972222222223,0.6967261904761906,0.7668005952380954,0.8560416666666668,0.871547619047619,0.8683482142857143,0.8634375000000001,0.866577380952381,0.8799255952380953
w02_s002,14,deep,16,0.802029761904762,0.7780952380952382,0.8641666666666667,0.8965029761904761,0.908467261904762,0.9227083333333334,0.8886160714285716,0.9014732142857144,0.8968601190476191
w02_s002,14,front,16,0.7195337301587302,0.6777976190476191,0.7752083333333334,0.8157886904761905,0.8571130952380953,0.8768005952380953,0.8696130952380953,0.854092261904762,0.8629166666666668
w02_s002,15,deep,16,0.7896984126984127,0.7637797619047619,0.849702380952381,0.8815476190476191,0.8849107142857143,0.9161755952380953,0.9311755952380952,0.8948363095238095,0.9044196428571429
w02_s002,15,front,16,0.7338670634920635,0.6835267857142859,0.7612053571428572,0.8139880952380953,0.8348660714285714,0.8473958333333333,0.8608184523809523,0.8695238095238096,0.8486904761904762
w02_s002,16,deep,16,0.793543650793651,0.732217261904762,0.8483779761904762,0.8707738095238096,0.8860863095238096,0.8926934523809524,0.9096875,0.921264880952381,0.9016220238095238
w02_s002,16,front,16,0.7442619047619048,0.7014136904761905,0.7703125000000001,0.8092708333333334,0.8467857142857144,0.8417261904761906,0.8284672619047619,0.8589136904761905,0.8550000000000001
w02_s002,17,deep,16,0.8387559523809524,0.7807291666666667,0.8436011904761905,0.8730357142857144,0.8867708333333335,0.8932291666666667,0.9045089285714286,0.9100148809523809,0.9214583333333334
w02_s002,17,front,16,0.7923968253968254,0.7466071428571429,0.8084672619047619,0.8353869047619048,0.8474107142857144,0.8645982142857144,0.8586755952380953,0.8352380952380953,0.8621130952380953
w02_s002,18,deep,16,0.8585357142857144,0.8208928571428573,0.8772321428571429,0.8906696428571429,0.8982738095238095,0.8947023809523811,0.9043303571428571,0.9051041666666667,0.9173214285714286
w02_s002,18,front,16,0.8008730158730158,0.7713095238095239,0.8251339285714288,0.8492261904761905,0.8626190476190477,0.8656696428571429,0.8701339285714286,0.8656101190476191,0.8543750000000001
w02_s002,19,deep,16,0.8412678571428571,0.8447619047619048,0.9025000000000001,0.9124404761904762,0.9247619047619049,0.9210119047619048,0.9113392857142857,0.9174107142857143,0.9133184523809524
w02_s002,19,front,16,0.782952380952381,0.7705952380952381,0.8423809523809525,0.8602083333333334,0.8611458333333333,0.8593005952380952,0.8686755952380953,0.8711904761904762,0.8532291666666667
w02_s002,20,deep,16,0.8372896825396826,0.8373065476190477,0.9144642857142857,0.9237648809523811,0.9229761904761905,0.9273065476190476,0.9235267857142857,0.9098363095238096,0.918764880952381
w02_s002,20,front,16,0.7369722222222223,0.7463541666666668,0.8344642857142858,0.8686607142857143,0.8599553571428573,0.861934523809524,0.877217261904762,0.8816369047619048,0.8814583333333333
w02_s002,21,deep,16,0.8180535714285715,0.7962351190476191,0.8888541666666667,0.9233184523809523,0.9146875000000001,0.9161011904761904,0.917514880952381,0.9076636904761906,0.9208333333333334
w02_s002,21,front,16,0.7131527777777779,0.6934970238095239,0.7933779761904762,0.8446726190476191,0.8579761904761904,0.8530505952380953,0.8508779761904762,0.8607589285714287,0.8732440476190477
w02_s002,22,deep,16,0.8123115079365081,0.768154761904762,0.8610565476190477,0.9010714285714286,0.9147470238095239,0.9005952380952381,0.9005952380952381,0.9010714285714286,0.9044642857142857
w02_s002,22,front,16,0.7063809523809524,0.6849553571428573,0.7521577380952382,0.8223511904761904,0.8510267857142858,0.8592410714285714,0.8522321428571429,0.8544047619047619,0.8688095238095239
w02_s002,23,deep,16,0.8093531746031747,0.7551934523809525,0.8449107142857144,0.8857142857142859,0.9182589285714287,0.9165178571428572,0.8993303571428573,0.9143898809523809,0.9180505952380953
w02_s002,23,front,16,0.7058432539682541,0.6665625000000002,0.7417113095238096,0.7973958333333334,0.8315029761904762,0.8596577380952382,0.8522172619047619,0.8529761904761906,0.8634523809523811
w02_s003,0,deep,16,0.4331845238095238,,,,,,,,
w02_s003,0,front,16,0.5810238095238096,,,,,,,,
w02_s003,1,deep,16,0.4152321428571429,0.6844940476190478,,,,,,,
w02_s003,1,front,16,0.5959761904761905,0.6624702380952381,,,,,,,
w02_s003,2,deep,16,0.4256369047619048,0.7642559523809525,0.8345386904761906,,,,,,
w02_s003,2,front,16,0.5499543650793652,0.6558184523809525,0.7221875000000001,,,,,,
w02_s003,3,deep,16,0.44083928571428577,0.7016666666666668,0.8533928571428572,0.8836755952380952,,,,,
w02_s003,3,front,16,0.5521726190476192,0.6626339285714287,0.7695089285714287,0.7830059523809525,,,,,
w02_s003,4,deep,16,0.48179960317460324,0.8448958333333334,0.8849851190476191,0.8812500000000001,0.8917261904761905,,,,
w02_s003,4,front,16,0.5995714285714286,0.6893154761904763,0.7540773809523811,0.838139880952381,0.839092261904762,,,,
w02_s003,5,deep,16,0.485561507936508,0.7819791666666668,0.8912202380952381,0.8932440476190476,0.9045684523809524,0.9064583333333334,,,
w02_s003,5,front,16,0.6424960317460318,0.6924107142857144,0.7774553571428573,0.7994494047619048,0.8664583333333334,0.8715476190476191,,,
w02_s003,6,deep,16,0.5141984126984128,0.6967113095238096,0.8506101190476191,0.809702380952381,0.8527827380952382,0.9159523809523811,0.9355208333333334,,
w02_s003,6,front,16,0.6432916666666668,0.6803125000000001,0.7237946428571429,0.7813541666666668,0.8063541666666667,0.8538392857142858,0.8789880952380953,,
w02_s003,7,deep,16,0.5203928571428572,0.7097916666666668,0.7895833333333334,0.853482142857143,0.861592261904762,0.8501785714285716,0.8977232142857143,0.9361160714285715,
w02_s003,7,front,16,0.6200496031746032,0.6648214285714287,0.7151041666666668,0.7534375,0.780014880952381,0.8033482142857143,0.8500446428571429,0.861889880952381,
w02_s003,8,deep,16,0.6378809523809524,0.7795535714285715,0.885625,0.9005208333333334,0.8840625,0.9052529761904762,0.9013541666666668,0.9103571428571429,0.9151339285714286
w02_s003,8,front,16,0.6539603174603175,0.7323363095238096,0.7345684523809525,0.77,0.7970386904761906,0.8140476190476191,0.8387946428571429,0.8697619047619048,0.8736309523809525
w02_s003,9,deep,16,0.7318293650793651,0.8221726190476191,0.8797916666666667,0.9111309523809524,0.9156994047619048,0.888452380952381,0.9367559523809523,0.9368898809523809,0.926889880952381
w02_s003,9,front,16,0.6909623015873017,0.7752827380952382,0.8205803571428572,0.8219940476190477,0.8320833333333334,0.8509821428571429,0.8445684523809525,0.8767410714285715,0.9017261904761905
w02_s003,10,deep,16,0.7451984126984128,0.8590922619047618,0.8911309523809524,0.8969345238095239,0.9095238095238096,0.906294642857143,0.9001041666666667,0.9270386904761905,0.930625
