corpus,group,relative,concordant,pairs,n_events,auc_trap_high,event_kind,signal,tier,variant
B,16,-7,27.0,87,3,0.3103448275862069,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,20,-7,25.0,39,2,0.6410256410256411,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,23,-7,14.0,31,1,0.45161290322580644,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,26,-7,129.0,225,21,0.5733333333333334,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,29,-7,43.0,60,2,0.7166666666666667,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,3,-7,96.0,164,25,0.5853658536585366,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,39,-7,39.0,156,26,0.25,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,42,-7,95.0,202,16,0.47029702970297027,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,7,-7,26.0,51,3,0.5098039215686274,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,0,-6,133.0,241,17,0.5518672199170125,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,10,-6,106.0,187,22,0.5668449197860963,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,13,-6,122.0,201,23,0.6069651741293532,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,16,-6,25.0,87,3,0.28735632183908044,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,20,-6,24.0,38,2,0.631578947368421,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,23,-6,12.0,30,1,0.4,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,26,-6,124.0,221,21,0.5610859728506787,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,29,-6,51.0,59,2,0.864406779661017,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,3,-6,69.0,157,25,0.4394904458598726,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,39,-6,43.0,156,26,0.27564102564102566,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,42,-6,103.0,198,16,0.5202020202020202,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,7,-6,33.0,40,3,0.825,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,0,-5,115.0,241,17,0.47717842323651455,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,10,-5,84.0,181,22,0.46408839779005523,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,13,-5,115.0,201,23,0.572139303482587,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,16,-5,28.0,87,3,0.3218390804597701,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,20,-5,30.0,38,2,0.7894736842105263,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,23,-5,0.0,30,1,0.0,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,26,-5,119.0,214,21,0.5560747663551402,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,29,-5,27.0,45,2,0.6,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,3,-5,75.0,151,25,0.4966887417218543,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,39,-5,59.0,156,26,0.3782051282051282,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,42,-5,114.0,198,16,0.5757575757575758,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,7,-5,23.0,35,3,0.6571428571428571,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,0,-4,120.0,241,17,0.4979253112033195,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,10,-4,65.0,175,22,0.37142857142857144,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,13,-4,99.0,201,23,0.4925373134328358,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,16,-4,53.0,87,3,0.6091954022988506,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,20,-4,17.0,37,2,0.4594594594594595,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,23,-4,0.0,17,1,0.0,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,26,-4,124.0,197,21,0.6294416243654822,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,29,-4,15.0,33,2,0.45454545454545453,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,3,-4,71.0,147,25,0.48299319727891155,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,39,-4,78.0,156,26,0.5,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,42,-4,127.0,192,16,0.6614583333333334,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,7,-4,6.0,35,3,0.17142857142857143,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,0,-3,133.0,237,17,0.5611814345991561,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,10,-3,63.0,172,22,0.36627906976744184,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,13,-3,106.0,199,23,0.5326633165829145,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,16,-3,47.0,87,3,0.5402298850574713,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,20,-3,4.0,37,2,0.10810810810810811,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,23,-3,0.0,8,1,0.0,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,26,-3,107.0,187,21,0.5721925133689839,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,29,-3,18.0,30,1,0.6,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,3,-3,72.0,144,25,0.5,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,39,-3,77.0,155,26,0.4967741935483871,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,42,-3,132.0,181,16,0.7292817679558011,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,7,-3,8.0,35,3,0.22857142857142856,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,0,-2,127.0,219,17,0.5799086757990868,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,10,-2,71.0,171,22,0.4152046783625731,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,13,-2,112.0,191,23,0.5863874345549738,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,16,-2,47.0,87,3,0.5402298850574713,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,20,-2,15.0,37,2,0.40540540540540543,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,23,-2,0.0,5,1,0.0,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,26,-2,98.0,158,21,0.620253164556962,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,29,-2,25.0,30,1,0.8333333333333334,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,3,-2,86.0,142,25,0.6056338028169014,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,39,-2,76.0,153,26,0.49673202614379086,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,42,-2,96.0,167,16,0.5748502994011976,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,7,-2,18.0,34,3,0.5294117647058824,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,0,-1,118.0,191,17,0.6178010471204188,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,10,-1,55.0,171,22,0.3216374269005848,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,13,-1,91.0,168,23,0.5416666666666666,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,16,-1,32.0,83,3,0.3855421686746988,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,20,-1,3.0,37,2,0.08108108108108109,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,26,-1,73.0,120,21,0.6083333333333333,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,29,-1,27.0,29,1,0.9310344827586207,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,3,-1,80.0,129,25,0.6201550387596899,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,39,-1,83.0,152,26,0.5460526315789473,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,42,-1,76.0,151,16,0.5033112582781457,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,7,-1,26.0,33,3,0.7878787878787878,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,0,0,69.0,148,17,0.46621621621621623,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,10,0,69.0,169,22,0.40828402366863903,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,13,0,83.0,134,23,0.6194029850746269,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,16,0,22.0,72,3,0.3055555555555556,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,20,0,6.0,37,2,0.16216216216216217,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,26,0,50.0,87,21,0.5747126436781609,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,29,0,11.0,15,1,0.7333333333333333,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,3,0,65.0,101,25,0.6435643564356436,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,39,0,76.0,148,26,0.5135135135135135,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,42,0,80.0,134,16,0.5970149253731343,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,7,0,30.0,33,3,0.9090909090909091,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,0,1,42.0,105,17,0.4,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,10,1,59.0,157,22,0.37579617834394907,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,13,1,75.0,109,22,0.6880733944954128,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,16,1,15.0,48,3,0.3125,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,20,1,4.0,37,2,0.10810810810810811,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,26,1,31.0,70,21,0.44285714285714284,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,29,1,2.0,3,1,0.6666666666666666,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,3,1,51.0,80,25,0.6375,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,39,1,81.0,148,26,0.5472972972972973,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,42,1,67.0,116,16,0.5775862068965517,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,7,1,23.0,26,3,0.8846153846153846,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,0,2,40.0,85,16,0.47058823529411764,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,10,2,42.0,132,21,0.3181818181818182,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,13,2,71.0,100,22,0.71,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,16,2,12.0,23,2,0.5217391304347826,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,20,2,6.0,37,2,0.16216216216216217,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,26,2,33.0,58,21,0.5689655172413793,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,3,2,51.0,75,25,0.68,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,39,2,83.0,146,26,0.5684931506849316,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,42,2,50.0,103,15,0.4854368932038835,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,7,2,15.0,16,2,0.9375,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,0,3,36.0,70,16,0.5142857142857142,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,10,3,45.0,117,21,0.38461538461538464,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,13,3,46.0,72,22,0.6388888888888888,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,16,3,3.0,5,1,0.6,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,20,3,8.0,37,2,0.21621621621621623,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,26,3,32.0,51,21,0.6274509803921569,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,3,3,51.0,69,23,0.7391304347826086,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,39,3,82.0,142,25,0.5774647887323944,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,42,3,49.0,97,14,0.5051546391752577,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,7,3,6.0,8,1,0.75,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,0,4,32.0,54,16,0.5925925925925926,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,10,4,35.0,103,21,0.33980582524271846,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,13,4,44.0,66,22,0.6666666666666666,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,20,4,9.0,33,2,0.2727272727272727,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,26,4,30.0,44,21,0.6818181818181818,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,3,4,42.0,69,23,0.6086956521739131,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,39,4,77.0,134,23,0.5746268656716418,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,42,4,56.0,92,14,0.6086956521739131,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,7,4,3.0,3,1,1.0,trap,exec_entropy,F1_boundary_execution_weight,residual_f0
B,0,-8,65.0,241,17,0.2697095435684647,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,10,-8,80.0,196,22,0.40816326530612246,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,13,-8,39.0,203,23,0.1921182266009852,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,16,-8,39.0,87,3,0.4482758620689655,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,20,-8,30.0,51,2,0.5882352941176471,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,23,-8,0.0,31,1,0.0,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,26,-8,136.0,230,21,0.591304347826087,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,29,-8,19.0,60,2,0.31666666666666665,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,3,-8,71.0,167,25,0.4251497005988024,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,39,-8,46.0,156,26,0.2948717948717949,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,42,-8,97.0,208,16,0.46634615384615385,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,7,-8,36.0,65,3,0.5538461538461539,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,0,-7,78.0,241,17,0.3236514522821577,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,10,-7,85.0,192,22,0.4427083333333333,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,13,-7,33.0,203,23,0.1625615763546798,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,16,-7,43.0,87,3,0.4942528735632184,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,20,-7,30.0,39,2,0.7692307692307693,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,23,-7,0.0,31,1,0.0,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,26,-7,118.0,225,21,0.5244444444444445,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,29,-7,34.0,60,2,0.5666666666666667,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,3,-7,73.0,164,25,0.4451219512195122,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,39,-7,46.0,156,26,0.2948717948717949,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,42,-7,100.0,202,16,0.49504950495049505,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,7,-7,20.0,51,3,0.39215686274509803,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,0,-6,87.0,241,17,0.36099585062240663,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,10,-6,68.0,187,22,0.36363636363636365,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,13,-6,52.0,201,23,0.25870646766169153,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,16,-6,43.0,87,3,0.4942528735632184,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,20,-6,32.0,38,2,0.8421052631578947,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,23,-6,0.0,30,1,0.0,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,26,-6,103.0,221,21,0.4660633484162896,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,29,-6,40.0,59,2,0.6779661016949152,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,3,-6,69.0,157,25,0.4394904458598726,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,39,-6,36.0,156,26,0.23076923076923078,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,42,-6,103.0,198,16,0.5202020202020202,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,7,-6,8.0,40,3,0.2,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,0,-5,87.0,241,17,0.36099585062240663,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,10,-5,64.0,181,22,0.35359116022099446,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,13,-5,55.0,201,23,0.2736318407960199,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,16,-5,58.0,87,3,0.6666666666666666,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,20,-5,33.0,38,2,0.868421052631579,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,23,-5,1.0,30,1,0.03333333333333333,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,26,-5,98.0,214,21,0.45794392523364486,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,29,-5,25.0,45,2,0.5555555555555556,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,3,-5,80.0,151,25,0.5298013245033113,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,39,-5,50.0,156,26,0.32051282051282054,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,42,-5,112.0,198,16,0.5656565656565656,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,7,-5,20.0,35,3,0.5714285714285714,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,0,-4,85.0,241,17,0.35269709543568467,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,10,-4,70.0,175,22,0.4,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,13,-4,56.0,201,23,0.27860696517412936,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,16,-4,63.0,87,3,0.7241379310344828,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,20,-4,16.0,37,2,0.43243243243243246,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,23,-4,0.0,17,1,0.0,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,26,-4,84.0,197,21,0.4263959390862944,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,29,-4,19.0,33,2,0.5757575757575758,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,3,-4,62.0,147,25,0.4217687074829932,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,39,-4,57.0,156,26,0.36538461538461536,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,42,-4,100.0,192,16,0.5208333333333334,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,7,-4,15.0,35,3,0.42857142857142855,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,0,-3,71.0,237,17,0.29957805907172996,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,10,-3,75.0,172,22,0.436046511627907,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,13,-3,66.0,199,23,0.3316582914572864,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,16,-3,61.0,87,3,0.7011494252873564,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,20,-3,5.0,37,2,0.13513513513513514,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,23,-3,2.0,8,1,0.25,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,26,-3,88.0,187,21,0.47058823529411764,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,29,-3,12.0,30,1,0.4,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,3,-3,60.0,144,25,0.4166666666666667,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,39,-3,51.0,155,26,0.32903225806451614,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,42,-3,93.0,181,16,0.5138121546961326,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,7,-3,24.0,35,3,0.6857142857142857,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,0,-2,57.0,219,17,0.2602739726027397,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,10,-2,76.0,171,22,0.4444444444444444,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,13,-2,62.0,191,23,0.32460732984293195,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,16,-2,63.0,87,3,0.7241379310344828,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,20,-2,8.0,37,2,0.21621621621621623,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,23,-2,0.0,5,1,0.0,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,26,-2,84.0,158,21,0.5316455696202531,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,29,-2,8.0,30,1,0.26666666666666666,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,3,-2,60.0,142,25,0.4225352112676056,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,39,-2,49.0,153,26,0.3202614379084967,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,42,-2,85.0,167,16,0.5089820359281437,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,7,-2,21.0,34,3,0.6176470588235294,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,0,-1,64.0,191,17,0.33507853403141363,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,10,-1,75.0,171,22,0.43859649122807015,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,13,-1,70.0,168,23,0.4166666666666667,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,16,-1,62.0,83,3,0.7469879518072289,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,20,-1,20.0,37,2,0.5405405405405406,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,26,-1,63.0,120,21,0.525,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,29,-1,4.0,29,1,0.13793103448275862,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,3,-1,52.0,129,25,0.40310077519379844,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,39,-1,49.0,152,26,0.3223684210526316,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,42,-1,86.0,151,16,0.5695364238410596,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,7,-1,30.0,33,3,0.9090909090909091,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,0,0,48.0,148,17,0.32432432432432434,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,10,0,71.0,169,22,0.42011834319526625,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,13,0,59.0,134,23,0.44029850746268656,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,16,0,45.0,72,3,0.625,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,20,0,15.0,37,2,0.40540540540540543,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,26,0,40.0,87,21,0.45977011494252873,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,29,0,5.0,15,1,0.3333333333333333,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,3,0,48.0,101,25,0.4752475247524752,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,39,0,59.0,148,26,0.39864864864864863,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,42,0,67.0,134,16,0.5,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,7,0,22.0,33,3,0.6666666666666666,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,0,1,18.0,105,17,0.17142857142857143,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,10,1,65.0,157,22,0.4140127388535032,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,13,1,66.0,109,22,0.6055045871559633,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,16,1,25.0,48,3,0.5208333333333334,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,20,1,12.0,37,2,0.32432432432432434,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,26,1,17.0,70,21,0.24285714285714285,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,29,1,1.0,3,1,0.3333333333333333,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,3,1,45.0,80,25,0.5625,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,39,1,70.0,148,26,0.47297297297297297,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,42,1,28.0,116,16,0.2413793103448276,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,7,1,19.0,26,3,0.7307692307692307,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,0,2,8.0,85,16,0.09411764705882353,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,10,2,44.0,132,21,0.3333333333333333,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,13,2,65.0,100,22,0.65,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,16,2,10.0,23,2,0.43478260869565216,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,20,2,4.0,37,2,0.10810810810810811,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,26,2,9.0,58,21,0.15517241379310345,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,3,2,42.0,75,25,0.56,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,39,2,74.0,146,26,0.5068493150684932,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,42,2,17.0,103,15,0.1650485436893204,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,7,2,15.0,16,2,0.9375,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,0,3,3.0,70,16,0.04285714285714286,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,10,3,38.0,117,21,0.3247863247863248,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,13,3,40.0,72,22,0.5555555555555556,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,16,3,0.0,5,1,0.0,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,20,3,2.0,37,2,0.05405405405405406,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,26,3,16.0,51,21,0.3137254901960784,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,3,3,37.0,69,23,0.5362318840579711,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
B,39,3,83.0,142,25,0.5845070422535211,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
